datetime,D51Z,V51Z,D52Z,D111Z,V111Z,D112Z,Total
2024-03-11 17:00:00,0,0,0,0,0,0,0.0
2024-03-11 17:10:00,0,0,0,0,0,0,0.0
2024-03-11 17:20:00,0,0,0,0,0,0,0.0
2024-03-11 17:30:00,0,0,0,0,0,0,0.0
2024-03-11 17:40:00,0,0,0,0,0,0,0.0
2024-03-11 17:50:00,0,0,0,0,0,0,0.0
2024-03-11 18:00:00,0,0,0,0,0,0,0.0
2024-03-11 18:10:00,0,0,0,0,0,0,0.0
2024-03-11 18:20:00,0,0,0,0,0,0,0.0
2024-03-11 18:30:00,0,0,0,0,0,0,0.0
2024-03-11 18:40:00,0,0,0,0,0,0,0.0
2024-03-11 18:50:00,0,0,0,0,0,0,0.0
2024-03-11 19:00:00,0,0,0,0,0,0,0.0
2024-03-11 19:10:00,0,0,0,0,0,0,0.0
2024-03-11 19:20:00,0,0,0,0,0,0,0.0
2024-03-11 19:30:00,0,0,0,0,0,0,0.0
2024-03-11 19:40:00,0,0,0,0,0,0,0.0
2024-03-11 19:50:00,0,0,0,0,0,0,0.0
2024-03-11 20:00:00,0,0,0,0,0,0,0.0
2024-03-11 20:10:00,0,0,0,0,0,0,0.0
2024-03-11 20:20:00,0,0,0,0,0,0,0.0
2024-03-11 20:30:00,0,0,0,0,0,0,0.0
2024-03-11 20:40:00,0,0,0,0,0,0,0.0
2024-03-11 20:50:00,0,0,0,0,0,0,0.0
2024-03-11 21:00:00,0,0,0,0,0,0,0.0
2024-03-11 21:10:00,0,0,0,0,0,0,0.0
2024-03-11 21:20:00,0,0,0,0,0,0,0.0
2024-03-11 21:30:00,0,0,0,0,0,0,0.0
2024-03-11 21:40:00,0,0,0,0,0,0,0.0
2024-03-11 21:50:00,0,0,0,0,0,0,0.0
2024-03-11 22:00:00,0,0,0,0,0,0,0.0
2024-03-11 22:10:00,0,0,0,0,0,0,0.0
2024-03-11 22:20:00,0,0,0,0,0,0,0.0
2024-03-11 22:30:00,0,0,0,0,0,0,0.0
2024-03-11 22:40:00,0,0,0,0,0,0,0.0
2024-03-11 22:50:00,0,0,0,0,0,0,0.0
2024-03-11 23:00:00,0,0,0,0,0,0,0.0
2024-03-11 23:10:00,0,0,0,0,0,0,0.0
2024-03-11 23:20:00,0,0,0,0,0,0,0.0
2024-03-11 23:30:00,0,0,0,0,0,0,0.0
2024-03-11 23:40:00,0,0,0,0,0,0,0.0
2024-03-11 23:50:00,0,0,0,0,0,0,0.0
2024-03-12 00:00:00,0,0,0,0,0,0,0.0
2024-03-12 00:10:00,0,0,0,0,0,0,0.0
2024-03-12 00:20:00,0,0,0,0,0,0,0.0
2024-03-12 00:30:00,0,0,0,0,0,0,0.0
2024-03-12 00:40:00,0,0,0,0,0,0,0.0
2024-03-12 00:50:00,0,0,0,0,0,0,0.0
2024-03-12 01:00:00,0,0,0,0,0,0,0.0
2024-03-12 01:10:00,0,0,0,0,0,0,0.0
2024-03-12 01:20:00,0,0,0,0,0,0,0.0
2024-03-12 01:30:00,0,0,0,0,0,0,0.0
2024-03-12 01:40:00,0,0,0,0,0,0,0.0
2024-03-12 01:50:00,0,0,0,0,0,0,0.0
2024-03-12 02:00:00,0,0,0,0,0,0,0.0
2024-03-12 02:10:00,0,0,0,0,0,0,0.0
2024-03-12 02:20:00,0,0,0,0,0,0,0.0
2024-03-12 02:30:00,0,0,0,0,0,0,0.0
2024-03-12 02:40:00,0,0,0,0,0,0,0.0
2024-03-12 02:50:00,0,0,0,0,0,0,0.0
2024-03-12 03:00:00,0,0,0,0,0,0,0.0
2024-03-12 03:10:00,0,0,0,0,0,0,0.0
2024-03-12 03:20:00,0,0,0,0,0,0,0.0
2024-03-12 03:30:00,0,0,0,0,0,0,0.0
2024-03-12 03:40:00,0,0,0,0,0,0,0.0
2024-03-12 03:50:00,0,0,0,0,0,0,0.0
2024-03-12 04:00:00,0,0,0,0,0,0,0.0
2024-03-12 04:10:00,0,0,0,0,0,0,0.0
2024-03-12 04:20:00,0,0,0,0,0,0,0.0
2024-03-12 04:30:00,0,0,0,0,0,0,0.0
2024-03-12 04:40:00,0,0,0,0,0,0,0.0
2024-03-12 04:50:00,0,0,0,0,0,0,0.0
2024-03-12 05:00:00,0,0,0,0,0,0,0.0
2024-03-12 05:10:00,0,0,0,0,0,0,0.0
2024-03-12 05:20:00,0,0,0,0,0,0,0.0
2024-03-12 05:30:00,0,0,0,0,0,0,0.0
2024-03-12 05:40:00,0,0,0,0,0,0,0.0
2024-03-12 05:50:00,0,0,0,0,0,0,0.0
2024-03-12 06:00:00,0,0,0,0,0,0,0.0
2024-03-12 06:10:00,0,0,0,0,0,0,0.0
2024-03-12 06:20:00,0,0,0,0,0,0,0.0
2024-03-12 06:30:00,0,0,0,0,0,0,0.0
2024-03-12 06:40:00,0,0,0,0,0,0,0.0
2024-03-12 06:50:00,0,0,0,0,0,0,0.0
2024-03-12 07:00:00,0,0,0,0,0,0,0.0
2024-03-12 07:10:00,0,0,0,0,0,0,0.0
2024-03-12 07:20:00,0,0,0,0,0,0,0.0
2024-03-12 07:30:00,0,0,0,0,0,0,0.0
2024-03-12 07:40:00,0,0,0,0,0,0,0.0
2024-03-12 07:50:00,0,0,0,0,0,0,0.0
2024-03-12 08:00:00,0,0,0,0,0,0,0.0
2024-03-12 08:10:00,0,0,0,0,0,0,0.0
2024-03-12 08:20:00,0,0,0,0,0,0,0.0
2024-03-12 08:30:00,0,0,0,0,0,0,0.0
2024-03-12 08:40:00,0,0,0,0,0,0,0.0
2024-03-12 08:50:00,0,0,0,0,0,0,0.0
2024-03-12 09:00:00,0,0,0,0,0,0,0.0
2024-03-12 09:10:00,0,0,0,0,0,0,0.0
2024-03-12 09:20:00,0,0,0,0,0,0,0.0
2024-03-12 09:30:00,0,0,0,0,0,0,0.0
2024-03-12 09:40:00,0,0,0,0,0,0,0.0
2024-03-12 09:50:00,0,0,0,0,0,0,0.0
2024-03-12 10:00:00,0,0,0,0,0,0,0.0
2024-03-12 10:10:00,0,13,0,0,6,9,0.0
2024-03-12 10:20:00,0,13,0,0,10,15,0.0
2024-03-12 10:30:00,0,15,0,0,14,18,0.0
2024-03-12 10:40:00,0,17,0,0,10,12,0.0
2024-03-12 10:50:00,0,14,0,0,17,18,0.0
2024-03-12 11:00:00,0,15,0,0,13,14,0.0
2024-03-12 11:10:00,0,22,0,0,17,21,0.0
2024-03-12 11:20:00,0,19,0,0,13,14,0.0
2024-03-12 11:30:00,0,13,0,0,14,17,0.0
2024-03-12 11:40:00,0,19,0,0,15,19,0.0
2024-03-12 11:50:00,0,10,0,0,21,21,0.0
2024-03-12 12:00:00,0,17,0,0,13,20,0.0
2024-03-12 12:10:00,0,15,0,0,24,29,0.0
2024-03-12 12:20:00,0,14,0,0,24,30,0.0
2024-03-12 12:30:00,0,19,0,0,18,21,0.0
2024-03-12 12:40:00,0,12,0,0,19,24,0.0
2024-03-12 12:50:00,0,17,0,0,27,32,0.0
2024-03-12 13:00:00,0,18,0,0,20,27,0.0
2024-03-12 13:10:00,0,16,0,0,21,23,0.0
2024-03-12 13:20:00,0,13,0,0,21,23,0.0
2024-03-12 13:30:00,0,14,0,0,22,30,0.0
2024-03-12 13:40:00,0,23,0,0,19,23,0.0
2024-03-12 13:50:00,0,14,0,0,23,31,0.0
2024-03-12 14:00:00,0,13,0,0,22,26,0.0
2024-03-12 14:10:00,0,12,0,0,20,20,0.0
2024-03-12 14:20:00,0,17,0,0,23,33,0.0
2024-03-12 14:30:00,0,20,0,0,20,26,0.0
2024-03-12 14:40:00,0,20,0,0,29,30,0.0
2024-03-12 14:50:00,0,18,0,0,25,33,0.0
2024-03-12 15:00:00,0,21,0,0,24,32,0.0
2024-03-12 15:10:00,0,17,0,0,32,39,0.0
2024-03-12 15:20:00,0,19,0,0,29,37,0.0
2024-03-12 15:30:00,0,18,0,0,27,35,0.0
2024-03-12 15:40:00,0,18,0,0,31,52,0.0
2024-03-12 15:50:00,0,19,0,0,37,49,0.0
2024-03-12 16:00:00,0,17,0,0,32,42,0.0
2024-03-12 16:10:00,0,18,0,0,28,44,0.0
2024-03-12 16:20:00,0,18,0,0,38,55,0.0
2024-03-12 16:30:00,0,21,0,0,30,44,0.0
2024-03-12 16:40:00,0,22,0,0,38,52,0.0
2024-03-12 16:50:00,0,15,0,0,38,66,0.0
2024-03-12 17:00:00,0,19,0,0,37,56,0.0
2024-03-12 17:10:00,0,19,0,0,27,45,0.0
2024-03-12 17:20:00,0,20,0,0,30,51,0.0
2024-03-12 17:30:00,0,13,0,0,19,34,0.0
2024-03-12 17:40:00,0,17,0,0,26,43,0.0
2024-03-12 17:50:00,0,15,0,0,33,50,0.0
2024-03-12 18:00:00,0,14,0,0,27,36,0.0
2024-03-12 18:10:00,0,21,0,0,23,37,0.0
2024-03-12 18:20:00,0,17,0,0,22,27,0.0
2024-03-12 18:30:00,0,13,0,0,23,36,0.0
2024-03-12 18:40:00,0,16,0,0,23,27,0.0
2024-03-12 18:50:00,0,15,0,0,14,18,0.0
2024-03-12 19:00:00,0,13,0,0,9,10,0.0
2024-03-12 19:10:00,0,13,0,0,13,14,0.0
2024-03-12 19:20:00,0,9,0,0,8,8,0.0
2024-03-12 19:30:00,0,2,0,0,12,12,0.0
2024-03-12 19:40:00,0,9,0,0,10,12,0.0
2024-03-12 19:50:00,0,5,0,0,13,15,0.0
2024-03-12 20:00:00,0,8,0,0,7,8,0.0
2024-03-12 20:10:00,0,6,0,0,6,8,0.0
2024-03-12 20:20:00,0,10,0,0,8,9,0.0
2024-03-12 20:30:00,0,3,0,0,17,18,0.0
2024-03-12 20:40:00,0,5,0,0,12,12,0.0
2024-03-12 20:50:00,0,5,0,0,6,6,0.0
2024-03-12 21:00:00,0,5,0,0,6,10,0.0
2024-03-12 21:10:00,0,9,0,0,6,4,0.0
2024-03-12 21:20:00,0,5,0,0,6,8,0.0
2024-03-12 21:30:00,0,5,0,0,5,5,0.0
2024-03-12 21:40:00,0,3,0,0,4,4,0.0
2024-03-12 21:50:00,0,2,0,0,7,6,0.0
2024-03-12 22:00:00,0,3,0,0,9,13,0.0
2024-03-12 22:10:00,0,4,0,0,5,4,0.0
2024-03-12 22:20:00,0,3,0,0,7,7,0.0
2024-03-12 22:30:00,0,6,0,0,2,2,0.0
2024-03-12 22:40:00,0,2,0,0,3,3,0.0
2024-03-12 22:50:00,0,4,0,0,4,4,0.0
2024-03-12 23:00:00,0,2,0,0,1,1,0.0
2024-03-12 23:10:00,0,2,0,0,3,5,0.0
2024-03-12 23:20:00,0,2,0,0,4,3,0.0
2024-03-12 23:30:00,0,1,0,0,0,0,0.0
2024-03-12 23:40:00,0,3,0,0,1,1,0.0
2024-03-12 23:50:00,0,1,0,0,1,1,0.0
2024-03-13 00:00:00,0,3,0,0,4,4,0.0
2024-03-13 00:10:00,0,1,0,0,2,2,0.0
2024-03-13 00:20:00,0,2,0,0,3,4,0.0
2024-03-13 00:30:00,0,1,0,0,2,2,0.0
2024-03-13 00:40:00,0,0,0,0,1,1,0.0
2024-03-13 00:50:00,0,0,0,0,1,1,0.0
2024-03-13 01:00:00,0,2,0,0,0,0,0.0
2024-03-13 01:10:00,0,0,0,0,0,0,0.0
2024-03-13 01:20:00,0,0,0,0,0,0,0.0
2024-03-13 01:30:00,0,0,0,0,0,0,0.0
2024-03-13 01:40:00,0,1,0,0,0,0,0.0
2024-03-13 01:50:00,0,0,0,0,0,0,0.0
2024-03-13 02:00:00,0,0,0,0,0,0,0.0
2024-03-13 02:10:00,0,1,0,0,0,0,0.0
2024-03-13 02:20:00,0,0,0,0,1,1,0.0
2024-03-13 02:30:00,0,0,0,0,0,0,0.0
2024-03-13 02:40:00,0,1,0,0,1,1,0.0
2024-03-13 02:50:00,0,0,0,0,0,0,0.0
2024-03-13 03:00:00,0,0,0,0,0,0,0.0
2024-03-13 03:10:00,0,0,0,0,1,1,0.0
2024-03-13 03:20:00,0,0,0,0,0,0,0.0
2024-03-13 03:30:00,0,0,0,0,0,0,0.0
2024-03-13 03:40:00,0,0,0,0,3,1,0.0
2024-03-13 03:50:00,0,1,0,0,1,1,0.0
2024-03-13 04:00:00,0,0,0,0,1,1,0.0
2024-03-13 04:10:00,0,2,0,0,5,5,0.0
2024-03-13 04:20:00,0,1,0,0,0,0,0.0
2024-03-13 04:30:00,0,2,0,0,1,1,0.0
2024-03-13 04:40:00,0,0,0,0,2,2,0.0
2024-03-13 04:50:00,0,1,0,0,2,2,0.0
2024-03-13 05:00:00,0,5,0,0,2,2,0.0
2024-03-13 05:10:00,0,6,0,0,6,6,0.0
2024-03-13 05:20:00,0,8,0,0,2,2,0.0
2024-03-13 05:30:00,0,7,0,0,6,6,0.0
2024-03-13 05:40:00,0,14,0,0,5,5,0.0
2024-03-13 05:50:00,0,24,0,0,4,4,0.0
2024-03-13 06:00:00,0,23,0,0,4,5,0.0
2024-03-13 06:10:00,0,17,0,0,7,7,0.0
2024-03-13 06:20:00,0,20,0,0,1,1,0.0
2024-03-13 06:30:00,0,30,0,0,15,17,0.0
2024-03-13 06:40:00,0,38,0,0,11,18,0.0
2024-03-13 06:50:00,0,38,0,0,11,12,0.0
2024-03-13 07:00:00,0,29,0,0,12,10,0.0
2024-03-13 07:10:00,0,23,0,0,15,21,0.0
2024-03-13 07:20:00,0,8,0,0,14,13,0.0
2024-03-13 07:30:00,0,0,0,0,7,11,0.0
2024-03-13 07:40:00,0,9,0,0,13,13,0.0
2024-03-13 07:50:00,0,10,0,0,16,16,0.0
2024-03-13 08:00:00,0,39,0,0,20,26,0.0
2024-03-13 08:10:00,0,38,0,0,10,11,0.0
2024-03-13 08:20:00,0,34,0,0,20,21,0.0
2024-03-13 08:30:00,0,40,0,0,17,20,0.0
2024-03-13 08:40:00,0,30,0,0,9,11,0.0
2024-03-13 08:50:00,0,17,0,0,16,19,0.0
2024-03-13 09:00:00,0,27,0,0,13,16,0.0
2024-03-13 09:10:00,0,21,0,0,13,16,0.0
2024-03-13 09:20:00,0,21,0,0,16,15,0.0
2024-03-13 09:30:00,0,32,0,0,15,13,0.0
2024-03-13 09:40:00,0,22,0,0,14,15,0.0
2024-03-13 09:50:00,0,17,0,0,12,14,0.0
2024-03-13 10:00:00,0,14,0,0,11,10,0.0
2024-03-13 10:10:00,0,18,0,0,11,15,0.0
2024-03-13 10:20:00,0,25,0,0,19,18,0.0
2024-03-13 10:30:00,0,14,0,0,8,10,0.0
2024-03-13 10:40:00,0,12,0,0,13,11,0.0
2024-03-13 10:50:00,0,18,0,0,13,16,0.0
2024-03-13 11:00:00,0,19,0,0,20,23,0.0
2024-03-13 11:10:00,0,13,0,0,10,11,0.0
2024-03-13 11:20:00,0,10,0,0,16,19,0.0
2024-03-13 11:30:00,0,20,0,0,14,16,0.0
2024-03-13 11:40:00,0,14,0,0,27,25,0.0
2024-03-13 11:50:00,0,11,0,0,16,17,0.0
2024-03-13 12:00:00,0,10,0,0,12,14,0.0
2024-03-13 12:10:00,0,10,0,0,14,18,0.0
2024-03-13 12:20:00,0,28,0,0,24,25,0.0
2024-03-13 12:30:00,0,15,0,0,17,25,0.0
2024-03-13 12:40:00,0,19,0,0,19,25,0.0
2024-03-13 12:50:00,0,9,0,0,23,24,0.0
2024-03-13 13:00:00,0,19,0,0,17,20,0.0
2024-03-13 13:10:00,0,20,0,0,29,27,0.0
2024-03-13 13:20:00,0,17,0,0,26,26,0.0
2024-03-13 13:30:00,0,15,0,0,23,26,0.0
2024-03-13 13:40:00,0,18,0,0,14,17,0.0
2024-03-13 13:50:00,0,25,0,0,20,23,0.0
2024-03-13 14:00:00,0,26,0,0,16,18,0.0
2024-03-13 14:10:00,0,16,0,0,26,31,0.0
2024-03-13 14:20:00,0,15,0,0,28,30,0.0
2024-03-13 14:30:00,0,19,0,0,20,25,0.0
2024-03-13 14:40:00,0,15,0,0,28,31,0.0
2024-03-13 14:50:00,0,14,0,0,27,33,0.0
2024-03-13 15:00:00,0,14,0,0,14,25,0.0
2024-03-13 15:10:00,0,16,0,0,22,29,0.0
2024-03-13 15:20:00,0,18,0,0,25,36,0.0
2024-03-13 15:30:00,0,17,0,0,40,50,0.0
2024-03-13 15:40:00,0,14,0,0,32,54,0.0
2024-03-13 15:50:00,0,16,0,0,27,43,0.0
2024-03-13 16:00:00,0,8,0,0,39,58,0.0
2024-03-13 16:10:00,0,20,0,0,34,41,0.0
2024-03-13 16:20:00,0,17,0,0,27,44,0.0
2024-03-13 16:30:00,0,20,0,0,27,43,0.0
2024-03-13 16:40:00,0,15,0,0,33,50,0.0
2024-03-13 16:50:00,0,15,0,0,35,45,0.0
2024-03-13 17:00:00,0,19,0,0,40,62,0.0
2024-03-13 17:10:00,0,18,0,0,29,51,0.0
2024-03-13 17:20:00,0,17,0,0,26,49,0.0
2024-03-13 17:30:00,0,24,0,0,33,43,0.0
2024-03-13 17:40:00,0,19,0,0,25,31,0.0
2024-03-13 17:50:00,0,13,0,0,20,32,0.0
2024-03-13 18:00:00,0,18,0,0,29,37,0.0
2024-03-13 18:10:00,0,20,0,0,22,28,0.0
2024-03-13 18:20:00,0,19,0,0,21,26,0.0
2024-03-13 18:30:00,0,22,0,0,16,24,0.0
2024-03-13 18:40:00,0,10,0,0,23,33,0.0
2024-03-13 18:50:00,0,14,0,0,11,15,0.0
2024-03-13 19:00:00,0,11,0,0,12,13,0.0
2024-03-13 19:10:00,0,7,0,0,15,18,0.0
2024-03-13 19:20:00,0,8,0,0,17,18,0.0
2024-03-13 19:30:00,0,12,0,0,12,12,0.0
2024-03-13 19:40:00,0,6,0,0,8,7,0.0
2024-03-13 19:50:00,0,13,0,0,9,10,0.0
2024-03-13 20:00:00,0,10,0,0,10,11,0.0
2024-03-13 20:10:00,0,5,0,0,12,13,0.0
2024-03-13 20:20:00,0,4,0,0,11,12,0.0
2024-03-13 20:30:00,0,8,0,0,7,7,0.0
2024-03-13 20:40:00,0,8,0,0,10,9,0.0
2024-03-13 20:50:00,0,7,0,0,11,11,0.0
2024-03-13 21:00:00,0,9,0,0,7,8,0.0
2024-03-13 21:10:00,0,6,0,0,8,8,0.0
2024-03-13 21:20:00,0,11,0,0,9,12,0.0
2024-03-13 21:30:00,0,10,0,0,4,4,0.0
2024-03-13 21:40:00,0,13,0,0,3,4,0.0
2024-03-13 21:50:00,0,3,0,0,6,7,0.0
2024-03-13 22:00:00,0,2,0,0,6,5,0.0
2024-03-13 22:10:00,0,5,0,0,4,5,0.0
2024-03-13 22:20:00,0,6,0,0,3,4,0.0
2024-03-13 22:30:00,0,8,0,0,9,10,0.0
2024-03-13 22:40:00,0,2,0,0,3,3,0.0
2024-03-13 22:50:00,0,3,0,0,6,6,0.0
2024-03-13 23:00:00,0,2,0,0,6,8,0.0
2024-03-13 23:10:00,0,1,0,0,5,5,0.0
2024-03-13 23:20:00,0,1,0,0,4,5,0.0
2024-03-13 23:30:00,0,2,0,0,1,1,0.0
2024-03-13 23:40:00,0,2,0,0,6,6,0.0
2024-03-13 23:50:00,0,1,0,0,1,1,0.0
2024-03-14 00:00:00,0,1,0,0,2,2,0.0
2024-03-14 00:10:00,0,3,0,0,1,1,0.0
2024-03-14 00:20:00,0,1,0,0,3,3,0.0
2024-03-14 00:30:00,0,1,0,0,1,1,0.0
2024-03-14 00:40:00,0,0,0,0,0,0,0.0
2024-03-14 00:50:00,0,0,0,0,0,0,0.0
2024-03-14 01:00:00,0,1,0,0,1,1,0.0
2024-03-14 01:10:00,0,0,0,0,0,0,0.0
2024-03-14 01:20:00,0,0,0,0,1,1,0.0
2024-03-14 01:30:00,0,0,0,0,0,0,0.0
2024-03-14 01:40:00,0,0,0,0,1,2,0.0
2024-03-14 01:50:00,0,2,0,0,0,0,0.0
2024-03-14 02:00:00,0,0,0,0,0,0,0.0
2024-03-14 02:10:00,0,2,0,0,0,0,0.0
2024-03-14 02:20:00,0,0,0,0,0,0,0.0
2024-03-14 02:30:00,0,0,0,0,0,0,0.0
2024-03-14 02:40:00,0,0,0,0,0,0,0.0
2024-03-14 02:50:00,0,0,0,0,0,0,0.0
2024-03-14 03:00:00,0,0,0,0,1,1,0.0
2024-03-14 03:10:00,0,0,0,0,1,1,0.0
2024-03-14 03:20:00,0,0,0,0,1,1,0.0
2024-03-14 03:30:00,0,0,0,0,0,0,0.0
2024-03-14 03:40:00,0,1,0,0,0,0,0.0
2024-03-14 03:50:00,0,0,0,0,2,2,0.0
2024-03-14 04:00:00,0,0,0,0,2,2,0.0
2024-03-14 04:10:00,0,0,0,0,3,3,0.0
2024-03-14 04:20:00,0,2,0,0,0,0,0.0
2024-03-14 04:30:00,0,2,0,0,1,1,0.0
2024-03-14 04:40:00,0,0,0,0,0,0,0.0
2024-03-14 04:50:00,0,2,0,0,3,3,0.0
2024-03-14 05:00:00,0,2,0,0,2,2,0.0
2024-03-14 05:10:00,0,7,0,0,3,3,0.0
2024-03-14 05:20:00,0,8,0,0,5,5,0.0
2024-03-14 05:30:00,0,6,0,0,2,3,0.0
2024-03-14 05:40:00,0,13,0,0,5,6,0.0
2024-03-14 05:50:00,0,18,0,0,5,5,0.0
2024-03-14 06:00:00,0,21,0,0,7,7,0.0
2024-03-14 06:10:00,0,17,0,0,8,7,0.0
2024-03-14 06:20:00,0,19,0,0,9,6,0.0
2024-03-14 06:30:00,0,29,0,0,5,7,0.0
2024-03-14 06:40:00,0,32,0,0,14,15,0.0
2024-03-14 06:50:00,0,33,0,0,13,13,0.0
2024-03-14 07:00:00,0,27,0,0,9,10,0.0
2024-03-14 07:10:00,0,33,0,0,17,19,0.0
2024-03-14 07:20:00,0,46,0,0,10,15,0.0
2024-03-14 07:30:00,0,37,0,0,14,15,0.0
2024-03-14 07:40:00,0,54,0,0,16,16,0.0
2024-03-14 07:50:00,0,36,0,0,16,21,0.0
2024-03-14 08:00:00,0,36,0,0,18,18,0.0
2024-03-14 08:10:00,0,31,0,0,8,10,0.0
2024-03-14 08:20:00,0,19,0,0,12,14,0.0
2024-03-14 08:30:00,0,29,0,0,18,17,0.0
2024-03-14 08:40:00,0,27,0,0,15,12,0.0
2024-03-14 08:50:00,0,19,0,0,14,17,0.0
2024-03-14 09:00:00,0,19,0,0,19,21,0.0
2024-03-14 09:10:00,0,20,0,0,17,20,0.0
2024-03-14 09:20:00,0,20,0,0,16,17,0.0
2024-03-14 09:30:00,0,26,0,0,15,16,0.0
2024-03-14 09:40:00,0,15,0,0,13,16,0.0
2024-03-14 09:50:00,0,25,0,0,17,21,0.0
2024-03-14 10:00:00,0,13,0,0,12,14,0.0
2024-03-14 10:10:00,0,30,0,0,16,21,0.0
2024-03-14 10:20:00,0,14,0,0,15,16,0.0
2024-03-14 10:30:00,0,15,0,0,14,13,0.0
2024-03-14 10:40:00,0,14,0,0,23,22,0.0
2024-03-14 10:50:00,0,13,0,0,20,17,0.0
2024-03-14 11:00:00,0,12,0,0,16,14,0.0
2024-03-14 11:10:00,0,11,0,0,16,19,0.0
2024-03-14 11:20:00,0,15,0,0,14,17,0.0
2024-03-14 11:30:00,0,22,0,0,17,18,0.0
2024-03-14 11:40:00,0,20,0,0,20,18,0.0
2024-03-14 11:50:00,0,11,0,0,24,22,0.0
2024-03-14 12:00:00,0,9,0,0,24,23,0.0
2024-03-14 12:10:00,0,17,0,0,21,17,0.0
2024-03-14 12:20:00,0,15,0,0,27,30,0.0
2024-03-14 12:30:00,0,18,0,0,19,18,0.0
2024-03-14 12:40:00,0,14,0,0,22,23,0.0
2024-03-14 12:50:00,0,14,0,0,16,20,0.0
2024-03-14 13:00:00,0,14,0,0,20,21,0.0
2024-03-14 13:10:00,0,16,0,0,20,26,0.0
2024-03-14 13:20:00,0,17,0,0,18,21,0.0
2024-03-14 13:30:00,0,16,0,0,17,25,0.0
2024-03-14 13:40:00,0,20,0,0,20,28,0.0
2024-03-14 13:50:00,0,15,0,0,24,27,0.0
2024-03-14 14:00:00,0,21,0,0,28,29,0.0
2024-03-14 14:10:00,0,21,0,0,26,26,0.0
2024-03-14 14:20:00,0,18,0,0,26,37,0.0
2024-03-14 14:30:00,0,13,0,0,31,34,0.0
2024-03-14 14:40:00,0,21,0,0,24,39,0.0
2024-03-14 14:50:00,0,23,0,0,26,34,0.0
2024-03-14 15:00:00,0,16,0,0,26,30,0.0
2024-03-14 15:10:00,0,24,0,0,30,36,0.0
2024-03-14 15:20:00,0,23,0,0,33,49,0.0
2024-03-14 15:30:00,0,27,0,0,31,49,0.0
2024-03-14 15:40:00,0,17,0,0,35,51,0.0
2024-03-14 15:50:00,0,21,0,0,35,54,0.0
2024-03-14 16:00:00,0,7,0,0,30,48,0.0
2024-03-14 16:10:00,0,25,0,0,31,57,0.0
2024-03-14 16:20:00,0,26,0,0,30,53,0.0
2024-03-14 16:30:00,0,14,0,0,35,48,0.0
2024-03-14 16:40:00,0,16,0,0,29,52,0.0
2024-03-14 16:50:00,0,26,0,0,31,54,0.0
2024-03-14 17:00:00,0,13,0,0,30,41,0.0
2024-03-14 17:10:00,0,13,0,0,28,51,0.0
2024-03-14 17:20:00,0,15,0,0,27,46,0.0
2024-03-14 17:30:00,0,23,0,0,30,42,0.0
2024-03-14 17:40:00,0,21,0,0,18,28,0.0
2024-03-14 17:50:00,0,16,0,0,26,36,0.0
2024-03-14 18:00:00,0,24,0,0,28,42,0.0
2024-03-14 18:10:00,0,17,0,0,31,37,0.0
2024-03-14 18:20:00,0,19,0,0,25,35,0.0
2024-03-14 18:30:00,0,14,0,0,25,25,0.0
2024-03-14 18:40:00,0,17,0,0,18,24,0.0
2024-03-14 18:50:00,0,14,0,0,11,16,0.0
2024-03-14 19:00:00,0,14,0,0,11,12,0.0
2024-03-14 19:10:00,0,11,0,0,14,16,0.0
2024-03-14 19:20:00,0,14,0,0,14,18,0.0
2024-03-14 19:30:00,0,17,0,0,18,16,0.0
2024-03-14 19:40:00,0,10,0,0,6,6,0.0
2024-03-14 19:50:00,0,8,0,0,6,7,0.0
2024-03-14 20:00:00,0,9,0,0,10,12,0.0
2024-03-14 20:10:00,0,6,0,0,11,6,0.0
2024-03-14 20:20:00,0,9,0,0,17,19,0.0
2024-03-14 20:30:00,0,8,0,0,3,5,0.0
2024-03-14 20:40:00,0,4,0,0,10,9,0.0
2024-03-14 20:50:00,0,7,0,0,13,12,0.0
2024-03-14 21:00:00,0,5,0,0,9,13,0.0
2024-03-14 21:10:00,0,4,0,0,7,8,0.0
2024-03-14 21:20:00,0,2,0,0,5,5,0.0
2024-03-14 21:30:00,0,6,0,0,8,10,0.0
2024-03-14 21:40:00,0,1,0,0,5,5,0.0
2024-03-14 21:50:00,0,8,0,0,8,6,0.0
2024-03-14 22:00:00,0,9,0,0,7,8,0.0
2024-03-14 22:10:00,0,5,0,0,4,4,0.0
2024-03-14 22:20:00,0,5,0,0,3,5,0.0
2024-03-14 22:30:00,0,7,0,0,5,6,0.0
2024-03-14 22:40:00,0,2,0,0,6,6,0.0
2024-03-14 22:50:00,0,1,0,0,2,2,0.0
2024-03-14 23:00:00,0,2,0,0,5,6,0.0
2024-03-14 23:10:00,0,3,0,0,2,3,0.0
2024-03-14 23:20:00,0,2,0,0,2,2,0.0
2024-03-14 23:30:00,0,1,0,0,2,2,0.0
2024-03-14 23:40:00,0,1,0,0,3,2,0.0
2024-03-14 23:50:00,0,0,0,0,1,1,0.0
2024-03-15 00:00:00,0,2,0,0,1,1,0.0
2024-03-15 00:10:00,0,0,0,0,2,2,0.0
2024-03-15 00:20:00,0,3,0,0,6,6,0.0
2024-03-15 00:30:00,0,1,0,0,4,4,0.0
2024-03-15 00:40:00,0,0,0,0,2,2,0.0
2024-03-15 00:50:00,0,0,0,0,2,2,0.0
2024-03-15 01:00:00,0,1,0,0,1,1,0.0
