datetime,D11Z,D21Z,V22Z,D31Z,V32Z,V33Z,D41Z,V42Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,D121Z,D122Z,V123Z,V124Z,V221Z,V222Z,Total
2024-03-17 17:50:00,46,13,31,37,16,13,44,13,31,20,11,13,16,15,11,10,12,32,6,17,26,19,13,12,0,0,477
2024-03-17 18:00:00,54,20,27,42,18,14,38,15,29,15,18,13,8,21,9,9,5,31,2,19,15,10,10,10,0,0,452
2024-03-17 18:10:00,62,13,26,33,12,11,45,14,31,20,11,17,14,15,13,4,9,37,6,15,29,22,16,11,0,0,486
2024-03-17 18:20:00,199,12,27,23,8,7,30,16,33,17,16,16,14,18,11,5,5,32,4,17,24,19,17,17,0,0,587
2024-03-17 18:30:00,1062,11,50,35,14,11,39,14,25,12,19,9,12,16,11,10,2,28,1,17,19,20,16,13,0,0,1466
2024-03-17 18:40:00,41,10,19,34,18,14,39,11,22,11,24,11,5,12,5,8,3,37,3,20,13,5,15,6,0,0,386
2024-03-17 18:50:00,1253,13,27,28,27,18,26,18,24,12,25,12,9,11,11,5,3,40,3,30,14,7,19,8,0,0,1643
2024-03-17 19:00:00,304,14,18,28,33,22,22,12,20,12,19,21,10,13,12,7,2,31,1,36,8,6,9,8,0,0,668
2024-03-17 19:10:00,25,9,19,32,22,17,27,14,23,8,22,14,11,8,8,3,2,29,0,27,20,11,19,13,0,0,383
2024-03-17 19:20:00,41,20,33,29,21,13,23,13,19,9,15,8,9,7,11,7,4,27,3,35,18,12,16,9,0,0,402
2024-03-17 19:30:00,27,8,22,25,25,16,30,17,16,5,16,8,10,11,9,4,2,24,2,27,10,5,12,12,0,0,343
2024-03-17 19:40:00,41,12,33,22,24,20,21,15,25,12,23,17,8,9,9,3,6,27,4,33,22,9,24,10,0,0,429
2024-03-17 19:50:00,31,7,21,38,22,17,35,19,27,13,22,17,11,8,10,13,6,29,0,30,12,7,16,12,0,0,423
2024-03-17 20:00:00,33,11,29,33,30,15,22,16,27,10,19,12,9,10,6,6,3,28,0,29,14,5,15,8,0,0,390
2024-03-17 20:10:00,903,13,23,36,26,20,23,18,14,5,25,11,6,13,7,8,3,16,3,18,15,7,15,9,0,0,1237
2024-03-17 20:20:00,458,9,25,37,23,21,30,17,16,5,14,10,5,8,3,6,4,30,2,29,13,10,19,13,0,0,807
2024-03-17 20:30:00,213,12,33,23,31,18,29,14,16,1,20,3,5,8,5,5,5,32,4,43,19,10,31,10,0,0,590
2024-03-17 20:40:00,1080,7,14,19,19,19,24,13,14,4,14,5,7,9,13,6,2,23,2,25,8,15,16,9,0,0,1367
2024-03-17 20:50:00,27,10,21,29,18,10,30,18,13,4,28,4,7,2,7,1,3,26,2,33,17,10,24,13,0,0,357
2024-03-17 21:00:00,18,10,16,29,25,19,22,16,14,1,18,0,5,11,4,7,1,24,0,27,11,5,14,6,0,0,303
2024-03-17 21:10:00,21,12,16,27,26,15,22,11,11,7,13,7,9,23,10,6,4,19,6,32,15,7,19,10,0,0,348
2024-03-17 21:20:00,53,8,22,24,21,18,15,15,15,6,19,7,6,13,4,3,1,30,0,31,18,9,18,14,0,0,370
2024-03-17 21:30:00,27,8,22,27,22,15,26,20,9,6,18,8,9,14,12,8,8,20,7,27,21,9,26,11,0,0,380
2024-03-17 21:40:00,19,6,18,26,28,17,16,16,11,6,20,9,5,7,11,5,3,12,2,19,15,13,17,18,0,0,319
2024-03-17 21:50:00,98,6,15,14,22,14,13,9,6,3,13,5,7,6,12,5,4,15,3,24,10,7,16,10,0,0,337
2024-03-17 22:00:00,1381,5,15,30,27,13,18,13,9,7,16,7,6,15,8,4,3,9,1,14,11,3,16,4,0,0,1635
2024-03-17 22:10:00,17,5,14,16,26,17,10,12,12,2,20,3,2,7,2,2,3,25,2,28,11,2,14,4,0,0,256
2024-03-17 22:20:00,964,10,17,17,15,16,14,12,8,2,20,2,8,18,10,6,1,12,0,24,14,9,17,13,0,0,1229
2024-03-17 22:30:00,190,2,9,19,21,22,9,9,9,3,10,4,4,6,6,7,2,20,2,35,6,8,6,9,0,0,418
2024-03-17 22:40:00,14,4,14,24,30,19,10,6,8,2,13,3,2,7,2,2,3,15,0,21,12,6,15,8,0,0,240
2024-03-17 22:50:00,10,2,8,17,17,18,7,6,8,4,14,7,5,6,7,3,4,15,2,21,8,2,10,3,0,0,204
2024-03-17 23:00:00,47,4,9,32,15,14,9,6,6,1,9,2,4,5,4,3,3,4,1,10,16,3,9,4,0,0,220
2024-03-17 23:10:00,23,3,10,12,15,11,4,4,6,3,13,3,1,1,1,1,0,9,0,19,8,3,14,4,0,0,168
2024-03-17 23:20:00,43,2,13,7,14,8,8,8,1,1,5,1,1,1,1,0,0,9,0,9,7,1,9,2,0,0,151
2024-03-17 23:30:00,12,6,11,11,17,12,3,4,6,0,11,0,4,7,4,0,1,6,2,13,11,2,8,2,0,0,153
2024-03-17 23:40:00,4,0,4,5,8,8,8,6,5,2,12,2,5,4,6,3,3,3,3,9,6,2,6,3,0,0,117
2024-03-17 23:50:00,278,5,6,8,16,10,2,2,1,0,5,1,2,3,2,0,1,5,1,12,6,1,6,1,0,0,374
2024-03-18 00:00:00,1444,1,6,6,9,5,4,4,1,0,7,0,0,2,0,2,0,3,0,11,6,3,9,7,0,0,1530
2024-03-18 00:10:00,6,0,4,5,10,3,2,2,3,0,6,1,0,0,0,0,0,1,0,6,6,1,7,3,0,0,66
2024-03-18 00:20:00,1207,1,2,3,6,3,1,1,3,0,7,1,1,6,1,1,1,6,0,13,4,0,8,1,0,0,1277
2024-03-18 00:30:00,286,0,0,2,3,3,5,4,4,1,11,1,1,6,1,0,0,2,0,7,3,0,3,1,0,0,344
2024-03-18 00:40:00,1,0,1,5,4,3,1,1,1,0,2,0,1,0,1,0,0,6,0,15,2,1,11,4,0,0,60
2024-03-18 00:50:00,3,0,1,2,3,2,3,4,1,2,6,2,0,4,0,0,1,1,1,5,3,0,5,2,0,0,51
2024-03-18 01:00:00,17,1,4,3,6,2,3,4,1,0,3,1,0,8,0,0,0,3,0,7,3,2,7,1,0,0,76
2024-03-18 01:10:00,3,2,5,1,5,1,0,1,0,0,1,0,2,0,3,0,1,3,0,6,5,0,7,3,0,0,49
2024-03-18 01:20:00,4,1,1,1,2,1,6,9,2,0,12,2,0,2,2,2,0,2,0,6,2,1,6,1,0,0,65
2024-03-18 01:30:00,0,0,0,0,0,0,2,2,0,0,3,0,1,0,1,0,0,2,0,6,2,1,3,2,0,0,25
2024-03-18 01:40:00,0,0,0,5,5,4,3,3,1,0,6,1,3,2,5,0,0,1,0,2,2,0,6,2,0,0,51
2024-03-18 01:50:00,3,1,4,2,5,2,4,3,0,0,3,0,2,1,1,2,1,0,1,2,1,1,1,1,0,0,41
2024-03-18 02:00:00,2,0,2,4,5,4,3,3,1,3,4,3,2,3,3,1,0,2,0,5,3,1,4,1,0,0,59
2024-03-18 02:10:00,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,8
2024-03-18 02:20:00,2,1,3,3,5,5,5,6,2,0,8,1,1,1,1,0,0,1,0,1,1,1,2,1,0,0,51
2024-03-18 02:30:00,1,0,1,3,4,4,1,1,1,1,1,0,1,0,1,0,0,2,0,3,0,0,2,0,0,0,27
2024-03-18 02:40:00,2,2,1,4,5,2,0,0,1,0,3,2,2,0,3,0,0,0,0,0,1,0,1,0,0,0,29
2024-03-18 02:50:00,1,0,1,2,3,2,2,2,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,19
2024-03-18 03:00:00,2,2,3,1,2,0,2,1,1,0,4,0,1,1,1,1,0,0,0,4,3,1,5,1,0,0,36
2024-03-18 03:10:00,0,0,0,2,2,3,3,3,1,0,6,0,1,0,1,0,1,3,1,7,2,0,2,0,0,0,38
2024-03-18 03:20:00,1,0,1,2,4,2,2,5,2,0,4,1,0,0,0,0,0,1,0,3,1,0,1,1,0,0,31
2024-03-18 03:30:00,8,1,6,3,9,4,2,2,2,0,5,2,0,11,0,2,1,0,2,3,2,0,2,1,0,0,68
2024-03-18 03:40:00,2,1,2,2,3,2,3,3,2,1,6,1,0,0,0,0,0,3,0,2,0,0,2,0,0,0,35
2024-03-18 03:50:00,10,1,3,0,3,0,3,3,0,0,5,0,0,0,0,0,0,4,0,7,4,0,4,1,0,0,48
2024-03-18 04:00:00,3,1,2,6,3,1,3,3,3,0,7,3,0,4,0,1,4,4,0,8,3,1,5,3,0,0,68
2024-03-18 04:10:00,5,1,2,4,5,4,13,9,3,1,14,3,1,2,2,1,0,2,0,3,1,0,3,1,0,0,80
2024-03-18 04:20:00,1755,2,2,5,6,3,6,6,1,2,9,4,0,0,0,1,0,3,0,4,1,0,6,0,0,0,1816
2024-03-18 04:30:00,316,2,1,7,7,6,14,10,4,1,16,7,2,4,3,2,0,5,0,5,4,1,6,2,0,0,425
2024-03-18 04:40:00,722,0,3,4,7,6,20,15,7,2,23,4,2,6,2,1,0,2,0,7,6,1,10,5,0,0,855
2024-03-18 04:50:00,721,1,4,2,5,1,15,12,5,1,18,4,2,11,3,4,2,4,0,13,7,2,9,1,0,0,847
2024-03-18 05:00:00,762,5,15,5,15,2,37,14,16,4,35,10,2,6,4,2,1,1,2,8,9,3,10,4,0,0,972
2024-03-18 05:10:00,1090,3,7,10,11,7,44,15,12,4,19,10,1,6,3,3,6,8,2,17,13,4,18,7,0,0,1320
2024-03-18 05:20:00,24,5,16,14,29,13,55,30,18,4,29,8,4,7,5,4,0,7,0,16,8,2,12,5,0,0,315
2024-03-18 05:30:00,1108,10,24,25,30,17,50,22,18,6,35,10,5,9,6,4,3,16,0,28,14,1,21,10,0,0,1472
2024-03-18 05:40:00,813,5,16,21,23,11,79,7,29,12,8,20,7,11,5,6,3,10,0,22,20,8,14,17,0,0,1167
2024-03-18 05:50:00,29,9,25,15,21,10,72,19,36,24,10,13,6,21,5,5,1,7,1,31,24,8,27,6,0,0,425
2024-03-18 06:00:00,823,6,17,21,27,17,59,15,36,11,22,13,7,19,11,3,4,7,1,15,15,5,15,5,0,0,1174
2024-03-18 06:10:00,1051,7,21,32,20,13,75,5,28,8,26,11,7,26,8,4,3,13,1,21,15,10,11,14,0,0,1430
2024-03-18 06:20:00,41,7,19,37,15,17,69,19,34,11,14,12,8,17,8,3,5,19,1,13,19,12,19,18,0,0,437
2024-03-18 06:30:00,236,12,21,28,12,14,63,12,37,31,9,10,9,10,11,9,3,27,2,21,27,23,19,21,0,0,667
2024-03-18 06:40:00,1289,11,19,45,5,4,81,21,39,72,9,14,10,19,12,7,3,13,2,13,28,22,18,17,0,0,1773
2024-03-18 06:50:00,673,16,26,32,8,7,62,5,29,25,9,18,8,22,10,10,12,34,7,17,28,15,16,11,0,0,1100
2024-03-18 07:00:00,56,16,26,35,18,11,67,16,42,24,16,16,12,12,12,8,5,37,4,18,29,21,21,19,0,0,541
2024-03-18 07:10:00,430,22,32,37,13,11,70,9,39,22,10,16,10,33,12,6,6,35,1,16,26,19,14,13,0,0,902
2024-03-18 07:20:00,812,28,30,38,10,3,68,11,31,33,3,6,13,23,9,8,9,38,2,15,22,17,13,14,0,0,1256
2024-03-18 07:30:00,123,43,42,51,4,1,59,23,27,21,5,10,13,27,11,8,6,49,3,9,41,28,11,16,0,0,631
2024-03-18 07:40:00,149,36,28,36,11,8,48,14,32,30,8,8,16,53,13,8,18,60,11,26,36,27,13,17,0,0,706
2024-03-18 07:50:00,1420,32,24,37,19,11,65,15,32,36,7,12,20,55,17,13,24,61,6,22,53,42,17,17,0,0,2057
2024-03-18 08:00:00,358,31,27,36,12,5,44,7,25,25,1,6,17,34,17,12,14,25,9,1,39,25,21,15,0,0,806
2024-03-18 08:10:00,75,25,26,21,9,6,21,6,11,4,9,10,23,44,21,14,17,41,12,7,43,28,20,17,0,0,510
2024-03-18 08:20:00,293,32,21,43,12,7,78,18,44,28,8,10,9,24,7,14,16,53,11,11,35,26,17,13,0,0,830
2024-03-18 08:30:00,864,37,22,28,11,11,53,9,23,21,4,10,15,28,14,10,8,36,1,18,36,32,11,14,0,0,1316
2024-03-18 08:40:00,94,32,32,32,10,9,58,12,37,26,9,5,15,24,15,16,12,38,5,16,34,28,14,10,0,0,583
2024-03-18 08:50:00,300,25,31,39,10,8,69,14,50,34,13,15,12,17,5,13,11,48,7,30,24,9,12,8,0,0,804
2024-03-18 09:00:00,1402,29,39,40,14,13,50,21,36,34,15,15,13,19,12,6,5,35,5,20,22,12,14,12,0,0,1883
2024-03-18 09:10:00,763,33,34,18,11,11,42,15,28,16,11,18,19,21,11,10,8,31,4,21,20,16,15,13,0,0,1189
2024-03-18 09:20:00,73,38,30,36,18,3,52,16,45,32,4,12,8,24,6,7,1,40,1,13,24,17,13,18,0,0,531
2024-03-18 09:30:00,545,27,46,40,6,0,45,8,22,22,3,14,20,25,11,8,6,42,2,9,24,8,10,8,0,0,951
2024-03-18 09:40:00,961,42,35,39,13,8,57,12,40,29,8,14,13,16,11,7,11,40,3,18,26,17,18,17,0,0,1455
2024-03-18 09:50:00,98,25,38,36,11,13,40,14,36,21,10,18,14,25,9,11,11,41,4,20,24,17,12,13,0,0,561
2024-03-18 10:00:00,146,24,30,48,14,11,50,14,32,17,12,14,20,20,12,16,3,29,2,22,26,15,18,15,0,0,610
2024-03-18 10:10:00,1529,29,27,32,11,9,52,9,37,15,13,16,13,33,11,12,6,30,2,18,22,12,16,9,0,0,1963
2024-03-18 10:20:00,720,34,47,37,11,9,34,16,27,17,9,11,13,13,12,9,9,42,3,24,20,18,12,11,0,0,1158
2024-03-18 10:30:00,71,31,27,33,13,9,43,10,36,18,12,12,16,21,8,9,10,35,5,17,25,16,12,11,0,0,500
2024-03-18 10:40:00,518,25,25,44,14,10,44,21,30,27,13,17,10,26,5,8,3,34,1,14,21,15,11,9,0,0,945
2024-03-18 10:50:00,935,24,26,33,21,8,39,18,40,25,10,15,15,24,10,10,2,50,0,21,19,10,13,10,0,0,1378
2024-03-18 11:00:00,109,25,43,38,20,10,51,12,35,22,6,13,20,41,19,15,9,34,6,18,14,7,9,8,0,0,584
2024-03-18 11:10:00,439,28,29,35,10,4,39,16,24,22,6,11,16,32,10,7,6,28,2,11,21,45,14,12,0,0,867
2024-03-18 11:20:00,1482,22,24,45,16,12,63,9,36,29,31,14,19,26,10,11,7,44,4,20,27,15,16,10,0,0,1992
2024-03-18 11:30:00,447,30,26,40,12,12,43,17,29,29,8,17,11,23,6,7,8,47,3,25,30,15,14,9,0,0,908
2024-03-18 11:40:00,69,36,32,25,8,7,49,11,35,30,6,11,8,17,7,10,8,41,6,19,22,12,13,8,0,0,490
2024-03-18 11:50:00,650,27,35,49,15,7,50,13,31,19,11,10,29,37,18,15,10,43,6,16,30,23,10,13,0,0,1167
2024-03-18 12:00:00,1184,30,39,41,16,14,38,19,32,17,10,4,20,25,11,33,5,37,3,16,24,18,14,13,0,0,1663
2024-03-18 12:10:00,63,22,31,51,24,22,33,12,27,16,12,9,27,22,18,9,7,56,3,18,29,21,8,14,0,0,554
2024-03-18 12:20:00,224,24,22,40,15,11,46,14,30,23,4,13,25,40,14,9,5,48,4,15,18,40,10,17,0,0,711
2024-03-18 12:30:00,1399,20,36,39,18,7,59,11,37,21,14,13,16,28,11,10,6,42,2,20,27,14,18,12,0,0,1880
2024-03-18 12:40:00,884,27,32,44,6,4,58,4,34,31,3,11,13,35,12,11,8,44,4,20,22,21,10,12,0,0,1350
2024-03-18 12:50:00,68,31,38,35,17,10,48,15,26,19,9,5,15,24,9,11,8,47,4,13,28,21,17,18,0,0,536
2024-03-18 13:00:00,570,22,28,41,14,9,51,11,45,38,7,9,16,22,11,8,9,89,5,19,25,21,13,13,0,0,1096
2024-03-18 13:10:00,1061,26,35,36,22,13,47,10,31,33,4,7,17,31,16,10,10,43,4,15,27,20,14,14,0,0,1546
2024-03-18 13:20:00,101,28,26,44,18,11,54,29,35,31,9,12,21,26,9,7,10,47,4,16,17,18,11,13,0,0,597
2024-03-18 13:30:00,105,37,39,48,11,8,38,12,30,23,10,9,19,36,13,8,7,37,3,15,21,17,15,9,0,0,570
2024-03-18 13:40:00,1458,33,39,44,16,12,44,13,27,11,12,9,15,26,9,11,8,49,6,20,25,20,11,10,0,0,1928
2024-03-18 13:50:00,860,27,25,36,22,35,38,20,38,30,11,15,17,22,9,12,8,61,4,25,22,22,13,15,0,0,1387
2024-03-18 14:00:00,67,27,24,42,19,44,45,14,32,23,6,14,18,23,13,7,9,49,2,19,27,21,16,16,0,0,577
2024-03-18 14:10:00,548,42,36,39,10,8,38,11,27,29,7,6,17,30,12,6,12,50,7,20,27,15,12,8,0,0,1017
2024-03-18 14:20:00,592,36,33,58,25,14,46,13,38,17,16,13,13,17,8,6,16,64,10,26,29,24,9,14,0,0,1137
2024-03-18 14:30:00,172,37,27,58,21,15,41,8,28,20,10,9,19,28,12,9,8,56,4,27,47,15,17,9,0,0,697
2024-03-18 14:40:00,316,37,39,19,10,5,47,12,25,27,1,14,17,21,16,10,11,44,2,18,26,27,15,22,0,0,781
2024-03-18 14:50:00,922,35,40,63,18,10,48,9,29,29,5,5,15,28,10,14,22,66,8,18,33,24,9,12,0,0,1472
2024-03-18 15:00:00,544,35,48,43,17,18,41,14,40,36,3,5,19,27,10,15,17,57,11,10,26,26,18,14,0,0,1094
2024-03-18 15:10:00,119,47,38,48,4,13,52,14,35,30,5,12,26,23,15,14,13,54,7,13,39,26,15,17,0,0,679
2024-03-18 15:20:00,413,43,32,47,22,11,50,17,39,35,5,16,24,38,18,12,15,52,6,13,31,26,20,22,0,0,1007
2024-03-18 15:30:00,945,52,48,43,14,14,47,12,33,28,7,13,29,34,13,11,12,51,8,23,25,22,15,18,0,0,1517
2024-03-18 15:40:00,93,48,27,49,15,12,51,17,32,21,8,8,14,26,11,11,14,49,4,22,41,21,21,21,0,0,636
2024-03-18 15:50:00,168,51,42,55,14,7,53,16,32,26,10,13,17,18,9,7,13,42,8,16,32,29,17,16,0,0,711
2024-03-18 16:00:00,1382,35,41,77,18,11,41,13,35,25,34,15,24,45,17,10,18,66,6,20,31,25,17,19,0,0,2025
2024-03-18 16:10:00,418,41,39,41,16,8,43,17,34,35,1,3,14,23,11,15,14,68,9,15,39,24,28,14,0,0,970
2024-03-18 16:20:00,121,40,30,48,20,11,53,14,35,31,8,9,21,35,11,10,19,60,12,23,43,28,14,15,0,0,711
2024-03-18 16:30:00,489,41,38,51,18,13,56,19,31,20,9,15,22,32,20,13,9,57,3,20,24,20,15,12,0,0,1047
2024-03-18 16:40:00,819,33,31,79,15,9,55,16,36,20,8,16,18,20,12,8,22,57,13,19,56,29,15,15,0,0,1421
2024-03-18 16:50:00,102,38,38,48,8,8,48,7,33,25,5,16,21,23,12,11,10,54,3,21,34,26,22,18,0,0,631
2024-03-18 17:00:00,213,28,37,49,16,11,56,19,40,34,11,17,17,28,11,13,12,60,6,20,33,31,9,14,0,0,785
2024-03-18 17:10:00,1260,41,40,48,15,8,49,12,33,35,3,7,13,27,12,14,17,72,10,9,35,30,14,18,0,0,1822
2024-03-18 17:20:00,702,32,29,55,19,15,52,17,37,31,8,10,19,18,13,12,18,55,9,14,43,29,17,16,0,0,1270
2024-03-18 17:30:00,69,20,37,35,13,11,42,16,32,27,6,13,22,45,11,10,17,55,6,11,32,26,12,16,0,0,584
2024-03-18 17:40:00,795,26,38,37,12,22,48,7,23,21,11,6,15,18,11,8,15,60,6,18,41,28,14,19,0,0,1299
2024-03-18 17:50:00,969,31,41,49,6,1,50,14,26,18,12,13,15,39,11,9,16,76,3,8,42,27,18,15,0,0,1509
2024-03-18 18:00:00,89,43,34,55,13,10,59,18,31,20,13,13,16,21,10,7,10,53,6,16,21,22,12,16,0,0,608
2024-03-18 18:10:00,451,38,32,50,12,5,39,15,24,20,15,11,17,32,17,11,9,48,4,8,29,29,13,20,0,0,949
2024-03-18 18:20:00,1165,28,20,45,14,8,41,18,24,15,10,11,17,28,12,13,14,69,8,14,26,17,10,11,0,0,1638
2024-03-18 18:30:00,738,21,24,65,14,11,46,18,31,11,19,12,16,24,15,15,11,68,6,18,17,16,17,13,0,0,1246
2024-03-18 18:40:00,210,32,31,63,13,11,50,9,20,13,23,22,19,18,13,6,12,59,4,15,28,20,16,17,0,0,724
2024-03-18 18:50:00,586,21,28,55,13,8,42,20,29,25,18,15,18,25,15,12,7,45,4,29,17,11,19,10,0,0,1072
2024-03-18 19:00:00,879,17,24,47,11,4,31,17,20,12,17,12,17,21,18,13,6,47,2,30,15,9,13,6,0,0,1288
2024-03-18 19:10:00,219,17,29,48,13,12,34,22,25,14,19,22,19,32,14,12,8,62,4,35,23,11,24,12,0,0,730
2024-03-18 19:20:00,455,16,26,40,9,4,27,17,21,10,26,14,12,20,8,11,4,52,1,47,17,13,16,10,0,0,876
2024-03-18 19:30:00,1373,14,28,47,24,28,30,19,17,9,26,17,13,13,12,7,3,42,1,35,14,10,22,11,0,0,1815
2024-03-18 19:40:00,692,24,25,31,24,13,25,16,25,12,27,16,8,17,10,7,5,29,4,33,18,15,12,17,0,0,1105
2024-03-18 19:50:00,59,17,31,24,23,14,18,9,20,16,21,20,8,13,8,13,3,33,2,36,23,8,17,7,0,0,443
2024-03-18 20:00:00,705,13,22,28,29,15,24,22,21,9,24,10,7,22,10,4,5,37,5,39,10,6,14,9,0,0,1090
2024-03-18 20:10:00,1115,9,25,32,12,6,20,16,21,16,20,18,7,12,6,6,5,30,3,35,20,10,23,8,0,0,1475
2024-03-18 20:20:00,73,16,26,30,20,18,21,7,14,8,15,12,9,15,8,4,8,30,6,29,12,5,14,6,0,0,406
2024-03-18 20:30:00,50,7,17,18,20,20,22,7,17,9,13,17,3,10,1,2,5,30,3,31,15,15,15,13,0,0,360
2024-03-18 20:40:00,532,6,16,24,28,18,26,18,16,7,21,14,7,8,8,4,4,22,1,27,9,6,11,6,0,0,839
2024-03-18 20:50:00,525,9,16,22,20,11,26,14,16,6,27,11,3,7,6,4,3,29,2,36,14,7,22,10,0,0,846
2024-03-18 21:00:00,35,15,25,25,26,16,24,12,16,14,18,19,5,24,8,2,6,22,2,24,16,10,23,12,0,0,399
2024-03-18 21:10:00,330,8,25,29,23,16,28,14,13,11,22,15,6,14,4,8,5,19,3,27,14,11,17,7,0,0,669
2024-03-18 21:20:00,1428,7,17,29,24,22,19,17,13,8,19,10,5,7,6,2,4,31,2,27,18,9,19,11,0,0,1754
2024-03-18 21:30:00,1227,7,20,20,22,13,15,13,8,5,17,5,12,12,14,6,0,29,0,31,15,6,18,7,0,0,1522
2024-03-18 21:40:00,874,10,20,19,19,13,9,8,12,2,18,2,5,8,8,5,0,25,0,33,15,9,21,10,0,0,1145
2024-03-18 21:50:00,873,6,16,24,32,21,12,13,8,5,19,3,9,13,7,7,2,18,3,28,14,5,11,7,0,0,1156
2024-03-18 22:00:00,268,6,23,30,35,18,15,12,10,6,15,6,7,12,7,7,3,25,1,37,18,10,18,10,0,0,599
2024-03-18 22:10:00,31,11,18,29,35,24,6,6,8,3,10,4,3,16,3,6,3,21,0,31,13,7,17,14,0,0,319
2024-03-18 22:20:00,105,6,12,25,26,22,11,8,14,7,17,7,12,10,14,2,3,12,2,20,17,16,18,10,0,0,396
2024-03-18 22:30:00,43,3,16,16,26,14,11,9,12,4,18,4,8,10,9,10,2,13,4,21,13,7,19,10,0,0,302
2024-03-18 22:40:00,12,5,10,26,21,14,15,12,7,1,15,1,4,4,5,4,0,13,0,24,19,3,12,5,0,0,232
2024-03-18 22:50:00,22,3,11,14,24,16,6,6,3,1,9,1,3,7,5,4,0,9,0,17,15,7,12,6,0,0,201
2024-03-18 23:00:00,9,3,5,14,21,15,7,8,6,4,18,4,2,5,2,0,1,11,0,15,9,2,13,2,0,0,176
2024-03-18 23:10:00,7,3,7,10,13,11,8,9,3,2,13,2,5,5,4,4,1,11,2,23,11,3,13,5,0,0,175
2024-03-18 23:20:00,12,4,10,9,16,8,5,8,6,3,13,5,3,7,5,5,3,8,3,16,7,6,7,8,0,0,177
2024-03-18 23:30:00,6,1,6,8,11,8,6,6,7,1,16,2,5,7,8,2,0,10,0,18,7,2,7,3,0,0,147
2024-03-18 23:40:00,4,2,3,7,12,8,6,6,3,1,9,1,1,2,2,1,1,4,1,6,7,5,8,6,0,0,106
2024-03-18 23:50:00,7,1,3,9,11,11,3,3,4,2,7,2,3,5,3,3,2,3,1,8,5,1,6,1,0,0,104
2024-03-19 00:00:00,6,0,5,9,12,9,7,8,3,1,6,1,2,6,4,1,0,8,0,16,6,4,8,5,0,0,127
2024-03-19 00:10:00,4,0,1,4,7,5,5,6,5,2,12,3,3,2,4,3,1,2,2,4,4,2,3,2,0,0,86
2024-03-19 00:20:00,5,2,6,5,5,4,2,2,4,5,5,4,3,13,3,1,0,2,0,2,0,2,0,3,0,0,78
2024-03-19 00:30:00,5,2,2,4,7,4,8,10,3,0,8,0,1,4,0,1,1,5,1,11,2,1,2,1,0,0,83
2024-03-19 00:40:00,3,1,5,0,2,0,4,5,3,0,9,0,1,1,3,0,0,2,0,7,2,3,2,2,0,0,55
2024-03-19 00:50:00,13,2,7,1,4,1,2,2,0,1,4,1,2,3,5,0,0,2,0,1,4,0,6,0,0,0,61
2024-03-19 01:00:00,5,0,1,1,2,1,0,0,1,2,3,3,1,3,1,0,0,2,0,2,4,1,3,1,0,0,37
2024-03-19 01:10:00,9,2,6,1,4,0,1,4,1,1,3,0,2,3,2,2,0,0,0,0,1,0,1,0,0,0,43
2024-03-19 01:20:00,2,2,3,6,3,2,2,2,2,1,6,2,2,0,1,0,0,2,0,2,2,0,3,0,0,0,45
2024-03-19 01:30:00,2,0,2,2,3,2,0,0,2,0,3,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,21
2024-03-19 01:40:00,1,0,1,2,3,2,3,3,3,2,7,1,1,2,1,1,0,3,0,5,1,0,1,0,0,0,43
2024-03-19 01:50:00,0,0,0,1,2,1,2,2,1,0,3,1,0,0,0,0,1,2,1,6,0,0,0,0,0,0,23
2024-03-19 02:00:00,4,1,5,3,4,1,3,3,1,0,4,0,0,0,0,0,0,2,0,3,2,0,4,0,0,0,40
2024-03-19 02:10:00,1,1,1,1,1,1,0,0,3,0,5,2,0,1,0,1,0,2,0,2,1,0,1,0,0,0,24
2024-03-19 02:20:00,1,1,1,1,3,1,1,1,2,1,5,2,1,1,1,0,0,0,0,0,2,2,3,3,0,0,33
2024-03-19 02:30:00,2,1,2,3,3,4,1,1,3,3,8,3,2,1,1,0,0,4,0,4,0,0,0,0,0,0,46
2024-03-19 02:40:00,2,0,2,0,1,0,0,0,1,0,1,0,0,1,0,1,1,3,0,5,4,1,6,1,0,0,30
2024-03-19 02:50:00,0,0,0,2,4,2,4,4,1,1,4,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,27
2024-03-19 03:00:00,2,2,2,3,3,3,1,2,2,1,5,1,0,0,0,0,1,2,0,3,0,0,0,0,0,0,33
2024-03-19 03:10:00,2,2,3,2,5,4,4,4,0,1,6,1,1,2,1,1,1,3,0,5,2,1,2,1,0,0,54
2024-03-19 03:20:00,0,0,0,0,0,0,0,0,2,0,3,0,0,2,0,2,1,1,0,3,1,0,1,0,0,0,16
2024-03-19 03:30:00,4,2,3,1,3,0,1,1,1,0,3,0,0,7,0,0,0,1,0,1,1,1,1,1,0,0,32
2024-03-19 03:40:00,2,0,2,2,2,2,4,4,2,0,7,1,1,2,1,1,0,4,0,7,1,1,3,1,0,0,50
2024-03-19 03:50:00,2,2,2,3,2,0,2,2,1,1,3,1,0,0,0,0,0,5,0,8,4,2,4,2,0,0,46
