datetime,V21Z,V22Z,V52Z,V81Z,V82Z,V112Z,Total
2024-03-09 11:50:00,66,39,14,0,47,14,180
2024-03-09 12:00:00,45,41,9,0,10,21,126
2024-03-09 12:10:00,52,34,14,0,15,17,132
2024-03-09 12:20:00,57,35,22,0,20,16,150
2024-03-09 12:30:00,57,31,21,0,33,4,146
2024-03-09 12:40:00,50,33,18,0,7,9,117
2024-03-09 12:50:00,48,24,21,0,10,4,107
2024-03-09 13:00:00,50,26,20,0,11,13,120
2024-03-09 13:10:00,41,34,25,0,14,7,121
2024-03-09 13:20:00,43,27,11,0,27,7,115
2024-03-09 13:30:00,41,30,16,0,19,6,112
2024-03-09 13:40:00,25,29,21,0,19,6,100
2024-03-09 13:50:00,34,32,21,0,16,9,112
2024-03-09 14:00:00,46,30,17,0,17,8,118
2024-03-09 14:10:00,34,24,32,0,14,8,112
2024-03-09 14:20:00,28,34,22,0,22,9,115
2024-03-09 14:30:00,38,31,28,0,8,7,112
2024-03-09 14:40:00,39,34,29,0,13,6,121
2024-03-09 14:50:00,45,32,30,0,15,8,130
2024-03-09 15:00:00,38,23,28,0,18,7,114
2024-03-09 15:10:00,36,30,23,0,18,3,110
2024-03-09 15:20:00,38,35,24,0,22,6,125
2024-03-09 15:30:00,48,34,22,0,26,8,138
2024-03-09 15:40:00,38,33,12,0,19,9,111
2024-03-09 15:50:00,36,25,13,0,19,11,104
2024-03-09 16:00:00,46,31,31,0,13,104,225
2024-03-09 16:10:00,21,21,20,0,19,20,101
2024-03-09 16:20:00,35,21,21,0,19,16,112
2024-03-09 16:30:00,42,28,25,0,19,10,124
2024-03-09 16:40:00,37,29,20,0,24,5,115
2024-03-09 16:50:00,40,25,28,0,14,9,116
2024-03-09 17:00:00,29,28,18,0,25,13,113
2024-03-09 17:10:00,39,33,19,0,23,11,125
2024-03-09 17:20:00,35,22,16,0,18,4,95
2024-03-09 17:30:00,36,23,21,0,15,8,103
2024-03-09 17:40:00,40,31,21,0,15,10,117
2024-03-09 17:50:00,38,22,21,0,16,7,104
2024-03-09 18:00:00,35,29,31,0,25,6,126
2024-03-09 18:10:00,43,36,15,0,26,8,128
2024-03-09 18:20:00,30,23,24,0,16,6,99
2024-03-09 18:30:00,35,33,7,0,15,7,97
2024-03-09 18:40:00,35,22,34,0,23,8,122
2024-03-09 18:50:00,31,15,25,0,15,2,88
2024-03-09 19:00:00,34,32,21,0,13,5,105
2024-03-09 19:10:00,34,21,25,0,19,5,104
2024-03-09 19:20:00,28,23,21,0,17,3,92
2024-03-09 19:30:00,17,21,21,0,14,2,75
2024-03-09 19:40:00,17,14,23,0,23,1,78
2024-03-09 19:50:00,28,21,11,0,15,3,78
2024-03-09 20:00:00,18,18,9,0,25,17,87
2024-03-09 20:10:00,15,14,13,0,22,3,67
2024-03-09 20:20:00,23,21,17,0,18,4,83
2024-03-09 20:30:00,20,16,15,0,12,1,64
2024-03-09 20:40:00,10,10,17,0,16,6,59
2024-03-09 20:50:00,13,14,8,0,17,1,53
2024-03-09 21:00:00,14,12,10,0,13,5,54
2024-03-09 21:10:00,14,10,12,0,14,1,51
2024-03-09 21:20:00,6,11,12,0,15,8,52
2024-03-09 21:30:00,9,9,7,0,18,3,46
2024-03-09 21:40:00,19,15,9,0,12,0,55
2024-03-09 21:50:00,11,9,19,0,20,5,64
2024-03-09 22:00:00,12,8,8,0,21,1,50
2024-03-09 22:10:00,20,18,3,0,14,12,67
2024-03-09 22:20:00,15,14,6,0,13,0,48
2024-03-09 22:30:00,16,13,7,0,10,2,48
2024-03-09 22:40:00,12,11,3,0,11,1,38
2024-03-09 22:50:00,16,13,4,0,12,0,45
2024-03-09 23:00:00,16,15,4,0,8,1,44
2024-03-09 23:10:00,12,13,6,0,13,1,45
2024-03-09 23:20:00,13,12,4,0,10,1,40
2024-03-09 23:30:00,9,7,1,0,14,0,31
2024-03-09 23:40:00,11,10,2,0,13,1,37
2024-03-09 23:50:00,6,7,1,0,7,1,22
2024-03-10 00:00:00,8,8,7,0,10,0,33
2024-03-10 00:10:00,5,5,4,0,6,0,20
2024-03-10 00:20:00,7,8,5,0,7,2,29
2024-03-10 00:30:00,9,9,8,0,3,0,29
2024-03-10 00:40:00,8,9,1,0,9,2,29
2024-03-10 00:50:00,8,7,5,0,2,5,27
2024-03-10 01:00:00,9,10,1,0,6,2,28
2024-03-10 01:10:00,4,4,2,0,7,1,18
2024-03-10 01:20:00,4,7,1,0,3,0,15
2024-03-10 01:30:00,6,5,5,0,7,0,23
2024-03-10 01:40:00,11,11,3,0,3,0,28
2024-03-10 01:50:00,1,1,0,0,3,2,7
2024-03-10 02:00:00,2,2,1,0,10,0,15
2024-03-10 02:10:00,2,2,3,0,6,0,13
2024-03-10 02:20:00,2,2,3,0,3,0,10
2024-03-10 02:30:00,7,7,1,0,7,2,24
2024-03-10 02:40:00,7,6,1,0,3,0,17
2024-03-10 02:50:00,3,3,2,0,9,0,17
2024-03-10 03:00:00,3,3,1,0,7,0,14
2024-03-10 03:10:00,2,2,4,0,0,0,8
2024-03-10 03:20:00,0,0,0,0,4,1,5
2024-03-10 03:30:00,4,6,0,0,5,0,15
2024-03-10 03:40:00,1,2,1,0,3,0,7
2024-03-10 03:50:00,4,4,0,0,4,0,12
2024-03-10 04:00:00,3,4,1,0,2,2,12
2024-03-10 04:10:00,1,2,0,0,6,2,11
2024-03-10 04:20:00,4,6,1,0,3,0,14
2024-03-10 04:30:00,4,3,1,0,1,0,9
2024-03-10 04:40:00,1,1,1,0,4,0,7
2024-03-10 04:50:00,4,4,1,0,4,2,15
2024-03-10 05:00:00,2,5,0,0,1,0,8
2024-03-10 05:10:00,2,3,1,0,7,1,14
2024-03-10 05:20:00,3,3,6,0,2,1,15
2024-03-10 05:30:00,5,5,2,0,3,0,15
2024-03-10 05:40:00,2,2,5,0,3,0,12
2024-03-10 05:50:00,2,2,0,0,1,0,5
2024-03-10 06:00:00,3,3,1,0,8,0,15
2024-03-10 06:10:00,4,4,5,0,4,2,19
2024-03-10 06:20:00,1,1,0,0,3,0,5
2024-03-10 06:30:00,5,5,0,0,8,0,18
2024-03-10 06:40:00,2,3,2,0,3,0,10
2024-03-10 06:50:00,4,4,2,0,8,0,18
2024-03-10 07:00:00,5,8,1,0,4,1,19
2024-03-10 07:10:00,1,3,3,0,9,0,16
2024-03-10 07:20:00,4,5,4,0,7,1,21
2024-03-10 07:30:00,6,4,5,0,9,1,25
2024-03-10 07:40:00,10,13,4,0,8,1,36
2024-03-10 07:50:00,9,9,8,0,10,0,36
2024-03-10 08:00:00,10,12,7,0,5,1,35
2024-03-10 08:10:00,7,12,3,0,7,4,33
2024-03-10 08:20:00,15,17,11,0,8,3,54
2024-03-10 08:30:00,14,17,9,0,9,1,50
2024-03-10 08:40:00,14,15,10,0,9,2,50
2024-03-10 08:50:00,10,15,2,0,9,3,39
2024-03-10 09:00:00,12,13,12,0,11,1,49
2024-03-10 09:10:00,12,14,12,0,13,3,54
2024-03-10 09:20:00,16,16,14,0,14,2,62
2024-03-10 09:30:00,19,22,13,0,17,3,74
2024-03-10 09:40:00,31,28,8,0,12,5,84
2024-03-10 09:50:00,27,30,10,0,18,7,92
2024-03-10 10:00:00,18,12,7,0,18,3,58
2024-03-10 10:10:00,21,21,10,0,16,3,71
2024-03-10 10:20:00,15,17,13,0,15,10,70
2024-03-10 10:30:00,19,17,13,0,16,9,74
2024-03-10 10:40:00,19,15,4,0,14,1,53
2024-03-10 10:50:00,23,22,15,0,19,4,83
2024-03-10 11:00:00,18,23,13,0,15,7,76
2024-03-10 11:10:00,36,28,17,0,16,4,101
2024-03-10 11:20:00,25,26,4,0,12,4,71
2024-03-10 11:30:00,17,20,16,0,13,7,73
2024-03-10 11:40:00,27,23,17,0,20,4,91
2024-03-10 11:50:00,21,22,11,0,23,4,81
2024-03-10 12:00:00,22,23,11,0,18,9,83
2024-03-10 12:10:00,33,34,7,0,13,4,91
2024-03-10 12:20:00,29,30,18,0,15,1,93
2024-03-10 12:30:00,28,25,13,0,18,8,92
2024-03-10 12:40:00,24,26,12,0,14,4,80
2024-03-10 12:50:00,27,27,16,0,16,2,88
2024-03-10 13:00:00,29,24,14,0,19,21,107
2024-03-10 13:10:00,27,21,14,0,27,6,95
2024-03-10 13:20:00,31,22,12,0,20,7,92
2024-03-10 13:30:00,25,26,12,0,24,3,90
2024-03-10 13:40:00,21,22,14,0,22,7,86
2024-03-10 13:50:00,26,21,12,0,20,3,82
2024-03-10 14:00:00,28,28,18,0,23,6,103
2024-03-10 14:10:00,29,23,12,0,15,3,82
2024-03-10 14:20:00,31,32,7,0,14,1,85
2024-03-10 14:30:00,23,21,13,0,15,8,80
2024-03-10 14:40:00,23,17,14,0,30,1,85
2024-03-10 14:50:00,21,23,12,0,17,6,79
2024-03-10 15:00:00,36,27,10,0,16,4,93
2024-03-10 15:10:00,25,20,20,0,16,4,85
2024-03-10 15:20:00,27,26,14,0,17,7,91
2024-03-10 15:30:00,26,19,23,0,25,8,101
2024-03-10 15:40:00,23,21,20,0,17,1,82
2024-03-10 15:50:00,29,28,12,0,22,8,99
2024-03-10 16:00:00,33,21,15,0,11,4,84
2024-03-10 16:10:00,25,21,15,0,18,4,83
2024-03-10 16:20:00,22,24,7,0,21,6,80
2024-03-10 16:30:00,22,16,23,0,14,4,79
2024-03-10 16:40:00,32,23,10,0,24,6,95
2024-03-10 16:50:00,22,24,14,0,22,5,87
2024-03-10 17:00:00,16,14,14,0,22,9,75
2024-03-10 17:10:00,26,26,11,0,19,5,87
2024-03-10 17:20:00,22,22,18,0,30,5,97
2024-03-10 17:30:00,36,26,17,0,20,6,105
2024-03-10 17:40:00,43,27,17,0,25,4,116
2024-03-10 17:50:00,29,29,13,0,20,4,95
2024-03-10 18:00:00,22,18,11,0,20,3,74
2024-03-10 18:10:00,27,22,7,0,17,4,77
2024-03-10 18:20:00,23,17,5,0,19,4,68
2024-03-10 18:30:00,23,17,6,0,20,5,71
2024-03-10 18:40:00,18,21,9,0,16,2,66
2024-03-10 18:50:00,16,15,10,0,20,1,62
2024-03-10 19:00:00,23,20,5,0,12,4,64
2024-03-10 19:10:00,19,14,13,0,12,1,59
2024-03-10 19:20:00,20,15,8,0,11,3,57
2024-03-10 19:30:00,21,22,11,0,15,3,72
2024-03-10 19:40:00,13,14,8,0,13,0,48
2024-03-10 19:50:00,17,9,2,0,14,1,43
2024-03-10 20:00:00,20,18,10,0,15,5,68
2024-03-10 20:10:00,20,17,16,0,19,1,73
2024-03-10 20:20:00,12,11,4,0,18,1,46
2024-03-10 20:30:00,18,14,6,0,10,1,49
2024-03-10 20:40:00,16,13,5,0,12,1,47
2024-03-10 20:50:00,14,12,8,0,8,5,47
2024-03-10 21:00:00,12,10,6,0,10,0,38
2024-03-10 21:10:00,11,8,5,0,12,0,36
2024-03-10 21:20:00,8,7,4,0,19,1,39
2024-03-10 21:30:00,15,14,4,0,17,0,50
2024-03-10 21:40:00,3,4,2,0,9,0,18
2024-03-10 21:50:00,8,8,4,0,3,0,23
2024-03-10 22:00:00,7,8,6,0,11,1,33
2024-03-10 22:10:00,4,5,5,0,10,3,27
2024-03-10 22:20:00,9,7,3,0,8,0,27
2024-03-10 22:30:00,4,4,2,0,9,0,19
2024-03-10 22:40:00,5,5,1,0,6,0,17
2024-03-10 22:50:00,3,3,0,0,7,1,14
2024-03-10 23:00:00,5,6,2,0,9,1,23
2024-03-10 23:10:00,1,1,2,0,6,1,11
2024-03-10 23:20:00,4,4,0,0,4,1,13
2024-03-10 23:30:00,3,3,0,0,5,0,11
2024-03-10 23:40:00,2,3,0,0,2,0,7
2024-03-10 23:50:00,2,1,0,0,3,0,6
2024-03-11 00:00:00,5,6,1,0,5,0,17
2024-03-11 00:10:00,4,4,2,0,7,2,19
2024-03-11 00:20:00,1,1,0,0,3,0,5
2024-03-11 00:30:00,4,5,0,0,2,0,11
2024-03-11 00:40:00,1,1,0,0,2,0,4
2024-03-11 00:50:00,0,0,0,0,3,0,3
2024-03-11 01:00:00,3,3,1,0,2,0,9
2024-03-11 01:10:00,1,1,1,0,4,0,7
2024-03-11 01:20:00,1,1,1,0,2,0,5
2024-03-11 01:30:00,0,0,1,0,0,0,1
2024-03-11 01:40:00,3,3,0,0,1,0,7
2024-03-11 01:50:00,3,4,0,0,2,0,9
2024-03-11 02:00:00,1,1,0,0,0,0,2
2024-03-11 02:10:00,1,1,0,0,6,0,8
2024-03-11 02:20:00,0,0,1,0,0,0,1
2024-03-11 02:30:00,0,0,0,0,0,0,0
2024-03-11 02:40:00,0,0,0,0,0,0,0
2024-03-11 02:50:00,0,0,0,0,0,0,0
2024-03-11 03:00:00,0,0,0,0,0,0,0
2024-03-11 03:10:00,0,0,0,0,1,0,1
2024-03-11 03:20:00,0,0,0,0,0,0,0
2024-03-11 03:30:00,0,0,0,0,2,0,2
2024-03-11 03:40:00,0,4,0,0,2,0,6
2024-03-11 03:50:00,2,2,0,0,0,0,4
2024-03-11 04:00:00,2,3,0,0,4,0,9
2024-03-11 04:10:00,2,2,0,0,2,0,6
2024-03-11 04:20:00,2,3,1,0,2,0,8
2024-03-11 04:30:00,2,1,0,0,3,1,7
2024-03-11 04:40:00,1,1,0,0,0,0,2
2024-03-11 04:50:00,2,2,4,0,4,0,12
2024-03-11 05:00:00,6,6,6,0,8,1,27
2024-03-11 05:10:00,3,2,2,0,3,0,10
2024-03-11 05:20:00,4,5,3,0,5,2,19
2024-03-11 05:30:00,12,12,1,0,3,0,28
2024-03-11 05:40:00,10,9,7,0,12,2,40
2024-03-11 05:50:00,13,11,5,0,8,4,41
2024-03-11 06:00:00,10,12,7,0,6,1,36
2024-03-11 06:10:00,11,7,3,0,11,0,32
2024-03-11 06:20:00,14,13,11,0,12,3,53
2024-03-11 06:30:00,14,13,14,0,11,1,53
2024-03-11 06:40:00,16,15,7,0,12,2,52
2024-03-11 06:50:00,18,17,12,0,14,1,62
2024-03-11 07:00:00,24,18,12,0,20,2,76
2024-03-11 07:10:00,34,33,14,0,23,5,109
2024-03-11 07:20:00,44,37,19,0,18,3,121
2024-03-11 07:30:00,39,31,17,0,19,3,109
2024-03-11 07:40:00,47,27,21,0,29,7,131
2024-03-11 07:50:00,57,45,19,0,21,8,150
2024-03-11 08:00:00,44,35,19,0,19,5,122
2024-03-11 08:10:00,39,27,29,0,22,6,123
2024-03-11 08:20:00,29,23,23,0,23,5,103
2024-03-11 08:30:00,36,26,19,0,27,11,119
2024-03-11 08:40:00,44,32,20,0,22,10,128
2024-03-11 08:50:00,41,36,16,0,27,7,127
2024-03-11 09:00:00,28,29,27,0,25,9,118
2024-03-11 09:10:00,42,25,13,0,17,6,103
2024-03-11 09:20:00,35,27,21,0,24,13,120
2024-03-11 09:30:00,47,21,20,0,19,7,114
2024-03-11 09:40:00,34,25,17,0,20,5,101
2024-03-11 09:50:00,41,32,19,0,27,13,132
2024-03-11 10:00:00,24,19,22,0,23,13,101
2024-03-11 10:10:00,38,26,20,0,25,6,115
2024-03-11 10:20:00,31,25,23,0,19,9,107
2024-03-11 10:30:00,35,27,25,0,10,12,109
2024-03-11 10:40:00,44,35,15,0,22,9,125
2024-03-11 10:50:00,30,22,28,0,17,11,108
2024-03-11 11:00:00,35,29,24,0,27,10,125
2024-03-11 11:10:00,35,17,21,0,9,8,90
2024-03-11 11:20:00,35,30,16,0,20,14,115
2024-03-11 11:30:00,29,28,20,0,18,6,101
2024-03-11 11:40:00,36,19,25,0,22,10,112
2024-03-11 11:50:00,40,28,23,0,27,14,132
2024-03-11 12:00:00,31,25,21,0,22,10,109
2024-03-11 12:10:00,37,27,22,0,33,10,129
2024-03-11 12:20:00,30,20,23,0,20,14,107
2024-03-11 12:30:00,41,24,20,0,14,7,106
2024-03-11 12:40:00,46,41,22,0,22,7,138
2024-03-11 12:50:00,42,36,20,0,22,4,124
2024-03-11 13:00:00,32,22,23,0,26,9,112
2024-03-11 13:10:00,28,24,17,0,15,9,93
2024-03-11 13:20:00,35,25,19,0,15,7,101
2024-03-11 13:30:00,28,27,27,0,20,6,108
2024-03-11 13:40:00,38,22,20,0,20,6,106
2024-03-11 13:50:00,35,27,23,0,16,10,111
2024-03-11 14:00:00,25,21,17,0,18,8,89
2024-03-11 14:10:00,34,32,22,0,15,8,111
2024-03-11 14:20:00,36,33,22,0,23,8,122
2024-03-11 14:30:00,34,24,18,0,18,9,103
2024-03-11 14:40:00,38,32,21,0,19,11,121
2024-03-11 14:50:00,42,29,25,0,21,9,126
2024-03-11 15:00:00,45,19,20,0,30,9,123
2024-03-11 15:10:00,42,24,22,0,19,3,110
2024-03-11 15:20:00,42,29,23,0,21,8,123
2024-03-11 15:30:00,41,32,20,0,28,6,127
2024-03-11 15:40:00,38,29,16,0,24,12,119
2024-03-11 15:50:00,29,26,27,0,28,16,126
2024-03-11 16:00:00,39,10,29,0,13,6,97
2024-03-11 16:10:00,42,54,21,0,32,14,163
2024-03-11 16:20:00,40,23,21,0,22,6,112
2024-03-11 16:30:00,42,30,13,0,14,8,107
2024-03-11 16:40:00,37,30,13,0,27,11,118
2024-03-11 16:50:00,48,29,25,0,31,8,141
2024-03-11 17:00:00,45,30,22,0,16,9,122
2024-03-11 17:10:00,47,26,18,0,27,22,140
2024-03-11 17:20:00,46,35,20,0,24,13,138
2024-03-11 17:30:00,56,22,16,0,17,3,114
2024-03-11 17:40:00,53,29,15,0,20,9,126
2024-03-11 17:50:00,48,35,18,0,22,5,128
2024-03-11 18:00:00,42,31,20,0,18,4,115
2024-03-11 18:10:00,44,33,15,0,22,34,148
2024-03-11 18:20:00,39,28,21,0,28,8,124
2024-03-11 18:30:00,30,19,22,0,26,4,101
2024-03-11 18:40:00,39,28,9,0,15,4,95
2024-03-11 18:50:00,37,26,15,0,21,8,107
2024-03-11 19:00:00,23,16,16,0,16,1,72
2024-03-11 19:10:00,26,22,15,0,12,9,84
2024-03-11 19:20:00,34,22,18,0,21,5,100
2024-03-11 19:30:00,31,22,16,0,20,3,92
2024-03-11 19:40:00,19,15,14,0,13,6,67
2024-03-11 19:50:00,21,11,10,0,16,5,63
2024-03-11 20:00:00,24,20,15,0,12,6,77
2024-03-11 20:10:00,13,13,13,0,17,4,60
2024-03-11 20:20:00,15,21,7,0,10,5,58
2024-03-11 20:30:00,15,14,5,0,14,3,51
2024-03-11 20:40:00,17,17,7,0,13,2,56
2024-03-11 20:50:00,15,14,10,0,15,0,54
2024-03-11 21:00:00,5,6,5,0,14,1,31
2024-03-11 21:10:00,12,11,10,0,14,8,55
2024-03-11 21:20:00,11,9,12,0,16,3,51
2024-03-11 21:30:00,7,6,6,0,8,5,32
2024-03-11 21:40:00,13,9,6,0,11,2,41
2024-03-11 21:50:00,6,6,3,0,10,2,27
2024-03-11 22:00:00,4,3,15,0,9,5,36
2024-03-11 22:10:00,17,15,10,0,18,0,60
2024-03-11 22:20:00,5,5,11,0,5,0,26
2024-03-11 22:30:00,8,5,5,0,13,3,34
2024-03-11 22:40:00,7,7,3,0,8,0,25
2024-03-11 22:50:00,8,7,0,0,7,2,24
2024-03-11 23:00:00,2,2,1,0,4,2,11
2024-03-11 23:10:00,2,1,2,0,5,0,10
2024-03-11 23:20:00,5,6,0,0,2,1,14
2024-03-11 23:30:00,11,8,1,0,4,0,24
2024-03-11 23:40:00,1,1,1,0,5,3,11
2024-03-11 23:50:00,5,5,2,0,6,0,18
2024-03-12 00:00:00,3,2,2,0,4,0,11
2024-03-12 00:10:00,2,3,0,0,5,0,10
2024-03-12 00:20:00,2,4,2,0,5,0,13
2024-03-12 00:30:00,2,2,1,0,3,0,8
2024-03-12 00:40:00,2,3,0,0,5,2,12
2024-03-12 00:50:00,1,1,0,0,2,0,4
2024-03-12 01:00:00,2,2,0,0,4,0,8
2024-03-12 01:10:00,1,1,0,0,2,0,4
2024-03-12 01:20:00,1,1,1,0,0,0,3
2024-03-12 01:30:00,0,0,0,0,0,0,0
2024-03-12 01:40:00,0,0,0,0,1,0,1
2024-03-12 01:50:00,1,1,0,0,1,0,3
2024-03-12 02:00:00,1,1,0,0,2,0,4
2024-03-12 02:10:00,1,2,1,0,2,0,6
2024-03-12 02:20:00,0,1,1,0,1,0,3
2024-03-12 02:30:00,0,0,0,0,1,0,1
2024-03-12 02:40:00,2,2,0,0,3,0,7
2024-03-12 02:50:00,2,2,0,0,1,0,5
2024-03-12 03:00:00,0,0,0,0,0,0,0
2024-03-12 03:10:00,0,0,1,0,0,0,1
2024-03-12 03:20:00,1,1,0,0,3,2,7
2024-03-12 03:30:00,0,0,0,0,2,0,2
2024-03-12 03:40:00,0,0,0,0,6,0,6
2024-03-12 03:50:00,0,4,0,0,1,0,5
2024-03-12 04:00:00,2,2,0,0,0,0,4
2024-03-12 04:10:00,1,1,0,0,5,0,7
2024-03-12 04:20:00,0,0,0,0,5,0,5
2024-03-12 04:30:00,5,7,0,0,1,0,13
2024-03-12 04:40:00,1,3,1,0,2,0,7
2024-03-12 04:50:00,3,3,3,0,1,1,11
2024-03-12 05:00:00,4,5,3,0,2,1,15
2024-03-12 05:10:00,4,5,2,0,4,2,17
2024-03-12 05:20:00,7,9,6,0,4,3,29
2024-03-12 05:30:00,4,5,9,0,6,0,24
2024-03-12 05:40:00,9,13,5,0,8,4,39
2024-03-12 05:50:00,6,11,11,0,9,0,37
2024-03-12 06:00:00,15,14,6,0,7,3,45
2024-03-12 06:10:00,13,11,9,0,10,1,44
2024-03-12 06:20:00,14,11,12,0,13,1,51
2024-03-12 06:30:00,14,16,10,0,17,2,59
2024-03-12 06:40:00,23,18,14,0,13,1,69
2024-03-12 06:50:00,15,16,8,0,18,3,60
2024-03-12 07:00:00,26,25,13,0,19,4,87
2024-03-12 07:10:00,28,22,18,0,13,1,82
2024-03-12 07:20:00,24,20,15,0,19,2,80
2024-03-12 07:30:00,42,27,23,0,22,7,121
2024-03-12 07:40:00,36,33,17,0,21,5,112
2024-03-12 07:50:00,45,20,20,0,15,14,114
2024-03-12 08:00:00,55,28,16,0,21,6,126
2024-03-12 08:10:00,45,37,24,0,35,11,152
2024-03-12 08:20:00,29,24,16,0,27,7,103
2024-03-12 08:30:00,41,34,14,0,23,8,120
2024-03-12 08:40:00,41,34,10,0,18,8,111
2024-03-12 08:50:00,25,21,21,0,24,8,99
2024-03-12 09:00:00,32,25,16,0,29,10,112
2024-03-12 09:10:00,37,34,24,0,22,6,123
2024-03-12 09:20:00,39,26,18,0,22,8,113
2024-03-12 09:30:00,20,14,11,0,14,6,65
2024-03-12 09:40:00,32,24,12,0,13,3,84
2024-03-12 09:50:00,22,19,11,0,13,5,70
2024-03-12 10:00:00,33,25,20,0,14,12,104
2024-03-12 10:10:00,29,21,19,0,14,9,92
2024-03-12 10:20:00,41,37,27,0,21,7,133
2024-03-12 10:30:00,28,24,21,0,16,13,102
2024-03-12 10:40:00,32,27,21,0,18,6,104
2024-03-12 10:50:00,35,28,30,0,15,9,117
2024-03-12 11:00:00,35,30,23,0,16,6,110
2024-03-12 11:10:00,36,23,21,0,21,9,110
2024-03-12 11:20:00,32,27,19,0,18,4,100
2024-03-12 11:30:00,27,21,9,0,26,14,97
2024-03-12 11:40:00,33,34,17,0,22,10,116
2024-03-12 11:50:00,44,26,16,0,23,9,118
2024-03-12 12:00:00,36,30,25,0,15,5,111
2024-03-12 12:10:00,32,30,14,0,31,7,114
2024-03-12 12:20:00,30,28,23,0,21,7,109
2024-03-12 12:30:00,38,26,13,0,23,10,110
2024-03-12 12:40:00,37,29,25,0,23,5,119
2024-03-12 12:50:00,28,25,18,0,29,8,108
2024-03-12 13:00:00,35,25,30,0,16,7,113
2024-03-12 13:10:00,26,22,17,0,24,10,99
2024-03-12 13:20:00,34,25,17,0,30,6,112
2024-03-12 13:30:00,35,25,22,0,18,4,104
2024-03-12 13:40:00,29,27,16,0,16,4,92
2024-03-12 13:50:00,35,31,26,0,24,7,123
2024-03-12 14:00:00,33,26,20,0,22,6,107
2024-03-12 14:10:00,37,41,23,0,27,8,136
2024-03-12 14:20:00,38,29,21,0,18,10,116
2024-03-12 14:30:00,41,25,23,0,26,9,124
2024-03-12 14:40:00,42,30,15,0,13,9,109
2024-03-12 14:50:00,32,30,27,0,19,1,109
2024-03-12 15:00:00,33,22,25,0,25,12,117
2024-03-12 15:10:00,40,16,18,0,23,8,105
2024-03-12 15:20:00,41,31,16,0,22,7,117
2024-03-12 15:30:00,45,31,26,0,32,9,143
2024-03-12 15:40:00,43,29,20,0,35,9,136
2024-03-12 15:50:00,36,22,17,0,24,12,111
2024-03-12 16:00:00,25,26,27,0,24,7,109
2024-03-12 16:10:00,52,33,19,0,29,12,145
2024-03-12 16:20:00,45,32,21,0,19,10,127
2024-03-12 16:30:00,40,27,21,0,17,9,114
2024-03-12 16:40:00,49,29,18,0,24,13,133
2024-03-12 16:50:00,47,42,19,0,28,9,145
2024-03-12 17:00:00,58,24,10,0,20,15,127
2024-03-12 17:10:00,56,30,28,0,29,10,153
2024-03-12 17:20:00,47,34,21,0,32,12,146
2024-03-12 17:30:00,58,38,20,0,38,13,167
2024-03-12 17:40:00,59,51,17,0,30,9,166
2024-03-12 17:50:00,41,26,26,0,28,10,131
2024-03-12 18:00:00,38,18,21,0,15,9,101
2024-03-12 18:10:00,47,20,19,0,30,12,128
2024-03-12 18:20:00,36,23,23,0,21,3,106
2024-03-12 18:30:00,40,22,25,0,17,7,111
2024-03-12 18:40:00,38,27,27,0,29,4,125
2024-03-12 18:50:00,43,33,19,0,23,5,123
2024-03-12 19:00:00,21,16,16,0,22,5,80
2024-03-12 19:10:00,41,29,14,0,28,8,120
2024-03-12 19:20:00,24,18,16,0,12,7,77
2024-03-12 19:30:00,34,21,15,0,22,12,104
2024-03-12 19:40:00,32,26,15,0,15,4,92
2024-03-12 19:50:00,26,19,15,0,18,5,83
2024-03-12 20:00:00,17,15,16,0,18,3,69
2024-03-12 20:10:00,14,15,21,0,12,7,69
2024-03-12 20:20:00,26,17,11,0,20,4,78
2024-03-12 20:30:00,22,16,4,0,16,3,61
2024-03-12 20:40:00,10,10,6,0,14,0,40
2024-03-12 20:50:00,12,10,4,0,11,2,39
2024-03-12 21:00:00,11,11,5,0,6,2,35
2024-03-12 21:10:00,10,10,9,0,10,1,40
2024-03-12 21:20:00,14,17,8,0,20,5,64
2024-03-12 21:30:00,19,15,6,0,18,1,59
2024-03-12 21:40:00,11,9,8,0,14,3,45
2024-03-12 21:50:00,8,8,10,0,12,2,40
2024-03-12 22:00:00,9,6,8,0,10,2,35
2024-03-12 22:10:00,5,6,4,0,8,2,25
2024-03-12 22:20:00,10,7,1,0,16,3,37
2024-03-12 22:30:00,7,8,6,0,9,1,31
2024-03-12 22:40:00,7,6,4,0,5,2,24
2024-03-12 22:50:00,1,1,5,0,1,0,8
2024-03-12 23:00:00,7,10,6,0,0,0,23
2024-03-12 23:10:00,7,7,0,0,7,0,21
2024-03-12 23:20:00,5,3,2,0,2,3,15
2024-03-12 23:30:00,4,4,1,0,4,1,14
2024-03-12 23:40:00,4,4,3,0,6,0,17
2024-03-12 23:50:00,0,0,2,0,3,0,5
2024-03-13 00:00:00,9,6,0,0,3,1,19
2024-03-13 00:10:00,2,3,0,0,0,0,5
2024-03-13 00:20:00,3,3,0,0,0,0,6
2024-03-13 00:30:00,2,2,0,0,1,0,5
2024-03-13 00:40:00,2,2,0,0,2,0,6
2024-03-13 00:50:00,1,1,0,0,3,0,5
2024-03-13 01:00:00,0,0,1,0,1,0,2
2024-03-13 01:10:00,1,1,0,0,0,0,2
2024-03-13 01:20:00,0,0,1,0,1,0,2
2024-03-13 01:30:00,1,1,0,0,0,0,2
2024-03-13 01:40:00,1,1,0,0,1,0,3
2024-03-13 01:50:00,1,2,0,0,1,0,4
