datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D31Z,D32Z,D41Z,D42Z,Total
2024-03-18 08:40:00,2,28,27,102,82,0,17,0,21,279
2024-03-18 08:50:00,6,37,28,110,76,0,20,0,18,295
2024-03-18 09:00:00,5,29,22,85,80,0,34,0,21,276
2024-03-18 09:10:00,9,32,22,94,74,0,31,0,22,284
2024-03-18 09:20:00,9,24,22,102,76,0,19,0,34,286
2024-03-18 09:30:00,10,38,26,92,58,0,16,0,20,260
2024-03-18 09:40:00,17,25,18,97,47,0,18,0,21,243
2024-03-18 09:50:00,2,26,19,68,65,0,19,0,24,223
2024-03-18 10:00:00,7,26,14,83,52,0,22,0,23,227
2024-03-18 10:10:00,6,31,25,77,46,0,20,0,18,223
2024-03-18 10:20:00,6,24,17,65,42,0,21,0,21,196
2024-03-18 10:30:00,9,16,23,81,41,0,23,0,21,214
2024-03-18 10:40:00,8,26,27,71,49,0,18,0,14,213
2024-03-18 10:50:00,10,36,21,94,55,0,23,0,24,263
2024-03-18 11:00:00,10,29,21,81,43,0,23,0,30,237
2024-03-18 11:10:00,9,26,29,95,52,0,19,0,25,255
2024-03-18 11:20:00,10,27,25,87,43,0,14,0,24,230
2024-03-18 11:30:00,7,20,22,68,55,0,25,0,35,232
2024-03-18 11:40:00,11,26,26,78,103,0,27,0,49,320
2024-03-18 11:50:00,9,25,21,66,46,0,20,0,28,215
2024-03-18 12:00:00,4,33,27,64,47,0,21,0,25,221
2024-03-18 12:10:00,12,38,31,71,43,0,23,0,22,240
2024-03-18 12:20:00,6,19,27,77,53,0,25,0,21,228
2024-03-18 12:30:00,5,23,22,89,55,0,37,0,22,253
2024-03-18 12:40:00,9,22,20,91,44,0,28,0,22,236
2024-03-18 12:50:00,10,24,14,82,52,0,29,0,18,229
2024-03-18 13:00:00,4,25,23,98,51,0,25,0,20,246
2024-03-18 13:10:00,7,16,26,82,64,0,22,0,25,242
2024-03-18 13:20:00,14,20,22,77,75,0,31,0,27,266
2024-03-18 13:30:00,11,23,30,60,81,0,24,0,21,250
2024-03-18 13:40:00,5,26,20,68,43,0,32,0,18,212
2024-03-18 13:50:00,5,20,26,78,50,0,26,0,28,233
2024-03-18 14:00:00,6,28,31,67,46,0,18,0,16,212
2024-03-18 14:10:00,7,27,29,68,50,0,29,0,25,235
2024-03-18 14:20:00,7,28,28,71,65,0,30,0,23,252
2024-03-18 14:30:00,6,39,34,85,51,0,29,0,24,268
2024-03-18 14:40:00,7,36,25,62,55,0,35,0,29,249
2024-03-18 14:50:00,7,39,36,65,50,0,36,0,27,260
2024-03-18 15:00:00,9,32,32,80,48,0,34,0,29,264
2024-03-18 15:10:00,11,32,28,86,49,0,27,0,26,259
2024-03-18 15:20:00,9,36,47,71,70,0,28,0,36,297
2024-03-18 15:30:00,8,40,43,55,55,0,35,0,29,265
2024-03-18 15:40:00,7,30,37,78,55,0,39,0,15,261
2024-03-18 15:50:00,8,34,28,79,84,0,35,0,27,295
2024-03-18 16:00:00,15,37,39,59,45,0,35,0,15,245
2024-03-18 16:10:00,12,38,32,82,40,0,41,0,25,270
2024-03-18 16:20:00,7,28,35,97,63,0,52,0,25,307
2024-03-18 16:30:00,14,39,32,82,50,0,39,0,39,295
2024-03-18 16:40:00,10,29,32,98,56,0,36,0,14,275
2024-03-18 16:50:00,8,23,26,90,38,0,35,0,37,257
2024-03-18 17:00:00,10,45,46,80,52,0,37,0,13,283
2024-03-18 17:10:00,10,40,38,98,59,0,39,0,22,306
2024-03-18 17:20:00,4,31,31,84,58,0,35,0,34,277
2024-03-18 17:30:00,10,30,34,73,42,0,29,0,28,246
2024-03-18 17:40:00,9,30,31,83,52,0,42,0,28,275
2024-03-18 17:50:00,3,38,27,74,53,0,33,0,30,258
2024-03-18 18:00:00,8,29,33,58,48,0,26,0,25,227
2024-03-18 18:10:00,9,30,24,64,47,0,31,0,19,224
2024-03-18 18:20:00,11,43,32,69,44,0,27,0,17,243
2024-03-18 18:30:00,6,24,27,68,46,0,31,0,34,236
2024-03-18 18:40:00,6,27,31,79,46,0,30,0,21,240
2024-03-18 18:50:00,7,27,23,63,45,0,21,0,21,207
2024-03-18 19:00:00,7,23,20,53,40,0,27,0,20,190
2024-03-18 19:10:00,7,18,24,49,44,0,23,0,28,193
2024-03-18 19:20:00,2,21,24,56,45,0,20,0,19,187
2024-03-18 19:30:00,6,27,26,51,32,0,20,0,22,184
2024-03-18 19:40:00,5,29,24,48,36,0,18,0,23,183
2024-03-18 19:50:00,6,19,21,46,34,0,12,0,17,155
2024-03-18 20:00:00,4,17,26,34,47,0,15,0,21,164
2024-03-18 20:10:00,5,19,19,33,31,0,18,0,14,139
2024-03-18 20:20:00,1,21,18,31,29,0,10,0,23,133
2024-03-18 20:30:00,1,11,21,32,29,0,9,0,8,111
2024-03-18 20:40:00,4,14,14,39,30,0,17,0,15,133
2024-03-18 20:50:00,2,18,15,38,21,0,14,0,8,116
2024-03-18 21:00:00,8,10,10,28,26,0,16,0,13,111
2024-03-18 21:10:00,3,16,16,29,25,0,14,0,9,112
2024-03-18 21:20:00,2,13,12,27,26,0,7,0,9,96
2024-03-18 21:30:00,5,9,14,25,20,0,16,0,12,101
2024-03-18 21:40:00,5,11,8,21,14,0,10,0,16,85
2024-03-18 21:50:00,4,7,8,11,13,0,14,0,14,71
2024-03-18 22:00:00,7,7,9,24,18,0,13,0,19,97
2024-03-18 22:10:00,4,10,8,21,18,0,10,0,16,87
2024-03-18 22:20:00,3,10,14,14,16,0,14,0,11,82
2024-03-18 22:30:00,2,8,11,15,29,0,8,0,14,87
2024-03-18 22:40:00,0,7,6,11,9,0,10,0,8,51
2024-03-18 22:50:00,1,15,14,9,13,0,4,0,9,65
2024-03-18 23:00:00,0,12,10,8,13,0,9,0,12,64
2024-03-18 23:10:00,2,4,11,7,8,0,7,0,7,46
2024-03-18 23:20:00,2,4,6,6,11,0,7,0,3,39
2024-03-18 23:30:00,1,4,8,13,11,0,4,0,4,45
2024-03-18 23:40:00,0,3,3,7,8,0,2,0,3,26
2024-03-18 23:50:00,0,1,4,7,10,0,8,0,1,31
2024-03-19 00:00:00,1,3,3,8,8,0,3,0,5,31
2024-03-19 00:10:00,1,1,2,7,8,0,0,0,0,19
2024-03-19 00:20:00,1,2,2,4,5,0,2,0,6,22
2024-03-19 00:30:00,0,2,3,4,3,0,3,0,4,19
2024-03-19 00:40:00,0,0,2,3,3,0,3,0,4,15
2024-03-19 00:50:00,1,1,1,3,2,0,3,0,2,13
2024-03-19 01:00:00,0,2,4,3,5,0,2,0,1,17
2024-03-19 01:10:00,0,1,4,3,3,0,4,0,1,16
2024-03-19 01:20:00,0,1,1,2,3,0,1,0,2,10
2024-03-19 01:30:00,0,0,1,2,2,0,2,0,1,8
2024-03-19 01:40:00,1,2,0,3,5,0,0,0,3,14
2024-03-19 01:50:00,0,1,0,2,4,0,0,0,3,10
2024-03-19 02:00:00,0,1,0,3,7,0,1,0,5,17
2024-03-19 02:10:00,1,1,0,1,1,0,2,0,0,6
2024-03-19 02:20:00,0,1,0,2,2,0,0,0,2,7
2024-03-19 02:30:00,0,1,2,4,5,0,4,0,5,21
2024-03-19 02:40:00,0,1,3,2,2,0,4,0,2,14
2024-03-19 02:50:00,0,2,2,1,4,0,0,0,4,13
2024-03-19 03:00:00,0,0,0,4,6,0,0,0,2,12
2024-03-19 03:10:00,0,1,4,4,4,0,1,0,3,17
2024-03-19 03:20:00,0,3,3,2,4,0,0,0,1,13
2024-03-19 03:30:00,1,1,3,3,4,0,0,0,0,12
2024-03-19 03:40:00,0,0,2,3,7,0,1,0,6,19
2024-03-19 03:50:00,0,0,0,3,4,0,0,0,3,10
2024-03-19 04:00:00,0,2,0,6,10,0,3,0,6,27
2024-03-19 04:10:00,0,1,2,8,6,0,0,0,1,18
2024-03-19 04:20:00,0,2,4,15,9,0,3,0,2,35
2024-03-19 04:30:00,0,3,5,17,5,0,2,0,3,35
2024-03-19 04:40:00,0,3,2,26,12,0,2,0,3,48
2024-03-19 04:50:00,2,1,1,40,16,0,1,0,7,68
2024-03-19 05:00:00,2,5,5,38,15,0,4,0,3,72
2024-03-19 05:10:00,1,10,6,57,25,0,4,0,9,112
2024-03-19 05:20:00,4,7,8,72,20,0,4,0,3,118
2024-03-19 05:30:00,1,8,10,109,33,0,5,0,6,172
2024-03-19 05:40:00,2,10,9,137,51,0,7,0,4,220
2024-03-19 05:50:00,2,9,6,112,51,0,16,0,3,199
2024-03-19 06:00:00,0,12,9,105,45,0,14,0,10,195
2024-03-19 06:10:00,1,9,15,118,41,0,15,0,5,204
2024-03-19 06:20:00,0,11,12,136,54,0,15,0,10,238
2024-03-19 06:30:00,1,20,21,154,44,0,13,0,13,266
2024-03-19 06:40:00,3,19,19,129,56,0,11,0,12,249
2024-03-19 06:50:00,4,15,14,146,51,0,19,0,18,267
2024-03-19 07:00:00,6,25,22,121,53,0,35,0,13,275
2024-03-19 07:10:00,12,34,21,133,71,0,25,0,24,320
2024-03-19 07:20:00,7,29,24,126,66,0,24,0,20,296
2024-03-19 07:30:00,10,43,26,112,41,0,31,0,17,280
2024-03-19 07:40:00,8,34,23,107,51,0,33,0,21,277
2024-03-19 07:50:00,15,32,22,100,51,0,24,0,24,268
2024-03-19 08:00:00,11,29,24,107,58,0,35,0,16,280
2024-03-19 08:10:00,9,33,25,113,45,0,32,0,17,274
2024-03-19 08:20:00,7,36,27,113,46,0,31,0,23,283
2024-03-19 08:30:00,10,35,22,103,44,0,34,0,15,263
2024-03-19 08:40:00,5,35,24,97,58,0,30,0,13,262
2024-03-19 08:50:00,6,28,20,124,63,0,22,0,16,279
2024-03-19 09:00:00,9,25,28,108,53,0,26,0,26,275
2024-03-19 09:10:00,12,36,29,98,51,0,26,0,22,274
2024-03-19 09:20:00,6,29,31,98,58,0,18,0,23,263
2024-03-19 09:30:00,12,29,23,81,45,0,16,0,16,222
2024-03-19 09:40:00,7,27,22,93,52,0,19,0,25,245
2024-03-19 09:50:00,11,32,34,102,50,0,30,0,13,272
2024-03-19 10:00:00,6,19,18,68,37,0,18,0,17,183
2024-03-19 10:10:00,8,32,26,52,40,0,25,0,22,205
2024-03-19 10:20:00,9,23,17,79,45,0,20,0,22,215
2024-03-19 10:30:00,6,26,31,75,56,0,16,0,34,244
2024-03-19 10:40:00,4,27,27,80,49,0,17,0,32,236
2024-03-19 10:50:00,13,26,23,82,46,0,22,0,24,236
2024-03-19 11:00:00,14,31,21,77,34,0,24,0,21,222
2024-03-19 11:10:00,9,26,30,80,60,0,19,0,27,251
2024-03-19 11:20:00,6,25,31,83,39,0,16,0,24,224
2024-03-19 11:30:00,9,32,27,80,45,0,20,0,21,234
2024-03-19 11:40:00,7,31,17,93,61,0,27,0,31,267
2024-03-19 11:50:00,10,30,24,74,53,0,35,0,22,248
2024-03-19 12:00:00,5,33,27,65,35,0,23,0,31,219
2024-03-19 12:10:00,6,23,21,87,52,0,28,0,35,252
2024-03-19 12:20:00,9,34,32,72,69,0,32,0,24,272
2024-03-19 12:30:00,7,19,23,61,56,0,28,0,33,227
2024-03-19 12:40:00,5,25,28,82,46,0,23,0,23,232
2024-03-19 12:50:00,6,34,30,78,64,0,27,0,31,270
2024-03-19 13:00:00,9,23,18,89,51,0,27,0,26,243
2024-03-19 13:10:00,10,30,26,78,44,0,40,0,22,250
2024-03-19 13:20:00,10,24,33,73,53,0,20,0,31,244
2024-03-19 13:30:00,8,32,34,76,45,0,25,0,22,242
2024-03-19 13:40:00,8,23,30,88,47,0,18,0,20,234
2024-03-19 13:50:00,9,15,29,64,59,0,19,0,28,223
2024-03-19 14:00:00,7,30,25,72,48,0,30,0,16,228
2024-03-19 14:10:00,12,30,30,66,49,0,29,0,31,247
2024-03-19 14:20:00,9,28,26,91,49,0,34,0,26,263
2024-03-19 14:30:00,9,25,30,72,48,0,31,0,27,242
2024-03-19 14:40:00,8,27,26,89,52,0,36,0,30,268
2024-03-19 14:50:00,8,45,49,75,85,0,35,0,31,328
2024-03-19 15:00:00,11,31,36,75,81,0,35,0,23,292
2024-03-19 15:10:00,14,44,48,79,57,0,45,0,20,307
2024-03-19 15:20:00,2,42,35,94,53,0,32,0,22,280
2024-03-19 15:30:00,10,42,34,80,58,0,34,0,22,280
2024-03-19 15:40:00,14,36,33,89,75,0,42,0,23,312
2024-03-19 15:50:00,9,32,31,113,60,0,40,0,21,306
2024-03-19 16:00:00,10,34,31,79,51,0,33,0,28,266
2024-03-19 16:10:00,13,36,37,72,42,0,48,0,31,279
2024-03-19 16:20:00,9,29,28,102,58,0,48,0,32,306
2024-03-19 16:30:00,9,46,37,92,58,0,41,0,16,299
2024-03-19 16:40:00,8,36,31,88,60,0,39,0,40,302
2024-03-19 16:50:00,12,37,31,78,34,0,39,0,27,258
2024-03-19 17:00:00,10,43,38,82,59,0,38,0,28,298
2024-03-19 17:10:00,13,32,34,81,51,0,42,0,13,266
2024-03-19 17:20:00,8,28,27,76,43,0,36,0,24,242
2024-03-19 17:30:00,6,33,34,77,57,0,42,0,30,279
2024-03-19 17:40:00,15,39,38,86,37,0,44,0,25,284
2024-03-19 17:50:00,10,39,32,84,45,0,34,0,32,276
2024-03-19 18:00:00,24,34,32,67,53,0,33,0,18,261
2024-03-19 18:10:00,17,17,21,91,36,0,40,0,22,244
2024-03-19 18:20:00,8,44,46,93,41,0,35,0,19,286
2024-03-19 18:30:00,4,30,42,62,57,0,26,0,23,244
2024-03-19 18:40:00,9,31,26,59,54,0,34,0,27,240
2024-03-19 18:50:00,8,21,17,64,40,0,19,0,26,195
2024-03-19 19:00:00,8,28,24,51,38,0,16,0,23,188
2024-03-19 19:10:00,6,23,27,52,51,0,25,0,25,209
2024-03-19 19:20:00,5,15,15,44,23,0,16,0,20,138
2024-03-19 19:30:00,7,21,20,49,35,0,15,0,17,164
2024-03-19 19:40:00,2,10,16,48,30,0,19,0,18,143
2024-03-19 19:50:00,2,16,15,51,37,0,18,0,15,154
2024-03-19 20:00:00,2,22,17,46,34,0,13,0,23,157
2024-03-19 20:10:00,3,16,16,43,32,0,11,0,15,136
2024-03-19 20:20:00,5,23,27,42,29,0,19,0,13,158
2024-03-19 20:30:00,4,18,16,35,23,0,13,0,19,128
2024-03-19 20:40:00,6,19,20,46,33,0,15,0,13,152
2024-03-19 20:50:00,3,14,15,32,38,0,10,0,21,133
2024-03-19 21:00:00,2,14,14,31,20,0,12,0,9,102
2024-03-19 21:10:00,6,22,19,36,20,0,17,0,8,128
2024-03-19 21:20:00,4,11,11,21,21,0,11,0,14,93
2024-03-19 21:30:00,2,14,16,32,38,0,8,0,30,140
2024-03-19 21:40:00,1,14,10,31,26,0,17,0,11,110
2024-03-19 21:50:00,6,10,20,22,31,0,11,0,14,114
2024-03-19 22:00:00,6,11,17,26,35,0,14,0,12,121
2024-03-19 22:10:00,3,9,7,15,27,0,17,0,18,96
2024-03-19 22:20:00,2,13,14,20,21,0,8,0,13,91
2024-03-19 22:30:00,2,11,16,17,23,0,9,0,6,84
2024-03-19 22:40:00,0,6,7,15,21,0,3,0,15,67
2024-03-19 22:50:00,2,8,10,16,14,0,11,0,6,67
2024-03-19 23:00:00,2,7,8,16,18,0,11,0,6,68
2024-03-19 23:10:00,1,4,9,12,16,0,4,0,12,58
2024-03-19 23:20:00,3,11,11,7,16,0,7,0,10,65
2024-03-19 23:30:00,1,4,8,7,12,0,8,0,5,45
2024-03-19 23:40:00,3,3,4,12,8,0,3,0,6,39
2024-03-19 23:50:00,0,1,8,3,11,0,5,0,5,33
2024-03-20 00:00:00,0,4,4,4,8,0,0,0,7,27
2024-03-20 00:10:00,0,4,4,6,12,0,13,0,4,43
2024-03-20 00:20:00,0,4,7,8,15,0,5,0,9,48
2024-03-20 00:30:00,1,1,3,6,7,0,7,0,5,30
2024-03-20 00:40:00,0,6,3,4,6,0,0,0,3,22
2024-03-20 00:50:00,0,2,1,2,3,0,7,0,2,17
2024-03-20 01:00:00,0,3,4,3,3,0,3,0,2,18
2024-03-20 01:10:00,0,2,2,3,6,0,1,0,4,18
2024-03-20 01:20:00,0,1,3,0,1,0,1,0,0,6
2024-03-20 01:30:00,0,2,0,3,4,0,4,0,3,16
2024-03-20 01:40:00,1,3,1,3,6,0,6,0,5,25
2024-03-20 01:50:00,0,0,1,2,4,0,1,0,1,9
2024-03-20 02:00:00,0,1,0,4,5,0,1,0,3,14
2024-03-20 02:10:00,0,1,1,3,4,0,2,0,2,13
2024-03-20 02:20:00,0,1,3,2,1,0,1,0,4,12
2024-03-20 02:30:00,0,0,2,7,3,0,2,0,1,15
2024-03-20 02:40:00,0,1,1,2,2,0,0,0,0,6
2024-03-20 02:50:00,0,0,1,1,3,0,0,0,2,7
2024-03-20 03:00:00,0,1,4,4,5,0,1,0,2,17
2024-03-20 03:10:00,0,3,2,5,3,0,0,0,1,14
2024-03-20 03:20:00,0,0,1,5,7,0,3,0,6,22
2024-03-20 03:30:00,0,1,2,2,4,0,1,0,2,12
2024-03-20 03:40:00,1,1,2,3,3,0,1,0,3,14
2024-03-20 03:50:00,0,2,2,5,6,0,4,0,5,24
2024-03-20 04:00:00,1,3,3,9,7,0,2,0,2,27
2024-03-20 04:10:00,1,1,1,5,5,0,1,0,4,18
2024-03-20 04:20:00,0,3,4,11,8,0,1,0,5,32
2024-03-20 04:30:00,0,5,5,13,7,0,3,0,1,34
2024-03-20 04:40:00,1,3,4,21,9,0,0,0,2,40
2024-03-20 04:50:00,2,1,3,29,16,0,3,0,6,60
2024-03-20 05:00:00,1,3,8,48,10,0,3,0,3,76
2024-03-20 05:10:00,1,8,6,62,21,0,5,0,1,104
2024-03-20 05:20:00,4,6,6,64,29,0,3,0,3,115
2024-03-20 05:30:00,1,7,13,95,30,0,6,0,7,159
2024-03-20 05:40:00,0,7,8,127,33,0,7,0,3,185
2024-03-20 05:50:00,2,12,14,141,45,0,15,0,6,235
2024-03-20 06:00:00,0,13,14,103,38,0,14,0,6,188
2024-03-20 06:10:00,3,12,15,111,32,0,8,0,13,194
2024-03-20 06:20:00,2,15,11,142,44,0,11,0,21,246
2024-03-20 06:30:00,5,13,13,131,49,0,13,0,10,234
2024-03-20 06:40:00,2,24,23,122,61,0,23,0,20,275
2024-03-20 06:50:00,2,14,13,146,46,0,22,0,13,256
2024-03-20 07:00:00,5,27,24,117,41,0,26,0,15,255
2024-03-20 07:10:00,9,33,24,142,62,0,22,0,13,305
2024-03-20 07:20:00,9,33,16,139,57,0,24,0,25,303
2024-03-20 07:30:00,6,33,22,124,48,0,36,0,15,284
2024-03-20 07:40:00,11,47,28,56,35,0,39,0,20,236
2024-03-20 07:50:00,7,38,22,107,55,0,31,0,7,267
2024-03-20 08:00:00,6,29,29,107,37,0,30,0,12,250
2024-03-20 08:10:00,13,43,28,105,95,0,30,0,20,334
2024-03-20 08:20:00,5,44,32,124,65,0,25,0,21,316
2024-03-20 08:30:00,9,33,24,116,59,0,43,0,12,296
2024-03-20 08:40:00,9,39,26,121,36,0,26,0,19,276
2024-03-20 08:50:00,12,32,17,132,60,0,19,0,20,292
2024-03-20 09:00:00,10,39,30,88,45,0,33,0,18,263
2024-03-20 09:10:00,10,38,23,93,57,0,22,0,25,268
2024-03-20 09:20:00,8,26,15,99,55,0,20,0,37,260
2024-03-20 09:30:00,12,31,28,100,44,0,21,0,32,268
2024-03-20 09:40:00,7,28,26,96,43,0,29,0,19,248
2024-03-20 09:50:00,17,28,28,86,51,0,12,0,17,239
2024-03-20 10:00:00,9,26,25,85,39,0,20,0,25,229
2024-03-20 10:10:00,10,22,26,72,42,0,18,0,26,216
2024-03-20 10:20:00,6,23,21,72,53,0,27,0,23,225
2024-03-20 10:30:00,9,26,24,78,52,0,16,0,23,228
2024-03-20 10:40:00,14,26,26,64,42,0,22,0,33,227
2024-03-20 10:50:00,11,20,12,82,39,0,21,0,14,199
2024-03-20 11:00:00,7,23,19,89,45,0,21,0,23,227
2024-03-20 11:10:00,4,24,26,70,48,0,18,0,26,216
2024-03-20 11:20:00,2,32,29,59,46,0,23,0,26,217
2024-03-20 11:30:00,10,30,22,87,59,0,21,0,36,265
2024-03-20 11:40:00,6,23,24,64,55,0,24,0,24,220
2024-03-20 11:50:00,10,25,18,75,42,0,25,0,33,228
2024-03-20 12:00:00,9,21,27,84,44,0,28,0,18,231
2024-03-20 12:10:00,8,28,20,67,32,0,21,0,32,208
2024-03-20 12:20:00,12,20,20,81,54,0,26,0,19,232
2024-03-20 12:30:00,12,26,31,89,66,0,25,0,35,284
2024-03-20 12:40:00,16,34,24,78,48,0,29,0,26,255
2024-03-20 12:50:00,10,24,26,78,39,0,29,0,24,230
2024-03-20 13:00:00,8,27,30,71,51,0,24,0,22,233
2024-03-20 13:10:00,6,30,19,77,47,0,37,0,28,244
2024-03-20 13:20:00,6,24,24,84,34,0,37,0,24,233
2024-03-20 13:30:00,6,31,26,68,55,0,32,0,18,236
2024-03-20 13:40:00,8,29,28,74,50,0,28,0,18,235
2024-03-20 13:50:00,7,25,26,81,59,0,27,0,42,267
2024-03-20 14:00:00,11,29,26,84,48,0,29,0,58,285
2024-03-20 14:10:00,9,16,24,72,39,0,36,0,16,212
2024-03-20 14:20:00,14,29,34,75,47,0,27,0,27,253
2024-03-20 14:30:00,7,28,26,82,52,0,27,0,26,248
2024-03-20 14:40:00,8,32,21,68,65,0,38,0,32,264
2024-03-20 14:50:00,9,43,38,90,55,0,38,0,19,292
2024-03-20 15:00:00,7,29,38,71,59,0,29,0,29,262
2024-03-20 15:10:00,7,40,35,95,82,0,34,0,23,316
2024-03-20 15:20:00,8,31,27,87,68,0,38,0,27,286
2024-03-20 15:30:00,9,31,32,85,49,0,39,0,27,272
2024-03-20 15:40:00,10,26,35,85,50,0,39,0,31,276
2024-03-20 15:50:00,8,28,31,80,46,0,35,0,21,249
2024-03-20 16:00:00,8,26,35,88,58,0,39,0,27,281
2024-03-20 16:10:00,14,35,28,82,73,0,38,0,26,296
2024-03-20 16:20:00,9,34,32,86,33,0,49,0,11,254
2024-03-20 16:30:00,12,42,36,82,27,0,37,0,12,248
2024-03-20 16:40:00,9,28,24,99,35,0,51,0,27,273
2024-03-20 16:50:00,9,44,24,82,51,0,38,0,28,276
2024-03-20 17:00:00,10,36,34,86,41,0,37,0,20,264
2024-03-20 17:10:00,7,41,32,81,50,0,31,0,22,264
2024-03-20 17:20:00,14,34,34,105,63,0,41,0,25,316
2024-03-20 17:30:00,7,36,37,81,48,0,39,0,21,269
2024-03-20 17:40:00,11,35,21,99,55,0,31,0,29,281
2024-03-20 17:50:00,12,33,30,90,61,0,43,0,24,293
2024-03-20 18:00:00,10,49,39,91,41,0,38,0,18,286
2024-03-20 18:10:00,5,42,39,78,66,0,31,0,30,291
2024-03-20 18:20:00,10,35,36,89,51,0,30,0,27,278
2024-03-20 18:30:00,12,40,38,75,39,0,31,0,20,255
2024-03-20 18:40:00,11,39,36,92,45,0,42,0,18,283
2024-03-20 18:50:00,3,29,30,70,50,0,25,0,20,227
2024-03-20 19:00:00,2,26,16,61,40,0,18,0,16,179
2024-03-20 19:10:00,6,23,24,46,36,0,22,0,23,180
2024-03-20 19:20:00,5,20,29,43,58,0,22,0,23,200
2024-03-20 19:30:00,8,25,25,62,51,0,28,0,15,214
2024-03-20 19:40:00,9,27,22,46,42,0,21,0,22,189
2024-03-20 19:50:00,5,25,21,42,52,0,27,0,22,194
2024-03-20 20:00:00,7,28,22,49,41,0,22,0,16,185
2024-03-20 20:10:00,8,21,20,50,34,0,12,0,17,162
2024-03-20 20:20:00,4,24,16,39,35,0,17,0,17,152
2024-03-20 20:30:00,6,14,15,30,23,0,21,0,13,122
2024-03-20 20:40:00,4,12,12,40,25,0,11,0,15,119
2024-03-20 20:50:00,3,17,15,37,28,0,14,0,14,128
2024-03-20 21:00:00,3,16,22,46,21,0,15,0,18,141
2024-03-20 21:10:00,7,19,18,32,33,0,15,0,12,136
2024-03-20 21:20:00,3,19,21,25,35,0,17,0,13,133
2024-03-20 21:30:00,1,10,9,26,13,0,13,0,16,88
2024-03-20 21:40:00,6,16,15,26,24,0,10,0,8,105
2024-03-20 21:50:00,6,14,13,24,36,0,14,0,22,129
2024-03-20 22:00:00,5,14,17,35,25,0,12,0,14,122
2024-03-20 22:10:00,2,6,10,20,21,0,19,0,15,93
2024-03-20 22:20:00,3,12,14,34,26,0,13,0,6,108
2024-03-20 22:30:00,2,10,14,21,19,0,8,0,10,84
2024-03-20 22:40:00,1,7,10,20,19,0,11,0,16,84
2024-03-20 22:50:00,0,5,6,16,14,0,7,0,13,61
2024-03-20 23:00:00,2,7,8,12,12,0,8,0,11,60
2024-03-20 23:10:00,1,8,7,13,16,0,8,0,12,65
2024-03-20 23:20:00,3,1,4,9,10,0,6,0,7,40
2024-03-20 23:30:00,3,8,8,10,10,0,5,0,3,47
2024-03-20 23:40:00,2,2,3,1,8,0,2,0,8,26
2024-03-20 23:50:00,1,2,3,7,7,0,4,0,2,26
2024-03-21 00:00:00,1,3,7,7,12,0,3,0,6,39
2024-03-21 00:10:00,0,3,5,7,8,0,7,0,4,34
2024-03-21 00:20:00,0,2,5,4,9,0,5,0,6,31
2024-03-21 00:30:00,0,4,5,12,6,0,0,0,8,35
2024-03-21 00:40:00,1,3,1,4,7,0,2,0,3,21
2024-03-21 00:50:00,0,0,1,6,10,0,2,0,8,27
2024-03-21 01:00:00,0,3,0,5,1,0,1,0,0,10
2024-03-21 01:10:00,0,4,3,2,6,0,1,0,3,19
2024-03-21 01:20:00,0,3,3,3,6,0,6,0,4,25
2024-03-21 01:30:00,1,0,1,3,2,0,2,0,2,11
2024-03-21 01:40:00,2,1,3,3,7,0,4,0,7,27
2024-03-21 01:50:00,0,3,2,2,4,0,0,0,1,12
2024-03-21 02:00:00,0,1,0,4,6,0,1,0,2,14
2024-03-21 02:10:00,1,2,0,1,4,0,2,0,5,15
2024-03-21 02:20:00,0,2,1,1,1,0,3,0,3,11
2024-03-21 02:30:00,0,4,4,7,10,0,5,0,0,30
2024-03-21 02:40:00,0,5,3,2,4,0,0,0,4,18
2024-03-21 02:50:00,0,6,4,2,3,0,1,0,2,18
2024-03-21 03:00:00,0,0,0,4,8,0,2,0,6,20
2024-03-21 03:10:00,0,0,3,3,5,0,1,0,2,14
2024-03-21 03:20:00,0,1,3,3,10,0,1,0,6,24
2024-03-21 03:30:00,1,1,0,1,2,0,3,0,1,9
2024-03-21 03:40:00,1,1,2,2,4,0,0,0,2,12
2024-03-21 03:50:00,0,1,3,7,6,0,2,0,4,23
2024-03-21 04:00:00,0,3,1,9,6,0,2,0,3,24
2024-03-21 04:10:00,0,1,2,7,4,0,3,0,2,19
2024-03-21 04:20:00,1,4,5,12,3,0,0,0,0,25
2024-03-21 04:30:00,0,2,3,14,6,0,1,0,3,29
2024-03-21 04:40:00,0,3,6,28,12,0,2,0,1,52
2024-03-21 04:50:00,1,3,3,24,9,0,2,0,5,47
2024-03-21 05:00:00,0,4,8,28,16,0,7,0,3,66
2024-03-21 05:10:00,2,8,6,65,26,0,2,0,6,115
2024-03-21 05:20:00,1,7,11,68,32,0,4,0,7,130
2024-03-21 05:30:00,1,8,10,91,17,0,4,0,4,135
2024-03-21 05:40:00,3,5,8,119,39,0,9,0,2,185
2024-03-21 05:50:00,3,15,17,120,48,0,10,0,8,221
2024-03-21 06:00:00,0,10,12,124,48,0,13,0,1,208
2024-03-21 06:10:00,2,10,13,127,49,0,7,0,8,216
2024-03-21 06:20:00,1,17,18,103,50,0,8,0,8,205
2024-03-21 06:30:00,2,11,13,148,49,0,13,0,13,249
2024-03-21 06:40:00,2,16,17,139,64,0,19,0,13,270
2024-03-21 06:50:00,6,27,17,136,44,0,19,0,7,256
