datetime,D21Z,V22Z,D81Z,V82Z,V92Z,D111Z,D112Z,D531Z,D571Z,D581Z,V113Z,V114Z,Total
2024-03-26 09:50:00,39,27,44,32,9,4,15,0.0,0.0,0.0,5,11,186.0
2024-03-26 10:00:00,38,19,36,21,10,9,10,0.0,0.0,0.0,20,8,171.0
2024-03-26 10:10:00,49,25,32,27,10,8,10,0.0,0.0,0.0,9,13,183.0
2024-03-26 10:20:00,28,22,30,23,8,7,13,0.0,0.0,0.0,7,21,159.0
2024-03-26 10:30:00,48,26,41,31,12,11,16,0.0,0.0,0.0,12,10,207.0
2024-03-26 10:40:00,46,22,34,34,13,14,14,0.0,0.0,0.0,17,17,211.0
2024-03-26 10:50:00,45,24,38,46,13,11,8,0.0,0.0,0.0,14,8,207.0
2024-03-26 11:00:00,46,36,42,24,10,12,21,0.0,0.0,0.0,11,18,220.0
2024-03-26 11:10:00,50,25,39,31,13,8,8,0.0,0.0,0.0,8,7,189.0
2024-03-26 11:20:00,32,16,16,37,12,8,10,0.0,0.0,0.0,5,7,143.0
2024-03-26 11:30:00,57,26,20,39,9,12,14,0.0,0.0,0.0,11,10,198.0
2024-03-26 11:40:00,49,23,83,36,10,13,5,0.0,0.0,0.0,10,4,233.0
2024-03-26 11:50:00,61,26,36,25,10,10,12,0.0,0.0,0.0,11,11,202.0
2024-03-26 12:00:00,57,27,46,31,7,9,13,0.0,0.0,0.0,7,7,204.0
2024-03-26 12:10:00,48,33,34,29,14,7,19,0.0,0.0,0.0,7,14,205.0
2024-03-26 12:20:00,44,20,45,34,12,16,20,0.0,0.0,0.0,14,15,220.0
2024-03-26 12:30:00,44,21,50,27,11,11,12,0.0,0.0,0.0,11,14,201.0
2024-03-26 12:40:00,37,32,39,39,10,8,7,0.0,0.0,0.0,8,6,186.0
2024-03-26 12:50:00,47,32,37,29,10,10,9,0.0,0.0,0.0,14,10,198.0
2024-03-26 13:00:00,47,37,46,41,11,12,22,0.0,0.0,0.0,8,14,238.0
2024-03-26 13:10:00,54,21,62,26,6,9,17,0.0,0.0,0.0,8,12,215.0
2024-03-26 13:20:00,47,26,30,32,12,10,16,0.0,0.0,0.0,9,11,193.0
2024-03-26 13:30:00,47,26,32,25,10,12,16,0.0,0.0,0.0,11,11,190.0
2024-03-26 13:40:00,49,25,41,35,21,10,13,0.0,0.0,0.0,12,8,214.0
2024-03-26 13:50:00,38,29,43,30,10,12,13,0.0,0.0,0.0,12,10,197.0
2024-03-26 14:00:00,48,38,78,30,11,9,15,0.0,0.0,0.0,12,13,254.0
2024-03-26 14:10:00,53,33,52,42,7,6,16,0.0,0.0,0.0,6,10,225.0
2024-03-26 14:20:00,62,34,48,38,15,12,14,0.0,0.0,0.0,9,8,240.0
2024-03-26 14:30:00,33,25,56,36,15,13,19,0.0,0.0,0.0,11,15,223.0
2024-03-26 14:40:00,51,30,35,26,8,12,19,0.0,0.0,0.0,11,14,206.0
2024-03-26 14:50:00,43,27,50,33,10,11,17,0.0,0.0,0.0,11,12,214.0
2024-03-26 15:00:00,62,29,51,38,9,13,13,0.0,0.0,0.0,7,11,233.0
2024-03-26 15:10:00,52,29,64,44,6,8,13,0.0,0.0,0.0,5,11,232.0
2024-03-26 15:20:00,46,24,76,40,6,13,10,0.0,0.0,0.0,9,14,238.0
2024-03-26 15:30:00,50,34,66,52,10,6,22,0.0,0.0,0.0,8,15,263.0
2024-03-26 15:40:00,37,22,93,21,11,12,13,0.0,0.0,0.0,16,12,237.0
2024-03-26 15:50:00,77,29,81,34,14,18,19,0.0,0.0,0.0,13,10,295.0
2024-03-26 16:00:00,68,33,70,37,6,18,13,0.0,0.0,0.0,8,13,266.0
2024-03-26 16:10:00,59,22,52,40,13,11,21,0.0,0.0,0.0,12,19,249.0
2024-03-26 16:20:00,60,23,54,33,14,14,20,0.0,0.0,0.0,10,10,238.0
2024-03-26 16:30:00,62,29,58,37,7,14,11,0.0,0.0,0.0,13,13,244.0
2024-03-26 16:40:00,68,23,62,37,8,17,22,0.0,0.0,0.0,13,19,269.0
2024-03-26 16:50:00,46,30,76,36,8,14,8,0.0,0.0,0.0,9,8,235.0
2024-03-26 17:00:00,45,30,78,39,8,10,17,0.0,0.0,0.0,12,16,255.0
2024-03-26 17:10:00,71,26,174,30,12,19,18,0.0,0.0,0.0,12,14,376.0
2024-03-26 17:20:00,56,31,82,31,9,9,11,0.0,0.0,0.0,8,8,245.0
2024-03-26 17:30:00,72,28,109,30,13,19,28,0.0,0.0,0.0,11,15,325.0
2024-03-26 17:40:00,49,23,95,38,13,20,16,0.0,0.0,0.0,13,5,272.0
2024-03-26 17:50:00,60,27,51,28,10,11,7,0.0,0.0,0.0,11,6,211.0
2024-03-26 18:00:00,60,22,67,30,16,10,10,0.0,0.0,0.0,6,8,229.0
2024-03-26 18:10:00,57,26,47,30,12,19,23,0.0,0.0,0.0,12,16,242.0
2024-03-26 18:20:00,47,25,119,32,8,15,14,0.0,0.0,0.0,11,11,282.0
2024-03-26 18:30:00,55,31,50,31,11,10,25,0.0,0.0,0.0,8,12,233.0
2024-03-26 18:40:00,44,19,96,16,12,7,12,0.0,0.0,0.0,5,7,218.0
2024-03-26 18:50:00,61,23,66,24,13,10,11,0.0,0.0,0.0,11,9,228.0
2024-03-26 19:00:00,32,21,32,29,20,6,5,0.0,0.0,0.0,6,5,156.0
2024-03-26 19:10:00,49,17,25,23,9,6,11,0.0,0.0,0.0,11,8,159.0
2024-03-26 19:20:00,32,20,54,33,17,9,8,0.0,0.0,0.0,14,8,195.0
2024-03-26 19:30:00,37,18,40,27,6,10,7,0.0,0.0,0.0,11,9,165.0
2024-03-26 19:40:00,37,21,23,28,8,9,6,0.0,0.0,0.0,13,7,152.0
2024-03-26 19:50:00,36,25,41,24,8,3,6,0.0,0.0,0.0,3,8,154.0
2024-03-26 20:00:00,26,19,33,37,15,10,12,0.0,0.0,0.0,16,10,178.0
2024-03-26 20:10:00,35,25,23,26,20,9,13,0.0,0.0,0.0,8,12,171.0
2024-03-26 20:20:00,25,20,40,29,10,5,7,0.0,0.0,0.0,8,5,149.0
2024-03-26 20:30:00,37,27,19,27,7,13,20,0.0,0.0,0.0,15,13,178.0
2024-03-26 20:40:00,31,24,19,26,13,16,11,0.0,0.0,0.0,16,11,167.0
2024-03-26 20:50:00,18,20,19,21,5,6,4,0.0,0.0,0.0,9,3,105.0
2024-03-26 21:00:00,29,29,24,17,6,7,5,0.0,0.0,0.0,9,6,132.0
2024-03-26 21:10:00,39,28,20,23,6,2,4,0.0,0.0,0.0,5,5,132.0
2024-03-26 21:20:00,28,21,18,26,16,8,8,0.0,0.0,0.0,9,9,143.0
2024-03-26 21:30:00,27,25,12,18,5,9,12,0.0,0.0,0.0,8,15,131.0
2024-03-26 21:40:00,23,21,5,10,2,3,7,0.0,0.0,0.0,8,8,87.0
2024-03-26 21:50:00,20,17,12,24,4,3,4,0.0,0.0,0.0,3,4,91.0
2024-03-26 22:00:00,18,21,19,21,16,7,8,0.0,0.0,0.0,9,4,123.0
2024-03-26 22:10:00,19,19,14,24,6,6,7,0.0,0.0,0.0,7,9,111.0
2024-03-26 22:20:00,15,18,11,24,17,7,7,0.0,0.0,0.0,6,10,115.0
2024-03-26 22:30:00,21,18,12,17,6,10,11,0.0,0.0,0.0,12,6,113.0
2024-03-26 22:40:00,13,14,17,17,3,6,6,0.0,0.0,0.0,4,6,86.0
2024-03-26 22:50:00,15,13,10,17,2,1,0,0.0,0.0,0.0,1,0,59.0
2024-03-26 23:00:00,14,15,5,15,8,7,9,0.0,0.0,0.0,8,10,91.0
2024-03-26 23:10:00,19,17,6,10,2,4,3,0.0,0.0,0.0,3,7,71.0
2024-03-26 23:20:00,16,11,6,6,2,4,6,0.0,0.0,0.0,7,8,66.0
2024-03-26 23:30:00,16,20,9,13,4,10,11,0.0,0.0,0.0,13,9,105.0
2024-03-26 23:40:00,8,8,11,7,2,2,3,0.0,0.0,0.0,3,4,48.0
2024-03-26 23:50:00,7,9,3,8,5,3,1,0.0,0.0,0.0,4,1,41.0
2024-03-27 00:00:00,10,13,5,8,4,3,3,0.0,0.0,0.0,6,4,56.0
2024-03-27 00:10:00,11,10,3,12,4,1,2,0.0,0.0,0.0,2,3,48.0
2024-03-27 00:20:00,5,8,1,5,2,2,1,0.0,0.0,0.0,22,1,47.0
2024-03-27 00:30:00,9,8,4,7,2,3,12,0.0,0.0,0.0,4,16,65.0
2024-03-27 00:40:00,5,5,5,7,1,1,3,0.0,0.0,0.0,1,4,32.0
2024-03-27 00:50:00,6,8,5,5,0,1,4,0.0,0.0,0.0,4,6,39.0
2024-03-27 01:00:00,3,3,2,7,1,1,2,0.0,0.0,0.0,1,3,23.0
2024-03-27 01:10:00,5,5,10,7,4,0,2,0.0,0.0,0.0,1,2,36.0
2024-03-27 01:20:00,4,6,1,5,2,0,2,0.0,0.0,0.0,0,2,22.0
2024-03-27 01:30:00,2,4,5,5,1,1,3,0.0,0.0,0.0,2,4,27.0
2024-03-27 01:40:00,3,3,1,6,1,2,2,0.0,0.0,0.0,4,2,24.0
2024-03-27 01:50:00,1,2,1,1,0,4,3,0.0,0.0,0.0,5,3,20.0
2024-03-27 02:00:00,2,2,1,3,1,2,1,0.0,0.0,0.0,5,2,19.0
2024-03-27 02:10:00,0,0,2,3,0,3,3,0.0,0.0,0.0,5,6,22.0
2024-03-27 02:20:00,0,1,1,2,1,0,1,0.0,0.0,0.0,0,1,7.0
2024-03-27 02:30:00,0,2,0,1,0,0,2,0.0,0.0,0.0,0,1,6.0
2024-03-27 02:40:00,1,3,1,3,1,0,1,0.0,0.0,0.0,0,0,10.0
2024-03-27 02:50:00,1,1,0,0,0,1,0,0.0,0.0,0.0,1,0,4.0
2024-03-27 03:00:00,0,2,2,4,0,1,0,0.0,0.0,0.0,2,0,11.0
2024-03-27 03:10:00,6,5,3,6,0,0,0,0.0,0.0,0.0,0,0,20.0
2024-03-27 03:20:00,1,1,2,6,0,0,0,0.0,0.0,0.0,0,0,10.0
2024-03-27 03:30:00,2,3,12,4,0,0,3,0.0,0.0,0.0,0,3,27.0
2024-03-27 03:40:00,0,0,1,2,1,0,0,0.0,0.0,0.0,0,0,4.0
2024-03-27 03:50:00,2,3,0,2,1,1,0,0.0,0.0,0.0,2,0,11.0
2024-03-27 04:00:00,3,3,2,6,1,1,0,0.0,0.0,0.0,1,0,17.0
2024-03-27 04:10:00,4,5,0,1,1,0,1,0.0,0.0,0.0,0,1,13.0
2024-03-27 04:20:00,3,3,5,6,3,1,2,0.0,0.0,0.0,1,5,29.0
2024-03-27 04:30:00,7,11,3,3,1,0,3,0.0,0.0,0.0,0,3,31.0
2024-03-27 04:40:00,3,4,14,13,4,3,1,0.0,0.0,0.0,2,0,44.0
2024-03-27 04:50:00,5,7,6,13,3,1,3,0.0,0.0,0.0,3,3,44.0
2024-03-27 05:00:00,10,9,6,10,4,0,3,0.0,0.0,0.0,0,3,45.0
2024-03-27 05:10:00,13,14,9,12,3,2,0,0.0,0.0,0.0,4,0,57.0
2024-03-27 05:20:00,11,13,24,15,5,1,1,0.0,0.0,0.0,1,1,72.0
2024-03-27 05:30:00,13,17,13,13,3,1,4,0.0,0.0,0.0,1,3,68.0
2024-03-27 05:40:00,24,22,23,14,8,0,6,0.0,0.0,0.0,0,3,100.0
2024-03-27 05:50:00,15,16,20,22,4,2,2,0.0,0.0,0.0,1,1,83.0
2024-03-27 06:00:00,17,13,23,25,9,5,4,0.0,0.0,0.0,6,5,107.0
2024-03-27 06:10:00,20,18,21,17,6,1,5,0.0,0.0,0.0,1,7,96.0
2024-03-27 06:20:00,28,21,20,25,8,5,9,0.0,0.0,0.0,10,11,137.0
2024-03-27 06:30:00,19,18,22,28,8,5,7,0.0,0.0,0.0,4,10,121.0
2024-03-27 06:40:00,21,16,47,24,5,2,7,0.0,0.0,0.0,3,4,129.0
2024-03-27 06:50:00,26,22,33,20,10,3,5,0.0,0.0,0.0,4,10,133.0
2024-03-27 07:00:00,26,24,23,22,10,4,4,0.0,0.0,0.0,6,6,125.0
2024-03-27 07:10:00,27,23,15,16,6,6,5,0.0,0.0,0.0,9,7,114.0
2024-03-27 07:20:00,38,27,33,22,7,4,9,0.0,0.0,0.0,2,9,151.0
2024-03-27 07:30:00,52,24,37,38,6,8,7,0.0,0.0,0.0,8,12,192.0
2024-03-27 07:40:00,43,21,37,35,5,7,12,0.0,0.0,0.0,9,10,179.0
2024-03-27 07:50:00,55,24,33,33,11,4,8,0.0,0.0,0.0,5,8,181.0
2024-03-27 08:00:00,53,27,45,36,11,7,13,0.0,0.0,0.0,9,20,221.0
2024-03-27 08:10:00,42,29,30,20,8,8,14,0.0,0.0,0.0,8,17,176.0
2024-03-27 08:20:00,57,30,33,28,11,3,12,0.0,0.0,0.0,5,9,188.0
2024-03-27 08:30:00,45,28,54,29,10,8,7,0.0,0.0,0.0,6,8,195.0
2024-03-27 08:40:00,49,31,44,37,13,6,9,0.0,0.0,0.0,8,9,206.0
2024-03-27 08:50:00,41,31,42,31,9,5,13,0.0,0.0,0.0,7,9,188.0
2024-03-27 09:00:00,50,25,41,34,12,9,11,0.0,0.0,0.0,10,7,199.0
2024-03-27 09:10:00,47,29,26,24,8,5,4,0.0,0.0,0.0,7,5,155.0
2024-03-27 09:20:00,49,34,86,43,10,11,19,0.0,0.0,0.0,9,14,275.0
2024-03-27 09:30:00,36,25,30,29,9,7,12,0.0,0.0,0.0,4,12,164.0
2024-03-27 09:40:00,44,34,42,25,8,10,7,0.0,0.0,0.0,11,12,193.0
2024-03-27 09:50:00,37,25,28,30,9,6,9,0.0,0.0,0.0,4,7,155.0
2024-03-27 10:00:00,33,20,34,25,7,6,11,0.0,0.0,0.0,6,8,150.0
2024-03-27 10:10:00,31,26,47,35,7,10,10,0.0,0.0,0.0,69,9,244.0
2024-03-27 10:20:00,37,25,26,28,10,8,14,0.0,0.0,0.0,9,11,168.0
2024-03-27 10:30:00,43,27,33,31,11,6,11,0.0,0.0,0.0,7,13,182.0
2024-03-27 10:40:00,50,29,37,29,10,12,18,0.0,0.0,0.0,12,8,205.0
2024-03-27 10:50:00,40,22,32,34,11,9,12,0.0,0.0,0.0,11,11,182.0
2024-03-27 11:00:00,36,27,54,32,11,11,13,0.0,0.0,0.0,12,7,203.0
2024-03-27 11:10:00,39,33,45,41,10,8,11,0.0,0.0,0.0,8,9,204.0
2024-03-27 11:20:00,39,30,46,34,14,9,12,0.0,0.0,0.0,9,8,201.0
2024-03-27 11:30:00,39,27,39,35,12,10,18,0.0,0.0,0.0,9,13,202.0
2024-03-27 11:40:00,44,26,38,34,9,8,8,0.0,0.0,0.0,9,10,186.0
2024-03-27 11:50:00,42,26,36,26,12,7,15,0.0,0.0,0.0,45,20,229.0
2024-03-27 12:00:00,43,23,33,33,8,12,14,0.0,0.0,0.0,15,10,191.0
2024-03-27 12:10:00,57,18,50,25,14,9,18,0.0,0.0,0.0,6,17,214.0
2024-03-27 12:20:00,58,26,49,35,15,9,17,0.0,0.0,0.0,7,17,233.0
2024-03-27 12:30:00,47,27,64,31,10,16,22,0.0,0.0,0.0,12,15,244.0
2024-03-27 12:40:00,44,31,196,38,10,13,17,0.0,0.0,0.0,14,16,379.0
2024-03-27 12:50:00,52,26,40,30,10,14,14,0.0,0.0,0.0,11,15,212.0
2024-03-27 13:00:00,51,28,35,32,9,10,16,0.0,0.0,0.0,11,12,204.0
2024-03-27 13:10:00,59,27,42,33,25,16,20,0.0,0.0,0.0,18,20,260.0
2024-03-27 13:20:00,39,29,81,29,10,14,17,0.0,0.0,0.0,12,41,272.0
2024-03-27 13:30:00,59,29,84,32,7,23,20,0.0,0.0,0.0,15,16,285.0
2024-03-27 13:40:00,51,38,55,31,9,8,14,0.0,0.0,0.0,14,10,230.0
2024-03-27 13:50:00,47,28,74,45,11,9,11,0.0,0.0,0.0,11,7,243.0
2024-03-27 14:00:00,50,30,33,28,9,13,10,0.0,0.0,0.0,8,10,191.0
2024-03-27 14:10:00,44,26,70,41,10,9,15,0.0,0.0,0.0,8,12,235.0
2024-03-27 14:20:00,64,31,42,36,10,8,19,0.0,0.0,0.0,13,15,238.0
2024-03-27 14:30:00,56,27,43,26,11,6,27,0.0,0.0,0.0,8,15,219.0
2024-03-27 14:40:00,63,35,40,43,10,10,15,0.0,0.0,0.0,10,10,236.0
2024-03-27 14:50:00,53,31,39,38,14,8,16,0.0,0.0,0.0,6,13,218.0
2024-03-27 15:00:00,58,25,72,41,12,12,16,0.0,0.0,0.0,12,12,260.0
2024-03-27 15:10:00,51,30,49,48,9,13,26,0.0,0.0,0.0,12,19,257.0
2024-03-27 15:20:00,62,22,43,32,12,25,22,0.0,0.0,0.0,17,20,255.0
2024-03-27 15:30:00,63,36,48,32,9,13,12,0.0,0.0,0.0,8,8,229.0
2024-03-27 15:40:00,59,18,55,38,11,18,20,0.0,0.0,0.0,13,12,244.0
2024-03-27 15:50:00,63,24,61,32,15,19,23,0.0,0.0,0.0,16,13,266.0
2024-03-27 16:00:00,70,27,79,38,8,23,26,0.0,0.0,0.0,9,12,292.0
2024-03-27 16:10:00,80,21,96,36,10,18,11,0.0,0.0,0.0,12,14,298.0
2024-03-27 16:20:00,66,28,82,35,10,9,18,0.0,0.0,0.0,6,15,269.0
2024-03-27 16:30:00,86,25,145,30,8,17,23,0.0,0.0,0.0,17,21,372.0
2024-03-27 16:40:00,59,15,126,36,12,28,19,0.0,0.0,0.0,9,16,320.0
2024-03-27 16:50:00,73,23,61,43,11,17,22,0.0,0.0,0.0,12,12,274.0
2024-03-27 17:00:00,68,22,62,29,14,15,25,0.0,0.0,0.0,12,17,264.0
2024-03-27 17:10:00,55,15,43,20,14,17,25,0.0,0.0,0.0,11,6,206.0
2024-03-27 17:20:00,69,18,111,38,12,14,21,0.0,0.0,0.0,13,12,308.0
2024-03-27 17:30:00,65,18,79,29,10,20,22,0.0,0.0,0.0,15,7,265.0
2024-03-27 17:40:00,67,9,85,26,11,6,23,0.0,0.0,0.0,6,4,237.0
2024-03-27 17:50:00,61,20,52,36,10,18,14,0.0,0.0,0.0,8,12,231.0
2024-03-27 18:00:00,61,20,60,25,14,11,20,0.0,0.0,0.0,12,15,238.0
2024-03-27 18:10:00,74,14,49,35,13,10,25,0.0,0.0,0.0,11,12,243.0
2024-03-27 18:20:00,60,17,140,26,14,15,17,0.0,0.0,0.0,19,10,318.0
2024-03-27 18:30:00,47,21,110,21,13,15,23,0.0,0.0,0.0,17,16,283.0
2024-03-27 18:40:00,40,13,45,26,8,11,16,0.0,0.0,0.0,19,9,187.0
2024-03-27 18:50:00,53,22,26,22,23,9,11,0.0,0.0,0.0,15,9,190.0
2024-03-27 19:00:00,43,22,40,25,14,5,8,0.0,0.0,0.0,10,9,176.0
2024-03-27 19:10:00,55,17,69,29,15,14,16,0.0,0.0,0.0,17,13,245.0
2024-03-27 19:20:00,53,18,31,16,8,13,10,0.0,0.0,0.0,14,13,176.0
2024-03-27 19:30:00,34,20,67,26,11,16,16,0.0,0.0,0.0,18,18,226.0
2024-03-27 19:40:00,41,33,37,22,10,10,15,0.0,0.0,0.0,18,12,198.0
2024-03-27 19:50:00,43,29,30,22,9,9,12,0.0,0.0,0.0,17,11,182.0
2024-03-27 20:00:00,32,27,26,23,13,7,12,0.0,0.0,0.0,16,13,169.0
2024-03-27 20:10:00,46,25,29,18,5,4,4,0.0,0.0,0.0,4,4,139.0
2024-03-27 20:20:00,40,27,27,30,11,11,6,0.0,0.0,0.0,13,8,173.0
2024-03-27 20:30:00,39,22,68,15,8,13,14,0.0,0.0,0.0,13,12,204.0
2024-03-27 20:40:00,43,28,50,30,6,6,11,0.0,0.0,0.0,13,10,197.0
2024-03-27 20:50:00,19,21,16,20,2,5,2,0.0,0.0,0.0,7,3,95.0
2024-03-27 21:00:00,25,21,18,23,6,8,5,0.0,0.0,0.0,8,9,123.0
2024-03-27 21:10:00,27,21,19,30,9,10,11,0.0,0.0,0.0,15,12,154.0
2024-03-27 21:20:00,27,21,17,28,11,6,5,0.0,0.0,0.0,10,5,130.0
2024-03-27 21:30:00,19,16,18,19,11,11,11,0.0,0.0,0.0,12,12,129.0
2024-03-27 21:40:00,24,20,11,19,11,5,5,0.0,0.0,0.0,7,5,107.0
2024-03-27 21:50:00,28,20,14,27,7,10,8,0.0,0.0,0.0,9,11,134.0
2024-03-27 22:00:00,26,19,20,26,13,8,11,0.0,0.0,0.0,9,10,142.0
2024-03-27 22:10:00,24,21,38,20,16,9,7,0.0,0.0,0.0,10,10,155.0
2024-03-27 22:20:00,23,23,19,26,6,4,10,0.0,0.0,0.0,8,10,129.0
2024-03-27 22:30:00,21,22,8,15,2,15,11,0.0,0.0,0.0,17,12,123.0
2024-03-27 22:40:00,17,15,13,20,12,5,3,0.0,0.0,0.0,7,6,98.0
2024-03-27 22:50:00,13,13,12,18,9,2,3,0.0,0.0,0.0,5,3,78.0
2024-03-27 23:00:00,12,17,14,20,4,8,6,0.0,0.0,0.0,9,7,97.0
2024-03-27 23:10:00,14,17,13,19,6,4,4,0.0,0.0,0.0,7,5,89.0
2024-03-27 23:20:00,13,17,9,12,3,5,6,0.0,0.0,0.0,8,6,79.0
2024-03-27 23:30:00,16,14,15,10,4,9,10,0.0,0.0,0.0,13,12,103.0
2024-03-27 23:40:00,11,13,13,17,4,5,3,0.0,0.0,0.0,7,3,76.0
2024-03-27 23:50:00,13,10,4,6,2,3,3,0.0,0.0,0.0,2,4,47.0
2024-03-28 00:00:00,14,14,3,7,1,4,8,0.0,0.0,0.0,9,11,71.0
2024-03-28 00:10:00,7,8,6,17,6,4,2,0.0,0.0,0.0,7,2,59.0
2024-03-28 00:20:00,10,9,3,7,2,3,6,0.0,0.0,0.0,5,8,53.0
2024-03-28 00:30:00,7,9,5,4,2,4,7,0.0,0.0,0.0,6,7,51.0
2024-03-28 00:40:00,4,6,4,7,0,0,2,0.0,0.0,0.0,0,2,25.0
2024-03-28 00:50:00,3,5,2,5,1,3,2,0.0,0.0,0.0,5,5,31.0
2024-03-28 01:00:00,3,5,2,6,3,3,1,0.0,0.0,0.0,4,3,30.0
2024-03-28 01:10:00,1,6,13,5,0,2,5,0.0,0.0,0.0,2,7,41.0
2024-03-28 01:20:00,4,7,1,3,1,0,3,0.0,0.0,0.0,0,5,24.0
2024-03-28 01:30:00,5,6,3,3,0,2,2,0.0,0.0,0.0,5,3,29.0
2024-03-28 01:40:00,3,4,0,2,0,2,0,0.0,0.0,0.0,2,4,17.0
2024-03-28 01:50:00,3,5,1,3,0,3,3,0.0,0.0,0.0,3,3,24.0
2024-03-28 02:00:00,3,5,1,0,0,0,3,0.0,0.0,0.0,0,5,17.0
2024-03-28 02:10:00,1,0,0,1,0,0,4,0.0,0.0,0.0,0,6,12.0
2024-03-28 02:20:00,0,1,1,2,0,1,0,0.0,0.0,0.0,1,2,8.0
2024-03-28 02:30:00,4,5,0,4,0,0,1,0.0,0.0,0.0,0,4,18.0
2024-03-28 02:40:00,1,1,1,1,0,0,0,0.0,0.0,0.0,0,3,7.0
2024-03-28 02:50:00,3,3,0,1,0,0,1,0.0,0.0,0.0,0,4,12.0
2024-03-28 03:00:00,1,4,0,0,1,0,0,0.0,0.0,0.0,0,1,7.0
2024-03-28 03:10:00,2,2,1,2,0,0,1,0.0,0.0,0.0,0,5,13.0
2024-03-28 03:20:00,2,3,8,5,1,0,0,0.0,0.0,0.0,0,2,21.0
2024-03-28 03:30:00,2,3,0,4,1,0,3,0.0,0.0,0.0,1,6,20.0
2024-03-28 03:40:00,3,5,0,0,0,0,0,0.0,0.0,0.0,0,4,12.0
2024-03-28 03:50:00,2,1,0,1,1,0,2,0.0,0.0,0.0,1,5,13.0
2024-03-28 04:00:00,3,3,0,1,0,0,1,0.0,0.0,0.0,0,1,9.0
2024-03-28 04:10:00,2,3,1,2,1,1,1,0.0,0.0,0.0,1,1,13.0
2024-03-28 04:20:00,7,8,3,5,0,0,2,0.0,0.0,0.0,0,4,29.0
2024-03-28 04:30:00,3,5,5,7,0,0,1,0.0,0.0,0.0,0,4,25.0
2024-03-28 04:40:00,2,6,15,7,0,0,3,0.0,0.0,0.0,0,2,35.0
2024-03-28 04:50:00,6,10,5,8,2,1,0,0.0,0.0,0.0,1,0,33.0
2024-03-28 05:00:00,8,13,2,4,2,2,1,0.0,0.0,0.0,2,2,36.0
2024-03-28 05:10:00,21,25,4,10,3,1,1,0.0,0.0,0.0,2,1,68.0
2024-03-28 05:20:00,10,10,16,25,9,1,5,0.0,0.0,0.0,1,4,81.0
2024-03-28 05:30:00,17,16,18,17,12,3,4,0.0,0.0,0.0,5,5,97.0
2024-03-28 05:40:00,23,23,25,24,9,3,1,0.0,0.0,0.0,4,1,113.0
2024-03-28 05:50:00,27,21,17,17,2,1,6,0.0,0.0,0.0,2,7,100.0
2024-03-28 06:00:00,12,14,15,18,2,2,2,0.0,0.0,0.0,4,2,71.0
2024-03-28 06:10:00,19,15,25,21,4,2,4,0.0,0.0,0.0,3,4,97.0
2024-03-28 06:20:00,34,28,144,19,7,4,10,0.0,0.0,0.0,4,11,261.0
2024-03-28 06:30:00,14,18,21,19,9,5,7,0.0,0.0,0.0,5,5,103.0
2024-03-28 06:40:00,17,19,35,26,6,3,4,0.0,0.0,0.0,2,4,116.0
2024-03-28 06:50:00,20,22,24,28,3,1,7,0.0,0.0,0.0,2,7,114.0
2024-03-28 07:00:00,34,24,65,23,5,6,9,0.0,0.0,0.0,7,12,185.0
2024-03-28 07:10:00,21,20,29,29,4,4,4,0.0,0.0,0.0,5,4,120.0
2024-03-28 07:20:00,36,24,36,26,7,7,7,0.0,0.0,0.0,7,10,160.0
2024-03-28 07:30:00,43,30,31,39,7,6,3,0.0,0.0,0.0,6,3,168.0
2024-03-28 07:40:00,45,22,32,23,7,7,7,0.0,0.0,0.0,6,10,159.0
2024-03-28 07:50:00,49,23,40,36,13,8,10,0.0,0.0,0.0,8,12,199.0
2024-03-28 08:00:00,64,27,64,20,11,8,9,0.0,0.0,0.0,7,9,219.0
2024-03-28 08:10:00,49,26,20,25,6,9,8,0.0,0.0,0.0,12,11,166.0
2024-03-28 08:20:00,43,25,45,36,8,5,11,0.0,0.0,0.0,5,7,185.0
2024-03-28 08:30:00,60,20,56,28,9,7,9,0.0,0.0,0.0,6,9,204.0
2024-03-28 08:40:00,45,27,29,28,9,5,7,0.0,0.0,0.0,9,8,167.0
2024-03-28 08:50:00,57,28,30,28,12,7,8,0.0,0.0,0.0,7,6,183.0
2024-03-28 09:00:00,46,16,106,30,10,13,11,0.0,0.0,0.0,11,5,248.0
2024-03-28 09:10:00,39,21,64,27,6,12,14,0.0,0.0,0.0,5,47,235.0
2024-03-28 09:20:00,48,23,27,23,12,2,9,0.0,0.0,0.0,2,4,150.0
2024-03-28 09:30:00,33,31,27,27,10,6,15,0.0,0.0,0.0,8,4,161.0
2024-03-28 09:40:00,47,26,28,23,10,9,12,0.0,0.0,0.0,8,8,171.0
2024-03-28 09:50:00,45,13,37,26,13,7,16,0.0,0.0,0.0,7,9,173.0
2024-03-28 10:00:00,43,30,31,25,12,7,21,0.0,0.0,0.0,8,16,193.0
2024-03-28 10:10:00,55,16,49,32,11,6,19,0.0,0.0,0.0,2,7,197.0
2024-03-28 10:20:00,51,19,47,29,8,10,11,0.0,0.0,0.0,2,15,192.0
2024-03-28 10:30:00,53,24,42,37,23,12,16,0.0,0.0,0.0,13,9,229.0
2024-03-28 10:40:00,46,29,41,39,12,11,14,0.0,0.0,0.0,9,12,213.0
2024-03-28 10:50:00,49,41,80,29,9,9,17,0.0,0.0,0.0,12,10,256.0
2024-03-28 11:00:00,39,30,57,32,15,19,10,0.0,0.0,0.0,37,32,271.0
