datetime,D21Z,D23Z,D81Z,D111Z,D112Z,V24Z,V25Z,V51Z,V52Z,V83Z,V84Z,V113Z,V114Z,Total
2024-03-26 05:40:00,13,0,150,7,7,20,4,9,18,6,4,10,7,255
2024-03-26 05:50:00,21,1,101,4,5,28,2,23,1,25,6,11,1,229
2024-03-26 06:00:00,24,0,80,6,11,18,7,19,6,30,1,6,2,210
2024-03-26 06:10:00,30,1,113,7,14,22,2,21,7,30,5,9,25,286
2024-03-26 06:20:00,30,0,118,26,9,24,4,14,7,30,7,11,3,283
2024-03-26 06:30:00,47,0,111,15,12,17,4,23,3,25,6,13,3,279
2024-03-26 06:40:00,51,0,119,15,19,29,10,18,7,21,16,10,6,321
2024-03-26 06:50:00,56,1,99,7,12,27,2,18,5,26,5,7,2,267
2024-03-26 07:00:00,53,0,123,11,13,13,5,19,7,24,11,11,3,293
2024-03-26 07:10:00,59,0,116,11,20,28,7,16,8,21,15,9,4,314
2024-03-26 07:20:00,71,2,100,19,11,24,4,22,9,28,9,11,5,315
2024-03-26 07:30:00,60,1,105,18,13,24,4,20,11,20,12,8,6,302
2024-03-26 07:40:00,61,2,98,15,16,28,7,17,14,27,20,13,2,320
2024-03-26 07:50:00,57,1,80,22,19,27,5,20,9,22,12,16,8,298
2024-03-26 08:00:00,59,0,83,15,16,30,10,20,9,22,13,16,3,296
2024-03-26 08:10:00,58,1,86,14,16,21,9,19,9,21,14,16,9,293
2024-03-26 08:20:00,66,1,95,16,18,35,10,26,12,24,16,15,9,343
2024-03-26 08:30:00,68,2,103,26,15,26,12,11,12,22,20,14,14,345
2024-03-26 08:40:00,47,1,98,14,17,22,11,19,15,19,11,12,2,288
2024-03-26 08:50:00,50,0,108,15,18,36,13,59,11,19,14,13,3,359
2024-03-26 09:00:00,64,1,97,22,20,28,14,14,9,13,13,16,12,323
2024-03-26 09:10:00,65,1,90,18,18,27,10,19,11,12,14,13,9,307
2024-03-26 09:20:00,63,0,67,19,18,27,11,29,15,24,12,16,12,313
2024-03-26 09:30:00,52,0,82,21,13,24,7,22,5,22,9,15,7,279
2024-03-26 09:40:00,74,4,84,15,16,26,12,21,9,14,12,12,6,305
2024-03-26 09:50:00,65,1,83,29,16,27,13,27,7,21,13,23,10,335
2024-03-26 10:00:00,66,2,87,26,13,21,13,26,12,16,5,15,10,312
2024-03-26 10:10:00,57,0,71,30,15,19,9,23,7,17,9,28,11,296
2024-03-26 10:20:00,56,0,67,33,17,24,11,19,13,19,10,26,11,306
2024-03-26 10:30:00,49,1,79,26,17,25,11,23,10,19,15,18,15,308
2024-03-26 10:40:00,67,1,75,20,18,29,13,19,19,23,11,12,10,317
2024-03-26 10:50:00,54,0,74,38,21,20,13,21,11,28,9,23,10,322
2024-03-26 11:00:00,75,2,79,25,22,20,19,18,7,19,7,16,11,320
2024-03-26 11:10:00,75,4,68,21,18,22,13,15,8,19,5,19,11,298
2024-03-26 11:20:00,72,0,82,32,14,23,6,18,4,12,14,23,15,315
2024-03-26 11:30:00,58,0,68,29,14,23,10,20,11,28,8,26,63,358
2024-03-26 11:40:00,66,1,77,23,19,24,11,28,7,12,9,20,17,314
2024-03-26 11:50:00,78,0,63,18,11,28,11,26,7,19,3,20,10,294
2024-03-26 12:00:00,80,1,67,28,10,20,9,22,14,22,9,22,5,309
2024-03-26 12:10:00,76,0,76,21,16,18,6,25,12,20,9,13,12,304
2024-03-26 12:20:00,80,3,72,32,16,21,14,17,14,15,12,16,16,328
2024-03-26 12:30:00,74,0,72,27,21,32,16,23,11,14,9,21,14,334
2024-03-26 12:40:00,74,1,91,26,14,30,16,21,7,13,11,19,7,330
2024-03-26 12:50:00,80,1,80,25,16,24,17,21,14,9,14,23,9,333
2024-03-26 13:00:00,85,1,88,34,12,24,16,24,12,11,5,18,6,336
2024-03-26 13:10:00,83,1,63,36,24,27,10,26,16,16,13,20,15,350
2024-03-26 13:20:00,97,0,76,25,13,29,11,19,10,25,11,21,10,347
2024-03-26 13:30:00,84,0,71,25,16,26,13,25,15,14,7,21,13,330
2024-03-26 13:40:00,88,0,75,20,16,26,10,31,18,11,15,21,8,339
2024-03-26 13:50:00,78,0,68,27,22,29,11,23,9,18,10,18,13,326
2024-03-26 14:00:00,88,1,67,40,24,19,16,20,6,15,7,19,22,344
2024-03-26 14:10:00,81,1,74,33,18,27,18,22,11,23,15,19,10,352
2024-03-26 14:20:00,106,0,67,32,10,28,12,19,10,22,7,17,6,336
2024-03-26 14:30:00,100,0,76,33,13,13,15,18,8,19,13,15,9,332
2024-03-26 14:40:00,100,1,70,36,18,20,13,27,18,23,11,17,6,360
2024-03-26 14:50:00,95,1,71,42,24,30,19,17,13,14,10,19,22,377
2024-03-26 15:00:00,119,1,85,34,19,18,14,15,16,16,13,12,9,371
2024-03-26 15:10:00,90,1,62,36,15,23,17,17,9,19,10,13,9,321
2024-03-26 15:20:00,97,2,71,38,16,25,21,18,11,21,10,19,4,353
2024-03-26 15:30:00,70,7,72,44,12,0,15,20,27,14,10,11,6,308
2024-03-26 15:40:00,75,0,55,37,16,1,23,22,10,18,15,22,5,299
2024-03-26 15:50:00,75,2,83,44,13,7,16,19,11,20,14,18,10,332
2024-03-26 16:00:00,75,2,84,41,18,2,22,27,12,16,13,13,7,332
2024-03-26 16:10:00,108,3,82,51,15,17,27,21,9,8,9,20,5,375
2024-03-26 16:20:00,81,0,82,38,9,5,23,14,12,14,7,11,9,305
2024-03-26 16:30:00,93,0,75,46,17,22,16,22,11,13,9,24,15,363
2024-03-26 16:40:00,87,3,78,36,13,21,20,18,5,26,8,21,3,339
2024-03-26 16:50:00,84,2,70,34,10,26,16,23,10,21,3,19,5,323
2024-03-26 17:00:00,90,1,78,37,13,22,17,15,6,16,6,17,8,326
2024-03-26 17:10:00,71,0,75,35,25,24,15,26,8,16,5,17,6,323
2024-03-26 17:20:00,91,1,88,30,15,31,19,11,11,18,4,13,11,343
2024-03-26 17:30:00,102,0,76,42,13,26,27,21,3,23,2,20,12,367
2024-03-26 17:40:00,94,2,86,37,14,19,18,25,15,21,10,16,4,361
2024-03-26 17:50:00,84,2,86,29,11,29,23,25,6,17,5,18,8,343
2024-03-26 18:00:00,86,1,75,29,12,23,16,13,6,22,7,21,9,320
2024-03-26 18:10:00,75,2,76,23,18,27,18,24,5,24,5,19,8,324
2024-03-26 18:20:00,96,1,68,23,14,34,20,23,11,21,8,15,3,337
2024-03-26 18:30:00,82,1,73,20,14,26,12,22,11,21,4,14,13,313
2024-03-26 18:40:00,66,0,58,22,15,22,12,30,13,23,7,21,8,297
2024-03-26 18:50:00,72,0,69,34,12,29,12,21,10,27,6,29,8,329
2024-03-26 19:00:00,64,3,47,25,12,40,12,30,11,23,4,30,8,309
2024-03-26 19:10:00,73,0,44,24,12,48,17,29,18,27,1,17,11,321
2024-03-26 19:20:00,69,0,39,23,10,36,16,17,6,34,7,17,7,281
2024-03-26 19:30:00,56,0,48,16,10,51,15,21,10,27,3,22,2,281
2024-03-26 19:40:00,63,0,38,9,11,42,9,29,5,30,3,12,1,252
2024-03-26 19:50:00,66,0,37,51,5,37,15,10,3,26,9,18,3,280
2024-03-26 20:00:00,50,3,39,12,13,43,10,12,2,20,1,18,7,230
2024-03-26 20:10:00,58,1,34,15,6,56,7,16,5,33,1,17,4,253
2024-03-26 20:20:00,51,0,31,17,8,40,14,21,7,24,0,28,6,247
2024-03-26 20:30:00,51,0,33,10,8,33,10,8,4,26,4,12,6,205
2024-03-26 20:40:00,39,0,38,6,13,28,7,14,8,24,2,10,6,195
2024-03-26 20:50:00,30,0,43,12,5,29,5,17,10,17,1,14,4,187
2024-03-26 21:00:00,51,0,34,9,7,28,5,4,2,25,3,8,4,180
2024-03-26 21:10:00,38,0,31,11,4,29,8,14,12,30,0,16,0,193
2024-03-26 21:20:00,40,0,23,9,5,33,7,12,2,22,1,10,2,166
2024-03-26 21:30:00,41,1,26,8,13,35,4,12,4,19,1,15,5,184
2024-03-26 21:40:00,43,0,21,3,11,28,6,16,3,19,1,4,5,160
2024-03-26 21:50:00,24,0,21,8,3,29,7,11,3,22,2,7,0,137
2024-03-26 22:00:00,52,1,17,11,5,27,10,10,4,18,3,13,2,173
2024-03-26 22:10:00,66,0,16,10,5,46,5,11,6,15,3,12,1,196
2024-03-26 22:20:00,45,1,16,7,4,20,4,4,1,9,1,9,1,122
2024-03-26 22:30:00,26,0,14,6,6,26,10,7,6,14,2,11,7,135
2024-03-26 22:40:00,33,0,14,3,2,33,4,6,0,13,2,8,0,118
2024-03-26 22:50:00,29,0,14,7,4,24,2,8,0,14,0,11,1,114
2024-03-26 23:00:00,32,0,5,1,3,31,2,7,0,6,1,2,0,90
2024-03-26 23:10:00,25,0,11,6,3,29,2,5,0,12,0,11,1,105
2024-03-26 23:20:00,15,0,9,2,1,22,5,4,1,9,2,3,1,74
2024-03-26 23:30:00,19,0,8,3,3,23,2,8,3,18,2,5,4,98
2024-03-26 23:40:00,17,0,6,3,2,21,0,3,0,8,0,7,3,70
2024-03-26 23:50:00,16,0,8,4,3,20,0,0,2,9,0,9,2,73
2024-03-27 00:00:00,11,0,6,0,2,9,3,4,0,8,1,0,1,45
2024-03-27 00:10:00,13,0,4,2,0,17,0,0,0,4,0,3,0,43
2024-03-27 00:20:00,13,0,5,5,2,22,3,4,0,5,2,14,1,76
2024-03-27 00:30:00,8,0,11,2,1,9,0,3,3,13,0,1,0,51
2024-03-27 00:40:00,9,0,6,1,0,16,0,1,0,7,0,2,0,42
2024-03-27 00:50:00,7,0,4,1,3,10,3,1,1,5,2,0,1,38
2024-03-27 01:00:00,3,0,7,1,2,7,0,2,3,9,0,2,1,37
2024-03-27 01:10:00,7,0,7,0,0,14,7,4,0,10,2,0,0,51
2024-03-27 01:20:00,5,0,1,2,0,10,0,3,0,12,2,2,0,37
2024-03-27 01:30:00,0,0,2,0,0,0,0,1,3,4,0,0,0,10
2024-03-27 01:40:00,3,0,8,1,3,4,1,0,0,5,0,2,1,28
2024-03-27 01:50:00,5,0,4,1,1,5,0,0,0,6,0,1,1,24
2024-03-27 02:00:00,1,0,1,3,1,1,0,0,0,1,0,5,2,15
2024-03-27 02:10:00,7,0,3,0,0,11,2,2,3,4,0,0,0,32
2024-03-27 02:20:00,6,0,2,1,1,15,0,2,2,5,0,1,0,35
2024-03-27 02:30:00,4,0,2,1,2,4,2,2,1,3,0,2,2,25
2024-03-27 02:40:00,1,0,5,1,0,2,0,2,1,8,0,1,0,21
2024-03-27 02:50:00,3,0,2,0,0,6,0,2,2,2,1,0,0,18
2024-03-27 03:00:00,4,0,3,0,2,7,0,1,2,3,0,0,0,22
2024-03-27 03:10:00,4,0,3,1,1,7,0,0,0,5,3,1,1,26
2024-03-27 03:20:00,5,0,3,0,1,7,1,0,0,3,0,0,0,20
2024-03-27 03:30:00,8,0,1,0,1,9,2,0,0,0,0,0,2,23
2024-03-27 03:40:00,2,0,2,0,1,5,0,0,0,3,2,2,0,17
2024-03-27 03:50:00,3,0,1,1,1,6,2,0,0,1,1,0,0,16
2024-03-27 04:00:00,5,0,2,2,3,8,0,3,1,3,0,4,2,33
2024-03-27 04:10:00,1,0,8,1,1,3,0,2,0,8,1,2,0,27
2024-03-27 04:20:00,7,0,8,1,3,12,0,0,0,13,0,1,1,46
2024-03-27 04:30:00,4,0,11,1,1,7,0,0,0,13,1,2,0,40
2024-03-27 04:40:00,5,0,18,1,1,4,1,7,1,18,0,1,0,57
2024-03-27 04:50:00,7,0,31,2,4,10,1,0,1,31,0,3,2,92
2024-03-27 05:00:00,8,0,39,3,4,9,0,5,5,21,3,5,2,104
2024-03-27 05:10:00,8,0,46,3,3,13,6,8,3,29,1,8,0,128
2024-03-27 05:20:00,16,0,59,3,0,19,2,8,3,32,0,3,0,145
2024-03-27 05:30:00,13,0,111,7,11,14,3,12,3,33,6,12,2,227
2024-03-27 05:40:00,16,1,113,8,6,25,4,16,2,14,10,15,2,232
2024-03-27 05:50:00,18,0,104,4,9,18,2,22,5,16,2,7,0,207
2024-03-27 06:00:00,17,0,92,7,13,11,3,24,7,32,4,7,5,222
2024-03-27 06:10:00,36,0,104,4,13,27,5,16,4,32,4,3,4,252
2024-03-27 06:20:00,40,0,108,10,7,24,1,18,4,30,5,10,5,262
2024-03-27 06:30:00,39,0,113,10,13,20,3,16,5,31,10,13,7,280
2024-03-27 06:40:00,47,0,105,11,17,19,8,25,8,34,17,9,7,307
2024-03-27 06:50:00,42,0,99,21,10,24,3,16,3,29,10,7,4,268
2024-03-27 07:00:00,52,3,108,15,14,24,5,13,6,26,10,7,9,292
2024-03-27 07:10:00,52,0,106,13,10,23,5,17,10,24,8,14,3,285
2024-03-27 07:20:00,46,0,99,12,16,23,6,13,12,21,14,11,4,277
2024-03-27 07:30:00,66,0,95,16,15,32,6,14,9,25,15,13,5,311
2024-03-27 07:40:00,57,0,101,14,18,22,8,18,11,21,32,13,5,320
2024-03-27 07:50:00,55,2,91,22,13,22,7,23,14,27,12,15,4,307
2024-03-27 08:00:00,57,1,84,21,15,23,13,24,11,28,13,16,7,313
2024-03-27 08:10:00,42,1,84,11,21,23,5,19,15,27,9,8,7,272
2024-03-27 08:20:00,58,1,88,15,17,24,10,23,11,21,13,12,5,298
2024-03-27 08:30:00,60,0,99,18,15,26,6,18,9,15,15,14,7,302
2024-03-27 08:40:00,60,1,102,27,16,22,9,18,15,17,11,16,10,324
2024-03-27 08:50:00,46,1,100,15,18,26,16,20,10,24,17,15,5,313
2024-03-27 09:00:00,54,2,88,17,18,27,8,27,7,27,15,19,10,319
2024-03-27 09:10:00,55,1,78,23,16,23,7,15,6,15,21,56,9,325
2024-03-27 09:20:00,56,0,85,16,15,30,12,27,15,17,10,12,5,300
2024-03-27 09:30:00,70,0,66,20,20,28,11,20,10,19,8,17,7,296
2024-03-27 09:40:00,62,2,90,24,15,22,9,19,11,15,11,21,6,307
2024-03-27 09:50:00,60,2,93,19,11,19,12,18,11,20,9,17,9,300
2024-03-27 10:00:00,66,3,79,20,15,26,11,16,8,15,14,14,10,297
2024-03-27 10:10:00,73,1,77,26,20,31,11,20,9,21,17,14,8,328
2024-03-27 10:20:00,62,0,73,32,14,31,9,24,8,16,10,21,6,306
2024-03-27 10:30:00,69,0,79,17,18,16,7,23,11,16,12,18,11,297
2024-03-27 10:40:00,73,4,75,27,14,20,11,21,35,28,16,20,14,358
2024-03-27 10:50:00,58,2,67,35,13,22,17,24,7,16,6,18,8,293
2024-03-27 11:00:00,48,1,75,22,14,27,8,20,11,29,19,15,3,292
2024-03-27 11:10:00,76,1,70,33,19,19,24,23,11,17,10,15,13,331
2024-03-27 11:20:00,78,0,79,27,21,29,16,24,7,16,16,15,6,334
2024-03-27 11:30:00,61,0,70,30,10,24,10,24,11,22,4,18,13,297
2024-03-27 11:40:00,63,0,72,23,12,23,12,21,8,28,7,14,3,286
2024-03-27 11:50:00,67,3,76,27,18,28,13,23,7,23,7,15,9,316
2024-03-27 12:00:00,78,2,70,25,7,28,13,23,9,19,3,17,3,297
2024-03-27 12:10:00,78,1,68,32,15,29,15,15,12,18,8,21,13,325
2024-03-27 12:20:00,82,0,66,31,7,19,10,18,16,22,9,14,3,297
2024-03-27 12:30:00,70,2,71,31,21,40,15,22,13,28,23,19,28,383
2024-03-27 12:40:00,63,0,59,25,16,24,8,19,17,16,10,16,17,290
2024-03-27 12:50:00,85,1,84,25,13,25,20,20,13,12,5,12,10,325
2024-03-27 13:00:00,85,1,88,23,12,29,16,28,10,17,9,19,9,346
2024-03-27 13:10:00,71,2,80,25,18,21,14,17,11,15,12,16,6,308
2024-03-27 13:20:00,87,2,61,25,18,14,17,18,9,20,6,11,8,296
2024-03-27 13:30:00,82,0,71,34,14,22,15,19,8,22,9,26,14,336
2024-03-27 13:40:00,67,0,81,29,15,28,10,28,12,10,11,17,11,319
2024-03-27 13:50:00,91,2,80,27,18,27,14,22,10,19,6,16,12,344
2024-03-27 14:00:00,22,0,9,8,5,4,6,8,4,6,3,5,3,83
2024-03-27 14:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 14:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 14:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 14:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 15:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 15:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 15:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 15:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 16:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 16:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 16:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 16:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 16:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 17:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 17:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 17:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 17:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 17:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 18:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 18:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 18:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 18:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 18:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 19:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 19:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 19:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 19:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 20:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 20:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 20:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 20:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 21:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 21:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 21:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 21:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 22:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 22:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 22:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 22:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 23:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 23:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 23:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 23:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 00:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 01:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 01:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 03:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 04:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 04:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 05:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 05:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 05:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 05:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 06:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 06:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 06:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 06:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 07:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 07:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 07:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 07:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 07:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 08:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 08:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 08:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 09:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 11:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 12:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 12:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 12:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 13:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 13:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 13:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 13:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
