datetime,D11Z,D12Z,D21Z,D22Z,D23Z,D41Z,D42Z,D43Z,D51Z,D55Z,D13Z,Total
2024-03-27 12:50:00,39,41,100,2,106,14,16,15,0,0,1,334
2024-03-27 13:00:00,42,47,113,5,121,26,8,8,0,0,0,370
2024-03-27 13:10:00,45,45,111,7,118,15,6,6,0,0,0,353
2024-03-27 13:20:00,37,39,115,2,116,20,9,7,0,0,0,345
2024-03-27 13:30:00,41,42,105,2,113,22,9,9,0,0,0,343
2024-03-27 13:40:00,46,50,118,6,123,26,10,10,0,0,0,389
2024-03-27 13:50:00,30,34,105,7,108,18,10,10,0,0,0,322
2024-03-27 14:00:00,44,46,133,5,136,32,11,10,0,0,0,417
2024-03-27 14:10:00,38,41,119,5,124,31,10,9,0,0,0,377
2024-03-27 14:20:00,42,41,133,1,137,29,9,9,0,0,0,401
2024-03-27 14:30:00,43,47,144,5,149,38,16,16,0,0,0,458
2024-03-27 14:40:00,39,40,133,5,143,29,10,10,0,0,0,409
2024-03-27 14:50:00,31,30,127,3,132,30,12,12,0,0,4,381
2024-03-27 15:00:00,27,29,117,3,118,27,5,5,0,0,109,440
2024-03-27 15:10:00,34,35,150,2,153,36,18,17,0,0,0,445
2024-03-27 15:20:00,46,47,151,2,158,31,8,9,0,0,4,456
2024-03-27 15:30:00,33,34,128,3,140,33,7,6,0,0,0,384
2024-03-27 15:40:00,33,37,157,5,161,37,9,9,0,0,0,448
2024-03-27 15:50:00,30,36,152,1,155,31,11,10,0,0,0,426
2024-03-27 16:00:00,28,30,156,4,160,35,11,11,0,0,0,435
2024-03-27 16:10:00,38,41,137,2,147,28,11,12,0,0,0,416
2024-03-27 16:20:00,27,36,151,0,159,30,7,6,0,0,0,416
2024-03-27 16:30:00,29,34,157,3,163,33,17,17,0,0,0,453
2024-03-27 16:40:00,26,31,162,2,161,34,17,17,0,0,0,450
2024-03-27 16:50:00,36,39,136,4,142,26,21,20,0,0,1,425
2024-03-27 17:00:00,31,34,138,1,146,28,8,8,0,0,0,394
2024-03-27 17:10:00,36,38,131,0,141,30,5,5,0,0,0,386
2024-03-27 17:20:00,31,34,141,2,145,29,15,16,0,0,0,413
2024-03-27 17:30:00,39,40,123,4,141,24,13,13,0,0,0,397
2024-03-27 17:40:00,42,43,136,1,139,25,9,10,0,0,0,405
2024-03-27 17:50:00,37,39,133,3,140,23,16,16,0,0,3,410
2024-03-27 18:00:00,40,40,138,2,145,26,9,9,0,0,0,409
2024-03-27 18:10:00,42,45,131,3,131,25,15,15,0,0,2,409
2024-03-27 18:20:00,37,36,128,4,139,30,16,15,0,0,2,407
2024-03-27 18:30:00,36,40,129,2,132,24,15,16,0,0,5,399
2024-03-27 18:40:00,27,27,94,1,103,15,14,13,0,0,0,294
2024-03-27 18:50:00,41,41,105,4,109,23,14,12,0,0,3,352
2024-03-27 19:00:00,39,38,100,1,101,22,13,15,0,0,1,330
2024-03-27 19:10:00,37,38,87,2,94,8,12,11,0,0,4,293
2024-03-27 19:20:00,34,33,90,3,93,13,11,11,0,0,12,300
2024-03-27 19:30:00,30,29,72,1,75,11,9,9,0,0,7,243
2024-03-27 19:40:00,27,28,88,2,92,21,7,6,0,0,3,274
2024-03-27 19:50:00,26,26,68,0,70,13,12,12,0,0,2,229
2024-03-27 20:00:00,35,34,72,1,76,12,8,8,0,0,4,250
2024-03-27 20:10:00,28,26,77,1,79,14,9,9,0,0,4,247
2024-03-27 20:20:00,31,31,70,0,73,8,5,4,0,0,2,224
2024-03-27 20:30:00,27,28,75,3,76,6,7,8,0,0,7,237
2024-03-27 20:40:00,24,27,63,2,61,9,5,5,0,0,3,199
2024-03-27 20:50:00,25,23,59,1,63,8,5,5,0,0,2,191
2024-03-27 21:00:00,21,20,51,3,54,9,10,10,0,0,0,178
2024-03-27 21:10:00,26,29,65,3,72,12,5,5,0,0,1,218
2024-03-27 21:20:00,15,13,68,3,73,12,4,4,0,0,1,193
2024-03-27 21:30:00,16,16,54,2,56,9,7,7,0,0,1,168
2024-03-27 21:40:00,25,24,63,0,65,8,2,2,0,0,1,190
2024-03-27 21:50:00,17,17,55,2,58,11,7,6,0,0,0,173
2024-03-27 22:00:00,22,22,66,0,71,9,5,5,0,0,4,204
2024-03-27 22:10:00,20,19,78,1,84,18,6,6,0,0,2,234
2024-03-27 22:20:00,20,21,77,1,78,13,5,5,0,0,6,226
2024-03-27 22:30:00,12,12,42,1,43,7,7,7,0,0,1,132
2024-03-27 22:40:00,7,9,39,1,42,12,3,3,0,0,1,117
2024-03-27 22:50:00,16,15,37,0,37,5,4,4,0,0,1,119
2024-03-27 23:00:00,8,9,28,0,29,7,1,1,0,0,4,87
2024-03-27 23:10:00,14,14,39,0,41,3,4,4,0,0,2,121
2024-03-27 23:20:00,10,11,30,1,30,9,9,8,0,0,1,109
2024-03-27 23:30:00,6,7,36,0,37,5,0,0,0,0,0,91
2024-03-27 23:40:00,6,5,10,0,13,1,4,3,0,0,0,42
2024-03-27 23:50:00,1,1,15,1,14,4,1,1,0,0,0,38
2024-03-28 00:00:00,5,5,14,0,16,3,3,3,0,0,0,49
2024-03-28 00:10:00,6,6,23,1,24,5,0,0,0,0,1,66
2024-03-28 00:20:00,6,6,11,0,11,3,0,0,0,0,0,37
2024-03-28 00:30:00,7,7,14,2,15,2,0,0,0,0,0,47
2024-03-28 00:40:00,4,4,7,0,7,1,1,1,0,0,0,25
2024-03-28 00:50:00,2,2,11,0,11,1,1,1,0,0,0,29
2024-03-28 01:00:00,8,8,9,0,10,0,0,0,0,0,0,35
2024-03-28 01:10:00,0,0,7,0,7,1,0,0,0,0,0,15
2024-03-28 01:20:00,1,1,4,0,4,1,1,1,0,0,0,13
2024-03-28 01:30:00,2,2,11,0,11,2,0,0,0,0,0,28
2024-03-28 01:40:00,2,2,6,0,6,2,0,0,0,0,0,18
2024-03-28 01:50:00,1,1,3,0,3,1,0,0,0,0,0,9
2024-03-28 02:00:00,2,2,4,0,4,0,1,1,0,0,0,14
2024-03-28 02:10:00,0,0,3,0,3,1,0,0,0,0,0,7
2024-03-28 02:20:00,3,3,2,0,2,0,0,0,0,0,0,10
2024-03-28 02:30:00,1,1,6,0,6,1,0,0,0,0,0,15
2024-03-28 02:40:00,2,2,2,0,2,0,0,0,0,0,0,8
2024-03-28 02:50:00,0,0,3,0,3,1,0,0,0,0,0,7
2024-03-28 03:00:00,0,0,4,0,4,0,1,1,0,0,0,10
2024-03-28 03:10:00,2,2,7,0,7,0,0,0,0,0,0,18
2024-03-28 03:20:00,2,2,2,0,2,0,0,0,0,0,0,8
2024-03-28 03:30:00,2,2,7,0,7,0,0,0,0,0,0,18
2024-03-28 03:40:00,2,2,4,0,5,0,0,0,0,0,0,13
2024-03-28 03:50:00,3,3,9,0,9,4,1,1,0,0,0,30
2024-03-28 04:00:00,4,4,5,1,5,1,1,0,0,0,0,21
2024-03-28 04:10:00,1,1,4,0,4,1,1,1,0,0,0,13
2024-03-28 04:20:00,5,5,12,0,12,3,0,0,0,0,0,37
2024-03-28 04:30:00,5,5,12,0,13,3,1,0,0,0,10,49
2024-03-28 04:40:00,6,6,14,0,14,5,1,0,0,0,0,46
2024-03-28 04:50:00,6,6,17,1,17,3,0,0,0,0,0,50
2024-03-28 05:00:00,11,13,20,0,21,6,1,0,0,0,1,73
2024-03-28 05:10:00,12,10,40,0,40,7,0,0,0,0,0,109
2024-03-28 05:20:00,22,23,61,0,63,14,2,1,0,0,1,187
2024-03-28 05:30:00,27,26,68,2,73,19,3,3,0,0,3,224
2024-03-28 05:40:00,27,27,70,0,72,23,1,0,0,0,6,226
2024-03-28 05:50:00,13,14,73,1,75,27,0,1,0,0,11,215
2024-03-28 06:00:00,24,24,85,1,86,35,2,2,0,0,4,263
2024-03-28 06:10:00,25,26,78,3,82,26,3,3,0,0,1,247
2024-03-28 06:20:00,24,22,78,5,80,25,2,2,0,0,1,239
2024-03-28 06:30:00,32,34,127,3,129,56,3,3,0,0,11,398
2024-03-28 06:40:00,33,31,105,9,107,44,5,5,0,0,12,351
2024-03-28 06:50:00,27,29,110,8,112,42,3,3,0,0,7,341
2024-03-28 07:00:00,43,42,99,5,103,36,2,2,0,0,12,344
2024-03-28 07:10:00,39,40,108,12,112,42,9,9,0,0,9,380
2024-03-28 07:20:00,39,38,115,12,117,40,2,3,0,0,9,375
2024-03-28 07:30:00,48,48,106,4,111,38,5,5,0,0,5,370
2024-03-28 07:40:00,33,33,94,4,104,40,4,4,0,0,20,336
2024-03-28 07:50:00,32,30,118,5,124,43,8,8,0,0,15,383
2024-03-28 08:00:00,33,33,98,5,104,31,0,0,0,0,11,315
2024-03-28 08:10:00,42,43,107,0,107,35,7,6,0,0,13,360
2024-03-28 08:20:00,41,40,108,4,115,34,5,6,0,0,8,361
2024-03-28 08:30:00,42,42,104,3,109,47,8,8,0,0,10,373
2024-03-28 08:40:00,45,45,99,4,105,28,9,9,0,0,5,349
2024-03-28 08:50:00,44,42,97,19,101,28,8,7,0,0,29,375
2024-03-28 09:00:00,35,35,95,4,97,26,5,5,0,0,12,314
2024-03-28 09:10:00,46,44,109,2,116,36,9,9,0,0,4,375
2024-03-28 09:20:00,48,50,101,4,104,30,7,7,0,0,8,359
2024-03-28 09:30:00,40,42,109,3,113,20,3,3,0,0,4,337
2024-03-28 09:40:00,46,50,124,14,128,32,8,7,0,0,8,417
2024-03-28 09:50:00,42,43,126,6,133,31,5,4,0,0,11,401
2024-03-28 10:00:00,51,52,116,8,118,29,9,10,0,0,17,410
2024-03-28 10:10:00,30,34,124,4,127,32,11,12,0,0,5,379
2024-03-28 10:20:00,52,52,109,2,117,22,7,6,0,0,10,377
2024-03-28 10:30:00,34,35,112,2,115,31,11,12,0,0,2,354
2024-03-28 10:40:00,40,40,99,5,105,19,8,8,0,0,8,332
2024-03-28 10:50:00,52,54,107,5,116,28,11,12,0,0,8,393
2024-03-28 11:00:00,42,42,116,2,125,15,10,10,0,0,7,369
2024-03-28 11:10:00,49,53,104,6,112,18,11,10,0,0,9,372
2024-03-28 11:20:00,40,39,117,3,127,24,9,9,0,0,4,372
2024-03-28 11:30:00,39,42,130,1,133,31,13,13,0,0,7,409
2024-03-28 11:40:00,39,40,115,4,120,22,9,8,0,0,10,367
2024-03-28 11:50:00,51,54,109,6,114,16,7,8,0,0,36,401
2024-03-28 12:00:00,40,40,98,4,106,25,10,10,0,0,3,336
2024-03-28 12:10:00,45,48,129,6,139,33,14,12,0,0,7,433
2024-03-28 12:20:00,39,42,120,3,128,23,9,10,0,0,6,380
2024-03-28 12:30:00,36,38,132,5,133,26,9,9,0,0,8,396
2024-03-28 12:40:00,47,51,118,5,126,22,4,4,0,0,9,386
2024-03-28 12:50:00,30,34,125,4,132,26,7,6,0,0,8,372
2024-03-28 13:00:00,54,53,114,1,127,20,13,13,0,0,4,399
2024-03-28 13:10:00,33,36,133,4,136,28,16,14,0,0,6,406
2024-03-28 13:20:00,46,46,132,5,137,22,5,6,0,0,3,402
2024-03-28 13:30:00,42,45,117,6,126,26,10,10,0,0,6,388
2024-03-28 13:40:00,48,52,123,8,130,27,7,7,0,0,8,410
2024-03-28 13:50:00,39,40,118,5,125,33,8,8,0,0,8,384
2024-03-28 14:00:00,40,43,123,9,130,25,16,15,0,0,9,410
2024-03-28 14:10:00,38,39,126,5,133,33,17,18,0,0,2,411
2024-03-28 14:20:00,47,47,152,4,156,33,16,14,0,0,2,471
2024-03-28 14:30:00,38,41,142,3,147,45,17,19,0,0,4,456
2024-03-28 14:40:00,39,39,138,5,147,30,22,20,0,0,7,447
2024-03-28 14:50:00,48,48,147,5,151,39,11,13,0,0,3,465
2024-03-28 15:00:00,29,31,148,3,155,25,10,9,0,0,5,415
2024-03-28 15:10:00,37,37,148,4,160,31,9,10,0,0,4,440
2024-03-28 15:20:00,29,37,142,1,149,27,19,17,0,0,12,433
2024-03-28 15:30:00,39,48,134,3,138,21,9,11,0,0,13,416
2024-03-28 15:40:00,32,42,128,3,135,22,10,10,0,0,9,391
2024-03-28 15:50:00,38,45,140,6,145,27,17,17,0,0,6,441
2024-03-28 16:00:00,32,38,135,1,140,28,21,21,0,0,9,425
2024-03-28 16:10:00,31,38,147,2,153,29,8,8,0,0,3,419
2024-03-28 16:20:00,31,39,156,3,165,32,13,12,0,0,5,456
2024-03-28 16:30:00,42,45,128,3,134,26,4,5,0,0,30,417
2024-03-28 16:40:00,31,42,155,4,158,34,15,14,0,0,5,458
2024-03-28 16:50:00,36,40,131,5,138,26,16,14,0,0,3,409
2024-03-28 17:00:00,32,36,123,4,129,16,21,19,0,0,5,385
2024-03-28 17:10:00,38,43,129,3,135,22,6,7,0,0,6,389
2024-03-28 17:20:00,23,33,131,5,137,28,11,9,0,0,11,388
2024-03-28 17:30:00,37,44,129,2,141,27,13,15,0,0,7,415
2024-03-28 17:40:00,42,44,124,3,136,19,15,15,0,0,5,403
2024-03-28 17:50:00,38,45,109,5,120,14,9,9,0,0,8,357
2024-03-28 18:00:00,37,45,105,2,112,11,19,17,0,0,6,354
2024-03-28 18:10:00,41,41,129,3,139,17,14,16,0,0,1,401
2024-03-28 18:20:00,42,45,121,4,124,24,16,16,0,0,8,400
2024-03-28 18:30:00,33,42,106,4,121,27,18,17,0,0,3,371
2024-03-28 18:40:00,38,42,111,4,116,15,16,17,0,0,24,383
2024-03-28 18:50:00,41,41,107,3,112,19,11,8,0,0,6,348
2024-03-28 19:00:00,27,27,86,5,89,17,6,8,0,0,3,268
2024-03-28 19:10:00,32,32,74,1,78,16,14,14,0,0,5,266
2024-03-28 19:20:00,31,32,91,1,97,23,5,4,0,0,5,289
2024-03-28 19:30:00,44,44,93,3,100,12,14,13,0,0,8,331
2024-03-28 19:40:00,42,44,99,0,102,17,15,14,0,0,4,337
2024-03-28 19:50:00,35,35,80,1,84,17,15,15,0,0,3,285
2024-03-28 20:00:00,36,38,88,3,91,18,11,12,0,0,7,304
2024-03-28 20:10:00,36,35,81,3,82,17,14,12,0,0,4,284
2024-03-28 20:20:00,40,40,93,3,100,15,13,14,0,0,17,335
2024-03-28 20:30:00,34,36,79,1,80,12,9,9,0,0,5,265
2024-03-28 20:40:00,42,40,80,2,86,14,9,8,0,0,4,285
2024-03-28 20:50:00,28,30,75,2,88,8,9,9,0,0,1,250
2024-03-28 21:00:00,24,23,67,0,68,15,3,3,0,0,1,204
2024-03-28 21:10:00,19,19,78,1,84,9,6,5,0,0,5,226
2024-03-28 21:20:00,30,31,66,1,66,8,7,8,0,0,6,223
2024-03-28 21:30:00,21,22,61,1,63,3,7,7,0,0,1,186
2024-03-28 21:40:00,30,30,78,1,79,5,7,7,0,0,4,241
2024-03-28 21:50:00,24,26,57,0,59,9,7,7,0,0,6,195
2024-03-28 22:00:00,21,18,62,0,63,11,3,3,0,0,5,186
2024-03-28 22:10:00,17,17,72,0,74,16,7,7,0,0,3,213
2024-03-28 22:20:00,12,13,62,0,63,11,4,4,0,0,0,169
2024-03-28 22:30:00,13,12,37,0,38,4,2,2,0,0,0,108
2024-03-28 22:40:00,13,15,47,1,49,8,7,7,0,0,2,149
2024-03-28 22:50:00,17,16,38,0,37,5,5,4,0,0,1,123
2024-03-28 23:00:00,9,10,37,0,37,6,5,6,0,0,1,111
2024-03-28 23:10:00,17,15,40,0,42,4,3,3,0,0,2,126
2024-03-28 23:20:00,15,15,33,0,34,7,3,3,0,0,0,110
2024-03-28 23:30:00,12,12,33,0,33,3,3,2,0,0,4,102
2024-03-28 23:40:00,7,8,28,2,28,6,3,4,0,0,0,86
2024-03-28 23:50:00,14,13,36,0,36,4,1,1,0,0,2,107
2024-03-29 00:00:00,7,7,23,1,27,3,1,1,0,0,0,70
2024-03-29 00:10:00,4,4,17,0,18,2,1,1,0,0,2,49
2024-03-29 00:20:00,8,9,19,0,19,5,4,4,0,0,0,68
2024-03-29 00:30:00,10,9,24,2,25,3,2,2,0,0,0,77
2024-03-29 00:40:00,8,8,14,0,15,3,3,3,0,0,2,56
2024-03-29 00:50:00,6,6,19,1,20,4,1,1,0,0,0,58
2024-03-29 01:00:00,2,2,12,0,13,4,1,1,0,0,0,35
2024-03-29 01:10:00,4,3,13,0,13,1,0,0,0,0,0,34
2024-03-29 01:20:00,6,6,19,1,19,2,0,1,0,0,10,64
2024-03-29 01:30:00,6,6,16,0,18,2,2,1,0,0,7,58
2024-03-29 01:40:00,8,7,17,0,17,4,2,2,0,0,0,57
2024-03-29 01:50:00,3,3,19,0,19,2,0,0,0,0,0,46
2024-03-29 02:00:00,7,7,11,0,12,0,1,1,0,0,0,39
2024-03-29 02:10:00,4,5,14,0,14,0,1,1,0,0,0,39
2024-03-29 02:20:00,4,3,6,0,6,1,0,0,0,0,0,20
2024-03-29 02:30:00,7,7,18,1,18,0,0,0,0,0,0,51
2024-03-29 02:40:00,10,10,22,0,22,3,1,0,0,0,0,68
2024-03-29 02:50:00,2,2,10,0,10,1,0,0,0,0,0,25
2024-03-29 03:00:00,5,5,11,0,11,0,0,0,0,0,1,33
2024-03-29 03:10:00,6,6,11,1,11,1,2,2,0,0,0,40
2024-03-29 03:20:00,6,7,11,1,12,2,0,0,0,0,1,40
2024-03-29 03:30:00,3,3,9,0,9,1,1,1,0,0,0,27
2024-03-29 03:40:00,4,4,8,0,8,0,0,0,0,0,0,24
2024-03-29 03:50:00,1,1,7,0,7,1,0,0,0,0,0,17
2024-03-29 04:00:00,2,2,5,0,5,2,1,1,0,0,0,18
2024-03-29 04:10:00,3,3,4,1,4,1,0,0,0,0,0,16
2024-03-29 04:20:00,5,5,8,1,8,0,0,0,0,0,2,29
2024-03-29 04:30:00,4,5,10,0,10,3,1,1,0,0,0,34
2024-03-29 04:40:00,8,6,17,0,17,7,0,0,0,0,1,56
2024-03-29 04:50:00,3,3,9,0,9,1,0,0,0,0,2,27
2024-03-29 05:00:00,10,12,13,1,14,5,0,0,0,0,0,55
2024-03-29 05:10:00,11,9,28,0,27,7,0,0,0,0,2,84
2024-03-29 05:20:00,4,4,15,0,17,1,0,0,0,0,0,41
2024-03-29 05:30:00,6,6,18,1,18,2,2,1,0,0,0,54
2024-03-29 05:40:00,5,6,14,0,14,5,0,0,0,0,0,44
2024-03-29 05:50:00,4,3,20,0,20,5,0,0,0,0,1,53
2024-03-29 06:00:00,8,8,15,0,16,3,3,3,0,0,2,58
2024-03-29 06:10:00,2,3,23,0,23,15,0,0,0,0,0,66
2024-03-29 06:20:00,5,4,32,0,33,14,1,1,0,0,0,90
2024-03-29 06:30:00,4,5,21,1,22,7,1,1,0,0,1,63
2024-03-29 06:40:00,8,7,12,1,13,1,0,0,0,0,1,43
2024-03-29 06:50:00,3,3,14,0,14,3,0,0,0,0,0,37
2024-03-29 07:00:00,4,4,12,0,12,1,0,0,0,0,0,33
2024-03-29 07:10:00,4,4,10,0,10,6,0,0,0,0,0,34
2024-03-29 07:20:00,5,5,11,2,12,6,1,1,0,0,1,44
2024-03-29 07:30:00,8,8,16,0,17,6,3,3,0,0,0,61
2024-03-29 07:40:00,6,6,12,0,13,2,2,2,0,0,1,44
2024-03-29 07:50:00,9,9,19,0,20,3,1,1,0,0,1,63
2024-03-29 08:00:00,5,5,6,1,8,0,0,0,0,0,0,25
2024-03-29 08:10:00,6,7,12,0,13,3,2,1,0,0,0,44
2024-03-29 08:20:00,7,7,15,0,15,2,1,1,0,0,0,48
2024-03-29 08:30:00,10,8,12,0,15,4,0,0,0,0,0,49
2024-03-29 08:40:00,13,14,28,1,27,7,1,1,0,0,0,92
2024-03-29 08:50:00,13,12,21,2,24,11,4,4,0,0,3,94
2024-03-29 09:00:00,12,13,24,0,25,4,3,3,0,0,0,84
2024-03-29 09:10:00,20,22,24,3,24,4,3,3,0,0,0,103
2024-03-29 09:20:00,18,17,29,1,32,5,3,3,0,0,1,109
2024-03-29 09:30:00,20,21,31,1,31,6,4,3,0,0,5,122
2024-03-29 09:40:00,17,17,32,2,33,5,4,3,0,0,1,114
2024-03-29 09:50:00,20,21,47,0,50,2,5,5,0,0,1,151
2024-03-29 10:00:00,24,24,36,0,37,5,3,3,0,0,2,134
2024-03-29 10:10:00,26,27,49,1,51,7,6,6,0,0,4,177
2024-03-29 10:20:00,28,26,48,3,53,10,5,5,0,0,3,181
2024-03-29 10:30:00,29,31,50,1,52,10,4,4,0,0,3,184
2024-03-29 10:40:00,30,27,56,1,58,7,4,4,0,0,15,202
2024-03-29 10:50:00,23,24,44,0,47,8,2,2,0,0,0,150
2024-03-29 11:00:00,23,22,61,0,62,10,10,10,0,0,0,198
2024-03-29 11:10:00,31,32,56,1,56,16,8,8,0,0,1,209
2024-03-29 11:20:00,25,26,60,0,63,8,7,6,0,0,1,196
2024-03-29 11:30:00,33,34,60,1,62,7,4,4,0,0,4,209
2024-03-29 11:40:00,21,19,53,1,55,6,7,7,0,0,3,172
2024-03-29 11:50:00,37,37,80,4,83,16,7,5,0,0,7,276
2024-03-29 12:00:00,29,31,55,0,56,4,7,9,0,0,0,191
2024-03-29 12:10:00,31,31,50,3,53,9,7,7,0,0,5,196
2024-03-29 12:20:00,30,29,53,2,60,8,7,6,0,0,12,207
2024-03-29 12:30:00,30,34,78,2,83,14,6,6,0,0,1,254
2024-03-29 12:40:00,32,31,82,2,84,12,9,9,0,0,5,266
2024-03-29 12:50:00,31,32,54,3,61,10,9,9,0,0,2,211
2024-03-29 13:00:00,36,35,69,1,73,15,11,11,0,0,7,258
2024-03-29 13:10:00,32,32,75,2,80,13,4,4,0,0,6,248
2024-03-29 13:20:00,36,36,79,2,83,11,10,9,0,0,1,267
2024-03-29 13:30:00,32,32,62,1,67,10,11,12,0,0,6,233
2024-03-29 13:40:00,29,29,81,0,83,16,6,6,0,0,3,253
2024-03-29 13:50:00,32,32,77,2,78,12,15,14,0,0,0,262
2024-03-29 14:00:00,27,28,64,0,66,9,14,14,0,0,3,225
2024-03-29 14:10:00,29,29,76,2,83,12,11,11,0,0,1,254
2024-03-29 14:20:00,38,39,123,0,128,27,14,14,0,0,5,388
2024-03-29 14:30:00,32,33,89,1,89,8,3,3,0,0,8,266
2024-03-29 14:40:00,36,36,106,1,110,19,11,10,0,0,4,333
2024-03-29 14:50:00,47,47,100,0,103,13,8,8,0,0,4,330
2024-03-29 15:00:00,37,37,77,4,79,10,7,6,0,0,8,265
2024-03-29 15:10:00,27,27,67,2,75,15,6,7,0,0,3,229
2024-03-29 15:20:00,33,34,81,0,85,15,11,9,0,0,2,270
2024-03-29 15:30:00,31,31,70,0,71,11,6,7,0,0,0,227
2024-03-29 15:40:00,37,37,57,0,65,7,3,3,0,0,7,216
2024-03-29 15:50:00,33,34,60,0,66,9,7,7,0,0,4,220
2024-03-29 16:00:00,34,33,75,1,79,14,10,11,0,0,4,261
2024-03-29 16:10:00,38,37,71,0,76,12,7,7,0,0,4,252
2024-03-29 16:20:00,34,36,86,0,89,12,7,7,0,0,2,273
2024-03-29 16:30:00,26,26,73,3,76,14,7,7,0,0,0,232
2024-03-29 16:40:00,38,39,69,1,77,9,9,9,0,0,3,254
2024-03-29 16:50:00,39,38,69,1,76,11,3,3,0,0,5,245
2024-03-29 17:00:00,28,28,71,2,74,9,9,9,0,0,2,232
2024-03-29 17:10:00,33,30,71,2,76,15,4,4,0,0,3,238
2024-03-29 17:20:00,26,24,59,3,65,10,5,6,0,0,2,200
2024-03-29 17:30:00,21,23,59,1,62,14,10,10,0,0,2,202
2024-03-29 17:40:00,35,34,85,1,87,11,6,5,0,0,3,267
2024-03-29 17:50:00,27,28,60,1,64,12,10,10,0,0,1,213
2024-03-29 18:00:00,26,26,60,1,65,6,4,5,0,0,5,198
2024-03-29 18:10:00,35,33,73,2,75,12,10,10,0,0,4,254
2024-03-29 18:20:00,29,32,73,2,74,14,8,7,0,0,2,241
2024-03-29 18:30:00,45,45,87,5,92,9,8,9,0,0,6,306
2024-03-29 18:40:00,35,36,80,3,83,14,10,10,0,0,8,279
2024-03-29 18:50:00,37,36,71,4,74,14,7,7,0,0,4,254
2024-03-29 19:00:00,20,21,54,0,57,15,9,9,0,0,3,188
2024-03-29 19:10:00,22,19,61,1,63,9,5,5,0,0,0,185
2024-03-29 19:20:00,22,23,58,0,59,4,3,3,0,0,5,177
2024-03-29 19:30:00,24,28,62,1,64,10,8,8,0,0,4,209
2024-03-29 19:40:00,26,24,48,0,51,9,4,4,0,0,42,208
2024-03-29 19:50:00,26,27,45,0,47,5,3,3,0,0,1,157
2024-03-29 20:00:00,27,28,56,3,58,12,6,6,0,0,2,198
2024-03-29 20:10:00,31,30,59,2,61,11,4,4,0,0,2,204
2024-03-29 20:20:00,15,18,47,0,47,12,5,5,0,0,0,149
2024-03-29 20:30:00,32,33,58,2,60,8,8,8,0,0,2,211
2024-03-29 20:40:00,30,28,72,2,75,6,5,5,0,0,7,230
2024-03-29 20:50:00,28,30,64,1,64,11,5,4,0,0,0,207
2024-03-29 21:00:00,23,21,49,1,51,7,9,9,0,0,2,172
2024-03-29 21:10:00,20,22,54,0,54,9,4,4,0,0,0,167
2024-03-29 21:20:00,23,21,47,1,47,1,3,3,0,0,0,146
2024-03-29 21:30:00,11,12,37,1,38,6,1,1,0,0,0,107
2024-03-29 21:40:00,15,13,55,0,55,10,7,6,0,0,1,162
2024-03-29 21:50:00,18,18,41,1,44,7,5,4,0,0,1,139
2024-03-29 22:00:00,17,17,59,1,59,3,2,2,0,0,3,163
2024-03-29 22:10:00,15,15,55,2,56,9,3,3,0,0,2,160
2024-03-29 22:20:00,11,11,60,1,61,22,8,8,0,0,1,183
2024-03-29 22:30:00,16,16,43,1,46,11,8,5,0,0,0,146
2024-03-29 22:40:00,5,5,31,0,34,3,5,5,0,0,2,90
2024-03-29 22:50:00,12,12,44,0,47,6,3,3,0,0,2,129
2024-03-29 23:00:00,13,15,36,2,38,7,3,2,0,0,1,117
2024-03-29 23:10:00,16,14,33,1,35,5,5,5,0,0,0,114
2024-03-29 23:20:00,14,14,30,0,31,6,1,1,0,0,0,97
2024-03-29 23:30:00,7,9,29,0,29,5,2,2,0,0,3,86
2024-03-29 23:40:00,8,9,25,1,26,1,3,3,0,0,0,76
2024-03-29 23:50:00,10,8,31,1,31,6,1,1,0,0,1,90
2024-03-30 00:00:00,10,10,28,0,28,4,3,3,0,0,0,86
2024-03-30 00:10:00,11,11,34,0,35,2,1,1,0,0,0,95
2024-03-30 00:20:00,7,7,18,0,19,1,1,1,0,0,12,66
2024-03-30 00:30:00,4,4,14,0,14,0,3,3,0,0,0,42
2024-03-30 00:40:00,6,6,9,0,10,1,4,4,0,0,0,40
2024-03-30 00:50:00,4,4,14,0,16,3,3,2,0,0,0,46
2024-03-30 01:00:00,4,4,15,0,15,2,1,0,0,0,0,41
2024-03-30 01:10:00,2,2,12,0,12,3,1,1,0,0,0,33
2024-03-30 01:20:00,1,1,6,0,6,1,2,2,0,0,0,19
2024-03-30 01:30:00,4,4,11,0,11,1,0,0,0,0,0,31
2024-03-30 01:40:00,7,7,13,2,14,3,1,1,0,0,0,48
2024-03-30 01:50:00,5,5,9,0,9,1,1,0,0,0,0,30
2024-03-30 02:00:00,3,3,11,1,11,2,0,0,0,0,0,31
2024-03-30 02:10:00,1,1,12,1,12,3,0,0,0,0,0,30
2024-03-30 02:20:00,4,4,8,0,8,0,0,0,0,0,0,24
2024-03-30 02:30:00,4,4,9,0,9,0,0,0,0,0,0,26
2024-03-30 02:40:00,3,3,7,0,8,0,0,0,0,0,0,21
2024-03-30 02:50:00,4,3,12,0,14,5,1,1,0,0,0,40
2024-03-30 03:00:00,6,6,10,1,11,1,1,1,0,0,0,37
2024-03-30 03:10:00,4,4,6,0,6,1,1,1,0,0,0,23
2024-03-30 03:20:00,5,6,8,1,8,0,0,0,0,0,0,28
