datetime,D11Z,D12Z,V13Z,V14Z,V15Z,D21Z,D22Z,V23Z,V24Z,D31Z,D32Z,V33Z,V34Z,V37Z,D41Z,D42Z,V43Z,V44Z,D35Z,D36Z,Total
2024-03-30 10:40:00,22,41,15,35,32,8,6,8,4,25,84,20,43,26,103,77,14,14,0.0,0.0,577.0
2024-03-30 10:50:00,28,38,20,28,39,8,13,7,31,32,91,25,42,33,114,81,10,17,0.0,0.0,657.0
2024-03-30 11:00:00,16,39,11,36,37,6,9,4,9,31,68,20,40,28,91,62,9,8,0.0,0.0,524.0
2024-03-30 11:10:00,21,41,14,22,39,10,18,10,15,27,80,22,29,28,105,78,12,14,0.0,0.0,585.0
2024-03-30 11:20:00,23,58,15,39,59,4,15,6,11,31,64,15,35,25,94,55,10,16,0.0,0.0,575.0
2024-03-30 11:30:00,16,53,13,33,54,12,15,8,5,34,73,18,36,34,100,71,13,21,0.0,0.0,609.0
2024-03-30 11:40:00,25,54,14,29,48,10,17,8,14,21,67,20,34,19,83,60,10,15,0.0,0.0,548.0
2024-03-30 11:50:00,11,48,13,22,48,11,12,8,11,37,67,24,32,32,90,62,13,16,0.0,0.0,557.0
2024-03-30 12:00:00,19,46,14,27,45,8,14,8,8,29,61,24,40,32,83,56,13,13,0.0,0.0,540.0
2024-03-30 12:10:00,23,63,14,28,60,9,11,10,7,26,62,22,36,28,83,55,11,34,0.0,0.0,582.0
2024-03-30 12:20:00,32,49,16,31,44,14,13,13,7,26,57,19,35,23,72,52,8,9,0.0,0.0,520.0
2024-03-30 12:30:00,23,44,20,34,40,15,27,11,15,21,80,13,36,17,92,71,10,14,0.0,0.0,583.0
2024-03-30 12:40:00,28,44,23,32,38,12,18,3,16,23,91,22,25,21,110,86,19,21,0.0,0.0,632.0
2024-03-30 12:50:00,27,61,19,32,53,14,11,13,11,31,74,24,37,28,94,69,16,17,0.0,0.0,631.0
2024-03-30 13:00:00,23,60,17,30,60,12,21,9,15,18,60,16,34,16,71,50,13,17,0.0,0.0,542.0
2024-03-30 13:10:00,31,62,18,31,58,13,14,12,6,30,68,23,47,28,90,61,17,21,0.0,0.0,630.0
2024-03-30 13:20:00,14,54,8,28,54,14,17,13,17,21,65,14,31,21,82,59,9,12,0.0,0.0,533.0
2024-03-30 13:30:00,21,53,17,27,43,15,24,17,22,23,57,17,25,22,74,51,14,14,0.0,0.0,536.0
2024-03-30 13:40:00,29,54,17,25,49,5,13,5,12,23,66,20,35,22,88,60,9,8,0.0,0.0,540.0
2024-03-30 13:50:00,32,48,20,23,47,18,14,13,10,21,69,15,38,14,80,64,7,8,0.0,0.0,541.0
2024-03-30 14:00:00,14,68,10,28,64,7,15,6,15,16,66,12,40,14,79,57,9,8,0.0,0.0,528.0
2024-03-30 14:10:00,17,66,7,26,64,7,18,8,12,29,70,20,39,28,86,58,16,10,0.0,0.0,581.0
2024-03-30 14:20:00,27,69,17,28,65,12,24,10,13,26,61,19,30,25,80,57,8,10,0.0,0.0,581.0
2024-03-30 14:30:00,33,74,22,30,66,15,12,15,9,20,61,19,43,17,77,59,12,10,0.0,0.0,594.0
2024-03-30 14:40:00,24,50,10,22,48,10,16,10,16,26,62,24,38,26,85,55,16,15,0.0,0.0,553.0
2024-03-30 14:50:00,13,58,7,34,59,10,22,11,13,27,73,20,36,27,86,66,6,6,0.0,0.0,574.0
2024-03-30 15:00:00,20,62,13,35,58,9,17,7,10,23,73,18,46,24,90,68,13,6,0.0,0.0,592.0
2024-03-30 15:10:00,20,41,12,23,35,16,14,13,14,21,62,14,39,22,77,55,12,10,0.0,0.0,500.0
2024-03-30 15:20:00,32,39,19,20,33,20,16,17,13,19,59,14,35,17,69,52,10,15,0.0,0.0,499.0
2024-03-30 15:30:00,9,49,7,28,50,13,21,9,11,17,67,13,37,15,74,59,9,9,0.0,0.0,497.0
2024-03-30 15:40:00,25,55,14,33,55,10,14,11,11,29,69,21,31,30,90,53,9,9,0.0,0.0,569.0
2024-03-30 15:50:00,22,51,15,27,47,11,15,7,16,26,49,16,35,26,77,38,5,6,0.0,0.0,489.0
2024-03-30 16:00:00,19,51,10,29,48,11,21,10,22,11,36,11,26,10,43,33,9,9,0.0,0.0,409.0
2024-03-30 16:10:00,21,54,15,35,53,12,23,14,16,14,51,12,24,15,63,50,8,11,0.0,0.0,491.0
2024-03-30 16:20:00,19,46,11,23,39,10,17,11,16,14,42,13,30,14,54,38,10,7,0.0,0.0,414.0
2024-03-30 16:30:00,26,60,15,35,54,11,12,9,12,16,45,14,33,15,74,44,7,4,0.0,0.0,486.0
2024-03-30 16:40:00,13,47,9,21,44,17,18,18,10,25,48,15,34,21,64,42,13,14,0.0,0.0,473.0
2024-03-30 16:50:00,24,46,18,23,44,9,11,10,11,22,65,18,33,22,80,56,7,11,0.0,0.0,510.0
2024-03-30 17:00:00,16,43,13,26,43,6,12,6,11,19,71,15,34,16,69,47,5,5,0.0,0.0,457.0
2024-03-30 17:10:00,22,48,19,25,44,8,13,7,11,21,53,21,34,18,69,44,13,14,0.0,0.0,484.0
2024-03-30 17:20:00,23,42,13,27,42,9,15,11,10,24,45,16,23,21,62,35,14,12,0.0,0.0,444.0
2024-03-30 17:30:00,21,50,16,25,51,9,17,8,13,14,54,10,27,13,66,52,9,9,0.0,0.0,464.0
2024-03-30 17:40:00,18,41,14,18,38,13,14,10,14,24,56,15,32,16,68,48,9,17,0.0,0.0,465.0
2024-03-30 17:50:00,20,35,9,25,32,8,18,7,12,20,49,12,29,18,60,44,11,14,0.0,0.0,423.0
2024-03-30 18:00:00,20,44,12,25,40,7,19,3,12,20,53,17,35,19,71,50,11,9,0.0,0.0,467.0
2024-03-30 18:10:00,18,52,13,30,44,10,18,8,19,19,41,13,30,21,54,39,10,11,0.0,0.0,450.0
2024-03-30 18:20:00,24,45,17,26,41,14,11,12,12,19,47,16,30,20,65,46,9,14,0.0,0.0,468.0
2024-03-30 18:30:00,17,44,13,27,44,12,15,10,10,23,54,14,31,22,69,50,12,13,0.0,0.0,480.0
2024-03-30 18:40:00,10,53,7,29,51,5,8,4,7,35,36,17,23,34,56,33,8,13,0.0,0.0,429.0
2024-03-30 18:50:00,21,45,14,33,44,5,14,5,9,19,44,17,24,18,58,42,13,16,0.0,0.0,441.0
2024-03-30 19:00:00,15,52,26,24,50,8,12,5,12,22,37,32,38,19,53,31,15,14,0.0,0.0,465.0
2024-03-30 19:10:00,12,37,22,33,38,6,9,4,8,16,35,24,46,14,49,34,13,12,0.0,0.0,412.0
2024-03-30 19:20:00,17,49,30,46,46,8,10,8,23,15,36,20,44,15,47,33,10,12,0.0,0.0,469.0
2024-03-30 19:30:00,5,33,9,33,33,2,11,4,17,17,51,17,43,16,62,50,10,7,0.0,0.0,420.0
2024-03-30 19:40:00,12,22,18,32,22,9,9,10,13,12,31,12,37,9,39,32,6,8,0.0,0.0,333.0
2024-03-30 19:50:00,5,30,14,37,30,7,6,7,10,18,41,24,38,15,56,36,12,12,0.0,0.0,398.0
2024-03-30 20:00:00,9,38,14,29,43,5,10,9,16,15,51,18,38,22,61,52,8,10,0.0,0.0,448.0
2024-03-30 20:10:00,9,34,14,34,33,7,9,12,12,13,68,27,57,11,75,62,7,6,0.0,0.0,490.0
2024-03-30 20:20:00,9,29,14,30,31,6,17,7,23,7,48,13,40,9,58,48,5,6,0.0,0.0,400.0
2024-03-30 20:30:00,13,40,17,29,48,6,8,12,13,14,47,19,48,13,58,51,4,5,0.0,0.0,445.0
2024-03-30 20:40:00,3,15,5,21,16,5,8,6,15,10,40,20,27,10,46,41,6,8,0.0,0.0,302.0
2024-03-30 20:50:00,3,15,12,24,16,5,13,3,16,7,43,14,35,6,46,40,8,8,0.0,0.0,314.0
2024-03-30 21:00:00,3,30,13,29,26,5,3,5,4,13,31,18,46,11,38,25,4,3,0.0,0.0,307.0
2024-03-30 21:10:00,7,31,16,40,31,2,4,3,6,10,27,10,31,9,34,27,4,5,0.0,0.0,297.0
2024-03-30 21:20:00,8,30,9,34,32,1,6,2,10,7,22,6,25,6,29,24,9,9,0.0,0.0,269.0
2024-03-30 21:30:00,7,28,16,41,30,3,3,3,5,6,23,9,24,5,27,21,4,6,0.0,0.0,261.0
2024-03-30 21:40:00,9,29,12,31,28,5,8,6,11,10,27,15,35,8,33,27,7,8,0.0,0.0,309.0
2024-03-30 21:50:00,7,45,17,32,45,11,7,9,11,17,31,21,44,14,42,29,6,7,0.0,0.0,395.0
2024-03-30 22:00:00,7,43,16,41,44,3,6,3,12,6,30,14,40,6,33,29,6,8,0.0,0.0,347.0
2024-03-30 22:10:00,13,32,15,36,28,2,5,3,8,12,29,13,35,11,38,27,5,7,0.0,0.0,319.0
2024-03-30 22:20:00,8,29,14,24,32,0,3,0,5,5,19,8,26,7,23,19,5,7,0.0,0.0,234.0
2024-03-30 22:30:00,6,25,17,32,26,3,13,3,20,6,19,9,24,3,21,17,5,7,0.0,0.0,256.0
2024-03-30 22:40:00,7,19,15,20,24,23,20,26,28,9,22,13,23,10,26,20,6,8,0.0,0.0,319.0
2024-03-30 22:50:00,2,24,14,23,24,14,15,12,15,7,12,10,20,6,18,12,8,7,0.0,0.0,243.0
2024-03-30 23:00:00,8,25,14,24,24,4,11,3,20,7,15,8,18,6,18,14,2,4,0.0,0.0,225.0
2024-03-30 23:10:00,8,23,14,23,22,5,4,9,5,6,20,6,29,5,24,19,1,1,0.0,0.0,224.0
2024-03-30 23:20:00,3,25,16,27,25,4,3,4,4,6,25,8,27,5,28,23,4,4,0.0,0.0,241.0
2024-03-30 23:30:00,0,9,5,10,10,2,6,3,7,1,8,4,10,1,9,6,4,2,0.0,0.0,97.0
2024-03-30 23:40:00,2,19,16,23,18,7,6,8,8,2,14,11,18,3,16,13,1,2,0.0,0.0,187.0
2024-03-30 23:50:00,4,13,9,15,13,9,5,10,8,5,16,10,22,5,18,14,4,5,0.0,0.0,185.0
2024-03-31 00:00:00,5,14,5,13,15,4,3,5,4,3,10,4,14,2,12,9,1,3,0.0,0.0,126.0
2024-03-31 00:10:00,4,15,9,17,15,1,3,0,7,6,13,10,14,5,15,13,5,5,0.0,0.0,157.0
2024-03-31 00:20:00,3,15,12,18,15,2,2,2,3,1,9,3,11,2,9,10,1,0,0.0,0.0,118.0
2024-03-31 00:30:00,1,14,9,17,14,2,3,4,5,6,18,14,19,5,19,13,4,4,0.0,0.0,171.0
2024-03-31 00:40:00,2,17,11,17,13,1,2,1,1,8,9,11,7,7,7,3,2,1,0.0,0.0,120.0
2024-03-31 00:50:00,3,26,17,25,26,1,1,1,2,2,5,3,6,2,5,6,1,3,0.0,0.0,135.0
2024-03-31 01:00:00,6,16,6,19,14,2,1,3,1,3,14,5,18,3,15,13,1,3,0.0,0.0,143.0
2024-03-31 01:10:00,0,5,5,5,5,2,4,2,5,3,10,9,10,3,10,10,0,0,0.0,0.0,88.0
2024-03-31 01:20:00,0,8,6,11,8,0,0,0,0,4,10,11,9,5,10,10,3,3,0.0,0.0,98.0
2024-03-31 01:30:00,2,8,8,9,9,2,5,1,7,4,9,9,13,4,9,8,1,2,0.0,0.0,110.0
2024-03-31 01:40:00,2,6,8,7,7,1,2,0,2,3,8,11,7,3,8,7,3,2,0.0,0.0,87.0
2024-03-31 01:50:00,0,6,4,7,6,3,3,3,3,2,5,6,5,2,5,4,2,3,0.0,0.0,69.0
2024-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 03:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-31 04:00:00,0,10,11,10,8,0,2,1,2,0,3,3,3,0,3,3,1,1,0.0,0.0,61.0
2024-03-31 04:10:00,1,5,5,7,5,0,3,2,3,2,9,9,8,2,9,8,1,1,0.0,0.0,80.0
2024-03-31 04:20:00,2,5,4,6,5,2,0,1,0,2,2,3,1,2,1,1,0,0,0.0,0.0,37.0
2024-03-31 04:30:00,0,9,8,9,9,1,1,1,1,1,4,6,4,1,4,4,0,0,0.0,0.0,63.0
2024-03-31 04:40:00,0,7,4,7,6,1,7,1,5,3,5,7,4,3,6,6,2,2,0.0,0.0,76.0
2024-03-31 04:50:00,2,7,7,7,7,3,2,3,1,1,5,4,4,1,5,5,0,0,0.0,0.0,64.0
2024-03-31 05:00:00,2,9,10,10,10,1,5,4,6,2,9,9,7,2,8,8,0,0,0.0,0.0,102.0
2024-03-31 05:10:00,1,4,5,4,6,1,2,1,1,8,8,9,8,7,9,7,2,2,0.0,0.0,85.0
2024-03-31 05:20:00,0,7,6,6,6,0,1,1,1,5,17,20,15,5,17,18,0,0,0.0,0.0,125.0
2024-03-31 05:30:00,2,4,3,3,4,0,3,0,2,5,18,14,15,6,18,18,1,1,0.0,0.0,117.0
2024-03-31 05:40:00,1,17,12,15,13,0,2,1,5,3,16,15,14,3,14,17,0,1,0.0,0.0,149.0
2024-03-31 05:50:00,1,15,15,13,14,0,1,1,1,2,9,10,7,2,9,9,1,1,0.0,0.0,111.0
2024-03-31 06:00:00,2,13,8,8,12,0,2,1,1,2,7,6,6,2,7,6,0,1,0.0,0.0,84.0
2024-03-31 06:10:00,2,17,13,16,17,1,4,3,2,6,11,13,10,6,10,10,0,0,0.0,0.0,141.0
2024-03-31 06:20:00,0,4,4,5,4,0,3,1,3,2,7,11,7,2,7,7,0,0,0.0,0.0,67.0
2024-03-31 06:30:00,1,8,8,9,8,1,3,1,2,2,9,9,8,2,8,8,2,3,0.0,0.0,92.0
2024-03-31 06:40:00,1,13,11,11,13,2,4,2,3,2,5,7,4,2,4,5,2,2,0.0,0.0,93.0
2024-03-31 06:50:00,0,10,7,10,11,1,1,2,1,1,6,6,5,1,6,6,0,1,0.0,0.0,75.0
2024-03-31 07:00:00,2,9,8,8,8,0,2,0,1,0,2,2,2,0,2,2,0,0,0.0,0.0,48.0
2024-03-31 07:10:00,0,6,5,6,8,2,0,1,0,0,1,0,1,0,1,1,1,2,0.0,0.0,35.0
2024-03-31 07:20:00,1,8,8,8,8,0,3,0,2,4,3,5,2,4,2,2,0,0,0.0,0.0,60.0
2024-03-31 07:30:00,1,3,3,3,3,0,1,0,1,2,8,2,5,2,6,6,0,0,0.0,0.0,46.0
2024-03-31 07:40:00,1,6,3,6,6,0,0,0,0,5,4,8,3,5,4,4,0,0,0.0,0.0,55.0
2024-03-31 07:50:00,1,7,0,6,7,1,1,1,1,2,7,4,7,3,7,7,2,2,0.0,0.0,66.0
2024-03-31 08:00:00,0,6,0,5,7,0,0,0,0,5,6,4,5,5,6,5,2,2,0.0,0.0,58.0
2024-03-31 08:10:00,0,0,0,0,0,0,2,0,2,2,4,2,4,2,4,2,0,2,0.0,0.0,26.0
2024-03-31 08:20:00,1,12,1,10,12,1,2,1,1,2,2,2,2,2,2,3,2,3,0.0,0.0,61.0
2024-03-31 08:30:00,0,4,0,3,4,0,2,0,3,7,10,6,8,7,7,5,2,1,0.0,0.0,69.0
2024-03-31 08:40:00,2,14,1,13,13,1,0,1,0,2,12,1,5,2,5,3,4,6,0.0,0.0,85.0
2024-03-31 08:50:00,2,9,2,11,10,1,2,1,2,3,15,4,13,3,14,12,5,7,0.0,0.0,116.0
2024-03-31 09:00:00,0,15,0,11,14,0,1,0,1,3,13,2,11,4,12,8,2,3,0.0,0.0,100.0
2024-03-31 09:10:00,0,13,0,12,15,1,4,1,4,6,21,6,18,6,21,20,1,3,0.0,0.0,152.0
2024-03-31 09:20:00,3,14,1,17,13,1,4,1,4,6,24,6,23,7,22,23,2,2,0.0,0.0,173.0
2024-03-31 09:30:00,2,18,1,17,18,3,5,4,7,19,23,12,20,19,22,16,5,5,0.0,0.0,216.0
2024-03-31 09:40:00,3,24,2,17,23,0,3,0,4,11,17,11,13,12,16,17,4,4,0.0,0.0,181.0
2024-03-31 09:50:00,3,15,1,14,14,2,7,1,10,13,25,9,18,14,26,25,3,5,0.0,0.0,205.0
2024-03-31 10:00:00,4,21,1,19,20,0,6,0,6,15,25,15,19,16,21,21,3,4,0.0,0.0,216.0
2024-03-31 10:10:00,4,23,2,19,22,2,5,5,6,9,29,8,29,11,31,25,1,1,0.0,0.0,232.0
2024-03-31 10:20:00,0,22,0,21,23,6,2,1,1,18,28,12,22,18,29,28,0,2,0.0,0.0,233.0
2024-03-31 10:30:00,2,27,1,21,27,1,7,1,6,9,31,6,21,9,30,28,9,8,0.0,0.0,244.0
2024-03-31 10:40:00,5,36,3,31,32,2,5,2,3,16,44,10,25,14,42,41,6,6,0.0,0.0,323.0
2024-03-31 10:50:00,5,32,3,25,31,5,4,4,3,14,24,13,14,14,24,21,5,8,0.0,0.0,249.0
2024-03-31 11:00:00,7,21,3,14,20,3,6,2,6,21,25,14,18,21,26,24,6,10,0.0,0.0,247.0
2024-03-31 11:10:00,9,19,8,16,18,5,8,9,8,13,31,9,20,11,30,28,8,11,0.0,0.0,261.0
2024-03-31 11:20:00,6,23,6,20,24,35,7,7,7,15,27,13,18,17,28,23,10,11,0.0,0.0,297.0
2024-03-31 11:30:00,5,30,5,25,29,4,13,3,10,15,23,14,18,15,29,20,46,6,0.0,0.0,310.0
2024-03-31 11:40:00,7,38,4,23,40,2,10,2,7,9,41,10,29,11,44,40,9,10,0.0,0.0,336.0
2024-03-31 11:50:00,8,51,8,26,51,5,7,3,7,15,26,14,13,16,33,24,6,10,0.0,0.0,323.0
2024-03-31 12:00:00,14,40,11,22,40,5,10,4,9,13,31,11,21,12,57,28,10,13,0.0,0.0,351.0
2024-03-31 12:10:00,4,25,3,21,25,4,10,3,14,18,33,11,24,20,173,28,13,14,0.0,0.0,443.0
2024-03-31 12:20:00,8,31,7,27,30,9,9,6,5,19,34,14,22,18,124,33,10,12,0.0,0.0,418.0
2024-03-31 12:30:00,6,30,6,25,28,2,9,1,9,27,31,22,24,28,431,29,8,7,0.0,0.0,723.0
2024-03-31 12:40:00,9,37,5,26,37,4,11,2,8,14,34,10,21,15,539,35,7,11,0.0,0.0,825.0
2024-03-31 12:50:00,8,27,8,17,27,2,17,4,13,14,30,11,16,12,705,27,8,11,0.0,0.0,957.0
2024-03-31 13:00:00,7,45,5,38,43,5,7,5,8,18,34,15,34,18,924,31,9,8,0.0,0.0,1254.0
2024-03-31 13:10:00,10,30,11,24,28,2,10,1,7,15,31,11,26,17,1211,29,7,7,0.0,0.0,1477.0
2024-03-31 13:20:00,9,38,6,30,40,1,7,1,7,19,35,16,27,19,1017,33,7,11,0.0,0.0,1323.0
2024-03-31 13:30:00,8,25,8,26,24,2,8,3,8,9,40,8,28,10,771,38,11,10,0.0,0.0,1037.0
2024-03-31 13:40:00,6,34,6,25,33,7,6,3,6,17,31,14,24,18,647,29,10,7,0.0,0.0,923.0
2024-03-31 13:50:00,16,35,13,26,33,5,10,6,10,18,27,11,22,18,374,27,6,8,0.0,0.0,665.0
2024-03-31 14:00:00,11,42,13,27,39,2,14,2,11,17,28,14,24,19,221,27,7,5,0.0,0.0,523.0
2024-03-31 14:10:00,10,35,8,23,33,7,14,5,12,24,28,16,19,24,158,29,8,7,0.0,0.0,460.0
2024-03-31 14:20:00,10,43,7,25,43,6,8,7,8,12,47,11,27,13,358,45,7,7,0.0,0.0,684.0
2024-03-31 14:30:00,10,31,9,19,26,5,14,5,9,16,40,11,24,19,590,38,12,13,0.0,0.0,891.0
2024-03-31 14:40:00,16,35,11,18,34,14,16,10,10,29,35,22,20,30,617,33,6,8,0.0,0.0,964.0
2024-03-31 14:50:00,16,45,14,24,45,4,12,4,10,21,35,18,23,20,794,36,8,12,0.0,0.0,1141.0
2024-03-31 15:00:00,7,31,5,20,29,8,7,9,8,15,36,15,27,17,813,34,13,13,0.0,0.0,1107.0
2024-03-31 15:10:00,11,30,7,19,26,9,11,5,11,18,38,13,26,20,799,34,7,6,0.0,0.0,1090.0
2024-03-31 15:20:00,11,29,9,24,29,7,10,7,9,16,29,10,20,16,1027,25,10,13,0.0,0.0,1301.0
2024-03-31 15:30:00,16,22,11,21,22,5,5,4,7,10,35,9,30,13,990,34,8,8,0.0,0.0,1250.0
2024-03-31 15:40:00,8,25,5,20,23,7,8,7,7,13,32,9,23,14,837,33,10,10,0.0,0.0,1091.0
2024-03-31 15:50:00,8,38,8,33,36,6,14,6,7,13,37,11,26,15,954,34,8,10,0.0,0.0,1264.0
2024-03-31 16:00:00,12,24,7,16,24,11,9,5,9,6,40,6,29,8,769,39,4,5,0.0,0.0,1023.0
2024-03-31 16:10:00,12,38,11,35,32,3,10,3,6,16,38,12,22,16,960,34,8,9,0.0,0.0,1265.0
2024-03-31 16:20:00,10,24,8,18,23,4,12,4,10,17,32,14,25,18,863,29,6,4,0.0,0.0,1121.0
2024-03-31 16:30:00,16,32,13,22,31,6,11,5,7,22,38,21,21,24,867,33,2,4,0.0,0.0,1175.0
2024-03-31 16:40:00,8,26,5,20,26,5,7,2,7,16,44,15,32,17,645,41,11,11,0.0,0.0,938.0
2024-03-31 16:50:00,10,35,8,28,35,4,9,4,6,16,39,12,27,19,481,38,6,7,0.0,0.0,784.0
2024-03-31 17:00:00,14,38,16,26,31,3,11,3,9,17,31,14,23,17,684,31,10,10,0.0,0.0,988.0
2024-03-31 17:10:00,10,26,4,18,26,7,7,5,5,24,32,18,27,22,610,24,12,14,0.0,0.0,891.0
2024-03-31 17:20:00,13,32,12,21,28,9,7,8,7,33,55,16,32,34,412,47,11,13,0.0,0.0,790.0
2024-03-31 17:30:00,16,23,12,24,24,9,14,5,12,15,45,14,36,15,346,42,8,7,0.0,0.0,667.0
2024-03-31 17:40:00,12,39,9,25,39,8,7,7,7,13,51,14,25,14,296,48,15,10,0.0,0.0,639.0
2024-03-31 17:50:00,10,30,7,25,30,6,7,5,6,18,35,16,27,15,326,33,6,8,0.0,0.0,610.0
2024-03-31 18:00:00,11,33,7,21,33,3,7,1,9,13,40,8,34,10,538,40,11,10,0.0,0.0,829.0
2024-03-31 18:10:00,9,22,7,16,16,5,7,7,15,20,43,12,29,18,637,33,9,8,0.0,0.0,913.0
2024-03-31 18:20:00,12,34,7,19,32,4,10,3,8,11,39,6,30,11,335,34,8,8,0.0,0.0,611.0
2024-03-31 18:30:00,11,24,9,23,22,7,8,7,7,15,54,13,43,15,219,44,12,11,0.0,0.0,544.0
2024-03-31 18:40:00,8,27,9,25,27,7,13,9,9,9,38,7,26,7,167,32,7,7,0.0,0.0,434.0
2024-03-31 18:50:00,8,23,9,16,23,9,3,7,5,18,56,16,28,15,125,42,10,12,0.0,0.0,425.0
2024-03-31 19:00:00,20,46,14,33,43,7,8,6,8,15,43,15,33,13,58,27,13,15,0.0,0.0,417.0
2024-03-31 19:10:00,9,33,10,20,31,6,6,3,6,9,45,11,25,10,57,38,13,16,0.0,0.0,348.0
2024-03-31 19:20:00,13,34,12,22,33,10,6,9,6,19,39,10,28,12,58,31,8,10,0.0,0.0,360.0
2024-03-31 19:30:00,13,38,10,24,38,10,6,6,5,20,47,13,31,17,66,32,6,5,0.0,0.0,387.0
2024-03-31 19:40:00,10,28,9,21,30,9,13,5,13,10,39,11,34,9,51,38,5,6,0.0,0.0,341.0
2024-03-31 19:50:00,9,27,8,21,26,7,12,5,9,17,33,15,25,16,48,29,4,2,0.0,0.0,313.0
2024-03-31 20:00:00,12,24,25,14,20,7,10,6,9,9,36,13,24,7,39,30,6,9,0.0,0.0,300.0
2024-03-31 20:10:00,11,37,16,33,36,4,9,3,5,11,26,11,35,11,36,24,3,6,0.0,0.0,317.0
2024-03-31 20:20:00,14,26,13,28,29,5,8,6,7,10,35,8,36,7,40,33,5,6,0.0,0.0,316.0
2024-03-31 20:30:00,8,19,11,24,22,1,10,1,7,10,42,9,39,9,52,46,5,5,0.0,0.0,320.0
2024-03-31 20:40:00,5,27,5,34,27,6,4,8,8,11,31,16,48,9,41,30,8,11,0.0,0.0,329.0
2024-03-31 20:50:00,5,18,10,18,18,4,5,4,6,12,40,17,49,13,44,34,5,5,0.0,0.0,307.0
2024-03-31 21:00:00,6,18,11,26,21,2,6,4,8,10,41,17,49,5,67,38,11,13,0.0,0.0,353.0
2024-03-31 21:10:00,13,23,15,21,20,7,11,5,9,24,61,25,62,18,69,51,6,5,0.0,0.0,445.0
2024-03-31 21:20:00,14,24,10,21,24,14,11,15,10,13,56,22,49,10,64,54,3,6,0.0,0.0,420.0
2024-03-31 21:30:00,17,25,15,24,28,25,29,29,48,3,33,14,32,3,33,32,5,9,0.0,0.0,404.0
2024-03-31 21:40:00,9,24,17,32,22,10,16,13,20,12,29,12,31,12,30,29,9,14,0.0,0.0,341.0
2024-03-31 21:50:00,7,23,16,26,24,1,9,1,15,8,23,12,27,7,22,19,1,4,0.0,0.0,245.0
2024-03-31 22:00:00,7,24,12,27,23,7,6,7,4,9,27,13,20,9,20,21,1,2,0.0,0.0,239.0
2024-03-31 22:10:00,8,18,10,24,21,6,2,9,4,9,23,14,27,12,21,24,3,6,0.0,0.0,241.0
2024-03-31 22:20:00,8,27,10,37,27,1,9,1,13,7,16,8,20,8,15,15,2,3,0.0,0.0,227.0
2024-03-31 22:30:00,9,23,16,23,22,6,3,9,4,12,19,12,27,11,18,16,8,8,0.0,0.0,246.0
2024-03-31 22:40:00,6,26,21,21,31,6,8,7,8,10,27,10,31,9,24,21,5,6,0.0,0.0,277.0
2024-03-31 22:50:00,6,28,22,20,32,2,5,2,6,12,19,20,13,12,18,14,5,6,0.0,0.0,242.0
2024-03-31 23:00:00,10,35,24,26,36,4,6,4,7,15,21,22,19,15,21,19,5,5,0.0,0.0,294.0
2024-03-31 23:10:00,6,22,15,16,25,6,2,4,2,7,15,17,6,7,12,13,4,4,0.0,0.0,183.0
2024-03-31 23:20:00,7,21,18,22,24,5,9,4,10,5,11,10,7,6,9,9,3,3,0.0,0.0,183.0
2024-03-31 23:30:00,8,17,16,14,19,2,4,3,3,4,20,23,20,4,20,19,3,4,0.0,0.0,203.0
2024-03-31 23:40:00,5,22,20,21,24,4,2,5,3,2,12,12,13,3,13,10,3,6,0.0,0.0,180.0
2024-03-31 23:50:00,3,9,9,8,13,0,5,2,7,2,10,6,6,2,7,9,4,3,0.0,0.0,105.0
2024-04-01 00:00:00,1,9,9,8,9,1,1,1,1,2,11,10,9,2,10,11,2,3,0.0,0.0,100.0
2024-04-01 00:10:00,1,10,10,12,11,0,3,2,3,1,13,11,10,1,11,12,1,1,0.0,0.0,113.0
2024-04-01 00:20:00,2,6,6,7,7,3,6,6,7,5,12,11,9,6,10,9,2,2,0.0,0.0,116.0
