datetime,D51Z,D52Z,D62Z,D71Z,D72Z,D911Z,D912Z,D92Z,D111Z,D112Z,Total
2024-03-19 12:30:00,76,79,20,18,15,20,18,18,110,112,486
2024-03-19 12:40:00,80,77,16,26,17,19,19,23,111,108,496
2024-03-19 12:50:00,72,73,14,22,21,15,13,18,107,108,463
2024-03-19 13:00:00,87,85,17,27,23,13,14,13,116,117,512
2024-03-19 13:10:00,98,99,18,25,23,30,30,27,100,98,548
2024-03-19 13:20:00,84,84,19,23,20,25,25,20,106,109,515
2024-03-19 13:30:00,80,79,18,15,15,30,32,15,115,112,511
2024-03-19 13:40:00,86,87,20,20,18,21,20,21,109,110,512
2024-03-19 13:50:00,102,101,23,23,21,19,19,20,119,119,566
2024-03-19 14:00:00,74,75,16,28,21,29,28,22,119,120,532
2024-03-19 14:10:00,117,115,25,20,17,29,29,31,103,103,589
2024-03-19 14:20:00,128,127,17,25,21,35,35,14,117,114,633
2024-03-19 14:30:00,102,101,20,20,21,25,25,29,136,134,613
2024-03-19 14:40:00,106,106,17,27,23,24,25,26,119,117,590
2024-03-19 14:50:00,134,136,24,30,22,28,27,24,118,118,661
2024-03-19 15:00:00,53,50,13,36,25,22,23,13,129,126,490
2024-03-19 15:10:00,34,38,13,43,21,22,21,22,124,127,465
2024-03-19 15:20:00,52,51,18,38,19,26,27,15,134,129,509
2024-03-19 15:30:00,25,26,19,33,21,22,22,10,118,118,414
2024-03-19 15:40:00,42,46,12,37,22,22,22,15,135,135,488
2024-03-19 15:50:00,76,76,15,21,17,33,33,22,137,134,564
2024-03-19 16:00:00,79,76,21,25,22,28,25,15,112,113,516
2024-03-19 16:10:00,83,86,20,27,20,37,37,19,139,141,609
2024-03-19 16:20:00,86,83,18,35,23,20,21,20,147,140,593
2024-03-19 16:30:00,74,77,19,25,19,24,23,21,123,122,527
2024-03-19 16:40:00,83,85,18,33,26,24,24,17,137,139,586
2024-03-19 16:50:00,86,85,21,28,24,21,22,21,139,136,583
2024-03-19 17:00:00,105,106,20,27,24,29,29,16,122,121,599
2024-03-19 17:10:00,124,123,22,15,14,22,22,21,136,139,638
2024-03-19 17:20:00,120,125,15,26,21,33,33,18,143,139,673
2024-03-19 17:30:00,107,103,21,23,19,24,24,24,131,130,606
2024-03-19 17:40:00,94,94,15,19,17,30,30,22,143,143,607
2024-03-19 17:50:00,92,92,18,21,16,24,24,24,143,142,596
2024-03-19 18:00:00,104,103,22,14,17,22,22,22,124,124,574
2024-03-19 18:10:00,120,122,15,22,12,21,24,23,136,138,633
2024-03-19 18:20:00,103,101,18,39,19,28,27,16,143,140,634
2024-03-19 18:30:00,79,79,20,47,21,17,17,16,130,130,556
2024-03-19 18:40:00,61,60,16,27,27,16,16,26,117,117,483
2024-03-19 18:50:00,77,77,14,14,22,17,17,17,118,117,490
2024-03-19 19:00:00,73,75,19,9,16,20,20,18,101,103,454
2024-03-19 19:10:00,58,56,17,29,22,23,23,16,95,95,434
2024-03-19 19:20:00,54,54,11,36,19,16,17,14,109,107,437
2024-03-19 19:30:00,42,42,14,20,21,20,21,20,93,93,386
2024-03-19 19:40:00,49,49,8,31,13,14,14,14,90,90,372
2024-03-19 19:50:00,41,41,15,8,15,10,10,17,72,73,302
2024-03-19 20:00:00,33,34,15,27,12,14,14,12,79,78,318
2024-03-19 20:10:00,54,55,10,17,10,14,15,12,68,69,324
2024-03-19 20:20:00,30,30,8,27,13,15,16,13,65,64,281
2024-03-19 20:30:00,37,37,10,26,15,10,10,15,43,43,246
2024-03-19 20:40:00,45,45,11,32,12,12,13,9,52,53,284
2024-03-19 20:50:00,28,29,12,48,13,12,11,8,57,56,274
2024-03-19 21:00:00,32,34,7,38,11,11,11,13,52,53,262
2024-03-19 21:10:00,35,36,9,29,10,17,15,17,66,66,300
2024-03-19 21:20:00,39,38,18,48,16,19,17,19,51,50,315
2024-03-19 21:30:00,42,44,14,17,11,12,13,11,47,48,259
2024-03-19 21:40:00,37,36,12,48,8,14,14,14,52,50,285
2024-03-19 21:50:00,34,40,5,11,9,10,10,10,41,42,212
2024-03-19 22:00:00,42,37,8,108,15,6,6,8,41,39,310
2024-03-19 22:10:00,23,23,8,126,11,18,18,11,40,40,318
2024-03-19 22:20:00,26,26,7,11,12,9,9,7,36,36,179
2024-03-19 22:30:00,24,24,5,4,4,10,10,7,49,49,186
2024-03-19 22:40:00,17,17,9,6,4,10,11,8,30,30,142
2024-03-19 22:50:00,16,16,5,8,7,6,8,10,29,29,134
2024-03-19 23:00:00,15,15,4,3,3,7,7,6,27,27,114
2024-03-19 23:10:00,18,18,6,10,10,5,5,4,30,30,136
2024-03-19 23:20:00,20,20,3,4,3,5,4,2,18,18,97
2024-03-19 23:30:00,9,9,4,0,0,4,4,4,22,22,78
2024-03-19 23:40:00,11,11,2,2,1,2,3,3,16,16,67
2024-03-19 23:50:00,5,5,2,2,2,2,2,5,7,7,39
2024-03-20 00:00:00,6,7,1,4,4,2,2,2,13,13,54
2024-03-20 00:10:00,5,4,1,2,2,4,4,4,14,14,54
2024-03-20 00:20:00,7,7,3,2,2,3,3,2,8,8,45
2024-03-20 00:30:00,3,3,4,4,0,7,7,5,10,10,53
2024-03-20 00:40:00,3,3,0,4,0,1,1,1,9,9,31
2024-03-20 00:50:00,9,9,2,10,0,3,4,4,5,5,51
2024-03-20 01:00:00,3,3,1,128,2,3,5,2,12,12,171
2024-03-20 01:10:00,5,5,4,69,0,1,1,1,7,7,100
2024-03-20 01:20:00,1,1,1,2,2,1,1,1,7,7,24
2024-03-20 01:30:00,4,4,2,0,1,1,1,1,5,5,24
2024-03-20 01:40:00,5,5,1,2,1,0,0,0,3,4,21
2024-03-20 01:50:00,0,0,1,1,0,1,1,0,7,6,17
2024-03-20 02:00:00,5,5,3,2,0,3,3,0,3,3,27
2024-03-20 02:10:00,11,11,2,17,2,5,5,3,5,5,66
2024-03-20 02:20:00,3,3,1,20,1,1,1,3,1,1,35
2024-03-20 02:30:00,5,4,2,2,1,4,4,2,4,4,32
2024-03-20 02:40:00,2,2,3,4,1,1,1,0,5,5,24
2024-03-20 02:50:00,3,3,1,4,0,1,1,1,3,3,20
2024-03-20 03:00:00,3,3,0,30,1,1,1,0,4,4,47
2024-03-20 03:10:00,5,5,2,21,0,0,0,0,5,5,43
2024-03-20 03:20:00,4,4,1,7,1,1,1,2,2,2,25
2024-03-20 03:30:00,2,2,2,11,0,1,1,1,3,3,26
2024-03-20 03:40:00,1,1,1,10,0,7,7,8,7,7,49
2024-03-20 03:50:00,3,3,1,0,0,1,1,1,1,2,13
2024-03-20 04:00:00,8,8,0,1,1,1,1,1,4,3,28
2024-03-20 04:10:00,3,3,2,2,2,0,0,2,5,5,24
2024-03-20 04:20:00,7,7,4,1,0,3,3,1,4,4,34
2024-03-20 04:30:00,7,7,0,1,1,0,0,0,11,11,38
2024-03-20 04:40:00,8,8,2,0,0,3,3,1,14,14,53
2024-03-20 04:50:00,8,8,1,3,3,0,2,1,17,17,60
2024-03-20 05:00:00,23,23,2,2,2,1,1,1,20,22,97
2024-03-20 05:10:00,24,25,3,12,2,6,6,6,35,33,152
2024-03-20 05:20:00,23,22,10,27,3,11,10,6,44,44,200
2024-03-20 05:30:00,39,40,7,29,2,3,2,1,57,59,239
2024-03-20 05:40:00,34,35,5,15,3,5,6,3,85,85,276
2024-03-20 05:50:00,40,39,6,31,0,7,8,7,109,110,357
2024-03-20 06:00:00,40,40,5,32,2,4,6,5,93,87,314
2024-03-20 06:10:00,61,61,7,13,3,6,6,7,118,119,401
2024-03-20 06:20:00,64,64,3,15,7,8,9,8,137,136,451
2024-03-20 06:30:00,103,103,9,19,7,14,15,18,150,151,589
2024-03-20 06:40:00,88,90,12,31,5,10,10,8,140,141,535
2024-03-20 06:50:00,82,81,13,51,6,14,14,15,154,156,586
2024-03-20 07:00:00,97,98,12,21,9,9,11,12,156,149,574
2024-03-20 07:10:00,92,92,8,46,8,17,16,17,140,140,576
2024-03-20 07:20:00,120,122,12,21,14,15,15,17,163,165,664
2024-03-20 07:30:00,135,131,20,25,6,15,14,14,163,160,683
2024-03-20 07:40:00,103,103,11,18,13,11,11,17,163,164,614
2024-03-20 07:50:00,119,117,14,6,5,14,13,14,150,149,601
2024-03-20 08:00:00,138,139,12,7,7,19,18,21,146,144,651
2024-03-20 08:10:00,120,122,19,17,14,17,17,13,153,152,644
2024-03-20 08:20:00,125,122,18,7,7,15,15,14,151,152,626
2024-03-20 08:30:00,113,113,17,15,15,16,16,15,158,155,633
2024-03-20 08:40:00,107,109,13,18,16,16,16,12,143,142,592
2024-03-20 08:50:00,106,104,14,16,15,8,12,12,160,163,610
2024-03-20 09:00:00,117,115,21,16,13,14,13,11,159,153,632
2024-03-20 09:10:00,84,83,13,17,15,15,15,15,122,124,503
2024-03-20 09:20:00,70,70,12,16,13,16,15,11,124,124,471
2024-03-20 09:30:00,91,91,12,14,14,12,12,9,128,126,509
2024-03-20 09:40:00,83,86,17,14,14,16,16,17,123,125,511
2024-03-20 09:50:00,88,88,17,13,11,20,19,19,122,121,518
2024-03-20 10:00:00,84,86,12,15,12,15,14,15,105,106,464
2024-03-20 10:10:00,68,69,16,10,9,17,17,17,76,74,373
2024-03-20 10:20:00,80,79,20,13,15,20,19,19,110,111,486
2024-03-20 10:30:00,76,77,18,19,15,16,17,15,92,93,438
2024-03-20 10:40:00,85,83,21,15,13,14,14,15,105,106,471
2024-03-20 10:50:00,76,78,23,23,23,27,25,17,108,107,507
2024-03-20 11:00:00,77,74,19,23,22,15,15,15,92,92,444
2024-03-20 11:10:00,70,71,16,15,13,14,13,7,83,83,385
2024-03-20 11:20:00,62,62,14,21,19,24,24,16,102,104,448
2024-03-20 11:30:00,92,92,18,19,16,18,18,14,117,114,518
2024-03-20 11:40:00,85,85,15,13,13,20,19,25,107,107,489
2024-03-20 11:50:00,69,69,17,18,20,20,20,22,102,101,458
2024-03-20 12:00:00,87,88,24,19,18,26,26,20,108,108,524
2024-03-20 12:10:00,85,84,22,8,25,23,22,15,90,91,465
2024-03-20 12:20:00,78,77,16,18,24,20,20,19,108,108,488
2024-03-20 12:30:00,83,86,18,16,23,19,19,21,109,109,503
2024-03-20 12:40:00,94,92,16,30,20,22,23,20,117,118,552
2024-03-20 12:50:00,88,88,23,37,20,18,19,19,104,103,519
2024-03-20 13:00:00,109,105,24,28,29,24,25,16,103,102,565
2024-03-20 13:10:00,121,123,26,26,19,26,25,20,109,110,605
2024-03-20 13:20:00,98,97,18,26,22,22,23,20,109,109,544
2024-03-20 13:30:00,90,91,20,26,23,23,23,22,107,106,531
2024-03-20 13:40:00,81,80,15,17,16,22,20,17,114,115,497
2024-03-20 13:50:00,112,112,11,21,20,17,16,20,120,120,569
2024-03-20 14:00:00,72,75,17,12,16,25,25,22,87,87,438
2024-03-20 14:10:00,97,96,18,13,21,19,20,17,117,116,534
2024-03-20 14:20:00,106,107,17,24,17,24,25,24,111,111,566
2024-03-20 14:30:00,100,98,13,17,20,23,23,20,133,136,583
2024-03-20 14:40:00,122,123,15,18,18,26,24,18,121,119,604
2024-03-20 14:50:00,102,101,20,58,17,28,28,20,125,126,625
2024-03-20 15:00:00,121,126,20,13,21,30,30,16,143,139,659
2024-03-20 15:10:00,125,123,17,17,18,31,32,19,120,119,621
2024-03-20 15:20:00,114,116,18,20,15,28,28,22,121,124,606
2024-03-20 15:30:00,102,103,16,27,18,24,24,20,130,129,593
2024-03-20 15:40:00,91,94,17,14,10,24,24,21,129,130,554
2024-03-20 15:50:00,92,93,26,20,19,29,27,23,132,131,592
2024-03-20 16:00:00,110,106,17,10,17,33,33,23,124,122,595
2024-03-20 16:10:00,94,98,18,19,19,26,26,16,134,138,588
2024-03-20 16:20:00,109,111,23,11,14,32,32,17,131,128,608
2024-03-20 16:30:00,91,85,21,29,21,29,29,18,126,126,575
2024-03-20 16:40:00,111,110,20,25,20,22,21,12,147,148,636
2024-03-20 16:50:00,95,95,18,17,19,23,23,23,144,141,598
2024-03-20 17:00:00,97,99,14,32,22,26,26,21,127,127,591
2024-03-20 17:10:00,120,124,16,20,17,32,32,22,135,137,655
2024-03-20 17:20:00,135,129,17,27,22,35,36,18,146,144,709
2024-03-20 17:30:00,116,117,16,20,17,24,24,20,132,131,617
2024-03-20 17:40:00,100,101,20,24,20,23,24,21,139,141,613
2024-03-20 17:50:00,111,108,18,21,19,24,21,17,154,153,646
2024-03-20 18:00:00,94,95,16,21,18,24,24,18,134,133,577
2024-03-20 18:10:00,124,125,19,16,13,27,28,20,142,145,659
2024-03-20 18:20:00,102,101,14,22,23,22,24,23,125,121,577
2024-03-20 18:30:00,94,95,20,17,19,17,17,17,93,95,484
2024-03-20 18:40:00,86,85,16,22,16,20,21,14,120,121,521
2024-03-20 18:50:00,88,88,18,18,18,27,26,21,119,118,541
2024-03-20 19:00:00,71,72,19,32,21,19,20,15,108,107,484
2024-03-20 19:10:00,66,64,13,25,20,27,27,22,112,113,489
2024-03-20 19:20:00,53,53,16,5,18,10,10,13,92,90,360
2024-03-20 19:30:00,57,58,16,20,18,14,14,13,88,90,388
2024-03-20 19:40:00,68,69,12,6,13,9,11,10,82,80,360
2024-03-20 19:50:00,48,47,10,23,17,16,16,12,91,92,372
2024-03-20 20:00:00,39,39,5,16,13,9,9,11,84,87,312
2024-03-20 20:10:00,38,39,15,18,11,10,10,11,69,69,290
2024-03-20 20:20:00,42,42,6,15,12,16,15,16,73,74,311
2024-03-20 20:30:00,28,28,10,17,15,10,10,11,57,54,240
2024-03-20 20:40:00,24,27,15,8,15,18,17,15,65,65,269
2024-03-20 20:50:00,34,32,13,8,8,8,7,7,53,53,223
2024-03-20 21:00:00,33,33,8,25,11,11,10,13,60,60,264
2024-03-20 21:10:00,43,45,12,33,12,24,22,15,60,60,326
2024-03-20 21:20:00,43,41,14,19,20,12,13,15,55,54,286
2024-03-20 21:30:00,47,47,14,7,9,15,14,13,51,51,268
2024-03-20 21:40:00,28,29,11,13,13,11,13,9,37,38,202
2024-03-20 21:50:00,33,33,3,15,10,9,9,9,49,48,218
2024-03-20 22:00:00,32,32,6,16,15,8,8,11,44,44,216
2024-03-20 22:10:00,33,34,9,4,3,13,13,11,32,32,184
2024-03-20 22:20:00,41,40,8,4,4,10,10,8,37,37,199
2024-03-20 22:30:00,33,33,7,7,7,11,11,11,49,49,218
2024-03-20 22:40:00,20,19,6,8,4,8,8,14,32,32,151
2024-03-20 22:50:00,16,17,6,8,7,10,11,7,53,52,187
2024-03-20 23:00:00,19,19,8,8,6,9,8,9,32,32,150
2024-03-20 23:10:00,11,11,8,5,5,9,7,7,17,17,97
2024-03-20 23:20:00,13,13,4,0,0,3,3,1,24,24,85
2024-03-20 23:30:00,16,16,1,3,3,1,1,2,18,18,79
2024-03-20 23:40:00,11,11,7,5,4,3,2,2,11,11,67
2024-03-20 23:50:00,5,5,2,2,2,5,5,6,11,11,54
2024-03-21 00:00:00,0,0,5,4,4,5,5,5,23,23,74
2024-03-21 00:10:00,8,8,2,2,1,2,2,1,11,11,48
2024-03-21 00:20:00,6,6,8,3,2,5,5,5,13,14,67
2024-03-21 00:30:00,0,1,2,1,2,6,6,6,7,7,38
2024-03-21 00:40:00,7,7,1,4,4,4,4,3,18,18,70
2024-03-21 00:50:00,8,8,3,5,3,6,6,6,9,9,63
2024-03-21 01:00:00,5,5,2,1,1,3,3,0,6,5,31
2024-03-21 01:10:00,3,3,3,2,2,3,3,3,11,11,44
2024-03-21 01:20:00,0,0,1,1,2,1,2,2,7,7,23
2024-03-21 01:30:00,4,4,1,1,0,3,4,3,5,5,30
2024-03-21 01:40:00,6,5,6,3,2,3,3,2,7,6,43
2024-03-21 01:50:00,7,7,2,1,2,6,6,4,5,5,45
2024-03-21 02:00:00,3,3,1,0,0,2,2,1,5,5,22
2024-03-21 02:10:00,2,2,2,0,0,2,2,0,4,4,18
2024-03-21 02:20:00,5,5,1,3,2,0,0,1,4,4,25
2024-03-21 02:30:00,2,2,0,1,0,4,5,4,6,6,30
2024-03-21 02:40:00,6,6,5,0,0,3,2,0,4,4,30
2024-03-21 02:50:00,4,4,1,3,2,0,0,3,6,6,29
2024-03-21 03:00:00,4,4,2,0,0,2,2,1,5,5,25
2024-03-21 03:10:00,6,6,2,1,1,1,1,1,3,3,25
2024-03-21 03:20:00,7,6,1,1,0,1,1,1,3,3,24
2024-03-21 03:30:00,0,0,1,0,0,1,1,1,4,4,12
2024-03-21 03:40:00,2,2,0,1,1,0,0,1,4,4,15
2024-03-21 03:50:00,4,4,1,0,0,1,1,0,6,6,23
2024-03-21 04:00:00,7,7,1,1,1,1,1,3,5,5,32
2024-03-21 04:10:00,6,6,3,1,1,3,3,1,2,2,28
2024-03-21 04:20:00,9,9,3,1,0,3,3,2,7,7,44
2024-03-21 04:30:00,11,11,3,1,1,3,2,1,12,13,58
2024-03-21 04:40:00,15,15,1,1,0,5,5,4,12,11,69
2024-03-21 04:50:00,3,3,1,1,1,2,2,1,19,19,52
2024-03-21 05:00:00,27,27,4,1,1,4,3,5,20,20,112
2024-03-21 05:10:00,24,24,8,4,2,11,12,8,29,30,152
2024-03-21 05:20:00,29,29,8,2,2,8,8,6,50,50,192
2024-03-21 05:30:00,32,32,3,1,1,5,5,3,65,66,213
2024-03-21 05:40:00,47,47,7,2,2,2,2,2,73,72,256
2024-03-21 05:50:00,38,38,12,4,5,7,7,6,116,118,351
2024-03-21 06:00:00,38,38,3,6,5,9,8,5,102,100,314
2024-03-21 06:10:00,48,49,7,3,5,15,12,11,111,113,374
2024-03-21 06:20:00,86,85,5,4,6,12,12,14,125,123,472
2024-03-21 06:30:00,83,83,9,7,7,13,13,11,168,167,561
2024-03-21 06:40:00,88,87,7,7,8,8,8,11,143,144,511
2024-03-21 06:50:00,92,93,6,4,3,11,11,10,164,162,556
2024-03-21 07:00:00,89,88,8,5,6,12,12,8,149,149,526
2024-03-21 07:10:00,89,93,15,14,11,17,17,18,135,136,545
2024-03-21 07:20:00,108,105,15,9,11,18,18,17,163,167,631
2024-03-21 07:30:00,129,127,13,9,9,15,13,15,161,156,647
2024-03-21 07:40:00,121,122,12,12,11,10,11,12,170,169,650
2024-03-21 07:50:00,116,114,14,4,7,13,12,11,160,163,614
2024-03-21 08:00:00,101,100,15,11,12,19,19,14,158,153,602
2024-03-21 08:10:00,109,111,16,10,8,14,12,18,149,150,597
2024-03-21 08:20:00,105,100,18,12,12,13,13,12,163,164,612
2024-03-21 08:30:00,90,89,16,7,7,14,14,15,159,154,565
2024-03-21 08:40:00,107,108,18,14,12,11,10,13,146,146,585
2024-03-21 08:50:00,81,81,12,13,14,15,16,13,148,145,538
2024-03-21 09:00:00,91,89,12,8,8,13,13,13,130,131,508
2024-03-21 09:10:00,79,81,14,5,7,15,15,14,121,123,474
2024-03-21 09:20:00,70,67,19,17,17,23,23,17,120,121,494
2024-03-21 09:30:00,98,98,17,15,16,18,17,14,122,118,533
2024-03-21 09:40:00,87,88,21,24,22,16,16,20,106,106,506
2024-03-21 09:50:00,77,76,22,17,16,10,10,16,116,119,479
2024-03-21 10:00:00,93,94,19,19,20,19,19,19,110,106,518
2024-03-21 10:10:00,64,63,17,16,12,21,21,16,78,78,386
2024-03-21 10:20:00,84,82,21,17,17,11,12,12,101,102,459
2024-03-21 10:30:00,73,77,22,16,14,19,19,14,109,110,473
2024-03-21 10:40:00,85,81,19,21,20,23,23,14,103,105,494
2024-03-21 10:50:00,72,72,15,17,12,21,20,21,105,100,455
2024-03-21 11:00:00,82,81,21,31,30,17,18,12,112,112,516
2024-03-21 11:10:00,86,87,26,18,18,17,16,17,92,93,470
2024-03-21 11:20:00,96,96,19,25,23,17,18,21,91,90,496
2024-03-21 11:30:00,77,78,23,17,19,19,19,11,114,116,493
2024-03-21 11:40:00,85,87,21,19,14,21,21,20,112,110,510
2024-03-21 11:50:00,104,105,26,21,17,23,23,22,116,115,572
2024-03-21 12:00:00,94,93,23,30,25,23,24,19,95,96,522
2024-03-21 12:10:00,89,90,19,34,21,17,16,22,116,118,542
2024-03-21 12:20:00,85,84,24,28,17,27,26,12,105,103,511
2024-03-21 12:30:00,85,86,18,33,21,24,22,20,112,114,535
2024-03-21 12:40:00,104,104,16,34,25,18,18,19,124,121,583
2024-03-21 12:50:00,93,94,16,25,20,24,24,19,117,118,550
2024-03-21 13:00:00,110,111,18,21,21,15,16,26,122,120,580
2024-03-21 13:10:00,128,125,21,26,25,20,20,15,130,132,642
2024-03-21 13:20:00,106,104,11,27,21,22,22,18,132,130,593
2024-03-21 13:30:00,97,99,17,14,13,23,23,24,111,111,532
2024-03-21 13:40:00,81,82,15,19,16,27,29,19,109,111,508
2024-03-21 13:50:00,84,82,21,12,14,21,21,22,126,125,528
2024-03-21 14:00:00,97,98,15,23,20,33,35,15,118,118,572
2024-03-21 14:10:00,107,106,19,25,24,28,28,21,131,133,622
2024-03-21 14:20:00,99,102,19,21,20,26,26,26,131,129,599
2024-03-21 14:30:00,131,127,23,27,23,37,37,17,132,133,687
2024-03-21 14:40:00,101,101,24,23,25,26,27,19,129,127,602
2024-03-21 14:50:00,87,87,14,27,19,41,40,14,129,132,590
2024-03-21 15:00:00,111,115,16,25,20,36,37,14,118,114,606
2024-03-21 15:10:00,133,134,13,30,18,37,38,23,125,128,679
2024-03-21 15:20:00,126,123,21,14,18,22,21,20,133,127,625
2024-03-21 15:30:00,114,116,16,24,21,21,20,16,132,132,612
2024-03-21 15:40:00,101,104,14,31,25,22,21,18,116,114,566
2024-03-21 15:50:00,111,107,12,18,14,17,17,22,126,127,571
2024-03-21 16:00:00,94,95,13,20,18,36,36,21,125,125,583
2024-03-21 16:10:00,110,109,14,5,17,28,28,23,138,137,609
2024-03-21 16:20:00,112,114,17,25,16,31,31,27,139,140,652
2024-03-21 16:30:00,120,121,14,39,22,22,22,18,134,135,647
2024-03-21 16:40:00,110,111,16,17,18,24,27,21,145,148,637
2024-03-21 16:50:00,107,104,19,42,20,21,21,18,149,146,647
2024-03-21 17:00:00,98,100,17,41,21,27,27,22,123,123,599
2024-03-21 17:10:00,131,135,18,29,22,24,24,30,132,135,680
2024-03-21 17:20:00,116,114,16,8,21,34,34,28,132,128,631
2024-03-21 17:30:00,116,116,18,9,16,32,33,23,131,129,623
2024-03-21 17:40:00,104,106,17,29,13,22,22,25,112,116,566
2024-03-21 17:50:00,119,116,19,9,23,32,32,26,132,127,635
2024-03-21 18:00:00,91,93,23,29,30,30,30,23,124,125,598
2024-03-21 18:10:00,109,107,15,29,17,39,39,21,124,125,625
2024-03-21 18:20:00,124,123,20,32,18,21,21,23,149,147,678
2024-03-21 18:30:00,90,90,20,20,21,24,24,18,128,128,563
2024-03-21 18:40:00,92,92,14,36,18,21,23,24,139,139,598
2024-03-21 18:50:00,85,85,16,15,19,16,16,20,121,119,512
2024-03-21 19:00:00,85,85,16,25,18,19,19,16,88,89,460
2024-03-21 19:10:00,55,55,13,11,18,10,11,13,102,102,390
2024-03-21 19:20:00,80,81,14,26,16,16,16,22,90,89,450
2024-03-21 19:30:00,55,55,13,18,13,18,18,16,76,77,359
2024-03-21 19:40:00,48,48,14,18,19,23,23,18,94,94,399
2024-03-21 19:50:00,70,70,11,27,9,11,11,13,83,82,387
2024-03-21 20:00:00,54,55,12,53,11,14,14,18,76,76,383
2024-03-21 20:10:00,52,55,12,28,11,14,14,18,68,69,341
2024-03-21 20:20:00,30,27,7,30,12,12,11,13,67,66,275
2024-03-21 20:30:00,40,40,5,46,25,14,14,16,66,69,335
2024-03-21 20:40:00,30,32,13,16,14,10,10,12,75,72,284
2024-03-21 20:50:00,41,40,9,19,16,12,12,12,66,65,292
2024-03-21 21:00:00,22,22,9,12,9,16,15,13,58,56,232
2024-03-21 21:10:00,35,37,13,16,18,26,24,27,54,56,306
2024-03-21 21:20:00,40,40,12,22,15,18,19,21,54,53,294
2024-03-21 21:30:00,25,22,12,23,20,13,12,9,59,58,253
2024-03-21 21:40:00,34,34,6,51,15,14,14,17,50,50,285
2024-03-21 21:50:00,39,39,11,38,12,13,14,16,49,50,281
2024-03-21 22:00:00,26,27,10,17,10,16,16,18,49,48,237
2024-03-21 22:10:00,26,25,9,37,11,11,11,17,45,48,240
2024-03-21 22:20:00,27,28,12,28,4,17,16,16,43,41,232
2024-03-21 22:30:00,29,28,5,60,6,10,11,9,49,49,256
2024-03-21 22:40:00,34,36,4,30,5,7,8,6,44,44,218
2024-03-21 22:50:00,24,23,6,31,6,8,7,4,33,33,175
2024-03-21 23:00:00,22,22,5,22,4,8,12,10,44,44,193
2024-03-21 23:10:00,40,40,7,8,6,4,4,4,26,26,165
2024-03-21 23:20:00,17,17,3,10,2,2,2,1,25,27,106
2024-03-21 23:30:00,7,7,4,6,2,10,9,6,18,17,86
2024-03-21 23:40:00,4,5,3,7,7,5,5,6,20,19,81
2024-03-21 23:50:00,7,6,2,1,1,6,6,6,15,15,65
2024-03-22 00:00:00,12,12,3,1,1,1,1,1,15,15,62
2024-03-22 00:10:00,9,9,3,4,4,3,4,2,14,14,66
2024-03-22 00:20:00,1,1,3,2,2,5,4,2,8,8,36
2024-03-22 00:30:00,3,2,3,2,2,4,3,2,11,11,43
2024-03-22 00:40:00,6,6,2,1,2,4,4,4,5,5,39
2024-03-22 00:50:00,10,10,0,0,0,2,2,2,4,4,34
2024-03-22 01:00:00,12,12,1,2,2,3,3,2,15,15,67
2024-03-22 01:10:00,2,2,1,0,0,0,0,0,7,7,19
2024-03-22 01:20:00,5,5,3,15,2,4,5,4,5,5,53
2024-03-22 01:30:00,6,6,4,45,1,6,6,3,10,10,97
2024-03-22 01:40:00,4,4,3,11,1,2,2,1,9,9,46
2024-03-22 01:50:00,5,5,2,0,0,2,3,5,3,3,28
2024-03-22 02:00:00,1,1,0,2,3,1,1,1,7,7,24
2024-03-22 02:10:00,4,4,4,3,1,4,4,2,8,8,42
2024-03-22 02:20:00,5,6,2,6,2,5,5,3,8,8,50
2024-03-22 02:30:00,3,3,4,4,2,0,0,0,5,5,26
2024-03-22 02:40:00,7,7,7,7,5,4,4,5,1,1,48
2024-03-22 02:50:00,5,5,2,1,0,3,3,2,6,6,33
2024-03-22 03:00:00,6,6,2,2,0,3,2,1,4,4,30
2024-03-22 03:10:00,5,5,1,1,2,1,1,1,8,8,33
2024-03-22 03:20:00,3,3,2,0,0,3,2,1,1,1,16
2024-03-22 03:30:00,4,4,1,6,0,2,2,3,4,4,30
2024-03-22 03:40:00,7,7,1,0,0,0,0,0,5,5,25
2024-03-22 03:50:00,7,7,4,3,1,7,7,2,9,9,56
2024-03-22 04:00:00,9,8,1,1,1,1,1,2,0,1,25
2024-03-22 04:10:00,1,1,2,4,3,5,5,2,11,10,44
2024-03-22 04:20:00,7,7,2,2,1,1,1,1,3,3,28
2024-03-22 04:30:00,14,15,0,0,0,2,2,1,13,13,60
2024-03-22 04:40:00,14,14,2,1,0,2,2,2,8,8,53
2024-03-22 04:50:00,10,10,2,2,1,2,2,1,20,20,70
2024-03-22 05:00:00,20,20,3,1,1,1,1,1,21,21,90
2024-03-22 05:10:00,24,24,6,2,2,6,6,4,25,25,124
2024-03-22 05:20:00,25,25,8,2,2,7,7,6,44,43,169
2024-03-22 05:30:00,30,31,5,2,2,2,3,3,59,59,196
2024-03-22 05:40:00,49,50,14,7,7,10,9,4,72,75,297
2024-03-22 05:50:00,35,33,10,5,6,11,10,10,103,102,325
2024-03-22 06:00:00,42,42,8,4,5,10,11,8,100,98,328
2024-03-22 06:10:00,50,51,9,1,3,13,12,9,110,110,368
2024-03-22 06:20:00,70,69,6,8,11,12,12,11,126,126,451
2024-03-22 06:30:00,88,88,10,9,7,10,10,10,146,146,524
2024-03-22 06:40:00,91,92,8,7,5,8,10,9,120,122,472
