datetime,V11Z,V12Z,V13Z,D21Z,D22Z,D23Z,D24Z,D31Z,D32Z,D33Z,V41Z,V42Z,V43Z,V44Z,Total
2024-03-03 05:40:00,2,3,1,0,0,11,2,2,3,4,5,4,5,4,46
2024-03-03 05:50:00,5,2,0,0,0,3,1,2,1,2,5,0,4,0,25
2024-03-03 06:00:00,2,5,3,0,0,3,4,5,7,4,4,5,6,4,52
2024-03-03 06:10:00,1,3,2,0,0,6,4,2,3,3,11,4,10,5,54
2024-03-03 06:20:00,3,1,1,0,0,2,2,1,6,4,6,2,6,0,34
2024-03-03 06:30:00,2,2,1,0,0,4,3,5,6,1,10,2,9,2,47
2024-03-03 06:40:00,6,0,1,0,0,7,2,3,4,0,1,2,0,3,29
2024-03-03 06:50:00,1,5,2,0,0,7,3,3,5,0,4,2,3,1,36
2024-03-03 07:00:00,6,3,3,0,0,6,5,2,9,6,6,4,6,2,58
2024-03-03 07:10:00,1,6,1,0,0,1,2,4,3,1,4,1,4,1,29
2024-03-03 07:20:00,2,2,2,0,0,4,2,3,5,1,4,4,3,4,36
2024-03-03 07:30:00,9,4,4,0,0,6,2,6,13,3,8,2,5,3,65
2024-03-03 07:40:00,4,4,4,0,0,3,6,6,10,1,14,6,7,3,68
2024-03-03 07:50:00,7,9,8,0,0,8,4,4,6,0,6,2,3,1,58
2024-03-03 08:00:00,3,3,3,0,0,5,3,5,12,1,9,5,8,4,61
2024-03-03 08:10:00,6,6,4,0,0,12,2,4,7,5,11,6,8,4,75
2024-03-03 08:20:00,6,8,5,0,0,20,9,5,8,4,11,4,8,3,91
2024-03-03 08:30:00,8,8,8,0,0,5,3,7,14,0,16,4,13,6,92
2024-03-03 08:40:00,7,12,8,0,0,8,4,9,13,8,15,7,9,8,108
2024-03-03 08:50:00,7,14,7,0,0,16,4,12,15,6,18,4,17,3,123
2024-03-03 09:00:00,12,9,8,0,0,13,5,9,13,7,21,8,14,8,127
2024-03-03 09:10:00,19,13,11,0,0,11,6,9,17,10,21,14,20,10,161
2024-03-03 09:20:00,16,18,12,0,0,27,11,10,14,6,22,11,18,8,173
2024-03-03 09:30:00,15,14,13,0,0,30,6,22,20,13,23,6,22,8,192
2024-03-03 09:40:00,19,30,20,0,0,16,13,16,28,8,33,12,39,9,243
2024-03-03 09:50:00,15,23,17,0,0,26,11,15,10,11,37,15,35,13,228
2024-03-03 10:00:00,17,16,17,0,0,21,7,15,29,10,29,11,28,10,210
2024-03-03 10:10:00,15,16,15,0,0,21,5,16,24,10,30,13,31,8,204
2024-03-03 10:20:00,17,25,15,0,0,24,10,17,25,8,33,14,25,13,226
2024-03-03 10:30:00,20,26,15,0,0,23,9,17,20,6,29,14,31,10,220
2024-03-03 10:40:00,27,31,17,0,0,31,12,17,25,11,42,12,34,13,272
2024-03-03 10:50:00,21,23,20,0,0,35,16,7,13,7,32,11,31,10,226
2024-03-03 11:00:00,20,16,15,0,0,34,10,13,27,19,33,11,24,6,228
2024-03-03 11:10:00,28,28,7,0,0,24,9,17,30,14,21,15,18,12,223
2024-03-03 11:20:00,26,34,23,0,0,35,6,12,25,12,27,11,28,10,249
2024-03-03 11:30:00,20,33,15,0,0,38,16,13,22,10,26,19,43,12,267
2024-03-03 11:40:00,20,19,10,0,0,42,11,14,30,6,36,18,34,7,247
2024-03-03 11:50:00,19,22,18,0,0,34,18,15,29,7,33,12,33,12,252
2024-03-03 12:00:00,27,21,17,0,0,39,16,26,31,17,39,13,36,12,294
2024-03-03 12:10:00,32,27,21,0,0,41,13,23,29,12,39,20,39,12,308
2024-03-03 12:20:00,25,23,13,0,0,48,11,26,27,16,33,16,28,9,275
2024-03-03 12:30:00,27,42,20,0,0,49,15,21,31,13,34,12,35,14,313
2024-03-03 12:40:00,25,31,17,0,0,46,15,24,41,17,32,17,28,9,302
2024-03-03 12:50:00,25,34,21,0,0,63,12,18,24,12,38,12,44,13,316
2024-03-03 13:00:00,30,37,15,0,0,60,11,25,33,14,57,26,27,12,347
2024-03-03 13:10:00,33,31,8,0,0,65,8,32,38,20,39,18,36,8,336
2024-03-03 13:20:00,28,34,16,0,0,52,11,33,45,15,38,14,34,11,331
2024-03-03 13:30:00,15,27,14,0,0,58,10,16,40,17,27,16,36,11,287
2024-03-03 13:40:00,41,43,20,0,0,47,16,27,34,13,37,21,31,15,345
2024-03-03 13:50:00,26,32,14,0,0,52,17,25,24,19,30,18,40,19,316
2024-03-03 14:00:00,28,31,69,0,0,41,19,25,23,10,26,12,49,8,341
2024-03-03 14:10:00,25,33,19,0,0,44,11,27,27,11,40,16,37,8,298
2024-03-03 14:20:00,29,49,16,0,0,44,14,24,35,14,35,16,41,18,335
2024-03-03 14:30:00,31,34,13,0,0,46,12,18,24,10,32,13,35,13,281
2024-03-03 14:40:00,35,51,26,0,0,51,13,32,44,12,39,15,53,9,380
2024-03-03 14:50:00,20,37,12,0,0,44,12,13,24,12,34,13,34,10,265
2024-03-03 15:00:00,29,42,19,0,0,45,15,16,26,14,30,15,29,15,295
2024-03-03 15:10:00,34,45,12,0,0,42,17,22,31,14,28,15,41,5,306
2024-03-03 15:20:00,27,30,11,0,0,47,8,22,28,11,23,25,34,17,283
2024-03-03 15:30:00,25,34,39,0,0,47,14,19,27,6,45,21,40,14,331
2024-03-03 15:40:00,24,41,17,0,0,51,14,15,32,11,27,14,37,10,293
2024-03-03 15:50:00,30,37,14,0,0,40,13,19,27,10,33,13,30,13,279
2024-03-03 16:00:00,24,32,15,0,0,48,11,23,32,20,36,20,40,12,313
2024-03-03 16:10:00,28,37,23,0,0,50,13,24,40,11,32,17,28,7,310
2024-03-03 16:20:00,24,32,15,0,0,37,5,23,31,6,34,21,30,15,273
2024-03-03 16:30:00,24,39,17,0,0,43,16,22,25,16,29,17,25,11,284
2024-03-03 16:40:00,25,54,11,0,0,37,19,32,34,14,33,15,34,10,318
2024-03-03 16:50:00,23,40,20,0,0,49,12,23,27,17,43,8,24,10,296
2024-03-03 17:00:00,36,42,14,0,0,45,11,19,33,7,30,18,39,18,312
2024-03-03 17:10:00,33,41,10,0,0,40,13,19,29,14,46,19,29,8,301
2024-03-03 17:20:00,21,41,17,0,0,60,12,16,24,8,34,13,40,17,303
2024-03-03 17:30:00,26,49,16,0,0,53,13,26,37,15,34,17,36,8,330
2024-03-03 17:40:00,32,51,20,0,0,44,17,33,42,23,26,11,38,8,345
2024-03-03 17:50:00,28,44,23,0,0,42,9,27,32,16,25,15,34,17,312
2024-03-03 18:00:00,24,53,22,0,0,65,15,12,17,16,28,10,34,8,304
2024-03-03 18:10:00,27,48,20,0,0,55,11,14,28,15,29,18,32,11,308
2024-03-03 18:20:00,32,59,27,0,0,60,14,31,38,12,25,10,46,14,368
2024-03-03 18:30:00,21,28,12,0,0,42,12,19,28,11,29,17,35,12,266
2024-03-03 18:40:00,28,35,26,0,0,35,14,23,37,11,20,17,37,11,294
2024-03-03 18:50:00,31,43,28,0,0,43,16,15,44,14,30,12,42,13,331
2024-03-03 19:00:00,23,28,25,0,0,49,15,20,26,15,33,24,26,17,301
2024-03-03 19:10:00,25,31,19,0,0,43,11,21,21,3,40,15,33,14,276
2024-03-03 19:20:00,25,44,29,0,0,39,13,17,20,10,34,17,37,17,302
2024-03-03 19:30:00,20,37,23,0,0,30,12,14,15,9,29,8,28,5,230
2024-03-03 19:40:00,24,29,21,0,0,36,11,24,28,11,21,13,24,12,254
2024-03-03 19:50:00,22,24,13,0,0,27,6,11,16,4,24,8,23,7,185
2024-03-03 20:00:00,26,36,34,0,0,41,8,10,18,7,22,6,22,10,240
2024-03-03 20:10:00,15,27,21,0,0,33,10,13,19,1,25,6,20,9,199
2024-03-03 20:20:00,24,30,29,0,0,27,13,13,18,5,22,12,24,10,227
2024-03-03 20:30:00,28,29,20,0,0,29,8,20,31,11,26,11,19,11,243
2024-03-03 20:40:00,17,37,25,0,0,32,8,8,17,9,23,10,14,11,211
2024-03-03 20:50:00,20,28,22,0,0,27,11,6,7,4,31,4,21,11,192
2024-03-03 21:00:00,12,23,13,0,0,20,7,12,15,13,23,8,19,10,175
2024-03-03 21:10:00,14,31,21,0,0,36,12,9,12,8,14,6,17,7,187
2024-03-03 21:20:00,15,19,14,0,0,18,7,7,16,5,17,6,15,5,144
2024-03-03 21:30:00,12,18,17,0,0,30,7,7,11,10,13,9,9,9,152
2024-03-03 21:40:00,24,16,17,0,0,26,8,7,18,12,12,8,10,7,165
2024-03-03 21:50:00,12,15,10,0,0,13,8,5,13,5,10,6,9,3,109
2024-03-03 22:00:00,10,16,10,0,0,20,7,6,12,5,14,1,9,1,111
2024-03-03 22:10:00,9,16,15,0,0,23,4,4,7,5,16,7,22,8,136
2024-03-03 22:20:00,16,16,15,0,0,14,5,5,11,5,14,2,10,5,118
2024-03-03 22:30:00,6,18,15,0,0,8,7,1,10,3,19,4,14,2,107
2024-03-03 22:40:00,11,15,14,0,0,22,5,5,6,3,5,1,5,2,94
2024-03-03 22:50:00,5,14,11,0,0,11,4,6,9,6,11,2,12,2,93
2024-03-03 23:00:00,7,16,12,0,0,20,7,8,13,2,9,2,10,1,107
2024-03-03 23:10:00,4,13,8,0,0,13,5,3,4,2,5,2,7,2,68
2024-03-03 23:20:00,11,6,7,0,0,9,4,5,2,1,11,5,7,7,75
2024-03-03 23:30:00,8,7,3,0,0,9,3,2,3,2,6,3,5,2,53
2024-03-03 23:40:00,8,9,6,0,0,6,2,4,7,3,1,0,0,0,46
2024-03-03 23:50:00,1,3,3,0,0,6,1,3,4,0,6,1,3,1,32
2024-03-04 00:00:00,1,4,3,0,0,4,4,1,4,2,2,2,1,2,30
2024-03-04 00:10:00,3,4,3,0,0,1,2,2,1,1,3,3,1,4,28
2024-03-04 00:20:00,0,5,2,0,0,2,3,2,5,2,6,2,3,2,34
2024-03-04 00:30:00,2,4,3,0,0,3,4,2,3,1,2,0,4,0,28
2024-03-04 00:40:00,5,2,0,0,0,3,0,3,1,1,3,0,0,0,18
2024-03-04 00:50:00,5,4,6,0,0,4,3,2,2,1,2,2,3,2,36
2024-03-04 01:00:00,2,4,2,0,0,2,0,1,2,0,5,4,2,3,27
2024-03-04 01:10:00,1,2,2,0,0,2,1,1,3,2,3,1,1,0,19
2024-03-04 01:20:00,2,1,2,0,0,1,2,3,7,2,3,0,7,0,30
2024-03-04 01:30:00,0,1,0,0,0,0,2,0,2,2,1,1,1,0,10
2024-03-04 01:40:00,2,1,1,0,0,3,1,0,0,0,5,3,2,2,20
2024-03-04 01:50:00,1,1,1,0,0,0,0,0,2,1,4,1,3,0,14
2024-03-04 02:00:00,0,2,1,0,0,1,1,0,0,0,2,1,3,0,11
2024-03-04 02:10:00,1,4,0,0,0,0,0,0,1,0,4,1,0,1,12
2024-03-04 02:20:00,0,4,3,0,0,1,2,1,2,2,0,0,4,0,19
2024-03-04 02:30:00,1,2,0,0,0,3,0,0,1,0,1,2,0,1,11
2024-03-04 02:40:00,1,1,2,0,0,2,1,0,2,1,6,4,3,3,26
2024-03-04 02:50:00,2,3,4,0,0,0,2,0,1,0,1,1,2,1,17
2024-03-04 03:00:00,2,2,2,0,0,3,3,1,0,0,4,4,2,1,24
2024-03-04 03:10:00,2,2,2,0,0,2,1,2,4,1,0,0,0,0,16
2024-03-04 03:20:00,1,3,1,0,0,0,2,1,3,0,2,0,1,0,14
2024-03-04 03:30:00,3,1,1,0,0,2,0,0,1,3,1,1,1,2,16
2024-03-04 03:40:00,6,4,4,0,0,2,3,2,2,3,4,7,3,8,48
2024-03-04 03:50:00,3,2,3,0,0,2,3,0,1,2,4,1,2,1,24
2024-03-04 04:00:00,4,0,0,0,0,1,1,1,4,1,4,3,5,8,32
2024-03-04 04:10:00,0,1,1,0,0,3,2,2,4,0,4,2,2,2,23
2024-03-04 04:20:00,2,0,0,0,0,4,0,5,4,2,5,9,2,6,39
2024-03-04 04:30:00,8,1,1,0,0,4,2,8,10,2,1,3,2,6,48
2024-03-04 04:40:00,5,3,2,0,0,4,3,4,5,1,9,1,6,1,44
2024-03-04 04:50:00,1,2,1,0,0,8,2,4,5,2,12,5,14,6,62
2024-03-04 05:00:00,4,1,0,0,0,13,1,7,7,3,10,6,4,6,62
2024-03-04 05:10:00,10,2,6,0,0,7,5,16,15,4,7,8,7,7,94
2024-03-04 05:20:00,14,3,2,0,0,16,3,18,16,10,13,16,14,14,139
2024-03-04 05:30:00,16,10,11,0,0,32,4,21,22,12,26,20,43,17,234
2024-03-04 05:40:00,15,19,13,0,0,32,8,28,20,32,23,12,30,16,248
2024-03-04 05:50:00,15,17,8,0,0,48,3,31,32,20,27,18,18,24,261
2024-03-04 06:00:00,16,13,10,0,0,30,0,22,18,15,33,23,42,24,246
2024-03-04 06:10:00,25,24,18,0,0,25,5,22,33,12,26,24,29,17,260
2024-03-04 06:20:00,19,20,16,0,0,37,9,35,39,21,30,21,44,14,305
2024-03-04 06:30:00,33,23,15,0,0,48,6,46,37,15,27,22,40,12,324
2024-03-04 06:40:00,21,28,18,0,0,40,6,35,36,25,20,29,57,20,335
2024-03-04 06:50:00,31,43,24,0,0,46,9,49,36,27,24,32,52,20,393
2024-03-04 07:00:00,45,45,32,0,0,61,6,49,38,31,19,24,53,19,422
2024-03-04 07:10:00,33,46,7,0,0,59,6,58,35,31,12,18,69,12,386
2024-03-04 07:20:00,45,33,5,0,0,53,4,80,49,43,16,28,71,19,446
2024-03-04 07:30:00,33,41,6,0,0,65,10,68,61,33,13,28,82,20,460
2024-03-04 07:40:00,44,40,8,0,0,69,10,76,52,31,3,20,88,10,451
2024-03-04 07:50:00,43,31,0,0,0,61,11,66,59,37,14,24,85,11,442
2024-03-04 08:00:00,39,45,6,0,0,75,5,61,43,33,5,18,93,12,435
2024-03-04 08:10:00,32,36,4,0,0,60,9,83,55,44,15,18,68,9,433
2024-03-04 08:20:00,35,39,6,0,0,82,14,61,55,26,17,24,75,13,447
2024-03-04 08:30:00,24,41,10,0,0,61,13,48,49,29,15,22,79,12,403
2024-03-04 08:40:00,29,50,15,0,0,79,18,43,50,15,24,22,60,16,421
2024-03-04 08:50:00,41,47,12,0,0,69,15,50,42,21,23,20,61,20,421
2024-03-04 09:00:00,33,40,8,0,0,66,10,35,27,12,29,27,61,16,364
2024-03-04 09:10:00,29,52,8,0,0,48,11,46,33,24,30,31,54,15,381
2024-03-04 09:20:00,27,29,9,0,0,49,8,40,32,14,40,17,62,12,339
2024-03-04 09:30:00,41,48,20,0,0,50,7,45,43,12,3,21,59,10,359
2024-03-04 09:40:00,45,48,16,0,0,61,17,37,34,19,3,25,56,14,375
2024-03-04 09:50:00,31,42,13,0,0,68,16,41,24,23,10,24,60,6,358
2024-03-04 10:00:00,26,30,16,0,0,53,10,34,23,18,22,14,59,10,315
2024-03-04 10:10:00,34,40,18,0,0,60,16,45,35,19,26,23,51,12,379
2024-03-04 10:20:00,32,29,9,0,0,65,10,35,35,24,30,17,45,11,342
2024-03-04 10:30:00,31,39,19,0,0,64,15,47,27,22,27,16,54,9,370
2024-03-04 10:40:00,30,40,19,0,0,72,11,31,23,18,24,23,50,7,348
2024-03-04 10:50:00,45,42,17,0,0,63,9,35,35,16,10,19,52,8,351
2024-03-04 11:00:00,19,36,13,0,0,74,10,32,26,13,26,19,41,13,322
2024-03-04 11:10:00,28,45,14,0,0,73,13,27,25,18,31,15,39,9,337
2024-03-04 11:20:00,39,36,21,0,0,63,12,30,16,25,26,13,57,7,345
2024-03-04 11:30:00,30,46,22,0,0,69,19,41,37,20,26,23,44,14,391
2024-03-04 11:40:00,39,43,17,0,0,81,11,30,28,27,31,13,47,5,372
2024-03-04 11:50:00,25,25,14,0,0,86,10,29,31,18,31,20,56,11,356
2024-03-04 12:00:00,43,53,15,0,0,87,12,35,24,16,43,19,34,8,389
2024-03-04 12:10:00,30,41,14,0,0,85,12,32,22,21,31,18,46,10,362
2024-03-04 12:20:00,35,41,18,0,0,66,10,41,23,26,2,34,55,6,357
2024-03-04 12:30:00,38,49,23,0,0,86,16,34,22,22,37,7,51,5,390
2024-03-04 12:40:00,32,41,15,0,0,83,16,45,33,22,29,1,49,2,368
2024-03-04 12:50:00,38,43,17,0,0,84,15,28,17,22,23,22,53,1,363
2024-03-04 13:00:00,41,56,23,0,0,80,12,31,26,20,38,25,47,0,399
2024-03-04 13:10:00,48,49,16,0,0,85,16,34,26,28,21,12,41,4,380
2024-03-04 13:20:00,43,45,7,0,0,98,17,50,36,29,28,13,55,5,426
2024-03-04 13:30:00,73,59,19,0,0,88,12,36,41,27,30,9,49,11,454
2024-03-04 13:40:00,39,61,16,0,0,99,11,34,34,25,24,19,48,8,418
2024-03-04 13:50:00,22,47,22,0,0,71,19,36,33,13,24,19,48,6,360
2024-03-04 14:00:00,57,49,13,0,0,70,17,31,20,19,4,13,56,9,358
2024-03-04 14:10:00,51,46,17,0,0,79,11,40,29,15,7,19,50,5,369
2024-03-04 14:20:00,53,46,13,0,0,71,14,47,29,18,30,18,43,4,386
2024-03-04 14:30:00,43,52,16,0,0,82,13,31,30,20,22,22,60,5,396
2024-03-04 14:40:00,45,55,19,0,0,71,21,43,48,26,11,20,49,6,414
2024-03-04 14:50:00,56,54,9,0,0,97,12,39,33,20,26,20,54,5,425
2024-03-04 15:00:00,43,46,13,0,0,86,12,37,30,18,0,14,56,9,364
2024-03-04 15:10:00,52,61,19,0,0,96,18,41,24,31,23,14,47,10,436
2024-03-04 15:20:00,40,49,12,0,0,112,16,31,25,23,26,1,58,0,393
2024-03-04 15:30:00,50,60,12,0,0,102,16,36,37,23,28,18,56,0,438
2024-03-04 15:40:00,53,59,14,0,0,86,18,40,34,25,16,11,53,9,418
2024-03-04 15:50:00,43,56,15,0,0,96,16,36,29,16,30,19,43,10,409
2024-03-04 16:00:00,61,60,16,0,0,96,14,35,41,18,32,9,51,6,439
2024-03-04 16:10:00,77,63,27,0,0,95,20,32,24,28,24,0,66,0,456
2024-03-04 16:20:00,59,72,14,0,0,96,19,44,33,24,27,0,56,2,446
2024-03-04 16:30:00,53,54,17,0,0,107,20,40,40,23,20,1,61,7,443
2024-03-04 16:40:00,53,92,19,0,0,98,21,44,38,24,6,2,40,2,439
2024-03-04 16:50:00,41,64,15,0,0,107,14,36,28,23,0,5,57,2,392
2024-03-04 17:00:00,63,58,11,0,0,97,16,55,41,30,0,2,44,0,417
2024-03-04 17:10:00,47,66,10,0,0,101,17,43,38,28,7,7,54,6,424
2024-03-04 17:20:00,56,56,11,0,0,111,15,37,35,26,20,12,52,7,438
2024-03-04 17:30:00,67,42,4,0,0,95,11,52,44,22,1,2,65,2,407
2024-03-04 17:40:00,59,52,17,0,0,98,15,37,27,20,18,10,48,1,402
2024-03-04 17:50:00,56,68,14,0,0,84,11,34,33,20,17,24,54,10,425
2024-03-04 18:00:00,52,66,19,0,0,94,14,32,28,28,19,14,55,9,430
2024-03-04 18:10:00,72,47,23,0,0,92,15,44,30,23,19,16,51,0,432
2024-03-04 18:20:00,60,57,26,0,0,69,18,34,24,17,24,33,50,7,419
2024-03-04 18:30:00,43,45,35,0,0,66,12,27,26,15,27,26,38,15,375
2024-03-04 18:40:00,50,39,35,0,0,49,17,32,28,20,28,42,44,19,403
2024-03-04 18:50:00,40,36,24,0,0,70,13,22,26,25,25,40,40,14,375
2024-03-04 19:00:00,42,34,26,0,0,68,17,20,12,10,30,21,54,14,348
2024-03-04 19:10:00,46,39,21,0,0,59,17,25,28,9,32,32,26,10,344
2024-03-04 19:20:00,33,32,29,0,0,82,16,21,33,18,34,18,35,14,365
2024-03-04 19:30:00,36,45,30,0,0,53,11,20,37,23,44,23,34,17,373
2024-03-04 19:40:00,22,32,27,0,0,54,10,18,19,12,25,18,23,10,270
2024-03-04 19:50:00,22,22,21,0,0,46,8,13,18,12,33,16,26,14,251
2024-03-04 20:00:00,31,37,23,0,0,34,13,11,20,10,29,16,19,13,256
2024-03-04 20:10:00,29,22,20,0,0,42,15,15,23,13,28,9,15,13,244
2024-03-04 20:20:00,23,16,12,0,0,27,7,7,8,11,43,16,30,13,213
2024-03-04 20:30:00,26,22,15,0,0,25,9,12,19,11,31,17,20,11,218
2024-03-04 20:40:00,23,26,19,0,0,31,10,10,15,11,15,10,19,9,198
2024-03-04 20:50:00,19,28,14,0,0,34,6,6,7,13,22,6,19,8,182
2024-03-04 21:00:00,15,18,18,0,0,31,6,8,19,13,30,14,18,9,199
2024-03-04 21:10:00,17,16,11,0,0,31,10,16,17,12,26,10,15,9,190
2024-03-04 21:20:00,20,14,19,0,0,37,11,2,12,8,25,4,15,7,174
2024-03-04 21:30:00,17,25,16,0,0,40,6,10,14,12,18,12,12,8,190
2024-03-04 21:40:00,18,16,16,0,0,25,6,13,12,7,22,5,9,8,157
2024-03-04 21:50:00,28,23,16,0,0,23,7,5,8,5,25,5,19,4,168
2024-03-04 22:00:00,13,21,22,0,0,22,9,11,16,6,32,17,18,16,203
2024-03-04 22:10:00,25,15,14,0,0,16,10,13,12,9,23,10,20,6,173
2024-03-04 22:20:00,23,22,18,0,0,24,5,6,7,3,31,11,23,12,185
2024-03-04 22:30:00,14,24,21,0,0,29,8,4,10,6,18,10,14,6,164
2024-03-04 22:40:00,13,20,11,0,0,16,6,6,4,4,15,6,10,10,121
2024-03-04 22:50:00,12,10,9,0,0,12,3,5,13,2,12,4,12,5,99
2024-03-04 23:00:00,16,11,9,0,0,9,6,3,6,1,10,5,6,10,92
2024-03-04 23:10:00,9,8,6,0,0,12,6,0,2,2,3,3,1,2,54
2024-03-04 23:20:00,15,12,7,0,0,11,6,1,1,2,7,0,7,0,69
2024-03-04 23:30:00,6,6,14,0,0,6,10,7,10,6,5,0,4,0,74
2024-03-04 23:40:00,3,8,5,0,0,8,1,5,6,3,5,1,5,1,51
2024-03-04 23:50:00,1,5,10,0,0,4,4,3,4,2,9,3,5,2,52
2024-03-05 00:00:00,9,6,8,0,0,4,4,3,8,5,9,2,2,3,63
2024-03-05 00:10:00,3,6,5,0,0,1,3,2,10,4,9,1,7,1,52
2024-03-05 00:20:00,4,0,0,0,0,3,0,0,10,3,4,5,1,3,33
2024-03-05 00:30:00,7,4,4,0,0,2,5,3,10,4,4,1,3,3,50
2024-03-05 00:40:00,4,8,4,0,0,8,3,1,5,4,6,1,0,1,45
2024-03-05 00:50:00,3,6,8,0,0,4,3,1,3,2,8,1,4,3,46
2024-03-05 01:00:00,6,7,1,0,0,1,3,3,3,1,5,3,7,6,46
2024-03-05 01:10:00,2,1,1,0,0,2,0,2,2,0,3,2,3,0,18
2024-03-05 01:20:00,0,1,1,0,0,1,0,0,1,1,3,1,6,1,16
2024-03-05 01:30:00,2,1,3,0,0,4,0,0,0,1,4,0,4,0,19
2024-03-05 01:40:00,2,2,2,0,0,4,0,0,1,0,2,2,1,4,20
2024-03-05 01:50:00,3,1,0,0,0,2,1,1,1,1,0,1,0,1,12
2024-03-05 02:00:00,1,0,0,0,0,2,1,1,3,1,8,0,5,0,22
2024-03-05 02:10:00,0,0,0,0,0,2,1,2,3,1,1,1,0,1,12
2024-03-05 02:20:00,2,1,0,0,0,2,0,1,2,2,3,2,0,1,16
2024-03-05 02:30:00,2,0,1,0,0,6,0,0,1,0,1,2,1,0,14
2024-03-05 02:40:00,0,1,0,0,0,1,0,0,1,1,2,1,2,1,10
2024-03-05 02:50:00,3,0,0,0,0,1,0,0,0,0,0,0,0,1,5
2024-03-05 03:00:00,3,2,0,0,0,0,0,3,3,0,1,2,0,0,14
2024-03-05 03:10:00,0,0,0,0,0,2,0,0,0,0,0,2,1,3,8
2024-03-05 03:20:00,2,1,1,0,0,3,0,0,2,2,0,1,0,2,14
2024-03-05 03:30:00,2,3,2,0,0,0,2,2,4,3,0,0,0,0,18
2024-03-05 03:40:00,2,1,1,0,0,0,4,3,6,3,6,5,6,7,44
2024-03-05 03:50:00,6,1,3,0,0,0,2,0,1,1,7,4,7,4,36
2024-03-05 04:00:00,1,2,0,0,0,5,0,2,1,0,1,1,2,1,16
2024-03-05 04:10:00,2,0,0,0,0,1,1,4,7,1,7,2,4,2,31
2024-03-05 04:20:00,3,1,2,0,0,5,2,5,5,0,1,2,2,2,30
2024-03-05 04:30:00,5,3,2,0,0,3,1,6,5,3,6,6,4,9,53
2024-03-05 04:40:00,2,1,2,0,0,10,2,4,5,1,8,0,5,0,40
2024-03-05 04:50:00,5,1,0,0,0,5,2,6,6,2,9,1,8,1,46
2024-03-05 05:00:00,3,9,7,0,0,8,4,8,7,6,11,9,11,7,90
2024-03-05 05:10:00,11,2,1,0,0,10,4,19,16,8,8,16,9,16,120
2024-03-05 05:20:00,10,6,5,0,0,20,2,18,9,10,18,17,17,16,148
2024-03-05 05:30:00,6,5,5,0,0,31,4,24,20,15,22,14,31,17,194
2024-03-05 05:40:00,20,11,13,0,0,31,5,31,20,29,18,20,36,23,257
2024-03-05 05:50:00,16,13,12,0,0,28,6,25,16,25,30,23,31,21,246
2024-03-05 06:00:00,27,16,13,0,0,25,1,28,29,17,30,25,44,17,272
2024-03-05 06:10:00,29,17,12,0,0,25,3,33,22,17,23,27,31,9,248
2024-03-05 06:20:00,22,22,13,0,0,51,6,38,30,26,28,33,44,19,332
2024-03-05 06:30:00,33,31,16,0,0,46,7,38,30,20,28,23,45,18,335
2024-03-05 06:40:00,32,27,17,0,0,46,3,37,37,26,39,44,58,24,390
2024-03-05 06:50:00,39,21,19,0,0,38,5,55,40,32,29,32,67,15,392
2024-03-05 07:00:00,25,26,16,0,0,47,5,49,43,29,33,29,52,25,379
2024-03-05 07:10:00,39,52,13,0,0,56,5,63,41,39,16,35,66,25,450
2024-03-05 07:20:00,38,35,4,0,0,56,7,75,44,37,12,8,74,18,408
2024-03-05 07:30:00,46,38,2,0,0,66,10,68,55,33,7,12,69,12,418
2024-03-05 07:40:00,38,44,9,0,0,79,12,68,48,36,13,12,88,8,455
2024-03-05 07:50:00,45,24,1,0,0,78,12,83,57,40,10,26,75,12,463
2024-03-05 08:00:00,46,15,0,0,0,81,10,66,58,39,19,6,80,12,432
2024-03-05 08:10:00,36,21,0,0,0,62,11,87,63,45,3,0,73,10,411
2024-03-05 08:20:00,33,37,0,0,0,77,6,80,54,43,2,10,81,19,442
2024-03-05 08:30:00,37,33,3,0,0,91,5,60,51,22,17,15,89,9,432
2024-03-05 08:40:00,36,39,6,0,0,80,12,68,53,30,26,16,60,11,437
2024-03-05 08:50:00,36,45,10,0,0,67,10,54,47,23,15,23,59,12,401
2024-03-05 09:00:00,30,45,9,0,0,61,9,49,37,21,27,17,63,9,377
2024-03-05 09:10:00,34,45,13,0,0,62,6,40,32,23,28,29,55,17,384
2024-03-05 09:20:00,40,38,8,0,0,64,10,40,33,18,32,23,53,14,373
2024-03-05 09:30:00,43,46,17,0,0,49,10,35,35,19,5,7,62,11,339
2024-03-05 09:40:00,34,51,11,0,0,66,12,53,41,17,23,21,65,9,403
2024-03-05 09:50:00,40,52,16,0,0,58,11,39,26,13,10,29,58,11,363
2024-03-05 10:00:00,22,29,11,0,0,49,9,43,40,22,31,15,44,11,326
2024-03-05 10:10:00,35,40,16,0,0,74,9,36,24,14,19,30,48,11,356
2024-03-05 10:20:00,29,38,21,0,0,58,10,39,34,20,28,14,48,9,348
2024-03-05 10:30:00,33,38,15,0,0,65,16,38,36,24,31,18,44,12,370
2024-03-05 10:40:00,26,36,15,0,0,62,14,32,24,15,26,19,40,14,323
2024-03-05 10:50:00,40,41,15,0,0,70,16,38,23,16,22,11,51,6,349
2024-03-05 11:00:00,37,28,13,0,0,61,12,32,27,13,32,11,44,6,316
2024-03-05 11:10:00,44,34,20,0,0,65,15,38,25,12,21,10,43,4,331
2024-03-05 11:20:00,33,43,18,0,0,64,9,34,33,18,35,20,47,13,367
