datetime,D11Z,D21Z,D41Z,D42Z,Total
2024-03-05 06:00:00,8,38,67,13,126
2024-03-05 06:10:00,12,62,67,8,149
2024-03-05 06:20:00,7,85,72,4,168
2024-03-05 06:30:00,4,79,98,15,196
2024-03-05 06:40:00,10,97,96,21,224
2024-03-05 06:50:00,6,113,95,7,221
2024-03-05 07:00:00,4,87,122,17,230
2024-03-05 07:10:00,7,103,133,7,250
2024-03-05 07:20:00,12,117,151,17,297
2024-03-05 07:30:00,13,104,164,6,287
2024-03-05 07:40:00,10,126,167,16,319
2024-03-05 07:50:00,7,137,143,9,296
2024-03-05 08:00:00,9,143,128,17,297
2024-03-05 08:10:00,7,110,141,15,273
2024-03-05 08:20:00,11,107,124,17,259
2024-03-05 08:30:00,8,103,113,6,230
2024-03-05 08:40:00,14,105,112,9,240
2024-03-05 08:50:00,10,108,107,16,241
2024-03-05 09:00:00,7,113,101,15,236
2024-03-05 09:10:00,13,96,107,7,223
2024-03-05 09:20:00,10,93,91,8,202
2024-03-05 09:30:00,8,94,106,9,217
2024-03-05 09:40:00,6,99,110,10,225
2024-03-05 09:50:00,13,111,76,9,209
2024-03-05 10:00:00,8,102,105,7,222
2024-03-05 10:10:00,5,108,97,16,226
2024-03-05 10:20:00,8,115,93,7,223
2024-03-05 10:30:00,10,100,99,12,221
2024-03-05 10:40:00,12,105,110,8,235
2024-03-05 10:50:00,10,98,97,6,211
2024-03-05 11:00:00,13,80,96,7,196
2024-03-05 11:10:00,5,97,105,11,218
2024-03-05 11:20:00,10,114,99,11,234
2024-03-05 11:30:00,11,91,95,9,206
2024-03-05 11:40:00,20,108,126,11,265
2024-03-05 11:50:00,10,111,81,11,213
2024-03-05 12:00:00,8,124,104,7,243
2024-03-05 12:10:00,7,100,103,12,222
2024-03-05 12:20:00,13,119,111,8,251
2024-03-05 12:30:00,4,121,123,12,260
2024-03-05 12:40:00,20,92,105,14,231
2024-03-05 12:50:00,14,117,112,14,257
2024-03-05 13:00:00,12,120,108,8,248
2024-03-05 13:10:00,15,107,121,9,252
2024-03-05 13:20:00,8,114,111,10,243
2024-03-05 13:30:00,14,122,105,14,255
2024-03-05 13:40:00,14,121,110,14,259
2024-03-05 13:50:00,31,113,103,9,256
2024-03-05 14:00:00,23,104,104,9,240
2024-03-05 14:10:00,20,128,122,6,276
2024-03-05 14:20:00,13,136,104,11,264
2024-03-05 14:30:00,9,141,109,12,271
2024-03-05 14:40:00,22,136,106,12,276
2024-03-05 14:50:00,20,146,131,9,306
2024-03-05 15:00:00,19,152,120,14,305
2024-03-05 15:10:00,8,148,141,10,307
2024-03-05 15:20:00,15,129,123,11,278
2024-03-05 15:30:00,22,132,128,7,289
2024-03-05 15:40:00,26,140,147,4,317
2024-03-05 15:50:00,22,148,135,10,315
2024-03-05 16:00:00,16,161,125,7,309
2024-03-05 16:10:00,11,153,131,7,302
2024-03-05 16:20:00,13,156,129,8,306
2024-03-05 16:30:00,18,160,127,8,313
2024-03-05 16:40:00,15,155,93,8,271
2024-03-05 16:50:00,16,150,155,6,327
2024-03-05 17:00:00,15,165,136,5,321
2024-03-05 17:10:00,19,160,144,10,333
2024-03-05 17:20:00,9,142,116,9,276
2024-03-05 17:30:00,20,136,119,13,288
2024-03-05 17:40:00,14,157,126,12,309
2024-03-05 17:50:00,15,117,100,5,237
2024-03-05 18:00:00,8,138,118,15,279
2024-03-05 18:10:00,13,136,111,13,273
2024-03-05 18:20:00,10,123,126,5,264
2024-03-05 18:30:00,13,108,116,12,249
2024-03-05 18:40:00,5,125,97,10,237
2024-03-05 18:50:00,8,108,106,16,238
2024-03-05 19:00:00,4,99,86,13,202
2024-03-05 19:10:00,5,83,93,13,194
2024-03-05 19:20:00,5,82,68,3,158
2024-03-05 19:30:00,3,60,72,11,146
2024-03-05 19:40:00,4,76,65,11,156
2024-03-05 19:50:00,2,74,81,10,167
2024-03-05 20:00:00,10,64,60,8,142
2024-03-05 20:10:00,6,64,65,6,141
2024-03-05 20:20:00,1,52,58,12,123
2024-03-05 20:30:00,4,50,41,11,106
2024-03-05 20:40:00,4,45,49,10,108
2024-03-05 20:50:00,3,60,53,7,123
2024-03-05 21:00:00,4,45,52,11,112
2024-03-05 21:10:00,3,50,61,9,123
2024-03-05 21:20:00,6,40,51,4,101
2024-03-05 21:30:00,1,44,54,13,112
2024-03-05 21:40:00,4,40,45,9,98
2024-03-05 21:50:00,13,30,35,10,88
2024-03-05 22:00:00,4,47,28,1,80
2024-03-05 22:10:00,1,36,42,8,87
2024-03-05 22:20:00,1,27,29,5,62
2024-03-05 22:30:00,0,32,22,7,61
2024-03-05 22:40:00,4,26,27,8,65
2024-03-05 22:50:00,1,22,27,6,56
2024-03-05 23:00:00,0,21,13,2,36
2024-03-05 23:10:00,1,17,10,6,34
2024-03-05 23:20:00,2,12,13,3,30
2024-03-05 23:30:00,0,15,11,2,28
2024-03-05 23:40:00,1,11,9,4,25
2024-03-05 23:50:00,0,8,6,5,19
2024-03-06 00:00:00,0,6,4,4,14
2024-03-06 00:10:00,1,8,7,3,19
2024-03-06 00:20:00,0,8,11,1,20
2024-03-06 00:30:00,0,8,10,1,19
2024-03-06 00:40:00,2,8,4,3,17
2024-03-06 00:50:00,0,5,6,6,17
2024-03-06 01:00:00,1,10,5,2,18
2024-03-06 01:10:00,1,4,4,1,10
2024-03-06 01:20:00,0,6,3,2,11
2024-03-06 01:30:00,3,5,5,2,15
2024-03-06 01:40:00,0,3,1,1,5
2024-03-06 01:50:00,0,1,1,0,2
2024-03-06 02:00:00,0,3,1,0,4
2024-03-06 02:10:00,0,6,4,3,13
2024-03-06 02:20:00,0,11,3,2,16
2024-03-06 02:30:00,2,5,3,1,11
2024-03-06 02:40:00,3,3,5,1,12
2024-03-06 02:50:00,0,6,3,0,9
2024-03-06 03:00:00,0,6,4,2,12
2024-03-06 03:10:00,0,5,3,0,8
2024-03-06 03:20:00,0,7,3,3,13
2024-03-06 03:30:00,0,4,6,1,11
2024-03-06 03:40:00,1,5,9,2,17
2024-03-06 03:50:00,0,5,3,1,9
2024-03-06 04:00:00,0,11,8,1,20
2024-03-06 04:10:00,0,3,7,3,13
2024-03-06 04:20:00,0,4,13,2,19
2024-03-06 04:30:00,0,6,8,1,15
2024-03-06 04:40:00,2,19,17,8,46
2024-03-06 04:50:00,0,8,22,5,35
2024-03-06 05:00:00,2,22,21,4,49
2024-03-06 05:10:00,5,18,31,4,58
2024-03-06 05:20:00,0,25,49,8,82
2024-03-06 05:30:00,5,30,66,12,113
2024-03-06 05:40:00,8,37,62,8,115
2024-03-06 05:50:00,10,40,62,11,123
2024-03-06 06:00:00,6,45,70,13,134
2024-03-06 06:10:00,6,69,68,7,150
2024-03-06 06:20:00,7,70,77,10,164
2024-03-06 06:30:00,5,67,95,12,179
2024-03-06 06:40:00,5,101,95,20,221
2024-03-06 06:50:00,10,104,84,12,210
2024-03-06 07:00:00,4,86,99,13,202
2024-03-06 07:10:00,5,103,162,19,289
2024-03-06 07:20:00,13,123,131,7,274
2024-03-06 07:30:00,12,103,171,8,294
2024-03-06 07:40:00,13,120,164,8,305
2024-03-06 07:50:00,10,143,146,14,313
2024-03-06 08:00:00,8,137,126,14,285
2024-03-06 08:10:00,9,112,130,9,260
2024-03-06 08:20:00,13,111,120,13,257
2024-03-06 08:30:00,15,104,99,14,232
2024-03-06 08:40:00,9,99,100,7,215
2024-03-06 08:50:00,11,100,117,4,232
2024-03-06 09:00:00,14,101,95,6,216
2024-03-06 09:10:00,9,131,95,13,248
2024-03-06 09:20:00,7,98,109,12,226
2024-03-06 09:30:00,13,102,100,13,228
2024-03-06 09:40:00,10,101,118,5,234
2024-03-06 09:50:00,7,106,91,9,213
2024-03-06 10:00:00,8,95,97,10,210
2024-03-06 10:10:00,11,87,102,11,211
2024-03-06 10:20:00,8,93,88,10,199
2024-03-06 10:30:00,7,81,92,7,187
2024-03-06 10:40:00,14,96,96,8,214
2024-03-06 10:50:00,8,90,107,5,210
2024-03-06 11:00:00,16,124,83,8,231
2024-03-06 11:10:00,8,98,118,10,234
2024-03-06 11:20:00,14,91,101,8,214
2024-03-06 11:30:00,9,108,104,11,232
2024-03-06 11:40:00,11,114,95,5,225
2024-03-06 11:50:00,6,109,102,8,225
2024-03-06 12:00:00,13,117,91,16,237
2024-03-06 12:10:00,16,109,101,10,236
2024-03-06 12:20:00,13,111,114,8,246
2024-03-06 12:30:00,5,99,99,13,216
2024-03-06 12:40:00,16,125,104,10,255
2024-03-06 12:50:00,10,101,115,6,232
2024-03-06 13:00:00,10,104,109,14,237
2024-03-06 13:10:00,6,136,101,11,254
2024-03-06 13:20:00,9,125,112,7,253
2024-03-06 13:30:00,10,110,90,11,221
2024-03-06 13:40:00,12,105,111,8,236
2024-03-06 13:50:00,26,110,102,14,252
2024-03-06 14:00:00,21,127,109,15,272
2024-03-06 14:10:00,12,135,110,10,267
2024-03-06 14:20:00,11,133,131,10,285
2024-03-06 14:30:00,15,121,98,6,240
2024-03-06 14:40:00,14,139,124,16,293
2024-03-06 14:50:00,14,128,130,15,287
2024-03-06 15:00:00,12,139,116,12,279
2024-03-06 15:10:00,14,144,127,7,292
2024-03-06 15:20:00,12,130,116,7,265
2024-03-06 15:30:00,30,146,118,7,301
2024-03-06 15:40:00,18,130,135,11,294
2024-03-06 15:50:00,20,129,131,10,290
2024-03-06 16:00:00,16,153,130,7,306
2024-03-06 16:10:00,10,144,146,7,307
2024-03-06 16:20:00,19,158,129,8,314
2024-03-06 16:30:00,16,151,133,14,314
2024-03-06 16:40:00,8,148,124,7,287
2024-03-06 16:50:00,17,164,143,7,331
2024-03-06 17:00:00,12,154,138,8,312
2024-03-06 17:10:00,11,164,136,10,321
2024-03-06 17:20:00,12,140,133,7,292
2024-03-06 17:30:00,9,161,121,14,305
2024-03-06 17:40:00,12,129,115,10,266
2024-03-06 17:50:00,14,141,115,10,280
2024-03-06 18:00:00,8,109,131,11,259
2024-03-06 18:10:00,4,129,121,13,267
2024-03-06 18:20:00,11,107,122,7,247
2024-03-06 18:30:00,10,107,118,7,242
2024-03-06 18:40:00,4,99,123,10,236
2024-03-06 18:50:00,7,102,92,10,211
2024-03-06 19:00:00,13,87,89,11,200
2024-03-06 19:10:00,6,103,98,12,219
2024-03-06 19:20:00,4,83,76,6,169
2024-03-06 19:30:00,3,80,71,10,164
2024-03-06 19:40:00,6,94,75,14,189
2024-03-06 19:50:00,7,82,60,12,161
2024-03-06 20:00:00,10,60,52,13,135
2024-03-06 20:10:00,4,66,72,7,149
2024-03-06 20:20:00,3,64,65,12,144
2024-03-06 20:30:00,5,44,46,6,101
2024-03-06 20:40:00,2,53,31,10,96
2024-03-06 20:50:00,5,44,41,1,91
2024-03-06 21:00:00,7,36,47,12,102
2024-03-06 21:10:00,5,62,50,7,124
2024-03-06 21:20:00,8,48,52,10,118
2024-03-06 21:30:00,2,52,42,7,103
2024-03-06 21:40:00,2,38,31,4,75
2024-03-06 21:50:00,15,37,35,13,100
2024-03-06 22:00:00,4,41,41,8,94
2024-03-06 22:10:00,1,41,32,9,83
2024-03-06 22:20:00,0,32,24,4,60
2024-03-06 22:30:00,0,37,34,5,76
2024-03-06 22:40:00,0,23,27,2,52
2024-03-06 22:50:00,1,26,25,8,60
2024-03-06 23:00:00,0,27,26,4,57
2024-03-06 23:10:00,1,23,24,10,58
2024-03-06 23:20:00,1,14,9,4,28
2024-03-06 23:30:00,0,24,7,5,36
2024-03-06 23:40:00,1,13,6,3,23
2024-03-06 23:50:00,2,9,8,6,25
2024-03-07 00:00:00,1,9,10,3,23
2024-03-07 00:10:00,0,13,8,5,26
2024-03-07 00:20:00,0,2,7,3,12
2024-03-07 00:30:00,0,7,1,0,8
2024-03-07 00:40:00,0,7,4,3,14
2024-03-07 00:50:00,0,3,7,1,11
2024-03-07 01:00:00,1,9,10,3,23
2024-03-07 01:10:00,2,2,4,1,9
2024-03-07 01:20:00,1,5,4,2,12
2024-03-07 01:30:00,3,10,3,4,20
2024-03-07 01:40:00,0,4,3,0,7
2024-03-07 01:50:00,1,6,1,2,10
2024-03-07 02:00:00,1,3,3,3,10
2024-03-07 02:10:00,0,4,3,4,11
2024-03-07 02:20:00,0,9,6,2,17
2024-03-07 02:30:00,0,7,3,0,10
2024-03-07 02:40:00,0,4,5,0,9
2024-03-07 02:50:00,0,8,3,1,12
2024-03-07 03:00:00,0,5,3,1,9
2024-03-07 03:10:00,0,4,2,1,7
2024-03-07 03:20:00,0,6,1,1,8
2024-03-07 03:30:00,0,7,6,5,18
2024-03-07 03:40:00,1,5,7,4,17
2024-03-07 03:50:00,0,3,7,3,13
2024-03-07 04:00:00,1,5,10,1,17
2024-03-07 04:10:00,0,1,10,2,13
2024-03-07 04:20:00,0,7,5,1,13
2024-03-07 04:30:00,1,8,11,2,22
2024-03-07 04:40:00,0,12,14,7,33
2024-03-07 04:50:00,0,14,18,4,36
2024-03-07 05:00:00,1,16,25,4,46
2024-03-07 05:10:00,4,16,33,6,59
2024-03-07 05:20:00,2,20,58,6,86
2024-03-07 05:30:00,6,43,51,14,114
2024-03-07 05:40:00,10,38,61,14,123
2024-03-07 05:50:00,13,54,59,10,136
2024-03-07 06:00:00,6,42,55,15,118
2024-03-07 06:10:00,4,53,66,11,134
2024-03-07 06:20:00,7,70,87,10,174
2024-03-07 06:30:00,2,63,86,11,162
2024-03-07 06:40:00,7,99,102,22,230
2024-03-07 06:50:00,7,112,113,8,240
2024-03-07 07:00:00,8,105,78,15,206
2024-03-07 07:10:00,7,98,140,10,255
2024-03-07 07:20:00,16,116,127,11,270
2024-03-07 07:30:00,14,116,143,11,284
2024-03-07 07:40:00,12,126,150,14,302
2024-03-07 07:50:00,10,132,151,13,306
2024-03-07 08:00:00,12,131,140,12,295
2024-03-07 08:10:00,9,116,126,13,264
2024-03-07 08:20:00,15,99,126,12,252
2024-03-07 08:30:00,14,99,120,6,239
2024-03-07 08:40:00,12,115,94,10,231
2024-03-07 08:50:00,10,130,107,20,267
2024-03-07 09:00:00,11,112,114,13,250
2024-03-07 09:10:00,15,109,92,8,224
2024-03-07 09:20:00,10,100,112,9,231
2024-03-07 09:30:00,10,107,116,7,240
2024-03-07 09:40:00,7,118,127,12,264
2024-03-07 09:50:00,9,96,98,11,214
2024-03-07 10:00:00,6,133,116,15,270
2024-03-07 10:10:00,14,126,106,13,259
2024-03-07 10:20:00,7,116,103,11,237
2024-03-07 10:30:00,11,95,97,7,210
2024-03-07 10:40:00,14,78,98,6,196
2024-03-07 10:50:00,15,106,127,14,262
2024-03-07 11:00:00,12,96,111,13,232
2024-03-07 11:10:00,12,114,116,11,253
2024-03-07 11:20:00,6,103,117,13,239
2024-03-07 11:30:00,10,116,102,10,238
2024-03-07 11:40:00,10,121,122,12,265
2024-03-07 11:50:00,8,116,104,13,241
2024-03-07 12:00:00,21,113,113,13,260
2024-03-07 12:10:00,11,130,127,15,283
2024-03-07 12:20:00,9,113,116,12,250
2024-03-07 12:30:00,10,123,93,11,237
2024-03-07 12:40:00,9,98,125,14,246
2024-03-07 12:50:00,12,110,108,17,247
2024-03-07 13:00:00,8,103,106,9,226
2024-03-07 13:10:00,7,127,101,11,246
2024-03-07 13:20:00,7,134,112,9,262
2024-03-07 13:30:00,7,121,98,15,241
2024-03-07 13:40:00,13,141,124,14,292
2024-03-07 13:50:00,32,107,119,13,271
2024-03-07 14:00:00,19,133,101,4,257
2024-03-07 14:10:00,18,139,127,11,295
2024-03-07 14:20:00,11,144,101,3,259
2024-03-07 14:30:00,15,115,118,13,261
2024-03-07 14:40:00,11,134,113,12,270
2024-03-07 14:50:00,13,135,113,10,271
2024-03-07 15:00:00,10,127,118,10,265
2024-03-07 15:10:00,10,152,133,9,304
2024-03-07 15:20:00,15,129,117,4,265
2024-03-07 15:30:00,23,147,145,16,331
2024-03-07 15:40:00,18,130,113,11,272
2024-03-07 15:50:00,20,150,138,12,320
2024-03-07 16:00:00,24,137,131,9,301
2024-03-07 16:10:00,16,174,143,9,342
2024-03-07 16:20:00,15,144,168,5,332
2024-03-07 16:30:00,16,153,143,10,322
2024-03-07 16:40:00,4,153,140,14,311
2024-03-07 16:50:00,16,154,139,5,314
2024-03-07 17:00:00,16,161,104,13,294
2024-03-07 17:10:00,14,162,146,7,329
2024-03-07 17:20:00,11,154,140,7,312
2024-03-07 17:30:00,16,159,143,12,330
2024-03-07 17:40:00,8,146,144,6,304
2024-03-07 17:50:00,8,160,146,11,325
2024-03-07 18:00:00,17,128,144,15,304
2024-03-07 18:10:00,8,120,166,13,307
2024-03-07 18:20:00,17,130,149,6,302
2024-03-07 18:30:00,8,112,108,18,246
2024-03-07 18:40:00,8,117,117,11,253
2024-03-07 18:50:00,8,132,105,14,259
2024-03-07 19:00:00,11,109,92,8,220
2024-03-07 19:10:00,4,71,79,12,166
2024-03-07 19:20:00,3,87,97,15,202
2024-03-07 19:30:00,5,66,98,7,176
2024-03-07 19:40:00,6,72,66,13,157
2024-03-07 19:50:00,4,78,87,9,178
2024-03-07 20:00:00,6,72,65,9,152
2024-03-07 20:10:00,6,51,70,6,133
2024-03-07 20:20:00,3,84,54,9,150
2024-03-07 20:30:00,3,55,68,5,131
2024-03-07 20:40:00,2,54,42,9,107
2024-03-07 20:50:00,3,64,55,5,127
2024-03-07 21:00:00,3,59,49,7,118
2024-03-07 21:10:00,2,65,45,10,122
2024-03-07 21:20:00,5,63,50,11,129
2024-03-07 21:30:00,1,45,54,4,104
2024-03-07 21:40:00,6,39,39,8,92
2024-03-07 21:50:00,11,39,34,7,91
2024-03-07 22:00:00,4,47,40,8,99
2024-03-07 22:10:00,2,51,40,7,100
2024-03-07 22:20:00,3,34,43,7,87
2024-03-07 22:30:00,1,36,29,5,71
2024-03-07 22:40:00,1,27,20,7,55
2024-03-07 22:50:00,0,29,31,4,64
2024-03-07 23:00:00,1,26,24,6,57
2024-03-07 23:10:00,0,27,10,7,44
2024-03-07 23:20:00,2,10,17,3,32
2024-03-07 23:30:00,0,14,18,4,36
2024-03-07 23:40:00,0,9,11,4,24
2024-03-07 23:50:00,1,6,16,5,28
2024-03-08 00:00:00,1,11,11,2,25
2024-03-08 00:10:00,0,9,14,5,28
2024-03-08 00:20:00,0,7,4,2,13
2024-03-08 00:30:00,0,9,2,2,13
2024-03-08 00:40:00,2,11,5,2,20
2024-03-08 00:50:00,0,7,8,2,17
2024-03-08 01:00:00,0,9,11,2,22
2024-03-08 01:10:00,1,5,9,2,17
2024-03-08 01:20:00,0,3,3,0,6
2024-03-08 01:30:00,5,4,3,3,15
2024-03-08 01:40:00,1,7,5,1,14
2024-03-08 01:50:00,1,5,4,2,12
2024-03-08 02:00:00,0,6,3,1,10
2024-03-08 02:10:00,0,2,6,1,9
2024-03-08 02:20:00,0,9,4,1,14
2024-03-08 02:30:00,0,5,3,1,9
2024-03-08 02:40:00,0,4,3,4,11
2024-03-08 02:50:00,0,5,1,0,6
2024-03-08 03:00:00,1,6,3,1,11
2024-03-08 03:10:00,0,2,2,0,4
2024-03-08 03:20:00,0,5,7,2,14
2024-03-08 03:30:00,0,7,7,3,17
2024-03-08 03:40:00,0,6,7,4,17
2024-03-08 03:50:00,1,4,7,3,15
2024-03-08 04:00:00,1,5,3,3,12
2024-03-08 04:10:00,0,3,9,5,17
2024-03-08 04:20:00,0,5,4,1,10
2024-03-08 04:30:00,0,8,8,4,20
2024-03-08 04:40:00,1,10,18,6,35
2024-03-08 04:50:00,0,5,13,2,20
2024-03-08 05:00:00,1,14,23,8,46
2024-03-08 05:10:00,3,16,25,5,49
2024-03-08 05:20:00,5,24,55,7,91
2024-03-08 05:30:00,4,29,43,11,87
2024-03-08 05:40:00,13,43,65,9,130
2024-03-08 05:50:00,10,40,55,9,114
2024-03-08 06:00:00,4,47,53,8,112
2024-03-08 06:10:00,8,52,77,10,147
2024-03-08 06:20:00,3,63,80,6,152
2024-03-08 06:30:00,5,71,74,12,162
2024-03-08 06:40:00,6,100,97,14,217
2024-03-08 06:50:00,6,116,101,8,231
2024-03-08 07:00:00,11,77,90,14,192
2024-03-08 07:10:00,3,103,127,11,244
2024-03-08 07:20:00,9,114,121,12,256
2024-03-08 07:30:00,14,108,143,9,274
2024-03-08 07:40:00,10,120,110,14,254
2024-03-08 07:50:00,6,141,150,12,309
2024-03-08 08:00:00,11,142,102,10,265
2024-03-08 08:10:00,11,113,115,14,253
2024-03-08 08:20:00,12,115,96,6,229
2024-03-08 08:30:00,12,86,106,11,215
2024-03-08 08:40:00,9,90,118,9,226
2024-03-08 08:50:00,7,120,101,14,242
2024-03-08 09:00:00,10,114,102,11,237
2024-03-08 09:10:00,6,96,106,6,214
2024-03-08 09:20:00,5,101,105,10,221
2024-03-08 09:30:00,7,107,125,10,249
2024-03-08 09:40:00,12,98,124,13,247
2024-03-08 09:50:00,12,109,88,15,224
2024-03-08 10:00:00,9,117,109,11,246
2024-03-08 10:10:00,9,114,107,11,241
2024-03-08 10:20:00,10,116,101,13,240
2024-03-08 10:30:00,12,123,104,11,250
2024-03-08 10:40:00,17,114,119,9,259
2024-03-08 10:50:00,10,119,108,11,248
2024-03-08 11:00:00,11,115,93,9,228
2024-03-08 11:10:00,11,123,115,16,265
2024-03-08 11:20:00,4,146,128,14,292
2024-03-08 11:30:00,10,122,125,10,267
2024-03-08 11:40:00,9,124,123,11,267
2024-03-08 11:50:00,11,123,146,16,296
2024-03-08 12:00:00,21,120,120,10,271
2024-03-08 12:10:00,7,132,129,11,279
2024-03-08 12:20:00,14,141,143,14,312
2024-03-08 12:30:00,12,121,128,15,276
2024-03-08 12:40:00,17,140,113,3,273
2024-03-08 12:50:00,14,125,143,9,291
2024-03-08 13:00:00,16,131,117,13,277
2024-03-08 13:10:00,10,146,135,19,310
2024-03-08 13:20:00,21,150,124,10,305
2024-03-08 13:30:00,13,154,119,7,293
2024-03-08 13:40:00,13,150,132,10,305
2024-03-08 13:50:00,18,167,126,12,323
2024-03-08 14:00:00,17,154,111,17,299
2024-03-08 14:10:00,11,154,80,5,250
2024-03-08 14:20:00,16,143,142,13,314
2024-03-08 14:30:00,17,145,164,11,337
2024-03-08 14:40:00,13,153,131,15,312
2024-03-08 14:50:00,11,137,134,11,293
2024-03-08 15:00:00,18,112,126,6,262
2024-03-08 15:10:00,3,151,148,11,313
2024-03-08 15:20:00,11,153,155,4,323
2024-03-08 15:30:00,10,147,161,15,333
2024-03-08 15:40:00,16,160,128,16,320
2024-03-08 15:50:00,15,146,121,8,290
2024-03-08 16:00:00,6,135,159,12,312
2024-03-08 16:10:00,15,139,150,11,315
2024-03-08 16:20:00,10,148,126,12,296
2024-03-08 16:30:00,14,150,142,17,323
2024-03-08 16:40:00,11,160,154,14,339
2024-03-08 16:50:00,8,132,146,8,294
2024-03-08 17:00:00,17,127,131,7,282
2024-03-08 17:10:00,10,139,133,11,293
2024-03-08 17:20:00,12,126,145,8,291
2024-03-08 17:30:00,8,146,135,13,302
2024-03-08 17:40:00,10,127,132,0,269
2024-03-08 17:50:00,9,112,140,13,274
2024-03-08 18:00:00,11,126,128,17,282
2024-03-08 18:10:00,4,138,141,15,298
2024-03-08 18:20:00,12,130,109,12,263
2024-03-08 18:30:00,9,107,115,6,237
2024-03-08 18:40:00,4,115,130,6,255
2024-03-08 18:50:00,3,123,117,10,253
2024-03-08 19:00:00,11,97,100,17,225
2024-03-08 19:10:00,7,83,93,14,197
2024-03-08 19:20:00,4,76,97,9,186
2024-03-08 19:30:00,7,97,93,10,207
2024-03-08 19:40:00,7,69,84,10,170
2024-03-08 19:50:00,4,68,68,7,147
2024-03-08 20:00:00,6,62,65,7,140
2024-03-08 20:10:00,11,68,62,7,148
2024-03-08 20:20:00,4,69,76,10,159
2024-03-08 20:30:00,2,67,56,11,136
2024-03-08 20:40:00,5,52,60,9,126
2024-03-08 20:50:00,3,46,62,6,117
2024-03-08 21:00:00,2,56,45,16,119
2024-03-08 21:10:00,1,49,64,12,126
2024-03-08 21:20:00,3,58,40,9,110
2024-03-08 21:30:00,5,45,50,12,112
2024-03-08 21:40:00,1,47,41,9,98
2024-03-08 21:50:00,5,44,39,7,95
2024-03-08 22:00:00,2,36,44,3,85
2024-03-08 22:10:00,3,51,47,4,105
2024-03-08 22:20:00,0,45,27,10,82
2024-03-08 22:30:00,0,46,37,5,88
2024-03-08 22:40:00,1,45,52,7,105
2024-03-08 22:50:00,1,49,40,6,96
2024-03-08 23:00:00,1,30,30,3,64
2024-03-08 23:10:00,0,31,31,2,64
2024-03-08 23:20:00,0,29,32,5,66
2024-03-08 23:30:00,1,20,17,2,40
2024-03-08 23:40:00,1,28,21,10,60
2024-03-08 23:50:00,0,20,19,4,43
2024-03-09 00:00:00,0,26,21,8,55
2024-03-09 00:10:00,3,19,12,8,42
2024-03-09 00:20:00,0,23,12,4,39
2024-03-09 00:30:00,3,13,21,9,46
2024-03-09 00:40:00,4,14,14,7,39
2024-03-09 00:50:00,0,11,16,6,33
2024-03-09 01:00:00,0,12,7,2,21
2024-03-09 01:10:00,0,14,9,6,29
2024-03-09 01:20:00,0,10,12,2,24
2024-03-09 01:30:00,0,9,7,1,17
2024-03-09 01:40:00,2,9,12,2,25
2024-03-09 01:50:00,0,9,12,5,26
2024-03-09 02:00:00,1,15,8,2,26
2024-03-09 02:10:00,0,8,3,2,13
2024-03-09 02:20:00,5,4,8,6,23
2024-03-09 02:30:00,1,9,8,1,19
2024-03-09 02:40:00,0,3,3,3,9
2024-03-09 02:50:00,0,6,4,0,10
2024-03-09 03:00:00,0,7,6,4,17
2024-03-09 03:10:00,0,6,12,1,19
2024-03-09 03:20:00,1,11,5,3,20
2024-03-09 03:30:00,0,10,2,1,13
2024-03-09 03:40:00,0,7,8,5,20
2024-03-09 03:50:00,1,5,4,3,13
2024-03-09 04:00:00,0,7,9,4,20
2024-03-09 04:10:00,0,3,6,0,9
2024-03-09 04:20:00,0,5,5,1,11
2024-03-09 04:30:00,0,7,5,0,12
2024-03-09 04:40:00,0,6,8,5,19
2024-03-09 04:50:00,0,6,10,3,19
2024-03-09 05:00:00,2,12,13,6,33
2024-03-09 05:10:00,2,18,15,7,42
2024-03-09 05:20:00,0,14,11,6,31
2024-03-09 05:30:00,4,11,14,3,32
2024-03-09 05:40:00,7,18,16,9,50
2024-03-09 05:50:00,8,12,12,4,36
2024-03-09 06:00:00,1,18,19,5,43
2024-03-09 06:10:00,3,16,19,5,43
2024-03-09 06:20:00,3,21,15,4,43
2024-03-09 06:30:00,0,25,19,2,46
2024-03-09 06:40:00,2,25,13,6,46
2024-03-09 06:50:00,2,22,17,2,43
2024-03-09 07:00:00,2,30,13,7,52
2024-03-09 07:10:00,3,36,36,7,82
2024-03-09 07:20:00,2,37,32,6,77
2024-03-09 07:30:00,2,38,30,5,75
2024-03-09 07:40:00,3,45,46,5,99
2024-03-09 07:50:00,7,67,33,9,116
2024-03-09 08:00:00,3,54,41,5,103
2024-03-09 08:10:00,4,58,61,6,129
2024-03-09 08:20:00,6,54,48,3,111
2024-03-09 08:30:00,2,72,81,10,165
2024-03-09 08:40:00,4,62,71,9,146
2024-03-09 08:50:00,6,89,67,3,165
2024-03-09 09:00:00,4,107,73,9,193
2024-03-09 09:10:00,15,82,87,7,191
2024-03-09 09:20:00,6,98,93,4,201
2024-03-09 09:30:00,11,84,119,8,222
2024-03-09 09:40:00,7,97,90,6,200
2024-03-09 09:50:00,11,98,103,8,220
2024-03-09 10:00:00,7,103,116,5,231
2024-03-09 10:10:00,14,101,99,13,227
2024-03-09 10:20:00,7,117,103,3,230
2024-03-09 10:30:00,12,104,108,10,234
2024-03-09 10:40:00,7,110,136,7,260
2024-03-09 10:50:00,4,123,122,9,258
2024-03-09 11:00:00,6,113,112,9,240
