datetime,V33Z,V34Z,V51Z,V52Z,D71Z,V111Z,V112Z,D121Z,V10Z,V20Z,D11Z,D12Z,D31Z,D32Z,V122Z,Total
2024-03-18 18:50:00,14,15,42,34,0,117,52,40,41,50,121,80,16,12,35,669
2024-03-18 19:00:00,28,10,57,50,0,96,39,32,32,32,97,62,21,7,58,621
2024-03-18 19:10:00,29,19,59,46,1,92,46,26,19,35,111,78,22,14,46,643
2024-03-18 19:20:00,16,12,56,47,0,93,40,34,19,20,107,76,16,14,58,608
2024-03-18 19:30:00,20,15,41,39,0,89,39,26,22,24,80,58,14,7,37,511
2024-03-18 19:40:00,22,23,56,40,0,90,29,22,24,40,88,58,19,15,30,556
2024-03-18 19:50:00,11,16,33,34,1,75,37,21,22,26,99,70,14,14,34,507
2024-03-18 20:00:00,20,10,40,29,1,73,41,22,10,27,71,50,13,6,35,448
2024-03-18 20:10:00,18,16,47,36,0,82,34,24,20,27,83,50,14,8,54,513
2024-03-18 20:20:00,32,7,39,19,0,77,22,24,11,35,72,39,13,4,33,427
2024-03-18 20:30:00,24,10,34,27,0,64,21,21,13,20,68,40,15,7,38,402
2024-03-18 20:40:00,17,8,39,28,0,60,27,21,11,18,67,36,10,7,42,391
2024-03-18 20:50:00,14,4,33,14,0,67,17,15,12,21,54,33,11,3,37,335
2024-03-18 21:00:00,11,6,20,29,0,73,19,17,17,7,67,29,16,4,32,347
2024-03-18 21:10:00,17,4,30,43,0,54,17,28,8,2,56,21,13,4,59,356
2024-03-18 21:20:00,19,8,51,46,0,70,18,15,16,2,64,24,11,5,38,387
2024-03-18 21:30:00,9,3,36,33,0,68,25,16,3,2,63,19,7,3,36,323
2024-03-18 21:40:00,17,4,33,24,0,40,24,14,17,2,39,14,9,2,29,268
2024-03-18 21:50:00,11,4,35,44,0,54,15,4,16,1,53,17,8,4,17,283
2024-03-18 22:00:00,9,5,30,50,0,50,13,10,10,1,41,17,5,5,22,268
2024-03-18 22:10:00,7,4,35,46,0,62,18,14,22,2,50,13,4,3,30,310
2024-03-18 22:20:00,5,4,37,59,0,45,6,13,8,2,45,12,4,4,33,277
2024-03-18 22:30:00,9,2,27,55,0,38,16,5,14,0,34,17,10,2,16,245
2024-03-18 22:40:00,15,5,13,43,0,51,10,14,11,3,38,11,7,5,35,261
2024-03-18 22:50:00,15,7,29,36,0,43,15,5,9,8,39,20,12,5,13,256
2024-03-18 23:00:00,10,4,20,26,0,43,3,6,7,5,34,12,6,3,12,191
2024-03-18 23:10:00,11,0,15,22,0,36,4,7,4,7,28,10,6,0,20,170
2024-03-18 23:20:00,10,1,15,30,0,25,3,6,5,0,23,11,7,1,14,151
2024-03-18 23:30:00,11,0,12,14,0,29,8,5,4,9,24,13,4,0,17,150
2024-03-18 23:40:00,10,0,16,11,0,21,3,7,3,3,18,11,5,0,19,127
2024-03-18 23:50:00,3,1,13,5,0,30,8,2,3,5,21,13,1,1,7,113
2024-03-19 00:00:00,2,9,15,17,0,22,6,6,9,7,18,9,1,2,14,137
2024-03-19 00:10:00,5,0,12,8,0,24,3,2,2,4,17,4,2,0,6,89
2024-03-19 00:20:00,10,1,5,11,0,32,4,0,1,2,19,13,5,1,0,104
2024-03-19 00:30:00,6,2,4,3,0,13,4,2,1,2,12,5,3,1,6,64
2024-03-19 00:40:00,0,1,5,10,0,14,0,1,2,2,13,7,0,1,3,59
2024-03-19 00:50:00,4,3,8,2,0,7,2,2,4,1,5,6,1,1,5,51
2024-03-19 01:00:00,4,0,10,2,0,13,2,0,8,5,11,6,2,0,0,63
2024-03-19 01:10:00,2,5,9,1,0,21,7,1,3,2,14,11,1,2,3,82
2024-03-19 01:20:00,3,0,7,5,0,12,1,2,0,0,11,6,2,0,4,53
2024-03-19 01:30:00,0,3,9,2,0,7,4,1,0,3,5,2,0,1,2,39
2024-03-19 01:40:00,1,4,13,2,0,18,4,1,3,2,17,12,2,2,3,84
2024-03-19 01:50:00,5,7,7,2,0,6,2,1,1,2,6,10,3,3,3,58
2024-03-19 02:00:00,0,3,8,2,0,6,1,2,4,2,5,6,0,1,5,45
2024-03-19 02:10:00,2,0,7,1,0,14,0,2,1,2,10,5,2,0,5,51
2024-03-19 02:20:00,5,0,6,2,0,9,4,2,7,2,11,6,4,0,3,61
2024-03-19 02:30:00,1,0,5,2,0,8,0,0,3,3,6,3,1,0,0,32
2024-03-19 02:40:00,2,0,8,0,0,5,0,2,0,0,4,2,1,0,5,29
2024-03-19 02:50:00,0,0,7,5,0,4,0,0,3,0,3,2,0,0,0,24
2024-03-19 03:00:00,5,4,5,4,0,13,2,2,7,0,7,7,1,2,5,64
2024-03-19 03:10:00,5,0,12,0,0,10,3,0,1,4,12,5,3,0,0,55
2024-03-19 03:20:00,5,0,9,2,0,19,5,1,2,3,13,6,2,0,2,69
2024-03-19 03:30:00,10,0,8,1,0,5,0,0,5,1,6,4,5,0,0,45
2024-03-19 03:40:00,4,0,12,0,0,10,3,4,1,4,9,4,2,0,9,62
2024-03-19 03:50:00,5,0,7,4,0,7,5,1,2,5,9,6,2,1,3,57
2024-03-19 04:00:00,3,0,8,0,0,2,0,2,1,1,4,2,2,0,6,31
2024-03-19 04:10:00,6,0,9,0,0,6,1,1,5,1,7,2,3,0,3,44
2024-03-19 04:20:00,9,0,11,3,0,19,8,3,5,3,14,8,7,0,9,99
2024-03-19 04:30:00,8,1,17,2,0,39,9,8,10,2,27,12,3,1,22,161
2024-03-19 04:40:00,13,2,15,2,0,23,3,8,1,5,21,8,5,1,23,130
2024-03-19 04:50:00,8,3,20,5,0,41,8,12,3,6,29,13,6,1,35,190
2024-03-19 05:00:00,10,1,15,6,0,35,10,21,14,6,29,17,6,1,55,226
2024-03-19 05:10:00,10,5,28,8,0,53,18,31,27,11,44,18,6,2,57,318
2024-03-19 05:20:00,25,5,24,11,0,63,20,42,14,9,55,22,12,4,57,363
2024-03-19 05:30:00,24,6,25,22,0,78,24,60,31,14,76,36,18,4,46,464
2024-03-19 05:40:00,23,9,29,15,0,116,39,78,23,17,114,66,29,5,74,637
2024-03-19 05:50:00,29,16,30,27,1,107,51,62,26,21,132,87,31,10,33,663
2024-03-19 06:00:00,21,10,24,22,0,77,46,69,27,19,105,61,23,5,11,520
2024-03-19 06:10:00,33,14,35,27,0,91,56,73,43,35,126,93,28,9,44,707
2024-03-19 06:20:00,15,22,31,25,0,63,60,60,49,65,119,108,18,20,11,666
2024-03-19 06:30:00,19,14,29,29,1,66,59,81,43,46,161,125,27,16,0,716
2024-03-19 06:40:00,16,18,34,38,2,46,59,83,68,46,178,143,36,28,0,795
2024-03-19 06:50:00,13,14,35,34,1,34,60,73,56,37,194,176,34,28,2,791
2024-03-19 07:00:00,13,14,39,33,1,48,62,56,46,53,180,147,36,28,13,769
2024-03-19 07:10:00,17,16,35,45,2,37,52,55,81,80,184,156,45,35,10,850
2024-03-19 07:20:00,7,6,38,43,2,51,63,69,71,72,183,173,33,32,4,847
2024-03-19 07:30:00,22,19,32,39,1,28,37,64,60,61,196,195,59,44,5,862
2024-03-19 07:40:00,17,17,39,44,0,26,39,66,86,66,201,189,47,30,2,869
2024-03-19 07:50:00,9,9,33,44,0,25,36,63,55,52,193,200,39,40,13,811
2024-03-19 08:00:00,1,6,40,50,1,17,36,62,59,72,186,171,38,39,13,791
2024-03-19 08:10:00,13,23,26,45,0,35,49,66,60,62,177,162,34,35,3,790
2024-03-19 08:20:00,16,17,35,47,0,41,63,62,64,79,186,171,46,37,4,868
2024-03-19 08:30:00,14,16,24,42,3,14,37,59,36,71,184,188,46,35,17,786
2024-03-19 08:40:00,13,14,31,36,0,23,42,62,45,59,174,172,41,35,12,759
2024-03-19 08:50:00,14,17,42,41,1,36,66,55,55,55,147,147,37,24,13,750
2024-03-19 09:00:00,15,13,34,41,1,39,56,52,44,52,173,133,35,23,10,721
2024-03-19 09:10:00,11,13,43,37,1,49,56,54,33,61,158,156,30,17,25,744
2024-03-19 09:20:00,13,13,39,36,2,51,58,52,39,63,162,139,29,22,34,752
2024-03-19 09:30:00,17,15,51,55,1,56,59,42,50,50,140,134,20,20,16,726
2024-03-19 09:40:00,16,11,36,36,1,49,64,41,36,50,159,142,30,25,17,713
2024-03-19 09:50:00,17,15,37,39,1,52,47,33,40,55,152,140,35,34,12,709
2024-03-19 10:00:00,19,12,46,39,1,69,61,32,33,55,144,118,24,20,17,690
2024-03-19 10:10:00,10,13,60,42,3,59,51,29,37,44,134,108,23,21,16,650
2024-03-19 10:20:00,18,12,39,42,3,68,68,19,41,58,157,129,33,18,19,724
2024-03-19 10:30:00,11,14,67,55,1,48,49,34,43,60,130,121,27,24,11,695
2024-03-19 10:40:00,12,10,37,39,0,54,63,34,29,58,139,117,22,15,16,645
2024-03-19 10:50:00,14,9,38,43,0,48,49,35,37,59,110,109,21,16,23,611
2024-03-19 11:00:00,10,11,55,45,1,73,53,31,34,45,129,89,20,13,12,621
2024-03-19 11:10:00,6,12,32,45,2,63,53,34,41,36,142,109,27,26,30,658
2024-03-19 11:20:00,12,11,44,53,0,65,57,38,31,49,113,124,23,20,15,655
2024-03-19 11:30:00,11,13,41,29,0,51,46,25,48,60,124,105,26,17,18,614
2024-03-19 11:40:00,15,14,52,57,0,73,54,33,30,71,143,149,26,22,22,761
2024-03-19 11:50:00,15,10,35,37,6,49,51,37,32,68,144,114,30,19,22,669
2024-03-19 12:00:00,17,7,54,58,2,66,57,39,38,54,134,95,22,16,14,673
2024-03-19 12:10:00,11,10,51,41,0,52,49,24,49,62,119,101,21,12,16,618
2024-03-19 12:20:00,15,12,41,52,3,50,41,40,26,64,129,100,23,20,19,635
2024-03-19 12:30:00,18,22,50,56,0,44,38,41,44,52,120,108,28,28,14,663
2024-03-19 12:40:00,16,11,34,42,0,52,56,41,44,63,142,115,21,12,17,666
2024-03-19 12:50:00,19,7,41,51,0,49,56,55,45,53,136,104,28,19,9,672
2024-03-19 13:00:00,32,9,32,33,1,60,52,50,32,56,135,101,22,15,15,645
2024-03-19 13:10:00,12,11,58,66,2,61,53,44,47,66,131,117,21,22,8,719
2024-03-19 13:20:00,13,16,42,49,2,50,40,56,50,54,141,103,28,25,11,680
2024-03-19 13:30:00,14,15,49,52,0,67,53,36,46,63,132,121,22,27,14,711
2024-03-19 13:40:00,17,14,52,42,1,46,48,40,52,64,143,125,26,22,15,707
2024-03-19 13:50:00,12,15,34,39,1,56,49,41,57,67,142,128,27,24,14,706
2024-03-19 14:00:00,18,13,38,55,1,49,52,42,46,69,140,106,34,21,16,700
2024-03-19 14:10:00,20,13,41,38,2,45,48,45,60,68,150,122,30,19,11,712
2024-03-19 14:20:00,16,14,48,48,2,54,59,44,76,87,155,132,32,24,17,808
2024-03-19 14:30:00,27,18,31,40,2,40,44,46,67,72,144,126,39,21,11,728
2024-03-19 14:40:00,17,15,47,53,1,49,52,55,52,55,148,132,27,16,11,730
2024-03-19 14:50:00,16,17,28,42,0,47,55,44,62,56,154,127,30,30,10,718
2024-03-19 15:00:00,11,15,27,32,2,52,55,47,70,61,155,130,32,28,5,722
2024-03-19 15:10:00,16,15,25,37,1,56,52,47,77,69,148,136,36,31,20,766
2024-03-19 15:20:00,18,13,22,37,3,39,47,50,105,66,166,140,30,22,10,768
2024-03-19 15:30:00,10,10,15,12,0,39,46,18,87,43,153,139,43,29,8,652
2024-03-19 15:40:00,15,13,34,45,0,48,44,59,94,87,178,149,43,31,3,843
2024-03-19 15:50:00,15,20,51,68,1,66,56,50,109,74,172,143,36,21,26,908
2024-03-19 16:00:00,13,13,55,67,2,50,63,37,80,94,165,159,34,30,33,895
2024-03-19 16:10:00,20,16,49,57,0,53,59,48,102,87,156,138,42,34,28,889
2024-03-19 16:20:00,14,17,37,43,1,45,54,64,81,78,183,139,44,28,20,848
2024-03-19 16:30:00,21,17,39,54,1,41,49,48,66,80,162,141,42,28,26,815
2024-03-19 16:40:00,20,12,32,52,0,52,51,55,86,91,163,123,40,28,33,838
2024-03-19 16:50:00,16,19,61,72,0,59,69,48,62,109,177,129,37,26,16,900
2024-03-19 17:00:00,21,16,42,58,1,43,58,50,78,91,149,119,39,25,14,804
2024-03-19 17:10:00,9,7,32,49,1,52,54,84,76,95,167,134,34,23,11,828
2024-03-19 17:20:00,7,8,41,64,1,65,60,67,84,83,177,129,39,29,14,868
2024-03-19 17:30:00,18,14,40,64,0,56,54,72,59,81,175,137,37,21,2,830
2024-03-19 17:40:00,22,14,42,49,0,53,53,62,60,94,139,108,32,23,6,757
2024-03-19 17:50:00,13,16,60,53,1,54,52,71,57,85,167,133,35,19,6,822
2024-03-19 18:00:00,13,16,36,52,1,47,46,73,51,79,145,108,33,28,7,735
2024-03-19 18:10:00,14,17,51,63,0,50,59,66,57,69,157,144,34,29,11,821
2024-03-19 18:20:00,11,9,52,51,0,57,54,65,49,79,164,132,40,34,9,806
2024-03-19 18:30:00,16,16,65,70,3,57,59,59,40,40,150,108,32,17,12,744
2024-03-19 18:40:00,19,18,58,45,0,62,56,43,38,42,145,103,34,23,19,705
2024-03-19 18:50:00,19,12,46,42,3,65,46,43,42,52,138,92,32,11,26,669
2024-03-19 19:00:00,22,14,55,46,0,112,48,32,42,52,110,80,15,12,54,694
2024-03-19 19:10:00,28,19,64,52,0,69,42,37,24,42,88,62,17,11,56,611
2024-03-19 19:20:00,34,16,28,27,0,100,49,31,21,28,130,93,23,15,41,636
2024-03-19 19:30:00,23,22,45,36,1,78,34,24,27,30,96,69,20,20,51,576
2024-03-19 19:40:00,23,19,48,38,0,98,30,32,19,30,102,55,14,10,35,553
2024-03-19 19:50:00,22,15,45,33,0,77,37,23,18,26,91,77,19,16,47,546
2024-03-19 20:00:00,18,15,35,25,0,91,35,19,17,32,98,59,26,15,37,522
2024-03-19 20:10:00,20,11,47,39,1,53,27,18,19,36,72,48,11,7,43,452
2024-03-19 20:20:00,19,8,45,21,0,66,26,15,12,27,77,51,12,4,34,417
2024-03-19 20:30:00,18,8,33,26,0,60,25,19,18,21,60,35,10,7,26,366
2024-03-19 20:40:00,16,8,46,27,0,67,22,10,12,29,66,50,15,7,24,399
2024-03-19 20:50:00,17,8,30,26,0,67,31,27,22,22,61,39,7,3,51,411
2024-03-19 21:00:00,24,8,33,21,0,69,20,24,14,28,68,33,11,5,51,409
2024-03-19 21:10:00,15,4,27,25,0,75,29,27,12,34,70,36,6,2,41,403
2024-03-19 21:20:00,17,9,35,24,0,67,28,26,12,25,61,45,11,5,44,409
2024-03-19 21:30:00,12,8,37,38,0,60,22,19,11,28,53,33,8,6,48,383
2024-03-19 21:40:00,13,1,32,19,0,62,26,16,10,24,62,38,10,1,33,347
2024-03-19 21:50:00,17,10,35,22,0,55,7,13,9,14,52,22,10,5,25,296
2024-03-19 22:00:00,10,16,32,25,0,50,25,11,17,18,49,32,7,8,32,332
2024-03-19 22:10:00,16,11,35,20,0,59,14,9,29,13,51,29,9,7,23,325
2024-03-19 22:20:00,14,3,28,17,0,54,16,10,20,11,49,26,9,3,25,285
2024-03-19 22:30:00,19,10,26,20,0,94,19,3,16,16,62,36,10,4,11,346
2024-03-19 22:40:00,9,0,20,14,0,67,13,6,9,19,45,18,5,0,15,240
2024-03-19 22:50:00,13,1,21,19,0,43,6,8,5,14,33,19,6,1,23,212
2024-03-19 23:00:00,15,0,34,14,0,40,7,7,5,15,32,14,8,0,19,210
2024-03-19 23:10:00,10,9,22,19,0,49,8,8,3,12,33,19,4,5,25,226
2024-03-19 23:20:00,6,7,17,13,0,33,6,10,10,6,27,20,2,3,25,185
2024-03-19 23:30:00,5,3,10,14,0,51,8,6,1,5,40,2,4,2,11,162
2024-03-19 23:40:00,0,0,10,17,0,45,5,5,2,5,33,8,0,0,15,145
2024-03-19 23:50:00,7,3,9,10,0,23,6,3,5,2,19,4,3,1,8,103
2024-03-20 00:00:00,9,2,17,15,0,33,2,7,4,7,24,11,4,2,13,150
2024-03-20 00:10:00,5,0,7,7,0,31,5,4,3,6,23,6,2,0,10,109
2024-03-20 00:20:00,7,3,9,10,0,13,7,6,4,3,18,3,3,2,15,103
2024-03-20 00:30:00,4,0,10,16,0,12,6,4,4,2,13,12,0,0,12,95
2024-03-20 00:40:00,1,2,6,7,0,14,3,4,4,2,14,24,1,1,9,92
2024-03-20 00:50:00,6,0,9,8,0,17,4,5,6,3,11,24,2,0,14,109
2024-03-20 01:00:00,5,0,9,11,0,26,3,1,2,5,17,184,3,0,3,269
2024-03-20 01:10:00,9,7,5,10,0,17,8,1,4,3,22,36,4,3,3,132
2024-03-20 01:20:00,3,1,6,10,0,18,5,1,2,0,14,114,2,1,3,180
2024-03-20 01:30:00,3,1,5,6,0,5,0,2,2,0,7,4,2,1,5,43
2024-03-20 01:40:00,8,2,15,5,0,10,0,4,5,5,12,8,4,1,11,90
2024-03-20 01:50:00,1,0,12,1,0,18,4,3,1,3,11,10,1,0,6,71
2024-03-20 02:00:00,0,1,6,6,0,9,3,1,2,2,8,7,0,1,2,48
2024-03-20 02:10:00,5,1,13,2,0,5,2,1,2,4,8,8,4,1,1,57
2024-03-20 02:20:00,6,0,7,5,0,5,0,1,5,3,6,6,4,0,1,49
2024-03-20 02:30:00,5,0,7,3,0,14,1,1,3,4,10,8,2,0,2,60
2024-03-20 02:40:00,3,0,8,2,0,9,1,3,1,3,6,5,2,0,8,51
2024-03-20 02:50:00,7,0,7,3,0,7,0,0,6,2,8,7,4,0,0,51
2024-03-20 03:00:00,0,1,7,1,0,9,0,1,1,1,4,3,0,1,3,32
2024-03-20 03:10:00,3,2,10,3,0,12,1,0,2,5,11,3,2,1,0,55
2024-03-20 03:20:00,4,2,8,0,0,6,3,3,2,0,6,7,1,1,7,50
2024-03-20 03:30:00,0,0,5,1,0,11,2,2,2,1,8,4,0,0,5,41
2024-03-20 03:40:00,6,2,7,2,0,8,2,1,3,4,7,5,2,1,2,52
2024-03-20 03:50:00,6,0,8,1,0,10,1,0,1,3,6,5,2,0,0,43
2024-03-20 04:00:00,4,0,9,6,0,5,2,1,4,4,6,5,3,0,2,51
2024-03-20 04:10:00,3,0,9,0,0,10,4,5,3,1,11,7,3,0,15,71
2024-03-20 04:20:00,2,0,9,2,0,19,2,3,1,1,13,8,1,0,8,69
2024-03-20 04:30:00,8,4,7,4,0,26,3,7,10,6,21,13,4,5,19,137
2024-03-20 04:40:00,17,2,14,4,0,26,4,11,4,1,24,8,8,1,26,150
2024-03-20 04:50:00,3,6,9,3,0,25,10,14,1,3,17,12,2,1,35,141
2024-03-20 05:00:00,10,0,16,10,0,46,4,19,8,5,36,15,6,1,36,212
2024-03-20 05:10:00,10,2,23,9,0,61,10,25,19,10,39,16,5,1,59,289
2024-03-20 05:20:00,20,2,24,11,0,65,15,30,26,11,54,29,10,3,61,361
2024-03-20 05:30:00,30,10,33,18,0,81,31,59,18,19,67,45,15,6,46,478
2024-03-20 05:40:00,32,11,22,23,0,110,43,61,28,16,93,54,19,7,77,596
2024-03-20 05:50:00,33,15,25,13,0,111,60,78,27,18,123,85,23,9,56,676
2024-03-20 06:00:00,28,12,31,29,1,81,34,64,23,22,102,60,22,10,52,571
2024-03-20 06:10:00,12,6,32,26,1,85,58,76,40,30,116,76,19,3,24,604
2024-03-20 06:20:00,19,13,24,19,0,56,58,59,45,39,144,124,32,22,0,654
2024-03-20 06:30:00,13,16,34,30,0,68,50,83,43,60,152,121,27,19,0,716
2024-03-20 06:40:00,13,12,28,34,1,37,52,79,57,39,176,137,34,24,0,723
2024-03-20 06:50:00,11,14,30,33,4,28,38,77,51,48,174,171,34,32,5,750
2024-03-20 07:00:00,15,12,40,40,0,35,55,58,57,36,166,144,34,40,17,749
2024-03-20 07:10:00,9,11,41,30,1,22,46,60,62,68,180,157,38,32,12,769
2024-03-20 07:20:00,11,8,39,42,0,44,64,65,52,74,199,169,43,41,13,864
2024-03-20 07:30:00,15,14,35,41,1,23,44,62,72,80,186,187,48,39,6,853
2024-03-20 07:40:00,5,8,44,48,0,25,51,76,71,47,198,195,39,46,3,856
2024-03-20 07:50:00,14,13,35,38,0,33,53,71,64,61,193,174,45,44,0,838
2024-03-20 08:00:00,11,18,36,33,0,47,55,69,63,61,178,152,41,32,3,799
2024-03-20 08:10:00,14,9,23,38,0,35,65,68,51,52,180,176,47,30,3,791
2024-03-20 08:20:00,7,13,27,49,1,20,40,61,66,71,161,173,39,37,8,773
2024-03-20 08:30:00,14,20,33,39,1,23,44,67,50,59,170,186,36,31,4,777
2024-03-20 08:40:00,8,10,21,31,0,13,41,62,92,81,155,161,38,43,12,768
2024-03-20 08:50:00,19,52,33,40,1,23,45,65,48,59,177,186,44,28,5,825
2024-03-20 09:00:00,7,18,54,46,0,47,70,61,31,64,154,181,26,35,14,808
2024-03-20 09:10:00,17,21,39,31,0,51,53,33,52,61,153,133,36,30,15,725
2024-03-20 09:20:00,12,13,40,35,1,58,58,38,30,56,150,134,27,25,12,689
2024-03-20 09:30:00,14,13,39,50,1,51,71,28,32,61,163,134,40,25,18,740
2024-03-20 09:40:00,11,24,45,43,0,60,60,32,35,59,149,139,31,26,18,732
2024-03-20 09:50:00,24,16,58,35,1,53,53,26,39,45,158,135,32,26,17,718
2024-03-20 10:00:00,19,17,46,43,0,70,62,42,27,46,143,99,26,15,17,672
2024-03-20 10:10:00,23,17,49,54,0,61,60,31,46,54,115,105,16,19,16,666
2024-03-20 10:20:00,19,13,57,30,2,68,59,30,47,49,132,123,21,18,20,688
2024-03-20 10:30:00,18,11,43,55,0,63,61,37,37,27,159,133,35,14,14,707
2024-03-20 10:40:00,15,16,47,46,1,64,61,29,63,65,136,113,23,18,17,714
2024-03-20 10:50:00,20,17,48,59,0,51,54,39,42,55,127,126,33,31,22,724
2024-03-20 11:00:00,14,11,50,48,0,66,55,37,30,52,116,92,19,17,20,627
2024-03-20 11:10:00,19,17,43,36,0,50,59,38,41,63,128,124,29,26,14,687
2024-03-20 11:20:00,15,24,56,48,3,59,62,33,48,62,144,122,30,29,8,743
2024-03-20 11:30:00,18,17,43,36,0,63,62,36,47,48,142,121,29,22,19,703
2024-03-20 11:40:00,17,15,63,74,3,70,56,37,49,56,149,118,26,21,18,772
2024-03-20 11:50:00,14,16,35,39,2,43,49,41,38,56,126,138,33,29,17,676
2024-03-20 12:00:00,17,15,47,59,1,65,58,33,36,61,132,105,24,15,17,685
2024-03-20 12:10:00,14,13,37,51,1,58,48,43,59,56,147,138,25,23,14,727
2024-03-20 12:20:00,15,22,42,33,2,52,47,39,41,65,148,121,33,22,21,703
2024-03-20 12:30:00,13,11,56,56,0,70,48,39,45,73,133,98,31,20,27,720
2024-03-20 12:40:00,16,12,43,44,1,49,51,31,43,78,135,108,28,22,19,680
2024-03-20 12:50:00,22,19,62,46,2,56,56,40,43,53,146,117,27,27,21,737
2024-03-20 13:00:00,14,11,43,42,0,55,60,39,53,62,130,109,26,10,15,669
2024-03-20 13:10:00,17,12,42,64,3,59,45,49,55,73,151,102,28,19,10,729
2024-03-20 13:20:00,13,13,41,40,0,59,52,36,44,57,142,120,31,26,17,691
2024-03-20 13:30:00,20,11,48,60,1,66,58,42,44,61,131,104,29,15,18,708
2024-03-20 13:40:00,9,7,52,63,1,66,60,51,49,59,142,121,28,21,18,747
2024-03-20 13:50:00,17,13,44,48,3,46,53,45,54,55,144,120,29,19,9,699
2024-03-20 14:00:00,12,19,46,50,0,65,62,39,53,60,125,111,21,13,17,693
2024-03-20 14:10:00,17,9,38,45,0,70,51,50,53,56,134,102,25,20,10,680
2024-03-20 14:20:00,15,10,50,56,3,59,63,64,65,71,152,144,32,25,15,824
2024-03-20 14:30:00,22,9,37,38,1,45,59,45,63,78,143,114,26,17,17,714
2024-03-20 14:40:00,19,14,51,58,2,49,55,43,74,65,156,123,34,16,13,772
2024-03-20 14:50:00,15,15,31,48,1,42,42,43,71,72,151,139,34,20,10,734
2024-03-20 15:00:00,11,16,54,63,2,62,61,45,77,88,151,133,34,23,14,834
2024-03-20 15:10:00,9,12,44,61,4,72,62,59,86,68,158,118,31,25,21,830
2024-03-20 15:20:00,15,17,36,56,2,52,53,58,75,88,167,139,33,25,9,825
2024-03-20 15:30:00,15,16,36,49,2,46,51,57,82,83,152,145,36,34,5,809
2024-03-20 15:40:00,14,15,33,49,2,60,58,68,79,114,161,147,39,31,6,876
2024-03-20 15:50:00,12,18,47,60,1,62,63,48,83,98,163,152,32,26,27,892
2024-03-20 16:00:00,8,11,42,55,1,52,50,53,97,75,162,128,35,33,19,821
2024-03-20 16:10:00,12,14,37,52,2,55,54,67,88,94,175,134,39,31,12,866
2024-03-20 16:20:00,20,18,30,50,3,55,53,53,83,92,153,139,36,26,19,830
2024-03-20 16:30:00,20,16,40,62,1,61,54,50,64,101,190,159,43,30,20,911
2024-03-20 16:40:00,19,13,47,67,1,54,63,60,71,95,159,132,37,27,9,854
2024-03-20 16:50:00,12,11,48,48,1,55,52,69,80,99,158,126,29,25,5,818
2024-03-20 17:00:00,13,11,49,52,2,48,51,50,92,83,177,131,29,25,25,838
2024-03-20 17:10:00,16,17,40,45,1,49,54,72,75,75,165,142,44,25,20,840
2024-03-20 17:20:00,15,10,43,69,0,43,60,66,85,112,178,150,36,15,4,886
2024-03-20 17:30:00,16,16,39,44,0,41,49,52,75,102,166,125,49,33,11,818
2024-03-20 17:40:00,13,15,41,43,0,51,50,76,64,107,171,154,41,29,2,857
2024-03-20 17:50:00,14,17,38,66,1,43,52,63,52,74,180,158,39,33,10,840
2024-03-20 18:00:00,19,21,38,56,0,57,40,49,58,62,161,131,37,25,22,776
2024-03-20 18:10:00,13,15,42,53,1,70,58,71,68,71,157,128,39,21,16,823
2024-03-20 18:20:00,12,15,48,54,0,52,44,64,44,77,149,124,28,21,13,745
2024-03-20 18:30:00,13,36,65,56,0,58,47,46,49,68,155,113,35,22,15,778
2024-03-20 18:40:00,18,9,75,52,0,80,55,51,35,44,143,90,26,16,19,713
2024-03-20 18:50:00,14,12,63,50,0,72,53,39,39,42,117,91,24,16,24,656
2024-03-20 19:00:00,22,15,52,47,1,90,58,41,37,45,108,89,17,9,45,676
2024-03-20 19:10:00,18,11,49,41,0,83,45,42,26,30,106,76,18,12,38,595
2024-03-20 19:20:00,35,23,46,45,0,79,41,37,34,33,98,77,21,19,62,650
2024-03-20 19:30:00,19,23,50,37,0,96,42,20,19,37,93,83,20,16,51,606
2024-03-20 19:40:00,25,15,45,28,2,77,30,31,18,28,98,59,17,19,46,538
2024-03-20 19:50:00,22,13,52,32,0,99,40,28,25,33,119,68,17,11,42,601
2024-03-20 20:00:00,28,12,37,31,0,83,29,21,20,26,91,72,27,14,45,536
2024-03-20 20:10:00,16,20,35,30,0,75,33,25,31,25,91,54,10,9,53,507
2024-03-20 20:20:00,30,15,53,23,0,70,31,25,21,31,74,46,17,8,51,495
2024-03-20 20:30:00,27,6,40,32,0,71,24,27,10,19,66,36,14,5,52,429
2024-03-20 20:40:00,21,18,39,20,0,80,28,16,14,27,83,53,16,13,32,460
2024-03-20 20:50:00,25,6,43,23,1,90,26,26,22,20,72,39,16,5,56,470
2024-03-20 21:00:00,24,14,26,28,0,71,26,24,18,26,66,49,13,12,48,445
2024-03-20 21:10:00,15,6,39,26,0,64,26,16,23,27,61,37,9,8,38,395
2024-03-20 21:20:00,13,3,38,32,0,80,32,20,17,34,67,44,12,1,46,439
2024-03-20 21:30:00,19,3,40,27,0,75,14,13,7,32,57,36,11,2,34,370
2024-03-20 21:40:00,18,10,29,27,0,57,18,14,15,28,42,26,9,7,31,331
2024-03-20 21:50:00,16,6,32,19,0,80,15,10,11,33,57,32,8,2,17,338
2024-03-20 22:00:00,16,11,33,21,0,68,21,14,18,24,61,30,13,8,33,371
2024-03-20 22:10:00,12,10,39,33,0,63,15,16,24,26,51,33,6,5,45,378
