datetime,V21Z,V22Z,V81Z,V82Z,D11Z,D12Z,Total
2024-03-18 10:30:00,0,31,0,32,2,0,65
2024-03-18 10:40:00,0,29,0,31,3,0,63
2024-03-18 10:50:00,0,26,0,24,7,0,57
2024-03-18 11:00:00,0,36,0,31,3,0,70
2024-03-18 11:10:00,0,26,0,26,5,0,57
2024-03-18 11:20:00,0,26,0,22,4,0,52
2024-03-18 11:30:00,0,39,0,29,4,0,72
2024-03-18 11:40:00,0,42,0,25,2,0,69
2024-03-18 11:50:00,0,41,0,31,47,0,119
2024-03-18 12:00:00,0,36,0,30,2,0,68
2024-03-18 12:10:00,0,37,0,35,3,0,75
2024-03-18 12:20:00,0,32,0,25,3,0,60
2024-03-18 12:30:00,0,31,0,40,2,0,73
2024-03-18 12:40:00,0,28,0,31,2,0,61
2024-03-18 12:50:00,0,37,0,28,3,0,68
2024-03-18 13:00:00,0,29,0,28,0,0,57
2024-03-18 13:10:00,0,33,0,22,5,0,60
2024-03-18 13:20:00,0,27,0,29,7,0,63
2024-03-18 13:30:00,0,38,0,28,2,0,68
2024-03-18 13:40:00,0,40,0,25,4,0,69
2024-03-18 13:50:00,0,22,0,25,2,0,49
2024-03-18 14:00:00,0,33,0,31,3,0,67
2024-03-18 14:10:00,0,34,0,27,0,0,61
2024-03-18 14:20:00,0,43,0,26,2,0,71
2024-03-18 14:30:00,0,34,0,26,2,0,62
2024-03-18 14:40:00,0,35,0,38,5,0,78
2024-03-18 14:50:00,0,40,0,31,1,0,72
2024-03-18 15:00:00,0,41,0,30,3,0,74
2024-03-18 15:10:00,0,49,0,35,1,0,85
2024-03-18 15:20:00,0,47,0,40,3,0,90
2024-03-18 15:30:00,0,50,0,27,1,0,78
2024-03-18 15:40:00,0,48,0,42,3,0,93
2024-03-18 15:50:00,0,56,0,30,2,0,88
2024-03-18 16:00:00,0,46,0,33,1,0,80
2024-03-18 16:10:00,0,44,0,31,1,0,76
2024-03-18 16:20:00,0,42,0,30,3,0,75
2024-03-18 16:30:00,0,51,0,30,0,0,81
2024-03-18 16:40:00,0,49,0,42,2,0,93
2024-03-18 16:50:00,0,40,0,31,2,0,73
2024-03-18 17:00:00,0,42,0,35,2,0,79
2024-03-18 17:10:00,0,50,0,38,0,0,88
2024-03-18 17:20:00,0,47,0,25,1,0,73
2024-03-18 17:30:00,0,34,0,42,2,0,78
2024-03-18 17:40:00,0,40,0,35,2,0,77
2024-03-18 17:50:00,0,47,0,35,0,0,82
2024-03-18 18:00:00,0,44,0,26,0,0,70
2024-03-18 18:10:00,0,41,0,35,1,0,77
2024-03-18 18:20:00,0,34,0,36,1,0,71
2024-03-18 18:30:00,0,39,0,37,1,0,77
2024-03-18 18:40:00,0,39,0,34,5,0,78
2024-03-18 18:50:00,0,44,0,60,0,0,104
2024-03-18 19:00:00,0,36,0,63,1,0,100
2024-03-18 19:10:00,0,24,0,57,3,0,84
2024-03-18 19:20:00,0,34,0,58,2,0,94
2024-03-18 19:30:00,0,38,0,45,1,0,84
2024-03-18 19:40:00,0,36,0,36,1,0,73
2024-03-18 19:50:00,0,45,0,42,1,0,88
2024-03-18 20:00:00,0,29,0,48,1,0,78
2024-03-18 20:10:00,0,41,0,65,0,0,106
2024-03-18 20:20:00,0,32,0,37,2,0,71
2024-03-18 20:30:00,0,21,0,38,0,0,59
2024-03-18 20:40:00,0,21,0,45,2,0,68
2024-03-18 20:50:00,0,23,0,47,0,0,70
2024-03-18 21:00:00,0,23,0,39,1,0,63
2024-03-18 21:10:00,0,32,0,48,0,0,80
2024-03-18 21:20:00,0,18,0,36,0,0,54
2024-03-18 21:30:00,0,23,0,29,0,0,52
2024-03-18 21:40:00,0,16,0,31,0,0,47
2024-03-18 21:50:00,0,21,0,25,0,0,46
2024-03-18 22:00:00,0,23,0,33,1,0,57
2024-03-18 22:10:00,0,25,0,37,1,0,63
2024-03-18 22:20:00,0,14,0,47,0,0,61
2024-03-18 22:30:00,0,20,0,62,0,0,82
2024-03-18 22:40:00,0,11,0,38,1,0,50
2024-03-18 22:50:00,0,16,0,36,2,0,54
2024-03-18 23:00:00,0,6,0,27,0,0,33
2024-03-18 23:10:00,0,7,0,36,0,0,43
2024-03-18 23:20:00,0,12,0,31,0,0,43
2024-03-18 23:30:00,0,9,0,24,0,0,33
2024-03-18 23:40:00,0,5,0,18,0,0,23
2024-03-18 23:50:00,0,4,0,25,0,0,29
2024-03-19 00:00:00,0,8,0,16,0,0,24
2024-03-19 00:10:00,0,1,0,16,0,0,17
2024-03-19 00:20:00,0,7,0,3,0,0,10
2024-03-19 00:30:00,0,1,0,10,1,0,12
2024-03-19 00:40:00,0,3,0,6,0,0,9
2024-03-19 00:50:00,0,12,0,11,0,0,23
2024-03-19 01:00:00,0,0,0,2,0,0,2
2024-03-19 01:10:00,0,5,0,9,0,0,14
2024-03-19 01:20:00,0,2,0,10,0,0,12
2024-03-19 01:30:00,0,5,0,3,0,0,8
2024-03-19 01:40:00,0,2,0,2,0,0,4
2024-03-19 01:50:00,0,2,0,0,0,0,2
2024-03-19 02:00:00,0,6,0,5,1,0,12
2024-03-19 02:10:00,0,2,0,4,0,0,6
2024-03-19 02:20:00,0,0,0,5,0,0,5
2024-03-19 02:30:00,0,1,0,2,0,0,3
2024-03-19 02:40:00,0,2,0,10,0,0,12
2024-03-19 02:50:00,0,0,0,2,0,0,2
2024-03-19 03:00:00,0,3,0,1,0,0,4
2024-03-19 03:10:00,0,4,0,12,0,0,16
2024-03-19 03:20:00,0,0,0,1,0,0,1
2024-03-19 03:30:00,0,2,0,5,0,0,7
2024-03-19 03:40:00,0,2,0,8,0,0,10
2024-03-19 03:50:00,0,3,0,7,0,0,10
2024-03-19 04:00:00,0,4,0,11,0,0,15
2024-03-19 04:10:00,0,4,0,11,0,0,15
2024-03-19 04:20:00,0,3,0,12,0,0,15
2024-03-19 04:30:00,0,4,0,31,0,0,35
2024-03-19 04:40:00,0,10,0,47,1,0,58
2024-03-19 04:50:00,0,14,0,43,0,0,57
2024-03-19 05:00:00,0,9,0,53,0,0,62
2024-03-19 05:10:00,0,17,0,66,1,0,84
2024-03-19 05:20:00,0,20,0,57,0,0,77
2024-03-19 05:30:00,0,19,0,68,2,0,89
2024-03-19 05:40:00,0,15,0,71,2,0,88
2024-03-19 05:50:00,0,33,0,64,5,0,102
2024-03-19 06:00:00,0,23,0,73,5,0,101
2024-03-19 06:10:00,0,35,0,43,1,0,79
2024-03-19 06:20:00,0,40,0,28,5,0,73
2024-03-19 06:30:00,0,24,0,45,14,0,83
2024-03-19 06:40:00,0,33,0,31,18,0,82
2024-03-19 06:50:00,0,1,0,45,19,0,65
2024-03-19 07:00:00,0,0,0,23,16,0,39
2024-03-19 07:10:00,0,21,0,36,11,0,68
2024-03-19 07:20:00,0,23,0,32,12,0,67
2024-03-19 07:30:00,0,36,0,31,15,0,82
2024-03-19 07:40:00,0,36,0,31,15,0,82
2024-03-19 07:50:00,0,43,0,36,14,0,93
2024-03-19 08:00:00,0,30,0,22,14,0,66
2024-03-19 08:10:00,0,34,0,33,21,0,88
2024-03-19 08:20:00,0,37,0,37,11,0,85
2024-03-19 08:30:00,0,39,0,29,13,0,81
2024-03-19 08:40:00,0,32,0,43,12,0,87
2024-03-19 08:50:00,0,42,0,47,11,0,100
2024-03-19 09:00:00,0,37,0,27,7,0,71
2024-03-19 09:10:00,0,34,0,39,8,0,81
2024-03-19 09:20:00,0,41,0,34,4,0,79
2024-03-19 09:30:00,0,32,0,31,3,0,66
2024-03-19 09:40:00,0,40,0,23,0,0,63
2024-03-19 09:50:00,0,31,0,30,3,0,64
2024-03-19 10:00:00,0,31,0,27,3,0,61
2024-03-19 10:10:00,0,34,0,24,1,0,59
2024-03-19 10:20:00,0,33,0,29,7,0,69
2024-03-19 10:30:00,0,32,0,36,3,0,71
2024-03-19 10:40:00,0,21,0,24,5,0,50
2024-03-19 10:50:00,0,43,0,36,1,0,80
2024-03-19 11:00:00,0,33,0,33,6,0,72
2024-03-19 11:10:00,0,30,0,32,5,0,67
2024-03-19 11:20:00,0,31,0,32,2,0,65
2024-03-19 11:30:00,0,28,0,30,9,0,67
2024-03-19 11:40:00,0,26,0,24,1,0,51
2024-03-19 11:50:00,0,34,0,35,4,0,73
2024-03-19 12:00:00,0,33,0,36,3,0,72
2024-03-19 12:10:00,0,38,0,24,2,0,64
2024-03-19 12:20:00,0,30,0,31,5,0,66
2024-03-19 12:30:00,0,30,0,28,8,0,66
2024-03-19 12:40:00,0,36,0,23,7,0,66
2024-03-19 12:50:00,0,32,0,24,8,0,64
2024-03-19 13:00:00,0,39,0,27,2,0,68
2024-03-19 13:10:00,0,37,0,19,0,0,56
2024-03-19 13:20:00,0,26,0,24,2,0,52
2024-03-19 13:30:00,0,43,0,39,4,0,86
2024-03-19 13:40:00,0,39,0,36,2,0,77
2024-03-19 13:50:00,0,36,0,22,2,0,60
2024-03-19 14:00:00,0,42,0,27,1,0,70
2024-03-19 14:10:00,0,30,0,30,3,0,63
2024-03-19 14:20:00,0,45,0,26,3,0,74
2024-03-19 14:30:00,0,48,0,30,0,0,78
2024-03-19 14:40:00,0,30,0,31,3,0,64
2024-03-19 14:50:00,0,35,0,21,3,0,59
2024-03-19 15:00:00,0,39,0,27,2,0,68
2024-03-19 15:10:00,0,48,0,30,0,0,78
2024-03-19 15:20:00,0,51,0,43,20,0,114
2024-03-19 15:30:00,0,57,0,24,6,0,87
2024-03-19 15:40:00,0,48,0,28,3,0,79
2024-03-19 15:50:00,0,39,0,36,4,0,79
2024-03-19 16:00:00,0,48,0,31,0,0,79
2024-03-19 16:10:00,0,51,0,27,2,0,80
2024-03-19 16:20:00,0,44,0,34,1,0,79
2024-03-19 16:30:00,0,42,0,39,1,0,82
2024-03-19 16:40:00,0,42,0,38,3,0,83
2024-03-19 16:50:00,0,59,0,41,1,0,101
2024-03-19 17:00:00,0,36,0,29,2,0,67
2024-03-19 17:10:00,0,49,0,32,2,0,83
2024-03-19 17:20:00,0,41,0,30,0,0,71
2024-03-19 17:30:00,0,40,0,32,0,0,72
2024-03-19 17:40:00,0,45,0,35,3,0,83
2024-03-19 17:50:00,0,48,0,39,4,0,91
2024-03-19 18:00:00,0,41,0,33,4,0,78
2024-03-19 18:10:00,0,46,0,43,2,0,91
2024-03-19 18:20:00,0,49,0,35,0,0,84
2024-03-19 18:30:00,0,44,0,36,2,0,82
2024-03-19 18:40:00,0,40,0,36,2,0,78
2024-03-19 18:50:00,0,40,0,44,0,0,84
2024-03-19 19:00:00,0,35,0,51,0,0,86
2024-03-19 19:10:00,0,38,0,78,1,0,117
2024-03-19 19:20:00,0,38,0,50,1,0,89
2024-03-19 19:30:00,0,40,0,62,2,0,104
2024-03-19 19:40:00,0,28,0,49,0,0,77
2024-03-19 19:50:00,0,24,0,51,1,0,76
2024-03-19 20:00:00,0,42,0,56,1,0,99
2024-03-19 20:10:00,0,37,0,49,1,0,87
2024-03-19 20:20:00,0,35,0,58,0,0,93
2024-03-19 20:30:00,0,28,0,53,0,0,81
2024-03-19 20:40:00,0,25,0,53,0,0,78
2024-03-19 20:50:00,0,26,0,50,0,0,76
2024-03-19 21:00:00,0,31,0,64,0,0,95
2024-03-19 21:10:00,0,26,0,57,0,0,83
2024-03-19 21:20:00,0,30,0,56,2,0,88
2024-03-19 21:30:00,0,26,0,50,0,0,76
2024-03-19 21:40:00,0,21,0,46,1,0,68
2024-03-19 21:50:00,0,20,0,36,1,0,57
2024-03-19 22:00:00,0,19,0,40,1,0,60
2024-03-19 22:10:00,0,25,0,22,0,0,47
2024-03-19 22:20:00,0,32,0,51,1,0,84
2024-03-19 22:30:00,0,31,0,43,1,0,75
2024-03-19 22:40:00,0,13,0,33,0,0,46
2024-03-19 22:50:00,0,8,0,37,0,0,45
2024-03-19 23:00:00,0,11,0,24,1,0,36
2024-03-19 23:10:00,0,16,0,21,1,0,38
2024-03-19 23:20:00,0,9,0,31,0,0,40
2024-03-19 23:30:00,0,3,0,24,0,0,27
2024-03-19 23:40:00,0,16,0,20,0,0,36
2024-03-19 23:50:00,0,9,0,15,1,0,25
2024-03-20 00:00:00,0,7,0,19,0,0,26
2024-03-20 00:10:00,0,5,0,8,0,0,13
2024-03-20 00:20:00,0,12,0,13,0,0,25
2024-03-20 00:30:00,0,8,0,8,0,0,16
2024-03-20 00:40:00,0,6,0,17,0,0,23
2024-03-20 00:50:00,0,2,0,11,0,0,13
2024-03-20 01:00:00,0,2,0,5,0,0,7
2024-03-20 01:10:00,0,5,0,13,0,0,18
2024-03-20 01:20:00,0,3,0,7,0,0,10
2024-03-20 01:30:00,0,1,0,5,0,0,6
2024-03-20 01:40:00,0,2,0,9,0,0,11
2024-03-20 01:50:00,0,0,0,9,0,0,9
2024-03-20 02:00:00,0,1,0,5,0,0,6
2024-03-20 02:10:00,0,2,0,10,0,0,12
2024-03-20 02:20:00,0,3,0,2,0,0,5
2024-03-20 02:30:00,0,1,0,7,0,0,8
2024-03-20 02:40:00,0,2,0,3,0,0,5
2024-03-20 02:50:00,0,0,0,4,0,0,4
2024-03-20 03:00:00,0,5,0,3,0,0,8
2024-03-20 03:10:00,0,4,0,12,0,0,16
2024-03-20 03:20:00,0,3,0,7,0,0,10
2024-03-20 03:30:00,0,8,0,0,0,0,8
2024-03-20 03:40:00,0,4,0,3,0,0,7
2024-03-20 03:50:00,0,2,0,3,0,0,5
2024-03-20 04:00:00,0,1,0,18,1,0,20
2024-03-20 04:10:00,0,5,0,10,0,0,15
2024-03-20 04:20:00,0,3,0,13,0,0,16
2024-03-20 04:30:00,0,2,0,25,0,0,27
2024-03-20 04:40:00,0,6,0,30,0,0,36
2024-03-20 04:50:00,0,13,0,34,0,0,47
2024-03-20 05:00:00,0,12,0,53,1,0,66
2024-03-20 05:10:00,0,19,0,82,2,0,103
2024-03-20 05:20:00,0,21,0,58,0,0,79
2024-03-20 05:30:00,0,17,0,64,0,0,81
2024-03-20 05:40:00,0,31,0,74,0,0,105
2024-03-20 05:50:00,0,22,0,67,4,0,93
2024-03-20 06:00:00,0,35,0,64,5,0,104
2024-03-20 06:10:00,0,26,0,48,3,0,77
2024-03-20 06:20:00,0,23,0,42,6,0,71
2024-03-20 06:30:00,0,25,0,44,11,0,80
2024-03-20 06:40:00,0,37,0,39,6,0,82
2024-03-20 06:50:00,0,26,0,28,8,0,62
2024-03-20 07:00:00,0,31,0,36,21,0,88
2024-03-20 07:10:00,0,41,0,37,10,0,88
2024-03-20 07:20:00,0,39,0,36,14,0,89
2024-03-20 07:30:00,0,38,0,30,8,0,76
2024-03-20 07:40:00,0,39,0,34,13,0,86
2024-03-20 07:50:00,0,36,0,36,10,0,82
2024-03-20 08:00:00,0,39,0,36,11,0,86
2024-03-20 08:10:00,0,35,0,40,31,0,106
2024-03-20 08:20:00,0,31,0,40,18,0,89
2024-03-20 08:30:00,0,49,0,35,8,0,92
2024-03-20 08:40:00,0,35,0,35,13,0,83
2024-03-20 08:50:00,0,33,0,26,12,0,71
2024-03-20 09:00:00,0,35,0,34,9,0,78
2024-03-20 09:10:00,0,44,0,31,10,0,85
2024-03-20 09:20:00,0,42,0,41,86,0,169
2024-03-20 09:30:00,0,31,0,35,5,0,71
2024-03-20 09:40:00,0,41,0,25,5,0,71
2024-03-20 09:50:00,0,34,0,30,2,0,66
2024-03-20 10:00:00,0,37,0,28,2,0,67
2024-03-20 10:10:00,0,28,0,32,4,0,64
2024-03-20 10:20:00,0,34,0,24,6,0,64
2024-03-20 10:30:00,0,29,0,23,4,0,56
2024-03-20 10:40:00,0,39,0,37,5,0,81
2024-03-20 10:50:00,0,28,0,28,3,0,59
2024-03-20 11:00:00,0,24,0,23,5,0,52
2024-03-20 11:10:00,0,41,0,29,1,0,71
2024-03-20 11:20:00,0,38,0,27,3,0,68
2024-03-20 11:30:00,0,42,0,31,1,0,74
2024-03-20 11:40:00,0,27,0,31,1,0,59
2024-03-20 11:50:00,0,29,0,36,4,0,69
2024-03-20 12:00:00,0,41,0,28,5,0,74
2024-03-20 12:10:00,0,44,0,35,7,0,86
2024-03-20 12:20:00,0,34,0,30,5,0,69
2024-03-20 12:30:00,0,33,0,27,6,0,66
2024-03-20 12:40:00,0,33,0,39,4,0,76
2024-03-20 12:50:00,0,36,0,32,5,0,73
2024-03-20 13:00:00,0,38,0,25,4,0,67
2024-03-20 13:10:00,0,35,0,35,2,0,72
2024-03-20 13:20:00,0,32,0,27,2,0,61
2024-03-20 13:30:00,0,28,0,27,9,0,64
2024-03-20 13:40:00,0,34,0,32,7,0,73
2024-03-20 13:50:00,0,34,0,31,1,0,66
2024-03-20 14:00:00,0,36,0,30,0,0,66
2024-03-20 14:10:00,0,31,0,37,4,0,72
2024-03-20 14:20:00,0,36,0,34,4,0,74
2024-03-20 14:30:00,0,43,0,40,4,0,87
2024-03-20 14:40:00,0,41,0,32,2,0,75
2024-03-20 14:50:00,0,38,0,25,4,0,67
2024-03-20 15:00:00,0,39,0,34,6,0,79
2024-03-20 15:10:00,0,54,0,35,2,0,91
2024-03-20 15:20:00,0,52,0,35,1,0,88
2024-03-20 15:30:00,0,46,0,34,1,0,81
2024-03-20 15:40:00,0,42,0,27,2,0,71
2024-03-20 15:50:00,0,51,0,36,1,0,88
2024-03-20 16:00:00,0,48,0,30,0,0,78
2024-03-20 16:10:00,0,45,0,36,2,0,83
2024-03-20 16:20:00,0,47,0,27,1,0,75
2024-03-20 16:30:00,0,50,0,23,22,0,95
2024-03-20 16:40:00,0,52,0,41,1,0,94
2024-03-20 16:50:00,0,45,0,41,2,0,88
2024-03-20 17:00:00,0,40,0,35,1,0,76
2024-03-20 17:10:00,0,36,0,33,3,0,72
2024-03-20 17:20:00,0,55,0,38,0,0,93
2024-03-20 17:30:00,0,42,0,33,1,0,76
2024-03-20 17:40:00,0,51,0,32,4,0,87
2024-03-20 17:50:00,0,34,0,45,1,0,80
2024-03-20 18:00:00,0,52,0,35,1,0,88
2024-03-20 18:10:00,0,47,0,38,2,0,87
2024-03-20 18:20:00,0,40,0,49,3,0,92
2024-03-20 18:30:00,0,41,0,29,1,0,71
2024-03-20 18:40:00,0,44,0,37,3,0,84
2024-03-20 18:50:00,0,43,0,53,0,0,96
2024-03-20 19:00:00,0,37,0,41,1,0,79
2024-03-20 19:10:00,0,49,0,64,2,0,115
2024-03-20 19:20:00,0,48,0,63,0,0,111
2024-03-20 19:30:00,0,29,0,57,2,0,88
2024-03-20 19:40:00,0,42,0,60,1,0,103
2024-03-20 19:50:00,0,38,0,52,1,0,91
2024-03-20 20:00:00,0,32,0,64,0,0,96
2024-03-20 20:10:00,0,46,0,42,0,0,88
2024-03-20 20:20:00,0,37,0,59,0,0,96
2024-03-20 20:30:00,0,28,0,53,1,0,82
2024-03-20 20:40:00,0,25,0,65,0,0,90
2024-03-20 20:50:00,0,19,0,61,0,0,80
2024-03-20 21:00:00,0,18,0,69,2,0,89
2024-03-20 21:10:00,0,20,0,50,0,0,70
2024-03-20 21:20:00,0,35,0,58,0,0,93
2024-03-20 21:30:00,0,29,0,49,0,0,78
2024-03-20 21:40:00,0,32,0,38,0,0,70
2024-03-20 21:50:00,0,28,0,36,0,0,64
2024-03-20 22:00:00,0,39,0,53,0,0,92
2024-03-20 22:10:00,0,14,0,50,0,0,64
2024-03-20 22:20:00,0,21,0,47,1,0,69
2024-03-20 22:30:00,0,18,0,53,3,0,74
2024-03-20 22:40:00,0,14,0,35,1,0,50
2024-03-20 22:50:00,0,14,0,27,0,0,41
2024-03-20 23:00:00,0,11,0,37,0,0,48
2024-03-20 23:10:00,0,17,0,28,1,0,46
2024-03-20 23:20:00,0,20,0,14,0,0,34
2024-03-20 23:30:00,0,10,0,36,1,0,47
2024-03-20 23:40:00,0,10,0,26,2,0,38
2024-03-20 23:50:00,0,9,0,11,0,0,20
2024-03-21 00:00:00,0,6,0,22,0,0,28
2024-03-21 00:10:00,0,3,0,10,0,0,13
2024-03-21 00:20:00,0,5,0,13,0,0,18
2024-03-21 00:30:00,0,9,0,17,1,0,27
2024-03-21 00:40:00,0,4,0,23,1,0,28
2024-03-21 00:50:00,0,0,0,11,1,0,12
2024-03-21 01:00:00,0,1,0,21,1,0,23
2024-03-21 01:10:00,0,1,0,9,0,0,10
2024-03-21 01:20:00,0,2,0,14,0,0,16
2024-03-21 01:30:00,0,2,0,7,0,0,9
2024-03-21 01:40:00,0,0,0,6,0,0,6
2024-03-21 01:50:00,0,4,0,10,0,0,14
2024-03-21 02:00:00,0,4,0,11,0,0,15
2024-03-21 02:10:00,0,3,0,0,0,0,3
2024-03-21 02:20:00,0,6,0,6,0,0,12
2024-03-21 02:30:00,0,0,0,4,0,0,4
2024-03-21 02:40:00,0,0,0,14,0,0,14
2024-03-21 02:50:00,0,2,0,4,0,0,6
2024-03-21 03:00:00,0,2,0,3,0,0,5
2024-03-21 03:10:00,0,0,0,5,0,0,5
2024-03-21 03:20:00,0,3,0,2,0,0,5
2024-03-21 03:30:00,0,3,0,3,0,0,6
2024-03-21 03:40:00,0,2,0,4,0,0,6
2024-03-21 03:50:00,0,0,0,8,0,0,8
2024-03-21 04:00:00,0,5,0,12,0,0,17
2024-03-21 04:10:00,0,4,0,10,0,0,14
2024-03-21 04:20:00,0,2,0,24,2,0,28
2024-03-21 04:30:00,0,4,0,32,0,0,36
2024-03-21 04:40:00,0,8,0,28,0,0,36
2024-03-21 04:50:00,0,5,0,29,1,0,35
2024-03-21 05:00:00,0,21,0,57,0,0,78
2024-03-21 05:10:00,0,13,0,68,0,0,81
2024-03-21 05:20:00,0,16,0,59,0,0,75
2024-03-21 05:30:00,0,16,0,72,2,0,90
2024-03-21 05:40:00,0,21,0,59,2,0,82
2024-03-21 05:50:00,0,29,0,75,4,0,108
2024-03-21 06:00:00,0,25,0,57,5,0,87
2024-03-21 06:10:00,0,24,0,46,7,0,77
2024-03-21 06:20:00,0,32,0,34,5,0,71
2024-03-21 06:30:00,0,27,0,36,10,0,73
2024-03-21 06:40:00,0,26,0,36,10,0,72
2024-03-21 06:50:00,0,33,0,38,15,0,86
2024-03-21 07:00:00,0,29,0,47,15,0,91
2024-03-21 07:10:00,0,32,0,40,14,0,86
2024-03-21 07:20:00,0,40,0,38,13,0,91
2024-03-21 07:30:00,0,34,0,40,10,0,84
2024-03-21 07:40:00,0,31,0,34,8,0,73
2024-03-21 07:50:00,0,29,0,32,10,0,71
2024-03-21 08:00:00,0,39,0,36,19,0,94
2024-03-21 08:10:00,0,32,0,33,14,0,79
2024-03-21 08:20:00,0,37,0,36,13,0,86
2024-03-21 08:30:00,0,28,0,41,11,0,80
2024-03-21 08:40:00,0,41,0,38,9,0,88
2024-03-21 08:50:00,0,38,0,37,7,0,82
2024-03-21 09:00:00,0,32,0,29,3,0,64
2024-03-21 09:10:00,0,44,0,37,7,0,88
2024-03-21 09:20:00,0,39,0,41,4,0,84
2024-03-21 09:30:00,0,40,0,28,3,0,71
2024-03-21 09:40:00,0,34,0,35,2,0,71
2024-03-21 09:50:00,0,27,0,32,5,0,64
2024-03-21 10:00:00,0,31,0,31,5,0,67
2024-03-21 10:10:00,0,36,0,29,5,0,70
2024-03-21 10:20:00,0,17,0,27,1,0,45
2024-03-21 10:30:00,0,35,0,22,1,0,58
2024-03-21 10:40:00,0,38,0,36,4,0,78
2024-03-21 10:50:00,0,45,0,36,1,0,82
2024-03-21 11:00:00,0,23,0,32,5,0,60
2024-03-21 11:10:00,0,41,0,37,1,0,79
2024-03-21 11:20:00,0,39,0,30,5,0,74
2024-03-21 11:30:00,0,34,0,40,2,0,76
2024-03-21 11:40:00,0,34,0,38,4,0,76
2024-03-21 11:50:00,0,36,0,30,4,0,70
2024-03-21 12:00:00,0,35,0,27,4,0,66
2024-03-21 12:10:00,0,40,0,35,6,0,81
2024-03-21 12:20:00,0,28,0,26,6,0,60
2024-03-21 12:30:00,0,39,0,23,4,0,66
2024-03-21 12:40:00,0,34,0,31,4,0,69
2024-03-21 12:50:00,0,40,0,36,8,0,84
2024-03-21 13:00:00,0,41,0,28,1,0,70
2024-03-21 13:10:00,0,37,0,36,6,0,79
2024-03-21 13:20:00,0,33,0,30,4,0,67
2024-03-21 13:30:00,0,39,0,27,2,0,68
2024-03-21 13:40:00,0,32,0,23,7,0,62
2024-03-21 13:50:00,0,43,0,37,7,0,87
2024-03-21 14:00:00,0,49,0,35,3,0,87
2024-03-21 14:10:00,0,37,0,29,0,0,66
2024-03-21 14:20:00,0,38,0,30,1,0,69
2024-03-21 14:30:00,0,36,0,29,3,0,68
2024-03-21 14:40:00,0,43,0,28,4,0,75
2024-03-21 14:50:00,0,44,0,28,2,0,74
2024-03-21 15:00:00,0,53,0,35,3,0,91
2024-03-21 15:10:00,0,34,0,38,5,0,77
2024-03-21 15:20:00,0,46,0,36,2,0,84
2024-03-21 15:30:00,0,39,0,37,5,0,81
2024-03-21 15:40:00,0,50,0,36,2,0,88
2024-03-21 15:50:00,0,43,0,35,3,0,81
2024-03-21 16:00:00,0,38,0,29,2,0,69
2024-03-21 16:10:00,0,34,0,38,3,0,75
2024-03-21 16:20:00,0,45,0,26,2,0,73
2024-03-21 16:30:00,0,42,0,30,3,0,75
2024-03-21 16:40:00,0,34,0,32,2,0,68
2024-03-21 16:50:00,0,50,0,40,0,0,90
2024-03-21 17:00:00,0,44,0,40,2,0,86
2024-03-21 17:10:00,0,51,0,40,1,0,92
2024-03-21 17:20:00,0,50,0,32,3,0,85
2024-03-21 17:30:00,0,40,0,33,2,0,75
2024-03-21 17:40:00,0,54,0,39,1,0,94
2024-03-21 17:50:00,0,43,0,41,2,0,86
2024-03-21 18:00:00,0,45,0,34,2,0,81
2024-03-21 18:10:00,0,44,0,35,0,0,79
2024-03-21 18:20:00,0,40,0,32,0,0,72
2024-03-21 18:30:00,0,34,0,31,1,0,66
2024-03-21 18:40:00,0,44,0,35,1,0,80
2024-03-21 18:50:00,0,54,0,63,3,0,120
2024-03-21 19:00:00,0,39,0,57,1,0,97
2024-03-21 19:10:00,0,40,0,56,0,0,96
2024-03-21 19:20:00,0,43,0,71,7,0,121
2024-03-21 19:30:00,0,39,0,60,3,0,102
2024-03-21 19:40:00,0,42,0,66,0,0,108
2024-03-21 19:50:00,0,37,0,82,20,0,139
2024-03-21 20:00:00,0,29,0,44,0,0,73
2024-03-21 20:10:00,0,32,0,46,1,0,79
2024-03-21 20:20:00,0,41,0,44,3,0,88
2024-03-21 20:30:00,0,35,0,42,3,0,80
2024-03-21 20:40:00,0,33,0,58,0,0,91
2024-03-21 20:50:00,0,38,0,61,0,0,99
2024-03-21 21:00:00,0,29,0,51,0,0,80
2024-03-21 21:10:00,0,28,0,56,1,0,85
2024-03-21 21:20:00,0,30,0,59,1,0,90
2024-03-21 21:30:00,0,27,0,45,0,0,72
2024-03-21 21:40:00,0,28,0,41,0,0,69
2024-03-21 21:50:00,0,22,0,52,1,0,75
2024-03-21 22:00:00,0,30,0,35,0,0,65
2024-03-21 22:10:00,0,26,0,60,0,0,86
2024-03-21 22:20:00,0,22,0,44,0,0,66
2024-03-21 22:30:00,0,14,0,57,2,0,73
2024-03-21 22:40:00,0,22,0,45,0,0,67
2024-03-21 22:50:00,0,16,0,59,0,0,75
2024-03-21 23:00:00,0,14,0,44,0,0,58
2024-03-21 23:10:00,0,16,0,33,1,0,50
2024-03-21 23:20:00,0,11,0,37,1,0,49
2024-03-21 23:30:00,0,15,0,44,0,0,59
2024-03-21 23:40:00,0,10,0,31,0,0,41
2024-03-21 23:50:00,0,9,0,24,1,0,34
2024-03-22 00:00:00,0,10,0,22,1,0,33
2024-03-22 00:10:00,0,8,0,14,0,0,22
2024-03-22 00:20:00,0,2,0,7,0,0,9
2024-03-22 00:30:00,0,6,0,12,0,0,18
