datetime,V51Z,V52Z,V111Z,V112Z,D53Z,D113Z,Total
2024-03-18 15:40:00,1,27,50,20,36,78,212
2024-03-18 15:50:00,3,26,59,23,60,87,258
2024-03-18 16:00:00,3,33,69,24,38,82,249
2024-03-18 16:10:00,4,40,57,13,61,113,288
2024-03-18 16:20:00,5,35,64,17,50,99,270
2024-03-18 16:30:00,3,51,79,18,60,117,328
2024-03-18 16:40:00,3,36,56,13,48,105,261
2024-03-18 16:50:00,5,55,63,11,53,97,284
2024-03-18 17:00:00,2,48,49,16,46,102,263
2024-03-18 17:10:00,4,52,67,13,70,113,319
2024-03-18 17:20:00,1,39,56,16,50,93,255
2024-03-18 17:30:00,3,43,68,23,49,99,285
2024-03-18 17:40:00,2,44,55,24,43,77,245
2024-03-18 17:50:00,2,45,43,12,54,81,237
2024-03-18 18:00:00,3,23,44,11,34,76,191
2024-03-18 18:10:00,2,27,55,22,34,80,220
2024-03-18 18:20:00,4,30,53,14,42,79,222
2024-03-18 18:30:00,2,28,40,15,32,61,178
2024-03-18 18:40:00,3,28,37,22,35,74,199
2024-03-18 18:50:00,1,71,50,11,43,56,232
2024-03-18 19:00:00,6,25,34,9,14,50,138
2024-03-18 19:10:00,6,41,48,17,28,39,179
2024-03-18 19:20:00,5,54,36,16,32,42,185
2024-03-18 19:30:00,4,51,38,4,30,42,169
2024-03-18 19:40:00,7,41,39,9,30,41,167
2024-03-18 19:50:00,2,59,48,7,35,40,191
2024-03-18 20:00:00,3,29,41,5,20,34,132
2024-03-18 20:10:00,7,25,41,9,14,33,129
2024-03-18 20:20:00,3,26,30,5,15,21,100
2024-03-18 20:30:00,0,16,41,9,10,23,99
2024-03-18 20:40:00,1,23,30,5,14,26,99
2024-03-18 20:50:00,2,23,26,7,14,15,87
2024-03-18 21:00:00,3,13,32,6,9,23,86
2024-03-18 21:10:00,1,25,20,6,13,23,88
2024-03-18 21:20:00,0,17,26,14,10,29,96
2024-03-18 21:30:00,1,28,21,11,22,17,100
2024-03-18 21:40:00,2,15,18,11,10,22,78
2024-03-18 21:50:00,1,11,24,6,7,20,69
2024-03-18 22:00:00,2,18,20,8,12,28,88
2024-03-18 22:10:00,4,18,18,7,13,16,76
2024-03-18 22:20:00,0,12,20,7,7,22,68
2024-03-18 22:30:00,0,7,14,9,6,16,52
2024-03-18 22:40:00,2,18,11,2,13,14,60
2024-03-18 22:50:00,0,20,11,4,10,12,57
2024-03-18 23:00:00,2,12,9,1,8,7,39
2024-03-18 23:10:00,2,9,14,4,7,10,46
2024-03-18 23:20:00,0,2,10,3,2,10,27
2024-03-18 23:30:00,1,7,11,2,5,10,36
2024-03-18 23:40:00,1,10,2,1,9,3,26
2024-03-18 23:50:00,0,7,12,2,4,12,37
2024-03-19 00:00:00,1,5,10,5,4,9,34
2024-03-19 00:10:00,1,4,4,3,2,4,18
2024-03-19 00:20:00,0,3,7,1,3,5,19
2024-03-19 00:30:00,0,4,6,6,2,6,24
2024-03-19 00:40:00,0,0,3,2,0,3,8
2024-03-19 00:50:00,0,5,2,1,3,2,13
2024-03-19 01:00:00,1,0,8,0,0,4,13
2024-03-19 01:10:00,1,6,2,0,3,2,14
2024-03-19 01:20:00,2,4,8,2,3,8,27
2024-03-19 01:30:00,0,2,6,0,1,5,14
2024-03-19 01:40:00,0,2,3,1,1,4,11
2024-03-19 01:50:00,0,0,1,1,0,1,3
2024-03-19 02:00:00,0,0,1,0,0,0,1
2024-03-19 02:10:00,0,3,1,1,2,1,8
2024-03-19 02:20:00,0,2,2,0,1,3,8
2024-03-19 02:30:00,0,5,2,0,3,3,13
2024-03-19 02:40:00,0,3,3,2,3,2,13
2024-03-19 02:50:00,0,2,1,1,1,1,6
2024-03-19 03:00:00,0,1,0,0,1,0,2
2024-03-19 03:10:00,0,5,1,2,3,1,12
2024-03-19 03:20:00,0,2,7,0,1,3,13
2024-03-19 03:30:00,0,9,4,3,5,6,27
2024-03-19 03:40:00,1,3,6,2,2,2,16
2024-03-19 03:50:00,2,2,1,0,1,0,6
2024-03-19 04:00:00,0,0,4,1,0,2,7
2024-03-19 04:10:00,1,0,9,0,0,6,16
2024-03-19 04:20:00,2,7,8,0,5,5,27
2024-03-19 04:30:00,1,10,4,0,6,4,25
2024-03-19 04:40:00,0,10,6,1,5,6,28
2024-03-19 04:50:00,0,17,4,0,10,3,34
2024-03-19 05:00:00,1,28,8,1,17,7,62
2024-03-19 05:10:00,1,25,8,0,15,6,55
2024-03-19 05:20:00,0,57,17,1,37,13,125
2024-03-19 05:30:00,1,53,10,2,35,6,107
2024-03-19 05:40:00,1,46,12,1,35,8,103
2024-03-19 05:50:00,0,66,23,4,39,17,149
2024-03-19 06:00:00,3,67,23,0,43,16,152
2024-03-19 06:10:00,3,81,25,2,54,20,185
2024-03-19 06:20:00,4,78,36,6,65,23,212
2024-03-19 06:30:00,2,66,20,4,98,31,221
2024-03-19 06:40:00,2,59,23,5,78,27,194
2024-03-19 06:50:00,1,75,23,2,102,29,232
2024-03-19 07:00:00,2,48,30,5,93,36,214
2024-03-19 07:10:00,4,90,27,8,120,43,292
2024-03-19 07:20:00,3,54,34,8,131,43,273
2024-03-19 07:30:00,3,58,36,7,103,33,240
2024-03-19 07:40:00,4,41,28,9,144,45,271
2024-03-19 07:50:00,7,48,25,13,110,47,250
2024-03-19 08:00:00,9,54,36,9,146,45,299
2024-03-19 08:10:00,3,48,30,11,93,42,227
2024-03-19 08:20:00,3,62,41,12,96,48,262
2024-03-19 08:30:00,2,69,36,11,105,44,267
2024-03-19 08:40:00,2,51,31,14,101,36,235
2024-03-19 08:50:00,4,75,30,9,97,42,257
2024-03-19 09:00:00,1,36,32,7,47,41,164
2024-03-19 09:10:00,3,59,42,9,93,42,248
2024-03-19 09:20:00,6,45,36,7,71,45,210
2024-03-19 09:30:00,4,36,27,6,56,32,161
2024-03-19 09:40:00,3,30,27,12,53,38,163
2024-03-19 09:50:00,3,35,31,10,41,46,166
2024-03-19 10:00:00,1,35,28,11,56,39,170
2024-03-19 10:10:00,3,26,31,13,37,43,153
2024-03-19 10:20:00,5,49,24,8,58,34,178
2024-03-19 10:30:00,2,35,33,8,52,36,166
2024-03-19 10:40:00,3,36,31,12,43,38,163
2024-03-19 10:50:00,4,25,28,17,44,29,147
2024-03-19 11:00:00,1,38,29,16,48,37,169
2024-03-19 11:10:00,2,29,37,11,41,42,162
2024-03-19 11:20:00,2,31,43,12,51,49,188
2024-03-19 11:30:00,5,33,50,13,45,58,204
2024-03-19 11:40:00,3,35,36,10,45,45,174
2024-03-19 11:50:00,2,19,43,16,26,56,162
2024-03-19 12:00:00,1,27,35,14,44,44,165
2024-03-19 12:10:00,3,26,35,12,39,46,161
2024-03-19 12:20:00,2,28,30,14,47,56,177
2024-03-19 12:30:00,1,25,48,22,34,50,180
2024-03-19 12:40:00,5,29,46,14,50,69,213
2024-03-19 12:50:00,2,33,34,15,46,52,182
2024-03-19 13:00:00,2,29,33,11,35,55,165
2024-03-19 13:10:00,2,38,42,7,47,62,198
2024-03-19 13:20:00,5,29,34,6,37,54,165
2024-03-19 13:30:00,0,36,31,12,57,55,191
2024-03-19 13:40:00,3,23,33,16,28,49,152
2024-03-19 13:50:00,2,37,49,18,49,59,214
2024-03-19 14:00:00,4,35,45,11,47,73,215
2024-03-19 14:10:00,2,23,51,19,31,70,196
2024-03-19 14:20:00,4,34,46,16,43,67,210
2024-03-19 14:30:00,2,44,57,21,55,74,253
2024-03-19 14:40:00,3,46,65,20,46,89,269
2024-03-19 14:50:00,4,35,45,15,43,53,195
2024-03-19 15:00:00,2,34,57,16,39,79,227
2024-03-19 15:10:00,3,30,65,20,48,101,267
2024-03-19 15:20:00,7,31,52,9,49,91,239
2024-03-19 15:30:00,1,41,60,12,53,86,253
2024-03-19 15:40:00,4,37,51,12,42,82,228
2024-03-19 15:50:00,4,33,81,13,38,105,274
2024-03-19 16:00:00,4,49,65,12,54,99,283
2024-03-19 16:10:00,1,18,77,17,16,116,245
2024-03-19 16:20:00,5,60,68,13,77,99,322
2024-03-19 16:30:00,3,37,78,15,52,106,291
2024-03-19 16:40:00,2,49,78,14,57,101,301
2024-03-19 16:50:00,4,46,72,13,60,125,320
2024-03-19 17:00:00,4,43,63,15,47,90,262
2024-03-19 17:10:00,5,56,86,20,62,115,344
2024-03-19 17:20:00,5,34,75,18,36,102,270
2024-03-19 17:30:00,5,58,54,13,59,95,284
2024-03-19 17:40:00,2,49,82,7,51,93,284
2024-03-19 17:50:00,4,55,65,8,48,90,270
2024-03-19 18:00:00,7,50,63,18,59,80,277
2024-03-19 18:10:00,5,35,43,17,39,69,208
2024-03-19 18:20:00,6,28,58,19,39,98,248
2024-03-19 18:30:00,4,26,62,17,41,91,241
2024-03-19 18:40:00,4,30,42,17,32,86,211
2024-03-19 18:50:00,4,45,38,15,37,65,204
2024-03-19 19:00:00,6,41,59,10,29,48,193
2024-03-19 19:10:00,3,44,54,15,29,56,201
2024-03-19 19:20:00,5,46,48,15,32,47,193
2024-03-19 19:30:00,7,40,46,8,24,48,173
2024-03-19 19:40:00,2,39,39,8,23,49,160
2024-03-19 19:50:00,2,52,41,12,33,39,179
2024-03-19 20:00:00,2,52,37,7,30,42,170
2024-03-19 20:10:00,3,56,21,9,29,19,137
2024-03-19 20:20:00,0,39,34,5,20,29,127
2024-03-19 20:30:00,1,17,30,10,12,24,94
2024-03-19 20:40:00,1,31,27,7,20,21,107
2024-03-19 20:50:00,0,20,32,8,10,24,94
2024-03-19 21:00:00,1,30,37,4,16,35,123
2024-03-19 21:10:00,1,25,31,5,18,30,110
2024-03-19 21:20:00,0,25,34,13,16,32,120
2024-03-19 21:30:00,0,18,31,15,10,27,101
2024-03-19 21:40:00,1,39,30,11,22,31,134
2024-03-19 21:50:00,0,29,32,2,16,25,104
2024-03-19 22:00:00,1,30,36,6,16,30,119
2024-03-19 22:10:00,1,25,27,9,14,19,95
2024-03-19 22:20:00,0,27,33,5,16,25,106
2024-03-19 22:30:00,1,22,27,4,13,22,89
2024-03-19 22:40:00,2,17,25,6,9,21,80
2024-03-19 22:50:00,0,14,14,9,7,7,51
2024-03-19 23:00:00,2,8,16,2,5,13,46
2024-03-19 23:10:00,1,14,11,5,9,8,48
2024-03-19 23:20:00,1,10,16,4,5,13,49
2024-03-19 23:30:00,1,13,10,9,7,9,49
2024-03-19 23:40:00,0,11,8,6,6,4,35
2024-03-19 23:50:00,0,4,8,3,2,7,24
2024-03-20 00:00:00,1,2,14,3,1,10,31
2024-03-20 00:10:00,0,11,7,3,5,5,31
2024-03-20 00:20:00,1,4,13,1,2,7,28
2024-03-20 00:30:00,0,9,7,3,5,4,28
2024-03-20 00:40:00,2,6,10,2,3,5,28
2024-03-20 00:50:00,5,10,14,2,6,10,47
2024-03-20 01:00:00,0,4,10,0,2,7,23
2024-03-20 01:10:00,0,9,6,0,5,3,23
2024-03-20 01:20:00,0,0,5,1,0,4,10
2024-03-20 01:30:00,0,0,6,1,0,6,13
2024-03-20 01:40:00,0,6,5,2,3,2,18
2024-03-20 01:50:00,0,1,4,3,1,1,10
2024-03-20 02:00:00,0,0,1,1,0,1,3
2024-03-20 02:10:00,0,1,0,0,1,0,2
2024-03-20 02:20:00,0,3,3,1,2,3,12
2024-03-20 02:30:00,0,5,2,2,3,3,15
2024-03-20 02:40:00,0,0,3,3,0,2,8
2024-03-20 02:50:00,0,3,4,0,2,3,12
2024-03-20 03:00:00,0,3,2,2,2,1,10
2024-03-20 03:10:00,0,2,5,1,1,4,13
2024-03-20 03:20:00,0,2,3,3,1,1,10
2024-03-20 03:30:00,0,2,2,1,1,1,7
2024-03-20 03:40:00,0,0,6,2,0,5,13
2024-03-20 03:50:00,0,4,6,1,2,4,17
2024-03-20 04:00:00,0,0,6,3,0,3,12
2024-03-20 04:10:00,2,3,5,1,2,4,17
2024-03-20 04:20:00,0,5,4,0,3,3,15
2024-03-20 04:30:00,2,10,3,1,6,2,24
2024-03-20 04:40:00,0,12,3,0,6,2,23
2024-03-20 04:50:00,0,9,8,1,6,6,30
2024-03-20 05:00:00,0,35,2,1,23,5,66
2024-03-20 05:10:00,1,38,12,0,23,6,80
2024-03-20 05:20:00,0,45,18,0,27,12,102
2024-03-20 05:30:00,1,38,14,3,23,8,87
2024-03-20 05:40:00,1,73,13,4,45,12,148
2024-03-20 05:50:00,2,67,28,5,39,19,160
2024-03-20 06:00:00,4,69,27,3,44,16,163
2024-03-20 06:10:00,1,58,15,1,52,16,143
2024-03-20 06:20:00,4,64,12,2,66,17,165
2024-03-20 06:30:00,2,53,26,5,60,28,174
2024-03-20 06:40:00,1,103,23,7,104,25,263
2024-03-20 06:50:00,3,69,27,9,86,36,230
2024-03-20 07:00:00,2,119,33,4,99,37,294
2024-03-20 07:10:00,6,88,40,12,117,37,300
2024-03-20 07:20:00,3,91,37,6,121,39,297
2024-03-20 07:30:00,1,54,40,11,118,42,266
2024-03-20 07:40:00,2,74,39,9,99,50,273
2024-03-20 07:50:00,2,73,36,12,142,47,312
2024-03-20 08:00:00,5,89,27,11,136,32,300
2024-03-20 08:10:00,4,57,34,11,137,37,280
2024-03-20 08:20:00,4,56,30,9,103,42,244
2024-03-20 08:30:00,2,68,33,9,121,43,276
2024-03-20 08:40:00,3,57,28,11,111,34,244
2024-03-20 08:50:00,6,51,35,10,87,34,223
2024-03-20 09:00:00,5,71,33,7,107,34,257
2024-03-20 09:10:00,3,56,35,9,65,39,207
2024-03-20 09:20:00,4,54,40,7,52,43,200
2024-03-20 09:30:00,4,54,35,9,61,46,209
2024-03-20 09:40:00,5,69,27,9,68,46,224
2024-03-20 09:50:00,2,40,35,12,57,34,180
2024-03-20 10:00:00,2,31,33,16,41,40,163
2024-03-20 10:10:00,3,36,22,13,42,31,147
2024-03-20 10:20:00,2,49,31,9,51,40,182
2024-03-20 10:30:00,1,29,32,13,33,43,151
2024-03-20 10:40:00,3,42,22,12,59,26,164
2024-03-20 10:50:00,4,32,32,19,46,39,172
2024-03-20 11:00:00,1,16,27,8,26,40,118
2024-03-20 11:10:00,3,26,26,9,45,34,143
2024-03-20 11:20:00,3,44,38,10,57,39,191
2024-03-20 11:30:00,2,30,42,12,40,60,186
2024-03-20 11:40:00,7,38,49,17,43,53,207
2024-03-20 11:50:00,2,22,29,14,30,55,152
2024-03-20 12:00:00,5,37,32,12,51,41,178
2024-03-20 12:10:00,3,36,27,11,40,56,173
2024-03-20 12:20:00,1,33,33,15,56,47,185
2024-03-20 12:30:00,2,32,34,19,53,51,191
2024-03-20 12:40:00,2,26,35,15,30,52,160
2024-03-20 12:50:00,2,42,48,12,58,53,215
2024-03-20 13:00:00,2,34,44,15,47,63,205
2024-03-20 13:10:00,1,32,37,14,39,54,177
2024-03-20 13:20:00,5,31,55,12,36,79,218
2024-03-20 13:30:00,1,40,46,18,51,62,218
2024-03-20 13:40:00,4,39,39,16,53,57,208
2024-03-20 13:50:00,2,36,39,12,44,53,186
2024-03-20 14:00:00,4,26,45,12,36,53,176
2024-03-20 14:10:00,2,24,45,19,33,64,187
2024-03-20 14:20:00,2,30,37,10,41,66,186
2024-03-20 14:30:00,6,51,46,18,48,71,240
2024-03-20 14:40:00,4,27,52,21,37,70,211
2024-03-20 14:50:00,4,33,45,18,44,75,219
2024-03-20 15:00:00,3,38,53,19,49,90,252
2024-03-20 15:10:00,3,28,60,7,36,95,229
2024-03-20 15:20:00,3,36,69,17,38,98,261
2024-03-20 15:30:00,1,42,57,15,43,96,254
2024-03-20 15:40:00,1,34,56,10,51,95,247
2024-03-20 15:50:00,6,43,62,15,53,125,304
2024-03-20 16:00:00,3,41,61,7,54,100,266
2024-03-20 16:10:00,1,45,62,8,66,106,288
2024-03-20 16:20:00,2,47,66,6,63,97,281
2024-03-20 16:30:00,4,54,66,8,54,106,292
2024-03-20 16:40:00,3,38,55,10,42,104,252
2024-03-20 16:50:00,2,34,64,12,57,130,299
2024-03-20 17:00:00,3,48,65,9,52,103,280
2024-03-20 17:10:00,1,55,86,18,62,120,342
2024-03-20 17:20:00,2,46,73,15,63,111,310
2024-03-20 17:30:00,3,36,63,18,36,109,265
2024-03-20 17:40:00,4,46,46,19,54,89,258
2024-03-20 17:50:00,4,35,61,20,56,114,290
2024-03-20 18:00:00,2,31,53,16,64,90,256
2024-03-20 18:10:00,2,36,63,10,50,93,254
2024-03-20 18:20:00,3,40,52,20,43,75,233
2024-03-20 18:30:00,4,33,35,21,52,92,237
2024-03-20 18:40:00,4,20,30,16,25,49,144
2024-03-20 18:50:00,3,36,45,17,40,52,193
2024-03-20 19:00:00,2,36,56,10,22,48,174
2024-03-20 19:10:00,1,56,62,12,30,61,222
2024-03-20 19:20:00,5,32,52,14,21,61,185
2024-03-20 19:30:00,5,44,51,14,28,54,196
2024-03-20 19:40:00,8,37,45,13,24,47,174
2024-03-20 19:50:00,2,47,55,9,33,38,184
2024-03-20 20:00:00,4,44,30,4,31,28,141
2024-03-20 20:10:00,2,44,46,13,26,34,165
2024-03-20 20:20:00,0,28,34,7,20,26,115
2024-03-20 20:30:00,2,31,37,6,18,31,125
2024-03-20 20:40:00,5,31,36,6,18,29,125
2024-03-20 20:50:00,2,26,31,8,17,24,108
2024-03-20 21:00:00,3,28,30,12,16,25,114
2024-03-20 21:10:00,3,44,55,15,25,43,185
2024-03-20 21:20:00,1,31,40,8,19,29,128
2024-03-20 21:30:00,3,23,37,5,14,21,103
2024-03-20 21:40:00,2,19,31,7,10,24,93
2024-03-20 21:50:00,1,19,33,7,11,26,97
2024-03-20 22:00:00,1,17,34,7,9,27,95
2024-03-20 22:10:00,1,13,33,10,8,25,90
2024-03-20 22:20:00,0,22,42,9,11,35,119
2024-03-20 22:30:00,1,13,26,11,7,23,81
2024-03-20 22:40:00,2,15,28,3,9,22,79
2024-03-20 22:50:00,1,9,24,8,6,21,69
2024-03-20 23:00:00,4,14,16,4,11,13,62
2024-03-20 23:10:00,0,16,23,5,8,19,71
2024-03-20 23:20:00,0,5,12,2,4,7,30
2024-03-20 23:30:00,3,8,7,3,4,6,31
2024-03-20 23:40:00,0,4,9,2,2,4,21
2024-03-20 23:50:00,0,2,11,2,1,5,21
2024-03-21 00:00:00,1,2,12,2,1,9,27
2024-03-21 00:10:00,0,5,16,3,3,10,37
2024-03-21 00:20:00,2,9,18,1,5,8,43
2024-03-21 00:30:00,0,3,12,2,2,9,28
2024-03-21 00:40:00,0,5,11,1,3,7,27
2024-03-21 00:50:00,0,4,8,0,2,5,19
2024-03-21 01:00:00,1,0,8,3,0,3,15
2024-03-21 01:10:00,0,8,7,2,4,5,26
2024-03-21 01:20:00,0,6,7,2,3,4,22
2024-03-21 01:30:00,0,0,3,1,0,3,7
2024-03-21 01:40:00,0,2,6,2,2,2,14
2024-03-21 01:50:00,0,0,2,2,0,1,5
2024-03-21 02:00:00,0,2,4,2,1,5,14
2024-03-21 02:10:00,0,3,4,0,2,5,14
2024-03-21 02:20:00,0,2,3,1,1,2,9
2024-03-21 02:30:00,0,2,9,1,2,4,18
2024-03-21 02:40:00,2,4,2,3,3,1,15
2024-03-21 02:50:00,0,3,8,3,2,5,21
2024-03-21 03:00:00,0,0,1,1,0,1,3
2024-03-21 03:10:00,0,2,2,1,1,2,8
2024-03-21 03:20:00,0,7,3,1,4,1,16
2024-03-21 03:30:00,0,0,5,2,0,3,10
2024-03-21 03:40:00,0,4,5,1,2,3,15
2024-03-21 03:50:00,0,3,9,2,2,4,20
2024-03-21 04:00:00,0,1,0,0,1,0,2
2024-03-21 04:10:00,2,2,2,0,1,1,8
2024-03-21 04:20:00,0,8,11,2,5,5,31
2024-03-21 04:30:00,3,4,0,0,3,0,10
2024-03-21 04:40:00,0,16,4,2,9,3,34
2024-03-21 04:50:00,0,24,4,1,14,4,47
2024-03-21 05:00:00,2,17,5,1,11,4,40
2024-03-21 05:10:00,1,31,8,1,17,7,65
2024-03-21 05:20:00,0,24,17,2,13,10,66
2024-03-21 05:30:00,2,60,12,6,41,8,129
2024-03-21 05:40:00,2,63,18,4,46,12,145
2024-03-21 05:50:00,1,43,28,1,27,17,117
2024-03-21 06:00:00,2,66,22,2,43,19,154
2024-03-21 06:10:00,2,33,29,3,31,20,118
2024-03-21 06:20:00,1,68,18,6,91,23,207
2024-03-21 06:30:00,1,48,25,5,61,25,165
2024-03-21 06:40:00,6,69,36,7,97,36,251
2024-03-21 06:50:00,2,61,34,2,64,32,195
2024-03-21 07:00:00,2,86,25,8,98,33,252
2024-03-21 07:10:00,3,50,27,6,75,35,196
2024-03-21 07:20:00,6,80,41,10,112,44,293
2024-03-21 07:30:00,5,89,31,9,174,36,344
2024-03-21 07:40:00,1,48,30,9,97,37,222
2024-03-21 07:50:00,4,56,34,15,92,40,241
2024-03-21 08:00:00,5,63,32,8,134,40,282
2024-03-21 08:10:00,1,46,33,18,98,37,233
2024-03-21 08:20:00,3,27,42,13,41,52,178
2024-03-21 08:30:00,7,63,34,13,140,47,304
2024-03-21 08:40:00,4,40,24,7,91,40,206
2024-03-21 08:50:00,4,35,30,10,50,35,164
2024-03-21 09:00:00,4,49,21,12,70,36,192
2024-03-21 09:10:00,5,63,41,9,72,36,226
2024-03-21 09:20:00,5,42,26,8,54,30,165
2024-03-21 09:30:00,3,41,24,10,58,29,165
2024-03-21 09:40:00,1,25,33,14,48,41,162
2024-03-21 09:50:00,1,34,50,8,46,49,188
2024-03-21 10:00:00,1,36,23,8,50,34,152
2024-03-21 10:10:00,2,27,30,8,39,34,140
2024-03-21 10:20:00,3,35,24,12,45,26,145
2024-03-21 10:30:00,3,45,42,8,55,45,198
2024-03-21 10:40:00,3,29,30,13,37,38,150
2024-03-21 10:50:00,4,45,24,12,57,23,165
2024-03-21 11:00:00,4,28,30,14,42,39,157
2024-03-21 11:10:00,1,26,29,13,42,44,155
2024-03-21 11:20:00,1,23,29,10,25,31,119
2024-03-21 11:30:00,1,36,42,21,42,53,195
2024-03-21 11:40:00,6,35,42,13,53,49,198
2024-03-21 11:50:00,1,17,29,9,24,52,132
2024-03-21 12:00:00,2,38,37,14,48,50,189
2024-03-21 12:10:00,2,26,48,9,31,56,172
2024-03-21 12:20:00,5,29,43,13,38,53,181
2024-03-21 12:30:00,2,30,29,11,38,60,170
2024-03-21 12:40:00,3,29,47,21,44,63,207
2024-03-21 12:50:00,3,33,42,11,56,52,197
2024-03-21 13:00:00,2,40,46,13,59,69,229
2024-03-21 13:10:00,2,35,47,16,43,61,204
2024-03-21 13:20:00,3,34,38,18,58,67,218
2024-03-21 13:30:00,2,37,37,18,48,52,194
2024-03-21 13:40:00,6,28,44,16,40,55,189
2024-03-21 13:50:00,2,27,43,16,34,46,168
2024-03-21 14:00:00,4,48,39,15,49,49,204
2024-03-21 14:10:00,1,33,46,8,43,67,198
2024-03-21 14:20:00,5,22,53,12,44,77,213
2024-03-21 14:30:00,2,34,46,23,43,67,215
2024-03-21 14:40:00,4,31,51,16,37,76,215
2024-03-21 14:50:00,2,28,53,20,44,63,210
2024-03-21 15:00:00,6,44,51,14,55,92,262
2024-03-21 15:10:00,7,34,61,7,57,89,255
2024-03-21 15:20:00,1,23,70,19,38,87,238
2024-03-21 15:30:00,5,33,56,17,34,89,234
2024-03-21 15:40:00,5,42,53,16,49,88,253
2024-03-21 15:50:00,3,34,49,19,38,85,228
2024-03-21 16:00:00,6,60,71,18,69,114,338
2024-03-21 16:10:00,2,37,66,10,57,102,274
2024-03-21 16:20:00,4,28,74,18,45,125,294
2024-03-21 16:30:00,3,45,72,20,71,111,322
2024-03-21 16:40:00,3,34,65,22,52,90,266
2024-03-21 16:50:00,7,49,52,22,65,99,294
2024-03-21 17:00:00,2,53,81,12,61,119,328
2024-03-21 17:10:00,3,53,71,16,61,111,315
2024-03-21 17:20:00,3,37,65,22,54,111,292
2024-03-21 17:30:00,7,49,48,15,65,94,278
2024-03-21 17:40:00,4,46,53,15,60,94,272
2024-03-21 17:50:00,7,50,56,18,68,75,274
2024-03-21 18:00:00,2,39,46,18,49,71,225
2024-03-21 18:10:00,5,29,49,17,41,94,235
2024-03-21 18:20:00,3,38,41,22,53,76,233
2024-03-21 18:30:00,4,21,35,20,29,99,208
2024-03-21 18:40:00,6,38,50,17,38,62,211
2024-03-21 18:50:00,2,55,39,18,48,48,210
2024-03-21 19:00:00,5,63,53,13,38,62,234
2024-03-21 19:10:00,6,36,41,9,30,52,174
2024-03-21 19:20:00,3,49,41,10,30,51,184
2024-03-21 19:30:00,4,56,45,18,36,47,206
2024-03-21 19:40:00,6,42,55,16,24,45,188
2024-03-21 19:50:00,0,47,41,12,28,42,170
2024-03-21 20:00:00,1,48,43,12,29,36,169
2024-03-21 20:10:00,4,45,44,11,29,30,163
2024-03-21 20:20:00,1,37,35,10,24,36,143
2024-03-21 20:30:00,1,26,28,8,15,29,107
2024-03-21 20:40:00,1,21,23,8,15,25,93
2024-03-21 20:50:00,0,24,30,7,15,26,102
2024-03-21 21:00:00,1,38,34,6,24,21,124
2024-03-21 21:10:00,3,35,41,10,22,33,144
2024-03-21 21:20:00,0,17,39,7,9,31,103
2024-03-21 21:30:00,4,19,41,15,10,40,129
2024-03-21 21:40:00,11,19,25,8,12,22,97
2024-03-21 21:50:00,1,28,36,8,21,29,123
2024-03-21 22:00:00,1,16,36,9,12,26,100
2024-03-21 22:10:00,2,17,32,6,12,27,96
2024-03-21 22:20:00,0,26,37,7,14,24,108
2024-03-21 22:30:00,1,15,32,7,9,25,89
2024-03-21 22:40:00,2,16,28,5,10,21,82
2024-03-21 22:50:00,2,11,26,3,7,21,70
2024-03-21 23:00:00,3,10,32,3,6,21,75
2024-03-21 23:10:00,2,11,32,6,6,24,81
2024-03-21 23:20:00,0,13,23,6,7,16,65
2024-03-21 23:30:00,1,7,17,2,4,14,45
2024-03-21 23:40:00,0,8,8,1,4,6,27
2024-03-21 23:50:00,0,12,13,5,7,7,44
2024-03-22 00:00:00,1,6,13,3,4,10,37
2024-03-22 00:10:00,1,8,15,2,4,8,38
2024-03-22 00:20:00,0,9,12,5,5,5,36
2024-03-22 00:30:00,0,5,5,3,3,4,20
2024-03-22 00:40:00,0,6,12,5,4,9,36
2024-03-22 00:50:00,0,4,9,2,2,3,20
2024-03-22 01:00:00,0,8,5,1,4,2,20
2024-03-22 01:10:00,0,5,3,1,3,2,14
2024-03-22 01:20:00,0,5,5,0,3,4,17
2024-03-22 01:30:00,0,2,3,1,1,3,10
2024-03-22 01:40:00,0,0,2,1,0,2,5
2024-03-22 01:50:00,0,4,4,1,2,2,13
2024-03-22 02:00:00,0,4,9,5,2,8,28
2024-03-22 02:10:00,2,1,4,3,1,2,13
2024-03-22 02:20:00,0,0,1,1,0,2,4
2024-03-22 02:30:00,0,1,4,3,1,2,11
2024-03-22 02:40:00,0,4,8,0,3,5,20
2024-03-22 02:50:00,0,3,1,2,2,0,8
2024-03-22 03:00:00,0,2,3,0,1,2,8
2024-03-22 03:10:00,0,2,5,0,2,4,13
2024-03-22 03:20:00,0,2,2,0,1,1,6
2024-03-22 03:30:00,0,6,4,5,3,2,20
2024-03-22 03:40:00,2,4,3,0,2,3,14
2024-03-22 03:50:00,0,8,2,0,4,1,15
2024-03-22 04:00:00,0,5,10,1,3,5,24
2024-03-22 04:10:00,1,0,3,2,0,1,7
2024-03-22 04:20:00,0,8,6,0,5,4,23
2024-03-22 04:30:00,1,8,4,3,5,1,22
2024-03-22 04:40:00,0,16,2,1,10,1,30
2024-03-22 04:50:00,0,12,6,1,7,5,31
2024-03-22 05:00:00,1,36,8,0,22,6,73
2024-03-22 05:10:00,2,22,7,1,13,6,51
2024-03-22 05:20:00,0,34,10,0,26,10,80
2024-03-22 05:30:00,1,55,19,3,37,10,125
2024-03-22 05:40:00,2,57,11,3,34,13,120
