datetime,D51Z,V21Z,V22Z,V52Z,V81Z,V82Z,V113Z,V114Z,Total
2024-03-17 19:10:00,7,33,18,7,2,18,0,0,85
2024-03-17 19:20:00,5,17,7,4,4,16,0,0,53
2024-03-17 19:30:00,14,20,9,9,12,26,0,0,90
2024-03-17 19:40:00,8,20,13,3,2,23,0,0,69
2024-03-17 19:50:00,7,30,15,4,3,19,0,0,78
2024-03-17 20:00:00,8,32,9,6,2,26,0,0,83
2024-03-17 20:10:00,5,36,14,2,4,20,0,0,81
2024-03-17 20:20:00,6,30,16,6,3,17,0,0,78
2024-03-17 20:30:00,4,21,5,7,1,14,0,0,52
2024-03-17 20:40:00,7,25,21,4,4,15,0,0,76
2024-03-17 20:50:00,4,24,16,1,2,13,0,0,60
2024-03-17 21:00:00,5,19,13,4,0,17,0,0,58
2024-03-17 21:10:00,1,18,14,0,1,11,0,0,45
2024-03-17 21:20:00,4,25,10,3,2,8,0,0,52
2024-03-17 21:30:00,6,19,7,0,4,18,0,0,54
2024-03-17 21:40:00,3,25,9,6,1,9,0,0,53
2024-03-17 21:50:00,4,23,11,1,2,18,0,0,59
2024-03-17 22:00:00,1,27,15,1,1,8,0,0,53
2024-03-17 22:10:00,2,19,12,1,1,11,0,0,46
2024-03-17 22:20:00,0,15,13,0,0,6,0,0,34
2024-03-17 22:30:00,3,19,11,0,1,7,0,0,41
2024-03-17 22:40:00,4,20,12,2,0,1,0,0,39
2024-03-17 22:50:00,1,8,7,1,0,3,0,0,20
2024-03-17 23:00:00,0,22,12,0,1,8,0,0,43
2024-03-17 23:10:00,1,1,3,0,0,4,0,0,9
2024-03-17 23:20:00,2,14,11,2,1,3,0,0,33
2024-03-17 23:30:00,0,10,7,0,0,1,0,0,18
2024-03-17 23:40:00,0,7,7,0,0,1,0,0,15
2024-03-17 23:50:00,1,8,5,0,0,3,0,0,17
2024-03-18 00:00:00,0,2,1,0,0,4,0,0,7
2024-03-18 00:10:00,0,14,6,0,0,2,0,0,22
2024-03-18 00:20:00,0,2,1,0,0,4,0,0,7
2024-03-18 00:30:00,0,4,1,0,0,1,0,0,6
2024-03-18 00:40:00,0,5,4,0,0,1,0,0,10
2024-03-18 00:50:00,0,2,4,0,0,1,0,0,7
2024-03-18 01:00:00,0,8,9,0,0,0,0,0,17
2024-03-18 01:10:00,2,2,2,2,1,3,0,0,12
2024-03-18 01:20:00,2,4,3,2,1,3,0,0,15
2024-03-18 01:30:00,0,3,2,0,0,0,0,0,5
2024-03-18 01:40:00,0,2,1,0,0,1,0,0,4
2024-03-18 01:50:00,0,3,4,0,0,1,0,0,8
2024-03-18 02:00:00,0,2,1,0,0,5,0,0,8
2024-03-18 02:10:00,0,4,0,0,0,1,0,0,5
2024-03-18 02:20:00,0,0,0,0,0,1,0,0,1
2024-03-18 02:30:00,0,2,0,0,0,1,0,0,3
2024-03-18 02:40:00,0,0,0,0,0,0,0,0,0
2024-03-18 02:50:00,1,1,1,1,0,0,0,0,4
2024-03-18 03:00:00,0,0,0,0,0,0,0,0,0
2024-03-18 03:10:00,0,0,0,0,0,1,0,0,1
2024-03-18 03:20:00,0,5,5,0,0,0,0,0,10
2024-03-18 03:30:00,0,1,1,0,0,0,0,0,2
2024-03-18 03:40:00,0,5,3,0,0,1,0,0,9
2024-03-18 03:50:00,0,1,0,0,1,2,0,0,4
2024-03-18 04:00:00,1,3,2,2,2,2,0,0,12
2024-03-18 04:10:00,0,2,2,0,1,1,0,0,6
2024-03-18 04:20:00,1,0,0,1,1,2,0,0,5
2024-03-18 04:30:00,1,2,2,0,0,1,0,0,6
2024-03-18 04:40:00,0,3,0,0,1,3,0,0,7
2024-03-18 04:50:00,1,0,0,3,3,3,0,0,10
2024-03-18 05:00:00,0,6,3,0,3,4,0,0,16
2024-03-18 05:10:00,3,10,6,2,4,8,0,0,33
2024-03-18 05:20:00,1,6,9,2,2,5,0,0,25
2024-03-18 05:30:00,2,7,7,0,5,16,0,0,37
2024-03-18 05:40:00,3,12,4,5,11,9,0,0,44
2024-03-18 05:50:00,4,17,8,1,10,15,0,0,55
2024-03-18 06:00:00,3,11,5,2,6,12,0,0,39
2024-03-18 06:10:00,0,11,8,0,5,15,0,0,39
2024-03-18 06:20:00,6,17,7,5,10,21,0,0,66
2024-03-18 06:30:00,1,10,6,0,8,18,0,0,43
2024-03-18 06:40:00,6,17,12,11,10,22,0,0,78
2024-03-18 06:50:00,3,20,12,3,9,33,0,0,80
2024-03-18 07:00:00,9,16,15,7,16,34,0,0,97
2024-03-18 07:10:00,17,27,10,10,18,31,0,0,113
2024-03-18 07:20:00,12,26,38,9,34,38,0,0,157
2024-03-18 07:30:00,21,41,26,13,21,48,0,0,170
2024-03-18 07:40:00,16,28,26,16,25,34,0,0,145
2024-03-18 07:50:00,17,32,32,22,14,47,0,0,164
2024-03-18 08:00:00,18,34,23,13,19,38,0,0,145
2024-03-18 08:10:00,20,22,26,17,26,42,0,0,153
2024-03-18 08:20:00,15,36,31,11,20,45,0,0,158
2024-03-18 08:30:00,13,36,40,10,8,47,0,0,154
2024-03-18 08:40:00,21,37,44,11,15,55,0,0,183
2024-03-18 08:50:00,16,27,21,12,29,32,0,0,137
2024-03-18 09:00:00,19,24,19,10,10,28,0,0,110
2024-03-18 09:10:00,15,41,22,10,15,26,0,0,129
2024-03-18 09:20:00,9,29,16,8,9,44,0,0,115
2024-03-18 09:30:00,10,35,20,9,6,16,0,0,96
2024-03-18 09:40:00,12,29,22,7,8,40,0,0,118
2024-03-18 09:50:00,9,35,26,6,8,37,0,0,121
2024-03-18 10:00:00,10,33,18,8,5,36,0,0,110
2024-03-18 10:10:00,8,36,23,7,13,37,0,0,124
2024-03-18 10:20:00,9,29,8,6,8,35,0,0,95
2024-03-18 10:30:00,9,22,23,6,4,38,0,0,102
2024-03-18 10:40:00,15,34,21,11,5,35,0,0,121
2024-03-18 10:50:00,7,42,21,5,7,38,0,0,120
2024-03-18 11:00:00,8,32,22,6,5,35,0,0,108
2024-03-18 11:10:00,17,23,13,16,10,35,0,0,114
2024-03-18 11:20:00,16,35,16,9,1,37,0,0,114
2024-03-18 11:30:00,7,39,31,4,8,38,0,0,127
2024-03-18 11:40:00,13,29,27,10,7,37,0,0,123
2024-03-18 11:50:00,12,36,24,7,11,42,0,0,132
2024-03-18 12:00:00,11,32,9,14,12,26,0,0,104
2024-03-18 12:10:00,11,44,30,3,6,39,0,0,133
2024-03-18 12:20:00,13,48,23,5,10,30,0,0,129
2024-03-18 12:30:00,18,28,24,12,12,34,0,0,128
2024-03-18 12:40:00,14,35,11,7,11,39,0,0,117
2024-03-18 12:50:00,10,29,14,11,7,36,0,0,107
2024-03-18 13:00:00,16,29,11,12,21,19,0,0,108
2024-03-18 13:10:00,9,41,18,6,7,36,0,0,117
2024-03-18 13:20:00,15,22,24,11,9,30,0,0,111
2024-03-18 13:30:00,14,42,17,10,10,32,0,0,125
2024-03-18 13:40:00,14,24,24,15,7,27,0,0,111
2024-03-18 13:50:00,23,25,25,19,13,20,0,0,125
2024-03-18 14:00:00,13,36,29,12,10,30,0,0,130
2024-03-18 14:10:00,16,29,20,13,9,31,0,0,118
2024-03-18 14:20:00,11,41,23,8,12,33,0,0,128
2024-03-18 14:30:00,11,34,24,10,14,43,0,0,136
2024-03-18 14:40:00,8,38,29,5,5,31,0,0,116
2024-03-18 14:50:00,12,46,30,9,17,27,0,0,141
2024-03-18 15:00:00,10,36,45,6,15,33,0,0,145
2024-03-18 15:10:00,10,31,26,8,17,23,0,0,115
2024-03-18 15:20:00,10,30,25,10,9,27,0,0,111
2024-03-18 15:30:00,10,53,38,7,11,31,0,0,150
2024-03-18 15:40:00,10,31,36,10,17,39,0,0,143
2024-03-18 15:50:00,10,27,24,6,17,31,0,0,115
2024-03-18 16:00:00,12,49,35,7,13,25,0,0,141
2024-03-18 16:10:00,11,32,27,8,10,21,0,0,109
2024-03-18 16:20:00,15,27,32,11,11,39,0,0,135
2024-03-18 16:30:00,12,21,36,7,8,39,0,0,123
2024-03-18 16:40:00,8,23,16,13,12,31,0,0,103
2024-03-18 16:50:00,12,48,32,3,10,31,0,0,136
2024-03-18 17:00:00,9,36,30,1,12,43,0,0,131
2024-03-18 17:10:00,11,43,34,6,14,42,0,0,150
2024-03-18 17:20:00,11,36,29,3,19,34,0,0,132
2024-03-18 17:30:00,13,38,25,13,23,44,0,0,156
2024-03-18 17:40:00,14,42,27,11,7,31,0,0,132
2024-03-18 17:50:00,15,35,33,11,23,35,0,0,152
2024-03-18 18:00:00,11,37,23,5,11,32,0,0,119
2024-03-18 18:10:00,18,39,32,12,19,40,0,0,160
2024-03-18 18:20:00,9,26,23,5,19,30,0,0,112
2024-03-18 18:30:00,9,46,23,6,11,31,0,0,126
2024-03-18 18:40:00,13,35,35,15,10,26,0,0,134
2024-03-18 18:50:00,12,52,23,6,18,24,0,0,135
2024-03-18 19:00:00,6,44,24,5,10,26,0,0,115
2024-03-18 19:10:00,11,31,21,14,10,33,0,0,120
2024-03-18 19:20:00,6,35,27,7,6,28,0,0,109
2024-03-18 19:30:00,9,38,34,10,4,25,0,0,120
2024-03-18 19:40:00,10,48,19,6,4,25,0,0,112
2024-03-18 19:50:00,7,40,22,3,6,22,0,0,100
2024-03-18 20:00:00,5,33,28,3,4,18,0,0,91
2024-03-18 20:10:00,3,22,13,6,0,18,0,0,62
2024-03-18 20:20:00,3,30,15,1,3,28,0,0,80
2024-03-18 20:30:00,5,33,28,0,2,11,0,0,79
2024-03-18 20:40:00,6,22,16,7,5,17,0,0,73
2024-03-18 20:50:00,6,30,14,3,2,19,0,0,74
2024-03-18 21:00:00,7,27,27,6,2,13,0,0,82
2024-03-18 21:10:00,6,29,18,5,3,18,0,0,79
2024-03-18 21:20:00,1,24,9,3,1,18,0,0,56
2024-03-18 21:30:00,4,23,11,0,3,15,0,0,56
2024-03-18 21:40:00,7,20,17,2,8,16,0,0,70
2024-03-18 21:50:00,3,15,13,3,3,12,0,0,49
2024-03-18 22:00:00,4,20,14,1,4,9,0,0,52
2024-03-18 22:10:00,5,21,19,5,1,18,0,0,69
2024-03-18 22:20:00,5,16,13,1,1,12,0,0,48
2024-03-18 22:30:00,1,23,15,0,4,11,0,0,54
2024-03-18 22:40:00,1,17,13,1,1,9,0,0,42
2024-03-18 22:50:00,1,10,13,1,2,5,0,0,32
2024-03-18 23:00:00,3,10,6,0,3,4,0,0,26
2024-03-18 23:10:00,2,7,6,2,1,4,0,0,22
2024-03-18 23:20:00,1,12,12,0,1,3,0,0,29
2024-03-18 23:30:00,1,7,7,0,2,4,0,0,21
2024-03-18 23:40:00,2,7,7,0,1,4,0,0,21
2024-03-18 23:50:00,0,3,2,0,3,6,0,0,14
2024-03-19 00:00:00,0,6,4,0,2,4,0,0,16
2024-03-19 00:10:00,1,7,7,1,0,3,0,0,19
2024-03-19 00:20:00,0,6,6,0,2,2,0,0,16
2024-03-19 00:30:00,1,6,4,0,0,1,0,0,12
2024-03-19 00:40:00,1,6,5,0,1,3,0,0,16
2024-03-19 00:50:00,3,7,4,2,1,2,0,0,19
2024-03-19 01:00:00,0,2,3,0,0,0,0,0,5
2024-03-19 01:10:00,2,3,3,1,1,2,0,0,12
2024-03-19 01:20:00,1,4,4,1,1,1,0,0,12
2024-03-19 01:30:00,0,2,1,0,0,0,0,0,3
2024-03-19 01:40:00,0,6,5,0,0,0,0,0,11
2024-03-19 01:50:00,0,0,0,0,1,1,0,0,2
2024-03-19 02:00:00,0,1,1,0,0,1,0,0,3
2024-03-19 02:10:00,1,1,0,0,1,1,0,0,4
2024-03-19 02:20:00,0,3,2,0,0,0,0,0,5
2024-03-19 02:30:00,0,2,2,0,0,1,0,0,5
2024-03-19 02:40:00,0,2,2,0,0,1,0,0,5
2024-03-19 02:50:00,0,2,1,0,0,0,0,0,3
2024-03-19 03:00:00,0,0,0,0,2,1,0,0,3
2024-03-19 03:10:00,0,4,3,0,1,2,0,0,10
2024-03-19 03:20:00,0,1,1,0,0,1,0,0,3
2024-03-19 03:30:00,0,3,2,0,0,1,0,0,6
2024-03-19 03:40:00,0,1,1,0,2,2,0,0,6
2024-03-19 03:50:00,1,3,3,1,1,1,0,0,10
2024-03-19 04:00:00,0,6,2,0,0,0,0,0,8
2024-03-19 04:10:00,0,2,2,0,0,2,0,0,6
2024-03-19 04:20:00,0,1,1,0,0,2,0,0,4
2024-03-19 04:30:00,1,1,1,0,1,4,0,0,8
2024-03-19 04:40:00,0,0,2,0,1,3,0,0,6
2024-03-19 04:50:00,0,0,0,0,4,2,0,0,6
2024-03-19 05:00:00,0,5,3,0,3,10,0,0,21
2024-03-19 05:10:00,2,5,7,1,7,7,0,0,29
2024-03-19 05:20:00,0,10,7,0,4,7,0,0,28
2024-03-19 05:30:00,0,8,1,0,9,11,0,0,29
2024-03-19 05:40:00,1,16,7,0,15,13,0,0,52
2024-03-19 05:50:00,3,15,11,2,5,12,0,0,48
2024-03-19 06:00:00,1,3,4,0,5,10,0,0,23
2024-03-19 06:10:00,3,6,3,4,10,13,0,0,39
2024-03-19 06:20:00,2,21,10,1,11,15,0,0,60
2024-03-19 06:30:00,2,13,8,2,10,11,0,0,46
2024-03-19 06:40:00,5,25,13,4,5,30,0,0,82
2024-03-19 06:50:00,6,19,9,6,16,32,0,0,88
2024-03-19 07:00:00,6,14,9,7,15,40,0,0,91
2024-03-19 07:10:00,17,29,24,7,29,31,0,0,137
2024-03-19 07:20:00,18,28,26,15,27,48,0,0,162
2024-03-19 07:30:00,18,27,18,14,21,36,0,0,134
2024-03-19 07:40:00,19,29,20,10,20,48,0,0,146
2024-03-19 07:50:00,21,34,22,36,24,27,0,0,164
2024-03-19 08:00:00,19,26,24,12,27,38,0,0,146
2024-03-19 08:10:00,20,30,21,16,14,36,0,0,137
2024-03-19 08:20:00,20,37,16,19,30,46,0,0,168
2024-03-19 08:30:00,17,30,15,13,21,42,0,0,138
2024-03-19 08:40:00,11,35,26,10,20,30,0,0,132
2024-03-19 08:50:00,13,25,23,10,15,29,0,0,115
2024-03-19 09:00:00,12,29,20,6,10,35,0,0,112
2024-03-19 09:10:00,16,25,28,12,8,31,0,0,120
2024-03-19 09:20:00,13,24,18,11,12,56,0,0,134
2024-03-19 09:30:00,12,25,21,10,15,41,0,0,124
2024-03-19 09:40:00,11,25,10,7,8,25,0,0,86
2024-03-19 09:50:00,8,38,19,3,14,38,0,0,120
2024-03-19 10:00:00,9,34,26,8,5,33,0,0,115
2024-03-19 10:10:00,9,30,11,8,7,36,0,0,101
2024-03-19 10:20:00,11,37,28,8,13,44,0,0,141
2024-03-19 10:30:00,9,28,23,8,13,30,0,0,111
2024-03-19 10:40:00,11,31,12,8,6,34,0,0,102
2024-03-19 10:50:00,9,38,23,6,6,33,0,0,115
2024-03-19 11:00:00,15,35,32,8,7,31,0,0,128
2024-03-19 11:10:00,10,29,16,7,5,31,0,0,98
2024-03-19 11:20:00,9,37,15,6,8,34,0,0,109
2024-03-19 11:30:00,11,29,19,12,8,46,0,0,125
2024-03-19 11:40:00,12,28,18,11,7,25,0,0,101
2024-03-19 11:50:00,7,44,16,7,5,33,0,0,112
2024-03-19 12:00:00,17,29,10,12,8,31,0,0,107
2024-03-19 12:10:00,15,31,8,8,9,39,0,0,110
2024-03-19 12:20:00,13,34,23,6,11,33,0,0,120
2024-03-19 12:30:00,6,37,20,4,9,29,0,0,105
2024-03-19 12:40:00,15,31,25,10,10,34,0,0,125
2024-03-19 12:50:00,9,46,16,8,6,30,0,0,115
2024-03-19 13:00:00,13,42,18,6,8,30,0,0,117
2024-03-19 13:10:00,7,39,30,4,14,30,0,0,124
2024-03-19 13:20:00,18,19,23,25,14,35,0,0,134
2024-03-19 13:30:00,4,27,29,3,12,39,0,0,114
2024-03-19 13:40:00,17,50,18,19,10,44,0,0,158
2024-03-19 13:50:00,19,44,20,8,11,38,0,0,140
2024-03-19 14:00:00,10,38,18,4,11,30,0,0,111
2024-03-19 14:10:00,12,38,30,11,11,37,0,0,139
2024-03-19 14:20:00,10,32,14,12,10,28,0,0,106
2024-03-19 14:30:00,15,31,28,13,7,22,0,0,116
2024-03-19 14:40:00,8,48,17,6,10,32,0,0,121
2024-03-19 14:50:00,15,37,30,10,16,25,0,0,133
2024-03-19 15:00:00,15,47,24,11,12,32,0,0,141
2024-03-19 15:10:00,11,34,20,6,5,32,0,0,108
2024-03-19 15:20:00,17,39,30,8,11,27,0,0,132
2024-03-19 15:30:00,23,42,36,12,8,31,0,0,152
2024-03-19 15:40:00,15,32,28,8,16,40,0,0,139
2024-03-19 15:50:00,14,35,29,15,4,24,0,0,121
2024-03-19 16:00:00,11,23,31,14,14,28,0,0,121
2024-03-19 16:10:00,18,35,30,10,14,34,0,0,141
2024-03-19 16:20:00,10,40,34,8,20,37,0,0,149
2024-03-19 16:30:00,13,23,25,10,9,40,0,0,120
2024-03-19 16:40:00,4,41,29,6,14,32,0,0,126
2024-03-19 16:50:00,10,49,54,9,20,35,0,0,177
2024-03-19 17:00:00,10,31,27,8,18,44,0,0,138
2024-03-19 17:10:00,15,43,33,11,16,36,0,0,154
2024-03-19 17:20:00,16,30,28,10,17,38,0,0,139
2024-03-19 17:30:00,12,35,40,11,12,38,0,0,148
2024-03-19 17:40:00,16,33,31,15,12,38,0,0,145
2024-03-19 17:50:00,14,30,36,13,17,31,0,0,141
2024-03-19 18:00:00,17,48,24,9,37,32,0,0,167
2024-03-19 18:10:00,12,49,25,9,15,46,0,0,156
2024-03-19 18:20:00,11,35,25,10,13,31,0,0,125
2024-03-19 18:30:00,12,39,16,5,14,34,0,0,120
2024-03-19 18:40:00,14,28,26,24,16,33,0,0,141
2024-03-19 18:50:00,12,43,38,9,15,30,0,0,147
2024-03-19 19:00:00,13,43,28,8,12,37,0,0,141
2024-03-19 19:10:00,16,31,29,15,11,25,0,0,127
2024-03-19 19:20:00,8,28,21,9,4,27,0,0,97
2024-03-19 19:30:00,10,33,19,13,8,25,0,0,108
2024-03-19 19:40:00,15,32,27,8,10,26,0,0,118
2024-03-19 19:50:00,13,35,35,8,8,25,0,0,124
2024-03-19 20:00:00,7,32,21,8,3,24,0,0,95
2024-03-19 20:10:00,3,31,22,0,3,20,0,0,79
2024-03-19 20:20:00,5,31,21,5,2,18,0,0,82
2024-03-19 20:30:00,5,28,23,3,2,22,0,0,83
2024-03-19 20:40:00,7,34,27,2,3,20,0,0,93
2024-03-19 20:50:00,7,25,16,2,4,24,0,0,78
2024-03-19 21:00:00,4,24,11,4,3,12,0,0,58
2024-03-19 21:10:00,4,35,10,2,2,15,0,0,68
2024-03-19 21:20:00,5,42,19,6,0,10,0,0,82
2024-03-19 21:30:00,4,31,18,2,1,21,0,0,77
2024-03-19 21:40:00,5,26,10,2,4,19,0,0,66
2024-03-19 21:50:00,2,25,12,1,7,11,0,0,58
2024-03-19 22:00:00,5,25,23,0,3,15,0,0,71
2024-03-19 22:10:00,5,23,20,1,4,13,0,0,66
2024-03-19 22:20:00,3,28,10,0,4,14,0,0,59
2024-03-19 22:30:00,4,21,10,0,5,8,0,0,48
2024-03-19 22:40:00,1,18,13,0,0,3,0,0,35
2024-03-19 22:50:00,2,27,9,0,3,8,0,0,49
2024-03-19 23:00:00,1,15,12,1,0,6,0,0,35
2024-03-19 23:10:00,1,6,6,2,2,10,0,0,27
2024-03-19 23:20:00,1,11,10,1,0,5,0,0,28
2024-03-19 23:30:00,1,12,5,2,1,3,0,0,24
2024-03-19 23:40:00,1,10,8,0,0,4,0,0,23
2024-03-19 23:50:00,4,13,8,2,2,2,0,0,31
2024-03-20 00:00:00,1,5,3,1,0,6,0,0,16
2024-03-20 00:10:00,2,7,2,2,0,0,0,0,13
2024-03-20 00:20:00,0,4,6,0,1,4,0,0,15
2024-03-20 00:30:00,0,4,4,0,0,2,0,0,10
2024-03-20 00:40:00,0,8,3,0,1,3,0,0,15
2024-03-20 00:50:00,0,3,4,0,1,5,0,0,13
2024-03-20 01:00:00,1,6,4,1,0,0,0,0,12
2024-03-20 01:10:00,1,6,4,1,0,2,0,0,14
2024-03-20 01:20:00,2,3,2,5,3,3,0,0,18
2024-03-20 01:30:00,0,1,1,0,0,4,0,0,6
2024-03-20 01:40:00,0,2,0,0,1,1,0,0,4
2024-03-20 01:50:00,1,4,3,2,1,1,0,0,12
2024-03-20 02:00:00,0,0,0,0,0,2,0,0,2
2024-03-20 02:10:00,2,2,2,2,0,1,0,0,9
2024-03-20 02:20:00,1,2,1,0,0,1,0,0,5
2024-03-20 02:30:00,0,0,0,0,0,0,0,0,0
2024-03-20 02:40:00,0,0,0,0,0,0,0,0,0
2024-03-20 02:50:00,0,4,2,0,1,0,0,0,7
2024-03-20 03:00:00,1,1,0,0,0,2,0,0,4
2024-03-20 03:10:00,0,3,4,0,1,1,0,0,9
2024-03-20 03:20:00,0,8,5,0,0,0,0,0,13
2024-03-20 03:30:00,0,1,2,0,0,2,0,0,5
2024-03-20 03:40:00,1,1,1,0,0,1,0,0,4
2024-03-20 03:50:00,0,0,0,0,3,2,0,0,5
2024-03-20 04:00:00,0,3,4,0,0,0,0,0,7
2024-03-20 04:10:00,0,3,2,0,0,1,0,0,6
2024-03-20 04:20:00,0,0,0,0,2,2,0,0,4
2024-03-20 04:30:00,1,4,1,0,1,1,0,0,8
2024-03-20 04:40:00,0,2,2,0,1,5,0,0,10
2024-03-20 04:50:00,0,1,3,0,4,7,0,0,15
2024-03-20 05:00:00,0,4,2,0,3,8,0,0,17
2024-03-20 05:10:00,2,7,3,1,4,12,0,0,29
2024-03-20 05:20:00,1,15,7,1,1,2,0,0,27
2024-03-20 05:30:00,1,4,0,1,5,8,0,0,19
2024-03-20 05:40:00,1,8,3,0,19,13,0,0,44
2024-03-20 05:50:00,5,11,5,5,11,10,0,0,47
2024-03-20 06:00:00,3,11,5,4,3,16,0,0,42
2024-03-20 06:10:00,2,13,3,3,11,10,0,0,42
2024-03-20 06:20:00,2,15,7,3,4,18,0,0,49
2024-03-20 06:30:00,4,12,8,2,7,13,0,0,46
2024-03-20 06:40:00,6,22,9,4,16,25,0,0,82
2024-03-20 06:50:00,6,14,10,5,12,29,0,0,76
2024-03-20 07:00:00,12,15,3,7,10,38,0,0,85
2024-03-20 07:10:00,11,25,20,11,22,38,0,0,127
2024-03-20 07:20:00,13,39,21,7,34,39,0,0,153
2024-03-20 07:30:00,14,33,15,12,16,42,0,0,132
2024-03-20 07:40:00,21,32,17,11,24,43,0,0,148
2024-03-20 07:50:00,20,29,18,10,14,37,0,0,128
2024-03-20 08:00:00,25,29,29,14,27,40,0,0,164
2024-03-20 08:10:00,16,32,17,11,23,32,0,0,131
2024-03-20 08:20:00,13,23,27,9,20,44,0,0,136
2024-03-20 08:30:00,14,33,35,10,19,38,0,0,149
2024-03-20 08:40:00,11,32,44,10,12,38,0,0,147
2024-03-20 08:50:00,20,33,23,12,15,30,0,0,133
2024-03-20 09:00:00,14,30,22,11,8,39,0,0,124
2024-03-20 09:10:00,10,24,20,9,13,36,0,0,112
2024-03-20 09:20:00,15,27,17,13,11,42,0,0,125
2024-03-20 09:30:00,12,33,33,11,6,33,0,0,128
2024-03-20 09:40:00,11,41,30,12,16,30,0,0,140
2024-03-20 09:50:00,14,39,19,11,13,39,0,0,135
2024-03-20 10:00:00,8,26,15,6,20,39,0,0,114
2024-03-20 10:10:00,10,31,18,7,12,35,0,0,113
2024-03-20 10:20:00,8,28,14,9,10,35,0,0,104
2024-03-20 10:30:00,11,30,12,9,9,35,0,0,106
2024-03-20 10:40:00,13,25,18,10,12,36,0,0,114
2024-03-20 10:50:00,14,43,15,11,12,36,0,0,131
2024-03-20 11:00:00,14,39,20,8,4,27,0,0,112
2024-03-20 11:10:00,13,37,24,11,14,27,0,0,126
2024-03-20 11:20:00,8,36,39,8,11,28,0,0,130
2024-03-20 11:30:00,9,36,18,9,4,34,0,0,110
2024-03-20 11:40:00,16,45,18,15,9,28,0,0,131
2024-03-20 11:50:00,10,36,16,8,17,34,0,0,121
2024-03-20 12:00:00,7,37,12,12,16,39,0,0,123
2024-03-20 12:10:00,12,42,17,6,6,40,0,0,123
2024-03-20 12:20:00,11,33,28,9,13,34,0,0,128
2024-03-20 12:30:00,12,37,13,6,15,34,0,0,117
2024-03-20 12:40:00,12,19,9,9,12,34,0,0,95
2024-03-20 12:50:00,15,38,20,9,9,31,0,0,122
2024-03-20 13:00:00,16,25,17,12,12,33,0,0,115
2024-03-20 13:10:00,7,41,23,3,12,36,0,0,122
2024-03-20 13:20:00,13,30,13,8,15,34,0,0,113
2024-03-20 13:30:00,14,37,20,8,15,31,0,0,125
2024-03-20 13:40:00,18,30,38,15,11,29,0,0,141
2024-03-20 13:50:00,8,29,16,7,6,32,0,0,98
2024-03-20 14:00:00,11,60,34,10,10,29,0,0,154
2024-03-20 14:10:00,15,30,23,12,14,42,0,0,136
2024-03-20 14:20:00,18,24,26,8,18,25,0,0,119
2024-03-20 14:30:00,11,41,23,11,15,37,0,0,138
2024-03-20 14:40:00,18,36,33,15,9,26,0,0,137
2024-03-20 14:50:00,18,29,15,25,19,39,0,0,145
2024-03-20 15:00:00,7,28,23,4,11,28,0,0,101
2024-03-20 15:10:00,16,47,32,12,8,28,0,0,143
2024-03-20 15:20:00,16,26,23,11,15,33,0,0,124
2024-03-20 15:30:00,8,41,22,2,16,41,0,0,130
2024-03-20 15:40:00,18,37,28,14,19,30,0,0,146
2024-03-20 15:50:00,10,36,31,4,18,38,0,0,137
2024-03-20 16:00:00,13,45,39,9,18,26,0,0,150
2024-03-20 16:10:00,11,37,26,10,33,22,0,0,139
2024-03-20 16:20:00,11,31,37,10,11,28,0,0,128
2024-03-20 16:30:00,10,34,35,7,24,44,0,0,154
2024-03-20 16:40:00,15,37,34,11,20,28,0,0,145
2024-03-20 16:50:00,11,31,23,9,18,31,0,0,123
2024-03-20 17:00:00,14,23,29,7,21,39,0,0,133
2024-03-20 17:10:00,10,51,35,9,17,39,0,0,161
2024-03-20 17:20:00,22,33,31,11,16,35,0,0,148
2024-03-20 17:30:00,13,52,38,7,9,35,0,0,154
2024-03-20 17:40:00,17,37,39,11,15,42,0,0,161
2024-03-20 17:50:00,19,46,29,10,14,26,0,0,144
2024-03-20 18:00:00,9,41,23,6,15,30,0,0,124
2024-03-20 18:10:00,14,36,21,10,13,35,0,0,129
2024-03-20 18:20:00,14,39,33,5,9,38,0,0,138
2024-03-20 18:30:00,11,40,25,9,11,33,0,0,129
2024-03-20 18:40:00,16,21,23,14,16,35,0,0,125
2024-03-20 18:50:00,13,33,37,15,22,37,0,0,157
2024-03-20 19:00:00,10,43,21,13,8,43,0,0,138
2024-03-20 19:10:00,8,38,19,4,7,32,0,0,108
2024-03-20 19:20:00,9,47,21,6,13,30,0,0,126
2024-03-20 19:30:00,6,34,27,3,12,16,0,0,98
2024-03-20 19:40:00,9,37,11,11,8,26,0,0,102
2024-03-20 19:50:00,6,45,29,6,6,17,0,0,109
2024-03-20 20:00:00,10,35,21,6,6,20,0,0,98
2024-03-20 20:10:00,12,45,22,13,9,17,0,0,118
2024-03-20 20:20:00,7,40,14,7,3,20,0,0,91
2024-03-20 20:30:00,4,29,12,1,3,29,0,0,78
2024-03-20 20:40:00,6,42,23,4,2,17,0,0,94
2024-03-20 20:50:00,3,21,11,0,2,13,0,0,50
2024-03-20 21:00:00,5,24,24,5,2,9,0,0,69
2024-03-20 21:10:00,3,27,17,2,3,15,0,0,67
2024-03-20 21:20:00,6,31,19,0,3,16,0,0,75
2024-03-20 21:30:00,3,29,12,2,2,9,0,0,57
2024-03-20 21:40:00,8,34,24,8,5,19,0,0,98
2024-03-20 21:50:00,2,23,14,1,4,14,0,0,58
2024-03-20 22:00:00,6,35,24,2,1,13,0,0,81
