datetime,D41Z,D42Z,D43Z,D44Z,D81Z,D82Z,D83Z,D84Z,Total
2024-03-09 03:40:00,0,0,9,10,2,0,0,4,25
2024-03-09 03:50:00,0,0,5,7,8,0,0,9,29
2024-03-09 04:00:00,0,0,5,5,4,0,0,6,20
2024-03-09 04:10:00,0,0,15,9,5,0,0,4,33
2024-03-09 04:20:00,0,0,8,8,3,0,0,5,24
2024-03-09 04:30:00,0,0,7,12,5,0,0,6,30
2024-03-09 04:40:00,0,0,7,7,2,0,0,2,18
2024-03-09 04:50:00,0,0,9,15,7,0,0,5,36
2024-03-09 05:00:00,0,0,9,9,7,0,0,10,35
2024-03-09 05:10:00,0,0,13,21,6,0,0,5,45
2024-03-09 05:20:00,0,0,14,10,8,0,0,3,35
2024-03-09 05:30:00,0,0,25,20,7,0,0,10,62
2024-03-09 05:40:00,0,0,14,9,12,0,0,11,46
2024-03-09 05:50:00,0,0,10,9,10,0,0,5,34
2024-03-09 06:00:00,0,0,13,21,10,0,0,15,59
2024-03-09 06:10:00,0,0,15,20,9,0,0,5,49
2024-03-09 06:20:00,0,0,10,22,12,0,0,7,51
2024-03-09 06:30:00,0,0,14,19,10,0,0,14,57
2024-03-09 06:40:00,0,0,13,18,10,0,0,12,53
2024-03-09 06:50:00,0,0,9,14,10,0,0,11,44
2024-03-09 07:00:00,0,0,13,19,9,0,0,9,50
2024-03-09 07:10:00,0,0,8,6,7,0,0,5,26
2024-03-09 07:20:00,0,0,12,9,5,0,0,17,43
2024-03-09 07:30:00,0,0,16,20,13,0,0,10,59
2024-03-09 07:40:00,0,0,20,15,5,0,0,17,57
2024-03-09 07:50:00,0,0,19,22,13,0,0,11,65
2024-03-09 08:00:00,0,0,10,14,13,0,0,12,49
2024-03-09 08:10:00,0,0,19,12,20,0,0,18,69
2024-03-09 08:20:00,0,0,18,18,21,0,0,10,67
2024-03-09 08:30:00,0,0,16,19,13,0,0,21,69
2024-03-09 08:40:00,0,0,18,19,21,0,0,19,77
2024-03-09 08:50:00,0,0,22,27,17,0,0,18,84
2024-03-09 09:00:00,0,0,16,22,22,0,0,18,78
2024-03-09 09:10:00,0,0,26,36,21,0,0,16,99
2024-03-09 09:20:00,0,0,26,31,19,0,0,16,92
2024-03-09 09:30:00,0,0,29,31,26,0,0,20,106
2024-03-09 09:40:00,0,0,30,41,29,0,0,25,125
2024-03-09 09:50:00,0,0,26,34,30,0,0,15,105
2024-03-09 10:00:00,0,0,23,33,30,0,0,18,104
2024-03-09 10:10:00,0,0,23,39,43,0,0,17,122
2024-03-09 10:20:00,0,0,22,34,31,0,0,26,113
2024-03-09 10:30:00,0,0,20,34,43,0,0,19,116
2024-03-09 10:40:00,0,0,26,27,52,0,0,24,129
2024-03-09 10:50:00,0,0,30,35,29,0,0,19,113
2024-03-09 11:00:00,0,0,30,39,44,0,0,25,138
2024-03-09 11:10:00,0,0,29,36,51,0,0,20,136
2024-03-09 11:20:00,0,0,25,37,38,0,0,16,116
2024-03-09 11:30:00,0,0,20,32,62,0,0,18,132
2024-03-09 11:40:00,0,0,25,33,45,0,0,21,124
2024-03-09 11:50:00,0,0,33,46,57,0,0,24,160
2024-03-09 12:00:00,0,0,26,36,54,0,0,28,144
2024-03-09 12:10:00,0,0,27,37,58,0,0,15,137
2024-03-09 12:20:00,0,0,25,33,71,0,0,23,152
2024-03-09 12:30:00,0,0,29,41,76,0,0,14,160
2024-03-09 12:40:00,0,0,27,44,55,0,0,20,146
2024-03-09 12:50:00,0,0,52,47,69,0,0,20,188
2024-03-09 13:00:00,0,0,34,40,72,0,0,20,166
2024-03-09 13:10:00,0,0,19,32,73,0,0,19,143
2024-03-09 13:20:00,0,0,31,33,72,0,0,27,163
2024-03-09 13:30:00,0,0,32,36,76,0,0,26,170
2024-03-09 13:40:00,0,0,31,35,71,0,0,14,151
2024-03-09 13:50:00,0,0,15,27,63,0,0,10,115
2024-03-09 14:00:00,0,0,16,16,83,0,0,6,121
2024-03-09 14:10:00,0,0,22,27,66,0,0,15,130
2024-03-09 14:20:00,0,0,25,30,72,0,0,23,150
2024-03-09 14:30:00,0,0,38,36,77,0,0,21,172
2024-03-09 14:40:00,0,0,31,32,80,0,0,32,175
2024-03-09 14:50:00,0,0,32,32,85,0,0,12,161
2024-03-09 15:00:00,0,0,28,40,80,0,0,18,166
2024-03-09 15:10:00,0,0,25,25,73,0,0,23,146
2024-03-09 15:20:00,0,0,32,40,64,0,0,26,162
2024-03-09 15:30:00,0,0,35,35,72,0,0,15,157
2024-03-09 15:40:00,0,0,30,31,75,0,0,22,158
2024-03-09 15:50:00,0,0,32,31,67,0,0,22,152
2024-03-09 16:00:00,0,0,31,26,65,0,0,23,145
2024-03-09 16:10:00,0,0,34,35,77,0,0,19,165
2024-03-09 16:20:00,0,0,29,33,82,0,0,16,160
2024-03-09 16:30:00,0,0,31,27,76,0,0,23,157
2024-03-09 16:40:00,0,0,23,23,66,0,0,22,134
2024-03-09 16:50:00,0,0,32,36,68,0,0,13,149
2024-03-09 17:00:00,0,0,28,30,73,0,0,24,155
2024-03-09 17:10:00,0,0,26,28,86,0,0,19,159
2024-03-09 17:20:00,0,0,26,38,72,0,0,24,160
2024-03-09 17:30:00,0,0,30,27,64,0,0,23,144
2024-03-09 17:40:00,0,0,33,31,72,0,0,18,154
2024-03-09 17:50:00,0,0,28,23,76,0,0,27,154
2024-03-09 18:00:00,0,0,24,33,70,0,0,28,155
2024-03-09 18:10:00,0,0,22,26,80,0,0,23,151
2024-03-09 18:20:00,0,0,26,28,70,0,0,18,142
2024-03-09 18:30:00,0,0,27,30,51,0,0,28,136
2024-03-09 18:40:00,0,0,31,42,62,0,0,23,158
2024-03-09 18:50:00,0,0,35,42,61,0,0,14,152
2024-03-09 19:00:00,0,0,30,35,51,0,0,27,143
2024-03-09 19:10:00,0,0,31,50,66,0,0,25,172
2024-03-09 19:20:00,0,0,29,43,61,0,0,21,154
2024-03-09 19:30:00,0,0,17,41,48,0,0,24,130
2024-03-09 19:40:00,0,0,27,33,58,0,0,23,141
2024-03-09 19:50:00,0,0,27,36,47,0,0,30,140
2024-03-09 20:00:00,0,0,29,33,45,0,0,34,141
2024-03-09 20:10:00,0,0,20,41,43,0,0,32,136
2024-03-09 20:20:00,0,0,23,28,54,0,0,27,132
2024-03-09 20:30:00,0,0,19,38,40,0,0,27,124
2024-03-09 20:40:00,0,0,30,22,39,0,0,24,115
2024-03-09 20:50:00,0,0,25,28,40,0,0,19,112
2024-03-09 21:00:00,0,0,22,30,37,0,0,38,127
2024-03-09 21:10:00,0,0,22,21,44,0,0,28,115
2024-03-09 21:20:00,0,0,19,30,26,0,0,27,102
2024-03-09 21:30:00,0,0,18,20,47,0,0,23,108
2024-03-09 21:40:00,0,0,19,30,42,0,0,27,118
2024-03-09 21:50:00,0,0,18,26,41,0,0,23,108
2024-03-09 22:00:00,0,0,26,41,33,0,0,19,119
2024-03-09 22:10:00,0,0,28,36,26,0,0,20,110
2024-03-09 22:20:00,0,0,19,33,29,0,0,22,103
2024-03-09 22:30:00,0,0,17,28,38,0,0,27,110
2024-03-09 22:40:00,0,0,28,23,38,0,0,24,113
2024-03-09 22:50:00,0,0,17,26,42,0,0,26,111
2024-03-09 23:00:00,0,0,34,40,67,0,0,31,172
2024-03-09 23:10:00,0,0,42,46,31,0,0,31,150
2024-03-09 23:20:00,0,0,22,35,31,0,0,33,121
2024-03-09 23:30:00,0,0,24,33,26,0,0,26,109
2024-03-09 23:40:00,0,0,16,25,20,0,0,24,85
2024-03-09 23:50:00,0,0,21,22,31,0,0,23,97
2024-03-10 00:00:00,0,0,9,13,20,0,0,13,55
2024-03-10 00:10:00,0,0,21,15,22,0,0,21,79
2024-03-10 00:20:00,0,0,14,11,24,0,0,18,67
2024-03-10 00:30:00,0,0,15,13,19,0,0,19,66
2024-03-10 00:40:00,0,0,16,10,15,0,0,14,55
2024-03-10 00:50:00,0,0,17,20,18,0,0,17,72
2024-03-10 01:00:00,0,0,23,13,10,0,0,13,59
2024-03-10 01:10:00,0,0,8,13,11,0,0,21,53
2024-03-10 01:20:00,0,0,9,12,7,0,0,18,46
2024-03-10 01:30:00,0,0,9,12,8,0,0,15,44
2024-03-10 01:40:00,0,0,6,12,17,0,0,19,54
2024-03-10 01:50:00,0,0,8,13,15,0,0,15,51
2024-03-10 02:00:00,0,0,6,16,5,0,0,5,32
2024-03-10 02:10:00,0,0,7,9,13,0,0,8,37
2024-03-10 02:20:00,0,0,6,12,9,0,0,9,36
2024-03-10 02:30:00,0,0,6,12,10,0,0,12,40
2024-03-10 02:40:00,0,0,11,11,10,0,0,18,50
2024-03-10 02:50:00,0,0,6,10,4,0,0,3,23
2024-03-10 03:00:00,0,0,7,9,6,0,0,7,29
2024-03-10 03:10:00,0,0,6,15,6,0,0,6,33
2024-03-10 03:20:00,0,0,8,11,4,0,0,6,29
2024-03-10 03:30:00,0,0,5,10,7,0,0,14,36
2024-03-10 03:40:00,0,0,5,14,10,0,0,7,36
2024-03-10 03:50:00,0,0,11,6,9,0,0,8,34
2024-03-10 04:00:00,0,0,10,8,3,0,0,4,25
2024-03-10 04:10:00,0,0,6,6,3,0,0,4,19
2024-03-10 04:20:00,0,0,6,15,3,0,0,9,33
2024-03-10 04:30:00,0,0,3,4,5,0,0,5,17
2024-03-10 04:40:00,0,0,5,5,1,0,0,2,13
2024-03-10 04:50:00,0,0,9,8,5,0,0,10,32
2024-03-10 05:00:00,0,0,8,8,1,0,0,5,22
2024-03-10 05:10:00,0,0,12,10,4,0,0,7,33
2024-03-10 05:20:00,0,0,7,4,6,0,0,5,22
2024-03-10 05:30:00,0,0,12,12,6,0,0,8,38
2024-03-10 05:40:00,0,0,14,16,12,0,0,7,49
2024-03-10 05:50:00,0,0,6,5,4,0,0,4,19
2024-03-10 06:00:00,0,0,7,10,8,0,0,4,29
2024-03-10 06:10:00,0,0,3,8,11,0,0,11,33
2024-03-10 06:20:00,0,0,7,22,6,0,0,7,42
2024-03-10 06:30:00,0,0,9,3,5,0,0,7,24
2024-03-10 06:40:00,0,0,3,7,9,0,0,6,25
2024-03-10 06:50:00,0,0,3,3,6,0,0,3,15
2024-03-10 07:00:00,0,0,3,3,6,0,0,1,13
2024-03-10 07:10:00,0,0,5,8,4,0,0,5,22
2024-03-10 07:20:00,0,0,9,9,5,0,0,7,30
2024-03-10 07:30:00,0,0,9,3,5,0,0,5,22
2024-03-10 07:40:00,0,0,10,7,10,0,0,5,32
2024-03-10 07:50:00,0,0,7,4,8,0,0,8,27
2024-03-10 08:00:00,0,0,7,5,6,0,0,6,24
2024-03-10 08:10:00,0,0,9,7,11,0,0,2,29
2024-03-10 08:20:00,0,0,10,11,3,0,0,9,33
2024-03-10 08:30:00,0,0,15,8,6,0,0,12,41
2024-03-10 08:40:00,0,0,10,3,9,0,0,7,29
2024-03-10 08:50:00,0,0,11,6,9,0,0,14,40
2024-03-10 09:00:00,0,0,10,9,7,0,0,19,45
2024-03-10 09:10:00,0,0,20,15,10,0,0,15,60
2024-03-10 09:20:00,0,0,12,14,13,0,0,12,51
2024-03-10 09:30:00,0,0,14,15,18,0,0,21,68
2024-03-10 09:40:00,0,0,17,23,18,0,0,16,74
2024-03-10 09:50:00,0,0,17,18,19,0,0,19,73
2024-03-10 10:00:00,0,0,12,13,23,0,0,17,65
2024-03-10 10:10:00,0,0,10,10,31,0,0,19,70
2024-03-10 10:20:00,0,0,13,13,23,0,0,17,66
2024-03-10 10:30:00,0,0,15,14,23,0,0,16,68
2024-03-10 10:40:00,0,0,21,22,41,0,0,20,104
2024-03-10 10:50:00,0,0,13,14,30,0,0,21,78
2024-03-10 11:00:00,0,0,19,20,24,0,0,26,89
2024-03-10 11:10:00,0,0,23,17,17,0,0,22,79
2024-03-10 11:20:00,0,0,18,26,28,0,0,17,89
2024-03-10 11:30:00,0,0,15,20,33,0,0,18,86
2024-03-10 11:40:00,0,0,19,19,35,0,0,26,99
2024-03-10 11:50:00,0,0,17,27,34,0,0,24,102
2024-03-10 12:00:00,0,0,18,24,40,0,0,25,107
2024-03-10 12:10:00,0,0,28,23,31,0,0,25,107
2024-03-10 12:20:00,0,0,19,22,28,0,0,18,87
2024-03-10 12:30:00,0,0,21,25,41,0,0,20,107
2024-03-10 12:40:00,0,0,20,24,52,0,0,24,120
2024-03-10 12:50:00,0,0,29,16,34,0,0,25,104
2024-03-10 13:00:00,0,0,23,24,35,0,0,21,103
2024-03-10 13:10:00,0,0,29,20,48,0,0,25,122
2024-03-10 13:20:00,0,0,18,19,38,0,0,22,97
2024-03-10 13:30:00,0,0,24,20,39,0,0,21,104
2024-03-10 13:40:00,0,0,17,24,59,0,0,33,133
2024-03-10 13:50:00,0,0,17,22,42,0,0,22,103
2024-03-10 14:00:00,0,0,21,24,60,0,0,22,127
2024-03-10 14:10:00,0,0,20,29,45,0,0,30,124
2024-03-10 14:20:00,0,0,23,26,58,0,0,23,130
2024-03-10 14:30:00,0,0,28,20,53,0,0,22,123
2024-03-10 14:40:00,0,0,20,19,43,0,0,23,105
2024-03-10 14:50:00,0,0,26,21,55,0,0,21,123
2024-03-10 15:00:00,0,0,26,24,45,0,0,24,119
2024-03-10 15:10:00,0,0,31,23,46,0,0,32,132
2024-03-10 15:20:00,0,0,24,22,48,0,0,29,123
2024-03-10 15:30:00,0,0,21,18,45,0,0,19,103
2024-03-10 15:40:00,0,0,25,23,49,0,0,31,128
2024-03-10 15:50:00,0,0,25,32,48,0,0,27,132
2024-03-10 16:00:00,0,0,29,31,52,0,0,32,144
2024-03-10 16:10:00,0,0,28,19,52,0,0,22,121
2024-03-10 16:20:00,0,0,33,35,38,0,0,25,131
2024-03-10 16:30:00,0,0,21,24,32,0,0,20,97
2024-03-10 16:40:00,0,0,27,33,38,0,0,27,125
2024-03-10 16:50:00,0,0,28,36,52,0,0,22,138
2024-03-10 17:00:00,0,0,20,31,49,0,0,19,119
2024-03-10 17:10:00,0,0,26,29,49,0,0,30,134
2024-03-10 17:20:00,0,0,25,24,60,0,0,20,129
2024-03-10 17:30:00,0,0,21,29,41,0,0,24,115
2024-03-10 17:40:00,0,0,28,29,49,0,0,22,128
2024-03-10 17:50:00,0,0,19,19,44,0,0,21,103
2024-03-10 18:00:00,0,0,21,26,41,0,0,23,111
2024-03-10 18:10:00,0,0,26,20,49,0,0,27,122
2024-03-10 18:20:00,0,0,24,28,50,0,0,30,132
2024-03-10 18:30:00,0,0,23,30,47,0,0,36,136
2024-03-10 18:40:00,0,0,26,32,49,0,0,26,133
2024-03-10 18:50:00,0,0,18,37,33,0,0,36,124
2024-03-10 19:00:00,0,0,24,36,38,0,0,32,130
2024-03-10 19:10:00,0,0,25,33,36,0,0,32,126
2024-03-10 19:20:00,0,0,22,44,42,0,0,31,139
2024-03-10 19:30:00,0,0,27,32,32,0,0,26,117
2024-03-10 19:40:00,0,0,29,42,47,0,0,26,144
2024-03-10 19:50:00,0,0,27,29,48,0,0,30,134
2024-03-10 20:00:00,0,0,26,31,31,0,0,28,116
2024-03-10 20:10:00,0,0,22,25,33,0,0,25,105
2024-03-10 20:20:00,0,0,29,29,29,0,0,22,109
2024-03-10 20:30:00,0,0,26,31,28,0,0,21,106
2024-03-10 20:40:00,0,0,17,26,29,0,0,23,95
2024-03-10 20:50:00,0,0,22,29,32,0,0,18,101
2024-03-10 21:00:00,0,0,17,18,18,0,0,25,78
2024-03-10 21:10:00,0,0,14,22,22,0,0,24,82
2024-03-10 21:20:00,0,0,17,13,56,0,0,31,117
2024-03-10 21:30:00,0,0,18,24,28,0,0,23,93
2024-03-10 21:40:00,0,0,15,15,22,0,0,15,67
2024-03-10 21:50:00,0,0,14,16,30,0,0,27,87
2024-03-10 22:00:00,0,0,14,13,19,0,0,26,72
2024-03-10 22:10:00,0,0,12,21,23,0,0,11,67
2024-03-10 22:20:00,0,0,15,15,13,0,0,16,59
2024-03-10 22:30:00,0,0,13,5,19,0,0,17,54
2024-03-10 22:40:00,0,0,13,7,13,0,0,17,50
2024-03-10 22:50:00,0,0,15,8,10,0,0,16,49
2024-03-10 23:00:00,0,0,14,12,13,0,0,17,56
2024-03-10 23:10:00,0,0,9,5,8,0,0,16,38
2024-03-10 23:20:00,0,0,4,3,10,0,0,20,37
2024-03-10 23:30:00,0,0,8,4,3,0,0,8,23
2024-03-10 23:40:00,0,0,10,8,10,0,0,19,47
2024-03-10 23:50:00,0,0,9,6,14,0,0,14,43
2024-03-11 00:00:00,0,0,12,5,8,0,0,9,34
2024-03-11 00:10:00,0,0,11,5,10,0,0,21,47
2024-03-11 00:20:00,0,0,5,4,6,0,0,7,22
2024-03-11 00:30:00,0,0,5,5,6,0,0,8,24
2024-03-11 00:40:00,0,0,11,8,5,0,0,7,31
2024-03-11 00:50:00,0,0,8,5,4,0,0,8,25
2024-03-11 01:00:00,0,0,3,0,4,0,0,5,12
2024-03-11 01:10:00,0,0,2,1,4,0,0,8,15
2024-03-11 01:20:00,0,0,5,5,2,0,0,5,17
2024-03-11 01:30:00,0,0,4,3,0,0,0,0,7
2024-03-11 01:40:00,0,0,4,2,4,0,0,10,20
2024-03-11 01:50:00,0,0,7,3,1,0,0,3,14
2024-03-11 02:00:00,0,0,4,4,2,0,0,2,12
2024-03-11 02:10:00,0,0,2,0,1,0,0,1,4
2024-03-11 02:20:00,0,0,2,2,1,0,0,1,6
2024-03-11 02:30:00,0,0,3,3,1,0,0,4,11
2024-03-11 02:40:00,0,0,3,3,2,0,0,2,10
2024-03-11 02:50:00,0,0,6,3,3,0,0,3,15
2024-03-11 03:00:00,0,0,1,0,0,0,0,2,3
2024-03-11 03:10:00,0,0,4,3,2,0,0,4,13
2024-03-11 03:20:00,0,0,6,4,4,0,0,4,18
2024-03-11 03:30:00,0,0,7,4,1,0,0,2,14
2024-03-11 03:40:00,0,0,5,2,2,0,0,2,11
2024-03-11 03:50:00,0,0,7,7,2,0,0,3,19
2024-03-11 04:00:00,0,0,11,8,2,0,0,6,27
2024-03-11 04:10:00,0,0,5,3,1,0,0,3,12
2024-03-11 04:20:00,0,0,10,8,1,0,0,4,23
2024-03-11 04:30:00,0,0,10,6,0,0,0,1,17
2024-03-11 04:40:00,0,0,18,8,1,0,0,5,32
2024-03-11 04:50:00,0,0,13,7,1,0,0,2,23
2024-03-11 05:00:00,0,0,16,15,5,0,0,10,46
2024-03-11 05:10:00,0,0,23,15,5,0,0,14,57
2024-03-11 05:20:00,0,0,15,14,10,0,0,23,62
2024-03-11 05:30:00,0,0,33,28,9,0,0,22,92
2024-03-11 05:40:00,0,0,21,24,16,0,0,28,89
2024-03-11 05:50:00,0,0,17,21,8,0,0,19,65
2024-03-11 06:00:00,0,0,17,31,17,0,0,24,89
2024-03-11 06:10:00,0,0,17,20,18,0,0,32,87
2024-03-11 06:20:00,0,0,18,26,22,0,0,25,91
2024-03-11 06:30:00,0,0,18,26,20,0,0,25,89
2024-03-11 06:40:00,0,0,18,35,42,0,0,19,114
2024-03-11 06:50:00,0,0,27,37,46,0,0,12,122
2024-03-11 07:00:00,0,0,28,37,36,0,0,15,116
2024-03-11 07:10:00,0,0,32,43,44,0,0,17,136
2024-03-11 07:20:00,0,0,32,36,46,0,0,11,125
2024-03-11 07:30:00,0,0,30,28,49,0,0,19,126
2024-03-11 07:40:00,0,0,32,23,68,0,0,7,130
2024-03-11 07:50:00,0,0,4,1,64,0,0,0,69
2024-03-11 08:00:00,0,0,0,0,59,0,0,0,59
2024-03-11 08:10:00,0,0,0,0,47,0,0,3,50
2024-03-11 08:20:00,0,0,0,0,53,0,0,8,61
2024-03-11 08:30:00,0,0,0,1,58,0,0,3,62
2024-03-11 08:40:00,0,0,0,3,72,0,0,4,79
2024-03-11 08:50:00,0,0,0,0,48,0,0,6,54
2024-03-11 09:00:00,0,0,0,2,65,0,0,0,67
2024-03-11 09:10:00,0,0,7,12,39,0,0,13,71
2024-03-11 09:20:00,0,0,32,37,37,0,0,20,126
2024-03-11 09:30:00,0,0,25,33,47,0,0,27,132
2024-03-11 09:40:00,0,0,28,27,39,0,0,19,113
2024-03-11 09:50:00,0,0,28,44,58,0,0,21,151
2024-03-11 10:00:00,0,0,29,33,54,0,0,20,136
2024-03-11 10:10:00,0,0,34,29,48,0,0,16,127
2024-03-11 10:20:00,0,0,23,32,47,0,0,18,120
2024-03-11 10:30:00,0,0,29,36,45,0,0,15,125
2024-03-11 10:40:00,0,0,27,31,52,0,0,20,130
2024-03-11 10:50:00,0,0,22,33,55,0,0,22,132
2024-03-11 11:00:00,0,0,20,29,60,0,0,27,136
2024-03-11 11:10:00,0,0,23,28,55,0,0,17,123
2024-03-11 11:20:00,0,0,22,37,59,0,0,16,134
2024-03-11 11:30:00,0,0,18,28,50,0,0,28,124
2024-03-11 11:40:00,0,0,25,36,53,0,0,17,131
2024-03-11 11:50:00,0,0,34,31,44,0,0,24,133
2024-03-11 12:00:00,0,0,21,31,49,0,0,19,120
2024-03-11 12:10:00,0,0,25,31,57,0,0,21,134
2024-03-11 12:20:00,0,0,29,34,53,0,0,19,135
2024-03-11 12:30:00,0,0,25,32,71,0,0,16,144
2024-03-11 12:40:00,0,0,21,34,53,0,0,21,129
2024-03-11 12:50:00,0,0,37,39,57,0,0,25,158
2024-03-11 13:00:00,0,0,29,41,73,0,0,15,158
2024-03-11 13:10:00,0,0,27,27,60,0,0,26,140
2024-03-11 13:20:00,0,0,31,39,75,0,0,22,167
2024-03-11 13:30:00,0,0,34,35,71,0,0,19,159
2024-03-11 13:40:00,0,0,22,28,55,0,0,12,117
2024-03-11 13:50:00,0,0,27,24,69,0,0,21,141
2024-03-11 14:00:00,0,0,33,35,72,0,0,14,154
2024-03-11 14:10:00,0,0,28,33,80,0,0,23,164
2024-03-11 14:20:00,0,0,24,27,77,0,0,18,146
2024-03-11 14:30:00,0,0,27,34,83,0,0,18,162
2024-03-11 14:40:00,0,0,27,26,72,0,0,12,137
2024-03-11 14:50:00,0,0,27,32,71,0,0,15,145
2024-03-11 15:00:00,0,0,24,36,99,0,0,10,169
2024-03-11 15:10:00,0,0,23,23,91,0,0,24,161
2024-03-11 15:20:00,0,0,32,26,95,0,0,15,168
2024-03-11 15:30:00,0,0,26,27,102,0,0,19,174
2024-03-11 15:40:00,0,0,29,28,94,0,0,18,169
2024-03-11 15:50:00,0,0,22,26,75,0,0,14,137
2024-03-11 16:00:00,0,0,35,39,103,0,0,15,192
2024-03-11 16:10:00,0,0,24,33,112,0,0,14,183
2024-03-11 16:20:00,0,0,27,39,88,0,0,13,167
2024-03-11 16:30:00,0,0,34,28,87,0,0,14,163
2024-03-11 16:40:00,0,0,26,33,87,0,0,23,169
2024-03-11 16:50:00,0,0,30,28,67,0,0,16,141
2024-03-11 17:00:00,0,0,35,37,90,0,0,17,179
2024-03-11 17:10:00,0,0,27,46,95,0,0,20,188
2024-03-11 17:20:00,0,0,38,41,81,0,0,15,175
2024-03-11 17:30:00,0,0,38,42,96,0,0,23,199
2024-03-11 17:40:00,0,0,24,28,76,0,0,23,151
2024-03-11 17:50:00,0,0,29,34,74,0,0,13,150
2024-03-11 18:00:00,0,0,24,27,76,0,0,17,144
2024-03-11 18:10:00,0,0,25,29,68,0,0,20,142
2024-03-11 18:20:00,0,0,24,23,60,0,0,19,126
2024-03-11 18:30:00,0,0,25,27,58,0,0,18,128
2024-03-11 18:40:00,0,0,25,25,74,0,0,23,147
2024-03-11 18:50:00,0,0,25,31,52,0,0,19,127
2024-03-11 19:00:00,0,0,30,37,52,0,0,18,137
2024-03-11 19:10:00,0,0,23,32,40,0,0,28,123
2024-03-11 19:20:00,0,0,26,27,40,0,0,20,113
2024-03-11 19:30:00,0,0,23,26,28,0,0,26,103
2024-03-11 19:40:00,0,0,20,34,43,0,0,23,120
2024-03-11 19:50:00,0,0,18,32,31,0,0,33,114
2024-03-11 20:00:00,0,0,20,31,27,0,0,19,97
2024-03-11 20:10:00,0,0,13,17,47,0,0,23,100
2024-03-11 20:20:00,0,0,12,19,31,0,0,24,86
2024-03-11 20:30:00,0,0,27,19,31,0,0,23,100
2024-03-11 20:40:00,0,0,22,25,35,0,0,29,111
2024-03-11 20:50:00,0,0,21,23,23,0,0,25,92
2024-03-11 21:00:00,0,0,23,15,22,0,0,22,82
2024-03-11 21:10:00,0,0,11,25,33,0,0,19,88
2024-03-11 21:20:00,0,0,15,16,23,0,0,20,74
2024-03-11 21:30:00,0,0,14,25,15,0,0,22,76
2024-03-11 21:40:00,0,0,20,19,27,0,0,21,87
2024-03-11 21:50:00,0,0,12,20,16,0,0,23,71
2024-03-11 22:00:00,0,0,26,14,25,0,0,24,89
2024-03-11 22:10:00,0,0,7,18,24,0,0,23,72
2024-03-11 22:20:00,0,0,14,11,20,0,0,19,64
2024-03-11 22:30:00,0,0,9,8,21,0,0,19,57
2024-03-11 22:40:00,0,0,5,10,12,0,0,14,41
2024-03-11 22:50:00,0,0,8,4,13,0,0,7,32
2024-03-11 23:00:00,0,0,7,4,10,0,0,11,32
2024-03-11 23:10:00,0,0,7,7,12,0,0,6,32
2024-03-11 23:20:00,0,0,11,10,5,0,0,7,33
2024-03-11 23:30:00,0,0,2,12,10,0,0,16,40
2024-03-11 23:40:00,0,0,9,11,9,0,0,11,40
2024-03-11 23:50:00,0,0,3,6,7,0,0,9,25
2024-03-12 00:00:00,0,0,9,17,7,0,0,10,43
2024-03-12 00:10:00,0,0,5,7,8,0,0,3,23
2024-03-12 00:20:00,0,0,10,5,7,0,0,9,31
2024-03-12 00:30:00,0,0,1,4,3,0,0,3,11
2024-03-12 00:40:00,0,0,1,2,3,0,0,3,9
2024-03-12 00:50:00,0,0,6,8,3,0,0,6,23
2024-03-12 01:00:00,0,0,8,2,10,0,0,3,23
2024-03-12 01:10:00,0,0,2,5,1,0,0,9,17
2024-03-12 01:20:00,0,0,1,0,2,0,0,3,6
2024-03-12 01:30:00,0,0,3,3,4,0,0,5,15
2024-03-12 01:40:00,0,0,0,2,3,0,0,3,8
2024-03-12 01:50:00,0,0,2,5,4,0,0,1,12
2024-03-12 02:00:00,0,0,4,3,3,0,0,5,15
2024-03-12 02:10:00,0,0,2,3,2,0,0,3,10
2024-03-12 02:20:00,0,0,4,4,0,0,0,0,8
2024-03-12 02:30:00,0,0,4,9,3,0,0,2,18
2024-03-12 02:40:00,0,0,3,3,0,0,0,5,11
2024-03-12 02:50:00,0,0,2,2,1,0,0,1,6
2024-03-12 03:00:00,0,0,2,4,1,0,0,0,7
2024-03-12 03:10:00,0,0,1,2,3,0,0,3,9
2024-03-12 03:20:00,0,0,3,1,1,0,0,1,6
2024-03-12 03:30:00,0,0,6,5,0,0,0,3,14
2024-03-12 03:40:00,0,0,1,1,0,0,0,1,3
2024-03-12 03:50:00,0,0,5,5,1,0,0,3,14
2024-03-12 04:00:00,0,0,2,6,0,0,0,4,12
2024-03-12 04:10:00,0,0,6,6,1,0,0,8,21
2024-03-12 04:20:00,0,0,8,10,0,0,0,1,19
2024-03-12 04:30:00,0,0,8,12,4,0,0,6,30
2024-03-12 04:40:00,0,0,14,9,1,0,0,3,27
2024-03-12 04:50:00,0,0,11,10,1,0,0,4,26
2024-03-12 05:00:00,0,0,9,22,4,0,0,10,45
2024-03-12 05:10:00,0,0,22,25,5,0,0,11,63
2024-03-12 05:20:00,0,0,20,26,8,0,0,13,67
2024-03-12 05:30:00,0,0,28,36,11,0,0,17,92
2024-03-12 05:40:00,0,0,33,44,12,0,0,14,103
2024-03-12 05:50:00,0,0,27,36,13,0,0,12,88
2024-03-12 06:00:00,0,0,29,43,23,0,0,17,112
2024-03-12 06:10:00,0,0,31,47,18,0,0,23,119
2024-03-12 06:20:00,0,0,30,49,27,0,0,25,131
2024-03-12 06:30:00,0,0,28,40,30,0,0,29,127
