datetime,D21Z,D22Z,D41Z,D51Z,D81Z,D82Z,D211Z,D212Z,Total
2024-03-03 23:10:00,9,11,3,2,14,13,0,0,0.0
2024-03-03 23:20:00,8,7,2,1,10,11,0,0,0.0
2024-03-03 23:30:00,2,5,2,3,5,5,0,0,0.0
2024-03-03 23:40:00,9,8,5,14,4,4,0,0,0.0
2024-03-03 23:50:00,4,4,1,1,3,4,0,0,0.0
2024-03-04 00:00:00,3,6,0,1,5,5,0,0,0.0
2024-03-04 00:10:00,2,1,3,1,2,2,0,0,0.0
2024-03-04 00:20:00,2,4,1,0,8,8,0,0,0.0
2024-03-04 00:30:00,1,9,3,1,5,5,0,0,0.0
2024-03-04 00:40:00,4,6,1,3,3,3,0,0,0.0
2024-03-04 00:50:00,3,3,0,0,2,2,0,0,0.0
2024-03-04 01:00:00,1,5,0,2,2,2,0,0,0.0
2024-03-04 01:10:00,2,5,2,1,1,1,0,0,0.0
2024-03-04 01:20:00,5,6,1,1,3,3,0,0,0.0
2024-03-04 01:30:00,3,4,0,0,4,4,0,0,0.0
2024-03-04 01:40:00,3,7,2,1,6,6,0,0,0.0
2024-03-04 01:50:00,1,3,0,0,6,6,0,0,0.0
2024-03-04 02:00:00,0,2,1,0,1,1,0,0,0.0
2024-03-04 02:10:00,1,3,0,0,2,2,0,0,0.0
2024-03-04 02:20:00,4,4,0,0,2,2,0,0,0.0
2024-03-04 02:30:00,0,1,0,0,3,2,0,0,0.0
2024-03-04 02:40:00,1,2,1,0,1,1,0,0,0.0
2024-03-04 02:50:00,0,1,0,0,2,2,0,0,0.0
2024-03-04 03:00:00,1,0,0,0,1,1,0,0,0.0
2024-03-04 03:10:00,0,2,3,1,4,5,0,0,0.0
2024-03-04 03:20:00,1,2,0,0,4,4,0,0,0.0
2024-03-04 03:30:00,1,1,0,0,0,0,0,0,0.0
2024-03-04 03:40:00,0,2,0,0,4,4,0,0,0.0
2024-03-04 03:50:00,0,2,1,1,2,2,0,0,0.0
2024-03-04 04:00:00,1,4,0,1,5,5,0,0,0.0
2024-03-04 04:10:00,0,3,0,0,2,2,0,0,0.0
2024-03-04 04:20:00,2,4,0,0,6,6,0,0,0.0
2024-03-04 04:30:00,4,6,0,1,9,9,0,0,0.0
2024-03-04 04:40:00,5,5,1,4,8,8,0,0,0.0
2024-03-04 04:50:00,4,7,3,2,6,6,0,0,0.0
2024-03-04 05:00:00,2,4,0,3,9,9,0,0,0.0
2024-03-04 05:10:00,4,6,0,0,11,11,0,0,0.0
2024-03-04 05:20:00,9,11,1,0,21,22,0,0,0.0
2024-03-04 05:30:00,10,18,0,9,14,13,0,0,0.0
2024-03-04 05:40:00,11,16,7,11,29,30,0,0,0.0
2024-03-04 05:50:00,11,14,2,10,36,36,0,0,0.0
2024-03-04 06:00:00,8,15,3,5,29,29,0,0,0.0
2024-03-04 06:10:00,14,19,5,5,35,37,0,0,0.0
2024-03-04 06:20:00,22,22,4,8,33,33,0,0,0.0
2024-03-04 06:30:00,16,15,4,7,24,26,0,0,0.0
2024-03-04 06:40:00,17,24,3,4,47,48,0,0,0.0
2024-03-04 06:50:00,17,23,2,6,35,36,0,0,0.0
2024-03-04 07:00:00,20,13,3,7,35,35,0,0,0.0
2024-03-04 07:10:00,25,21,6,5,61,61,0,0,0.0
2024-03-04 07:20:00,38,30,5,16,50,50,0,0,0.0
2024-03-04 07:30:00,40,32,12,7,53,55,0,0,0.0
2024-03-04 07:40:00,33,30,7,8,68,69,0,0,0.0
2024-03-04 07:50:00,47,33,17,13,55,56,0,0,0.0
2024-03-04 08:00:00,37,38,17,15,62,71,0,0,0.0
2024-03-04 08:10:00,45,43,14,9,76,76,0,0,0.0
2024-03-04 08:20:00,39,36,10,10,73,70,0,0,0.0
2024-03-04 08:30:00,38,30,15,9,60,62,0,0,0.0
2024-03-04 08:40:00,39,32,17,6,50,52,0,0,0.0
2024-03-04 08:50:00,33,29,15,10,62,67,0,0,0.0
2024-03-04 09:00:00,38,31,17,3,61,58,0,0,0.0
2024-03-04 09:10:00,44,31,13,7,63,66,0,0,0.0
2024-03-04 09:20:00,30,22,9,5,60,58,0,0,0.0
2024-03-04 09:30:00,30,18,7,3,53,53,0,0,0.0
2024-03-04 09:40:00,32,31,10,4,53,56,0,0,0.0
2024-03-04 09:50:00,40,35,10,7,50,47,0,0,0.0
2024-03-04 10:00:00,41,29,14,11,46,47,0,0,0.0
2024-03-04 10:10:00,30,30,23,2,53,53,0,0,0.0
2024-03-04 10:20:00,28,25,3,7,55,56,0,0,0.0
2024-03-04 10:30:00,27,19,10,3,54,53,0,0,0.0
2024-03-04 10:40:00,35,20,10,5,42,42,0,0,0.0
2024-03-04 10:50:00,29,27,12,7,59,60,0,0,0.0
2024-03-04 11:00:00,35,35,11,4,54,55,0,0,0.0
2024-03-04 11:10:00,43,26,9,3,51,53,0,0,0.0
2024-03-04 11:20:00,38,34,15,8,55,52,0,0,0.0
2024-03-04 11:30:00,44,34,13,4,36,37,0,0,0.0
2024-03-04 11:40:00,6,44,8,4,60,57,0,0,0.0
2024-03-04 11:50:00,0,49,15,6,75,66,0,0,0.0
2024-03-04 12:00:00,0,36,7,11,60,62,0,0,0.0
2024-03-04 12:10:00,0,46,17,6,64,64,0,0,0.0
2024-03-04 12:20:00,1,43,13,17,64,61,0,0,0.0
2024-03-04 12:30:00,34,45,7,21,57,58,0,0,0.0
2024-03-04 12:40:00,47,29,10,25,37,51,0,0,0.0
2024-03-04 12:50:00,44,31,10,25,35,52,0,0,0.0
2024-03-04 13:00:00,52,35,11,34,46,45,0,0,0.0
2024-03-04 13:10:00,39,27,12,12,45,46,0,0,0.0
2024-03-04 13:20:00,42,30,18,9,46,43,0,0,0.0
2024-03-04 13:30:00,47,26,11,10,48,43,0,0,0.0
2024-03-04 13:40:00,50,34,11,9,56,56,0,0,0.0
2024-03-04 13:50:00,36,33,10,7,64,62,0,0,0.0
2024-03-04 14:00:00,37,3,15,9,65,65,0,0,0.0
2024-03-04 14:10:00,59,36,10,8,71,74,0,0,0.0
2024-03-04 14:20:00,31,31,15,6,58,56,0,0,0.0
2024-03-04 14:30:00,62,39,19,8,56,56,0,0,0.0
2024-03-04 14:40:00,51,41,9,4,46,46,0,0,0.0
2024-03-04 14:50:00,48,28,10,14,63,62,0,0,0.0
2024-03-04 15:00:00,45,37,19,13,52,52,0,0,0.0
2024-03-04 15:10:00,51,40,19,9,33,63,0,0,0.0
2024-03-04 15:20:00,46,29,14,14,52,68,0,0,0.0
2024-03-04 15:30:00,47,21,8,23,61,61,0,0,0.0
2024-03-04 15:40:00,52,36,23,22,56,57,0,0,0.0
2024-03-04 15:50:00,55,42,13,17,62,63,0,0,0.0
2024-03-04 16:00:00,57,34,15,0,76,76,0,0,0.0
2024-03-04 16:10:00,70,35,20,1,58,60,0,0,0.0
2024-03-04 16:20:00,60,48,15,10,9,49,0,0,0.0
2024-03-04 16:30:00,66,45,11,14,18,61,0,0,0.0
2024-03-04 16:40:00,57,10,14,11,56,60,0,0,0.0
2024-03-04 16:50:00,74,9,7,12,75,75,0,0,0.0
2024-03-04 17:00:00,63,43,11,14,71,71,0,0,0.0
2024-03-04 17:10:00,46,56,7,11,59,62,0,0,0.0
2024-03-04 17:20:00,40,45,8,12,73,70,0,0,0.0
2024-03-04 17:30:00,38,37,15,17,50,52,0,0,0.0
2024-03-04 17:40:00,52,41,7,12,60,63,0,0,0.0
2024-03-04 17:50:00,45,24,15,9,60,58,0,0,0.0
2024-03-04 18:00:00,55,30,12,12,45,46,0,0,0.0
2024-03-04 18:10:00,55,34,14,12,49,48,0,0,0.0
2024-03-04 18:20:00,49,26,13,8,49,49,0,0,0.0
2024-03-04 18:30:00,44,28,10,6,40,43,0,0,0.0
2024-03-04 18:40:00,61,31,6,4,43,46,0,0,0.0
2024-03-04 18:50:00,40,34,11,9,44,42,0,0,0.0
2024-03-04 19:00:00,41,22,9,3,32,32,0,0,0.0
2024-03-04 19:10:00,45,30,8,4,37,38,0,0,0.0
2024-03-04 19:20:00,49,29,15,11,45,44,0,0,0.0
2024-03-04 19:30:00,35,19,12,11,38,39,0,0,0.0
2024-03-04 19:40:00,22,22,8,10,29,30,0,0,0.0
2024-03-04 19:50:00,30,27,5,4,25,25,0,0,0.0
2024-03-04 20:00:00,18,25,7,5,28,28,0,0,0.0
2024-03-04 20:10:00,22,17,8,3,45,46,0,0,0.0
2024-03-04 20:20:00,24,21,17,5,23,24,0,0,0.0
2024-03-04 20:30:00,24,27,7,3,31,32,0,0,0.0
2024-03-04 20:40:00,20,11,3,11,30,29,0,0,0.0
2024-03-04 20:50:00,18,14,6,8,28,28,0,0,0.0
2024-03-04 21:00:00,18,18,6,4,22,22,0,0,0.0
2024-03-04 21:10:00,27,17,2,2,25,26,0,0,0.0
2024-03-04 21:20:00,23,18,5,9,21,23,0,0,0.0
2024-03-04 21:30:00,23,12,6,4,16,14,0,0,0.0
2024-03-04 21:40:00,17,13,5,5,15,15,0,0,0.0
2024-03-04 21:50:00,10,13,6,2,17,17,0,0,0.0
2024-03-04 22:00:00,29,20,4,8,25,25,0,0,0.0
2024-03-04 22:10:00,7,15,4,7,18,19,0,0,0.0
2024-03-04 22:20:00,13,9,5,2,24,24,0,0,0.0
2024-03-04 22:30:00,13,16,2,3,16,16,0,0,0.0
2024-03-04 22:40:00,23,17,11,8,18,19,0,0,0.0
2024-03-04 22:50:00,5,8,3,8,11,12,0,0,0.0
2024-03-04 23:00:00,11,11,4,1,10,9,0,0,0.0
2024-03-04 23:10:00,3,7,5,2,7,7,0,0,0.0
2024-03-04 23:20:00,9,11,6,1,12,13,0,0,0.0
2024-03-04 23:30:00,6,9,4,4,8,8,0,0,0.0
2024-03-04 23:40:00,6,4,9,6,8,8,0,0,0.0
2024-03-04 23:50:00,3,11,4,3,9,9,0,0,0.0
2024-03-05 00:00:00,3,8,0,2,4,4,0,0,0.0
2024-03-05 00:10:00,4,8,0,0,6,6,0,0,0.0
2024-03-05 00:20:00,3,4,1,0,7,7,0,0,0.0
2024-03-05 00:30:00,6,11,0,0,3,3,0,0,0.0
2024-03-05 00:40:00,5,6,1,0,2,1,0,0,0.0
2024-03-05 00:50:00,3,2,1,0,1,1,0,0,0.0
2024-03-05 01:00:00,1,1,2,1,3,3,0,0,0.0
2024-03-05 01:10:00,2,2,0,0,4,4,0,0,0.0
2024-03-05 01:20:00,2,1,0,2,4,4,0,0,0.0
2024-03-05 01:30:00,1,1,0,0,7,7,0,0,0.0
2024-03-05 01:40:00,0,2,0,1,1,1,0,0,0.0
2024-03-05 01:50:00,4,3,0,1,0,0,0,0,0.0
2024-03-05 02:00:00,6,6,0,0,3,4,0,0,0.0
2024-03-05 02:10:00,0,2,0,1,2,1,0,0,0.0
2024-03-05 02:20:00,4,7,1,0,2,2,0,0,0.0
2024-03-05 02:30:00,1,3,1,0,1,1,0,0,0.0
2024-03-05 02:40:00,0,0,0,0,0,0,0,0,0.0
2024-03-05 02:50:00,0,0,1,1,1,1,0,0,0.0
2024-03-05 03:00:00,1,0,0,0,3,3,0,0,0.0
2024-03-05 03:10:00,3,5,0,0,2,2,0,0,0.0
2024-03-05 03:20:00,0,3,0,0,4,4,0,0,0.0
2024-03-05 03:30:00,2,3,0,0,3,3,0,0,0.0
2024-03-05 03:40:00,0,2,0,0,2,2,0,0,0.0
2024-03-05 03:50:00,1,6,0,0,1,1,0,0,0.0
2024-03-05 04:00:00,1,2,0,0,0,0,0,0,0.0
2024-03-05 04:10:00,1,4,2,0,5,5,0,0,0.0
2024-03-05 04:20:00,2,2,0,0,3,3,0,0,0.0
2024-03-05 04:30:00,2,6,1,0,7,7,0,0,0.0
2024-03-05 04:40:00,2,4,0,2,5,5,0,0,0.0
2024-03-05 04:50:00,0,5,1,3,9,9,0,0,0.0
2024-03-05 05:00:00,3,7,0,3,7,7,0,0,0.0
2024-03-05 05:10:00,7,8,0,1,19,19,0,0,0.0
2024-03-05 05:20:00,4,3,3,0,15,16,0,0,0.0
2024-03-05 05:30:00,5,11,0,2,19,19,0,0,0.0
2024-03-05 05:40:00,9,15,4,4,27,27,0,0,0.0
2024-03-05 05:50:00,7,10,4,3,26,26,0,0,0.0
2024-03-05 06:00:00,6,12,4,7,26,26,0,0,0.0
2024-03-05 06:10:00,19,15,2,5,34,34,0,0,0.0
2024-03-05 06:20:00,20,16,4,12,44,44,0,0,0.0
2024-03-05 06:30:00,19,27,4,5,41,42,0,0,0.0
2024-03-05 06:40:00,14,18,6,6,50,48,0,0,0.0
2024-03-05 06:50:00,19,21,6,13,43,44,0,0,0.0
2024-03-05 07:00:00,17,21,4,7,34,37,0,0,0.0
2024-03-05 07:10:00,32,21,8,10,39,40,0,0,0.0
2024-03-05 07:20:00,35,27,11,15,59,60,0,0,0.0
2024-03-05 07:30:00,32,24,4,9,59,59,0,0,0.0
2024-03-05 07:40:00,32,35,9,7,68,68,0,0,0.0
2024-03-05 07:50:00,40,36,15,18,76,76,0,0,0.0
2024-03-05 08:00:00,43,28,15,7,72,74,0,0,0.0
2024-03-05 08:10:00,40,35,20,8,65,68,0,0,0.0
2024-03-05 08:20:00,37,31,15,16,81,76,0,0,0.0
2024-03-05 08:30:00,32,25,15,12,66,66,0,0,0.0
2024-03-05 08:40:00,39,36,16,8,69,76,0,0,0.0
2024-03-05 08:50:00,44,29,22,13,61,61,0,0,0.0
2024-03-05 09:00:00,36,30,12,6,55,55,0,0,0.0
2024-03-05 09:10:00,35,22,11,7,49,49,0,0,0.0
2024-03-05 09:20:00,31,26,8,5,44,45,0,0,0.0
2024-03-05 09:30:00,32,30,11,5,47,51,0,0,0.0
2024-03-05 09:40:00,31,24,11,2,58,55,0,0,0.0
2024-03-05 09:50:00,31,24,11,15,45,46,0,0,0.0
2024-03-05 10:00:00,26,25,5,2,55,58,0,0,0.0
2024-03-05 10:10:00,28,24,19,7,55,55,0,0,0.0
2024-03-05 10:20:00,33,41,11,9,46,47,0,0,0.0
2024-03-05 10:30:00,29,26,10,9,37,42,0,0,0.0
2024-03-05 10:40:00,37,30,6,8,58,58,0,0,0.0
2024-03-05 10:50:00,39,28,8,3,66,68,0,0,0.0
2024-03-05 11:00:00,33,19,8,3,58,57,0,0,0.0
2024-03-05 11:10:00,38,30,12,8,62,61,0,0,0.0
2024-03-05 11:20:00,26,27,19,10,47,48,0,0,0.0
2024-03-05 11:30:00,44,34,14,8,55,53,0,0,0.0
2024-03-05 11:40:00,46,26,12,5,68,69,0,0,0.0
2024-03-05 11:50:00,45,31,9,8,56,55,0,0,0.0
2024-03-05 12:00:00,33,21,6,7,61,65,0,0,0.0
2024-03-05 12:10:00,48,33,7,9,62,63,0,0,0.0
2024-03-05 12:20:00,44,27,14,10,53,55,0,0,0.0
2024-03-05 12:30:00,34,22,6,6,51,51,0,0,0.0
2024-03-05 12:40:00,49,35,15,13,65,65,0,0,0.0
2024-03-05 12:50:00,39,30,11,10,54,55,0,0,0.0
2024-03-05 13:00:00,36,27,15,15,62,61,0,0,0.0
2024-03-05 13:10:00,38,33,19,21,52,54,0,0,0.0
2024-03-05 13:20:00,44,36,12,9,68,67,0,0,0.0
2024-03-05 13:30:00,41,26,11,13,54,54,0,0,0.0
2024-03-05 13:40:00,57,46,5,11,46,48,0,0,0.0
2024-03-05 13:50:00,35,28,17,8,54,53,0,0,0.0
2024-03-05 14:00:00,40,23,20,11,56,59,0,0,0.0
2024-03-05 14:10:00,47,26,15,8,49,47,0,0,0.0
2024-03-05 14:20:00,44,43,19,9,52,53,0,0,0.0
2024-03-05 14:30:00,47,27,14,6,63,64,0,0,0.0
2024-03-05 14:40:00,57,26,16,21,57,56,0,0,0.0
2024-03-05 14:50:00,42,35,34,28,50,49,0,0,0.0
2024-03-05 15:00:00,57,28,21,12,41,41,0,0,0.0
2024-03-05 15:10:00,54,32,26,12,66,68,0,0,0.0
2024-03-05 15:20:00,47,37,15,17,68,67,0,0,0.0
2024-03-05 15:30:00,53,36,12,10,62,63,0,0,0.0
2024-03-05 15:40:00,50,25,11,9,61,62,0,0,0.0
2024-03-05 15:50:00,52,26,12,9,55,53,0,0,0.0
2024-03-05 16:00:00,68,31,21,12,64,68,0,0,0.0
2024-03-05 16:10:00,49,36,16,8,63,61,0,0,0.0
2024-03-05 16:20:00,42,33,22,17,66,66,0,0,0.0
2024-03-05 16:30:00,64,40,18,20,79,80,0,0,0.0
2024-03-05 16:40:00,48,34,20,11,73,75,0,0,0.0
2024-03-05 16:50:00,69,40,13,10,75,73,0,0,0.0
2024-03-05 17:00:00,45,38,9,19,69,70,0,0,0.0
2024-03-05 17:10:00,68,30,16,9,54,53,0,0,0.0
2024-03-05 17:20:00,48,29,16,11,63,63,0,0,0.0
2024-03-05 17:30:00,45,39,15,6,63,64,0,0,0.0
2024-03-05 17:40:00,64,49,15,10,65,66,0,0,0.0
2024-03-05 17:50:00,62,34,18,13,60,58,0,0,0.0
2024-03-05 18:00:00,50,31,15,6,63,65,0,0,0.0
2024-03-05 18:10:00,49,32,16,13,63,61,0,0,0.0
2024-03-05 18:20:00,49,36,14,8,61,60,0,0,0.0
2024-03-05 18:30:00,51,37,14,10,49,49,0,0,0.0
2024-03-05 18:40:00,50,23,7,11,38,42,0,0,0.0
2024-03-05 18:50:00,43,35,13,10,51,47,0,0,0.0
2024-03-05 19:00:00,36,34,9,12,54,57,0,0,0.0
2024-03-05 19:10:00,45,28,8,7,58,56,0,0,0.0
2024-03-05 19:20:00,36,30,19,14,58,56,0,0,0.0
2024-03-05 19:30:00,28,29,8,9,41,41,0,0,0.0
2024-03-05 19:40:00,33,27,11,3,39,39,0,0,0.0
2024-03-05 19:50:00,29,19,4,3,35,34,0,0,0.0
2024-03-05 20:00:00,37,23,8,10,43,43,0,0,0.0
2024-03-05 20:10:00,37,26,3,8,31,32,0,0,0.0
2024-03-05 20:20:00,33,21,7,13,42,42,0,0,0.0
2024-03-05 20:30:00,35,22,9,7,37,37,0,0,0.0
2024-03-05 20:40:00,20,21,10,5,30,33,0,0,0.0
2024-03-05 20:50:00,33,20,7,6,35,33,0,0,0.0
2024-03-05 21:00:00,17,13,6,10,30,32,0,0,0.0
2024-03-05 21:10:00,28,21,11,4,20,18,0,0,0.0
2024-03-05 21:20:00,17,16,6,4,26,26,0,0,0.0
2024-03-05 21:30:00,21,13,6,4,30,30,0,0,0.0
2024-03-05 21:40:00,13,15,2,3,21,21,0,0,0.0
2024-03-05 21:50:00,20,17,7,6,21,21,0,0,0.0
2024-03-05 22:00:00,23,20,4,3,23,23,0,0,0.0
2024-03-05 22:10:00,23,18,8,11,31,31,0,0,0.0
2024-03-05 22:20:00,11,9,4,4,26,27,0,0,0.0
2024-03-05 22:30:00,18,12,0,4,14,13,0,0,0.0
2024-03-05 22:40:00,26,19,6,4,27,27,0,0,0.0
2024-03-05 22:50:00,10,9,10,13,16,18,0,0,0.0
2024-03-05 23:00:00,9,12,5,7,12,10,0,0,0.0
2024-03-05 23:10:00,15,11,3,5,7,9,0,0,0.0
2024-03-05 23:20:00,5,10,9,10,13,13,0,0,0.0
2024-03-05 23:30:00,8,9,3,2,5,5,0,0,0.0
2024-03-05 23:40:00,5,3,2,7,2,2,0,0,0.0
2024-03-05 23:50:00,7,9,1,3,11,11,0,0,0.0
2024-03-06 00:00:00,6,11,1,1,7,7,0,0,0.0
2024-03-06 00:10:00,4,7,2,3,11,11,0,0,0.0
2024-03-06 00:20:00,2,4,0,0,7,7,0,0,0.0
2024-03-06 00:30:00,8,11,2,3,10,10,0,0,0.0
2024-03-06 00:40:00,4,7,0,3,8,8,0,0,0.0
2024-03-06 00:50:00,6,3,0,1,2,2,0,0,0.0
2024-03-06 01:00:00,5,6,1,0,1,1,0,0,0.0
2024-03-06 01:10:00,3,8,1,1,5,5,0,0,0.0
2024-03-06 01:20:00,2,3,1,0,3,3,0,0,0.0
2024-03-06 01:30:00,3,5,2,1,6,5,0,0,0.0
2024-03-06 01:40:00,3,4,3,1,2,2,0,0,0.0
2024-03-06 01:50:00,0,0,0,1,5,5,0,0,0.0
2024-03-06 02:00:00,1,0,1,2,1,1,0,0,0.0
2024-03-06 02:10:00,2,2,0,0,0,0,0,0,0.0
2024-03-06 02:20:00,5,6,0,0,2,2,0,0,0.0
2024-03-06 02:30:00,0,2,0,1,0,0,0,0,0.0
2024-03-06 02:40:00,0,2,3,1,1,1,0,0,0.0
2024-03-06 02:50:00,0,1,0,0,2,2,0,0,0.0
2024-03-06 03:00:00,1,2,0,0,2,2,0,0,0.0
2024-03-06 03:10:00,1,1,1,1,1,1,0,0,0.0
2024-03-06 03:20:00,0,5,0,1,4,4,0,0,0.0
2024-03-06 03:30:00,0,1,2,0,3,3,0,0,0.0
2024-03-06 03:40:00,0,1,0,0,2,2,0,0,0.0
2024-03-06 03:50:00,2,8,0,0,5,5,0,0,0.0
2024-03-06 04:00:00,2,3,0,2,3,3,0,0,0.0
2024-03-06 04:10:00,3,6,0,0,3,3,0,0,0.0
2024-03-06 04:20:00,1,3,2,2,3,3,0,0,0.0
2024-03-06 04:30:00,2,5,0,1,6,6,0,0,0.0
2024-03-06 04:40:00,2,2,2,0,5,6,0,0,0.0
2024-03-06 04:50:00,0,4,1,1,10,9,0,0,0.0
2024-03-06 05:00:00,5,8,1,4,8,8,0,0,0.0
2024-03-06 05:10:00,7,11,1,1,14,14,0,0,0.0
2024-03-06 05:20:00,6,7,2,0,20,20,0,0,0.0
2024-03-06 05:30:00,7,13,0,3,17,18,0,0,0.0
2024-03-06 05:40:00,7,15,3,4,21,23,0,0,0.0
2024-03-06 05:50:00,10,13,5,8,25,26,0,0,0.0
2024-03-06 06:00:00,9,14,2,12,26,25,0,0,0.0
2024-03-06 06:10:00,20,28,8,6,35,38,0,0,0.0
2024-03-06 06:20:00,19,18,5,8,32,31,0,0,0.0
2024-03-06 06:30:00,15,15,2,3,30,30,0,0,0.0
2024-03-06 06:40:00,15,17,5,6,41,42,0,0,0.0
2024-03-06 06:50:00,16,22,1,12,44,47,0,0,0.0
2024-03-06 07:00:00,20,23,2,15,39,41,0,0,0.0
2024-03-06 07:10:00,30,24,11,5,57,56,0,0,0.0
2024-03-06 07:20:00,32,28,7,19,51,50,0,0,0.0
2024-03-06 07:30:00,36,31,13,14,48,47,0,0,0.0
2024-03-06 07:40:00,39,40,7,5,57,64,0,0,0.0
2024-03-06 07:50:00,41,46,17,18,93,87,0,0,0.0
2024-03-06 08:00:00,46,36,13,12,70,70,0,0,0.0
2024-03-06 08:10:00,36,43,21,7,67,87,0,0,0.0
2024-03-06 08:20:00,31,29,14,12,61,61,0,0,0.0
2024-03-06 08:30:00,34,34,20,5,56,57,0,0,0.0
2024-03-06 08:40:00,50,37,20,7,80,81,0,0,0.0
2024-03-06 08:50:00,37,30,7,14,66,64,0,0,0.0
2024-03-06 09:00:00,32,31,14,3,63,62,0,0,0.0
2024-03-06 09:10:00,37,37,14,5,54,55,0,0,0.0
2024-03-06 09:20:00,26,26,7,14,54,54,0,0,0.0
2024-03-06 09:30:00,36,28,5,17,54,54,0,0,0.0
2024-03-06 09:40:00,30,28,5,8,72,72,0,0,0.0
2024-03-06 09:50:00,29,28,8,9,48,51,0,0,0.0
2024-03-06 10:00:00,21,25,10,2,55,54,0,0,0.0
2024-03-06 10:10:00,19,19,9,4,61,59,0,0,0.0
2024-03-06 10:20:00,35,20,8,4,48,49,0,0,0.0
2024-03-06 10:30:00,35,32,12,8,48,53,0,0,0.0
2024-03-06 10:40:00,31,25,6,3,63,63,0,0,0.0
2024-03-06 10:50:00,30,21,13,2,55,55,0,0,0.0
2024-03-06 11:00:00,38,28,7,11,62,62,0,0,0.0
2024-03-06 11:10:00,27,25,11,9,41,41,0,0,0.0
2024-03-06 11:20:00,30,31,11,29,58,62,0,0,0.0
2024-03-06 11:30:00,39,25,12,13,59,53,0,0,0.0
2024-03-06 11:40:00,36,30,16,11,53,54,0,0,0.0
2024-03-06 11:50:00,45,33,10,6,54,54,0,0,0.0
2024-03-06 12:00:00,36,26,16,8,76,78,0,0,0.0
2024-03-06 12:10:00,37,33,10,4,54,52,0,0,0.0
2024-03-06 12:20:00,43,32,8,18,61,63,0,0,0.0
2024-03-06 12:30:00,37,29,21,10,67,67,0,0,0.0
2024-03-06 12:40:00,37,29,16,10,50,50,0,0,0.0
2024-03-06 12:50:00,38,29,24,21,54,55,0,0,0.0
2024-03-06 13:00:00,47,38,21,20,72,75,0,0,0.0
2024-03-06 13:10:00,33,25,12,12,32,45,0,0,0.0
2024-03-06 13:20:00,31,20,15,13,63,65,0,0,0.0
2024-03-06 13:30:00,44,29,16,10,62,59,0,0,0.0
2024-03-06 13:40:00,44,33,20,6,61,63,0,0,0.0
2024-03-06 13:50:00,36,24,13,15,53,51,0,0,0.0
2024-03-06 14:00:00,29,17,15,7,63,62,0,0,0.0
2024-03-06 14:10:00,31,30,20,7,54,53,0,0,0.0
2024-03-06 14:20:00,45,27,12,11,58,61,0,0,0.0
2024-03-06 14:30:00,62,28,14,17,71,72,0,0,0.0
2024-03-06 14:40:00,36,33,18,16,60,59,0,0,0.0
2024-03-06 14:50:00,56,33,22,18,60,64,0,0,0.0
2024-03-06 15:00:00,40,19,22,11,62,55,0,0,0.0
2024-03-06 15:10:00,59,44,19,14,57,58,0,0,0.0
2024-03-06 15:20:00,50,34,14,15,75,75,0,0,0.0
2024-03-06 15:30:00,50,36,17,8,53,53,0,0,0.0
2024-03-06 15:40:00,39,29,7,6,60,61,0,0,0.0
2024-03-06 15:50:00,59,42,14,8,80,76,0,0,0.0
2024-03-06 16:00:00,59,33,16,9,68,70,0,0,0.0
2024-03-06 16:10:00,48,29,21,8,58,60,0,0,0.0
2024-03-06 16:20:00,46,34,8,8,71,69,0,0,0.0
2024-03-06 16:30:00,51,31,14,12,66,67,0,0,0.0
2024-03-06 16:40:00,61,22,15,15,69,68,0,0,0.0
2024-03-06 16:50:00,65,47,18,17,70,72,0,0,0.0
2024-03-06 17:00:00,59,34,13,18,57,58,0,0,0.0
2024-03-06 17:10:00,50,43,14,11,66,68,0,0,0.0
2024-03-06 17:20:00,65,38,15,13,62,60,0,0,0.0
2024-03-06 17:30:00,58,49,15,8,73,74,0,0,0.0
2024-03-06 17:40:00,51,30,16,14,57,52,0,0,0.0
2024-03-06 17:50:00,59,41,19,16,58,56,0,0,0.0
2024-03-06 18:00:00,54,32,15,11,56,59,0,0,0.0
2024-03-06 18:10:00,66,39,14,17,51,50,0,0,0.0
2024-03-06 18:20:00,48,35,14,17,67,65,0,0,0.0
2024-03-06 18:30:00,46,34,10,9,48,54,0,0,0.0
2024-03-06 18:40:00,43,28,8,12,58,58,0,0,0.0
2024-03-06 18:50:00,46,39,11,8,56,53,0,0,0.0
2024-03-06 19:00:00,38,33,16,13,46,49,0,0,0.0
2024-03-06 19:10:00,38,33,9,5,51,52,0,0,0.0
2024-03-06 19:20:00,39,24,11,8,45,45,0,0,0.0
2024-03-06 19:30:00,34,24,7,5,41,41,0,0,0.0
2024-03-06 19:40:00,43,33,9,8,43,43,0,0,0.0
2024-03-06 19:50:00,39,21,14,7,31,31,0,0,0.0
2024-03-06 20:00:00,47,32,12,8,48,49,0,0,0.0
2024-03-06 20:10:00,38,24,11,7,42,42,0,0,0.0
2024-03-06 20:20:00,44,27,8,5,39,39,0,0,0.0
2024-03-06 20:30:00,26,24,6,5,34,35,0,0,0.0
2024-03-06 20:40:00,15,15,8,9,33,35,0,0,0.0
2024-03-06 20:50:00,21,18,11,2,22,20,0,0,0.0
2024-03-06 21:00:00,25,9,6,5,31,32,0,0,0.0
2024-03-06 21:10:00,23,16,4,5,30,29,0,0,0.0
2024-03-06 21:20:00,21,14,12,12,27,28,0,0,0.0
