datetime,D21Z,V22Z,D31Z,V32Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,D83Z,V84Z,V85Z,V86Z,Total
2024-03-28 16:50:00,76,36,17,10,8,17,8,15,16,54,33,18,19,22,349
2024-03-28 17:00:00,94,45,10,12,11,18,10,16,7,59,35,8,16,24,365
2024-03-28 17:10:00,84,34,15,13,11,33,14,18,8,53,20,14,18,31,366
2024-03-28 17:20:00,89,32,14,14,7,26,8,18,12,59,28,13,16,21,357
2024-03-28 17:30:00,74,28,13,10,8,21,6,14,6,64,25,7,17,22,315
2024-03-28 17:40:00,74,38,13,7,12,17,15,23,11,58,34,11,18,20,351
2024-03-28 17:50:00,85,40,20,16,9,22,7,21,6,55,30,6,12,25,354
2024-03-28 18:00:00,67,25,14,8,7,13,7,16,6,46,25,9,18,31,292
2024-03-28 18:10:00,87,31,7,6,11,17,9,18,8,37,20,10,16,21,298
2024-03-28 18:20:00,79,39,15,12,6,16,10,18,12,48,28,11,22,28,344
2024-03-28 18:30:00,74,28,14,9,4,11,4,6,7,55,18,5,13,25,273
2024-03-28 18:40:00,93,37,19,14,6,18,6,14,9,42,19,8,9,19,313
2024-03-28 18:50:00,69,27,10,11,6,19,7,17,10,51,16,10,11,39,303
2024-03-28 19:00:00,72,28,14,24,4,14,7,11,10,51,10,9,9,21,284
2024-03-28 19:10:00,61,30,11,34,4,14,12,16,5,29,22,5,21,17,281
2024-03-28 19:20:00,61,31,18,31,3,15,5,12,7,38,15,7,13,35,291
2024-03-28 19:30:00,66,33,6,8,5,16,10,19,8,36,8,8,8,25,256
2024-03-28 19:40:00,67,32,5,3,4,7,5,6,7,37,10,7,11,25,226
2024-03-28 19:50:00,37,29,5,17,3,13,2,8,7,43,18,5,18,39,244
2024-03-28 20:00:00,51,21,13,15,5,15,7,9,9,36,20,9,21,28,259
2024-03-28 20:10:00,62,35,8,7,4,9,8,16,4,34,18,5,18,22,250
2024-03-28 20:20:00,54,27,14,13,5,9,7,11,3,29,13,3,23,30,241
2024-03-28 20:30:00,36,31,6,24,7,12,13,9,7,32,17,7,22,27,250
2024-03-28 20:40:00,39,22,6,5,2,8,2,5,6,29,14,7,16,26,187
2024-03-28 20:50:00,38,25,1,1,1,6,2,6,2,31,12,2,13,22,162
2024-03-28 21:00:00,36,32,7,6,1,3,2,3,2,31,6,2,7,30,168
2024-03-28 21:10:00,57,33,15,18,3,8,5,5,11,22,8,9,9,16,219
2024-03-28 21:20:00,46,27,9,8,1,10,2,9,4,25,9,3,10,33,196
2024-03-28 21:30:00,39,29,10,10,1,5,1,3,4,31,6,5,7,27,178
2024-03-28 21:40:00,45,16,6,6,3,11,4,11,3,22,8,4,9,17,165
2024-03-28 21:50:00,44,28,7,9,2,6,3,5,5,23,12,6,16,23,189
2024-03-28 22:00:00,42,35,6,9,4,5,5,5,1,22,4,1,4,26,169
2024-03-28 22:10:00,51,33,6,4,3,1,7,4,3,25,10,3,12,24,186
2024-03-28 22:20:00,41,26,12,11,1,4,1,6,1,18,7,1,7,14,150
2024-03-28 22:30:00,45,28,7,8,1,12,2,5,5,19,1,6,1,16,156
2024-03-28 22:40:00,27,27,5,10,1,9,2,3,5,26,5,4,5,27,156
2024-03-28 22:50:00,39,30,6,9,2,2,4,1,2,22,2,2,2,22,145
2024-03-28 23:00:00,32,23,2,7,0,5,1,3,3,20,7,3,8,20,134
2024-03-28 23:10:00,34,24,7,8,3,4,2,5,0,23,12,0,15,21,158
2024-03-28 23:20:00,35,27,7,14,0,4,0,1,4,20,11,2,10,27,162
2024-03-28 23:30:00,24,20,4,13,1,0,2,1,0,18,2,0,2,21,108
2024-03-28 23:40:00,31,23,3,5,1,5,2,5,2,18,2,2,2,18,119
2024-03-28 23:50:00,21,15,4,9,1,4,1,3,0,22,5,0,4,20,109
2024-03-29 00:00:00,20,16,7,12,0,1,1,2,0,11,1,0,1,10,82
2024-03-29 00:10:00,26,21,6,15,4,3,5,6,1,8,2,1,1,11,110
2024-03-29 00:20:00,16,14,5,17,2,6,1,3,1,14,4,1,6,16,106
2024-03-29 00:30:00,13,12,5,9,1,2,2,1,0,18,5,0,6,16,90
2024-03-29 00:40:00,16,14,2,2,2,2,3,2,0,13,1,0,1,14,72
2024-03-29 00:50:00,15,15,4,7,0,5,0,0,2,8,4,4,4,8,76
2024-03-29 01:00:00,17,16,2,8,1,2,1,1,0,13,3,0,3,18,85
2024-03-29 01:10:00,19,16,1,7,0,1,0,1,0,8,4,0,5,8,70
2024-03-29 01:20:00,14,13,1,3,0,2,0,3,0,10,4,0,8,10,68
2024-03-29 01:30:00,6,6,0,1,0,1,0,0,0,10,3,0,5,10,42
2024-03-29 01:40:00,9,9,0,6,0,2,0,2,2,7,1,2,1,7,48
2024-03-29 01:50:00,6,5,1,6,0,1,0,0,1,10,1,1,1,9,42
2024-03-29 02:00:00,7,7,2,1,0,1,0,1,0,8,1,0,1,9,38
2024-03-29 02:10:00,6,7,0,2,0,0,0,0,0,11,1,0,1,14,42
2024-03-29 02:20:00,10,9,0,5,0,1,0,0,1,4,0,1,0,5,36
2024-03-29 02:30:00,10,10,1,5,0,1,0,0,0,6,2,0,1,6,42
2024-03-29 02:40:00,6,6,2,2,0,2,6,2,1,12,3,1,2,13,58
2024-03-29 02:50:00,14,14,5,9,1,2,2,2,0,8,1,0,1,9,68
2024-03-29 03:00:00,6,6,1,2,1,0,1,1,0,12,2,0,2,11,45
2024-03-29 03:10:00,7,8,2,2,0,1,0,0,1,9,3,1,2,8,44
2024-03-29 03:20:00,2,2,1,1,0,0,0,0,0,10,1,0,0,11,28
2024-03-29 03:30:00,5,5,1,4,0,0,0,0,0,7,1,0,1,12,36
2024-03-29 03:40:00,5,5,1,2,0,1,0,1,0,8,0,0,0,9,32
2024-03-29 03:50:00,4,4,0,1,0,0,0,0,1,6,1,1,1,7,26
2024-03-29 04:00:00,3,3,0,1,0,0,0,0,1,8,4,1,3,8,32
2024-03-29 04:10:00,7,7,1,4,1,1,1,1,0,8,1,0,1,10,43
2024-03-29 04:20:00,3,3,1,3,0,2,0,2,1,3,0,1,0,4,23
2024-03-29 04:30:00,4,4,2,1,0,0,0,0,0,6,3,0,1,7,28
2024-03-29 04:40:00,4,4,0,5,1,1,2,2,0,9,2,0,1,9,40
2024-03-29 04:50:00,4,3,2,3,2,2,2,2,0,4,1,0,1,4,30
2024-03-29 05:00:00,6,6,1,4,0,1,0,0,3,2,3,3,2,4,35
2024-03-29 05:10:00,5,5,1,2,1,1,1,1,0,3,3,0,2,3,28
2024-03-29 05:20:00,12,12,6,8,0,1,0,0,1,10,1,1,1,9,62
2024-03-29 05:30:00,8,7,3,2,1,1,1,2,0,10,1,0,1,11,48
2024-03-29 05:40:00,5,5,1,4,0,1,0,1,0,4,3,0,2,4,30
2024-03-29 05:50:00,7,7,4,6,1,0,1,1,0,4,0,0,0,4,35
2024-03-29 06:00:00,5,5,1,1,0,0,0,0,1,2,4,1,3,4,27
2024-03-29 06:10:00,3,3,0,0,0,0,0,0,0,3,2,0,2,4,17
2024-03-29 06:20:00,6,5,0,0,1,0,1,1,0,5,0,0,1,5,25
2024-03-29 06:30:00,7,6,0,1,0,0,0,0,0,3,1,0,1,3,22
2024-03-29 06:40:00,7,7,1,1,0,0,0,0,0,5,1,0,1,6,29
2024-03-29 06:50:00,7,7,0,0,0,3,0,2,1,6,0,1,0,5,32
2024-03-29 07:00:00,5,4,0,1,0,2,0,1,2,4,2,2,2,4,29
2024-03-29 07:10:00,6,9,0,0,0,1,0,1,0,5,0,0,0,5,27
2024-03-29 07:20:00,9,9,0,0,0,2,6,2,0,4,2,0,2,4,40
2024-03-29 07:30:00,8,7,0,0,1,0,1,0,0,6,1,0,1,4,29
2024-03-29 07:40:00,13,12,1,1,0,3,0,3,0,10,2,0,1,10,56
2024-03-29 07:50:00,11,10,1,1,0,4,0,4,2,5,3,2,3,6,52
2024-03-29 08:00:00,6,7,1,0,0,4,0,4,0,4,1,0,1,4,32
2024-03-29 08:10:00,10,9,2,2,1,3,1,4,1,7,3,1,3,8,55
2024-03-29 08:20:00,11,11,1,1,1,5,2,4,0,7,3,0,3,6,55
2024-03-29 08:30:00,4,4,1,1,0,3,0,3,1,8,1,3,1,8,38
2024-03-29 08:40:00,15,15,2,1,1,4,1,3,0,14,6,0,6,14,82
2024-03-29 08:50:00,14,13,3,3,1,4,1,4,1,10,1,3,2,9,69
2024-03-29 09:00:00,18,15,2,2,1,8,1,8,2,10,1,2,1,12,83
2024-03-29 09:10:00,12,12,1,1,0,3,0,2,0,19,2,0,2,14,68
2024-03-29 09:20:00,17,16,2,2,1,6,1,5,2,15,5,1,5,13,91
2024-03-29 09:30:00,16,16,2,2,2,4,3,5,0,12,6,0,4,13,85
2024-03-29 09:40:00,25,21,2,1,3,5,3,4,1,27,9,3,11,19,134
2024-03-29 09:50:00,29,25,4,5,4,10,4,7,5,12,5,5,5,10,130
2024-03-29 10:00:00,17,13,3,3,3,5,3,4,1,19,8,1,7,19,106
2024-03-29 10:10:00,21,15,7,6,1,3,1,3,0,20,8,0,8,18,111
2024-03-29 10:20:00,23,19,5,5,4,5,4,3,2,28,8,2,6,15,129
2024-03-29 10:30:00,34,21,4,3,1,10,1,8,2,17,8,2,7,16,134
2024-03-29 10:40:00,24,19,2,0,4,9,4,7,4,23,12,4,12,17,141
2024-03-29 10:50:00,23,22,4,2,5,4,7,5,1,29,12,1,9,22,146
2024-03-29 11:00:00,28,16,7,8,4,11,4,9,2,23,7,2,6,21,148
2024-03-29 11:10:00,37,20,2,1,6,11,6,9,4,22,3,4,3,17,145
2024-03-29 11:20:00,39,25,10,8,8,16,9,15,5,25,14,6,6,18,204
2024-03-29 11:30:00,31,21,4,3,2,8,2,3,4,27,3,4,3,22,137
2024-03-29 11:40:00,41,34,6,2,5,10,4,9,3,20,6,3,6,15,164
2024-03-29 11:50:00,35,31,6,6,4,7,4,7,2,24,10,2,22,17,177
2024-03-29 12:00:00,36,30,7,8,6,11,6,7,2,18,5,2,6,18,162
2024-03-29 12:10:00,35,28,8,7,11,11,12,8,5,28,12,4,11,22,202
2024-03-29 12:20:00,30,19,2,2,2,10,3,5,5,36,8,6,2,24,154
2024-03-29 12:30:00,45,37,4,4,4,7,4,5,2,30,7,2,6,19,176
2024-03-29 12:40:00,35,23,5,4,2,7,3,6,4,34,7,4,5,23,162
2024-03-29 12:50:00,55,36,5,4,3,5,3,3,1,39,19,1,17,21,212
2024-03-29 13:00:00,42,26,3,2,5,13,5,11,4,25,13,4,10,17,180
2024-03-29 13:10:00,36,29,4,4,5,10,7,9,0,34,9,0,6,25,178
2024-03-29 13:20:00,29,26,5,3,3,10,2,5,3,26,11,4,12,18,157
2024-03-29 13:30:00,27,24,4,5,5,7,5,5,5,34,11,5,9,19,165
2024-03-29 13:40:00,37,21,3,3,4,9,5,9,3,27,10,2,6,16,155
2024-03-29 13:50:00,46,31,7,5,4,10,4,7,6,27,13,6,12,29,207
2024-03-29 14:00:00,41,31,4,4,3,4,3,3,1,29,10,2,11,20,166
2024-03-29 14:10:00,42,29,10,4,5,11,6,5,4,33,13,5,11,23,201
2024-03-29 14:20:00,57,34,3,2,2,7,3,5,5,31,16,5,11,21,202
2024-03-29 14:30:00,44,29,7,6,7,7,7,1,4,37,11,4,12,20,196
2024-03-29 14:40:00,51,38,5,5,7,9,6,5,5,34,10,4,8,18,205
2024-03-29 14:50:00,52,27,11,8,5,12,6,8,9,33,17,9,14,23,234
2024-03-29 15:00:00,44,30,8,6,5,9,6,10,1,27,6,1,8,18,179
2024-03-29 15:10:00,49,38,5,3,2,10,2,8,5,39,14,4,11,26,216
2024-03-29 15:20:00,35,30,1,0,7,9,6,12,7,31,11,8,8,22,187
2024-03-29 15:30:00,41,29,2,2,4,10,4,13,1,26,15,1,12,19,179
2024-03-29 15:40:00,48,32,4,3,5,5,5,8,5,46,13,5,11,17,207
2024-03-29 15:50:00,38,23,6,3,2,5,2,4,2,29,7,3,7,20,151
2024-03-29 16:00:00,45,32,3,3,5,9,4,13,0,28,7,0,9,17,175
2024-03-29 16:10:00,35,24,5,3,7,9,5,12,6,28,16,6,8,20,184
2024-03-29 16:20:00,46,36,2,3,2,11,1,7,5,35,15,4,10,21,198
2024-03-29 16:30:00,33,21,3,2,6,9,9,10,7,34,11,7,8,22,182
2024-03-29 16:40:00,32,28,4,6,5,4,6,6,4,24,13,4,13,19,168
2024-03-29 16:50:00,41,25,8,6,3,10,3,11,4,26,14,4,13,13,181
2024-03-29 17:00:00,47,30,6,6,4,11,4,10,3,23,5,3,5,15,172
2024-03-29 17:10:00,42,26,7,5,4,8,5,14,4,30,13,4,8,20,190
2024-03-29 17:20:00,36,29,3,1,3,9,3,9,5,35,10,5,8,22,178
2024-03-29 17:30:00,41,23,3,1,1,5,2,3,4,27,11,4,14,18,157
2024-03-29 17:40:00,51,38,5,3,3,7,6,7,0,39,17,3,11,19,209
2024-03-29 17:50:00,49,38,7,5,1,7,1,7,1,30,18,2,11,19,196
2024-03-29 18:00:00,52,28,7,6,4,6,5,9,5,31,15,8,11,15,202
2024-03-29 18:10:00,42,25,8,8,7,9,10,9,4,29,14,7,13,19,204
2024-03-29 18:20:00,43,30,8,5,4,12,3,9,0,35,8,0,8,20,185
2024-03-29 18:30:00,45,24,3,3,6,6,5,10,4,27,18,5,11,18,185
2024-03-29 18:40:00,83,23,6,3,4,8,5,9,3,36,13,3,9,21,226
2024-03-29 18:50:00,48,23,3,12,5,12,7,12,2,35,11,2,9,17,198
2024-03-29 19:00:00,52,24,8,31,1,5,2,6,1,20,7,1,9,16,183
2024-03-29 19:10:00,46,25,6,47,0,7,1,4,3,25,10,4,6,18,202
2024-03-29 19:20:00,39,28,8,21,3,5,7,10,3,27,21,3,19,29,223
2024-03-29 19:30:00,32,28,8,18,4,12,4,9,9,27,10,7,10,21,199
2024-03-29 19:40:00,30,24,11,16,5,6,5,8,2,19,7,2,6,19,160
2024-03-29 19:50:00,28,26,6,19,3,5,3,5,1,30,9,1,9,25,170
2024-03-29 20:00:00,25,18,2,5,1,5,3,4,2,26,11,3,11,19,135
2024-03-29 20:10:00,33,28,6,16,3,13,3,9,4,26,15,5,8,19,188
2024-03-29 20:20:00,38,33,5,10,2,4,3,4,3,29,6,1,7,24,169
2024-03-29 20:30:00,34,29,4,35,3,8,2,6,1,21,6,1,8,16,174
2024-03-29 20:40:00,37,26,6,13,1,4,4,4,1,37,9,1,9,25,177
2024-03-29 20:50:00,38,27,2,22,1,8,1,5,2,18,7,1,9,15,156
2024-03-29 21:00:00,23,16,5,15,2,7,7,4,3,17,6,3,7,16,131
2024-03-29 21:10:00,34,27,1,8,4,15,9,17,4,23,6,4,7,18,177
2024-03-29 21:20:00,20,14,3,15,0,3,0,0,3,18,5,3,5,16,105
2024-03-29 21:30:00,36,28,3,19,1,7,2,5,2,22,9,2,18,18,172
2024-03-29 21:40:00,34,23,6,16,3,6,7,8,2,22,6,2,7,23,165
2024-03-29 21:50:00,30,24,2,16,0,3,1,1,2,19,10,2,9,18,137
2024-03-29 22:00:00,33,31,7,19,5,8,6,5,3,21,4,3,4,15,164
2024-03-29 22:10:00,30,26,5,16,1,5,3,2,2,18,5,2,5,19,139
2024-03-29 22:20:00,32,24,0,17,0,5,1,3,5,24,5,5,6,18,145
2024-03-29 22:30:00,39,28,1,20,0,1,0,0,0,14,1,0,3,12,119
2024-03-29 22:40:00,29,24,3,14,1,3,1,1,2,13,2,2,1,11,107
2024-03-29 22:50:00,19,16,3,15,0,6,0,3,1,8,2,1,2,10,86
2024-03-29 23:00:00,19,17,9,16,1,6,1,3,1,16,2,1,2,14,108
2024-03-29 23:10:00,23,15,4,8,2,13,4,2,1,16,3,1,5,17,114
2024-03-29 23:20:00,22,20,3,13,0,4,2,1,1,8,6,1,6,8,95
2024-03-29 23:30:00,16,15,5,14,2,2,2,3,0,15,4,0,4,12,94
2024-03-29 23:40:00,23,15,3,19,2,1,2,3,1,10,2,1,2,15,99
2024-03-29 23:50:00,9,9,2,4,0,2,0,0,1,19,2,1,3,13,65
2024-03-30 00:00:00,15,12,2,10,3,3,3,4,2,12,0,2,0,13,81
2024-03-30 00:10:00,22,21,4,7,2,2,2,2,1,7,3,1,5,10,89
2024-03-30 00:20:00,12,11,1,16,0,3,0,3,1,6,1,1,1,9,65
2024-03-30 00:30:00,13,13,1,6,0,2,0,0,1,11,3,1,3,14,68
2024-03-30 00:40:00,16,15,3,14,0,3,0,0,2,8,3,2,3,8,77
2024-03-30 00:50:00,8,8,0,6,0,3,0,1,2,7,1,2,1,9,48
2024-03-30 01:00:00,11,9,1,7,0,1,0,1,0,9,2,1,2,11,55
2024-03-30 01:10:00,15,13,4,22,0,2,2,4,1,13,1,1,3,10,91
2024-03-30 01:20:00,10,10,0,8,0,0,0,0,0,5,0,0,0,6,39
2024-03-30 01:30:00,9,9,3,3,0,1,2,0,0,11,1,0,1,10,50
2024-03-30 01:40:00,14,12,3,10,1,1,1,2,0,8,1,0,3,8,64
2024-03-30 01:50:00,10,8,0,0,1,1,1,1,1,3,0,1,0,3,30
2024-03-30 02:00:00,13,12,1,7,0,2,0,0,2,2,1,2,1,3,46
2024-03-30 02:10:00,4,6,3,2,1,2,2,2,0,5,1,0,1,5,34
2024-03-30 02:20:00,10,9,3,8,0,0,0,0,0,6,1,0,1,7,45
2024-03-30 02:30:00,11,11,3,9,0,2,2,0,2,3,0,2,0,4,49
2024-03-30 02:40:00,2,2,0,0,1,1,1,2,0,7,1,0,0,7,24
2024-03-30 02:50:00,6,5,3,2,0,1,0,0,0,7,2,0,1,5,32
2024-03-30 03:00:00,8,8,4,12,0,0,0,0,0,5,1,0,1,4,43
2024-03-30 03:10:00,8,8,1,5,0,0,0,0,0,9,3,0,3,7,44
2024-03-30 03:20:00,3,3,0,4,1,1,2,0,0,9,1,0,1,8,33
2024-03-30 03:30:00,5,5,0,3,0,1,0,1,0,5,0,0,0,5,25
2024-03-30 03:40:00,7,7,2,2,0,1,0,1,0,2,2,0,2,3,29
2024-03-30 03:50:00,7,6,0,4,0,1,0,1,0,4,2,0,2,3,30
2024-03-30 04:00:00,3,3,1,2,0,0,0,0,0,3,0,0,0,3,15
2024-03-30 04:10:00,4,4,1,3,0,0,0,0,0,5,1,0,0,5,23
2024-03-30 04:20:00,3,3,1,4,0,0,0,0,0,7,2,0,2,6,28
2024-03-30 04:30:00,5,5,1,3,0,1,0,3,0,3,2,0,2,3,28
2024-03-30 04:40:00,3,3,1,1,0,2,0,0,2,5,1,2,6,6,32
2024-03-30 04:50:00,4,6,0,7,0,0,0,0,0,8,0,0,0,9,34
2024-03-30 05:00:00,6,4,1,6,0,0,0,0,0,9,3,0,3,8,40
2024-03-30 05:10:00,7,8,3,9,1,0,1,1,0,6,1,0,1,6,44
2024-03-30 05:20:00,3,3,0,3,1,0,2,1,0,3,1,0,1,3,21
2024-03-30 05:30:00,5,6,0,9,1,1,1,1,1,3,1,1,1,3,34
2024-03-30 05:40:00,7,7,1,6,0,1,0,0,0,5,2,0,2,6,37
2024-03-30 05:50:00,3,3,1,1,1,1,2,0,1,6,1,1,1,7,29
2024-03-30 06:00:00,6,5,3,3,0,1,0,1,0,3,0,0,0,3,25
2024-03-30 06:10:00,8,7,1,0,0,1,4,4,0,4,0,0,0,4,33
2024-03-30 06:20:00,14,11,1,1,0,2,0,2,0,4,2,0,2,3,42
2024-03-30 06:30:00,8,8,1,1,2,1,2,0,0,12,4,1,4,10,54
2024-03-30 06:40:00,12,11,0,0,2,2,3,3,2,6,4,2,5,4,56
2024-03-30 06:50:00,6,6,0,0,1,1,0,1,1,8,4,1,4,8,41
2024-03-30 07:00:00,7,8,1,1,1,3,4,3,0,6,1,0,1,5,41
2024-03-30 07:10:00,8,7,3,2,2,4,3,4,1,7,1,1,1,7,51
2024-03-30 07:20:00,11,11,1,1,2,2,2,2,0,13,2,1,4,12,64
2024-03-30 07:30:00,12,12,0,0,1,5,1,8,2,9,4,2,4,7,67
2024-03-30 07:40:00,10,10,1,1,2,1,2,1,1,12,6,1,6,11,65
2024-03-30 07:50:00,13,13,0,0,0,2,0,2,0,12,6,0,7,14,69
2024-03-30 08:00:00,16,15,1,1,1,8,1,9,0,15,2,0,2,15,86
2024-03-30 08:10:00,17,17,1,2,6,7,5,7,0,12,5,0,5,11,95
2024-03-30 08:20:00,30,27,5,2,4,10,4,5,6,13,6,11,7,11,141
2024-03-30 08:30:00,14,12,6,5,6,10,6,7,1,14,5,3,4,11,104
2024-03-30 08:40:00,18,11,4,5,9,13,8,15,4,19,12,4,12,14,148
2024-03-30 08:50:00,25,16,2,1,4,10,7,13,6,30,8,7,11,22,162
2024-03-30 09:00:00,24,14,3,1,3,6,3,5,4,30,12,5,10,28,148
2024-03-30 09:10:00,26,20,7,9,9,14,9,13,4,20,15,4,11,18,179
2024-03-30 09:20:00,34,20,5,6,8,12,8,10,3,23,9,5,7,13,163
2024-03-30 09:30:00,37,26,2,2,8,5,8,5,3,29,15,4,13,22,179
2024-03-30 09:40:00,33,23,2,2,6,11,6,14,8,32,21,7,17,22,204
2024-03-30 09:50:00,48,25,9,8,6,15,7,12,3,41,18,6,11,27,236
2024-03-30 10:00:00,36,22,8,7,6,13,8,8,9,44,12,11,8,30,222
2024-03-30 10:10:00,47,35,9,9,8,10,10,11,8,31,20,8,16,23,245
2024-03-30 10:20:00,43,22,6,6,7,14,9,10,2,36,19,2,15,25,216
2024-03-30 10:30:00,49,25,5,5,7,13,6,15,3,37,23,7,16,22,233
2024-03-30 10:40:00,57,28,7,6,4,13,8,13,6,41,20,11,16,24,254
2024-03-30 10:50:00,61,30,10,9,8,9,9,9,6,48,19,9,13,20,260
2024-03-30 11:00:00,41,29,8,7,9,17,11,16,4,31,26,5,21,21,246
2024-03-30 11:10:00,95,35,10,6,8,10,7,7,5,43,14,5,11,29,285
2024-03-30 11:20:00,51,27,4,4,9,16,12,13,8,39,14,8,11,22,238
2024-03-30 11:30:00,55,25,9,8,12,19,14,14,4,61,23,4,15,36,299
2024-03-30 11:40:00,68,41,8,10,9,18,10,16,10,39,28,10,15,19,301
2024-03-30 11:50:00,56,24,5,5,9,11,8,10,12,47,14,11,12,26,250
2024-03-30 12:00:00,74,36,5,3,7,19,6,11,3,41,28,4,13,18,268
2024-03-30 12:10:00,76,31,10,8,9,13,7,10,8,41,19,10,9,20,271
2024-03-30 12:20:00,51,29,11,8,8,15,13,11,9,40,25,9,16,18,263
2024-03-30 12:30:00,70,34,9,8,1,9,1,7,1,38,24,5,21,24,252
2024-03-30 12:40:00,62,30,6,7,12,13,11,11,9,50,23,12,15,20,281
2024-03-30 12:50:00,72,29,12,10,8,9,6,4,2,48,30,2,17,16,265
2024-03-30 13:00:00,55,37,12,10,4,16,3,7,7,43,30,10,13,19,266
2024-03-30 13:10:00,53,28,7,8,7,12,12,11,10,44,31,15,14,13,265
2024-03-30 13:20:00,71,38,10,8,10,13,10,19,4,43,25,4,19,18,292
2024-03-30 13:30:00,60,33,10,7,2,12,4,15,5,50,22,9,15,22,266
2024-03-30 13:40:00,65,32,10,10,8,16,9,16,6,42,33,6,16,18,287
2024-03-30 13:50:00,52,26,7,6,5,10,7,7,3,44,20,3,14,27,231
2024-03-30 14:00:00,62,39,9,7,5,13,4,5,7,38,16,7,12,15,239
2024-03-30 14:10:00,50,31,12,7,7,12,5,10,6,45,19,6,16,17,243
2024-03-30 14:20:00,62,29,11,7,4,13,5,15,5,34,22,7,17,12,243
2024-03-30 14:30:00,66,25,12,12,6,15,5,17,1,40,26,4,17,21,267
2024-03-30 14:40:00,59,26,15,9,7,14,8,13,6,39,15,11,10,17,249
2024-03-30 14:50:00,66,34,13,8,9,16,7,10,6,33,22,8,20,14,266
2024-03-30 15:00:00,71,36,13,9,11,17,10,17,8,34,21,8,17,20,292
2024-03-30 15:10:00,60,31,5,4,9,13,13,18,3,36,15,6,13,31,257
2024-03-30 15:20:00,67,29,8,7,8,16,8,16,5,37,20,4,16,17,258
2024-03-30 15:30:00,63,35,11,10,9,11,8,9,5,38,13,8,21,24,265
2024-03-30 15:40:00,64,38,13,11,5,12,7,17,6,32,20,7,15,20,267
2024-03-30 15:50:00,54,28,7,2,8,16,8,11,8,41,11,8,9,24,235
2024-03-30 16:00:00,53,26,7,5,3,15,5,12,7,42,19,7,14,23,238
2024-03-30 16:10:00,63,34,7,5,6,15,7,14,2,32,11,3,10,18,227
2024-03-30 16:20:00,58,32,6,5,2,12,3,10,6,34,12,7,10,25,222
2024-03-30 16:30:00,52,25,4,4,9,12,5,12,5,25,13,7,8,15,196
2024-03-30 16:40:00,72,38,8,6,5,9,7,12,6,29,12,6,10,18,238
2024-03-30 16:50:00,52,30,12,7,4,15,5,15,5,34,8,6,7,27,227
2024-03-30 17:00:00,57,32,7,8,1,15,2,10,3,27,15,3,11,17,208
2024-03-30 17:10:00,57,33,6,5,9,16,7,13,6,37,21,7,14,22,253
2024-03-30 17:20:00,63,25,7,7,5,12,5,12,7,41,16,8,12,27,247
2024-03-30 17:30:00,52,26,11,7,7,15,7,8,12,37,13,13,13,22,243
2024-03-30 17:40:00,51,33,6,6,12,13,8,13,3,28,15,5,11,10,214
2024-03-30 17:50:00,53,28,7,5,1,7,1,6,4,39,16,4,14,23,208
2024-03-30 18:00:00,54,31,7,6,10,13,9,12,3,29,11,4,10,20,219
2024-03-30 18:10:00,46,30,6,5,6,10,8,10,3,51,23,3,19,19,239
2024-03-30 18:20:00,63,31,9,8,2,13,6,10,4,38,12,5,12,22,235
2024-03-30 18:30:00,50,31,3,2,5,8,7,10,1,42,10,3,10,34,216
2024-03-30 18:40:00,52,32,8,10,1,8,2,9,2,36,14,3,13,22,212
2024-03-30 18:50:00,62,25,4,5,4,11,4,9,7,29,13,7,11,20,211
2024-03-30 19:00:00,37,20,5,13,4,13,5,5,6,20,15,6,10,19,178
2024-03-30 19:10:00,42,25,13,27,3,4,3,2,6,28,14,7,15,25,214
2024-03-30 19:20:00,31,24,7,30,6,11,1,14,5,27,9,3,10,22,200
2024-03-30 19:30:00,34,20,7,14,5,7,7,6,3,31,8,3,9,25,179
2024-03-30 19:40:00,38,21,10,18,0,13,0,8,4,33,13,5,16,23,202
2024-03-30 19:50:00,33,28,12,11,3,12,4,10,6,23,14,6,15,27,204
2024-03-30 20:00:00,25,17,3,3,5,11,7,10,5,30,12,4,12,26,170
2024-03-30 20:10:00,39,25,0,0,7,8,12,14,4,20,8,3,8,21,169
2024-03-30 20:20:00,34,19,6,8,6,9,7,12,4,19,14,3,15,24,180
2024-03-30 20:30:00,34,21,10,8,5,9,5,11,3,25,10,3,8,24,176
2024-03-30 20:40:00,32,31,9,9,6,7,13,6,4,41,12,4,10,31,215
2024-03-30 20:50:00,35,26,5,5,2,9,2,6,6,29,7,6,9,27,174
2024-03-30 21:00:00,22,16,3,3,2,5,5,7,1,28,6,2,6,26,132
2024-03-30 21:10:00,27,24,7,4,0,2,0,1,2,31,7,2,8,34,149
2024-03-30 21:20:00,31,20,4,4,2,5,5,5,2,32,13,2,12,33,170
2024-03-30 21:30:00,20,18,5,6,2,6,3,4,3,16,8,2,9,18,120
2024-03-30 21:40:00,31,25,3,4,2,7,3,6,4,25,9,5,10,20,154
2024-03-30 21:50:00,42,19,4,4,3,4,4,6,1,19,8,1,10,17,142
2024-03-30 22:00:00,43,27,6,6,3,5,5,5,2,24,4,2,5,24,161
2024-03-30 22:10:00,33,19,2,2,0,4,0,3,2,17,6,2,6,19,115
2024-03-30 22:20:00,33,32,7,6,1,10,1,1,4,20,2,4,2,18,141
2024-03-30 22:30:00,25,22,1,2,3,3,2,5,4,14,5,4,4,15,109
