datetime,D51Z,D52Z,D53Z,D54Z,D71Z,D72Z,D91Z,D92Z,D93Z,D94Z,Total
2024-03-08 23:40:00,11,5,7,6,15,15,25,16,23,17,140
2024-03-08 23:50:00,9,9,11,10,16,16,22,16,18,16,143
2024-03-09 00:00:00,9,6,11,8,10,9,31,28,28,28,168
2024-03-09 00:10:00,14,9,11,8,11,10,18,15,19,15,130
2024-03-09 00:20:00,5,6,5,8,11,10,21,21,21,21,129
2024-03-09 00:30:00,7,5,9,6,15,14,19,15,19,15,124
2024-03-09 00:40:00,6,8,6,6,13,10,14,16,13,16,108
2024-03-09 00:50:00,8,7,10,8,9,8,22,13,22,11,118
2024-03-09 01:00:00,6,9,6,10,6,5,10,16,9,15,92
2024-03-09 01:10:00,6,1,8,2,11,10,13,15,12,14,92
2024-03-09 01:20:00,4,6,3,8,8,6,14,10,13,10,82
2024-03-09 01:30:00,1,2,1,2,10,9,10,10,12,10,67
2024-03-09 01:40:00,10,2,10,3,7,4,17,4,18,4,79
2024-03-09 01:50:00,5,3,4,4,4,3,10,4,10,4,51
2024-03-09 02:00:00,1,2,1,2,2,2,13,13,11,12,59
2024-03-09 02:10:00,5,1,8,1,5,4,8,9,6,9,56
2024-03-09 02:20:00,3,1,3,1,3,3,10,9,10,6,49
2024-03-09 02:30:00,2,3,2,4,5,5,7,6,6,5,45
2024-03-09 02:40:00,4,5,4,6,5,5,2,6,3,6,46
2024-03-09 02:50:00,1,1,1,2,1,2,8,8,1,6,31
2024-03-09 03:00:00,4,1,3,1,2,2,5,3,7,3,31
2024-03-09 03:10:00,2,1,2,2,3,2,10,4,8,5,39
2024-03-09 03:20:00,1,3,2,4,3,3,8,6,4,6,40
2024-03-09 03:30:00,1,5,2,5,1,1,4,6,4,6,35
2024-03-09 03:40:00,6,1,7,1,3,2,3,6,5,5,39
2024-03-09 03:50:00,2,3,3,4,6,5,5,3,2,1,34
2024-03-09 04:00:00,2,3,2,2,3,4,11,5,10,5,47
2024-03-09 04:10:00,3,2,4,4,2,2,6,5,7,5,40
2024-03-09 04:20:00,3,3,3,3,4,3,9,5,10,4,47
2024-03-09 04:30:00,1,3,1,3,1,1,10,8,9,4,41
2024-03-09 04:40:00,0,2,0,3,4,3,5,3,6,3,29
2024-03-09 04:50:00,1,1,1,0,4,3,14,5,14,3,46
2024-03-09 05:00:00,3,2,3,2,7,8,10,3,9,3,50
2024-03-09 05:10:00,6,3,6,3,8,7,10,11,12,10,76
2024-03-09 05:20:00,3,5,2,5,7,5,16,6,16,6,71
2024-03-09 05:30:00,6,4,6,4,5,2,25,13,26,12,103
2024-03-09 05:40:00,8,7,8,8,11,11,13,4,13,4,87
2024-03-09 05:50:00,5,3,2,3,5,4,16,8,12,6,64
2024-03-09 06:00:00,5,3,5,3,5,6,12,11,12,10,72
2024-03-09 06:10:00,3,6,5,6,6,4,14,9,15,9,77
2024-03-09 06:20:00,5,4,6,4,3,2,17,8,17,8,74
2024-03-09 06:30:00,6,8,6,8,6,6,22,10,22,11,105
2024-03-09 06:40:00,7,7,8,7,9,9,16,10,15,10,98
2024-03-09 06:50:00,6,3,6,3,10,10,12,13,11,14,88
2024-03-09 07:00:00,8,9,6,9,5,5,23,18,20,18,121
2024-03-09 07:10:00,5,8,8,8,5,4,13,10,13,10,84
2024-03-09 07:20:00,6,5,5,5,11,9,23,7,24,8,103
2024-03-09 07:30:00,7,6,6,7,13,12,25,28,27,28,159
2024-03-09 07:40:00,10,6,12,5,12,12,32,25,31,26,171
2024-03-09 07:50:00,5,11,7,12,8,9,33,24,33,23,165
2024-03-09 08:00:00,8,10,9,9,10,8,29,21,30,22,156
2024-03-09 08:10:00,11,9,11,9,16,15,28,22,27,22,170
2024-03-09 08:20:00,12,8,12,8,11,10,31,18,29,20,159
2024-03-09 08:30:00,16,12,17,12,18,17,34,26,35,28,215
2024-03-09 08:40:00,18,15,18,15,21,20,35,37,34,36,249
2024-03-09 08:50:00,19,12,17,14,19,20,38,36,38,34,247
2024-03-09 09:00:00,18,20,20,25,17,18,43,41,44,41,287
2024-03-09 09:10:00,22,24,21,20,16,17,46,45,46,47,304
2024-03-09 09:20:00,21,16,20,16,15,13,51,46,50,44,292
2024-03-09 09:30:00,21,14,21,14,10,10,52,49,48,50,289
2024-03-09 09:40:00,25,23,23,25,25,23,66,56,61,58,385
2024-03-09 09:50:00,24,19,27,23,30,28,76,62,45,65,399
2024-03-09 10:00:00,24,29,28,29,32,28,67,53,66,52,408
2024-03-09 10:10:00,29,24,29,24,25,23,74,65,71,62,426
2024-03-09 10:20:00,22,20,21,21,28,27,64,70,46,72,391
2024-03-09 10:30:00,25,23,30,27,27,28,76,65,35,62,398
2024-03-09 10:40:00,27,25,29,22,18,18,58,46,7,47,297
2024-03-09 10:50:00,21,22,25,22,31,26,75,66,36,64,388
2024-03-09 11:00:00,24,28,27,27,23,23,75,67,24,66,384
2024-03-09 11:10:00,23,17,25,17,34,34,74,62,42,62,390
2024-03-09 11:20:00,25,23,29,28,11,10,65,67,23,59,340
2024-03-09 11:30:00,32,30,34,29,39,38,83,74,71,75,505
2024-03-09 11:40:00,21,19,22,19,33,33,91,73,89,71,471
2024-03-09 11:50:00,35,24,37,24,33,32,71,57,31,58,402
2024-03-09 12:00:00,34,24,34,25,32,33,77,68,40,69,436
2024-03-09 12:10:00,32,25,39,26,51,49,77,69,38,71,477
2024-03-09 12:20:00,31,27,30,28,37,32,60,70,50,69,434
2024-03-09 12:30:00,24,23,23,25,36,34,98,89,45,94,491
2024-03-09 12:40:00,30,24,34,23,41,41,69,73,48,71,454
2024-03-09 12:50:00,27,29,31,29,38,37,88,81,49,83,492
2024-03-09 13:00:00,36,17,36,18,41,40,72,72,74,70,476
2024-03-09 13:10:00,27,30,29,30,36,36,83,71,78,72,492
2024-03-09 13:20:00,34,19,34,22,41,33,82,74,82,76,497
2024-03-09 13:30:00,42,33,40,34,31,26,70,83,71,86,516
2024-03-09 13:40:00,27,26,36,30,42,40,77,77,78,76,509
2024-03-09 13:50:00,27,27,28,25,42,42,67,69,54,66,447
2024-03-09 14:00:00,24,19,25,21,43,40,85,88,85,84,514
2024-03-09 14:10:00,32,28,31,25,51,47,68,74,72,79,507
2024-03-09 14:20:00,29,17,30,19,37,35,76,70,48,65,426
2024-03-09 14:30:00,23,27,25,27,31,29,72,70,70,72,446
2024-03-09 14:40:00,33,27,29,30,42,38,78,86,32,88,483
2024-03-09 14:50:00,26,23,29,26,49,46,81,73,62,74,489
2024-03-09 15:00:00,36,26,35,23,53,49,76,76,78,79,531
2024-03-09 15:10:00,18,21,23,22,39,34,83,65,76,60,441
2024-03-09 15:20:00,32,27,33,25,43,41,60,80,61,80,482
2024-03-09 15:30:00,31,25,32,27,40,42,81,74,79,78,509
2024-03-09 15:40:00,19,21,22,18,38,32,67,74,70,71,432
2024-03-09 15:50:00,38,26,37,26,48,44,73,66,74,63,495
2024-03-09 16:00:00,29,26,28,31,24,24,70,68,20,63,383
2024-03-09 16:10:00,26,21,23,20,29,28,68,64,70,69,418
2024-03-09 16:20:00,22,19,27,22,35,33,74,77,74,75,458
2024-03-09 16:30:00,28,25,30,25,37,38,59,52,59,53,406
2024-03-09 16:40:00,31,33,34,31,32,28,57,64,81,65,456
2024-03-09 16:50:00,20,22,26,22,41,39,77,63,83,68,461
2024-03-09 17:00:00,25,29,25,30,27,24,65,62,69,59,415
2024-03-09 17:10:00,21,17,25,18,26,25,81,69,75,68,425
2024-03-09 17:20:00,28,28,30,33,33,32,66,70,69,71,460
2024-03-09 17:30:00,31,30,34,29,35,32,73,74,48,71,457
2024-03-09 17:40:00,29,24,29,25,47,45,72,75,58,78,482
2024-03-09 17:50:00,26,20,29,23,40,41,63,61,66,60,429
2024-03-09 18:00:00,22,17,25,18,34,32,63,69,61,69,410
2024-03-09 18:10:00,27,30,29,31,36,35,52,49,47,50,386
2024-03-09 18:20:00,22,22,27,24,38,39,66,56,62,59,415
2024-03-09 18:30:00,29,28,28,26,47,46,58,58,56,54,430
2024-03-09 18:40:00,29,30,29,29,51,46,65,63,65,65,472
2024-03-09 18:50:00,24,31,25,34,44,41,61,65,62,70,457
2024-03-09 19:00:00,26,23,22,22,54,49,56,57,52,57,418
2024-03-09 19:10:00,21,19,23,21,71,61,56,73,53,78,476
2024-03-09 19:20:00,24,15,21,18,54,50,49,63,48,61,403
2024-03-09 19:30:00,13,16,15,17,45,39,47,50,47,53,342
2024-03-09 19:40:00,20,15,19,18,40,34,46,43,43,44,322
2024-03-09 19:50:00,16,19,17,21,24,20,45,44,30,44,280
2024-03-09 20:00:00,20,17,23,18,30,29,56,36,55,36,320
2024-03-09 20:10:00,16,18,19,20,28,22,39,40,42,40,284
2024-03-09 20:20:00,11,10,10,10,21,20,42,34,42,35,235
2024-03-09 20:30:00,14,7,17,9,22,22,47,40,48,41,267
2024-03-09 20:40:00,7,7,8,7,21,21,43,28,38,27,207
2024-03-09 20:50:00,19,15,20,17,20,21,36,27,32,27,234
2024-03-09 21:00:00,14,13,17,15,26,24,47,34,44,35,269
2024-03-09 21:10:00,17,12,17,12,22,20,34,26,36,25,221
2024-03-09 21:20:00,15,12,14,12,12,12,40,32,38,30,217
2024-03-09 21:30:00,11,7,11,7,27,25,24,31,24,33,200
2024-03-09 21:40:00,13,10,13,10,12,10,33,37,33,38,209
2024-03-09 21:50:00,13,9,13,10,18,17,28,25,27,24,184
2024-03-09 22:00:00,13,13,14,14,16,15,36,37,38,38,234
2024-03-09 22:10:00,11,12,14,11,21,18,37,26,40,24,214
2024-03-09 22:20:00,22,18,20,19,18,19,34,29,32,28,239
2024-03-09 22:30:00,15,8,17,9,22,20,29,35,25,37,217
2024-03-09 22:40:00,9,9,10,9,12,10,36,27,36,27,185
2024-03-09 22:50:00,8,12,11,12,27,26,22,32,23,33,206
2024-03-09 23:00:00,15,16,15,17,21,20,55,41,52,40,292
2024-03-09 23:10:00,18,13,21,12,31,24,45,40,50,37,291
2024-03-09 23:20:00,9,4,10,8,20,15,30,40,29,37,202
2024-03-09 23:30:00,10,10,11,11,17,13,25,27,25,25,174
2024-03-09 23:40:00,15,11,14,11,11,9,26,27,28,26,178
2024-03-09 23:50:00,15,6,16,9,16,14,28,18,25,19,166
2024-03-10 00:00:00,4,6,7,8,10,10,13,14,13,14,99
2024-03-10 00:10:00,10,13,13,14,14,11,24,16,22,14,151
2024-03-10 00:20:00,6,2,5,2,10,10,20,13,17,12,97
2024-03-10 00:30:00,5,5,7,6,11,9,19,14,21,13,110
2024-03-10 00:40:00,4,5,4,7,11,11,15,12,15,12,96
2024-03-10 00:50:00,7,5,8,7,5,7,23,20,17,17,116
2024-03-10 01:00:00,8,1,6,1,10,8,24,13,23,12,106
2024-03-10 01:10:00,9,7,9,9,16,11,13,6,15,5,100
2024-03-10 01:20:00,5,6,7,6,12,10,14,13,15,13,101
2024-03-10 01:30:00,4,1,4,2,7,5,7,9,7,8,54
2024-03-10 01:40:00,3,1,3,1,13,12,13,9,12,8,75
2024-03-10 01:50:00,4,1,4,1,8,9,10,6,7,5,55
2024-03-10 02:00:00,5,4,6,6,3,2,11,14,9,12,72
2024-03-10 02:10:00,6,5,7,5,9,8,6,5,6,5,62
2024-03-10 02:20:00,5,4,5,5,3,3,7,10,8,8,58
2024-03-10 02:30:00,4,2,4,2,8,5,10,8,9,8,60
2024-03-10 02:40:00,3,1,3,1,8,8,12,11,12,10,69
2024-03-10 02:50:00,2,1,2,1,2,1,7,3,7,2,28
2024-03-10 03:00:00,2,3,2,3,6,5,8,6,7,5,47
2024-03-10 03:10:00,3,4,3,5,5,3,6,6,6,7,48
2024-03-10 03:20:00,3,3,2,4,2,2,9,9,9,8,51
2024-03-10 03:30:00,4,3,4,3,7,5,11,8,12,7,64
2024-03-10 03:40:00,3,1,4,2,3,3,6,6,6,6,40
2024-03-10 03:50:00,0,4,1,3,2,2,13,3,13,3,44
2024-03-10 04:00:00,2,3,3,3,5,2,7,4,9,4,42
2024-03-10 04:10:00,1,0,1,1,1,1,10,1,10,1,27
2024-03-10 04:20:00,3,0,3,1,3,3,8,6,5,5,37
2024-03-10 04:30:00,1,1,2,2,1,1,6,2,5,1,22
2024-03-10 04:40:00,1,1,1,1,0,0,4,3,4,3,18
2024-03-10 04:50:00,2,2,2,2,5,5,12,4,12,4,50
2024-03-10 05:00:00,3,0,3,1,1,1,10,6,10,4,39
2024-03-10 05:10:00,2,0,2,0,4,4,11,6,11,5,45
2024-03-10 05:20:00,1,0,1,0,4,4,7,3,7,3,30
2024-03-10 05:30:00,3,2,3,2,10,10,17,9,14,9,79
2024-03-10 05:40:00,2,4,2,5,3,3,21,6,19,5,70
2024-03-10 05:50:00,1,0,1,0,4,4,7,4,6,4,31
2024-03-10 06:00:00,4,3,4,5,5,5,10,5,10,3,54
2024-03-10 06:10:00,1,3,1,3,4,4,10,4,8,5,43
2024-03-10 06:20:00,2,3,2,4,3,3,8,12,8,11,56
2024-03-10 06:30:00,1,3,1,3,3,2,9,3,8,1,34
2024-03-10 06:40:00,3,6,4,8,4,4,3,3,5,3,43
2024-03-10 06:50:00,3,1,3,1,2,2,5,1,5,1,24
2024-03-10 07:00:00,0,0,1,1,0,0,6,1,6,1,16
2024-03-10 07:10:00,6,6,5,6,4,4,8,3,7,3,52
2024-03-10 07:20:00,2,3,2,3,4,4,10,11,10,11,60
2024-03-10 07:30:00,5,4,5,4,5,5,13,3,13,3,60
2024-03-10 07:40:00,7,5,8,6,2,2,14,2,13,2,61
2024-03-10 07:50:00,3,2,2,2,9,8,7,2,6,2,43
2024-03-10 08:00:00,4,5,6,5,2,2,10,4,9,3,50
2024-03-10 08:10:00,6,3,2,3,2,2,15,4,15,4,56
2024-03-10 08:20:00,4,2,5,2,9,8,15,7,15,7,74
2024-03-10 08:30:00,2,3,3,3,6,6,23,10,21,10,87
2024-03-10 08:40:00,9,9,7,9,7,6,9,2,8,2,68
2024-03-10 08:50:00,4,1,3,1,7,6,12,11,13,11,69
2024-03-10 09:00:00,11,10,12,11,9,8,21,12,20,12,126
2024-03-10 09:10:00,11,10,13,10,14,12,27,14,26,12,149
2024-03-10 09:20:00,11,13,9,13,16,18,23,20,23,20,166
2024-03-10 09:30:00,9,7,8,6,25,22,27,11,25,11,151
2024-03-10 09:40:00,16,19,18,19,29,27,32,12,31,12,215
2024-03-10 09:50:00,18,10,18,10,30,25,32,28,30,28,229
2024-03-10 10:00:00,20,14,19,13,17,16,32,19,31,19,200
2024-03-10 10:10:00,13,14,11,15,15,15,27,24,24,23,181
2024-03-10 10:20:00,14,17,12,18,27,24,30,19,29,20,210
2024-03-10 10:30:00,14,10,15,8,16,15,24,25,25,24,176
2024-03-10 10:40:00,16,11,17,11,23,22,38,30,34,31,233
2024-03-10 10:50:00,18,16,15,16,21,20,39,30,36,29,240
2024-03-10 11:00:00,17,18,17,19,25,25,33,27,30,26,237
2024-03-10 11:10:00,16,13,18,15,20,21,39,24,38,25,229
2024-03-10 11:20:00,19,16,18,17,26,25,49,33,46,33,282
2024-03-10 11:30:00,21,24,21,23,20,21,40,37,37,34,278
2024-03-10 11:40:00,19,13,20,15,20,18,47,28,48,27,255
2024-03-10 11:50:00,13,18,10,17,17,17,40,34,38,37,241
2024-03-10 12:00:00,16,12,16,12,22,20,50,38,48,38,272
2024-03-10 12:10:00,21,19,24,19,33,29,46,40,47,40,318
2024-03-10 12:20:00,23,23,22,24,24,24,54,44,56,45,339
2024-03-10 12:30:00,20,21,20,24,21,23,47,40,45,37,298
2024-03-10 12:40:00,32,23,27,20,30,29,41,36,39,38,315
2024-03-10 12:50:00,19,14,21,17,26,26,57,39,53,35,307
2024-03-10 13:00:00,18,21,16,20,33,32,51,38,51,38,318
2024-03-10 13:10:00,26,18,29,19,28,27,46,39,50,44,326
2024-03-10 13:20:00,23,19,23,19,36,35,62,39,60,35,351
2024-03-10 13:30:00,24,18,22,20,40,40,44,33,41,32,314
2024-03-10 13:40:00,27,17,26,19,33,33,48,37,41,37,318
2024-03-10 13:50:00,27,21,23,18,30,29,49,45,50,46,338
2024-03-10 14:00:00,25,23,30,23,23,23,51,35,55,35,323
2024-03-10 14:10:00,28,18,31,18,33,29,66,57,61,59,400
2024-03-10 14:20:00,27,18,26,19,31,30,63,54,61,56,385
2024-03-10 14:30:00,20,19,24,21,31,30,55,49,50,47,346
2024-03-10 14:40:00,28,26,32,26,29,27,60,63,64,61,416
2024-03-10 14:50:00,24,18,23,19,38,38,54,44,50,48,356
2024-03-10 15:00:00,23,18,23,18,36,34,57,45,56,46,356
2024-03-10 15:10:00,29,22,31,22,34,33,53,48,56,49,377
2024-03-10 15:20:00,22,16,27,21,29,26,54,51,49,48,343
2024-03-10 15:30:00,24,23,26,21,33,32,36,44,39,42,320
2024-03-10 15:40:00,36,22,36,24,45,44,57,47,57,48,416
2024-03-10 15:50:00,25,20,25,19,29,27,52,53,55,51,356
2024-03-10 16:00:00,24,20,25,19,28,28,63,45,56,45,353
2024-03-10 16:10:00,28,19,34,21,27,27,51,44,54,45,350
2024-03-10 16:20:00,22,24,25,25,32,30,55,53,51,53,370
2024-03-10 16:30:00,28,23,29,24,22,22,57,47,56,48,356
2024-03-10 16:40:00,28,29,29,28,33,33,58,51,61,52,402
2024-03-10 16:50:00,26,22,30,22,32,29,48,61,47,60,377
2024-03-10 17:00:00,25,23,26,24,26,25,49,49,50,49,346
2024-03-10 17:10:00,27,24,27,26,28,26,59,66,59,63,405
2024-03-10 17:20:00,34,30,39,31,28,27,62,56,60,58,425
2024-03-10 17:30:00,20,21,26,22,21,20,66,58,65,58,377
2024-03-10 17:40:00,25,21,26,21,33,31,56,47,54,47,361
2024-03-10 17:50:00,30,20,31,22,30,29,35,46,36,47,326
2024-03-10 18:00:00,27,20,31,21,26,25,45,52,45,53,345
2024-03-10 18:10:00,40,30,39,28,34,32,45,42,48,43,381
2024-03-10 18:20:00,24,20,25,21,33,31,41,44,36,41,316
2024-03-10 18:30:00,23,16,21,17,32,33,40,48,38,48,316
2024-03-10 18:40:00,24,22,31,27,30,28,38,39,38,37,314
2024-03-10 18:50:00,24,20,25,20,27,27,38,37,35,37,290
2024-03-10 19:00:00,17,15,18,16,35,35,40,39,41,37,293
2024-03-10 19:10:00,26,13,29,14,29,29,50,42,47,41,320
2024-03-10 19:20:00,15,10,17,12,22,22,37,32,39,31,237
2024-03-10 19:30:00,14,10,15,11,27,26,39,34,37,36,249
2024-03-10 19:40:00,19,18,22,18,29,28,42,42,41,40,299
2024-03-10 19:50:00,14,14,14,16,30,31,43,45,45,43,295
2024-03-10 20:00:00,17,15,19,13,25,26,42,37,41,37,272
2024-03-10 20:10:00,14,15,17,17,39,38,30,31,28,32,261
2024-03-10 20:20:00,10,8,10,8,17,15,35,29,35,27,194
2024-03-10 20:30:00,12,8,12,9,22,21,32,34,33,33,216
2024-03-10 20:40:00,14,15,14,16,16,16,32,30,32,29,214
2024-03-10 20:50:00,11,11,10,14,15,14,27,36,25,36,199
2024-03-10 21:00:00,18,10,16,9,11,9,27,15,29,15,159
2024-03-10 21:10:00,10,10,10,10,15,15,22,22,19,23,156
2024-03-10 21:20:00,9,7,11,10,25,25,23,16,23,16,165
2024-03-10 21:30:00,10,8,11,8,22,21,29,27,29,27,192
2024-03-10 21:40:00,11,10,11,12,7,6,20,18,23,17,135
2024-03-10 21:50:00,14,10,11,12,13,13,28,14,24,15,154
2024-03-10 22:00:00,6,4,6,4,15,15,22,12,22,11,117
2024-03-10 22:10:00,13,7,13,10,10,10,16,17,15,17,128
2024-03-10 22:20:00,8,6,10,7,8,8,14,14,14,13,102
2024-03-10 22:30:00,4,6,4,6,9,8,7,6,6,7,63
2024-03-10 22:40:00,5,7,6,8,9,9,11,11,11,11,88
2024-03-10 22:50:00,4,7,3,8,5,4,15,9,15,9,79
2024-03-10 23:00:00,6,3,7,7,3,3,18,8,16,8,79
2024-03-10 23:10:00,7,4,6,3,10,9,9,5,9,6,68
2024-03-10 23:20:00,8,6,10,6,4,4,10,5,9,4,66
2024-03-10 23:30:00,5,3,4,5,4,3,7,6,7,6,50
2024-03-10 23:40:00,3,2,3,1,6,5,9,8,9,8,54
2024-03-10 23:50:00,0,1,0,1,4,2,9,3,10,3,33
2024-03-11 00:00:00,2,1,2,1,1,1,6,4,6,4,28
2024-03-11 00:10:00,6,2,5,4,6,6,8,4,8,4,53
2024-03-11 00:20:00,2,2,2,2,3,3,4,1,4,1,24
2024-03-11 00:30:00,4,4,4,4,1,1,4,4,4,4,34
2024-03-11 00:40:00,1,1,2,1,4,3,5,4,5,5,31
2024-03-11 00:50:00,0,4,0,4,2,1,3,2,3,2,21
2024-03-11 01:00:00,1,1,1,1,1,1,3,2,3,2,16
2024-03-11 01:10:00,2,2,2,2,0,0,4,1,3,1,17
2024-03-11 01:20:00,0,1,0,1,3,3,3,3,3,2,19
2024-03-11 01:30:00,1,0,1,1,0,0,3,3,3,2,14
2024-03-11 01:40:00,1,2,2,2,4,2,5,1,5,1,25
2024-03-11 01:50:00,0,0,0,0,2,2,5,4,5,3,21
2024-03-11 02:00:00,1,3,1,3,0,0,2,2,2,2,16
2024-03-11 02:10:00,0,0,0,0,0,0,1,1,1,1,4
2024-03-11 02:20:00,0,2,0,2,1,1,1,3,2,3,15
2024-03-11 02:30:00,0,0,0,0,0,0,6,0,7,0,13
2024-03-11 02:40:00,0,1,0,1,0,0,3,2,3,1,11
2024-03-11 02:50:00,0,0,0,0,1,0,5,2,3,2,13
2024-03-11 03:00:00,0,0,0,0,0,0,2,0,2,0,4
2024-03-11 03:10:00,2,0,2,1,0,0,4,1,4,1,15
2024-03-11 03:20:00,1,1,1,2,1,0,3,2,4,0,15
2024-03-11 03:30:00,0,0,0,0,0,0,2,3,2,3,10
2024-03-11 03:40:00,0,2,0,2,0,0,6,1,6,1,18
2024-03-11 03:50:00,0,0,0,0,2,1,2,1,3,1,10
2024-03-11 04:00:00,2,1,3,1,3,4,12,8,8,7,49
2024-03-11 04:10:00,2,1,2,2,0,0,5,2,5,2,21
2024-03-11 04:20:00,3,3,2,3,3,3,11,6,10,6,50
2024-03-11 04:30:00,2,0,2,1,1,1,6,3,6,2,24
2024-03-11 04:40:00,2,2,4,2,0,0,15,5,14,6,50
2024-03-11 04:50:00,4,5,2,5,1,1,15,4,15,4,56
2024-03-11 05:00:00,5,2,4,3,2,2,17,8,18,7,68
2024-03-11 05:10:00,5,7,6,9,7,4,21,9,23,9,100
2024-03-11 05:20:00,6,3,5,3,12,12,26,18,24,18,127
2024-03-11 05:30:00,9,10,8,11,15,14,44,37,41,38,227
2024-03-11 05:40:00,5,8,4,8,8,8,46,31,46,31,195
2024-03-11 05:50:00,12,12,15,13,13,12,58,47,56,50,288
2024-03-11 06:00:00,16,15,16,14,11,11,50,47,50,46,276
2024-03-11 06:10:00,19,14,18,17,19,19,56,56,57,56,331
2024-03-11 06:20:00,17,11,15,16,21,21,82,56,80,57,376
2024-03-11 06:30:00,21,22,21,19,23,23,66,48,39,50,332
2024-03-11 06:40:00,22,18,29,21,24,22,70,68,64,64,402
2024-03-11 06:50:00,29,40,23,38,24,24,86,65,86,67,482
2024-03-11 07:00:00,26,28,25,32,34,35,78,67,76,66,467
2024-03-11 07:10:00,25,37,25,37,34,33,89,68,85,68,501
2024-03-11 07:20:00,38,41,33,41,35,33,84,64,86,64,519
2024-03-11 07:30:00,37,35,42,41,39,37,97,81,98,78,585
2024-03-11 07:40:00,38,45,37,43,48,48,84,82,89,87,601
2024-03-11 07:50:00,41,38,44,38,35,36,85,66,75,62,520
2024-03-11 08:00:00,32,34,37,38,42,42,85,87,86,89,572
2024-03-11 08:10:00,45,45,42,43,31,31,69,78,67,77,528
2024-03-11 08:20:00,46,40,48,42,44,44,67,72,64,72,539
2024-03-11 08:30:00,36,37,34,33,23,25,63,79,64,81,475
2024-03-11 08:40:00,38,45,43,47,36,38,64,75,65,74,525
2024-03-11 08:50:00,32,30,31,32,40,38,85,78,84,79,529
2024-03-11 09:00:00,35,39,35,39,25,25,67,74,66,71,476
2024-03-11 09:10:00,33,29,30,29,38,41,74,77,70,79,500
2024-03-11 09:20:00,29,23,32,23,35,29,66,62,64,60,423
2024-03-11 09:30:00,28,30,34,32,33,33,72,62,69,64,457
2024-03-11 09:40:00,37,28,34,28,27,27,62,55,61,56,415
2024-03-11 09:50:00,30,26,36,27,45,43,78,58,79,55,477
2024-03-11 10:00:00,28,26,27,27,38,37,77,69,72,71,472
2024-03-11 10:10:00,28,26,33,31,48,48,72,64,72,63,485
2024-03-11 10:20:00,34,34,39,33,39,38,65,61,66,63,472
2024-03-11 10:30:00,35,35,40,41,41,39,71,77,70,73,522
2024-03-11 10:40:00,29,30,30,33,47,49,67,63,67,65,480
2024-03-11 10:50:00,32,28,33,31,34,30,79,60,81,59,467
2024-03-11 11:00:00,33,30,34,28,37,37,70,48,68,45,430
2024-03-11 11:10:00,26,33,27,30,42,40,56,69,55,71,449
2024-03-11 11:20:00,34,28,39,28,38,36,71,57,70,57,458
2024-03-11 11:30:00,35,29,35,30,41,41,62,55,54,55,437
2024-03-11 11:40:00,36,34,37,32,38,36,75,70,69,74,501
2024-03-11 11:50:00,41,35,43,35,33,32,66,48,65,48,446
2024-03-11 12:00:00,29,17,35,22,33,32,62,51,57,50,388
2024-03-11 12:10:00,28,23,34,26,36,35,60,78,62,76,458
2024-03-11 12:20:00,32,28,34,29,34,34,69,54,62,55,431
2024-03-11 12:30:00,24,25,25,28,37,34,65,59,61,57,415
2024-03-11 12:40:00,20,31,25,31,38,38,69,66,66,68,452
2024-03-11 12:50:00,24,25,21,22,31,31,69,65,72,60,420
2024-03-11 13:00:00,24,31,24,32,46,47,79,80,73,80,516
2024-03-11 13:10:00,38,35,40,35,37,38,69,64,77,66,499
2024-03-11 13:20:00,23,29,28,30,37,37,68,85,68,83,488
2024-03-11 13:30:00,25,29,28,32,49,49,71,77,68,74,502
2024-03-11 13:40:00,27,26,28,28,39,38,64,51,64,53,418
2024-03-11 13:50:00,30,26,32,26,52,53,52,53,47,52,423
2024-03-11 14:00:00,30,31,31,36,31,31,63,49,64,48,414
2024-03-11 14:10:00,37,37,43,34,37,36,70,63,71,67,495
2024-03-11 14:20:00,29,37,29,38,40,40,54,57,58,59,441
2024-03-11 14:30:00,41,29,41,32,42,41,63,69,64,69,491
2024-03-11 14:40:00,28,36,27,34,37,36,63,62,58,61,442
2024-03-11 14:50:00,29,27,30,28,42,40,80,63,75,62,476
2024-03-11 15:00:00,32,33,35,32,54,54,64,56,65,62,487
2024-03-11 15:10:00,26,28,29,27,32,31,62,64,61,62,422
2024-03-11 15:20:00,21,24,27,24,54,52,63,71,66,68,470
2024-03-11 15:30:00,32,29,31,34,36,35,68,62,74,59,460
2024-03-11 15:40:00,31,40,32,41,43,44,73,66,71,67,508
2024-03-11 15:50:00,34,36,36,34,46,45,58,62,55,63,469
2024-03-11 16:00:00,38,32,42,32,46,44,60,68,59,72,493
2024-03-11 16:10:00,29,28,31,31,56,59,56,67,57,66,480
2024-03-11 16:20:00,40,32,43,35,44,37,70,65,65,67,498
2024-03-11 16:30:00,36,35,40,35,50,48,64,57,62,57,484
2024-03-11 16:40:00,37,37,37,37,45,43,58,57,56,59,466
2024-03-11 16:50:00,31,27,27,30,43,42,55,60,54,59,428
2024-03-11 17:00:00,38,30,40,29,54,51,65,51,62,55,475
2024-03-11 17:10:00,34,34,38,36,41,42,85,66,74,65,515
2024-03-11 17:20:00,38,25,39,28,34,34,72,74,70,72,486
2024-03-11 17:30:00,33,31,36,33,58,59,59,71,53,70,503
2024-03-11 17:40:00,29,31,30,30,54,52,50,57,52,60,445
2024-03-11 17:50:00,29,25,29,26,45,43,72,67,69,65,470
