datetime,D11Z,D12Z,D13Z,D14Z,V15Z,V16Z,V17Z,D21Z,D22Z,D23Z,D24Z,V26Z,V27Z,V28Z,V29Z,D31Z,D32Z,D33Z,D34Z,V36Z,V37Z,V38Z,V39Z,V40Z,V41Z,V42Z,D43Z,V45Z,V46Z,V47Z,V48Z,Total
2024-03-21 04:40:00,0,4,0,0,7,0,0,0,8,2,0,4,9,3,0,0,0,6,1,0,0,5,1,0,2,0,2,0,1,2,3,60
2024-03-21 04:50:00,0,2,0,0,3,0,0,0,14,7,1,4,12,9,1,0,0,8,1,0,0,7,2,0,8,2,3,0,9,0,3,96
2024-03-21 05:00:00,0,6,0,0,9,0,0,3,12,7,2,8,14,8,3,0,0,10,3,0,0,12,4,0,4,1,1,1,4,1,1,114
2024-03-21 05:10:00,3,6,0,1,7,0,1,2,17,6,1,6,19,7,2,1,0,10,7,1,0,11,9,0,4,3,0,0,4,2,0,130
2024-03-21 05:20:00,4,5,2,2,5,3,2,4,23,20,2,7,18,17,4,1,0,14,8,1,0,14,10,0,8,6,2,1,7,13,2,205
2024-03-21 05:30:00,4,6,1,1,7,2,1,5,34,24,5,10,30,23,5,3,0,13,10,3,0,17,16,0,6,3,0,3,10,1,0,243
2024-03-21 05:40:00,2,10,1,1,16,3,1,7,44,38,7,11,25,28,10,3,0,28,15,3,0,18,19,0,5,2,6,5,5,1,7,321
2024-03-21 05:50:00,4,12,5,1,15,6,1,8,45,43,5,7,26,19,7,0,0,29,16,0,0,24,9,0,6,3,3,1,7,10,3,315
2024-03-21 06:00:00,9,10,7,2,14,7,1,7,39,31,6,13,21,24,6,2,0,14,19,2,0,10,10,0,9,6,8,5,9,6,10,307
2024-03-21 06:10:00,1,14,5,1,13,6,1,9,44,40,5,10,16,24,6,5,1,26,22,4,0,13,18,0,8,5,6,2,11,4,7,327
2024-03-21 06:20:00,10,12,112,2,9,6,2,9,48,48,5,13,20,24,4,2,0,36,25,1,2,8,19,0,12,9,6,3,13,7,8,475
2024-03-21 06:30:00,5,11,4,4,10,5,3,9,40,38,8,11,22,28,8,3,0,33,23,4,0,12,14,0,10,6,11,9,9,8,7,355
2024-03-21 06:40:00,2,20,4,5,9,5,4,7,51,50,7,7,23,21,7,8,0,44,35,8,0,11,17,0,12,11,10,8,13,11,8,418
2024-03-21 06:50:00,3,21,10,4,11,9,4,7,47,38,9,24,17,19,6,8,1,41,34,7,1,17,16,0,17,11,17,7,11,9,12,438
2024-03-21 07:00:00,4,18,11,4,12,11,4,10,43,66,6,11,19,14,6,10,1,52,22,7,1,8,15,0,15,12,14,8,15,10,12,441
2024-03-21 07:10:00,2,28,10,4,14,8,4,13,50,43,12,14,12,21,11,7,1,52,43,6,2,10,9,0,13,17,14,7,14,10,10,461
2024-03-21 07:20:00,10,30,19,9,11,10,7,9,49,61,12,12,15,13,14,11,0,56,31,11,1,11,11,0,16,16,24,3,13,10,14,509
2024-03-21 07:30:00,4,26,20,6,19,16,8,13,59,55,15,15,11,19,9,5,3,48,36,7,6,8,14,0,14,6,30,8,10,6,18,514
2024-03-21 07:40:00,15,33,27,4,12,18,3,12,45,192,18,19,16,16,14,6,4,51,32,7,3,4,14,0,16,19,39,5,16,32,27,719
2024-03-21 07:50:00,4,38,25,5,16,16,6,14,48,50,22,14,14,15,10,16,3,60,23,17,3,2,18,0,17,18,41,7,15,19,30,586
2024-03-21 08:00:00,4,24,24,6,14,13,6,36,59,51,13,16,15,19,7,18,3,49,29,8,2,4,15,0,17,21,26,6,18,16,14,553
2024-03-21 08:10:00,9,28,19,8,8,15,10,33,51,37,21,8,26,16,10,14,6,50,32,13,7,3,16,0,20,14,42,12,16,8,22,574
2024-03-21 08:20:00,8,37,27,10,11,16,9,16,45,38,20,15,19,25,13,11,5,60,26,16,8,6,16,0,16,16,38,8,14,20,19,588
2024-03-21 08:30:00,4,19,51,6,13,8,7,18,54,38,16,16,15,18,14,12,1,53,21,5,3,4,17,0,20,19,22,6,15,11,19,525
2024-03-21 08:40:00,7,37,25,16,13,20,8,14,53,53,18,15,18,23,13,14,4,57,27,10,5,10,14,0,12,14,23,11,10,13,18,575
2024-03-21 08:50:00,7,32,28,11,23,9,12,11,41,37,17,35,17,14,12,11,0,47,21,13,3,11,8,0,19,17,23,6,15,11,16,527
2024-03-21 09:00:00,4,22,15,3,9,8,5,17,56,40,15,11,21,24,9,8,3,47,20,8,4,15,12,0,17,17,23,10,19,14,16,492
2024-03-21 09:10:00,7,35,15,7,18,14,7,11,43,39,16,15,18,22,14,10,0,57,15,11,0,9,15,0,17,12,14,10,9,19,8,487
2024-03-21 09:20:00,2,29,10,4,19,5,4,8,42,37,11,10,14,25,14,13,0,48,20,9,1,8,18,0,15,8,17,7,18,10,13,439
2024-03-21 09:30:00,8,24,14,7,16,15,6,9,56,38,11,17,23,30,11,15,1,46,15,14,2,11,13,0,11,7,17,5,12,7,11,472
2024-03-21 09:40:00,3,31,19,12,18,12,6,6,42,29,20,7,20,19,11,8,0,42,27,7,5,6,13,0,15,9,19,7,13,10,14,450
2024-03-21 09:50:00,3,36,19,11,16,12,9,15,39,38,14,44,19,22,16,13,1,45,28,11,3,9,19,0,14,13,13,12,17,17,9,537
2024-03-21 10:00:00,2,20,11,5,12,11,5,7,48,33,21,13,24,18,8,15,0,42,25,13,1,12,11,0,13,18,17,8,15,17,12,457
2024-03-21 10:10:00,2,26,14,4,45,8,5,11,44,28,29,11,24,20,9,11,0,34,19,12,1,14,9,0,17,14,21,10,17,36,16,511
2024-03-21 10:20:00,10,25,17,4,11,9,3,10,42,27,29,16,21,22,31,8,3,24,14,10,6,13,12,0,21,14,13,11,15,13,24,478
2024-03-21 10:30:00,2,29,14,4,16,8,2,12,41,23,17,19,21,17,19,13,0,30,20,12,1,18,16,0,24,18,13,10,20,13,10,462
2024-03-21 10:40:00,2,32,16,10,16,16,10,12,40,25,21,12,19,21,17,12,0,42,23,10,1,8,12,0,30,20,15,6,25,21,11,505
2024-03-21 10:50:00,7,28,16,8,14,12,7,7,43,21,16,7,19,13,14,8,3,38,23,7,3,12,14,0,25,16,12,7,15,13,12,440
2024-03-21 11:00:00,8,155,28,7,15,16,6,13,38,29,14,15,24,24,12,12,0,34,24,8,3,14,15,0,24,18,13,7,15,28,12,631
2024-03-21 11:10:00,6,26,14,7,15,12,4,14,28,26,19,25,12,14,14,7,2,38,27,9,0,8,15,0,18,20,13,7,16,14,10,440
2024-03-21 11:20:00,6,99,16,11,15,16,8,10,43,23,22,14,18,25,13,8,0,42,16,8,0,6,12,0,29,23,20,15,20,21,21,580
2024-03-21 11:30:00,5,49,18,9,14,14,21,4,34,38,21,12,15,25,13,9,2,43,12,9,3,16,11,0,32,28,17,7,18,20,15,534
2024-03-21 11:40:00,3,35,14,8,14,25,14,13,34,24,26,16,25,17,18,12,0,39,21,21,0,15,8,0,20,19,28,10,18,23,11,531
2024-03-21 11:50:00,5,34,21,8,14,16,7,13,34,27,20,13,39,17,14,18,1,40,20,15,2,8,20,0,33,17,17,7,23,19,15,537
2024-03-21 12:00:00,3,23,16,3,10,7,3,12,35,23,17,13,21,14,9,16,0,42,36,12,2,4,15,0,27,19,7,11,26,15,8,449
2024-03-21 12:10:00,5,36,20,7,17,52,6,10,30,26,13,21,16,15,11,13,3,44,23,10,2,5,8,0,32,24,18,12,21,22,18,540
2024-03-21 12:20:00,5,28,17,7,17,10,8,14,47,30,8,16,17,16,8,12,0,40,24,12,0,11,22,0,35,31,18,12,21,17,14,517
2024-03-21 12:30:00,4,39,23,11,12,16,9,6,36,25,115,14,14,17,14,15,4,35,21,13,3,12,13,0,28,18,21,6,27,23,19,613
2024-03-21 12:40:00,5,31,15,10,13,12,10,10,48,27,19,7,26,19,15,10,0,31,27,9,0,10,15,0,31,21,15,15,19,17,14,501
2024-03-21 12:50:00,8,148,25,9,3,15,7,10,39,23,14,13,21,16,14,16,2,40,24,11,3,9,19,0,29,29,22,17,16,19,20,641
2024-03-21 13:00:00,4,31,24,11,8,19,6,9,33,33,21,16,18,18,10,16,0,48,26,13,0,6,14,0,33,24,11,14,19,20,12,517
2024-03-21 13:10:00,8,30,14,9,18,11,9,14,45,26,12,12,19,18,9,14,2,46,23,14,4,11,11,0,42,39,11,11,22,17,12,533
2024-03-21 13:20:00,8,30,26,11,11,14,10,8,36,23,15,14,21,16,9,16,1,43,27,13,4,7,10,0,31,23,21,9,16,21,15,509
2024-03-21 13:30:00,9,27,17,13,12,13,13,9,36,29,14,13,15,18,12,14,1,34,22,12,4,16,18,0,25,25,18,10,19,19,13,500
2024-03-21 13:40:00,3,33,18,13,16,18,11,9,39,26,18,6,17,18,14,8,2,48,66,7,3,6,14,0,24,23,14,14,17,17,10,532
2024-03-21 13:50:00,6,33,21,10,13,15,9,13,44,28,32,15,22,17,14,19,3,45,24,11,2,0,11,0,27,27,22,16,18,23,18,558
2024-03-21 14:00:00,21,35,19,16,17,14,13,16,32,31,20,17,13,21,13,15,1,44,23,13,3,6,31,0,35,27,19,13,31,18,13,590
2024-03-21 14:10:00,7,33,26,16,9,18,17,7,34,28,25,15,16,25,12,17,1,42,22,12,4,8,12,0,38,29,12,17,26,22,11,561
2024-03-21 14:20:00,11,41,21,22,12,12,8,16,39,28,17,40,18,23,10,16,0,43,23,12,0,5,14,0,40,32,15,12,20,16,13,579
2024-03-21 14:30:00,8,27,25,13,13,14,9,11,32,31,17,24,13,20,14,13,0,45,27,13,1,11,19,0,32,26,21,17,23,16,13,548
2024-03-21 14:40:00,3,41,25,30,14,17,7,11,34,24,13,20,19,22,11,18,3,43,22,15,3,6,17,0,34,31,27,14,19,23,18,584
2024-03-21 14:50:00,14,40,30,26,17,20,13,10,38,25,19,18,17,23,9,17,1,45,26,15,0,9,17,0,33,34,32,13,18,26,13,618
2024-03-21 15:00:00,5,36,25,22,12,16,14,10,31,23,16,16,21,16,12,11,2,41,19,11,3,13,15,0,54,42,25,20,22,19,29,601
2024-03-21 15:10:00,12,47,44,30,7,16,13,8,27,22,13,9,12,15,14,18,2,50,24,11,3,3,14,0,58,38,26,12,23,18,15,604
2024-03-21 15:20:00,10,45,33,31,7,20,9,15,31,24,21,15,21,19,13,19,3,43,19,10,8,0,17,0,39,40,31,13,20,16,17,609
2024-03-21 15:30:00,11,38,20,29,14,13,8,18,36,24,27,23,22,18,16,26,2,55,26,12,7,3,10,0,52,48,24,13,22,28,21,666
2024-03-21 15:40:00,7,46,23,30,17,17,9,6,37,37,18,8,28,27,18,11,3,59,18,9,4,10,12,0,51,37,27,10,26,13,12,630
2024-03-21 15:50:00,8,49,35,31,15,16,3,11,27,27,28,8,17,17,17,13,0,54,23,12,2,19,14,0,43,37,32,16,19,19,14,626
2024-03-21 16:00:00,2,47,32,29,18,20,9,7,87,26,18,28,23,19,12,18,2,48,23,11,4,17,11,0,55,31,34,8,20,13,18,690
2024-03-21 16:10:00,13,51,38,32,6,13,5,12,39,20,16,15,17,19,15,19,3,63,32,14,7,9,20,0,43,42,37,24,22,21,21,688
2024-03-21 16:20:00,10,44,42,24,17,19,5,21,37,25,19,12,29,17,15,25,1,37,27,15,5,2,14,0,51,44,31,15,13,23,14,653
2024-03-21 16:30:00,9,34,17,29,19,13,8,10,45,29,17,10,24,17,13,19,2,38,24,12,2,15,17,0,56,24,23,11,30,14,21,602
2024-03-21 16:40:00,6,58,35,30,15,22,11,5,37,28,10,7,28,20,12,15,1,40,20,9,1,18,17,0,112,30,28,14,18,18,9,674
2024-03-21 16:50:00,20,51,39,21,12,22,9,11,41,19,22,16,20,18,15,13,2,51,15,11,4,17,7,0,61,28,24,12,18,20,13,632
2024-03-21 17:00:00,8,52,32,22,12,19,14,10,33,19,7,10,29,14,7,5,1,47,12,5,2,20,11,0,125,43,20,9,22,19,10,639
2024-03-21 17:10:00,14,47,24,26,23,12,10,5,37,36,21,6,20,23,12,12,4,67,23,12,5,15,12,0,47,32,15,8,23,23,14,628
2024-03-21 17:20:00,10,46,34,31,13,19,10,8,29,21,16,9,27,22,12,13,2,60,28,12,2,13,12,0,46,43,34,11,24,19,14,640
2024-03-21 17:30:00,5,46,25,21,17,18,15,7,40,26,14,9,25,24,10,14,2,51,14,13,4,17,11,0,43,28,14,12,21,19,12,577
2024-03-21 17:40:00,7,49,28,22,11,18,11,7,41,30,9,10,26,22,10,14,4,39,26,13,3,17,14,0,47,45,16,9,21,20,14,603
2024-03-21 17:50:00,14,43,30,21,15,22,14,4,29,22,15,5,21,18,16,8,3,54,16,8,3,20,10,0,44,32,22,8,23,14,13,567
2024-03-21 18:00:00,8,48,24,17,17,14,14,10,43,17,21,8,30,15,17,13,2,48,17,7,6,21,15,0,39,29,22,6,19,21,13,581
2024-03-21 18:10:00,6,42,30,63,13,16,15,8,44,33,16,32,22,23,10,10,3,45,14,9,3,26,14,0,47,33,12,7,24,17,9,646
2024-03-21 18:20:00,9,37,26,11,17,19,10,6,33,18,21,9,20,14,14,15,4,41,27,13,6,15,11,0,40,34,8,14,25,15,8,540
2024-03-21 18:30:00,5,32,15,7,19,7,7,7,30,23,20,10,26,18,11,17,2,30,16,10,7,12,14,0,38,30,8,10,26,14,7,478
2024-03-21 18:40:00,1,36,25,17,14,11,15,8,30,18,19,10,26,22,13,8,2,37,21,18,3,21,12,0,39,24,10,10,24,19,9,522
2024-03-21 18:50:00,10,41,23,12,19,27,12,10,33,19,16,18,24,16,15,13,0,51,13,11,8,22,17,0,27,16,9,7,23,22,11,545
2024-03-21 19:00:00,7,35,16,10,16,12,8,5,21,16,17,3,18,20,15,13,4,39,22,14,17,22,33,0,28,25,8,4,19,26,4,497
2024-03-21 19:10:00,4,35,8,14,23,9,10,9,18,13,13,8,15,25,13,12,2,41,18,10,9,16,15,0,39,19,11,4,26,22,8,469
2024-03-21 19:20:00,6,25,13,6,21,13,8,3,22,6,14,3,18,20,11,5,1,29,19,5,6,21,17,0,19,16,11,4,19,21,12,394
2024-03-21 19:30:00,4,25,14,6,15,17,3,8,28,12,13,8,21,18,12,6,2,33,10,6,2,21,12,0,27,15,7,9,30,13,8,405
2024-03-21 19:40:00,3,17,12,2,14,14,2,7,23,8,9,6,22,19,14,7,0,35,16,5,1,21,20,0,19,15,6,6,20,14,5,362
2024-03-21 19:50:00,9,32,24,5,16,17,8,5,19,12,7,8,17,20,11,6,2,32,16,6,20,30,14,0,22,12,5,4,22,15,5,421
2024-03-21 20:00:00,1,22,14,5,11,10,15,1,27,11,8,3,22,17,10,7,1,27,16,6,3,18,12,0,19,11,10,6,22,17,7,359
2024-03-21 20:10:00,4,23,6,6,20,7,7,7,17,11,10,7,20,16,12,9,2,25,27,6,3,21,21,0,25,19,6,3,24,20,9,393
2024-03-21 20:20:00,12,24,8,5,22,9,7,3,24,8,6,3,21,14,10,8,0,21,16,8,0,21,24,0,21,14,6,7,22,24,5,373
2024-03-21 20:30:00,15,18,5,8,16,9,9,2,49,12,10,4,24,22,10,5,0,18,6,5,2,25,10,0,28,8,6,6,31,16,6,385
2024-03-21 20:40:00,2,21,8,6,23,8,7,7,15,7,6,9,12,10,8,7,1,28,18,7,4,23,14,0,20,13,8,6,23,20,8,349
2024-03-21 20:50:00,3,28,16,5,27,15,4,2,24,8,13,2,18,19,16,7,0,18,9,6,2,17,13,0,17,7,3,10,24,8,3,344
2024-03-21 21:00:00,4,14,7,1,20,11,2,2,18,9,8,3,17,14,8,6,0,15,19,5,0,17,19,0,28,11,7,3,21,23,6,318
2024-03-21 21:10:00,3,22,7,4,15,6,5,2,15,7,11,2,15,15,18,7,1,21,10,6,1,18,8,0,16,10,9,6,18,10,7,295
2024-03-21 21:20:00,5,12,5,3,13,4,3,2,16,13,10,3,11,15,11,1,1,19,12,1,2,18,13,0,15,5,8,2,14,8,7,252
2024-03-21 21:30:00,4,18,11,5,18,10,3,2,8,7,3,2,12,8,6,13,0,15,8,13,1,19,7,0,15,10,10,7,17,15,8,275
2024-03-21 21:40:00,5,25,9,8,20,11,12,5,13,6,9,4,16,16,11,5,0,16,7,5,0,17,11,0,16,6,7,3,14,10,8,295
2024-03-21 21:50:00,4,20,13,4,18,20,4,1,12,3,6,1,14,8,6,4,0,16,10,5,0,12,9,0,18,6,3,5,17,10,4,253
2024-03-21 22:00:00,4,22,10,3,16,9,3,1,13,7,8,1,13,13,8,6,1,15,12,5,1,20,19,0,22,11,2,3,18,18,3,287
2024-03-21 22:10:00,12,20,5,3,18,6,3,2,12,9,7,3,12,17,15,3,1,19,12,3,2,20,15,0,19,11,6,6,20,21,7,309
2024-03-21 22:20:00,3,18,7,4,11,6,4,6,11,8,5,4,16,14,9,4,0,11,6,4,0,13,11,0,13,9,3,7,21,9,3,240
2024-03-21 22:30:00,2,17,5,1,24,6,1,2,7,4,3,4,11,10,5,4,2,19,9,5,0,22,10,0,12,2,7,6,16,5,6,227
2024-03-21 22:40:00,17,10,7,3,15,9,6,1,10,3,2,1,9,5,4,4,0,18,4,6,0,22,5,0,17,5,2,3,18,6,2,214
2024-03-21 22:50:00,2,9,2,1,15,2,1,2,6,3,1,2,7,4,2,3,0,14,7,3,0,17,14,0,15,7,3,3,18,14,6,183
2024-03-21 23:00:00,0,12,3,3,17,4,6,4,11,2,5,4,10,5,10,3,0,12,9,4,2,18,12,0,14,9,5,4,13,9,4,214
2024-03-21 23:10:00,17,18,5,4,20,6,4,1,8,1,2,1,8,1,2,4,0,10,13,4,1,15,18,0,10,1,4,4,14,2,4,202
2024-03-21 23:20:00,7,11,6,0,11,11,0,0,3,3,3,0,4,4,4,2,0,13,4,2,0,18,3,0,11,5,7,9,16,6,10,173
2024-03-21 23:30:00,3,8,2,1,12,2,1,2,7,5,3,2,8,7,4,4,0,19,4,5,3,10,6,0,8,2,3,1,11,2,3,148
2024-03-21 23:40:00,4,6,3,2,8,4,2,1,8,2,0,1,10,2,0,4,0,7,8,6,1,9,13,0,2,1,4,3,1,6,6,124
2024-03-21 23:50:00,3,10,1,1,14,1,1,0,2,1,2,0,4,3,5,2,0,7,4,2,0,10,4,0,7,2,3,2,10,5,5,111
2024-03-22 00:00:00,1,5,4,1,12,4,0,0,5,2,1,0,5,3,2,0,0,5,1,0,0,7,1,0,7,7,0,1,9,4,0,87
2024-03-22 00:10:00,3,5,0,1,6,0,0,1,9,3,2,1,13,7,2,0,0,3,7,0,0,8,8,0,4,3,2,6,8,0,2,104
2024-03-22 00:20:00,5,8,1,0,10,2,0,0,5,2,2,0,4,3,4,2,0,1,3,2,1,4,6,0,4,0,3,1,4,1,4,82
2024-03-22 00:30:00,0,3,1,0,3,2,0,0,4,1,3,1,5,5,4,1,0,5,1,1,0,7,2,0,5,2,2,1,6,1,2,68
2024-03-22 00:40:00,2,5,3,0,8,3,0,1,4,0,1,1,6,1,1,1,0,3,3,1,0,6,5,0,3,1,1,2,4,2,2,70
2024-03-22 00:50:00,0,2,1,0,3,2,0,0,5,1,2,0,5,3,3,0,0,7,5,0,0,12,5,0,4,0,1,2,5,0,1,69
2024-03-22 01:00:00,9,4,3,1,4,4,1,1,3,0,2,1,5,2,2,1,0,3,6,1,0,9,10,0,1,0,1,2,2,0,1,79
2024-03-22 01:10:00,2,5,2,0,7,2,0,1,2,2,0,1,4,2,0,1,0,3,1,1,0,4,1,0,6,2,0,1,8,1,0,59
2024-03-22 01:20:00,0,3,1,0,3,1,0,1,1,0,0,1,2,0,0,0,0,3,0,0,0,4,0,0,0,3,2,2,1,2,1,31
2024-03-22 01:30:00,0,4,1,0,6,1,0,0,3,2,1,0,4,2,1,0,0,3,4,0,0,7,6,0,0,0,1,0,0,0,1,47
2024-03-22 01:40:00,0,3,0,0,5,0,0,0,4,1,0,0,5,1,0,0,0,0,1,0,0,0,1,0,4,0,0,2,4,0,0,31
2024-03-22 01:50:00,0,3,1,0,6,1,0,0,3,0,0,0,5,0,0,1,0,5,0,1,1,8,0,0,0,2,2,0,0,2,2,43
2024-03-22 02:00:00,0,0,0,0,0,0,0,0,4,1,1,2,4,2,1,0,0,1,0,0,0,1,0,0,2,2,1,0,2,1,1,26
2024-03-22 02:10:00,4,2,1,0,2,1,0,0,2,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,2,2,3,2,2,32
2024-03-22 02:20:00,0,1,0,0,2,0,0,0,4,0,0,1,6,0,0,0,0,4,0,0,0,5,0,0,0,1,1,0,1,3,2,31
2024-03-22 02:30:00,0,2,0,0,3,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,3,3,2,27
2024-03-22 02:40:00,0,1,1,2,1,1,1,1,3,2,0,1,5,2,0,1,0,1,1,2,1,1,2,0,1,1,0,0,1,1,0,34
2024-03-22 02:50:00,0,2,0,0,4,0,0,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,24
2024-03-22 03:00:00,2,3,0,0,9,0,0,0,3,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25
2024-03-22 03:10:00,0,1,0,0,2,0,0,0,1,1,0,0,2,1,0,1,0,2,1,2,0,4,1,0,0,0,0,1,1,0,0,21
2024-03-22 03:20:00,0,1,0,0,1,0,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11
2024-03-22 03:30:00,0,3,0,0,8,0,0,0,3,0,2,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,36
2024-03-22 03:40:00,0,1,0,0,1,0,0,1,3,2,0,2,5,2,0,0,0,1,0,0,0,1,0,0,3,4,1,0,4,4,1,36
2024-03-22 03:50:00,0,3,1,0,5,1,0,1,4,4,0,3,6,4,0,1,0,1,1,1,0,2,2,0,3,0,2,0,5,3,2,55
2024-03-22 04:00:00,3,1,0,1,3,0,1,0,4,1,1,0,4,2,2,0,0,1,4,0,0,5,6,0,1,0,2,0,2,1,3,48
2024-03-22 04:10:00,1,5,0,1,12,0,1,0,5,3,0,0,7,4,0,1,0,1,1,1,0,2,2,0,2,0,1,0,2,1,1,54
2024-03-22 04:20:00,1,3,1,1,1,2,1,0,7,3,2,3,11,5,3,1,0,2,1,1,0,4,2,0,1,0,2,0,1,1,2,62
2024-03-22 04:30:00,0,2,1,0,3,2,0,1,6,2,0,4,7,4,0,0,0,5,6,0,0,4,6,0,2,1,1,0,2,0,1,60
2024-03-22 04:40:00,0,4,1,0,6,1,0,0,8,2,0,2,12,2,0,1,0,7,6,1,0,10,8,0,4,1,1,0,2,3,3,85
2024-03-22 04:50:00,0,5,1,0,6,2,0,1,12,10,1,6,17,14,0,0,0,14,7,0,0,16,9,0,4,0,2,3,14,2,3,149
2024-03-22 05:00:00,0,3,2,1,5,4,2,2,12,5,4,5,15,8,7,4,0,8,1,5,0,9,1,0,1,0,0,0,2,0,0,106
2024-03-22 05:10:00,2,4,1,1,3,1,1,4,14,9,0,5,18,9,0,1,0,11,2,1,0,13,1,0,5,1,0,1,10,1,0,119
2024-03-22 05:20:00,4,3,1,2,5,2,2,4,26,15,4,4,20,17,6,1,0,10,8,2,0,11,10,0,4,1,2,1,6,2,3,176
2024-03-22 05:30:00,1,7,2,0,11,2,0,2,29,31,1,2,32,23,3,2,1,16,10,2,1,14,11,0,8,3,1,4,9,1,2,231
2024-03-22 05:40:00,1,6,1,1,6,1,2,11,31,33,3,15,21,15,5,3,0,22,7,2,0,20,13,0,4,1,7,1,9,5,6,252
2024-03-22 05:50:00,4,8,6,2,7,4,0,6,35,22,7,6,25,23,6,1,0,33,10,1,1,24,15,0,8,1,3,2,8,3,3,274
2024-03-22 06:00:00,3,12,8,5,14,8,2,6,31,28,3,8,20,23,4,1,0,21,16,1,2,18,19,0,6,1,7,2,6,1,17,293
2024-03-22 06:10:00,2,12,5,3,12,4,3,7,42,40,5,10,18,15,4,3,0,24,14,4,0,8,15,0,8,0,9,2,8,2,8,287
2024-03-22 06:20:00,4,22,6,3,13,6,2,6,43,39,6,7,23,26,5,3,2,38,23,3,1,12,15,0,11,10,3,4,13,10,3,362
2024-03-22 06:30:00,4,14,6,2,13,6,2,7,40,44,3,9,13,19,3,0,0,23,27,1,0,13,10,0,14,4,13,4,11,5,12,322
2024-03-22 06:40:00,4,14,10,0,10,9,1,7,53,46,10,8,22,34,8,3,0,42,23,4,0,18,12,0,12,8,10,7,12,9,8,404
2024-03-22 06:50:00,3,14,9,0,15,5,0,8,46,47,13,10,20,29,8,9,0,40,24,8,0,17,12,0,11,11,17,5,9,21,10,421
2024-03-22 07:00:00,4,16,8,5,12,6,5,3,52,34,7,6,20,19,7,5,4,39,30,5,3,14,16,0,18,14,10,4,14,9,8,397
2024-03-22 07:10:00,0,27,6,5,16,7,5,10,50,52,13,16,13,17,9,5,0,40,42,4,1,15,12,0,11,6,11,7,11,7,12,430
2024-03-22 07:20:00,7,47,17,12,13,14,9,11,43,43,13,13,21,18,13,7,0,60,33,7,1,12,11,0,11,9,16,6,14,14,7,502
2024-03-22 07:30:00,6,34,21,33,13,11,7,9,59,62,17,9,24,28,11,7,0,55,33,12,3,2,8,0,15,8,11,9,9,11,8,535
2024-03-22 07:40:00,11,28,18,2,14,14,4,12,54,46,22,13,7,15,17,14,2,56,36,13,2,6,10,0,17,16,22,9,15,11,16,522
2024-03-22 07:50:00,4,27,9,6,10,5,7,11,49,40,15,13,13,19,11,8,3,59,29,9,4,5,13,0,16,14,26,8,14,18,28,493
2024-03-22 08:00:00,9,24,19,4,16,9,4,9,39,32,16,9,19,19,13,16,1,49,31,14,4,1,12,0,21,18,22,13,15,12,19,489
2024-03-22 08:10:00,9,29,15,3,10,10,7,12,50,37,12,10,21,23,12,9,1,62,53,9,3,6,13,0,14,10,15,6,12,12,13,498
2024-03-22 08:20:00,3,49,15,11,14,10,12,6,41,49,14,11,19,23,14,9,2,56,20,8,1,8,13,0,16,14,10,4,15,5,10,482
2024-03-22 08:30:00,4,29,14,11,13,8,7,15,36,32,12,17,20,22,8,8,1,29,11,9,1,14,7,0,18,10,18,6,16,6,13,415
2024-03-22 08:40:00,9,32,17,4,14,13,5,11,45,39,20,10,26,22,13,11,5,46,14,11,6,1,6,0,16,12,14,8,14,10,14,468
2024-03-22 08:50:00,10,30,23,8,18,13,5,7,39,43,12,8,11,12,12,16,1,59,23,9,5,4,14,0,14,18,14,4,12,18,10,472
2024-03-22 09:00:00,5,27,22,8,18,14,8,9,34,35,13,9,13,20,7,10,1,38,23,7,1,7,19,0,18,13,15,6,12,11,14,437
2024-03-22 09:10:00,5,29,12,6,10,10,8,11,34,26,12,16,16,22,10,13,1,45,23,9,4,13,16,0,15,12,15,10,16,12,10,441
2024-03-22 09:20:00,5,26,13,4,17,12,3,15,38,29,18,14,20,21,9,6,0,35,28,6,2,20,12,0,15,13,11,9,15,10,10,436
2024-03-22 09:30:00,3,32,18,12,11,13,7,8,50,34,21,17,18,21,16,10,1,45,13,8,1,3,13,0,17,7,12,7,12,7,11,448
2024-03-22 09:40:00,3,39,21,8,19,12,5,9,46,97,19,8,17,18,10,13,0,49,23,9,2,3,13,0,20,13,11,9,20,12,10,538
2024-03-22 09:50:00,7,24,20,5,13,15,6,7,44,31,23,8,20,26,15,11,1,45,20,8,1,7,14,0,13,11,14,8,18,17,13,465
2024-03-22 10:00:00,8,25,13,10,12,8,10,8,50,38,14,17,16,25,9,9,1,39,26,8,1,12,19,0,26,20,22,6,18,12,14,496
2024-03-22 10:10:00,6,37,22,6,14,12,7,7,39,15,21,13,20,19,11,16,1,51,23,14,1,8,21,0,20,14,15,6,15,11,13,478
2024-03-22 10:20:00,12,19,16,7,13,15,7,7,42,35,24,14,11,18,15,14,2,39,17,13,2,6,11,0,15,9,15,7,11,9,10,435
