datetime,D11Z,D12Z,D21Z,D41Z,D42Z,Total
2024-03-08 18:50:00,8,15,0,91,14,128
2024-03-08 19:00:00,5,11,0,92,15,123
2024-03-08 19:10:00,7,13,0,92,18,130
2024-03-08 19:20:00,4,11,0,81,11,107
2024-03-08 19:30:00,6,14,0,73,18,111
2024-03-08 19:40:00,4,10,0,69,11,94
2024-03-08 19:50:00,2,11,0,89,9,111
2024-03-08 20:00:00,4,10,0,62,13,89
2024-03-08 20:10:00,3,10,0,68,11,92
2024-03-08 20:20:00,2,8,0,64,7,81
2024-03-08 20:30:00,7,9,0,49,8,73
2024-03-08 20:40:00,19,24,0,43,9,95
2024-03-08 20:50:00,10,10,0,49,13,82
2024-03-08 21:00:00,14,15,0,44,18,91
2024-03-08 21:10:00,8,8,0,45,11,72
2024-03-08 21:20:00,7,7,0,33,10,57
2024-03-08 21:30:00,2,4,0,44,10,60
2024-03-08 21:40:00,1,5,0,40,14,60
2024-03-08 21:50:00,0,6,0,36,3,45
2024-03-08 22:00:00,3,6,0,39,9,57
2024-03-08 22:10:00,4,8,0,29,8,49
2024-03-08 22:20:00,1,5,0,42,8,56
2024-03-08 22:30:00,1,6,0,36,5,48
2024-03-08 22:40:00,4,5,0,43,2,54
2024-03-08 22:50:00,3,7,0,43,8,61
2024-03-08 23:00:00,5,8,0,35,6,54
2024-03-08 23:10:00,3,5,0,33,7,48
2024-03-08 23:20:00,2,7,0,33,9,51
2024-03-08 23:30:00,4,3,0,32,9,48
2024-03-08 23:40:00,1,1,0,22,4,28
2024-03-08 23:50:00,0,3,0,27,7,37
2024-03-09 00:00:00,1,4,0,25,12,42
2024-03-09 00:10:00,1,2,0,21,7,31
2024-03-09 00:20:00,2,2,0,21,5,30
2024-03-09 00:30:00,1,3,0,17,8,29
2024-03-09 00:40:00,0,3,0,17,7,27
2024-03-09 00:50:00,1,1,0,15,5,22
2024-03-09 01:00:00,2,3,0,12,7,24
2024-03-09 01:10:00,1,0,0,12,6,19
2024-03-09 01:20:00,0,2,0,8,7,17
2024-03-09 01:30:00,0,2,0,10,1,13
2024-03-09 01:40:00,2,3,0,11,0,16
2024-03-09 01:50:00,0,0,0,7,6,13
2024-03-09 02:00:00,0,5,0,16,5,26
2024-03-09 02:10:00,0,1,0,10,3,14
2024-03-09 02:20:00,0,0,0,10,9,19
2024-03-09 02:30:00,0,0,0,10,3,13
2024-03-09 02:40:00,0,1,0,6,3,10
2024-03-09 02:50:00,0,2,0,5,2,9
2024-03-09 03:00:00,0,2,0,3,2,7
2024-03-09 03:10:00,1,1,0,7,4,13
2024-03-09 03:20:00,1,0,0,7,2,10
2024-03-09 03:30:00,0,0,0,12,4,16
2024-03-09 03:40:00,0,2,0,8,3,13
2024-03-09 03:50:00,3,1,0,5,7,16
2024-03-09 04:00:00,0,0,0,9,6,15
2024-03-09 04:10:00,0,1,0,7,2,10
2024-03-09 04:20:00,0,1,0,2,5,8
2024-03-09 04:30:00,0,1,0,4,6,11
2024-03-09 04:40:00,0,0,0,5,5,10
2024-03-09 04:50:00,0,1,0,7,4,12
2024-03-09 05:00:00,0,1,0,5,3,9
2024-03-09 05:10:00,1,3,0,11,2,17
2024-03-09 05:20:00,0,2,0,6,4,12
2024-03-09 05:30:00,0,4,0,18,5,27
2024-03-09 05:40:00,0,0,0,16,4,20
2024-03-09 05:50:00,0,0,0,11,5,16
2024-03-09 06:00:00,2,2,0,7,3,14
2024-03-09 06:10:00,0,1,0,12,10,23
2024-03-09 06:20:00,2,3,0,14,6,25
2024-03-09 06:30:00,0,2,0,15,6,23
2024-03-09 06:40:00,1,2,0,9,2,14
2024-03-09 06:50:00,0,0,0,10,6,16
2024-03-09 07:00:00,2,2,0,20,3,27
2024-03-09 07:10:00,1,6,0,20,5,32
2024-03-09 07:20:00,0,2,0,16,5,23
2024-03-09 07:30:00,1,1,0,35,7,44
2024-03-09 07:40:00,0,5,0,26,1,32
2024-03-09 07:50:00,2,3,0,29,9,43
2024-03-09 08:00:00,2,6,0,38,3,49
2024-03-09 08:10:00,0,8,0,20,8,36
2024-03-09 08:20:00,5,10,0,23,8,46
2024-03-09 08:30:00,2,6,0,32,7,47
2024-03-09 08:40:00,5,6,0,36,8,55
2024-03-09 08:50:00,7,8,0,39,12,66
2024-03-09 09:00:00,5,6,0,42,10,63
2024-03-09 09:10:00,4,7,0,36,7,54
2024-03-09 09:20:00,3,9,0,55,11,78
2024-03-09 09:30:00,7,9,0,69,8,93
2024-03-09 09:40:00,7,15,0,70,15,107
2024-03-09 09:50:00,7,15,0,82,10,114
2024-03-09 10:00:00,8,7,0,57,5,77
2024-03-09 10:10:00,5,9,0,73,11,98
2024-03-09 10:20:00,4,18,0,73,10,105
2024-03-09 10:30:00,6,19,0,90,11,126
2024-03-09 10:40:00,6,15,0,90,14,125
2024-03-09 10:50:00,6,21,0,75,8,110
2024-03-09 11:00:00,8,18,0,76,8,110
2024-03-09 11:10:00,10,23,0,72,11,116
2024-03-09 11:20:00,10,22,0,80,18,130
2024-03-09 11:30:00,12,24,0,87,10,133
2024-03-09 11:40:00,7,17,0,95,7,126
2024-03-09 11:50:00,9,16,0,86,8,119
2024-03-09 12:00:00,12,19,0,79,11,121
2024-03-09 12:10:00,15,20,0,84,11,130
2024-03-09 12:20:00,14,31,0,80,18,143
2024-03-09 12:30:00,8,27,0,104,15,154
2024-03-09 12:40:00,10,16,0,93,14,133
2024-03-09 12:50:00,15,10,0,110,15,150
2024-03-09 13:00:00,11,17,0,101,15,144
2024-03-09 13:10:00,13,21,0,78,8,120
2024-03-09 13:20:00,9,16,0,99,10,134
2024-03-09 13:30:00,10,26,0,114,14,164
2024-03-09 13:40:00,17,17,0,84,14,132
2024-03-09 13:50:00,8,19,0,98,12,137
2024-03-09 14:00:00,7,19,0,93,7,126
2024-03-09 14:10:00,14,22,0,82,12,130
2024-03-09 14:20:00,14,23,0,96,13,146
2024-03-09 14:30:00,7,15,0,91,10,123
2024-03-09 14:40:00,6,20,0,79,15,120
2024-03-09 14:50:00,8,14,0,90,10,122
2024-03-09 15:00:00,9,17,0,93,13,132
2024-03-09 15:10:00,6,14,0,90,11,121
2024-03-09 15:20:00,9,17,0,99,15,140
2024-03-09 15:30:00,6,20,0,84,8,118
2024-03-09 15:40:00,6,17,0,72,6,101
2024-03-09 15:50:00,4,17,0,77,10,108
2024-03-09 16:00:00,5,16,0,85,9,115
2024-03-09 16:10:00,4,13,0,77,4,98
2024-03-09 16:20:00,6,17,0,74,3,100
2024-03-09 16:30:00,6,13,0,77,10,106
2024-03-09 16:40:00,6,14,0,91,10,121
2024-03-09 16:50:00,4,12,0,66,7,89
2024-03-09 17:00:00,1,14,0,87,11,113
2024-03-09 17:10:00,9,10,0,82,13,114
2024-03-09 17:20:00,8,14,0,77,9,108
2024-03-09 17:30:00,6,13,0,73,10,102
2024-03-09 17:40:00,8,14,0,104,10,136
2024-03-09 17:50:00,8,13,0,72,14,107
2024-03-09 18:00:00,7,15,0,72,10,104
2024-03-09 18:10:00,9,12,0,97,7,125
2024-03-09 18:20:00,3,15,0,97,8,123
2024-03-09 18:30:00,2,12,0,87,14,115
2024-03-09 18:40:00,9,13,0,87,11,120
2024-03-09 18:50:00,2,11,0,86,9,108
2024-03-09 19:00:00,4,8,0,90,13,115
2024-03-09 19:10:00,4,15,0,57,14,90
2024-03-09 19:20:00,5,13,0,69,7,94
2024-03-09 19:30:00,5,9,0,82,11,107
2024-03-09 19:40:00,5,9,0,72,7,93
2024-03-09 19:50:00,7,10,0,67,17,101
2024-03-09 20:00:00,1,3,0,75,13,92
2024-03-09 20:10:00,8,6,0,60,8,82
2024-03-09 20:20:00,4,7,0,42,16,69
2024-03-09 20:30:00,4,7,0,56,5,72
2024-03-09 20:40:00,1,10,0,38,12,61
2024-03-09 20:50:00,3,7,0,47,7,64
2024-03-09 21:00:00,2,7,0,41,15,65
2024-03-09 21:10:00,1,3,0,41,7,52
2024-03-09 21:20:00,5,5,0,46,10,66
2024-03-09 21:30:00,1,6,0,47,8,62
2024-03-09 21:40:00,1,7,0,37,9,54
2024-03-09 21:50:00,2,9,0,29,9,49
2024-03-09 22:00:00,1,1,0,35,8,45
2024-03-09 22:10:00,1,4,0,41,6,52
2024-03-09 22:20:00,2,4,0,27,13,46
2024-03-09 22:30:00,1,4,0,41,7,53
2024-03-09 22:40:00,1,6,0,28,2,37
2024-03-09 22:50:00,1,4,0,33,8,46
2024-03-09 23:00:00,2,6,0,39,12,59
2024-03-09 23:10:00,3,5,0,22,6,36
2024-03-09 23:20:00,0,8,0,34,9,51
2024-03-09 23:30:00,0,3,0,22,5,30
2024-03-09 23:40:00,3,2,0,28,3,36
2024-03-09 23:50:00,1,3,0,23,8,35
2024-03-10 00:00:00,0,2,0,16,13,31
2024-03-10 00:10:00,1,5,0,18,6,30
2024-03-10 00:20:00,0,0,0,26,9,35
2024-03-10 00:30:00,0,1,0,22,7,30
2024-03-10 00:40:00,0,1,0,24,6,31
2024-03-10 00:50:00,0,4,0,23,3,30
2024-03-10 01:00:00,0,1,0,15,6,22
2024-03-10 01:10:00,1,4,0,9,9,23
2024-03-10 01:20:00,4,4,0,21,8,37
2024-03-10 01:30:00,1,2,0,9,5,17
2024-03-10 01:40:00,0,2,0,10,2,14
2024-03-10 01:50:00,0,2,0,9,1,12
2024-03-10 02:00:00,0,0,0,9,7,16
2024-03-10 02:10:00,2,3,0,22,5,32
2024-03-10 02:20:00,0,1,0,11,5,17
2024-03-10 02:30:00,0,5,0,10,1,16
2024-03-10 02:40:00,0,1,0,8,6,15
2024-03-10 02:50:00,0,1,0,7,6,14
2024-03-10 03:00:00,1,1,0,9,2,13
2024-03-10 03:10:00,1,2,0,14,1,18
2024-03-10 03:20:00,0,0,0,12,9,21
2024-03-10 03:30:00,0,1,0,8,6,15
2024-03-10 03:40:00,0,2,0,11,3,16
2024-03-10 03:50:00,0,0,0,5,8,13
2024-03-10 04:00:00,0,0,0,13,4,17
2024-03-10 04:10:00,0,2,0,11,2,15
2024-03-10 04:20:00,1,3,0,10,5,19
2024-03-10 04:30:00,0,1,0,8,4,13
2024-03-10 04:40:00,1,2,0,7,3,13
2024-03-10 04:50:00,0,1,0,12,7,20
2024-03-10 05:00:00,1,1,0,6,5,13
2024-03-10 05:10:00,1,0,0,9,3,13
2024-03-10 05:20:00,2,4,0,9,4,19
2024-03-10 05:30:00,0,1,0,16,3,20
2024-03-10 05:40:00,0,1,0,12,3,16
2024-03-10 05:50:00,0,1,0,6,5,12
2024-03-10 06:00:00,0,0,0,2,1,3
2024-03-10 06:10:00,0,0,0,4,3,7
2024-03-10 06:20:00,0,1,0,8,1,10
2024-03-10 06:30:00,0,1,0,10,5,16
2024-03-10 06:40:00,0,1,0,10,1,12
2024-03-10 06:50:00,0,0,0,6,5,11
2024-03-10 07:00:00,1,1,0,7,1,10
2024-03-10 07:10:00,1,1,0,9,4,15
2024-03-10 07:20:00,0,0,0,6,3,9
2024-03-10 07:30:00,0,0,0,13,1,14
2024-03-10 07:40:00,1,1,0,11,2,15
2024-03-10 07:50:00,0,0,0,5,2,7
2024-03-10 08:00:00,0,0,0,5,3,8
2024-03-10 08:10:00,0,1,0,6,4,11
2024-03-10 08:20:00,0,0,0,12,4,16
2024-03-10 08:30:00,0,0,0,18,4,22
2024-03-10 08:40:00,1,1,0,16,2,20
2024-03-10 08:50:00,2,6,0,24,15,47
2024-03-10 09:00:00,2,3,0,19,10,34
2024-03-10 09:10:00,0,6,0,22,13,41
2024-03-10 09:20:00,2,4,0,38,26,70
2024-03-10 09:30:00,2,4,0,32,23,61
2024-03-10 09:40:00,3,9,0,41,22,75
2024-03-10 09:50:00,0,2,0,30,11,43
2024-03-10 10:00:00,4,3,0,38,8,53
2024-03-10 10:10:00,3,2,0,39,5,49
2024-03-10 10:20:00,0,2,0,24,5,31
2024-03-10 10:30:00,1,4,0,33,2,40
2024-03-10 10:40:00,1,1,0,36,5,43
2024-03-10 10:50:00,1,3,0,29,6,39
2024-03-10 11:00:00,0,7,0,39,6,52
2024-03-10 11:10:00,3,3,0,37,5,48
2024-03-10 11:20:00,3,2,0,43,6,54
2024-03-10 11:30:00,3,2,0,44,9,58
2024-03-10 11:40:00,2,5,0,35,5,47
2024-03-10 11:50:00,6,6,0,49,8,69
2024-03-10 12:00:00,14,13,0,47,6,80
2024-03-10 12:10:00,19,7,0,52,3,81
2024-03-10 12:20:00,11,11,0,55,7,84
2024-03-10 12:30:00,9,7,0,50,6,72
2024-03-10 12:40:00,6,3,0,51,5,65
2024-03-10 12:50:00,5,7,0,67,6,85
2024-03-10 13:00:00,3,4,0,56,4,67
2024-03-10 13:10:00,4,4,0,37,9,54
2024-03-10 13:20:00,3,3,0,40,12,58
2024-03-10 13:30:00,3,5,0,51,10,69
2024-03-10 13:40:00,3,7,0,55,4,69
2024-03-10 13:50:00,1,2,0,45,5,53
2024-03-10 14:00:00,1,6,0,54,9,70
2024-03-10 14:10:00,0,6,0,55,6,67
2024-03-10 14:20:00,2,6,0,46,8,62
2024-03-10 14:30:00,2,5,0,59,10,76
2024-03-10 14:40:00,1,4,0,52,1,58
2024-03-10 14:50:00,2,7,0,50,11,70
2024-03-10 15:00:00,4,6,0,68,5,83
2024-03-10 15:10:00,3,7,0,61,8,79
2024-03-10 15:20:00,3,1,0,53,9,66
2024-03-10 15:30:00,2,3,0,54,7,66
2024-03-10 15:40:00,2,12,0,54,8,76
2024-03-10 15:50:00,2,5,0,60,6,73
2024-03-10 16:00:00,2,3,0,46,12,63
2024-03-10 16:10:00,2,3,0,68,15,88
2024-03-10 16:20:00,1,9,0,52,14,76
2024-03-10 16:30:00,3,5,0,71,17,96
2024-03-10 16:40:00,4,7,0,65,18,94
2024-03-10 16:50:00,3,4,0,46,14,67
2024-03-10 17:00:00,1,1,0,58,6,66
2024-03-10 17:10:00,1,7,0,57,5,70
2024-03-10 17:20:00,2,8,0,64,5,79
2024-03-10 17:30:00,4,7,0,56,9,76
2024-03-10 17:40:00,2,6,0,57,6,71
2024-03-10 17:50:00,3,7,0,50,4,64
2024-03-10 18:00:00,7,11,0,58,8,84
2024-03-10 18:10:00,2,1,0,67,4,74
2024-03-10 18:20:00,2,3,0,54,7,66
2024-03-10 18:30:00,9,15,0,59,6,89
2024-03-10 18:40:00,12,8,0,46,8,74
2024-03-10 18:50:00,8,12,0,60,10,90
2024-03-10 19:00:00,9,12,0,42,8,71
2024-03-10 19:10:00,5,3,0,43,9,60
2024-03-10 19:20:00,6,4,0,52,11,73
2024-03-10 19:30:00,5,5,0,62,6,78
2024-03-10 19:40:00,1,6,0,54,4,65
2024-03-10 19:50:00,4,1,0,40,8,53
2024-03-10 20:00:00,1,2,0,39,6,48
2024-03-10 20:10:00,2,11,0,39,2,54
2024-03-10 20:20:00,1,4,0,38,5,48
2024-03-10 20:30:00,2,4,0,42,10,58
2024-03-10 20:40:00,3,5,0,40,5,53
2024-03-10 20:50:00,1,3,0,27,9,40
2024-03-10 21:00:00,0,2,0,42,5,49
2024-03-10 21:10:00,1,5,0,32,10,48
2024-03-10 21:20:00,0,2,0,33,10,45
2024-03-10 21:30:00,3,4,0,30,3,40
2024-03-10 21:40:00,2,8,0,39,8,57
2024-03-10 21:50:00,3,3,0,19,8,33
2024-03-10 22:00:00,2,3,0,22,4,31
2024-03-10 22:10:00,2,3,0,21,6,32
2024-03-10 22:20:00,0,5,0,19,5,29
2024-03-10 22:30:00,1,4,0,25,5,35
2024-03-10 22:40:00,0,3,0,15,4,22
2024-03-10 22:50:00,2,1,0,15,11,29
2024-03-10 23:00:00,1,1,0,12,6,20
2024-03-10 23:10:00,1,1,0,9,4,15
2024-03-10 23:20:00,0,4,0,9,8,21
2024-03-10 23:30:00,0,3,0,14,5,22
2024-03-10 23:40:00,0,1,0,14,3,18
2024-03-10 23:50:00,1,1,0,12,5,19
2024-03-11 00:00:00,1,0,0,11,9,21
2024-03-11 00:10:00,1,1,0,9,3,14
2024-03-11 00:20:00,0,2,0,8,2,12
2024-03-11 00:30:00,0,1,0,7,4,12
2024-03-11 00:40:00,0,1,0,6,2,9
2024-03-11 00:50:00,0,2,0,6,4,12
2024-03-11 01:00:00,0,2,0,8,5,15
2024-03-11 01:10:00,0,0,0,0,4,4
2024-03-11 01:20:00,0,0,0,4,1,5
2024-03-11 01:30:00,0,1,0,5,4,10
2024-03-11 01:40:00,0,0,0,5,2,7
2024-03-11 01:50:00,0,1,0,1,2,4
2024-03-11 02:00:00,0,0,0,4,5,9
2024-03-11 02:10:00,0,0,0,1,0,1
2024-03-11 02:20:00,0,2,0,4,2,8
2024-03-11 02:30:00,1,2,0,2,2,7
2024-03-11 02:40:00,0,1,0,7,3,11
2024-03-11 02:50:00,1,1,0,4,2,8
2024-03-11 03:00:00,0,1,0,3,0,4
2024-03-11 03:10:00,0,0,0,1,0,1
2024-03-11 03:20:00,0,0,0,3,0,3
2024-03-11 03:30:00,0,0,0,2,2,4
2024-03-11 03:40:00,0,0,0,3,5,8
2024-03-11 03:50:00,0,0,0,0,1,1
2024-03-11 04:00:00,0,1,0,5,2,8
2024-03-11 04:10:00,0,0,0,7,3,10
2024-03-11 04:20:00,0,0,0,7,4,11
2024-03-11 04:30:00,0,2,0,4,2,8
2024-03-11 04:40:00,0,1,0,4,11,16
2024-03-11 04:50:00,0,3,0,9,6,18
2024-03-11 05:00:00,0,1,0,12,4,17
2024-03-11 05:10:00,0,2,0,12,7,21
2024-03-11 05:20:00,1,5,0,22,7,35
2024-03-11 05:30:00,0,1,0,31,7,39
2024-03-11 05:40:00,0,2,0,32,6,40
2024-03-11 05:50:00,0,3,0,29,15,47
2024-03-11 06:00:00,0,1,0,44,8,53
2024-03-11 06:10:00,1,2,0,35,18,56
2024-03-11 06:20:00,1,3,0,47,19,70
2024-03-11 06:30:00,1,1,0,57,6,65
2024-03-11 06:40:00,0,4,0,68,13,85
2024-03-11 06:50:00,2,6,0,66,7,81
2024-03-11 07:00:00,5,8,0,76,10,99
2024-03-11 07:10:00,2,10,0,95,11,118
2024-03-11 07:20:00,8,12,0,96,8,124
2024-03-11 07:30:00,7,10,0,110,15,142
2024-03-11 07:40:00,7,6,0,102,10,125
2024-03-11 07:50:00,5,10,0,107,14,136
2024-03-11 08:00:00,10,10,0,111,14,145
2024-03-11 08:10:00,2,12,0,96,19,129
2024-03-11 08:20:00,7,14,0,94,16,131
2024-03-11 08:30:00,10,6,0,105,22,143
2024-03-11 08:40:00,8,11,0,93,23,135
2024-03-11 08:50:00,4,10,0,95,11,120
2024-03-11 09:00:00,6,10,0,76,13,105
2024-03-11 09:10:00,8,15,0,98,12,133
2024-03-11 09:20:00,7,12,0,82,14,115
2024-03-11 09:30:00,5,14,0,88,12,119
2024-03-11 09:40:00,5,7,0,76,13,101
2024-03-11 09:50:00,7,10,0,79,10,106
2024-03-11 10:00:00,3,8,0,82,12,105
2024-03-11 10:10:00,3,13,0,78,10,104
2024-03-11 10:20:00,2,11,0,75,16,104
2024-03-11 10:30:00,6,12,0,71,8,97
2024-03-11 10:40:00,4,11,0,85,12,112
2024-03-11 10:50:00,5,17,0,59,20,101
2024-03-11 11:00:00,8,16,0,75,8,107
2024-03-11 11:10:00,5,10,0,72,19,106
2024-03-11 11:20:00,7,8,0,79,8,102
2024-03-11 11:30:00,8,12,0,70,15,105
2024-03-11 11:40:00,7,15,0,80,19,121
2024-03-11 11:50:00,16,17,0,81,13,127
2024-03-11 12:00:00,10,16,0,74,19,119
2024-03-11 12:10:00,7,12,0,82,16,117
2024-03-11 12:20:00,9,17,0,55,21,102
2024-03-11 12:30:00,9,17,0,74,13,113
2024-03-11 12:40:00,10,14,0,75,24,123
2024-03-11 12:50:00,3,15,0,79,15,112
2024-03-11 13:00:00,7,20,0,65,13,105
2024-03-11 13:10:00,11,18,0,82,17,128
2024-03-11 13:20:00,9,20,0,72,15,116
2024-03-11 13:30:00,7,16,0,83,12,118
2024-03-11 13:40:00,8,20,0,90,8,126
2024-03-11 13:50:00,8,8,0,79,15,110
2024-03-11 14:00:00,3,7,0,70,7,87
2024-03-11 14:10:00,4,12,0,91,7,114
2024-03-11 14:20:00,6,11,0,98,12,127
2024-03-11 14:30:00,8,12,0,75,16,111
2024-03-11 14:40:00,6,12,0,76,11,105
2024-03-11 14:50:00,10,18,0,74,18,120
2024-03-11 15:00:00,5,13,0,97,19,134
2024-03-11 15:10:00,7,15,0,82,17,121
2024-03-11 15:20:00,11,13,0,81,13,118
2024-03-11 15:30:00,2,15,0,84,17,118
2024-03-11 15:40:00,12,19,0,89,15,135
2024-03-11 15:50:00,8,22,0,89,15,134
2024-03-11 16:00:00,8,18,0,99,14,139
2024-03-11 16:10:00,15,15,0,102,12,144
2024-03-11 16:20:00,7,8,0,87,13,115
2024-03-11 16:30:00,11,13,0,103,9,136
2024-03-11 16:40:00,7,14,0,97,10,128
2024-03-11 16:50:00,6,16,0,86,16,124
2024-03-11 17:00:00,8,23,0,91,11,133
2024-03-11 17:10:00,9,11,0,88,14,122
2024-03-11 17:20:00,21,20,0,115,27,183
2024-03-11 17:30:00,7,15,0,93,17,132
2024-03-11 17:40:00,12,17,0,96,9,134
2024-03-11 17:50:00,7,9,0,86,14,116
2024-03-11 18:00:00,9,12,0,84,12,117
2024-03-11 18:10:00,3,8,0,93,14,118
2024-03-11 18:20:00,5,15,0,78,12,110
2024-03-11 18:30:00,3,7,0,74,19,103
2024-03-11 18:40:00,4,13,0,65,15,97
2024-03-11 18:50:00,11,12,0,60,19,102
2024-03-11 19:00:00,7,11,0,69,13,100
2024-03-11 19:10:00,6,13,0,50,6,75
2024-03-11 19:20:00,3,8,0,62,7,80
2024-03-11 19:30:00,0,12,0,52,3,67
2024-03-11 19:40:00,5,9,0,48,13,75
2024-03-11 19:50:00,4,7,0,47,6,64
2024-03-11 20:00:00,3,8,0,40,12,63
2024-03-11 20:10:00,4,8,0,45,7,64
2024-03-11 20:20:00,1,10,0,41,12,64
2024-03-11 20:30:00,3,10,0,38,10,61
2024-03-11 20:40:00,1,7,0,31,5,44
2024-03-11 20:50:00,13,12,0,23,11,59
2024-03-11 21:00:00,7,5,0,35,16,63
2024-03-11 21:10:00,6,5,0,29,7,47
2024-03-11 21:20:00,6,10,0,30,11,57
2024-03-11 21:30:00,5,2,0,22,9,38
2024-03-11 21:40:00,2,6,0,32,7,47
2024-03-11 21:50:00,3,5,0,29,8,45
2024-03-11 22:00:00,2,2,0,24,10,38
2024-03-11 22:10:00,0,3,0,25,4,32
2024-03-11 22:20:00,0,3,0,18,5,26
2024-03-11 22:30:00,2,3,0,20,5,30
2024-03-11 22:40:00,0,2,0,28,6,36
2024-03-11 22:50:00,1,3,0,14,7,25
2024-03-11 23:00:00,1,1,0,21,7,30
2024-03-11 23:10:00,0,4,0,13,2,19
2024-03-11 23:20:00,1,1,0,20,3,25
2024-03-11 23:30:00,0,5,0,14,7,26
2024-03-11 23:40:00,0,1,0,6,5,12
2024-03-11 23:50:00,0,0,0,13,10,23
2024-03-12 00:00:00,1,1,0,14,6,22
2024-03-12 00:10:00,0,2,0,7,2,11
2024-03-12 00:20:00,0,1,0,8,3,12
2024-03-12 00:30:00,0,0,0,12,2,14
2024-03-12 00:40:00,0,0,0,8,1,9
2024-03-12 00:50:00,1,0,0,6,1,8
2024-03-12 01:00:00,0,0,0,10,3,13
2024-03-12 01:10:00,0,0,0,7,4,11
2024-03-12 01:20:00,0,0,0,2,5,7
2024-03-12 01:30:00,0,0,0,3,1,4
2024-03-12 01:40:00,0,1,0,3,1,5
2024-03-12 01:50:00,0,0,0,3,0,3
2024-03-12 02:00:00,0,1,0,10,10,21
2024-03-12 02:10:00,0,0,0,0,1,1
2024-03-12 02:20:00,0,0,0,7,4,11
2024-03-12 02:30:00,0,0,0,3,2,5
2024-03-12 02:40:00,0,0,0,5,3,8
2024-03-12 02:50:00,0,1,0,3,1,5
2024-03-12 03:00:00,0,0,0,3,1,4
2024-03-12 03:10:00,0,1,0,2,5,8
2024-03-12 03:20:00,0,0,0,3,0,3
2024-03-12 03:30:00,0,0,0,7,2,9
2024-03-12 03:40:00,0,0,0,2,2,4
2024-03-12 03:50:00,0,0,0,3,2,5
2024-03-12 04:00:00,0,0,0,2,1,3
2024-03-12 04:10:00,0,0,0,4,1,5
2024-03-12 04:20:00,0,0,0,5,0,5
2024-03-12 04:30:00,0,0,0,1,0,1
2024-03-12 04:40:00,1,3,0,5,6,15
2024-03-12 04:50:00,0,0,0,8,4,12
2024-03-12 05:00:00,0,1,0,8,1,10
2024-03-12 05:10:00,0,3,0,15,6,24
2024-03-12 05:20:00,0,3,0,20,6,29
2024-03-12 05:30:00,1,3,0,29,2,35
2024-03-12 05:40:00,0,4,0,39,7,50
2024-03-12 05:50:00,0,8,0,36,12,56
2024-03-12 06:00:00,1,1,0,33,7,42
2024-03-12 06:10:00,2,2,0,46,8,58
2024-03-12 06:20:00,0,3,0,46,5,54
2024-03-12 06:30:00,2,2,0,74,15,93
2024-03-12 06:40:00,3,1,0,58,9,71
2024-03-12 06:50:00,3,5,0,67,11,86
2024-03-12 07:00:00,1,6,0,106,9,122
2024-03-12 07:10:00,4,10,0,109,12,135
2024-03-12 07:20:00,5,11,0,94,10,120
2024-03-12 07:30:00,4,9,0,127,16,156
2024-03-12 07:40:00,4,8,0,111,22,145
2024-03-12 07:50:00,4,14,0,90,14,122
2024-03-12 08:00:00,9,7,0,94,11,121
2024-03-12 08:10:00,4,7,0,66,15,92
2024-03-12 08:20:00,5,12,0,95,15,127
2024-03-12 08:30:00,10,15,0,90,20,135
2024-03-12 08:40:00,2,11,0,104,11,128
2024-03-12 08:50:00,4,13,0,75,15,107
2024-03-12 09:00:00,5,10,0,62,19,96
2024-03-12 09:10:00,4,9,0,82,20,115
2024-03-12 09:20:00,4,6,0,75,10,95
2024-03-12 09:30:00,8,10,0,67,9,94
2024-03-12 09:40:00,6,9,0,91,11,117
2024-03-12 09:50:00,5,14,0,75,14,108
2024-03-12 10:00:00,3,10,0,62,9,84
2024-03-12 10:10:00,5,14,0,80,14,113
2024-03-12 10:20:00,3,20,0,69,10,102
2024-03-12 10:30:00,3,9,0,85,9,106
2024-03-12 10:40:00,7,12,0,74,12,105
2024-03-12 10:50:00,2,11,0,64,17,94
2024-03-12 11:00:00,5,11,0,66,12,94
2024-03-12 11:10:00,3,9,0,69,13,94
2024-03-12 11:20:00,4,4,0,72,10,90
2024-03-12 11:30:00,5,10,0,78,20,113
2024-03-12 11:40:00,6,17,0,69,8,100
2024-03-12 11:50:00,7,19,0,73,10,109
2024-03-12 12:00:00,10,9,0,73,10,102
2024-03-12 12:10:00,11,15,0,67,12,105
2024-03-12 12:20:00,9,17,0,60,16,102
2024-03-12 12:30:00,6,20,0,69,11,106
2024-03-12 12:40:00,4,9,0,65,14,92
2024-03-12 12:50:00,4,10,0,76,17,107
2024-03-12 13:00:00,15,15,0,72,12,114
2024-03-12 13:10:00,7,21,0,72,12,112
2024-03-12 13:20:00,7,9,0,74,17,107
2024-03-12 13:30:00,5,14,0,84,18,121
2024-03-12 13:40:00,4,13,0,85,12,114
2024-03-12 13:50:00,7,9,0,76,10,102
2024-03-12 14:00:00,3,7,0,81,17,108
2024-03-12 14:10:00,7,8,0,80,15,110
2024-03-12 14:20:00,10,16,0,85,10,121
2024-03-12 14:30:00,8,9,0,92,9,118
2024-03-12 14:40:00,11,13,0,83,10,117
2024-03-12 14:50:00,6,13,0,70,12,101
2024-03-12 15:00:00,5,10,0,73,17,105
2024-03-12 15:10:00,8,11,0,90,12,121
2024-03-12 15:20:00,9,21,0,78,13,121
2024-03-12 15:30:00,8,17,0,95,14,134
2024-03-12 15:40:00,10,18,0,92,21,141
