datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D23Z,D31Z,D32Z,D33Z,D41Z,D42Z,D43Z,V14Z,V15Z,V16Z,V34Z,V35Z,V36Z,V10Z,Total
2024-03-02 20:40:00,14,13,5,12,23,15,12,18,4,27,18,3,12,13,13,11,19,15,13,260
2024-03-02 20:50:00,9,11,8,10,22,17,15,17,7,24,23,3,11,7,10,12,14,13,12,245
2024-03-02 21:00:00,11,13,8,9,17,9,15,15,7,28,21,9,9,10,12,16,12,8,11,240
2024-03-02 21:10:00,11,15,5,14,28,17,13,14,9,14,17,9,13,11,15,11,14,8,11,249
2024-03-02 21:20:00,15,12,8,6,13,21,8,10,5,11,14,7,6,14,9,8,8,14,6,195
2024-03-02 21:30:00,10,14,4,6,15,16,12,14,4,23,22,6,6,11,15,9,16,9,8,220
2024-03-02 21:40:00,17,10,9,8,16,19,10,15,3,40,25,3,4,15,11,9,17,4,6,241
2024-03-02 21:50:00,10,10,7,8,19,16,10,14,6,33,22,7,7,9,8,9,16,14,12,237
2024-03-02 22:00:00,15,8,8,16,22,22,13,17,6,30,16,6,12,12,8,12,22,8,18,271
2024-03-02 22:10:00,14,6,9,9,15,11,6,16,3,22,12,9,10,14,6,6,27,2,8,205
2024-03-02 22:20:00,15,11,12,10,26,13,13,9,13,20,14,5,10,10,12,10,9,15,10,237
2024-03-02 22:30:00,13,13,10,8,31,10,8,19,3,11,15,6,8,10,15,8,21,2,9,220
2024-03-02 22:40:00,9,13,7,12,23,14,11,9,7,8,14,7,13,10,17,12,9,7,25,227
2024-03-02 22:50:00,11,6,11,7,16,12,4,8,10,16,25,5,7,12,8,5,8,10,9,190
2024-03-02 23:00:00,12,7,7,9,26,15,11,10,7,20,18,5,9,12,7,7,14,7,9,212
2024-03-02 23:10:00,8,9,7,4,19,6,12,8,4,13,21,3,5,8,10,12,8,5,8,170
2024-03-02 23:20:00,7,8,3,8,19,7,10,8,5,8,22,5,7,8,7,10,10,5,10,167
2024-03-02 23:30:00,3,7,3,7,21,11,4,11,7,7,13,5,8,3,6,4,11,6,10,147
2024-03-02 23:40:00,15,8,16,10,16,14,11,11,4,13,25,7,8,11,11,11,11,5,12,219
2024-03-02 23:50:00,5,6,9,6,9,5,5,9,2,13,13,3,5,6,7,5,10,3,8,129
2024-03-03 00:00:00,7,7,4,12,12,9,4,5,2,17,30,5,11,5,9,7,5,2,15,168
2024-03-03 00:10:00,10,7,2,3,11,8,6,3,2,9,11,5,4,10,5,6,3,2,3,110
2024-03-03 00:20:00,3,4,7,5,11,6,4,10,2,6,14,5,5,3,5,4,10,3,9,116
2024-03-03 00:30:00,5,5,4,6,11,9,7,11,1,3,7,5,5,6,5,7,10,1,6,114
2024-03-03 00:40:00,4,4,4,2,10,7,5,2,6,9,13,8,1,5,5,5,2,9,2,103
2024-03-03 00:50:00,3,4,1,6,10,6,3,1,3,9,10,3,6,3,3,4,2,3,10,90
2024-03-03 01:00:00,8,7,7,2,8,7,5,2,1,5,17,3,2,7,5,5,2,1,2,96
2024-03-03 01:10:00,2,2,0,2,12,8,4,4,4,4,5,4,2,3,2,3,4,4,3,72
2024-03-03 01:20:00,5,6,2,2,3,3,6,2,0,3,10,3,2,5,7,5,2,0,3,69
2024-03-03 01:30:00,3,4,3,4,6,4,3,5,0,5,15,1,5,1,3,2,5,1,7,77
2024-03-03 01:40:00,4,6,6,3,8,7,1,4,2,5,11,1,3,4,5,1,4,3,6,84
2024-03-03 01:50:00,1,4,2,3,7,4,2,4,0,4,6,3,1,0,4,3,4,1,4,57
2024-03-03 02:00:00,5,3,0,2,8,4,4,3,2,6,8,1,2,7,4,4,2,4,3,72
2024-03-03 02:10:00,3,4,0,3,6,1,4,5,1,4,6,1,2,3,3,4,5,2,4,61
2024-03-03 02:20:00,4,1,3,3,8,2,1,0,2,3,3,0,3,5,1,1,0,2,3,45
2024-03-03 02:30:00,3,1,0,6,7,1,3,2,3,3,3,2,6,3,1,3,2,3,7,59
2024-03-03 02:40:00,3,2,0,1,7,1,6,1,0,3,5,1,0,3,2,5,1,0,1,42
2024-03-03 02:50:00,1,0,0,3,4,1,0,1,1,2,4,0,4,1,0,0,1,1,4,28
2024-03-03 03:00:00,3,3,2,1,8,4,2,2,3,0,2,2,1,3,3,2,2,2,2,47
2024-03-03 03:10:00,2,3,2,3,2,0,2,0,2,3,5,0,3,2,2,2,0,2,3,38
2024-03-03 03:20:00,3,5,2,0,3,5,1,4,1,2,3,1,0,5,5,1,4,2,0,47
2024-03-03 03:30:00,1,1,1,0,1,4,1,2,0,2,7,3,0,1,1,1,3,0,0,29
2024-03-03 03:40:00,2,0,0,5,1,1,1,2,1,2,2,0,2,2,0,1,2,2,3,29
2024-03-03 03:50:00,4,3,1,1,5,2,3,1,2,2,4,0,1,4,1,3,1,3,1,42
2024-03-03 04:00:00,0,1,2,0,2,0,3,3,0,0,1,0,0,0,1,3,3,0,0,19
2024-03-03 04:10:00,2,1,0,0,3,2,0,1,1,0,4,0,0,2,1,0,1,1,0,19
2024-03-03 04:20:00,2,1,2,0,3,1,2,2,3,1,1,0,1,2,2,2,2,3,1,31
2024-03-03 04:30:00,2,4,3,2,3,2,2,1,2,2,5,1,1,2,1,2,1,2,2,40
2024-03-03 04:40:00,1,2,0,0,2,0,4,3,0,1,1,0,0,2,2,4,4,0,0,26
2024-03-03 04:50:00,0,2,1,1,3,2,4,3,2,1,7,0,1,0,2,3,4,2,1,39
2024-03-03 05:00:00,3,3,2,2,6,1,4,5,2,2,4,0,1,2,3,4,12,2,3,61
2024-03-03 05:10:00,0,0,1,1,3,4,3,4,1,3,4,1,1,0,0,3,5,1,2,37
2024-03-03 05:20:00,0,1,4,1,4,1,5,3,0,3,4,0,1,0,1,4,3,0,1,36
2024-03-03 05:30:00,2,5,1,2,4,3,5,5,2,1,6,1,3,2,5,4,5,4,2,62
2024-03-03 05:40:00,3,4,1,2,4,2,5,7,0,1,1,0,1,4,4,6,6,0,2,53
2024-03-03 05:50:00,2,3,0,1,5,1,6,3,0,1,6,0,1,3,3,6,3,0,1,45
2024-03-03 06:00:00,4,8,4,3,4,3,5,1,2,10,8,1,3,4,9,5,1,2,4,81
2024-03-03 06:10:00,1,5,2,1,4,4,2,3,1,2,4,1,1,1,5,3,3,1,1,45
2024-03-03 06:20:00,1,2,2,1,1,0,6,4,0,4,5,2,1,1,2,6,4,0,1,43
2024-03-03 06:30:00,4,1,3,0,5,4,4,2,1,1,3,0,0,4,1,4,2,1,0,40
2024-03-03 06:40:00,3,5,0,1,4,4,2,5,0,2,2,0,1,3,5,2,5,1,1,46
2024-03-03 06:50:00,4,3,1,0,2,3,3,3,3,0,3,2,1,4,3,3,3,4,0,45
2024-03-03 07:00:00,3,5,0,5,2,1,5,2,0,2,3,1,3,3,5,6,0,0,4,50
2024-03-03 07:10:00,1,0,0,2,2,2,1,0,0,0,0,0,2,1,0,1,0,0,2,14
2024-03-03 07:20:00,2,0,0,3,2,0,3,3,0,3,5,1,2,2,0,3,3,0,3,35
2024-03-03 07:30:00,3,3,1,0,4,4,5,1,2,5,8,2,0,3,3,5,2,2,0,53
2024-03-03 07:40:00,1,3,1,1,3,3,12,3,1,1,4,1,1,1,4,10,4,2,1,57
2024-03-03 07:50:00,3,4,0,0,2,3,8,4,0,3,3,3,0,3,4,8,6,1,0,55
2024-03-03 08:00:00,3,5,1,4,8,4,5,2,1,4,5,3,5,4,4,5,2,1,4,70
2024-03-03 08:10:00,3,1,1,9,6,2,1,6,3,4,10,1,8,3,0,1,6,3,9,77
2024-03-03 08:20:00,2,4,1,5,13,2,2,6,2,2,7,2,6,2,4,2,6,2,6,76
2024-03-03 08:30:00,0,3,2,8,6,1,8,6,1,6,9,3,5,0,3,8,7,1,9,86
2024-03-03 08:40:00,3,3,2,6,14,5,7,3,1,6,14,1,7,3,4,7,3,1,6,96
2024-03-03 08:50:00,7,2,5,8,7,5,12,12,3,4,5,2,7,7,2,12,12,2,7,121
2024-03-03 09:00:00,2,6,2,6,4,5,14,6,1,8,9,3,5,2,6,13,7,1,5,105
2024-03-03 09:10:00,4,4,3,9,14,6,12,14,6,11,19,2,8,4,4,12,13,6,8,159
2024-03-03 09:20:00,7,9,4,0,13,8,12,20,4,8,13,2,0,9,9,11,18,8,0,155
2024-03-03 09:30:00,8,4,2,9,15,11,15,23,3,7,13,4,8,7,3,14,22,4,8,180
2024-03-03 09:40:00,11,9,3,6,10,12,14,15,2,13,18,1,6,11,9,12,15,8,6,181
2024-03-03 09:50:00,12,8,6,7,13,10,18,21,3,13,27,2,7,13,7,14,23,5,7,216
2024-03-03 10:00:00,5,9,5,11,16,12,20,20,4,8,18,6,8,4,6,17,20,7,11,207
2024-03-03 10:10:00,5,10,6,7,18,10,21,22,3,14,18,5,7,5,10,22,20,6,7,216
2024-03-03 10:20:00,5,8,6,13,23,12,16,19,0,11,21,6,11,6,9,14,16,8,11,215
2024-03-03 10:30:00,7,11,4,13,12,10,13,22,2,20,24,7,12,5,12,14,21,13,12,234
2024-03-03 10:40:00,14,13,4,13,23,11,19,23,6,16,26,5,12,15,13,17,21,17,11,279
2024-03-03 10:50:00,10,12,4,13,22,12,18,15,3,14,28,3,13,10,12,14,13,14,12,242
2024-03-03 11:00:00,13,14,4,12,15,17,24,11,2,7,20,5,13,13,12,23,10,9,12,236
2024-03-03 11:10:00,15,13,3,12,24,8,14,16,7,10,19,3,11,14,14,6,14,8,13,224
2024-03-03 11:20:00,12,14,2,8,26,9,15,18,5,6,15,4,6,14,14,12,14,11,6,211
2024-03-03 11:30:00,23,20,3,15,25,15,15,22,6,16,26,10,14,17,16,13,22,5,14,297
2024-03-03 11:40:00,10,14,8,5,22,13,14,20,4,18,34,1,4,13,17,13,18,6,6,240
2024-03-03 11:50:00,13,15,4,15,21,14,22,28,6,18,28,6,14,10,15,20,29,9,15,302
2024-03-03 12:00:00,22,20,7,13,22,15,16,15,3,24,30,7,11,19,20,17,17,4,12,294
2024-03-03 12:10:00,15,16,5,10,27,14,18,29,3,16,27,7,11,12,15,16,21,3,12,277
2024-03-03 12:20:00,13,16,9,20,31,18,25,30,9,25,31,5,18,14,15,20,28,11,19,357
2024-03-03 12:30:00,19,26,6,11,17,21,27,21,2,27,30,13,11,15,22,21,19,2,10,320
2024-03-03 12:40:00,13,9,7,13,30,17,25,22,8,18,26,6,13,12,10,21,19,10,13,292
2024-03-03 12:50:00,19,15,5,12,30,23,25,16,5,15,23,5,12,18,14,19,17,5,11,289
2024-03-03 13:00:00,23,29,3,14,23,26,26,28,5,28,30,10,14,22,26,19,21,7,13,367
2024-03-03 13:10:00,12,19,3,23,31,18,26,19,5,24,33,6,22,13,18,24,18,6,23,343
2024-03-03 13:20:00,20,22,9,20,28,25,25,22,5,25,36,13,18,17,21,21,20,4,19,370
2024-03-03 13:30:00,14,19,6,21,28,24,22,24,5,22,36,3,21,16,24,16,18,6,21,346
2024-03-03 13:40:00,28,26,8,20,33,22,21,28,6,23,34,8,19,22,21,17,26,6,19,387
2024-03-03 13:50:00,20,20,12,28,37,12,22,15,5,17,28,9,27,19,19,22,14,5,24,355
2024-03-03 14:00:00,21,12,18,22,25,18,25,26,6,21,26,9,20,20,12,21,21,7,22,352
2024-03-03 14:10:00,21,19,6,30,31,23,30,31,4,18,30,6,29,21,18,26,26,6,29,404
2024-03-03 14:20:00,19,18,12,16,34,19,19,20,5,14,29,11,14,18,17,15,15,10,16,321
2024-03-03 14:30:00,15,23,11,23,36,21,29,28,4,27,33,7,21,18,22,18,21,5,20,382
2024-03-03 14:40:00,17,20,11,24,27,22,27,26,6,18,35,13,22,14,17,23,20,6,22,370
2024-03-03 14:50:00,18,24,8,17,34,16,24,27,3,34,39,9,16,17,25,21,19,12,17,380
2024-03-03 15:00:00,17,17,8,22,27,18,26,18,6,19,33,7,19,16,14,20,16,7,23,333
2024-03-03 15:10:00,15,17,6,11,34,16,31,24,14,18,31,7,12,14,16,24,26,14,8,338
2024-03-03 15:20:00,10,16,7,18,27,15,26,29,7,17,17,4,14,11,18,24,30,8,18,316
2024-03-03 15:30:00,18,16,11,13,27,20,21,20,5,28,23,3,12,18,18,25,22,9,11,320
2024-03-03 15:40:00,21,19,8,14,18,17,27,25,8,24,24,11,15,20,17,22,24,9,15,338
2024-03-03 15:50:00,14,19,8,24,33,11,20,17,11,23,18,10,24,12,20,19,17,7,23,330
2024-03-03 16:00:00,22,13,9,34,25,15,23,21,7,21,21,2,12,21,11,21,21,6,10,315
2024-03-03 16:10:00,17,15,7,18,29,28,24,23,15,20,26,5,18,16,15,20,17,14,19,346
2024-03-03 16:20:00,21,10,5,19,28,20,25,37,9,23,18,3,18,20,13,24,37,10,19,359
2024-03-03 16:30:00,20,21,13,17,39,14,19,19,7,27,20,12,14,19,18,19,16,10,16,340
2024-03-03 16:40:00,17,17,8,19,35,19,21,27,8,21,18,7,18,15,18,18,26,10,18,340
2024-03-03 16:50:00,17,15,8,25,34,19,26,29,4,24,26,11,23,16,17,22,29,7,24,376
2024-03-03 17:00:00,16,21,11,20,34,20,23,25,7,30,25,3,16,15,18,19,25,8,19,355
2024-03-03 17:10:00,14,17,8,29,28,11,28,29,11,14,21,6,24,16,16,24,27,15,27,365
2024-03-03 17:20:00,18,22,10,19,27,31,23,23,9,10,22,11,18,16,22,22,23,11,21,358
2024-03-03 17:30:00,16,19,10,16,26,20,24,26,11,20,17,5,14,14,19,21,22,11,15,326
2024-03-03 17:40:00,20,26,9,20,32,25,29,31,7,19,36,7,18,18,26,22,29,12,18,404
2024-03-03 17:50:00,15,19,8,17,27,22,27,24,8,16,33,5,15,15,20,24,21,13,15,344
2024-03-03 18:00:00,11,22,4,18,27,27,21,25,9,30,40,9,16,10,21,21,22,12,17,362
2024-03-03 18:10:00,16,15,9,20,31,18,27,28,9,20,26,11,21,17,15,27,27,12,19,368
2024-03-03 18:20:00,17,19,7,19,28,15,24,24,7,31,35,9,22,18,24,42,30,15,19,405
2024-03-03 18:30:00,19,14,3,12,23,17,19,21,6,44,28,14,10,11,16,28,43,13,13,354
2024-03-03 18:40:00,15,18,6,24,26,14,23,30,6,29,19,5,22,14,20,61,38,20,27,417
2024-03-03 18:50:00,11,16,8,18,29,25,16,21,4,32,21,10,13,10,13,14,22,6,20,309
2024-03-03 19:00:00,12,16,7,13,22,22,16,22,6,33,29,6,12,12,15,15,21,6,16,301
2024-03-03 19:10:00,18,21,10,10,21,9,14,28,4,27,28,10,8,20,19,13,25,5,12,302
2024-03-03 19:20:00,10,12,11,12,18,9,27,30,0,25,21,7,12,11,9,18,27,2,12,273
2024-03-03 19:30:00,12,16,9,20,20,11,19,27,3,36,18,9,18,11,15,19,30,6,24,323
2024-03-03 19:40:00,15,11,9,12,19,25,23,25,5,28,18,8,8,17,11,19,26,7,9,295
2024-03-03 19:50:00,20,22,10,14,11,16,23,21,6,12,22,7,13,17,18,22,22,7,14,297
2024-03-03 20:00:00,12,12,10,9,21,15,24,21,5,15,18,5,8,12,10,32,24,5,10,268
2024-03-03 20:10:00,12,12,9,7,25,13,11,18,7,25,29,9,6,13,13,54,23,9,8,303
2024-03-03 20:20:00,12,13,10,13,32,9,18,19,6,19,18,9,12,9,11,23,13,6,17,269
2024-03-03 20:30:00,14,13,9,11,21,9,17,17,1,28,18,4,10,13,11,15,17,1,13,242
2024-03-03 20:40:00,10,10,4,6,19,10,18,10,0,40,20,4,6,10,10,10,11,1,6,205
2024-03-03 20:50:00,9,9,4,13,14,10,13,13,4,20,20,5,14,7,7,13,14,4,43,236
2024-03-03 21:00:00,7,6,5,11,17,11,17,15,3,26,17,0,11,7,8,13,16,3,11,204
2024-03-03 21:10:00,14,12,5,7,14,13,10,14,5,21,14,6,7,13,10,10,15,9,9,208
2024-03-03 21:20:00,8,10,4,2,12,8,7,13,7,9,14,4,2,7,8,7,11,8,2,143
2024-03-03 21:30:00,5,3,4,6,17,15,6,11,3,13,15,3,6,5,4,6,12,3,7,144
2024-03-03 21:40:00,10,8,4,11,15,11,7,10,2,9,10,5,10,10,6,7,10,1,15,161
2024-03-03 21:50:00,8,6,4,6,13,6,9,11,2,9,12,1,6,9,6,10,12,2,7,139
2024-03-03 22:00:00,9,8,6,8,8,7,10,5,10,22,11,4,7,8,9,11,5,9,9,166
2024-03-03 22:10:00,7,6,2,7,22,7,11,12,10,41,18,4,8,8,6,11,13,10,7,210
2024-03-03 22:20:00,5,7,9,6,14,4,6,11,9,6,12,4,7,4,7,6,9,7,8,141
2024-03-03 22:30:00,2,6,4,6,17,6,4,8,4,12,7,2,5,2,5,5,9,4,8,116
2024-03-03 22:40:00,6,11,16,4,13,2,8,9,1,8,10,1,4,4,12,7,8,1,4,129
2024-03-03 22:50:00,8,14,10,5,10,6,3,3,0,10,24,3,4,9,13,3,3,1,4,133
2024-03-03 23:00:00,4,7,4,6,5,4,3,3,2,7,13,1,6,4,8,3,3,5,6,94
2024-03-03 23:10:00,7,7,4,4,7,3,5,2,2,4,18,0,5,7,6,5,2,3,4,95
2024-03-03 23:20:00,4,1,3,3,3,4,6,7,1,7,14,2,3,4,1,6,6,1,4,80
2024-03-03 23:30:00,4,2,3,4,4,1,0,1,1,6,8,3,3,4,2,0,1,1,7,55
2024-03-03 23:40:00,7,5,9,3,4,2,5,4,2,5,6,0,3,6,5,5,4,2,3,80
2024-03-03 23:50:00,1,5,5,3,5,2,3,0,1,1,4,0,3,1,6,3,0,3,4,50
2024-03-04 00:00:00,1,2,2,2,4,5,2,3,2,4,7,0,2,1,3,2,3,1,2,48
2024-03-04 00:10:00,3,0,2,4,3,5,4,0,0,4,7,0,3,3,0,4,0,1,4,47
2024-03-04 00:20:00,2,1,1,4,4,0,1,1,0,3,5,1,4,2,1,1,1,0,4,36
2024-03-04 00:30:00,1,0,1,1,3,2,5,1,1,1,4,0,1,1,0,6,1,1,2,32
2024-03-04 00:40:00,2,2,2,1,3,1,1,3,1,0,1,0,1,2,2,1,2,0,1,26
2024-03-04 00:50:00,0,0,1,0,3,4,1,2,0,1,3,1,0,0,1,2,3,1,0,23
2024-03-04 01:00:00,1,2,4,0,4,6,0,7,0,1,1,2,0,0,1,0,3,1,0,33
2024-03-04 01:10:00,0,3,0,1,1,1,0,1,0,1,11,0,2,0,4,0,1,0,1,27
2024-03-04 01:20:00,1,1,3,0,2,2,0,2,1,2,1,2,0,0,3,2,4,2,0,28
2024-03-04 01:30:00,1,1,0,1,1,0,0,1,2,0,5,0,1,1,1,1,1,9,1,27
2024-03-04 01:40:00,0,0,0,0,3,2,0,1,0,3,5,0,0,0,0,0,1,0,0,15
2024-03-04 01:50:00,1,0,2,0,3,0,1,1,0,1,1,0,0,1,0,2,1,0,0,14
2024-03-04 02:00:00,2,1,0,1,2,0,0,2,0,0,1,0,0,2,1,1,2,1,1,17
2024-03-04 02:10:00,1,0,0,1,1,1,0,0,1,3,5,0,1,1,0,0,0,1,1,17
2024-03-04 02:20:00,2,0,0,0,3,1,1,0,1,1,1,0,0,2,0,1,0,1,0,14
2024-03-04 02:30:00,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,6
2024-03-04 02:40:00,1,0,0,0,1,0,2,1,0,2,2,1,0,1,0,4,1,0,0,16
2024-03-04 02:50:00,1,0,0,0,4,4,1,0,0,0,2,0,0,1,0,1,0,0,0,14
2024-03-04 03:00:00,0,0,0,0,2,0,1,1,0,3,24,2,0,0,0,2,2,0,0,37
2024-03-04 03:10:00,0,2,1,1,1,2,1,1,0,1,3,0,1,0,2,1,1,1,18,37
2024-03-04 03:20:00,0,0,0,1,0,0,0,1,1,1,4,1,1,0,0,0,1,2,1,14
2024-03-04 03:30:00,0,0,2,2,4,2,0,2,0,0,1,0,3,1,0,0,3,0,2,22
2024-03-04 03:40:00,0,1,0,1,1,1,0,3,1,3,13,1,1,0,1,0,3,14,1,45
2024-03-04 03:50:00,0,0,2,1,0,0,1,1,0,0,1,0,3,0,0,1,1,0,1,12
2024-03-04 04:00:00,2,0,1,1,1,1,0,4,1,3,3,0,1,2,1,1,4,3,1,30
2024-03-04 04:10:00,2,2,1,0,1,1,1,0,0,4,8,0,0,2,2,1,1,1,0,27
2024-03-04 04:20:00,1,0,0,0,3,0,0,1,1,4,4,2,0,0,0,0,1,1,0,18
2024-03-04 04:30:00,1,0,0,0,4,0,4,0,3,1,5,1,0,1,0,4,0,3,0,27
2024-03-04 04:40:00,0,1,0,0,5,2,5,5,0,1,3,3,0,0,1,5,5,0,1,37
2024-03-04 04:50:00,0,3,0,0,4,2,7,5,2,5,15,1,0,1,3,7,4,1,0,60
2024-03-04 05:00:00,3,4,0,0,6,1,15,10,0,2,3,1,0,3,4,14,10,1,0,77
2024-03-04 05:10:00,2,3,1,1,4,2,18,9,1,5,31,0,1,2,3,20,12,1,1,117
2024-03-04 05:20:00,1,4,0,5,11,3,13,14,4,4,8,2,7,2,3,9,13,4,5,112
2024-03-04 05:30:00,0,5,1,3,15,4,28,21,5,14,18,5,4,0,6,21,20,7,3,180
2024-03-04 05:40:00,6,10,4,5,10,7,35,43,1,18,26,6,6,6,10,24,40,2,6,265
2024-03-04 05:50:00,5,11,3,6,23,8,28,23,3,11,17,5,5,5,10,19,18,8,6,214
2024-03-04 06:00:00,6,12,1,8,19,5,28,33,3,29,21,2,8,7,12,30,30,4,9,267
2024-03-04 06:10:00,9,11,4,6,16,8,26,25,7,31,26,6,6,8,13,33,39,7,6,287
2024-03-04 06:20:00,6,13,11,14,28,9,31,30,4,21,24,4,14,5,12,23,26,4,14,293
2024-03-04 06:30:00,11,17,3,9,25,11,47,51,6,35,37,8,10,11,14,25,33,22,13,388
2024-03-04 06:40:00,11,15,2,12,28,16,52,47,9,24,22,8,8,11,13,33,39,24,10,384
2024-03-04 06:50:00,16,19,5,17,22,13,44,47,13,29,37,9,14,11,17,38,47,21,16,435
2024-03-04 07:00:00,11,15,6,23,34,17,55,49,13,28,32,6,23,12,16,38,42,12,20,452
2024-03-04 07:10:00,16,25,4,26,26,15,55,49,13,28,39,5,26,15,22,38,42,15,25,484
2024-03-04 07:20:00,13,25,5,17,33,14,58,66,19,32,44,14,16,16,21,37,56,28,17,531
2024-03-04 07:30:00,19,25,9,22,29,20,65,63,19,46,63,13,20,21,21,39,43,21,21,579
2024-03-04 07:40:00,23,28,8,30,36,24,61,66,22,47,61,23,22,19,25,50,46,25,25,641
2024-03-04 07:50:00,23,24,9,28,40,22,48,56,15,39,60,16,23,22,20,37,34,24,26,566
2024-03-04 08:00:00,19,33,7,23,42,20,63,72,23,55,60,20,23,12,30,47,58,23,26,656
2024-03-04 08:10:00,18,29,5,31,37,17,64,71,20,33,46,19,24,15,28,40,61,19,27,604
2024-03-04 08:20:00,21,21,8,38,36,23,49,56,17,39,47,12,30,18,20,27,44,22,28,556
2024-03-04 08:30:00,20,40,13,28,35,17,59,57,18,38,53,18,21,17,38,42,41,24,24,603
2024-03-04 08:40:00,22,31,9,28,34,21,53,59,19,38,54,21,21,17,25,45,48,20,22,587
2024-03-04 08:50:00,21,21,9,31,40,24,58,61,14,38,50,14,23,20,27,42,42,16,26,577
2024-03-04 09:00:00,18,20,15,26,23,17,35,46,13,31,46,11,20,18,18,28,38,14,21,458
2024-03-04 09:10:00,19,23,10,16,33,15,42,45,10,21,38,13,15,18,22,35,39,14,15,443
2024-03-04 09:20:00,17,22,8,22,26,15,44,42,11,28,46,17,19,20,23,40,39,16,22,477
2024-03-04 09:30:00,16,26,13,19,31,16,52,48,15,22,40,16,16,14,24,37,36,19,18,478
2024-03-04 09:40:00,12,18,7,18,25,22,42,48,6,33,44,11,14,14,18,28,43,8,14,425
2024-03-04 09:50:00,21,22,14,17,23,22,49,58,12,22,35,6,14,19,18,38,49,12,13,464
2024-03-04 10:00:00,20,21,6,19,33,26,38,44,10,29,40,14,19,19,21,36,39,11,18,463
2024-03-04 10:10:00,20,20,9,22,23,19,30,28,13,33,36,10,23,18,20,27,22,14,19,406
2024-03-04 10:20:00,22,30,12,26,29,24,38,39,14,22,40,15,21,21,22,25,35,20,24,479
2024-03-04 10:30:00,19,21,6,16,23,22,39,45,12,31,35,8,15,23,21,34,40,18,17,445
2024-03-04 10:40:00,26,33,9,14,34,28,42,47,11,33,31,10,12,28,30,35,40,12,11,486
2024-03-04 10:50:00,18,23,9,20,39,26,39,41,9,17,42,12,18,21,22,26,36,13,19,450
2024-03-04 11:00:00,21,31,9,24,24,25,36,41,8,25,28,12,22,20,26,31,36,9,22,450
2024-03-04 11:10:00,22,25,13,16,28,24,33,31,9,23,35,10,16,22,26,32,36,9,16,426
2024-03-04 11:20:00,27,29,13,14,28,27,52,41,8,22,26,11,12,26,26,42,36,10,12,462
2024-03-04 11:30:00,27,28,11,17,28,28,38,37,11,19,38,17,16,23,28,29,28,15,17,455
2024-03-04 11:40:00,18,24,13,13,18,28,30,35,9,19,38,15,12,18,26,28,34,8,13,399
2024-03-04 11:50:00,22,32,10,25,28,22,42,49,15,27,53,15,21,20,27,36,35,14,23,516
2024-03-04 12:00:00,22,24,10,22,31,28,34,38,14,23,38,13,18,23,26,31,31,14,18,458
2024-03-04 12:10:00,25,27,9,21,34,27,46,53,15,25,29,10,21,23,23,37,41,22,19,507
2024-03-04 12:20:00,25,33,11,16,27,20,38,33,18,34,38,14,11,23,22,35,31,23,14,466
2024-03-04 12:30:00,28,35,11,20,39,31,31,30,8,21,26,10,22,25,32,26,35,12,21,463
2024-03-04 12:40:00,26,30,15,22,28,23,36,40,10,28,45,15,16,27,27,33,36,17,22,496
2024-03-04 12:50:00,20,29,19,11,34,26,40,39,8,24,36,15,11,24,26,37,36,10,12,457
2024-03-04 13:00:00,32,38,18,15,27,23,33,40,7,27,37,12,15,29,30,28,34,10,15,470
2024-03-04 13:10:00,27,38,18,21,31,36,33,37,10,35,31,16,17,25,28,28,35,13,22,501
2024-03-04 13:20:00,30,40,11,23,20,35,35,49,10,16,31,7,21,29,32,25,44,16,22,496
2024-03-04 13:30:00,34,46,9,21,32,24,36,37,11,18,40,7,19,30,42,27,33,13,21,500
2024-03-04 13:40:00,30,38,14,24,36,26,35,30,13,22,36,11,23,31,31,29,25,18,22,494
2024-03-04 13:50:00,23,32,11,25,25,23,26,23,13,22,32,13,21,21,33,22,15,12,22,414
2024-03-04 14:00:00,28,33,14,19,23,30,41,40,10,25,36,17,15,27,24,27,26,16,21,472
2024-03-04 14:10:00,32,34,11,13,36,33,35,32,10,33,43,15,13,33,31,28,32,13,12,489
2024-03-04 14:20:00,29,35,15,21,23,35,44,38,8,22,37,16,19,129,34,36,36,13,20,610
2024-03-04 14:30:00,37,42,12,25,38,28,37,31,8,14,38,11,26,25,35,31,26,12,25,501
2024-03-04 14:40:00,28,34,17,16,28,35,39,37,14,24,39,15,15,28,32,29,31,16,14,491
2024-03-04 14:50:00,37,46,18,26,29,30,40,41,7,42,43,11,26,33,31,35,38,8,25,566
2024-03-04 15:00:00,37,39,17,18,42,35,32,39,16,34,45,11,17,30,34,25,30,16,17,534
2024-03-04 15:10:00,39,39,16,33,35,40,40,38,10,21,38,12,32,33,31,36,28,14,35,570
2024-03-04 15:20:00,41,42,19,27,43,25,43,51,12,21,47,15,24,39,34,33,42,17,23,598
2024-03-04 15:30:00,47,45,20,22,28,34,33,39,5,32,49,14,20,44,32,27,27,10,21,549
2024-03-04 15:40:00,52,58,19,33,35,37,38,30,13,36,47,20,29,38,36,28,20,17,30,616
2024-03-04 15:50:00,32,38,14,31,40,28,37,39,9,37,45,16,27,28,32,27,32,9,30,551
2024-03-04 16:00:00,48,46,16,35,43,22,45,45,9,34,40,19,31,40,37,34,46,10,33,633
2024-03-04 16:10:00,49,50,23,24,47,35,41,42,9,39,56,15,24,35,28,35,35,14,24,625
