datetime,V42Z,V72Z,V92Z,V102Z,V122Z,V22Z,V63Z,Total
2024-03-09 22:40:00,17,106,320,8,16,0,0,467
2024-03-09 22:50:00,13,25,21,9,19,0,0,87
2024-03-09 23:00:00,13,19,19,5,18,0,0,74
2024-03-09 23:10:00,15,26,24,5,11,1,0,82
2024-03-09 23:20:00,13,16,21,7,23,0,0,80
2024-03-09 23:30:00,8,25,13,5,11,1,0,63
2024-03-09 23:40:00,11,41,58,8,20,0,0,138
2024-03-09 23:50:00,11,13,17,2,14,1,0,58
2024-03-10 00:00:00,7,9,8,3,13,0,0,40
2024-03-10 00:10:00,13,18,9,5,8,0,0,53
2024-03-10 00:20:00,8,14,12,3,13,0,0,50
2024-03-10 00:30:00,4,16,15,6,8,0,0,49
2024-03-10 00:40:00,5,16,23,3,6,0,0,53
2024-03-10 00:50:00,11,11,18,5,12,1,0,58
2024-03-10 01:00:00,7,17,8,4,7,0,0,43
2024-03-10 01:10:00,10,8,15,2,12,1,0,48
2024-03-10 01:20:00,13,10,6,2,1,0,0,32
2024-03-10 01:30:00,8,12,6,3,4,0,0,33
2024-03-10 01:40:00,5,15,48,5,4,0,0,77
2024-03-10 01:50:00,8,10,3,2,4,1,0,28
2024-03-10 02:00:00,5,6,4,1,4,0,0,20
2024-03-10 02:10:00,2,11,9,0,5,0,0,27
2024-03-10 02:20:00,3,3,8,3,5,1,0,23
2024-03-10 02:30:00,1,7,10,1,2,0,0,21
2024-03-10 02:40:00,3,14,59,1,5,0,0,82
2024-03-10 02:50:00,4,2,7,2,3,0,0,18
2024-03-10 03:00:00,3,4,6,0,1,0,0,14
2024-03-10 03:10:00,9,7,15,3,5,0,0,39
2024-03-10 03:20:00,2,2,7,3,5,0,0,19
2024-03-10 03:30:00,2,9,3,2,2,0,0,18
2024-03-10 03:40:00,1,7,13,3,0,0,0,24
2024-03-10 03:50:00,2,4,5,2,1,0,0,14
2024-03-10 04:00:00,2,4,3,2,3,0,0,14
2024-03-10 04:10:00,4,3,8,2,0,0,0,17
2024-03-10 04:20:00,2,7,9,1,0,0,0,19
2024-03-10 04:30:00,1,5,6,3,2,0,0,17
2024-03-10 04:40:00,1,9,6,0,2,0,0,18
2024-03-10 04:50:00,1,5,4,1,3,0,0,14
2024-03-10 05:00:00,3,3,2,1,2,0,0,11
2024-03-10 05:10:00,3,7,4,3,7,0,0,24
2024-03-10 05:20:00,5,5,9,3,5,0,0,27
2024-03-10 05:30:00,2,11,4,4,7,0,0,28
2024-03-10 05:40:00,6,11,9,2,8,0,0,36
2024-03-10 05:50:00,3,3,6,1,4,0,0,17
2024-03-10 06:00:00,6,7,4,1,9,0,0,27
2024-03-10 06:10:00,7,5,6,2,3,0,0,23
2024-03-10 06:20:00,3,11,6,4,5,0,0,29
2024-03-10 06:30:00,4,8,7,5,7,0,0,31
2024-03-10 06:40:00,6,6,3,2,6,1,0,24
2024-03-10 06:50:00,5,3,8,4,3,0,0,23
2024-03-10 07:00:00,4,6,1,2,3,0,0,16
2024-03-10 07:10:00,5,9,5,5,3,0,0,27
2024-03-10 07:20:00,3,3,2,1,5,0,0,14
2024-03-10 07:30:00,2,4,6,7,7,0,0,26
2024-03-10 07:40:00,4,6,4,3,3,0,0,20
2024-03-10 07:50:00,3,4,7,4,4,0,0,22
2024-03-10 08:00:00,2,4,6,2,9,1,0,24
2024-03-10 08:10:00,4,9,12,3,4,0,0,32
2024-03-10 08:20:00,6,2,5,5,7,0,0,25
2024-03-10 08:30:00,10,9,9,6,7,0,0,41
2024-03-10 08:40:00,9,15,17,7,5,0,0,53
2024-03-10 08:50:00,5,6,11,6,11,1,0,40
2024-03-10 09:00:00,9,12,6,4,12,0,0,43
2024-03-10 09:10:00,8,13,20,4,12,0,0,57
2024-03-10 09:20:00,11,15,7,9,11,0,0,53
2024-03-10 09:30:00,14,10,8,8,19,0,0,59
2024-03-10 09:40:00,10,22,8,10,19,1,0,70
2024-03-10 09:50:00,7,20,114,11,22,0,0,174
2024-03-10 10:00:00,15,19,10,5,19,0,0,68
2024-03-10 10:10:00,19,17,14,12,15,1,0,78
2024-03-10 10:20:00,11,23,17,6,20,1,0,78
2024-03-10 10:30:00,11,15,16,11,20,0,0,73
2024-03-10 10:40:00,10,20,17,9,22,0,0,78
2024-03-10 10:50:00,11,14,24,9,24,1,0,83
2024-03-10 11:00:00,13,15,16,10,32,1,0,87
2024-03-10 11:10:00,16,28,20,12,30,0,0,106
2024-03-10 11:20:00,16,21,14,11,32,1,0,95
2024-03-10 11:30:00,19,16,23,12,26,0,0,96
2024-03-10 11:40:00,12,28,28,8,30,0,0,106
2024-03-10 11:50:00,16,20,24,4,36,0,0,100
2024-03-10 12:00:00,25,27,22,13,35,1,0,123
2024-03-10 12:10:00,18,22,35,13,30,1,0,119
2024-03-10 12:20:00,16,22,17,8,42,2,0,107
2024-03-10 12:30:00,14,27,32,16,26,0,0,115
2024-03-10 12:40:00,21,40,21,16,30,0,0,128
2024-03-10 12:50:00,15,28,24,12,38,1,0,118
2024-03-10 13:00:00,14,22,29,10,42,0,0,117
2024-03-10 13:10:00,22,30,28,14,30,2,0,126
2024-03-10 13:20:00,19,27,22,21,27,0,0,116
2024-03-10 13:30:00,21,26,16,19,33,2,0,117
2024-03-10 13:40:00,22,28,22,20,28,0,0,120
2024-03-10 13:50:00,19,21,38,19,33,1,0,131
2024-03-10 14:00:00,21,32,28,11,43,1,0,136
2024-03-10 14:10:00,18,18,17,14,36,4,0,107
2024-03-10 14:20:00,26,35,28,15,31,4,0,139
2024-03-10 14:30:00,19,35,24,13,28,1,0,120
2024-03-10 14:40:00,17,26,18,18,36,0,0,115
2024-03-10 14:50:00,24,34,30,11,38,1,0,138
2024-03-10 15:00:00,16,36,26,15,30,3,0,126
2024-03-10 15:10:00,19,31,26,16,25,1,0,118
2024-03-10 15:20:00,17,27,28,14,41,0,0,127
2024-03-10 15:30:00,18,31,31,18,35,0,0,133
2024-03-10 15:40:00,18,42,40,12,25,3,0,140
2024-03-10 15:50:00,14,45,22,16,29,1,0,127
2024-03-10 16:00:00,22,24,25,13,19,0,0,103
2024-03-10 16:10:00,24,39,29,18,33,1,0,144
2024-03-10 16:20:00,20,25,29,17,29,1,0,121
2024-03-10 16:30:00,15,41,22,15,26,0,0,119
2024-03-10 16:40:00,25,48,30,11,32,1,0,147
2024-03-10 16:50:00,20,30,36,18,35,0,0,139
2024-03-10 17:00:00,16,59,30,20,34,0,0,159
2024-03-10 17:10:00,23,43,40,16,40,1,0,163
2024-03-10 17:20:00,19,37,24,14,40,0,0,134
2024-03-10 17:30:00,24,45,24,15,30,0,0,138
2024-03-10 17:40:00,17,32,23,12,39,0,0,123
2024-03-10 17:50:00,21,29,25,17,36,0,0,128
2024-03-10 18:00:00,18,28,35,15,42,1,0,139
2024-03-10 18:10:00,20,25,17,16,31,0,0,109
2024-03-10 18:20:00,24,28,22,12,19,1,0,106
2024-03-10 18:30:00,16,51,34,14,32,0,0,147
2024-03-10 18:40:00,20,29,24,14,22,0,0,109
2024-03-10 18:50:00,17,22,23,8,23,1,0,94
2024-03-10 19:00:00,15,35,18,19,35,0,0,122
2024-03-10 19:10:00,28,24,22,17,41,0,0,132
2024-03-10 19:20:00,22,24,19,15,26,0,0,106
2024-03-10 19:30:00,21,34,23,13,24,0,0,115
2024-03-10 19:40:00,11,30,25,15,34,0,0,115
2024-03-10 19:50:00,10,33,24,11,28,2,0,108
2024-03-10 20:00:00,20,20,13,11,21,1,0,86
2024-03-10 20:10:00,14,29,14,11,16,2,0,86
2024-03-10 20:20:00,13,24,17,9,18,0,0,81
2024-03-10 20:30:00,18,13,19,13,17,0,0,80
2024-03-10 20:40:00,19,32,16,9,19,1,0,96
2024-03-10 20:50:00,18,30,15,5,8,0,0,76
2024-03-10 21:00:00,14,23,29,10,20,2,0,98
2024-03-10 21:10:00,21,14,34,4,16,0,0,89
2024-03-10 21:20:00,19,27,23,11,12,0,0,92
2024-03-10 21:30:00,16,23,8,7,12,2,0,68
2024-03-10 21:40:00,14,17,24,5,11,0,0,71
2024-03-10 21:50:00,13,18,16,6,13,0,0,66
2024-03-10 22:00:00,12,19,14,6,12,0,0,63
2024-03-10 22:10:00,13,18,16,4,6,0,0,57
2024-03-10 22:20:00,10,17,19,7,16,0,0,69
2024-03-10 22:30:00,11,13,8,5,6,0,0,43
2024-03-10 22:40:00,7,21,12,4,10,0,0,54
2024-03-10 22:50:00,8,35,12,5,7,0,0,67
2024-03-10 23:00:00,4,6,2,5,8,0,0,25
2024-03-10 23:10:00,9,8,4,1,6,0,0,28
2024-03-10 23:20:00,4,4,4,0,4,0,0,16
2024-03-10 23:30:00,3,18,3,3,6,0,0,33
2024-03-10 23:40:00,6,6,9,7,8,0,0,36
2024-03-10 23:50:00,4,6,8,5,7,0,0,30
2024-03-11 00:00:00,5,8,6,3,2,0,0,24
2024-03-11 00:10:00,3,14,4,3,6,0,0,30
2024-03-11 00:20:00,3,12,4,3,7,1,0,30
2024-03-11 00:30:00,5,7,4,3,4,0,0,23
2024-03-11 00:40:00,1,7,4,1,1,0,0,14
2024-03-11 00:50:00,0,3,3,1,5,0,0,12
2024-03-11 01:00:00,1,3,18,0,1,0,0,23
2024-03-11 01:10:00,1,3,2,1,2,0,0,9
2024-03-11 01:20:00,1,1,1,1,3,0,0,7
2024-03-11 01:30:00,4,1,2,0,2,0,0,9
2024-03-11 01:40:00,2,4,3,2,5,0,0,16
2024-03-11 01:50:00,2,3,1,1,2,0,0,9
2024-03-11 02:00:00,0,0,2,1,1,0,0,4
2024-03-11 02:10:00,0,4,1,0,1,0,0,6
2024-03-11 02:20:00,2,2,0,1,2,0,0,7
2024-03-11 02:30:00,3,1,2,0,1,0,0,7
2024-03-11 02:40:00,1,1,1,1,1,0,0,5
2024-03-11 02:50:00,4,0,1,0,2,0,0,7
2024-03-11 03:00:00,1,1,3,0,0,0,0,5
2024-03-11 03:10:00,0,0,1,1,0,0,0,2
2024-03-11 03:20:00,0,2,2,0,1,0,0,5
2024-03-11 03:30:00,1,2,1,0,2,0,0,6
2024-03-11 03:40:00,2,1,2,2,1,0,0,8
2024-03-11 03:50:00,3,6,0,0,3,0,0,12
2024-03-11 04:00:00,4,1,2,3,2,0,0,12
2024-03-11 04:10:00,1,2,8,0,3,0,0,14
2024-03-11 04:20:00,4,3,2,2,1,0,0,12
2024-03-11 04:30:00,6,6,4,1,3,0,0,20
2024-03-11 04:40:00,5,11,2,1,6,0,0,25
2024-03-11 04:50:00,0,9,6,3,3,0,0,21
2024-03-11 05:00:00,8,8,12,1,9,0,0,38
2024-03-11 05:10:00,13,14,32,3,11,0,0,73
2024-03-11 05:20:00,5,13,9,3,16,0,0,46
2024-03-11 05:30:00,10,12,9,8,20,0,0,59
2024-03-11 05:40:00,9,14,12,10,33,0,0,78
2024-03-11 05:50:00,7,20,11,5,37,0,0,80
2024-03-11 06:00:00,13,21,19,8,34,0,0,95
2024-03-11 06:10:00,13,24,16,11,30,0,0,94
2024-03-11 06:20:00,15,39,20,11,37,0,0,122
2024-03-11 06:30:00,20,25,18,10,48,0,0,121
2024-03-11 06:40:00,14,27,18,17,50,0,0,126
2024-03-11 06:50:00,22,30,19,11,52,0,0,134
2024-03-11 07:00:00,27,30,26,17,55,0,0,155
2024-03-11 07:10:00,24,34,14,19,72,0,0,163
2024-03-11 07:20:00,27,65,20,19,63,0,0,194
2024-03-11 07:30:00,22,52,29,22,51,1,0,177
2024-03-11 07:40:00,25,37,30,27,56,1,0,176
2024-03-11 07:50:00,22,36,22,38,56,0,0,174
2024-03-11 08:00:00,16,40,34,25,38,2,0,155
2024-03-11 08:10:00,37,54,19,37,67,1,0,215
2024-03-11 08:20:00,25,45,33,40,61,0,0,204
2024-03-11 08:30:00,27,40,30,29,57,4,0,187
2024-03-11 08:40:00,20,47,57,20,51,2,0,197
2024-03-11 08:50:00,30,37,31,29,42,2,0,171
2024-03-11 09:00:00,31,46,26,33,49,0,0,185
2024-03-11 09:10:00,22,56,23,21,32,1,0,155
2024-03-11 09:20:00,26,52,31,31,43,1,0,184
2024-03-11 09:30:00,14,35,22,14,41,0,0,126
2024-03-11 09:40:00,24,39,26,17,42,0,0,148
2024-03-11 09:50:00,22,44,31,14,36,0,0,147
2024-03-11 10:00:00,0,0,0,0,0,0,0,0
2024-03-11 10:10:00,0,0,0,0,0,0,0,0
2024-03-11 10:20:00,0,0,0,0,0,0,0,0
2024-03-11 10:30:00,0,0,0,0,0,0,0,0
2024-03-11 10:40:00,0,0,0,0,0,0,0,0
2024-03-11 10:50:00,0,0,0,0,0,0,0,0
2024-03-11 11:00:00,0,0,0,0,0,0,0,0
2024-03-11 11:10:00,0,0,0,0,0,0,0,0
2024-03-11 11:20:00,0,0,0,0,0,0,0,0
2024-03-11 11:30:00,0,0,0,0,0,0,0,0
2024-03-11 11:40:00,0,0,0,0,0,0,0,0
2024-03-11 11:50:00,0,0,0,0,0,0,0,0
2024-03-11 12:00:00,0,0,0,0,0,0,0,0
2024-03-11 12:10:00,0,0,0,0,0,0,0,0
2024-03-11 12:20:00,0,0,0,0,0,0,0,0
2024-03-11 12:30:00,0,0,0,0,0,0,0,0
2024-03-11 12:40:00,5,6,5,3,18,0,0,37
2024-03-11 12:50:00,29,44,36,14,39,0,0,162
2024-03-11 13:00:00,30,82,29,15,42,0,0,198
2024-03-11 13:10:00,21,37,31,20,40,0,0,149
2024-03-11 13:20:00,32,44,33,19,42,2,0,172
2024-03-11 13:30:00,29,45,34,20,34,1,0,163
2024-03-11 13:40:00,28,34,23,21,41,1,0,148
2024-03-11 13:50:00,20,36,35,14,47,0,0,152
2024-03-11 14:00:00,33,39,38,15,35,1,0,161
2024-03-11 14:10:00,22,57,45,19,43,3,0,189
2024-03-11 14:20:00,29,47,59,13,38,2,0,188
2024-03-11 14:30:00,41,44,39,12,44,0,0,180
2024-03-11 14:40:00,35,57,37,17,49,2,0,197
2024-03-11 14:50:00,29,48,30,25,36,0,0,168
2024-03-11 15:00:00,30,44,36,19,58,0,0,187
2024-03-11 15:10:00,28,81,37,22,43,1,0,212
2024-03-11 15:20:00,26,53,32,23,47,3,0,184
2024-03-11 15:30:00,32,60,36,19,50,1,0,198
2024-03-11 15:40:00,32,46,35,32,54,1,0,200
2024-03-11 15:50:00,28,59,30,24,46,2,0,189
2024-03-11 16:00:00,25,61,35,22,39,4,0,186
2024-03-11 16:10:00,29,51,32,21,58,1,0,192
2024-03-11 16:20:00,33,42,37,27,50,2,0,191
2024-03-11 16:30:00,38,112,31,28,59,2,0,270
2024-03-11 16:40:00,35,80,32,15,40,1,0,203
2024-03-11 16:50:00,33,47,28,22,55,3,0,188
2024-03-11 17:00:00,33,49,40,24,55,2,0,203
2024-03-11 17:10:00,23,70,37,30,58,3,0,221
2024-03-11 17:20:00,28,48,34,29,55,3,0,197
2024-03-11 17:30:00,29,47,29,18,51,0,0,174
2024-03-11 17:40:00,20,46,32,27,57,2,0,184
2024-03-11 17:50:00,30,47,26,33,47,0,0,183
2024-03-11 18:00:00,34,61,31,18,45,0,0,189
2024-03-11 18:10:00,27,59,38,14,41,1,0,180
2024-03-11 18:20:00,27,37,22,27,29,2,0,144
2024-03-11 18:30:00,20,70,27,23,59,1,0,200
2024-03-11 18:40:00,20,49,29,15,26,0,0,139
2024-03-11 18:50:00,27,34,19,7,26,0,0,113
2024-03-11 19:00:00,26,38,24,11,31,1,0,131
2024-03-11 19:10:00,20,33,17,18,27,0,0,115
2024-03-11 19:20:00,18,25,26,11,24,1,0,105
2024-03-11 19:30:00,20,31,24,14,30,0,0,119
2024-03-11 19:40:00,15,23,21,13,40,0,0,112
2024-03-11 19:50:00,11,34,24,7,41,1,0,118
2024-03-11 20:00:00,23,41,22,16,22,0,0,124
2024-03-11 20:10:00,16,30,23,11,17,0,0,97
2024-03-11 20:20:00,16,12,24,9,15,1,0,77
2024-03-11 20:30:00,16,32,17,14,13,1,0,93
2024-03-11 20:40:00,14,39,33,4,8,0,0,98
2024-03-11 20:50:00,16,34,12,6,20,2,0,90
2024-03-11 21:00:00,17,32,19,13,10,0,0,91
2024-03-11 21:10:00,26,21,19,15,17,0,0,98
2024-03-11 21:20:00,21,26,15,7,11,0,0,80
2024-03-11 21:30:00,7,33,21,7,16,1,0,85
2024-03-11 21:40:00,17,20,31,8,11,0,0,87
2024-03-11 21:50:00,14,14,15,6,9,0,0,58
2024-03-11 22:00:00,17,26,20,4,7,0,0,74
2024-03-11 22:10:00,8,23,17,10,7,1,0,66
2024-03-11 22:20:00,14,20,12,1,14,0,0,61
2024-03-11 22:30:00,9,28,65,10,9,0,0,121
2024-03-11 22:40:00,12,23,12,4,11,0,0,62
2024-03-11 22:50:00,9,31,14,3,8,0,0,65
2024-03-11 23:00:00,6,8,5,2,10,0,0,31
2024-03-11 23:10:00,9,24,11,2,8,0,0,54
2024-03-11 23:20:00,4,10,13,4,10,0,0,41
2024-03-11 23:30:00,5,8,8,5,5,0,0,31
2024-03-11 23:40:00,4,8,8,2,14,0,0,36
2024-03-11 23:50:00,5,11,8,1,3,0,0,28
2024-03-12 00:00:00,4,8,6,5,5,0,0,28
2024-03-12 00:10:00,4,13,4,0,3,0,0,24
2024-03-12 00:20:00,4,10,8,1,3,0,0,26
2024-03-12 00:30:00,6,14,6,1,5,0,0,32
2024-03-12 00:40:00,3,7,18,1,3,0,0,32
2024-03-12 00:50:00,7,3,2,2,5,0,0,19
2024-03-12 01:00:00,1,3,3,1,4,0,0,12
2024-03-12 01:10:00,3,4,2,5,4,0,0,18
2024-03-12 01:20:00,0,5,5,2,1,0,0,13
2024-03-12 01:30:00,1,4,4,0,2,0,0,11
2024-03-12 01:40:00,1,2,3,3,1,0,0,10
2024-03-12 01:50:00,1,3,2,1,4,0,0,11
2024-03-12 02:00:00,1,2,2,1,1,0,0,7
2024-03-12 02:10:00,3,5,0,3,1,0,0,12
2024-03-12 02:20:00,2,9,4,1,3,0,0,19
2024-03-12 02:30:00,4,2,1,2,1,0,0,10
2024-03-12 02:40:00,2,1,2,0,0,0,0,5
2024-03-12 02:50:00,1,2,1,0,0,0,0,4
2024-03-12 03:00:00,2,0,5,3,1,0,0,11
2024-03-12 03:10:00,2,2,0,0,3,0,0,7
2024-03-12 03:20:00,3,1,0,0,2,0,0,6
2024-03-12 03:30:00,1,0,1,0,2,0,0,4
2024-03-12 03:40:00,2,5,0,2,4,0,0,13
2024-03-12 03:50:00,1,3,2,0,1,0,0,7
2024-03-12 04:00:00,0,2,3,3,3,0,0,11
2024-03-12 04:10:00,4,1,5,0,2,0,0,12
2024-03-12 04:20:00,6,3,7,1,5,0,0,22
2024-03-12 04:30:00,3,6,1,2,4,1,0,17
2024-03-12 04:40:00,4,5,2,1,3,0,0,15
2024-03-12 04:50:00,2,8,12,2,3,0,0,27
2024-03-12 05:00:00,4,10,3,3,8,1,0,29
2024-03-12 05:10:00,8,14,10,2,9,0,0,43
2024-03-12 05:20:00,9,11,10,2,12,0,0,44
2024-03-12 05:30:00,13,11,8,8,21,0,0,61
2024-03-12 05:40:00,16,22,14,9,26,0,0,87
2024-03-12 05:50:00,14,16,6,8,42,0,0,86
2024-03-12 06:00:00,11,14,13,9,45,1,0,93
2024-03-12 06:10:00,27,23,17,13,36,0,0,116
2024-03-12 06:20:00,25,29,21,13,46,1,0,135
2024-03-12 06:30:00,16,24,16,8,32,0,0,96
2024-03-12 06:40:00,25,30,19,14,69,1,0,158
2024-03-12 06:50:00,20,27,21,19,54,0,0,141
2024-03-12 07:00:00,36,30,15,17,48,0,0,146
2024-03-12 07:10:00,18,33,34,18,57,1,0,161
2024-03-12 07:20:00,26,45,42,25,73,1,0,212
2024-03-12 07:30:00,20,33,36,19,50,0,0,158
2024-03-12 07:40:00,28,43,29,41,83,1,0,225
2024-03-12 07:50:00,22,47,29,37,64,0,0,199
2024-03-12 08:00:00,27,51,31,29,61,0,0,199
2024-03-12 08:10:00,35,37,35,38,60,1,0,206
2024-03-12 08:20:00,28,56,20,28,41,4,0,177
2024-03-12 08:30:00,21,55,34,36,65,1,0,212
2024-03-12 08:40:00,27,51,24,37,53,0,0,192
2024-03-12 08:50:00,25,52,30,46,64,0,0,217
2024-03-12 09:00:00,33,49,28,31,45,0,0,186
2024-03-12 09:10:00,20,51,18,19,59,1,0,168
2024-03-12 09:20:00,27,32,27,22,44,1,0,153
2024-03-12 09:30:00,25,37,21,25,48,0,0,156
2024-03-12 09:40:00,30,37,33,25,44,1,0,170
2024-03-12 09:50:00,26,39,27,30,62,0,0,184
2024-03-12 10:00:00,30,33,34,18,36,1,0,152
2024-03-12 10:10:00,21,36,28,15,41,0,0,141
2024-03-12 10:20:00,26,41,21,17,34,0,0,139
2024-03-12 10:30:00,29,48,27,16,41,0,0,161
2024-03-12 10:40:00,25,25,24,23,57,0,0,154
2024-03-12 10:50:00,32,36,26,17,45,0,0,156
2024-03-12 11:00:00,32,49,30,18,37,0,0,166
2024-03-12 11:10:00,16,34,22,21,46,0,0,139
2024-03-12 11:20:00,21,44,37,14,36,0,0,152
2024-03-12 11:30:00,34,36,29,22,39,0,0,160
2024-03-12 11:40:00,22,58,35,17,44,0,0,176
2024-03-12 11:50:00,29,37,25,12,31,0,0,134
2024-03-12 12:00:00,20,41,34,21,38,1,0,155
2024-03-12 12:10:00,22,44,36,18,48,0,0,168
2024-03-12 12:20:00,30,36,26,22,45,2,0,161
2024-03-12 12:30:00,35,43,26,10,22,0,0,136
2024-03-12 12:40:00,25,38,24,24,42,0,0,153
2024-03-12 12:50:00,27,41,35,27,51,1,0,182
2024-03-12 13:00:00,34,45,30,18,33,0,0,160
2024-03-12 13:10:00,28,54,31,20,43,1,0,177
2024-03-12 13:20:00,25,42,27,15,50,1,0,160
2024-03-12 13:30:00,20,44,28,11,37,3,0,143
2024-03-12 13:40:00,21,45,27,17,43,0,0,153
2024-03-12 13:50:00,26,35,39,15,46,1,0,162
2024-03-12 14:00:00,31,47,28,20,37,0,0,163
2024-03-12 14:10:00,29,43,37,17,45,1,0,172
2024-03-12 14:20:00,33,46,23,16,40,1,0,159
2024-03-12 14:30:00,27,53,49,22,39,0,0,190
2024-03-12 14:40:00,38,47,76,18,44,0,0,223
2024-03-12 14:50:00,33,40,36,22,51,0,0,182
2024-03-12 15:00:00,41,49,24,13,54,1,0,182
2024-03-12 15:10:00,35,62,36,21,55,2,0,211
2024-03-12 15:20:00,28,55,42,18,65,3,0,211
2024-03-12 15:30:00,30,48,37,22,46,0,0,183
2024-03-12 15:40:00,31,55,18,23,50,3,0,180
2024-03-12 15:50:00,31,53,35,25,52,4,0,200
2024-03-12 16:00:00,29,55,26,25,54,1,0,190
2024-03-12 16:10:00,36,57,37,23,42,3,0,198
2024-03-12 16:20:00,36,167,39,23,51,3,0,319
2024-03-12 16:30:00,14,65,37,26,63,1,0,206
2024-03-12 16:40:00,27,73,32,11,51,0,0,194
2024-03-12 16:50:00,18,53,33,40,49,0,0,193
2024-03-12 17:00:00,26,62,29,31,54,0,0,202
2024-03-12 17:10:00,24,67,35,31,59,1,0,217
2024-03-12 17:20:00,28,53,27,25,67,3,0,203
2024-03-12 17:30:00,30,44,35,20,50,0,0,179
2024-03-12 17:40:00,29,69,30,24,53,1,0,206
2024-03-12 17:50:00,36,46,29,22,49,0,0,182
2024-03-12 18:00:00,28,62,34,27,61,1,0,213
2024-03-12 18:10:00,28,55,45,25,40,1,0,194
2024-03-12 18:20:00,35,34,30,25,49,2,0,175
2024-03-12 18:30:00,20,40,26,20,33,0,0,139
2024-03-12 18:40:00,24,36,16,20,41,0,0,137
2024-03-12 18:50:00,24,22,26,17,29,0,0,118
2024-03-12 19:00:00,16,70,62,18,24,0,0,190
2024-03-12 19:10:00,22,33,35,20,35,0,0,145
2024-03-12 19:20:00,26,24,27,12,35,0,0,124
2024-03-12 19:30:00,24,31,20,12,29,0,0,116
2024-03-12 19:40:00,22,44,26,15,39,0,0,146
2024-03-12 19:50:00,20,26,20,14,34,2,0,116
2024-03-12 20:00:00,17,31,21,12,33,0,0,114
2024-03-12 20:10:00,12,31,25,9,22,0,0,99
2024-03-12 20:20:00,16,30,18,10,29,2,0,105
2024-03-12 20:30:00,15,27,15,13,14,1,0,85
2024-03-12 20:40:00,19,30,20,12,19,0,0,100
2024-03-12 20:50:00,22,15,17,5,16,0,0,75
2024-03-12 21:00:00,12,21,30,13,10,1,0,87
2024-03-12 21:10:00,23,19,16,7,26,0,0,91
2024-03-12 21:20:00,18,20,20,7,19,2,0,86
2024-03-12 21:30:00,13,18,18,7,11,0,0,67
2024-03-12 21:40:00,10,24,15,8,45,0,0,102
2024-03-12 21:50:00,12,13,12,8,19,0,0,64
2024-03-12 22:00:00,20,25,10,4,19,0,0,78
2024-03-12 22:10:00,16,22,17,2,11,0,0,68
2024-03-12 22:20:00,14,24,14,3,12,0,0,67
2024-03-12 22:30:00,9,18,16,8,9,0,0,60
2024-03-12 22:40:00,13,17,34,4,5,0,0,73
2024-03-12 22:50:00,7,14,10,4,10,0,0,45
2024-03-12 23:00:00,8,9,13,10,12,0,0,52
2024-03-12 23:10:00,6,13,15,5,10,1,0,50
2024-03-12 23:20:00,6,13,9,6,5,0,0,39
2024-03-12 23:30:00,4,8,7,3,4,0,0,26
2024-03-12 23:40:00,4,7,29,1,8,0,0,49
2024-03-12 23:50:00,8,6,10,0,5,0,0,29
2024-03-13 00:00:00,2,9,5,2,5,0,0,23
2024-03-13 00:10:00,4,18,6,4,1,0,0,33
2024-03-13 00:20:00,4,3,7,1,3,0,0,18
2024-03-13 00:30:00,1,8,8,0,3,0,0,20
2024-03-13 00:40:00,0,3,57,2,3,0,0,65
2024-03-13 00:50:00,1,1,2,1,3,0,0,8
2024-03-13 01:00:00,5,6,37,2,3,0,0,53
2024-03-13 01:10:00,1,4,1,1,2,0,0,9
2024-03-13 01:20:00,0,2,2,2,3,0,0,9
2024-03-13 01:30:00,4,1,1,1,3,0,0,10
2024-03-13 01:40:00,1,3,2,0,2,0,0,8
2024-03-13 01:50:00,1,1,1,1,0,0,0,4
2024-03-13 02:00:00,0,7,0,0,2,0,0,9
2024-03-13 02:10:00,0,6,3,0,1,0,0,10
2024-03-13 02:20:00,2,4,0,1,4,0,0,11
2024-03-13 02:30:00,1,2,4,1,1,0,0,9
2024-03-13 02:40:00,0,0,1,0,2,0,0,3
2024-03-13 02:50:00,2,1,0,1,0,0,0,4
2024-03-13 03:00:00,1,4,3,0,3,0,0,11
2024-03-13 03:10:00,5,2,2,2,1,0,0,12
2024-03-13 03:20:00,5,1,4,2,3,0,0,15
2024-03-13 03:30:00,0,0,2,0,2,0,0,4
2024-03-13 03:40:00,0,3,2,1,4,0,0,10
2024-03-13 03:50:00,2,2,4,2,1,0,0,11
2024-03-13 04:00:00,5,2,3,2,2,0,0,14
2024-03-13 04:10:00,2,4,6,0,3,0,0,15
2024-03-13 04:20:00,6,3,3,1,8,0,0,21
2024-03-13 04:30:00,6,4,4,1,2,0,0,17
2024-03-13 04:40:00,5,11,4,2,2,0,0,24
2024-03-13 04:50:00,2,11,4,1,4,0,0,22
2024-03-13 05:00:00,3,10,6,5,6,0,0,30
2024-03-13 05:10:00,5,13,10,3,12,0,0,43
2024-03-13 05:20:00,5,15,9,3,13,0,0,45
2024-03-13 05:30:00,9,14,11,8,25,0,0,67
2024-03-13 05:40:00,13,12,12,9,35,0,0,81
2024-03-13 05:50:00,16,11,12,8,45,0,0,92
2024-03-13 06:00:00,17,19,20,8,28,0,0,92
2024-03-13 06:10:00,16,18,15,14,36,0,0,99
2024-03-13 06:20:00,16,30,18,12,45,0,0,121
2024-03-13 06:30:00,19,53,22,11,40,0,0,145
2024-03-13 06:40:00,17,46,21,11,60,0,0,155
