datetime,D21Z,V22Z,D31Z,V32Z,V52Z,D81Z,V82Z,D91Z,V92Z,V112Z,V381Z,V521Z,D981Z,V982Z,Total
2024-03-26 07:10:00,40,35,5,0,11,58,15,3,1,5,1,0,3,2,179
2024-03-26 07:20:00,39,24,2,0,13,70,12,2,2,7,2,0,2,1,176
2024-03-26 07:30:00,37,38,3,0,9,72,13,11,7,4,2,0,7,4,207
2024-03-26 07:40:00,55,45,10,6,9,56,25,3,2,7,4,0,6,3,231
2024-03-26 07:50:00,50,28,7,2,13,51,19,6,6,10,2,0,5,5,204
2024-03-26 08:00:00,39,27,3,2,8,50,14,3,2,6,2,0,4,1,161
2024-03-26 08:10:00,50,34,11,7,16,67,18,7,4,11,3,0,2,3,233
2024-03-26 08:20:00,61,30,10,1,10,56,22,6,5,18,1,0,4,3,227
2024-03-26 08:30:00,66,32,15,6,10,55,12,4,2,8,5,0,5,6,226
2024-03-26 08:40:00,61,34,9,7,10,72,15,7,2,13,2,0,5,4,241
2024-03-26 08:50:00,63,38,12,6,11,70,17,11,7,10,2,0,5,3,255
2024-03-26 09:00:00,48,27,2,3,8,44,18,2,3,28,2,0,4,3,192
2024-03-26 09:10:00,49,44,11,10,7,55,18,3,5,6,1,0,2,1,212
2024-03-26 09:20:00,43,29,11,8,11,69,15,7,7,12,2,0,7,3,224
2024-03-26 09:30:00,49,27,5,4,12,42,14,5,2,12,2,0,3,4,181
2024-03-26 09:40:00,34,30,14,9,13,60,15,3,3,7,3,0,3,1,195
2024-03-26 09:50:00,52,29,10,5,10,78,12,2,2,9,3,0,3,4,219
2024-03-26 10:00:00,44,28,11,4,11,72,13,6,1,12,5,0,1,1,209
2024-03-26 10:10:00,59,24,11,6,12,62,20,2,3,7,2,0,5,1,214
2024-03-26 10:20:00,49,34,4,1,9,58,19,6,4,10,2,0,4,1,201
2024-03-26 10:30:00,63,35,2,0,15,69,17,5,2,7,4,0,3,3,225
2024-03-26 10:40:00,57,32,9,7,10,63,17,5,3,5,4,0,4,3,219
2024-03-26 10:50:00,60,44,8,4,8,58,21,4,3,8,2,0,2,2,224
2024-03-26 11:00:00,54,40,5,4,5,61,16,2,2,6,3,0,5,2,205
2024-03-26 11:10:00,46,24,10,5,7,56,15,1,1,8,4,0,3,1,181
2024-03-26 11:20:00,60,35,9,6,13,44,17,3,1,8,3,0,2,2,203
2024-03-26 11:30:00,58,29,10,8,6,65,17,0,0,12,5,0,2,0,212
2024-03-26 11:40:00,73,37,9,6,8,51,13,1,3,9,5,0,4,0,219
2024-03-26 11:50:00,69,35,10,5,13,62,16,5,3,11,3,0,1,2,235
2024-03-26 12:00:00,63,33,16,10,6,52,18,8,6,12,3,0,0,1,228
2024-03-26 12:10:00,65,38,12,4,8,56,14,2,2,7,2,0,2,2,214
2024-03-26 12:20:00,58,41,14,10,14,58,15,9,3,15,1,0,1,1,240
2024-03-26 12:30:00,66,33,7,4,9,66,15,2,0,9,2,0,4,4,221
2024-03-26 12:40:00,40,27,8,10,9,54,19,11,5,9,3,0,5,3,203
2024-03-26 12:50:00,65,39,13,12,13,59,19,2,1,10,3,0,4,2,242
2024-03-26 13:00:00,48,29,9,6,16,47,18,3,6,10,2,0,3,4,201
2024-03-26 13:10:00,64,36,6,10,9,42,20,5,4,7,2,0,3,0,208
2024-03-26 13:20:00,60,42,11,8,7,51,16,3,4,7,3,0,7,4,223
2024-03-26 13:30:00,66,43,12,11,13,56,11,2,1,14,2,0,7,3,241
2024-03-26 13:40:00,71,35,9,5,11,41,12,3,3,12,2,0,4,3,211
2024-03-26 13:50:00,48,39,13,12,11,53,15,2,3,10,5,0,5,3,219
2024-03-26 14:00:00,60,40,5,3,9,49,16,5,3,9,2,0,5,2,208
2024-03-26 14:10:00,67,43,13,7,12,62,21,1,2,10,4,0,4,1,247
2024-03-26 14:20:00,70,36,14,7,8,52,13,3,1,12,5,0,5,4,230
2024-03-26 14:30:00,74,37,13,8,12,53,13,2,5,13,5,0,2,2,239
2024-03-26 14:40:00,75,39,4,1,12,66,16,6,7,15,5,0,4,2,252
2024-03-26 14:50:00,81,35,3,0,12,67,20,4,1,15,3,0,4,2,247
2024-03-26 15:00:00,65,25,10,6,11,67,21,4,4,14,2,0,5,2,236
2024-03-26 15:10:00,58,35,14,7,17,70,14,5,5,11,6,0,6,4,252
2024-03-26 15:20:00,81,47,18,4,10,58,21,5,4,5,2,0,4,3,262
2024-03-26 15:30:00,71,32,9,7,10,66,15,12,7,7,2,0,2,1,241
2024-03-26 15:40:00,92,36,18,6,13,58,17,2,1,7,5,0,6,5,266
2024-03-26 15:50:00,67,35,11,4,9,71,18,0,0,14,4,0,7,5,245
2024-03-26 16:00:00,67,38,18,15,11,61,19,3,3,12,6,0,6,4,263
2024-03-26 16:10:00,104,41,16,9,11,73,20,3,2,10,2,0,6,3,300
2024-03-26 16:20:00,99,27,15,6,10,59,16,2,2,10,6,0,6,4,262
2024-03-26 16:30:00,79,26,18,9,13,62,24,5,3,10,4,1,6,5,265
2024-03-26 16:40:00,76,23,9,2,13,72,16,6,5,13,2,0,8,5,250
2024-03-26 16:50:00,77,35,17,9,12,55,19,8,7,11,2,0,6,5,263
2024-03-26 17:00:00,65,30,5,1,18,57,18,6,4,10,4,0,8,3,229
2024-03-26 17:10:00,79,32,8,5,6,63,13,5,3,7,3,0,4,2,230
2024-03-26 17:20:00,97,34,15,8,12,47,18,1,0,11,7,0,10,3,263
2024-03-26 17:30:00,68,30,19,7,11,57,16,4,4,11,4,0,7,6,244
2024-03-26 17:40:00,86,32,11,5,14,67,20,7,3,17,5,0,5,7,279
2024-03-26 17:50:00,87,35,15,10,12,52,10,5,5,13,6,0,3,5,258
2024-03-26 18:00:00,73,38,15,5,6,49,20,3,2,12,5,0,6,2,236
2024-03-26 18:10:00,96,51,19,15,8,46,17,4,3,9,1,0,5,0,274
2024-03-26 18:20:00,64,29,6,4,7,47,18,6,6,5,2,0,2,1,197
2024-03-26 18:30:00,64,25,9,5,6,39,17,5,4,8,5,0,6,6,199
2024-03-26 18:40:00,61,32,9,7,7,50,19,3,0,8,3,0,4,2,205
2024-03-26 18:50:00,57,19,17,9,2,42,16,4,4,3,3,0,4,1,181
2024-03-26 19:00:00,44,24,7,5,11,38,20,5,5,7,2,0,5,0,173
2024-03-26 19:10:00,59,30,18,8,8,29,14,4,4,11,4,0,2,2,193
2024-03-26 19:20:00,57,32,13,1,3,32,17,3,3,13,4,0,1,1,180
2024-03-26 19:30:00,45,20,8,3,0,31,19,0,0,4,2,0,4,3,139
2024-03-26 19:40:00,32,22,8,2,3,33,19,1,0,6,3,0,6,3,138
2024-03-26 19:50:00,34,20,6,3,6,35,15,1,1,8,2,0,2,1,134
2024-03-26 20:00:00,44,27,4,1,6,28,12,1,1,7,2,0,4,1,138
2024-03-26 20:10:00,35,25,4,2,7,25,16,2,2,5,0,0,2,1,126
2024-03-26 20:20:00,45,23,6,4,0,34,15,5,3,9,2,0,4,1,151
2024-03-26 20:30:00,30,16,5,4,6,33,18,2,1,10,1,0,3,2,131
2024-03-26 20:40:00,38,26,5,2,1,31,19,2,1,0,1,0,0,0,126
2024-03-26 20:50:00,32,23,5,1,2,21,16,1,1,5,2,0,5,3,117
2024-03-26 21:00:00,25,19,6,4,9,21,14,3,2,1,2,0,3,2,111
2024-03-26 21:10:00,37,21,9,2,1,17,8,0,0,4,1,0,0,1,101
2024-03-26 21:20:00,30,20,5,1,3,20,14,2,2,8,2,0,2,1,110
2024-03-26 21:30:00,20,16,5,1,0,17,14,2,1,2,0,0,2,0,80
2024-03-26 21:40:00,29,25,5,0,3,17,10,0,0,0,1,0,0,1,91
2024-03-26 21:50:00,37,36,10,3,2,9,9,2,0,7,2,0,4,1,122
2024-03-26 22:00:00,21,11,6,3,6,17,13,2,0,3,0,0,0,1,83
2024-03-26 22:10:00,23,20,3,0,1,14,11,2,1,2,1,0,5,3,86
2024-03-26 22:20:00,20,17,3,1,0,17,15,0,0,1,0,0,5,2,81
2024-03-26 22:30:00,26,20,5,1,4,9,10,2,2,1,0,0,0,0,80
2024-03-26 22:40:00,18,17,1,0,1,14,12,1,0,2,0,0,0,1,67
2024-03-26 22:50:00,17,17,6,1,0,8,8,0,0,2,0,0,2,2,63
2024-03-26 23:00:00,19,15,4,1,0,12,11,1,0,4,0,0,1,1,69
2024-03-26 23:10:00,12,13,5,0,0,10,11,1,0,0,2,0,2,3,59
2024-03-26 23:20:00,13,10,2,1,4,11,10,1,0,0,0,0,0,1,53
2024-03-26 23:30:00,13,9,1,0,0,10,8,2,0,6,0,0,0,1,50
2024-03-26 23:40:00,10,9,3,1,0,5,5,0,0,0,0,0,0,0,33
2024-03-26 23:50:00,9,9,1,1,0,5,4,3,1,2,0,0,0,0,35
2024-03-27 00:00:00,6,6,0,0,0,5,4,0,0,0,0,0,0,0,21
2024-03-27 00:10:00,9,7,3,1,0,2,2,1,1,0,0,0,1,0,27
2024-03-27 00:20:00,5,6,1,0,0,2,2,0,0,0,0,0,0,1,17
2024-03-27 00:30:00,11,10,7,2,0,4,4,1,0,3,0,0,2,0,44
2024-03-27 00:40:00,1,1,2,1,0,3,3,0,0,0,0,0,0,0,11
2024-03-27 00:50:00,7,5,5,1,0,5,6,0,0,0,0,0,0,0,29
2024-03-27 01:00:00,6,7,3,0,0,3,5,0,0,0,0,0,0,0,24
2024-03-27 01:10:00,3,3,1,0,0,1,2,0,0,0,0,0,0,0,10
2024-03-27 01:20:00,4,3,2,1,0,3,3,1,0,0,0,0,0,0,17
2024-03-27 01:30:00,0,1,0,0,0,2,2,0,0,0,0,0,1,0,6
2024-03-27 01:40:00,4,4,0,0,0,3,3,0,0,1,0,0,0,0,15
2024-03-27 01:50:00,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4
2024-03-27 02:00:00,1,1,0,0,0,2,2,0,0,0,0,0,0,0,6
2024-03-27 02:10:00,2,2,2,0,0,2,2,1,0,1,0,0,0,0,12
2024-03-27 02:20:00,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4
2024-03-27 02:30:00,1,1,1,0,0,1,1,0,0,0,0,0,0,0,5
2024-03-27 02:40:00,5,5,2,0,0,1,1,0,0,0,0,0,0,0,14
2024-03-27 02:50:00,2,2,0,0,0,1,1,0,0,0,0,0,0,0,6
2024-03-27 03:00:00,4,4,2,0,0,2,2,0,0,0,0,0,0,0,14
2024-03-27 03:10:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2024-03-27 03:20:00,1,1,0,0,0,1,1,0,0,1,0,0,2,0,7
2024-03-27 03:30:00,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
2024-03-27 03:40:00,4,3,2,1,0,1,1,1,0,0,0,0,0,0,13
2024-03-27 03:50:00,2,2,2,1,0,3,3,1,2,0,0,0,0,0,16
2024-03-27 04:00:00,5,6,1,0,0,2,2,0,0,0,1,0,2,0,19
2024-03-27 04:10:00,4,3,1,0,0,4,3,2,0,0,0,0,1,1,19
2024-03-27 04:20:00,5,2,0,0,1,5,5,4,2,0,0,0,2,0,26
2024-03-27 04:30:00,3,4,0,0,0,3,2,3,0,0,0,0,2,0,17
2024-03-27 04:40:00,10,8,4,2,0,12,8,1,1,0,0,0,4,1,51
2024-03-27 04:50:00,6,8,0,0,0,11,10,9,1,0,0,0,0,0,45
2024-03-27 05:00:00,4,4,0,0,0,6,6,1,0,1,0,0,5,1,28
2024-03-27 05:10:00,5,4,3,0,0,11,8,4,0,1,0,0,1,0,37
2024-03-27 05:20:00,9,8,4,1,1,16,15,1,2,1,1,0,4,0,63
2024-03-27 05:30:00,13,10,2,0,2,31,15,6,1,1,1,0,1,1,84
2024-03-27 05:40:00,22,17,3,0,1,35,26,0,0,0,0,0,3,0,107
2024-03-27 05:50:00,11,9,3,0,4,36,15,8,2,2,0,0,5,2,97
2024-03-27 06:00:00,21,18,3,0,1,29,20,1,0,5,0,0,2,2,102
2024-03-27 06:10:00,13,8,3,0,3,41,19,7,2,3,1,0,3,1,104
2024-03-27 06:20:00,35,26,6,0,4,53,17,1,2,3,1,0,5,0,153
2024-03-27 06:30:00,23,19,4,1,3,46,19,2,1,7,3,0,3,0,131
2024-03-27 06:40:00,28,20,6,3,6,57,17,1,1,7,3,0,2,0,151
2024-03-27 06:50:00,45,29,8,5,9,65,19,3,2,3,1,0,4,2,195
2024-03-27 07:00:00,34,23,4,1,4,45,17,2,2,6,2,0,4,3,147
2024-03-27 07:10:00,40,26,2,3,4,59,26,1,3,3,0,0,3,0,170
2024-03-27 07:20:00,32,28,6,5,10,55,19,3,1,4,2,0,4,2,171
2024-03-27 07:30:00,31,19,4,3,11,68,15,3,3,7,6,1,4,0,175
2024-03-27 07:40:00,44,34,9,12,13,59,19,2,3,6,6,1,6,4,218
2024-03-27 07:50:00,42,35,14,10,11,68,18,7,6,11,4,0,4,2,232
2024-03-27 08:00:00,37,27,23,17,8,61,18,2,2,7,1,0,3,1,207
2024-03-27 08:10:00,60,33,10,4,11,60,15,11,5,8,2,0,2,3,224
2024-03-27 08:20:00,49,31,9,4,14,70,14,8,5,7,4,0,3,2,220
2024-03-27 08:30:00,39,30,10,4,12,54,22,4,3,9,2,0,6,6,201
2024-03-27 08:40:00,56,37,10,8,11,72,20,4,3,11,2,0,6,4,244
2024-03-27 08:50:00,57,40,5,2,12,68,19,5,4,15,5,0,5,1,238
2024-03-27 09:00:00,44,40,8,6,8,50,17,10,3,8,3,0,3,4,204
2024-03-27 09:10:00,40,23,4,2,8,41,16,1,0,50,2,0,3,5,195
2024-03-27 09:20:00,50,30,9,8,8,47,14,5,5,10,5,0,9,2,202
2024-03-27 09:30:00,53,33,11,4,6,76,18,3,2,8,2,0,8,8,232
2024-03-27 09:40:00,56,28,6,5,12,62,17,2,2,7,5,0,5,2,209
2024-03-27 09:50:00,51,34,14,2,15,69,13,8,4,10,2,0,6,2,230
2024-03-27 10:00:00,48,47,7,4,9,60,16,4,2,16,3,0,1,1,218
2024-03-27 10:10:00,47,30,8,4,11,57,11,4,2,6,4,0,5,3,192
2024-03-27 10:20:00,56,45,19,10,9,56,13,0,0,8,3,0,6,1,226
2024-03-27 10:30:00,51,33,8,6,12,51,13,3,2,9,3,0,4,1,196
2024-03-27 10:40:00,58,39,10,9,21,57,12,0,0,11,4,0,7,2,230
2024-03-27 10:50:00,56,33,9,4,7,67,18,3,3,5,3,0,8,5,221
2024-03-27 11:00:00,45,33,6,6,14,56,19,4,3,8,4,0,5,2,205
2024-03-27 11:10:00,62,47,7,4,10,37,11,3,2,9,4,0,4,3,203
2024-03-27 11:20:00,53,32,9,7,7,44,23,3,3,5,2,0,5,2,195
2024-03-27 11:30:00,42,30,9,3,10,70,13,3,4,10,4,0,1,3,202
2024-03-27 11:40:00,61,28,4,4,14,54,16,5,4,8,4,0,4,1,207
2024-03-27 11:50:00,52,33,7,3,8,51,12,1,3,6,2,0,2,0,180
2024-03-27 12:00:00,70,30,9,7,10,65,19,4,3,14,3,0,2,2,238
2024-03-27 12:10:00,70,28,7,3,10,61,14,1,1,4,2,0,4,6,211
2024-03-27 12:20:00,57,31,6,6,12,49,17,2,2,8,2,0,3,2,197
2024-03-27 12:30:00,70,39,11,5,12,61,19,2,1,12,6,0,7,6,251
2024-03-27 12:40:00,57,40,7,3,7,55,16,16,5,9,5,0,4,4,228
2024-03-27 12:50:00,70,37,11,12,9,64,17,4,4,3,5,0,6,4,246
2024-03-27 13:00:00,51,36,4,1,14,55,12,4,2,5,6,0,5,4,199
2024-03-27 13:10:00,60,40,8,7,9,44,15,1,3,17,4,0,3,4,215
2024-03-27 13:20:00,54,32,10,1,7,48,20,3,2,13,3,0,8,3,204
2024-03-27 13:30:00,73,38,13,7,10,65,14,4,3,9,1,0,2,2,241
2024-03-27 13:40:00,56,23,7,5,4,51,24,9,7,6,7,0,4,0,203
2024-03-27 13:50:00,61,31,10,5,12,43,13,5,5,5,4,0,3,0,197
2024-03-27 14:00:00,64,35,12,10,11,51,21,2,1,8,3,0,1,2,221
2024-03-27 14:10:00,57,35,4,3,28,60,20,3,1,7,0,0,3,1,222
2024-03-27 14:20:00,78,34,11,8,9,53,19,4,4,9,5,0,7,3,244
2024-03-27 14:30:00,61,31,15,10,8,53,9,4,2,9,5,0,7,6,220
2024-03-27 14:40:00,59,46,13,3,8,55,28,1,1,11,3,0,2,1,231
2024-03-27 14:50:00,79,36,12,5,6,56,17,4,4,7,6,0,4,3,239
2024-03-27 15:00:00,70,36,8,5,13,56,17,3,2,8,3,0,4,1,226
2024-03-27 15:10:00,83,36,10,9,7,56,25,4,2,10,5,0,5,2,254
2024-03-27 15:20:00,72,35,13,6,10,74,21,2,2,13,4,0,1,2,255
2024-03-27 15:30:00,113,32,10,8,8,50,17,1,1,11,1,0,4,4,260
2024-03-27 15:40:00,75,25,10,6,9,66,17,2,1,8,2,0,6,3,230
2024-03-27 15:50:00,85,40,9,5,12,69,16,4,3,9,4,0,2,5,263
2024-03-27 16:00:00,91,29,4,4,8,57,16,3,3,10,5,0,6,6,242
2024-03-27 16:10:00,91,33,11,7,8,86,16,3,2,10,3,0,8,3,281
2024-03-27 16:20:00,90,28,10,8,12,76,15,4,3,11,4,0,5,2,268
2024-03-27 16:30:00,77,33,15,9,8,54,16,1,0,13,1,0,4,3,234
2024-03-27 16:40:00,81,33,9,12,11,64,14,3,4,9,3,0,7,2,252
2024-03-27 16:50:00,72,40,6,2,8,59,19,4,3,6,3,0,8,7,237
2024-03-27 17:00:00,85,23,4,2,13,40,17,2,2,10,4,0,6,7,215
2024-03-27 17:10:00,71,23,10,3,7,60,15,3,2,12,1,0,6,6,219
2024-03-27 17:20:00,83,18,9,5,3,57,20,0,0,12,4,0,5,4,220
2024-03-27 17:30:00,60,24,25,13,11,40,18,0,0,10,3,0,5,2,211
2024-03-27 17:40:00,74,35,7,3,9,52,22,10,6,11,3,0,5,6,243
2024-03-27 17:50:00,75,24,11,5,6,57,22,1,1,13,5,0,6,7,233
2024-03-27 18:00:00,70,28,10,5,9,50,16,3,3,10,3,0,6,4,217
2024-03-27 18:10:00,69,31,11,4,8,53,19,3,3,17,2,0,0,1,221
2024-03-27 18:20:00,66,26,8,2,8,48,18,3,5,6,1,0,6,3,200
2024-03-27 18:30:00,52,35,7,5,8,95,20,4,3,5,3,0,1,5,243
2024-03-27 18:40:00,64,28,6,3,7,45,16,6,4,6,3,0,6,3,197
2024-03-27 18:50:00,55,26,11,3,7,51,16,3,1,9,1,0,2,0,185
2024-03-27 19:00:00,63,30,11,5,9,34,12,3,4,3,3,0,3,2,182
2024-03-27 19:10:00,49,29,8,0,6,31,18,0,0,4,4,0,8,7,164
2024-03-27 19:20:00,54,26,7,3,3,32,15,0,0,5,5,0,5,1,156
2024-03-27 19:30:00,41,29,12,5,5,32,15,3,2,13,3,0,3,3,166
2024-03-27 19:40:00,51,33,10,5,5,24,14,4,2,7,0,0,0,1,156
2024-03-27 19:50:00,39,20,12,6,5,29,15,1,0,4,1,0,3,1,136
2024-03-27 20:00:00,35,29,5,1,9,28,18,2,2,7,0,0,4,1,141
2024-03-27 20:10:00,40,26,5,1,2,33,19,2,1,7,0,0,3,2,141
2024-03-27 20:20:00,42,22,5,2,4,26,17,1,1,3,1,0,2,4,130
2024-03-27 20:30:00,29,20,4,1,2,23,18,0,0,9,2,0,4,3,115
2024-03-27 20:40:00,31,27,6,2,3,22,12,0,0,2,1,0,3,0,109
2024-03-27 20:50:00,38,23,10,3,2,20,15,1,1,1,0,0,3,3,120
2024-03-27 21:00:00,24,20,7,1,0,15,12,0,0,2,2,0,1,1,85
2024-03-27 21:10:00,31,23,11,3,0,21,14,5,4,1,1,0,0,0,114
2024-03-27 21:20:00,25,21,1,1,3,19,14,1,1,0,3,0,2,0,91
2024-03-27 21:30:00,29,23,6,4,3,25,15,2,1,2,0,0,3,1,114
2024-03-27 21:40:00,31,25,6,1,6,9,9,0,0,2,2,0,1,1,93
2024-03-27 21:50:00,30,27,4,3,1,10,11,3,2,2,2,0,3,2,100
2024-03-27 22:00:00,21,18,3,1,3,18,11,1,1,2,1,0,4,2,86
2024-03-27 22:10:00,27,21,7,1,0,19,14,1,1,6,1,0,3,1,102
2024-03-27 22:20:00,19,16,6,1,0,12,9,2,2,5,1,0,3,1,77
2024-03-27 22:30:00,21,15,4,0,2,12,8,0,0,2,1,0,4,1,70
2024-03-27 22:40:00,17,13,0,0,0,20,18,0,0,1,0,0,0,2,71
2024-03-27 22:50:00,12,11,1,1,1,10,6,1,0,4,0,0,0,0,47
2024-03-27 23:00:00,14,13,0,0,3,9,8,0,0,1,1,0,1,1,51
2024-03-27 23:10:00,15,15,5,0,2,6,6,0,0,3,1,0,1,1,55
2024-03-27 23:20:00,19,13,1,0,1,7,5,0,0,0,0,0,1,1,48
2024-03-27 23:30:00,17,14,0,0,0,4,4,0,0,1,0,0,0,0,40
2024-03-27 23:40:00,18,13,6,1,0,7,6,1,1,2,0,0,0,0,55
2024-03-27 23:50:00,11,7,5,2,2,7,6,1,0,0,0,0,0,0,41
2024-03-28 00:00:00,10,9,2,1,0,6,5,0,0,0,0,0,2,0,35
2024-03-28 00:10:00,13,12,3,1,0,1,1,0,0,1,0,0,0,0,32
2024-03-28 00:20:00,6,5,1,0,0,8,8,1,0,0,0,0,0,0,29
2024-03-28 00:30:00,5,5,2,0,0,5,3,0,0,0,0,0,2,0,22
2024-03-28 00:40:00,7,8,3,0,0,5,5,0,0,1,0,0,0,1,30
2024-03-28 00:50:00,5,5,3,0,0,4,4,0,0,1,0,0,0,0,22
2024-03-28 01:00:00,5,6,2,1,0,7,8,0,2,3,0,0,0,0,34
2024-03-28 01:10:00,6,6,7,1,0,4,3,0,0,0,0,0,2,2,31
2024-03-28 01:20:00,3,3,1,0,0,3,3,0,0,0,0,0,0,0,13
2024-03-28 01:30:00,5,5,2,1,0,1,1,0,0,1,0,0,1,1,18
2024-03-28 01:40:00,2,2,1,0,0,2,2,1,0,2,0,0,0,0,12
2024-03-28 01:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-28 02:00:00,4,4,0,0,0,2,2,0,0,0,0,0,0,0,12
2024-03-28 02:10:00,0,0,0,0,0,1,1,1,0,0,0,0,0,1,4
2024-03-28 02:20:00,3,3,3,1,0,3,2,0,0,0,0,0,0,0,15
2024-03-28 02:30:00,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
2024-03-28 02:40:00,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4
2024-03-28 02:50:00,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
2024-03-28 03:00:00,1,2,0,0,0,0,0,0,0,0,0,0,1,0,4
2024-03-28 03:10:00,1,1,0,0,0,4,2,0,0,0,0,0,0,0,8
2024-03-28 03:20:00,2,4,1,1,0,3,3,2,1,2,0,0,2,0,21
2024-03-28 03:30:00,2,2,1,0,0,0,0,0,0,1,0,0,0,0,6
2024-03-28 03:40:00,4,3,1,0,0,2,4,1,0,0,0,0,0,0,15
2024-03-28 03:50:00,2,2,2,0,0,4,4,1,1,0,0,0,1,0,17
2024-03-28 04:00:00,3,3,1,1,0,3,3,1,0,0,0,0,2,0,17
2024-03-28 04:10:00,3,3,1,0,1,4,3,0,0,0,0,0,4,0,19
2024-03-28 04:20:00,4,5,3,0,0,4,4,2,0,0,0,0,0,0,22
2024-03-28 04:30:00,3,2,1,0,0,4,4,1,0,1,0,0,6,1,23
2024-03-28 04:40:00,6,4,1,0,0,6,5,1,0,3,0,0,5,1,32
2024-03-28 04:50:00,2,2,1,0,2,12,10,1,1,0,0,0,8,0,39
2024-03-28 05:00:00,3,4,0,0,2,11,8,5,1,0,0,0,4,0,38
2024-03-28 05:10:00,5,7,2,1,0,11,12,3,0,0,0,0,0,0,41
2024-03-28 05:20:00,9,7,4,2,0,15,11,1,1,1,0,0,2,0,53
2024-03-28 05:30:00,10,6,4,2,2,23,18,0,0,0,0,0,2,1,68
2024-03-28 05:40:00,20,19,2,0,0,32,16,2,1,2,0,0,4,3,101
2024-03-28 05:50:00,15,11,1,0,0,26,14,2,1,3,0,0,2,1,76
2024-03-28 06:00:00,12,12,1,0,0,24,18,4,2,4,1,0,5,1,84
2024-03-28 06:10:00,18,14,5,0,1,39,15,1,1,3,1,0,0,2,100
2024-03-28 06:20:00,16,16,3,2,3,39,16,10,2,5,0,0,4,1,117
2024-03-28 06:30:00,24,14,4,2,4,35,18,1,1,5,3,0,4,1,116
2024-03-28 06:40:00,28,16,4,2,4,54,16,1,3,1,3,0,3,2,137
2024-03-28 06:50:00,31,30,4,2,6,67,22,3,1,5,1,0,3,0,175
2024-03-28 07:00:00,25,16,3,2,9,58,16,3,2,6,2,0,4,1,147
2024-03-28 07:10:00,29,21,3,1,10,46,19,3,3,5,1,0,4,2,147
2024-03-28 07:20:00,42,25,3,2,7,46,15,8,3,13,4,0,2,4,174
2024-03-28 07:30:00,32,31,3,3,8,55,16,1,1,13,3,0,6,5,177
2024-03-28 07:40:00,41,31,8,6,6,59,19,4,6,7,3,0,1,0,191
2024-03-28 07:50:00,33,20,4,1,11,82,18,4,3,14,2,0,2,2,196
2024-03-28 08:00:00,34,17,7,5,6,43,17,3,2,37,1,0,4,3,179
2024-03-28 08:10:00,40,26,3,2,7,62,24,4,4,11,1,0,5,3,192
2024-03-28 08:20:00,55,24,10,4,10,59,18,2,2,8,3,0,1,2,198
2024-03-28 08:30:00,52,29,10,9,14,61,16,2,2,11,4,0,5,2,217
2024-03-28 08:40:00,50,36,6,3,15,61,18,3,5,7,1,0,5,3,213
2024-03-28 08:50:00,64,28,8,4,11,52,18,3,3,7,3,0,5,4,210
2024-03-28 09:00:00,53,24,7,5,9,51,18,3,2,10,3,0,3,2,190
2024-03-28 09:10:00,37,28,11,4,7,59,20,5,3,8,3,0,4,0,189
2024-03-28 09:20:00,40,32,5,3,12,47,14,3,1,13,2,0,4,1,177
2024-03-28 09:30:00,41,26,8,2,4,57,27,2,1,7,4,0,4,2,185
2024-03-28 09:40:00,61,35,6,3,13,61,16,0,1,4,3,0,1,0,204
2024-03-28 09:50:00,57,31,11,8,11,70,14,4,3,7,6,0,4,3,229
2024-03-28 10:00:00,35,25,8,5,6,48,20,2,3,7,3,0,4,3,169
2024-03-28 10:10:00,44,38,8,5,13,48,12,4,3,9,4,0,6,0,194
2024-03-28 10:20:00,45,30,4,4,6,65,17,1,1,10,3,0,1,2,189
2024-03-28 10:30:00,51,33,8,5,9,52,18,3,1,7,0,0,0,0,187
2024-03-28 10:40:00,64,31,7,4,10,70,16,10,6,9,1,0,6,1,235
2024-03-28 10:50:00,58,40,8,4,10,61,10,2,2,5,3,0,3,1,207
2024-03-28 11:00:00,51,41,16,5,10,53,10,5,5,7,1,0,8,1,213
2024-03-28 11:10:00,60,28,7,2,8,71,16,2,2,13,2,0,6,3,220
2024-03-28 11:20:00,65,51,20,5,11,52,16,3,2,4,2,0,5,3,239
2024-03-28 11:30:00,64,34,6,5,15,54,11,4,2,15,4,0,4,3,221
2024-03-28 11:40:00,55,40,8,4,11,53,22,0,0,9,4,0,3,1,210
2024-03-28 11:50:00,65,52,7,5,6,56,16,5,3,8,0,0,3,1,227
2024-03-28 12:00:00,69,25,7,6,11,61,13,6,0,6,2,1,2,3,212
2024-03-28 12:10:00,64,35,13,8,13,73,19,0,0,10,1,0,0,0,236
2024-03-28 12:20:00,69,44,18,11,8,56,17,1,2,11,6,0,3,0,246
2024-03-28 12:30:00,53,35,15,10,7,64,13,7,6,8,3,0,1,1,223
2024-03-28 12:40:00,79,36,15,8,14,58,17,2,0,17,3,0,3,2,254
2024-03-28 12:50:00,74,23,17,13,6,56,13,2,3,11,4,0,4,2,228
