datetime,D21Z,V22Z,V32Z,D51Z,D52Z,D53Z,V54Z,V55Z,V56Z,D61Z,D62Z,D81Z,D82Z,V83Z,V84Z,V92Z,D111Z,D112Z,V113Z,V114Z,D121Z,V122Z,Total
2024-03-18 12:20:00,25,23,18,27,48,27,19,27,20,19,11,9,21,11,19,17,49,57,4,24,9,6,490
2024-03-18 12:30:00,28,21,15,26,48,36,19,17,15,8,7,24,17,20,14,17,68,50,16,21,6,9,502
2024-03-18 12:40:00,25,18,19,15,56,35,15,27,17,19,11,25,23,17,14,7,62,58,10,21,3,4,501
2024-03-18 12:50:00,31,20,18,16,52,32,18,22,20,14,8,20,22,15,16,16,67,53,22,20,6,7,515
2024-03-18 13:00:00,31,19,15,24,62,41,17,16,20,12,12,25,28,26,17,17,60,51,16,31,4,7,551
2024-03-18 13:10:00,18,16,11,25,60,45,17,20,22,17,9,23,21,24,17,16,61,50,15,25,3,3,518
2024-03-18 13:20:00,24,22,13,22,51,30,19,24,17,20,11,25,21,22,17,15,62,47,30,29,2,5,528
2024-03-18 13:30:00,17,17,19,26,43,25,20,28,15,17,7,23,25,18,22,11,54,43,20,43,3,4,500
2024-03-18 13:40:00,15,20,18,21,59,31,17,27,20,13,12,20,24,15,20,18,63,40,19,25,8,8,513
2024-03-18 13:50:00,21,22,24,20,46,35,17,24,21,14,10,23,21,22,18,14,57,42,13,28,6,7,505
2024-03-18 14:00:00,22,28,19,24,53,25,25,31,19,18,8,18,29,21,27,13,57,54,31,32,1,2,557
2024-03-18 14:10:00,26,25,16,24,67,35,21,32,24,11,11,22,11,25,10,16,59,48,18,27,3,4,535
2024-03-18 14:20:00,11,10,15,31,59,35,20,29,27,20,8,30,28,27,25,19,63,55,8,20,2,2,544
2024-03-18 14:30:00,25,25,19,18,56,30,14,28,24,7,7,31,21,21,14,15,64,45,22,28,4,4,522
2024-03-18 14:40:00,21,21,18,27,59,44,19,20,21,8,7,19,29,21,20,14,63,63,7,18,3,7,529
2024-03-18 14:50:00,15,14,22,28,70,54,21,24,13,18,15,22,20,17,15,20,70,57,13,30,3,3,564
2024-03-18 15:00:00,21,17,19,27,67,54,13,24,23,14,12,28,33,21,19,15,65,42,13,22,9,8,566
2024-03-18 15:10:00,23,18,18,32,60,36,20,25,29,7,7,28,28,19,16,13,67,51,21,21,10,10,559
2024-03-18 15:20:00,29,19,21,31,64,31,26,28,21,18,7,15,31,13,20,10,69,59,15,20,7,7,561
2024-03-18 15:30:00,21,17,19,22,71,45,20,32,32,19,14,25,25,22,16,23,75,52,18,20,6,6,600
2024-03-18 15:40:00,23,16,18,26,69,42,20,25,33,16,13,23,27,13,22,26,74,74,6,14,1,2,583
2024-03-18 15:50:00,27,20,18,23,65,41,21,34,25,17,11,24,28,16,20,14,60,54,17,27,5,5,572
2024-03-18 16:00:00,20,14,20,24,67,46,15,27,28,13,11,24,28,21,22,16,72,59,17,21,4,5,574
2024-03-18 16:10:00,30,22,23,35,67,44,18,27,30,19,14,28,31,27,24,20,70,61,14,14,4,6,628
2024-03-18 16:20:00,37,19,14,27,62,40,18,34,24,20,15,22,35,13,23,18,75,70,20,21,5,5,617
2024-03-18 16:30:00,24,25,22,40,75,41,21,32,33,19,17,26,30,18,17,14,80,67,14,26,5,7,653
2024-03-18 16:40:00,28,20,21,31,69,54,28,33,31,11,11,32,22,23,19,10,68,61,6,24,3,3,608
2024-03-18 16:50:00,34,22,19,36,64,51,23,30,35,20,15,23,24,17,21,8,52,47,22,25,6,6,600
2024-03-18 17:00:00,31,30,25,31,69,49,23,34,27,9,7,18,27,15,26,14,65,53,22,28,2,2,607
2024-03-18 17:10:00,29,29,21,25,64,40,18,32,28,11,11,28,25,19,21,21,64,59,9,22,7,8,591
2024-03-18 17:20:00,21,19,30,33,69,47,23,49,30,16,14,25,20,22,26,18,63,47,16,16,2,2,608
2024-03-18 17:30:00,21,22,19,26,63,42,17,27,30,9,9,23,21,25,30,18,70,68,12,20,9,10,591
2024-03-18 17:40:00,23,15,15,30,55,31,21,29,20,14,11,25,21,24,27,25,63,66,9,16,4,5,549
2024-03-18 17:50:00,21,17,13,32,57,35,26,39,27,12,7,20,24,23,31,19,73,61,17,27,3,3,587
2024-03-18 18:00:00,22,17,22,26,65,38,14,29,27,9,10,28,19,41,34,21,75,67,21,23,5,5,618
2024-03-18 18:10:00,26,19,19,26,65,38,13,31,23,11,12,21,18,26,26,21,64,56,16,18,2,3,554
2024-03-18 18:20:00,24,19,13,16,64,29,18,25,26,16,12,22,21,22,28,31,65,51,15,20,4,4,545
2024-03-18 18:30:00,25,17,20,19,62,44,13,31,27,7,7,25,16,30,30,13,72,70,22,30,3,3,586
2024-03-18 18:40:00,13,19,18,16,58,25,13,24,25,13,11,16,13,25,16,15,75,53,20,21,2,2,493
2024-03-18 18:50:00,13,13,18,10,49,15,9,32,26,9,8,14,8,14,13,20,63,40,29,36,7,8,454
2024-03-18 19:00:00,14,19,37,11,39,21,15,34,32,6,4,14,16,23,22,6,55,28,22,21,4,6,449
2024-03-18 19:10:00,18,26,32,12,45,21,10,47,41,5,5,16,10,26,14,13,55,42,21,20,3,4,486
2024-03-18 19:20:00,20,19,31,4,36,21,7,20,27,6,4,10,7,16,7,12,39,33,32,19,3,3,376
2024-03-18 19:30:00,5,6,11,7,40,14,7,44,22,6,6,18,10,28,15,16,56,28,33,30,1,1,404
2024-03-18 19:40:00,10,12,9,14,40,19,18,36,21,12,14,10,6,15,14,5,64,33,31,37,5,8,433
2024-03-18 19:50:00,7,11,14,4,30,15,7,36,24,10,7,9,7,12,5,13,49,25,31,26,5,6,353
2024-03-18 20:00:00,11,9,19,11,33,10,17,24,12,1,1,4,4,4,2,14,49,26,31,25,4,6,317
2024-03-18 20:10:00,15,9,22,7,35,13,11,39,20,4,4,11,11,9,20,6,45,20,33,23,0,0,357
2024-03-18 20:20:00,9,5,14,8,32,9,15,29,16,6,6,4,4,5,4,6,41,25,44,34,1,2,319
2024-03-18 20:30:00,6,8,15,4,24,6,9,33,12,3,3,8,2,6,4,2,30,14,27,19,2,4,241
2024-03-18 20:40:00,12,11,11,12,24,7,18,26,14,2,3,7,2,9,2,5,31,17,32,22,2,4,273
2024-03-18 20:50:00,6,8,16,3,16,4,5,19,8,2,2,14,3,19,7,9,36,26,34,31,1,2,271
2024-03-18 21:00:00,7,8,16,7,20,11,10,22,15,1,1,17,5,25,6,15,30,11,29,18,2,3,279
2024-03-18 21:10:00,5,6,14,2,14,5,3,22,12,4,4,9,7,14,10,23,34,17,36,20,0,0,261
2024-03-18 21:20:00,4,6,8,4,20,6,3,17,10,1,1,34,17,40,17,45,28,14,24,12,2,3,316
2024-03-18 21:30:00,6,13,10,3,20,11,5,13,19,1,1,15,6,20,7,11,33,13,18,10,3,5,243
2024-03-18 21:40:00,3,5,8,4,21,7,6,16,8,1,1,12,2,16,1,6,27,8,26,8,3,4,193
2024-03-18 21:50:00,5,7,10,1,15,2,3,15,3,0,0,5,3,5,4,2,24,6,27,8,1,1,147
2024-03-18 22:00:00,6,8,11,4,16,6,4,12,6,1,1,6,3,8,4,0,32,9,29,12,2,3,183
2024-03-18 22:10:00,5,5,10,4,20,7,6,25,10,3,3,2,2,1,2,3,21,11,22,12,2,3,179
2024-03-18 22:20:00,4,8,8,2,28,10,2,31,16,2,2,1,1,0,0,1,24,6,31,13,0,0,190
2024-03-18 22:30:00,7,7,7,2,22,4,2,25,8,4,4,3,2,5,1,4,18,7,27,14,1,2,176
2024-03-18 22:40:00,3,5,10,3,17,3,8,23,5,1,0,4,2,6,0,4,21,5,27,6,0,0,153
2024-03-18 22:50:00,5,7,13,0,19,3,0,22,8,1,1,0,2,0,3,1,18,10,26,12,0,0,151
2024-03-18 23:00:00,1,1,2,0,9,2,0,10,2,1,1,2,0,3,0,1,17,3,22,4,1,3,85
2024-03-18 23:10:00,1,2,4,1,11,2,2,14,4,0,0,0,0,0,0,2,13,1,20,2,1,1,81
2024-03-18 23:20:00,2,3,11,4,8,5,5,12,11,4,4,1,3,0,5,5,9,2,17,1,0,0,112
2024-03-18 23:30:00,4,5,6,3,4,1,6,8,1,0,0,0,0,0,0,3,24,10,29,12,0,0,116
2024-03-18 23:40:00,3,2,3,1,10,2,1,11,2,0,0,2,0,4,0,1,6,2,8,2,0,0,60
2024-03-18 23:50:00,1,2,1,1,6,0,2,7,0,0,0,4,0,6,0,0,13,2,16,4,0,0,65
2024-03-19 00:00:00,3,2,9,0,6,2,0,6,4,0,0,0,1,0,1,0,10,3,13,1,0,0,61
2024-03-19 00:10:00,5,4,2,2,8,0,4,8,0,0,0,2,0,1,0,0,6,1,7,1,0,0,51
2024-03-19 00:20:00,4,3,2,2,3,1,4,2,1,1,1,1,2,1,0,0,8,3,8,4,0,0,51
2024-03-19 00:30:00,0,1,3,1,1,1,2,1,1,0,0,1,0,0,0,3,8,6,9,8,2,2,50
2024-03-19 00:40:00,3,3,0,3,3,0,3,5,0,0,0,2,0,1,0,0,4,0,5,0,0,0,32
2024-03-19 00:50:00,1,1,0,0,5,1,0,8,3,0,0,2,0,2,0,0,4,0,5,0,0,0,32
2024-03-19 01:00:00,2,3,3,0,4,0,0,3,0,0,0,0,0,0,0,0,6,2,7,0,1,1,32
2024-03-19 01:10:00,0,0,0,0,6,1,1,8,2,1,1,1,1,2,0,0,6,1,8,4,0,0,43
2024-03-19 01:20:00,1,1,2,0,2,2,0,4,2,0,0,0,0,0,0,0,10,3,12,3,3,5,50
2024-03-19 01:30:00,1,1,0,1,4,0,2,5,0,0,0,0,0,0,0,0,2,1,4,0,0,0,21
2024-03-19 01:40:00,2,1,1,3,1,0,5,1,0,1,1,2,0,4,0,0,3,4,3,4,0,0,36
2024-03-19 01:50:00,2,3,1,1,3,0,1,6,0,0,0,0,1,0,3,2,5,1,6,3,0,0,38
2024-03-19 02:00:00,1,1,0,0,6,0,0,9,0,0,0,0,0,0,0,0,4,0,4,0,0,0,25
2024-03-19 02:10:00,2,3,0,0,2,0,0,3,0,0,0,0,2,0,2,0,7,1,9,0,0,0,31
2024-03-19 02:20:00,3,3,1,1,3,1,1,5,2,0,0,3,2,6,0,0,1,2,1,1,0,0,36
2024-03-19 02:30:00,3,3,2,0,2,1,0,3,2,1,1,0,2,0,4,0,3,1,3,1,0,0,32
2024-03-19 02:40:00,0,1,2,1,4,0,1,2,0,1,1,0,0,0,0,0,3,0,3,0,0,0,19
2024-03-19 02:50:00,2,2,1,2,7,0,9,9,0,0,0,0,1,0,0,0,3,0,4,0,0,0,40
2024-03-19 03:00:00,0,0,1,1,3,1,1,3,2,0,0,1,1,1,0,0,2,0,3,0,0,0,20
2024-03-19 03:10:00,1,1,0,0,3,1,2,5,1,0,0,0,2,0,2,0,4,1,4,0,1,1,29
2024-03-19 03:20:00,0,1,2,1,3,1,4,5,3,1,1,2,1,4,1,0,4,0,7,0,0,0,41
2024-03-19 03:30:00,1,3,3,0,1,0,0,1,0,0,0,0,2,0,2,0,3,1,5,2,0,0,24
2024-03-19 03:40:00,0,1,2,1,2,0,3,2,2,2,3,1,0,1,0,0,6,0,8,0,0,0,34
2024-03-19 03:50:00,0,1,1,1,6,0,1,5,0,1,0,0,0,0,0,0,3,0,5,0,0,0,24
2024-03-19 04:00:00,2,2,1,1,5,2,1,8,2,0,0,0,0,0,0,0,1,1,1,2,1,1,31
2024-03-19 04:10:00,2,3,1,0,3,1,0,2,3,0,0,1,1,1,0,0,6,0,6,0,0,0,30
2024-03-19 04:20:00,0,1,0,1,7,1,3,8,1,3,3,0,0,0,0,0,5,1,6,1,0,4,45
2024-03-19 04:30:00,0,0,0,1,12,2,2,13,2,1,1,2,1,2,0,1,13,4,14,4,0,1,76
2024-03-19 04:40:00,0,0,2,2,11,1,3,15,2,2,2,0,0,0,0,0,7,7,8,11,0,0,73
2024-03-19 04:50:00,0,0,0,2,13,0,5,15,1,0,0,0,0,0,0,0,7,9,9,14,0,0,75
2024-03-19 05:00:00,0,0,0,2,20,3,6,24,6,1,1,2,0,2,0,1,14,8,20,11,0,0,121
2024-03-19 05:10:00,0,1,2,4,15,5,9,17,5,2,2,6,2,8,1,0,22,11,20,10,0,1,143
2024-03-19 05:20:00,1,0,3,4,23,2,9,21,3,1,1,6,2,8,2,2,25,24,26,31,1,0,195
2024-03-19 05:30:00,2,1,4,4,32,7,9,26,11,3,4,16,5,16,6,5,23,24,29,20,0,0,247
2024-03-19 05:40:00,1,1,3,5,35,8,9,34,12,7,6,2,2,3,4,0,34,36,32,25,0,0,259
2024-03-19 05:50:00,1,1,4,12,34,12,15,33,9,13,13,5,5,4,7,5,43,38,35,35,1,1,326
2024-03-19 06:00:00,2,2,7,9,32,7,11,31,14,8,8,10,4,5,5,4,41,37,38,41,2,3,321
2024-03-19 06:10:00,1,1,2,13,44,14,22,45,12,5,5,12,5,7,3,3,44,43,34,41,0,0,356
2024-03-19 06:20:00,3,2,4,12,42,29,12,30,16,12,10,14,6,9,5,4,81,54,27,40,0,2,414
2024-03-19 06:30:00,4,4,5,20,64,36,15,40,24,14,8,4,5,6,4,9,76,60,35,36,1,2,472
2024-03-19 06:40:00,3,5,10,18,62,53,18,17,26,20,14,7,6,6,6,11,77,71,21,31,1,3,486
2024-03-19 06:50:00,4,5,11,26,48,41,17,29,31,18,15,6,6,2,3,4,84,74,43,38,1,2,508
2024-03-19 07:00:00,6,5,11,20,52,29,16,33,22,11,11,8,10,9,16,8,76,59,39,31,0,0,472
2024-03-19 07:10:00,18,15,18,25,67,46,21,30,29,13,12,12,3,17,2,6,71,72,27,30,5,4,543
2024-03-19 07:20:00,8,8,8,24,72,59,24,24,24,17,14,12,7,15,4,11,68,75,16,26,0,1,517
2024-03-19 07:30:00,10,11,13,25,63,44,17,32,25,20,16,12,10,12,13,6,74,76,14,22,3,6,524
2024-03-19 07:40:00,7,5,19,17,85,58,20,38,39,7,7,8,9,8,10,9,91,94,27,26,0,2,586
2024-03-19 07:50:00,10,9,13,24,82,50,21,39,30,22,14,12,8,13,14,5,76,79,25,28,2,2,578
2024-03-19 08:00:00,18,20,21,14,71,52,21,38,38,21,8,7,12,10,17,8,62,66,23,38,2,3,570
2024-03-19 08:10:00,10,12,18,23,79,59,22,30,34,10,10,16,21,19,25,8,71,67,32,25,1,1,593
2024-03-19 08:20:00,8,10,15,26,67,47,19,24,23,13,13,12,15,14,21,12,67,84,13,28,1,1,533
2024-03-19 08:30:00,10,12,12,21,66,51,17,30,26,11,10,16,11,15,12,9,79,83,15,23,6,7,542
2024-03-19 08:40:00,6,4,12,15,68,41,18,38,29,20,10,10,10,9,8,10,81,82,33,37,5,4,550
2024-03-19 08:50:00,12,12,11,29,54,40,17,23,19,21,14,18,17,18,18,12,71,75,24,19,5,6,535
2024-03-19 09:00:00,18,17,16,22,58,39,24,27,29,10,8,13,14,13,14,18,46,75,36,33,7,9,546
2024-03-19 09:10:00,22,14,16,23,59,38,18,51,26,9,9,18,12,15,13,15,63,80,20,24,4,4,553
2024-03-19 09:20:00,15,17,19,28,60,37,22,22,24,11,11,17,17,17,20,17,56,70,22,32,3,3,540
2024-03-19 09:30:00,21,13,17,21,53,32,17,37,18,14,13,7,17,9,16,9,57,51,27,30,1,2,482
2024-03-19 09:40:00,16,11,24,26,63,23,16,32,11,20,10,21,20,20,25,14,63,49,25,30,3,3,525
2024-03-19 09:50:00,21,11,15,31,51,37,15,35,23,21,17,15,13,14,14,17,64,57,12,26,5,3,517
2024-03-19 10:00:00,19,15,16,25,40,24,13,23,13,14,12,17,22,17,17,20,53,41,19,27,7,7,461
2024-03-19 10:10:00,20,19,14,14,45,16,16,26,17,16,10,19,14,23,16,25,56,38,25,28,3,4,464
2024-03-19 10:20:00,15,17,18,34,47,22,20,23,13,11,9,14,18,14,23,18,54,42,11,33,6,5,467
2024-03-19 10:30:00,21,20,19,20,40,23,17,20,16,20,9,18,14,21,14,18,61,40,14,26,6,7,464
2024-03-19 10:40:00,19,16,16,23,46,24,11,21,16,13,12,21,17,18,18,11,63,47,6,28,4,4,454
2024-03-19 10:50:00,20,21,11,29,47,21,19,25,9,20,15,33,17,29,17,14,53,32,28,25,6,5,496
2024-03-19 11:00:00,22,20,13,20,48,22,23,25,15,14,14,31,19,24,18,15,53,43,15,24,4,8,490
2024-03-19 11:10:00,22,19,14,32,41,23,17,21,19,30,12,23,27,23,21,12,45,35,21,30,6,8,501
2024-03-19 11:20:00,27,16,17,20,61,29,23,28,20,19,14,31,17,17,15,14,64,53,14,26,3,3,531
2024-03-19 11:30:00,25,19,44,24,53,24,18,23,17,18,12,19,22,15,23,17,51,32,21,18,4,4,503
2024-03-19 11:40:00,22,21,20,17,54,33,18,29,23,21,13,18,22,15,18,20,60,59,17,30,4,5,539
2024-03-19 11:50:00,22,18,17,22,51,31,20,23,20,14,11,26,28,16,21,40,50,37,19,24,4,4,518
2024-03-19 12:00:00,35,21,25,37,46,25,15,24,18,17,13,17,27,13,18,13,58,44,23,29,10,10,538
2024-03-19 12:10:00,33,24,18,16,38,24,14,22,12,11,7,24,23,21,18,12,64,41,12,22,7,5,468
2024-03-19 12:20:00,20,22,19,36,48,32,20,28,22,13,11,23,25,16,19,15,54,41,22,22,5,5,518
2024-03-19 12:30:00,25,19,17,24,51,42,19,29,19,17,16,19,13,14,16,11,56,54,19,31,9,9,529
2024-03-19 12:40:00,31,24,24,17,50,30,12,25,25,13,10,18,21,15,13,11,55,54,7,18,5,6,484
2024-03-19 12:50:00,22,41,18,23,45,35,19,25,19,11,11,27,22,20,25,12,63,56,23,27,7,8,559
2024-03-19 13:00:00,18,13,23,35,49,26,22,17,20,17,12,21,19,15,21,16,57,51,15,33,7,7,514
2024-03-19 13:10:00,21,20,15,22,64,38,18,31,24,12,10,18,28,24,19,9,62,49,13,31,7,5,540
2024-03-19 13:20:00,33,18,17,24,56,27,23,30,17,15,8,20,27,20,22,16,61,45,15,19,2,2,517
2024-03-19 13:30:00,19,16,16,23,47,23,15,24,17,18,13,18,15,13,11,13,60,48,18,29,3,5,464
2024-03-19 13:40:00,16,17,21,21,62,38,22,34,26,18,12,21,21,13,17,20,63,57,6,20,4,5,534
2024-03-19 13:50:00,20,18,18,22,61,36,18,25,24,18,12,21,24,20,20,10,53,48,14,21,5,6,514
2024-03-19 14:00:00,22,23,18,16,54,34,18,25,21,11,9,23,25,17,24,14,70,63,21,25,4,4,541
2024-03-19 14:10:00,20,17,14,22,64,53,26,30,29,13,13,24,17,19,17,13,56,42,26,27,5,6,553
2024-03-19 14:20:00,21,23,33,24,71,46,27,31,24,12,13,27,25,19,20,15,63,52,23,26,4,3,602
2024-03-19 14:30:00,27,24,12,25,59,38,16,29,27,17,8,32,22,20,15,15,67,64,12,31,5,7,572
2024-03-19 14:40:00,21,17,17,19,69,46,26,32,23,21,13,20,25,14,18,13,63,56,15,27,2,3,560
2024-03-19 14:50:00,21,20,17,36,78,65,14,20,25,15,14,17,26,13,25,18,67,73,9,29,8,8,618
2024-03-19 15:00:00,20,20,23,42,47,38,17,20,17,21,10,38,33,24,24,15,70,61,14,17,13,13,597
2024-03-19 15:10:00,29,22,17,51,31,34,17,2,14,22,9,19,34,17,21,13,67,60,16,24,19,13,551
2024-03-19 15:20:00,35,23,18,60,38,33,19,13,13,29,5,38,23,17,13,15,74,70,16,29,24,15,620
2024-03-19 15:30:00,34,14,22,58,22,31,18,1,5,28,14,28,36,21,17,12,76,62,18,29,14,9,569
2024-03-19 15:40:00,42,1,25,52,30,39,17,1,7,28,10,31,40,17,19,21,66,73,7,26,16,6,574
2024-03-19 15:50:00,41,14,10,45,42,42,18,5,19,30,14,34,47,18,21,12,67,64,3,19,9,6,580
2024-03-19 16:00:00,25,20,17,30,58,43,22,25,24,20,15,27,33,11,20,16,62,54,10,30,16,11,589
2024-03-19 16:10:00,24,22,17,41,53,40,34,24,24,25,4,22,35,19,21,15,66,62,18,19,7,5,597
2024-03-19 16:20:00,33,21,12,46,49,31,20,31,28,12,1,26,29,16,17,9,81,76,17,29,11,8,603
2024-03-19 16:30:00,16,15,18,43,65,47,21,13,22,18,14,30,24,21,27,21,71,64,25,16,8,9,608
2024-03-19 16:40:00,18,18,20,49,48,32,26,20,27,28,9,24,32,17,19,12,68,67,14,24,10,7,589
2024-03-19 16:50:00,19,20,17,47,51,40,22,17,27,20,12,35,34,20,15,17,76,66,10,24,7,7,603
2024-03-19 17:00:00,26,17,16,32,67,37,25,33,31,15,12,28,19,19,13,22,71,65,10,31,4,3,596
2024-03-19 17:10:00,29,25,24,27,67,48,19,33,26,11,10,25,25,25,23,10,65,67,7,31,4,5,606
2024-03-19 17:20:00,16,15,16,34,75,48,20,33,33,10,7,21,28,26,23,16,66,71,14,36,2,2,612
2024-03-19 17:30:00,22,21,22,22,63,45,20,39,33,19,14,23,23,18,24,8,69,60,8,27,2,1,583
2024-03-19 17:40:00,17,16,16,25,64,36,21,30,29,20,17,19,19,18,16,14,76,65,9,27,4,3,561
2024-03-19 17:50:00,25,19,16,22,55,40,18,27,30,24,7,24,21,21,24,10,66,56,7,23,4,4,543
2024-03-19 18:00:00,20,21,20,21,60,50,19,19,23,14,12,17,20,18,20,36,74,71,8,10,4,3,560
2024-03-19 18:10:00,30,22,17,29,72,49,19,30,40,20,14,20,22,22,25,23,65,62,12,27,3,3,626
2024-03-19 18:20:00,16,14,19,15,52,39,17,30,30,13,10,15,16,20,20,17,70,58,18,26,1,1,517
2024-03-19 18:30:00,18,16,12,13,54,31,13,27,22,10,8,13,14,15,20,25,73,67,11,19,4,3,488
2024-03-19 18:40:00,13,14,20,13,46,25,10,22,20,15,13,16,13,22,21,18,76,49,14,23,2,2,467
2024-03-19 18:50:00,21,20,18,12,48,18,16,36,21,6,5,25,11,37,15,28,67,34,29,24,2,2,495
2024-03-19 19:00:00,17,21,31,11,62,27,17,38,29,7,6,15,14,20,20,2,57,40,25,23,0,1,483
2024-03-19 19:10:00,17,22,28,8,45,31,10,38,35,9,9,9,8,10,7,12,53,51,18,20,2,3,445
2024-03-19 19:20:00,11,15,29,5,35,12,13,34,23,7,5,10,8,18,13,6,64,37,20,27,2,2,396
2024-03-19 19:30:00,11,9,21,7,34,12,8,32,17,8,7,10,11,15,12,17,63,44,18,24,4,5,389
2024-03-19 19:40:00,13,16,12,6,39,23,8,40,32,10,12,13,7,23,15,5,63,24,19,26,4,7,417
2024-03-19 19:50:00,16,14,14,8,24,8,14,30,13,18,13,8,7,12,8,21,51,24,24,27,2,3,359
2024-03-19 20:00:00,12,20,29,5,33,14,7,23,26,4,3,11,5,18,7,14,46,20,43,27,4,6,377
2024-03-19 20:10:00,4,7,19,5,37,13,12,29,17,8,8,11,6,15,10,18,45,17,30,17,0,0,328
2024-03-19 20:20:00,9,10,24,9,22,15,13,18,23,6,6,8,4,7,7,3,44,24,23,25,1,1,302
2024-03-19 20:30:00,6,6,8,8,34,13,9,41,20,4,4,7,3,6,3,3,33,19,34,19,0,0,280
2024-03-19 20:40:00,3,2,9,4,32,13,5,40,15,5,5,10,7,8,6,5,34,16,29,17,2,3,270
2024-03-19 20:50:00,2,3,5,3,29,11,6,35,22,4,4,11,4,20,2,7,33,24,32,28,2,2,289
2024-03-19 21:00:00,5,1,4,3,24,5,5,26,11,2,2,14,4,21,6,16,34,23,36,38,0,0,280
2024-03-19 21:10:00,11,14,13,3,30,13,7,23,19,3,3,13,3,18,4,2,38,19,37,21,2,2,298
2024-03-19 21:20:00,6,7,17,8,34,10,10,24,17,2,2,17,7,22,15,20,40,26,30,28,1,2,345
2024-03-19 21:30:00,4,4,8,7,27,6,11,39,12,3,3,42,13,56,14,40,30,19,16,20,0,0,374
2024-03-19 21:40:00,6,6,6,3,27,10,7,27,12,0,0,9,5,12,5,23,33,11,34,19,2,4,261
2024-03-19 21:50:00,3,4,8,2,29,9,2,24,20,1,1,8,3,9,5,1,25,12,25,16,2,3,212
2024-03-19 22:00:00,4,6,12,1,26,13,4,32,23,3,3,11,2,12,1,4,38,14,38,17,3,4,271
2024-03-19 22:10:00,2,2,5,2,24,9,5,22,11,1,1,6,3,5,3,0,31,13,28,14,2,4,193
2024-03-19 22:20:00,6,9,14,4,20,5,8,30,10,2,2,3,0,7,1,2,29,13,28,18,4,4,219
2024-03-19 22:30:00,3,4,3,2,25,3,5,35,7,1,1,3,0,3,0,0,34,5,42,7,2,3,188
2024-03-19 22:40:00,4,3,8,0,20,5,0,21,8,2,2,6,1,8,3,0,32,5,31,5,0,0,164
2024-03-19 22:50:00,3,3,2,1,14,1,1,17,3,1,1,0,2,0,4,3,20,11,23,15,0,0,125
2024-03-19 23:00:00,3,2,7,1,11,3,2,18,7,0,0,2,2,4,1,3,21,5,25,9,1,2,129
2024-03-19 23:10:00,4,4,6,1,12,4,1,15,4,2,2,4,2,5,3,4,20,13,27,18,0,0,151
2024-03-19 23:20:00,2,3,6,1,18,5,2,21,3,2,2,2,2,2,2,0,17,5,19,5,0,0,119
2024-03-19 23:30:00,4,4,2,1,5,1,1,8,1,1,1,1,2,1,3,0,20,5,23,3,0,0,87
2024-03-19 23:40:00,3,3,8,2,8,3,2,5,4,0,0,2,1,4,1,0,17,1,16,1,0,0,81
2024-03-19 23:50:00,1,1,6,0,6,1,0,9,3,0,0,1,1,0,2,0,5,2,7,3,0,0,48
2024-03-20 00:00:00,4,3,4,2,4,0,3,3,0,1,1,4,1,6,0,7,13,3,18,3,0,0,80
2024-03-20 00:10:00,3,1,5,1,2,0,2,3,0,0,0,0,1,0,0,2,11,3,17,5,0,0,56
2024-03-20 00:20:00,1,0,0,2,7,2,3,8,4,2,2,1,0,2,0,0,9,1,13,1,0,0,58
2024-03-20 00:30:00,1,0,0,0,4,0,0,4,0,2,2,1,1,0,3,0,8,1,12,1,0,0,40
2024-03-20 00:40:00,1,2,1,2,4,0,2,6,0,0,0,0,2,0,3,0,7,1,10,2,0,0,43
2024-03-20 00:50:00,0,0,0,0,9,2,1,8,3,0,0,1,1,2,0,0,4,0,4,0,0,0,35
2024-03-20 01:00:00,0,0,0,2,7,0,2,8,0,0,0,2,1,4,3,0,8,0,11,0,0,0,48
2024-03-20 01:10:00,0,0,0,0,5,0,1,9,2,1,1,1,2,2,5,0,6,1,7,1,0,0,44
2024-03-20 01:20:00,2,1,1,0,1,0,0,1,0,0,0,0,2,0,2,0,10,1,12,0,0,0,33
2024-03-20 01:30:00,3,5,5,1,4,0,2,5,0,1,1,0,1,0,0,0,5,1,8,0,0,0,42
2024-03-20 01:40:00,1,1,0,1,2,1,1,3,1,1,1,0,0,0,0,0,4,0,7,0,0,0,24
2024-03-20 01:50:00,0,0,1,3,1,0,3,1,0,0,0,0,0,0,0,0,6,1,10,0,0,0,26
2024-03-20 02:00:00,4,3,0,1,6,2,1,9,4,0,0,0,1,0,1,0,3,0,6,0,0,0,41
2024-03-20 02:10:00,1,1,0,2,7,0,5,10,0,0,0,0,1,0,0,1,3,2,4,1,0,0,38
2024-03-20 02:20:00,0,1,4,1,3,0,2,3,0,1,1,0,0,0,0,2,1,1,1,1,1,1,24
2024-03-20 02:30:00,0,1,1,0,3,3,1,2,6,1,1,0,1,0,2,0,0,0,0,0,0,0,22
2024-03-20 02:40:00,1,0,0,3,3,0,4,6,0,1,1,0,0,0,0,0,5,0,6,0,0,0,30
2024-03-20 02:50:00,0,1,1,0,1,1,0,2,2,1,1,1,2,1,4,2,3,0,7,0,0,0,30
2024-03-20 03:00:00,0,0,0,0,3,0,1,3,0,0,0,1,2,1,5,0,5,0,4,0,0,0,25
2024-03-20 03:10:00,1,1,1,1,5,1,2,8,0,1,1,1,0,0,0,0,5,1,8,0,0,0,37
2024-03-20 03:20:00,1,0,0,0,4,0,0,4,0,0,0,1,1,2,3,0,3,0,3,0,0,0,22
