datetime,D21Z,D22Z,V23Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,Total
2024-03-17 08:40:00,16,0,16,5,4,8,0,6,1,0,56
2024-03-17 08:50:00,16,0,17,11,7,14,0,12,2,0,79
2024-03-17 09:00:00,17,0,16,6,6,20,0,14,3,4,86
2024-03-17 09:10:00,18,0,14,8,7,42,0,34,0,0,123
2024-03-17 09:20:00,23,0,22,8,8,27,0,24,0,3,115
2024-03-17 09:30:00,36,0,26,21,16,28,0,25,5,0,157
2024-03-17 09:40:00,29,0,27,9,8,21,0,18,1,2,115
2024-03-17 09:50:00,26,0,24,12,9,14,0,12,7,0,104
2024-03-17 10:00:00,32,0,29,7,4,23,0,19,0,0,114
2024-03-17 10:10:00,29,0,24,7,7,22,0,23,0,0,112
2024-03-17 10:20:00,33,0,32,8,8,21,0,18,0,0,120
2024-03-17 10:30:00,25,0,22,11,11,21,0,17,0,0,107
2024-03-17 10:40:00,22,0,22,10,8,27,0,24,0,2,115
2024-03-17 10:50:00,26,0,23,8,9,18,0,17,0,2,103
2024-03-17 11:00:00,26,0,23,12,12,20,0,17,0,1,111
2024-03-17 11:10:00,39,0,32,14,12,21,0,19,0,4,141
2024-03-17 11:20:00,34,0,26,19,13,18,0,17,0,1,128
2024-03-17 11:30:00,30,0,23,10,10,26,0,21,2,3,125
2024-03-17 11:40:00,35,0,31,13,10,29,0,25,0,2,145
2024-03-17 11:50:00,35,0,30,12,14,27,0,27,3,2,150
2024-03-17 12:00:00,30,0,23,6,5,28,0,26,0,1,119
2024-03-17 12:10:00,27,0,22,9,8,27,0,22,0,1,116
2024-03-17 12:20:00,41,0,28,18,13,27,0,25,0,2,154
2024-03-17 12:30:00,36,0,30,19,15,33,0,28,1,1,163
2024-03-17 12:40:00,48,0,31,15,14,29,0,21,2,1,161
2024-03-17 12:50:00,36,0,31,14,13,37,0,32,0,1,164
2024-03-17 13:00:00,45,0,34,19,14,33,0,28,0,6,179
2024-03-17 13:10:00,49,0,37,10,11,35,0,32,0,0,174
2024-03-17 13:20:00,40,0,34,20,17,27,0,26,1,1,166
2024-03-17 13:30:00,64,0,35,16,10,31,0,21,11,0,188
2024-03-17 13:40:00,40,0,34,15,12,29,0,19,0,0,149
2024-03-17 13:50:00,26,0,24,11,8,28,0,25,0,1,123
2024-03-17 14:00:00,37,0,29,12,15,34,0,28,1,0,156
2024-03-17 14:10:00,46,0,34,11,9,26,0,17,1,2,146
2024-03-17 14:20:00,41,0,33,21,15,35,0,31,0,1,177
2024-03-17 14:30:00,31,0,26,16,14,37,0,27,0,1,152
2024-03-17 14:40:00,42,0,29,24,19,36,0,31,0,0,181
2024-03-17 14:50:00,57,0,44,20,16,33,0,25,3,0,198
2024-03-17 15:00:00,83,0,46,17,11,39,0,34,2,0,232
2024-03-17 15:10:00,46,0,31,16,13,31,0,22,2,2,163
2024-03-17 15:20:00,28,0,21,15,12,28,0,22,2,0,128
2024-03-17 15:30:00,45,0,36,14,13,30,0,24,1,2,165
2024-03-17 15:40:00,40,0,30,16,14,40,0,23,0,0,163
2024-03-17 15:50:00,56,0,31,13,11,35,0,29,0,0,175
2024-03-17 16:00:00,40,0,33,18,10,30,0,26,0,1,158
2024-03-17 16:10:00,30,0,25,10,12,23,0,20,0,2,122
2024-03-17 16:20:00,33,0,29,13,11,50,0,30,0,1,167
2024-03-17 16:30:00,30,0,27,15,13,27,0,24,3,6,145
2024-03-17 16:40:00,43,0,26,17,18,34,0,30,4,0,172
2024-03-17 16:50:00,41,0,28,11,13,33,0,27,0,0,153
2024-03-17 17:00:00,33,0,27,14,15,32,0,27,0,1,149
2024-03-17 17:10:00,37,0,29,15,12,37,0,32,0,1,163
2024-03-17 17:20:00,30,0,25,17,10,36,0,33,0,2,153
2024-03-17 17:30:00,35,0,30,12,12,39,0,30,1,0,159
2024-03-17 17:40:00,46,0,37,12,12,35,0,26,0,1,169
2024-03-17 17:50:00,49,0,39,27,17,26,0,30,1,1,190
2024-03-17 18:00:00,37,0,25,18,15,32,0,32,1,0,160
2024-03-17 18:10:00,33,0,22,24,13,35,0,33,1,0,161
2024-03-17 18:20:00,32,0,26,13,9,33,0,26,0,0,139
2024-03-17 18:30:00,38,0,34,10,9,25,0,21,1,0,138
2024-03-17 18:40:00,31,0,29,10,7,28,0,32,2,0,139
2024-03-17 18:50:00,27,0,30,14,17,23,0,35,0,0,146
2024-03-17 19:00:00,33,0,39,14,21,27,0,37,2,1,174
2024-03-17 19:10:00,30,0,35,6,8,11,0,19,0,0,109
2024-03-17 19:20:00,19,0,23,11,10,20,0,32,0,0,115
2024-03-17 19:30:00,25,0,36,9,14,28,0,46,0,0,158
2024-03-17 19:40:00,27,0,31,12,15,21,0,31,0,0,137
2024-03-17 19:50:00,23,0,19,5,7,19,0,26,0,0,99
2024-03-17 20:00:00,25,0,34,15,19,23,0,37,0,0,153
2024-03-17 20:10:00,24,0,31,9,9,16,0,26,1,0,116
2024-03-17 20:20:00,27,0,25,7,7,20,0,33,0,3,122
2024-03-17 20:30:00,22,0,28,5,5,10,0,19,1,0,90
2024-03-17 20:40:00,26,0,28,3,4,16,0,28,0,1,106
2024-03-17 20:50:00,20,0,29,3,3,15,0,21,0,0,91
2024-03-17 21:00:00,12,0,21,2,4,13,0,22,0,0,74
2024-03-17 21:10:00,19,0,25,2,2,14,0,22,0,0,84
2024-03-17 21:20:00,15,0,19,6,7,12,0,21,0,0,80
2024-03-17 21:30:00,11,0,17,0,0,18,0,32,0,0,78
2024-03-17 21:40:00,17,0,27,2,1,10,0,15,0,0,72
2024-03-17 21:50:00,17,0,19,7,12,17,0,28,0,0,100
2024-03-17 22:00:00,25,0,20,3,3,13,0,18,0,0,82
2024-03-17 22:10:00,13,0,16,6,6,10,0,18,0,0,69
2024-03-17 22:20:00,10,0,13,0,0,6,0,12,0,0,41
2024-03-17 22:30:00,14,0,21,2,3,10,0,17,0,0,67
2024-03-17 22:40:00,12,0,16,0,0,2,0,3,0,0,33
2024-03-17 22:50:00,4,0,6,4,3,5,0,8,0,0,30
2024-03-17 23:00:00,13,0,16,1,1,3,0,5,0,0,39
2024-03-17 23:10:00,4,0,3,2,1,6,0,10,0,0,26
2024-03-17 23:20:00,7,0,9,0,0,3,0,6,0,0,25
2024-03-17 23:30:00,7,0,11,1,2,1,0,2,0,0,24
2024-03-17 23:40:00,5,0,8,0,0,2,0,4,0,0,19
2024-03-17 23:50:00,4,0,6,1,1,3,0,5,0,0,20
2024-03-18 00:00:00,2,0,4,2,4,3,0,3,0,0,18
2024-03-18 00:10:00,8,0,7,2,2,1,0,1,0,0,21
2024-03-18 00:20:00,1,0,1,1,2,2,0,4,0,0,11
2024-03-18 00:30:00,3,0,2,0,0,1,0,2,0,0,8
2024-03-18 00:40:00,5,0,8,0,0,1,0,2,0,0,16
2024-03-18 00:50:00,0,0,0,0,0,1,0,1,0,0,2
2024-03-18 01:00:00,4,0,7,0,0,0,0,0,0,0,11
2024-03-18 01:10:00,2,0,3,2,3,5,0,8,0,1,24
2024-03-18 01:20:00,4,0,6,0,0,1,0,3,0,0,14
2024-03-18 01:30:00,2,0,2,1,1,0,0,0,0,0,6
2024-03-18 01:40:00,3,0,4,0,0,1,0,1,0,0,9
2024-03-18 01:50:00,2,0,3,0,0,0,0,0,0,0,5
2024-03-18 02:00:00,0,0,0,0,0,5,0,7,0,0,12
2024-03-18 02:10:00,3,0,4,0,0,1,0,2,0,0,10
2024-03-18 02:20:00,0,0,0,0,0,2,0,2,0,0,4
2024-03-18 02:30:00,1,0,2,0,0,0,0,0,0,0,3
2024-03-18 02:40:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-18 02:50:00,2,0,2,1,1,1,0,0,0,0,7
2024-03-18 03:00:00,1,0,1,0,0,0,0,0,0,0,2
2024-03-18 03:10:00,0,0,0,0,0,1,0,1,0,0,2
2024-03-18 03:20:00,7,0,5,0,0,0,0,0,0,0,12
2024-03-18 03:30:00,1,0,1,0,0,0,0,0,0,0,2
2024-03-18 03:40:00,3,0,4,0,0,1,0,1,0,0,9
2024-03-18 03:50:00,2,0,2,0,0,1,0,1,0,0,6
2024-03-18 04:00:00,3,0,3,0,0,2,0,2,0,0,10
2024-03-18 04:10:00,2,0,2,0,0,1,0,2,0,0,7
2024-03-18 04:20:00,0,0,0,1,1,1,0,2,0,0,5
2024-03-18 04:30:00,2,0,2,0,0,0,0,0,0,0,4
2024-03-18 04:40:00,2,0,2,1,1,3,0,2,0,0,11
2024-03-18 04:50:00,0,0,0,0,2,5,0,4,0,0,11
2024-03-18 05:00:00,5,0,5,1,2,4,0,4,0,0,21
2024-03-18 05:10:00,6,0,4,4,4,8,0,7,0,0,33
2024-03-18 05:20:00,8,0,7,2,2,3,0,3,0,0,25
2024-03-18 05:30:00,6,0,9,3,2,17,0,18,0,0,55
2024-03-18 05:40:00,9,0,8,9,9,16,0,15,0,0,66
2024-03-18 05:50:00,15,0,13,6,5,13,0,13,0,4,69
2024-03-18 06:00:00,9,0,12,7,7,14,0,18,0,0,67
2024-03-18 06:10:00,11,0,10,5,7,16,0,18,0,0,67
2024-03-18 06:20:00,19,0,17,10,5,21,0,20,0,0,92
2024-03-18 06:30:00,16,0,13,7,6,21,0,19,0,1,83
2024-03-18 06:40:00,17,0,21,10,8,21,0,18,0,0,95
2024-03-18 06:50:00,29,0,22,7,7,36,0,30,0,4,135
2024-03-18 07:00:00,22,0,20,23,15,42,0,36,2,5,165
2024-03-18 07:10:00,38,0,20,18,16,58,0,41,0,0,191
2024-03-18 07:20:00,47,0,26,30,15,69,0,57,1,1,246
2024-03-18 07:30:00,59,0,33,27,17,60,0,41,0,1,238
2024-03-18 07:40:00,67,0,41,26,15,74,0,54,2,1,280
2024-03-18 07:50:00,56,0,34,20,17,62,0,44,5,0,238
2024-03-18 08:00:00,58,0,41,22,15,63,0,42,0,4,245
2024-03-18 08:10:00,48,0,34,34,18,61,0,39,2,0,236
2024-03-18 08:20:00,46,0,27,27,12,52,0,39,0,2,205
2024-03-18 08:30:00,66,0,33,20,15,58,0,37,0,0,229
2024-03-18 08:40:00,66,0,44,23,12,42,0,31,1,1,220
2024-03-18 08:50:00,53,0,30,23,19,51,0,32,0,0,208
2024-03-18 09:00:00,50,0,30,21,9,35,0,27,0,0,172
2024-03-18 09:10:00,43,0,30,22,17,42,0,34,0,1,189
2024-03-18 09:20:00,54,0,30,28,15,28,0,24,0,0,179
2024-03-18 09:30:00,43,0,25,27,19,52,0,32,0,2,200
2024-03-18 09:40:00,55,0,28,25,15,43,0,36,0,2,204
2024-03-18 09:50:00,66,0,26,22,15,47,0,36,0,1,213
2024-03-18 10:00:00,47,0,31,13,10,37,0,30,0,0,168
2024-03-18 10:10:00,52,0,29,17,12,37,0,37,0,5,189
2024-03-18 10:20:00,41,0,35,13,7,47,0,39,2,0,184
2024-03-18 10:30:00,41,0,17,10,9,31,0,31,0,0,139
2024-03-18 10:40:00,100,0,36,16,10,34,0,32,0,1,229
2024-03-18 10:50:00,55,0,35,21,16,45,0,34,0,1,207
2024-03-18 11:00:00,62,0,35,17,10,55,0,42,0,0,221
2024-03-18 11:10:00,49,0,30,25,18,48,0,42,0,0,212
2024-03-18 11:20:00,43,0,30,18,18,36,0,30,0,4,179
2024-03-18 11:30:00,62,0,26,22,15,35,0,33,0,0,193
2024-03-18 11:40:00,63,0,25,18,15,33,0,24,0,0,178
2024-03-18 11:50:00,53,0,28,20,14,46,0,32,0,0,193
2024-03-18 12:00:00,51,0,36,12,14,38,0,39,0,2,192
2024-03-18 12:10:00,69,0,35,10,10,41,0,34,0,0,199
2024-03-18 12:20:00,52,0,35,15,13,40,0,36,3,0,194
2024-03-18 12:30:00,55,0,27,12,8,47,0,36,2,0,187
2024-03-18 12:40:00,54,0,36,9,56,44,0,29,0,0,228
2024-03-18 12:50:00,50,0,23,14,11,44,0,32,1,0,175
2024-03-18 13:00:00,73,0,32,22,10,31,0,28,0,1,197
2024-03-18 13:10:00,47,0,37,23,12,41,0,28,0,0,188
2024-03-18 13:20:00,50,0,35,9,8,43,0,39,0,0,184
2024-03-18 13:30:00,70,0,35,12,11,40,0,34,2,1,205
2024-03-18 13:40:00,48,0,37,12,13,44,0,30,1,1,186
2024-03-18 13:50:00,74,0,34,13,9,41,0,32,6,1,210
2024-03-18 14:00:00,64,0,46,14,12,36,0,28,0,1,201
2024-03-18 14:10:00,68,0,47,11,12,38,0,34,0,0,210
2024-03-18 14:20:00,46,0,36,15,11,51,0,34,0,0,193
2024-03-18 14:30:00,63,0,21,21,13,51,0,42,1,0,212
2024-03-18 14:40:00,52,0,34,9,10,36,0,28,4,2,175
2024-03-18 14:50:00,79,0,40,19,14,43,0,28,0,1,224
2024-03-18 15:00:00,67,0,29,12,8,43,0,33,2,0,194
2024-03-18 15:10:00,67,0,31,22,19,57,0,41,4,3,244
2024-03-18 15:20:00,46,0,38,13,12,32,0,25,0,1,167
2024-03-18 15:30:00,75,0,43,22,14,44,0,31,1,0,230
2024-03-18 15:40:00,77,0,34,24,18,41,0,30,1,0,225
2024-03-18 15:50:00,57,0,34,19,18,56,0,41,0,1,226
2024-03-18 16:00:00,64,0,46,18,16,44,0,28,3,5,224
2024-03-18 16:10:00,57,0,30,16,17,40,0,34,3,2,199
2024-03-18 16:20:00,65,0,39,27,13,44,0,25,0,2,215
2024-03-18 16:30:00,71,0,29,22,14,41,0,24,3,4,208
2024-03-18 16:40:00,44,0,27,21,23,31,0,27,0,3,176
2024-03-18 16:50:00,81,0,27,21,16,49,0,32,3,1,230
2024-03-18 17:00:00,55,0,40,17,16,55,0,33,4,1,221
2024-03-18 17:10:00,66,0,37,22,11,52,0,35,0,1,224
2024-03-18 17:20:00,49,0,34,19,14,49,0,37,0,0,202
2024-03-18 17:30:00,58,0,32,19,13,63,0,38,0,1,224
2024-03-18 17:40:00,72,0,44,39,15,41,0,29,1,3,244
2024-03-18 17:50:00,55,0,28,15,13,41,0,33,1,2,188
2024-03-18 18:00:00,73,0,34,19,15,42,0,32,0,0,215
2024-03-18 18:10:00,68,0,42,19,15,55,0,43,0,2,244
2024-03-18 18:20:00,48,0,29,15,8,43,0,32,0,1,176
2024-03-18 18:30:00,44,0,31,19,11,38,0,31,1,2,177
2024-03-18 18:40:00,75,0,30,13,10,37,0,33,1,3,202
2024-03-18 18:50:00,46,0,29,15,19,35,0,45,0,0,189
2024-03-18 19:00:00,47,0,43,13,13,35,0,37,0,1,189
2024-03-18 19:10:00,39,0,29,15,21,35,0,50,1,3,193
2024-03-18 19:20:00,51,0,38,6,12,38,0,58,1,1,205
2024-03-18 19:30:00,44,0,36,7,7,30,0,48,2,0,174
2024-03-18 19:40:00,46,0,44,10,14,31,0,36,1,0,182
2024-03-18 19:50:00,32,0,33,4,7,24,0,41,1,2,144
2024-03-18 20:00:00,34,0,20,7,6,19,0,27,2,0,115
2024-03-18 20:10:00,31,0,34,10,12,26,0,37,1,1,152
2024-03-18 20:20:00,25,0,31,13,18,18,0,27,0,0,132
2024-03-18 20:30:00,24,0,26,6,8,14,0,21,0,0,99
2024-03-18 20:40:00,24,0,30,1,0,22,0,27,0,0,104
2024-03-18 20:50:00,22,0,20,2,2,22,0,35,1,4,108
2024-03-18 21:00:00,16,0,28,4,6,20,0,34,0,0,108
2024-03-18 21:10:00,24,0,24,1,0,18,0,33,0,0,100
2024-03-18 21:20:00,23,0,26,4,8,20,0,27,0,0,108
2024-03-18 21:30:00,24,0,23,5,4,17,0,26,0,2,101
2024-03-18 21:40:00,20,0,15,2,2,17,0,17,0,0,73
2024-03-18 21:50:00,20,0,13,6,6,10,0,9,0,0,64
2024-03-18 22:00:00,20,0,12,4,2,19,0,17,0,0,74
2024-03-18 22:10:00,20,0,14,1,1,18,0,20,0,0,74
2024-03-18 22:20:00,25,0,20,2,1,13,0,14,0,0,75
2024-03-18 22:30:00,19,0,12,3,3,12,0,13,0,0,62
2024-03-18 22:40:00,14,0,10,3,4,11,0,10,0,1,53
2024-03-18 22:50:00,12,0,12,1,1,5,0,5,0,0,36
2024-03-18 23:00:00,5,0,4,2,1,6,0,5,0,0,23
2024-03-18 23:10:00,10,0,9,1,0,5,0,8,0,0,33
2024-03-18 23:20:00,10,0,8,1,1,2,0,3,0,0,25
2024-03-18 23:30:00,5,0,5,0,0,4,0,5,0,0,19
2024-03-18 23:40:00,8,0,7,1,1,3,0,4,0,0,24
2024-03-18 23:50:00,4,0,4,0,0,5,0,9,0,0,22
2024-03-19 00:00:00,5,0,4,0,0,4,0,5,0,0,18
2024-03-19 00:10:00,6,0,7,0,0,1,0,1,0,0,15
2024-03-19 00:20:00,7,0,6,0,0,2,0,3,0,0,18
2024-03-19 00:30:00,4,0,4,0,0,2,0,2,0,0,12
2024-03-19 00:40:00,6,0,5,0,0,2,0,2,0,0,15
2024-03-19 00:50:00,4,0,4,0,0,2,0,2,0,0,12
2024-03-19 01:00:00,2,0,2,0,0,0,0,0,0,0,4
2024-03-19 01:10:00,4,0,5,0,0,2,0,2,0,0,13
2024-03-19 01:20:00,5,0,5,0,0,1,0,1,0,0,12
2024-03-19 01:30:00,2,0,2,0,0,0,0,0,0,0,4
2024-03-19 01:40:00,5,0,2,0,0,0,0,0,0,0,7
2024-03-19 01:50:00,0,0,0,0,0,1,0,1,0,0,2
2024-03-19 02:00:00,1,0,1,0,0,1,0,1,0,0,4
2024-03-19 02:10:00,1,0,2,0,0,2,0,2,0,0,7
2024-03-19 02:20:00,2,0,2,0,0,0,0,0,0,0,4
2024-03-19 02:30:00,2,0,3,0,0,2,0,3,0,0,10
2024-03-19 02:40:00,2,0,2,0,0,0,0,0,0,0,4
2024-03-19 02:50:00,2,0,2,0,0,1,0,0,0,0,5
2024-03-19 03:00:00,0,0,0,0,0,2,0,1,0,0,3
2024-03-19 03:10:00,3,0,3,1,1,3,0,3,0,0,14
2024-03-19 03:20:00,3,0,2,0,0,0,0,0,0,0,5
2024-03-19 03:30:00,3,0,3,0,0,1,0,1,0,0,8
2024-03-19 03:40:00,0,0,0,0,0,3,0,3,0,0,6
2024-03-19 03:50:00,3,0,4,0,0,1,0,1,0,0,9
2024-03-19 04:00:00,3,0,4,0,0,0,0,0,0,0,7
2024-03-19 04:10:00,2,0,2,0,0,3,0,3,0,0,10
2024-03-19 04:20:00,2,0,2,0,0,3,0,3,0,0,10
2024-03-19 04:30:00,1,0,1,0,0,1,0,2,0,0,5
2024-03-19 04:40:00,0,0,0,1,2,1,0,1,0,0,5
2024-03-19 04:50:00,0,0,0,0,2,3,0,2,0,0,7
2024-03-19 05:00:00,3,0,4,4,0,9,0,12,0,0,32
2024-03-19 05:10:00,6,0,7,5,3,8,0,5,0,0,34
2024-03-19 05:20:00,9,0,14,2,2,7,0,6,0,0,40
2024-03-19 05:30:00,6,0,10,3,3,14,0,15,0,0,51
2024-03-19 05:40:00,10,0,16,6,6,16,0,16,0,0,70
2024-03-19 05:50:00,12,0,18,5,4,11,0,15,0,1,66
2024-03-19 06:00:00,5,0,6,4,4,8,0,11,0,0,38
2024-03-19 06:10:00,8,0,10,4,3,18,0,18,0,1,62
2024-03-19 06:20:00,23,0,24,5,5,20,0,22,0,0,99
2024-03-19 06:30:00,16,0,16,8,6,14,0,12,1,0,73
2024-03-19 06:40:00,31,0,26,16,10,24,0,25,0,0,132
2024-03-19 06:50:00,21,0,18,11,8,29,0,29,0,1,117
2024-03-19 07:00:00,24,0,23,23,16,31,0,23,0,2,142
2024-03-19 07:10:00,44,0,29,16,12,55,0,38,0,0,194
2024-03-19 07:20:00,49,0,37,25,17,63,0,47,0,0,238
2024-03-19 07:30:00,47,0,33,34,16,61,0,35,1,1,228
2024-03-19 07:40:00,66,0,32,27,11,65,0,37,0,2,240
2024-03-19 07:50:00,53,0,27,22,19,48,0,28,2,1,200
2024-03-19 08:00:00,62,0,26,33,16,63,0,35,0,2,237
2024-03-19 08:10:00,61,0,23,32,17,46,0,39,1,6,225
2024-03-19 08:20:00,65,0,35,29,16,58,0,47,1,0,251
2024-03-19 08:30:00,60,0,39,27,19,52,0,37,0,3,237
2024-03-19 08:40:00,65,0,48,25,12,40,0,34,1,0,225
2024-03-19 08:50:00,49,0,29,22,16,53,0,39,1,1,210
2024-03-19 09:00:00,39,0,23,27,14,34,0,25,0,3,165
2024-03-19 09:10:00,54,0,29,21,11,41,0,30,0,0,186
2024-03-19 09:20:00,38,0,30,18,11,48,0,40,0,0,185
2024-03-19 09:30:00,64,0,34,24,14,47,0,32,1,0,216
2024-03-19 09:40:00,30,0,20,16,14,36,0,33,2,0,151
2024-03-19 09:50:00,56,0,32,19,15,43,0,32,0,2,199
2024-03-19 10:00:00,46,0,24,17,11,32,0,32,0,1,163
2024-03-19 10:10:00,42,0,21,10,12,39,0,30,1,2,157
2024-03-19 10:20:00,63,0,34,25,16,42,0,31,0,1,212
2024-03-19 10:30:00,31,0,25,16,11,39,0,37,1,0,160
2024-03-19 10:40:00,40,0,38,17,14,32,0,28,0,0,169
2024-03-19 10:50:00,49,0,35,22,17,45,0,32,1,0,201
2024-03-19 11:00:00,64,0,39,25,11,39,0,29,0,0,207
2024-03-19 11:10:00,49,0,39,18,13,34,0,33,0,0,186
2024-03-19 11:20:00,48,0,32,23,13,35,0,30,0,0,181
2024-03-19 11:30:00,43,0,32,15,11,35,0,29,1,0,166
2024-03-19 11:40:00,36,0,26,14,14,41,0,32,1,2,166
2024-03-19 11:50:00,73,0,36,25,17,34,0,28,8,7,228
2024-03-19 12:00:00,49,0,36,21,16,36,0,31,0,1,190
2024-03-19 12:10:00,60,0,41,21,14,38,0,36,0,0,210
2024-03-19 12:20:00,44,0,27,18,15,40,0,29,0,1,174
2024-03-19 12:30:00,44,0,33,23,15,33,0,29,2,0,179
2024-03-19 12:40:00,50,0,19,17,13,44,0,36,0,0,179
2024-03-19 12:50:00,57,0,38,10,8,36,0,29,0,2,180
2024-03-19 13:00:00,55,0,32,25,17,37,0,30,0,1,197
2024-03-19 13:10:00,64,0,40,9,10,39,0,28,0,0,190
2024-03-19 13:20:00,41,0,22,16,17,47,0,30,1,3,177
2024-03-19 13:30:00,41,0,35,20,16,41,0,27,0,0,180
2024-03-19 13:40:00,75,0,40,29,22,44,0,28,2,3,243
2024-03-19 13:50:00,57,0,39,19,12,43,0,32,1,2,205
2024-03-19 14:00:00,52,0,35,21,18,29,0,18,1,1,175
2024-03-19 14:10:00,67,0,38,23,16,48,0,41,2,0,235
2024-03-19 14:20:00,50,0,36,10,6,37,0,29,0,3,171
2024-03-19 14:30:00,70,0,32,19,21,47,0,33,1,2,225
2024-03-19 14:40:00,52,0,42,17,13,47,0,38,2,0,211
2024-03-19 14:50:00,59,0,25,16,11,42,0,28,1,3,185
2024-03-19 15:00:00,53,0,38,15,13,50,0,28,3,1,201
2024-03-19 15:10:00,74,0,33,23,16,38,0,26,1,0,211
2024-03-19 15:20:00,55,0,31,12,12,45,0,35,0,0,190
2024-03-19 15:30:00,70,0,42,23,12,53,0,31,2,1,234
2024-03-19 15:40:00,71,0,28,24,14,58,0,38,0,4,237
2024-03-19 15:50:00,82,0,52,10,8,43,0,33,0,1,229
2024-03-19 16:00:00,77,0,26,22,17,42,0,30,0,1,215
2024-03-19 16:10:00,68,0,47,19,17,45,0,25,1,0,222
2024-03-19 16:20:00,91,0,38,14,13,42,0,26,4,4,232
2024-03-19 16:30:00,64,0,38,25,16,53,0,36,1,7,240
2024-03-19 16:40:00,78,0,28,28,20,48,0,32,3,0,237
2024-03-19 16:50:00,62,0,44,17,17,50,0,32,1,7,230
2024-03-19 17:00:00,62,0,23,21,17,44,0,35,7,0,209
2024-03-19 17:10:00,65,0,36,19,20,65,0,42,3,0,250
2024-03-19 17:20:00,61,0,24,24,20,55,0,36,0,2,222
2024-03-19 17:30:00,73,0,31,9,8,41,0,33,1,1,197
2024-03-19 17:40:00,77,0,36,28,20,51,0,36,1,0,249
2024-03-19 17:50:00,73,0,29,22,11,48,0,29,0,1,213
2024-03-19 18:00:00,67,0,40,19,20,51,0,40,0,6,243
2024-03-19 18:10:00,81,0,50,14,13,57,0,41,2,2,260
2024-03-19 18:20:00,67,0,35,14,9,43,0,30,6,1,205
2024-03-19 18:30:00,59,0,32,16,12,51,0,43,1,1,215
2024-03-19 18:40:00,57,0,37,15,16,49,0,36,0,2,212
2024-03-19 18:50:00,57,0,35,19,19,41,0,42,0,1,214
2024-03-19 19:00:00,52,0,52,18,14,50,0,64,0,0,250
2024-03-19 19:10:00,45,0,26,26,22,41,0,65,0,1,226
2024-03-19 19:20:00,43,0,36,13,17,28,0,39,0,1,177
2024-03-19 19:30:00,37,0,27,15,16,31,0,44,0,0,170
2024-03-19 19:40:00,48,0,28,7,11,29,0,39,0,0,162
2024-03-19 19:50:00,35,0,32,10,9,33,0,41,2,2,164
2024-03-19 20:00:00,38,0,36,12,12,20,0,31,0,0,149
2024-03-19 20:10:00,31,0,38,8,12,27,0,42,3,0,161
2024-03-19 20:20:00,30,0,30,3,5,17,0,25,0,0,110
2024-03-19 20:30:00,43,0,26,6,5,21,0,29,0,0,130
2024-03-19 20:40:00,27,0,22,0,0,28,0,42,2,2,123
2024-03-19 20:50:00,21,0,26,3,6,23,0,39,0,0,118
2024-03-19 21:00:00,26,0,23,7,9,17,0,24,0,3,109
2024-03-19 21:10:00,22,0,25,5,4,18,0,27,0,0,101
2024-03-19 21:20:00,32,0,36,4,6,11,0,15,0,0,104
2024-03-19 21:30:00,22,0,29,5,5,19,0,30,0,0,110
2024-03-19 21:40:00,25,0,33,3,7,17,0,28,0,0,113
2024-03-19 21:50:00,22,0,23,6,11,16,0,20,0,0,98
2024-03-19 22:00:00,27,0,35,4,7,13,0,25,0,0,111
2024-03-19 22:10:00,19,0,20,2,2,13,0,22,0,0,78
2024-03-19 22:20:00,21,0,25,6,9,15,0,24,0,0,100
2024-03-19 22:30:00,17,0,18,2,3,9,0,13,0,0,62
2024-03-19 22:40:00,13,0,16,1,2,5,0,8,0,0,45
2024-03-19 22:50:00,16,0,16,1,1,7,0,9,0,0,50
2024-03-19 23:00:00,8,0,11,1,1,8,0,10,0,0,39
2024-03-19 23:10:00,7,0,8,1,2,9,0,14,0,0,41
2024-03-19 23:20:00,8,0,10,2,3,6,0,10,0,0,39
2024-03-19 23:30:00,5,0,7,1,2,3,0,3,0,0,21
2024-03-19 23:40:00,8,0,9,2,4,3,0,5,0,0,31
2024-03-19 23:50:00,9,0,8,0,0,4,0,6,0,0,27
2024-03-20 00:00:00,3,0,5,1,2,2,0,3,0,0,16
2024-03-20 00:10:00,5,0,7,0,0,0,0,0,0,0,12
2024-03-20 00:20:00,2,0,2,1,2,3,0,5,0,0,15
2024-03-20 00:30:00,5,0,6,0,0,5,0,7,0,0,23
2024-03-20 00:40:00,5,0,3,0,0,3,0,3,0,0,14
2024-03-20 00:50:00,3,0,4,0,0,3,0,3,0,0,13
2024-03-20 01:00:00,2,0,3,0,0,1,0,1,0,0,7
2024-03-20 01:10:00,8,0,12,0,0,4,0,7,0,0,31
2024-03-20 01:20:00,4,0,6,0,0,3,0,4,0,0,17
2024-03-20 01:30:00,1,0,1,0,0,2,0,3,0,0,7
2024-03-20 01:40:00,2,0,3,0,0,1,0,2,0,0,8
2024-03-20 01:50:00,5,0,6,0,0,1,0,1,0,0,13
2024-03-20 02:00:00,0,0,0,0,0,2,0,3,0,0,5
2024-03-20 02:10:00,0,0,0,0,0,1,0,2,0,0,3
2024-03-20 02:20:00,1,0,2,0,0,0,0,0,0,0,3
2024-03-20 02:30:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-20 02:40:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-20 02:50:00,3,0,4,0,0,2,0,1,0,0,10
