datetime,V21Z,V22Z,V81Z,V82Z,Total
2024-03-05 06:00:00,9,0,4,9,22
2024-03-05 06:10:00,15,0,1,21,37
2024-03-05 06:20:00,12,1,0,21,34
2024-03-05 06:30:00,13,3,3,17,36
2024-03-05 06:40:00,27,1,1,26,55
2024-03-05 06:50:00,16,0,2,34,52
2024-03-05 07:00:00,19,1,6,43,69
2024-03-05 07:10:00,29,3,8,53,93
2024-03-05 07:20:00,39,4,4,67,114
2024-03-05 07:30:00,38,3,5,72,118
2024-03-05 07:40:00,56,3,13,60,132
2024-03-05 07:50:00,51,6,11,49,117
2024-03-05 08:00:00,44,3,12,61,120
2024-03-05 08:10:00,47,7,10,59,123
2024-03-05 08:20:00,51,4,13,48,116
2024-03-05 08:30:00,48,4,9,49,110
2024-03-05 08:40:00,41,4,3,57,105
2024-03-05 08:50:00,55,4,5,40,104
2024-03-05 09:00:00,30,2,14,52,98
2024-03-05 09:10:00,40,6,6,48,100
2024-03-05 09:20:00,47,6,8,46,107
2024-03-05 09:30:00,44,3,4,43,94
2024-03-05 09:40:00,41,2,5,41,89
2024-03-05 09:50:00,38,4,7,53,102
2024-03-05 10:00:00,37,3,4,41,85
2024-03-05 10:10:00,36,3,7,43,89
2024-03-05 10:20:00,32,12,12,41,97
2024-03-05 10:30:00,42,4,3,42,91
2024-03-05 10:40:00,42,12,3,39,96
2024-03-05 10:50:00,38,6,5,41,90
2024-03-05 11:00:00,34,6,6,32,78
2024-03-05 11:10:00,52,7,7,39,105
2024-03-05 11:20:00,40,2,4,39,85
2024-03-05 11:30:00,35,1,5,46,87
2024-03-05 11:40:00,47,4,4,40,95
2024-03-05 11:50:00,40,2,8,49,99
2024-03-05 12:00:00,48,7,4,35,94
2024-03-05 12:10:00,36,4,3,38,81
2024-03-05 12:20:00,49,10,4,45,108
2024-03-05 12:30:00,35,3,7,43,88
2024-03-05 12:40:00,32,8,6,47,93
2024-03-05 12:50:00,40,2,5,28,75
2024-03-05 13:00:00,44,7,4,38,93
2024-03-05 13:10:00,54,5,10,35,104
2024-03-05 13:20:00,46,2,9,44,101
2024-03-05 13:30:00,44,5,5,43,97
2024-03-05 13:40:00,59,6,7,49,121
2024-03-05 13:50:00,53,6,6,39,104
2024-03-05 14:00:00,49,5,4,45,103
2024-03-05 14:10:00,52,5,4,43,104
2024-03-05 14:20:00,33,5,8,40,86
2024-03-05 14:30:00,57,6,3,39,105
2024-03-05 14:40:00,51,6,5,43,105
2024-03-05 14:50:00,52,6,5,37,100
2024-03-05 15:00:00,49,4,2,48,103
2024-03-05 15:10:00,50,4,6,48,108
2024-03-05 15:20:00,46,6,8,43,103
2024-03-05 15:30:00,58,5,5,41,109
2024-03-05 15:40:00,60,5,6,44,115
2024-03-05 15:50:00,54,9,2,46,111
2024-03-05 16:00:00,67,6,4,41,118
2024-03-05 16:10:00,63,5,3,43,114
2024-03-05 16:20:00,59,6,5,48,118
2024-03-05 16:30:00,62,8,12,47,129
2024-03-05 16:40:00,47,4,5,46,102
2024-03-05 16:50:00,48,8,12,42,110
2024-03-05 17:00:00,66,8,6,54,134
2024-03-05 17:10:00,52,8,9,44,113
2024-03-05 17:20:00,49,7,9,56,121
2024-03-05 17:30:00,57,6,11,42,116
2024-03-05 17:40:00,55,8,7,46,116
2024-03-05 17:50:00,52,7,2,53,114
2024-03-05 18:00:00,52,6,8,40,106
2024-03-05 18:10:00,52,6,5,37,100
2024-03-05 18:20:00,45,11,7,40,103
2024-03-05 18:30:00,55,16,15,54,140
2024-03-05 18:40:00,50,12,11,62,135
2024-03-05 18:50:00,48,11,8,51,118
2024-03-05 19:00:00,43,11,10,50,114
2024-03-05 19:10:00,42,3,1,35,81
2024-03-05 19:20:00,53,6,6,30,95
2024-03-05 19:30:00,28,3,5,27,63
2024-03-05 19:40:00,48,6,9,42,105
2024-03-05 19:50:00,36,8,5,28,77
2024-03-05 20:00:00,33,6,5,32,76
2024-03-05 20:10:00,28,3,1,21,53
2024-03-05 20:20:00,27,5,1,27,60
2024-03-05 20:30:00,31,2,3,20,56
2024-03-05 20:40:00,25,8,8,27,68
2024-03-05 20:50:00,20,2,5,11,38
2024-03-05 21:00:00,27,2,2,21,52
2024-03-05 21:10:00,20,6,3,22,51
2024-03-05 21:20:00,18,1,3,11,33
2024-03-05 21:30:00,18,1,3,20,42
2024-03-05 21:40:00,11,3,2,26,42
2024-03-05 21:50:00,20,2,1,11,34
2024-03-05 22:00:00,14,2,0,7,23
2024-03-05 22:10:00,19,3,5,17,44
2024-03-05 22:20:00,18,3,1,10,32
2024-03-05 22:30:00,20,6,0,16,42
2024-03-05 22:40:00,18,8,0,12,38
2024-03-05 22:50:00,14,0,0,3,17
2024-03-05 23:00:00,13,1,8,3,25
2024-03-05 23:10:00,12,3,1,10,26
2024-03-05 23:20:00,4,2,0,8,14
2024-03-05 23:30:00,5,7,1,3,16
2024-03-05 23:40:00,3,2,2,0,7
2024-03-05 23:50:00,8,0,0,2,10
2024-03-06 00:00:00,3,0,0,3,6
2024-03-06 00:10:00,7,0,1,2,10
2024-03-06 00:20:00,6,0,1,1,8
2024-03-06 00:30:00,3,0,0,5,8
2024-03-06 00:40:00,4,0,0,2,6
2024-03-06 00:50:00,5,0,0,2,7
2024-03-06 01:00:00,2,0,0,1,3
2024-03-06 01:10:00,3,0,0,1,4
2024-03-06 01:20:00,2,0,0,2,4
2024-03-06 01:30:00,4,0,0,2,6
2024-03-06 01:40:00,3,0,0,3,6
2024-03-06 01:50:00,3,0,1,2,6
2024-03-06 02:00:00,3,0,0,3,6
2024-03-06 02:10:00,2,0,0,2,4
2024-03-06 02:20:00,1,4,0,0,5
2024-03-06 02:30:00,1,0,1,0,2
2024-03-06 02:40:00,3,0,0,0,3
2024-03-06 02:50:00,3,0,0,2,5
2024-03-06 03:00:00,1,0,0,2,3
2024-03-06 03:10:00,1,0,1,1,3
2024-03-06 03:20:00,7,0,0,0,7
2024-03-06 03:30:00,2,0,0,1,3
2024-03-06 03:40:00,0,0,3,1,4
2024-03-06 03:50:00,0,0,0,2,2
2024-03-06 04:00:00,3,0,0,0,3
2024-03-06 04:10:00,1,0,0,2,3
2024-03-06 04:20:00,2,0,0,1,3
2024-03-06 04:30:00,2,0,0,2,4
2024-03-06 04:40:00,2,0,0,1,3
2024-03-06 04:50:00,2,0,0,1,3
2024-03-06 05:00:00,1,0,0,6,7
2024-03-06 05:10:00,3,0,4,4,11
2024-03-06 05:20:00,10,0,0,4,14
2024-03-06 05:30:00,6,0,4,8,18
2024-03-06 05:40:00,2,0,7,12,21
2024-03-06 05:50:00,16,0,4,6,26
2024-03-06 06:00:00,7,0,5,21,33
2024-03-06 06:10:00,7,0,2,20,29
2024-03-06 06:20:00,15,1,1,20,37
2024-03-06 06:30:00,13,2,1,17,33
2024-03-06 06:40:00,19,3,5,22,49
2024-03-06 06:50:00,24,0,2,34,60
2024-03-06 07:00:00,15,3,5,45,68
2024-03-06 07:10:00,25,1,7,64,97
2024-03-06 07:20:00,39,1,7,59,106
2024-03-06 07:30:00,45,4,9,61,119
2024-03-06 07:40:00,54,2,7,47,110
2024-03-06 07:50:00,36,5,7,53,101
2024-03-06 08:00:00,59,4,3,36,102
2024-03-06 08:10:00,53,8,9,61,131
2024-03-06 08:20:00,45,3,5,48,101
2024-03-06 08:30:00,38,5,12,53,108
2024-03-06 08:40:00,43,2,4,40,89
2024-03-06 08:50:00,37,3,2,45,87
2024-03-06 09:00:00,35,3,9,39,86
2024-03-06 09:10:00,36,9,4,40,89
2024-03-06 09:20:00,30,3,3,50,86
2024-03-06 09:30:00,29,3,4,52,88
2024-03-06 09:40:00,35,2,7,52,96
2024-03-06 09:50:00,37,6,5,43,91
2024-03-06 10:00:00,30,2,2,37,71
2024-03-06 10:10:00,26,6,2,44,78
2024-03-06 10:20:00,27,6,2,44,79
2024-03-06 10:30:00,44,6,4,53,107
2024-03-06 10:40:00,45,5,7,35,92
2024-03-06 10:50:00,39,4,5,38,86
2024-03-06 11:00:00,29,4,4,47,84
2024-03-06 11:10:00,47,2,5,35,89
2024-03-06 11:20:00,31,5,5,58,99
2024-03-06 11:30:00,42,4,6,46,98
2024-03-06 11:40:00,46,3,4,49,102
2024-03-06 11:50:00,39,8,5,42,94
2024-03-06 12:00:00,39,2,9,65,115
2024-03-06 12:10:00,37,5,7,54,103
2024-03-06 12:20:00,40,8,7,46,101
2024-03-06 12:30:00,46,9,4,47,106
2024-03-06 12:40:00,47,3,4,42,96
2024-03-06 12:50:00,44,4,4,35,87
2024-03-06 13:00:00,41,8,4,46,99
2024-03-06 13:10:00,43,7,5,48,103
2024-03-06 13:20:00,33,2,4,55,94
2024-03-06 13:30:00,52,4,5,43,104
2024-03-06 13:40:00,47,6,3,45,101
2024-03-06 13:50:00,54,5,13,60,132
2024-03-06 14:00:00,45,3,3,33,84
2024-03-06 14:10:00,53,13,6,49,121
2024-03-06 14:20:00,45,7,5,39,96
2024-03-06 14:30:00,36,3,6,47,92
2024-03-06 14:40:00,52,8,10,51,121
2024-03-06 14:50:00,46,5,6,46,103
2024-03-06 15:00:00,38,3,9,54,104
2024-03-06 15:10:00,57,3,5,50,115
2024-03-06 15:20:00,46,5,5,42,98
2024-03-06 15:30:00,61,6,5,40,112
2024-03-06 15:40:00,49,4,5,44,102
2024-03-06 15:50:00,46,5,5,45,101
2024-03-06 16:00:00,58,5,6,37,106
2024-03-06 16:10:00,46,8,5,42,101
2024-03-06 16:20:00,59,2,12,58,131
2024-03-06 16:30:00,48,7,10,47,112
2024-03-06 16:40:00,37,6,7,46,96
2024-03-06 16:50:00,58,9,8,44,119
2024-03-06 17:00:00,68,12,14,44,138
2024-03-06 17:10:00,55,7,8,54,124
2024-03-06 17:20:00,52,10,7,40,109
2024-03-06 17:30:00,56,8,11,38,113
2024-03-06 17:40:00,40,10,12,43,105
2024-03-06 17:50:00,55,6,10,39,110
2024-03-06 18:00:00,49,8,6,44,107
2024-03-06 18:10:00,60,9,10,49,128
2024-03-06 18:20:00,40,8,13,36,97
2024-03-06 18:30:00,44,12,9,41,106
2024-03-06 18:40:00,37,12,17,34,100
2024-03-06 18:50:00,54,6,13,35,108
2024-03-06 19:00:00,31,10,12,47,100
2024-03-06 19:10:00,41,4,6,37,88
2024-03-06 19:20:00,29,4,6,29,68
2024-03-06 19:30:00,36,6,8,29,79
2024-03-06 19:40:00,36,3,2,33,74
2024-03-06 19:50:00,36,3,4,25,68
2024-03-06 20:00:00,33,1,3,30,67
2024-03-06 20:10:00,26,6,2,30,64
2024-03-06 20:20:00,27,3,5,22,57
2024-03-06 20:30:00,26,4,0,18,48
2024-03-06 20:40:00,37,4,2,19,62
2024-03-06 20:50:00,18,9,7,21,55
2024-03-06 21:00:00,25,8,3,17,53
2024-03-06 21:10:00,16,4,2,18,40
2024-03-06 21:20:00,19,3,0,23,45
2024-03-06 21:30:00,16,3,0,21,40
2024-03-06 21:40:00,17,4,4,24,49
2024-03-06 21:50:00,15,1,3,29,48
2024-03-06 22:00:00,20,9,3,19,51
2024-03-06 22:10:00,26,1,5,20,52
2024-03-06 22:20:00,22,5,5,14,46
2024-03-06 22:30:00,21,2,4,12,39
2024-03-06 22:40:00,20,1,1,8,30
2024-03-06 22:50:00,17,2,0,14,33
2024-03-06 23:00:00,30,2,3,14,49
2024-03-06 23:10:00,14,0,2,7,23
2024-03-06 23:20:00,8,6,0,9,23
2024-03-06 23:30:00,10,1,1,9,21
2024-03-06 23:40:00,5,0,0,3,8
2024-03-06 23:50:00,11,0,0,5,16
2024-03-07 00:00:00,2,1,0,2,5
2024-03-07 00:10:00,6,2,0,5,13
2024-03-07 00:20:00,7,0,0,3,10
2024-03-07 00:30:00,3,0,0,0,3
2024-03-07 00:40:00,5,0,0,5,10
2024-03-07 00:50:00,2,0,0,2,4
2024-03-07 01:00:00,5,0,0,3,8
2024-03-07 01:10:00,5,0,0,3,8
2024-03-07 01:20:00,3,2,0,4,9
2024-03-07 01:30:00,1,0,0,1,2
2024-03-07 01:40:00,1,0,0,1,2
2024-03-07 01:50:00,4,0,0,0,4
2024-03-07 02:00:00,3,0,0,4,7
2024-03-07 02:10:00,2,0,0,2,4
2024-03-07 02:20:00,2,0,0,1,3
2024-03-07 02:30:00,1,0,1,0,2
2024-03-07 02:40:00,3,0,0,2,5
2024-03-07 02:50:00,5,1,0,4,10
2024-03-07 03:00:00,2,0,0,0,2
2024-03-07 03:10:00,0,0,1,2,3
2024-03-07 03:20:00,7,0,0,0,7
2024-03-07 03:30:00,3,1,0,2,6
2024-03-07 03:40:00,0,0,0,2,2
2024-03-07 03:50:00,0,0,1,3,4
2024-03-07 04:00:00,2,0,0,1,3
2024-03-07 04:10:00,0,0,0,2,2
2024-03-07 04:20:00,2,0,0,1,3
2024-03-07 04:30:00,1,0,0,2,3
2024-03-07 04:40:00,1,0,0,0,1
2024-03-07 04:50:00,0,0,3,2,5
2024-03-07 05:00:00,5,1,2,4,12
2024-03-07 05:10:00,5,0,2,8,15
2024-03-07 05:20:00,8,0,3,2,13
2024-03-07 05:30:00,2,0,1,11,14
2024-03-07 05:40:00,4,0,8,10,22
2024-03-07 05:50:00,8,1,2,6,17
2024-03-07 06:00:00,8,1,1,11,21
2024-03-07 06:10:00,3,0,3,17,23
2024-03-07 06:20:00,16,1,0,21,38
2024-03-07 06:30:00,18,1,1,20,40
2024-03-07 06:40:00,16,1,5,23,45
2024-03-07 06:50:00,19,0,6,26,51
2024-03-07 07:00:00,24,4,7,43,78
2024-03-07 07:10:00,34,1,4,64,103
2024-03-07 07:20:00,32,3,7,52,94
2024-03-07 07:30:00,48,3,6,70,127
2024-03-07 07:40:00,55,10,7,54,126
2024-03-07 07:50:00,44,7,17,60,128
2024-03-07 08:00:00,45,2,13,55,115
2024-03-07 08:10:00,50,4,10,58,122
2024-03-07 08:20:00,46,1,9,62,118
2024-03-07 08:30:00,40,1,10,60,111
2024-03-07 08:40:00,40,3,10,42,95
2024-03-07 08:50:00,32,3,5,37,77
2024-03-07 09:00:00,48,1,5,48,102
2024-03-07 09:10:00,32,3,3,54,92
2024-03-07 09:20:00,38,6,9,50,103
2024-03-07 09:30:00,31,1,1,52,85
2024-03-07 09:40:00,38,6,5,53,102
2024-03-07 09:50:00,42,4,4,75,125
2024-03-07 10:00:00,43,4,4,48,99
2024-03-07 10:10:00,35,0,6,39,80
2024-03-07 10:20:00,35,4,8,52,99
2024-03-07 10:30:00,38,1,5,52,96
2024-03-07 10:40:00,47,8,3,47,105
2024-03-07 10:50:00,52,5,5,54,116
2024-03-07 11:00:00,43,7,9,54,113
2024-03-07 11:10:00,44,7,7,57,115
2024-03-07 11:20:00,43,5,7,59,114
2024-03-07 11:30:00,38,5,6,39,88
2024-03-07 11:40:00,53,4,3,56,116
2024-03-07 11:50:00,50,5,8,48,111
2024-03-07 12:00:00,39,6,5,44,94
2024-03-07 12:10:00,46,4,9,49,108
2024-03-07 12:20:00,44,5,9,62,120
2024-03-07 12:30:00,35,10,5,52,102
2024-03-07 12:40:00,36,6,7,44,93
2024-03-07 12:50:00,56,7,6,50,119
2024-03-07 13:00:00,49,0,9,47,105
2024-03-07 13:10:00,38,5,4,56,103
2024-03-07 13:20:00,54,6,8,57,125
2024-03-07 13:30:00,45,3,7,43,98
2024-03-07 13:40:00,65,4,6,54,129
2024-03-07 13:50:00,52,6,4,43,105
2024-03-07 14:00:00,36,3,10,43,92
2024-03-07 14:10:00,52,8,7,56,123
2024-03-07 14:20:00,45,3,6,56,110
2024-03-07 14:30:00,45,5,14,36,100
2024-03-07 14:40:00,52,7,7,60,126
2024-03-07 14:50:00,55,2,6,59,122
2024-03-07 15:00:00,53,12,6,51,122
2024-03-07 15:10:00,57,6,8,49,120
2024-03-07 15:20:00,48,11,4,59,122
2024-03-07 15:30:00,50,5,8,58,121
2024-03-07 15:40:00,60,4,7,77,148
2024-03-07 15:50:00,52,3,9,49,113
2024-03-07 16:00:00,58,11,2,68,139
2024-03-07 16:10:00,49,6,9,57,121
2024-03-07 16:20:00,54,6,9,48,117
2024-03-07 16:30:00,53,6,2,58,119
2024-03-07 16:40:00,61,7,5,59,132
2024-03-07 16:50:00,61,8,6,58,133
2024-03-07 17:00:00,54,11,10,47,122
2024-03-07 17:10:00,52,5,6,52,115
2024-03-07 17:20:00,54,9,6,56,125
2024-03-07 17:30:00,45,2,7,54,108
2024-03-07 17:40:00,72,8,12,52,144
2024-03-07 17:50:00,48,7,7,45,107
2024-03-07 18:00:00,57,5,7,40,109
2024-03-07 18:10:00,46,3,16,48,113
2024-03-07 18:20:00,48,8,13,43,112
2024-03-07 18:30:00,47,18,14,41,120
2024-03-07 18:40:00,56,8,9,49,122
2024-03-07 18:50:00,51,7,8,36,102
2024-03-07 19:00:00,41,0,13,53,107
2024-03-07 19:10:00,42,12,6,37,97
2024-03-07 19:20:00,53,1,5,39,98
2024-03-07 19:30:00,31,5,2,35,73
2024-03-07 19:40:00,43,4,4,31,82
2024-03-07 19:50:00,39,7,4,25,75
2024-03-07 20:00:00,33,1,4,13,51
2024-03-07 20:10:00,39,4,8,30,81
2024-03-07 20:20:00,22,6,1,30,59
2024-03-07 20:30:00,25,0,4,20,49
2024-03-07 20:40:00,28,2,2,23,55
2024-03-07 20:50:00,22,2,4,15,43
2024-03-07 21:00:00,22,2,0,12,36
2024-03-07 21:10:00,25,2,2,19,48
2024-03-07 21:20:00,23,2,2,18,45
2024-03-07 21:30:00,19,2,4,19,44
2024-03-07 21:40:00,17,5,7,19,48
2024-03-07 21:50:00,19,3,2,16,40
2024-03-07 22:00:00,20,6,1,14,41
2024-03-07 22:10:00,21,0,4,22,47
2024-03-07 22:20:00,25,3,6,17,51
2024-03-07 22:30:00,13,1,1,11,26
2024-03-07 22:40:00,10,1,0,8,19
2024-03-07 22:50:00,15,6,2,13,36
2024-03-07 23:00:00,14,0,1,5,20
2024-03-07 23:10:00,13,3,0,10,26
2024-03-07 23:20:00,16,4,0,9,29
2024-03-07 23:30:00,4,0,1,3,8
2024-03-07 23:40:00,12,4,0,3,19
2024-03-07 23:50:00,7,1,1,2,11
2024-03-08 00:00:00,6,0,0,4,10
2024-03-08 00:10:00,3,3,0,3,9
2024-03-08 00:20:00,6,0,1,0,7
2024-03-08 00:30:00,7,0,0,3,10
2024-03-08 00:40:00,7,0,0,4,11
2024-03-08 00:50:00,3,0,0,0,3
2024-03-08 01:00:00,0,0,0,2,2
2024-03-08 01:10:00,4,0,0,0,4
2024-03-08 01:20:00,0,0,0,4,4
2024-03-08 01:30:00,2,0,0,2,4
2024-03-08 01:40:00,6,0,0,1,7
2024-03-08 01:50:00,1,0,0,1,2
2024-03-08 02:00:00,1,0,0,1,2
2024-03-08 02:10:00,5,1,0,2,8
2024-03-08 02:20:00,2,0,0,3,5
2024-03-08 02:30:00,3,0,0,0,3
2024-03-08 02:40:00,0,1,0,1,2
2024-03-08 02:50:00,1,0,0,0,1
2024-03-08 03:00:00,0,0,0,2,2
2024-03-08 03:10:00,2,0,0,0,2
2024-03-08 03:20:00,4,0,0,1,5
2024-03-08 03:30:00,1,0,0,1,2
2024-03-08 03:40:00,1,0,2,0,3
2024-03-08 03:50:00,0,0,0,1,1
2024-03-08 04:00:00,4,0,0,1,5
2024-03-08 04:10:00,0,0,0,1,1
2024-03-08 04:20:00,0,0,0,1,1
2024-03-08 04:30:00,2,0,0,2,4
2024-03-08 04:40:00,2,0,0,1,3
2024-03-08 04:50:00,2,0,0,7,9
2024-03-08 05:00:00,4,0,0,4,8
2024-03-08 05:10:00,4,0,3,11,18
2024-03-08 05:20:00,8,0,0,7,15
2024-03-08 05:30:00,4,1,4,10,19
2024-03-08 05:40:00,3,0,3,9,15
2024-03-08 05:50:00,4,1,2,6,13
2024-03-08 06:00:00,3,0,3,16,22
2024-03-08 06:10:00,11,0,1,15,27
2024-03-08 06:20:00,13,3,0,16,32
2024-03-08 06:30:00,14,1,3,19,37
2024-03-08 06:40:00,21,2,4,29,56
2024-03-08 06:50:00,19,2,3,29,53
2024-03-08 07:00:00,15,2,6,40,63
2024-03-08 07:10:00,29,4,9,52,94
2024-03-08 07:20:00,36,1,10,59,106
2024-03-08 07:30:00,39,6,7,45,97
2024-03-08 07:40:00,43,4,4,53,104
2024-03-08 07:50:00,38,3,7,49,97
2024-03-08 08:00:00,43,6,13,51,113
2024-03-08 08:10:00,35,2,4,42,83
2024-03-08 08:20:00,48,0,7,58,113
2024-03-08 08:30:00,56,4,6,55,121
2024-03-08 08:40:00,44,6,7,56,113
2024-03-08 08:50:00,40,5,3,41,89
2024-03-08 09:00:00,46,8,5,44,103
2024-03-08 09:10:00,53,1,2,41,97
2024-03-08 09:20:00,36,3,7,51,97
2024-03-08 09:30:00,50,4,1,44,99
2024-03-08 09:40:00,35,7,5,54,101
2024-03-08 09:50:00,39,4,2,50,95
2024-03-08 10:00:00,42,2,4,52,100
2024-03-08 10:10:00,25,3,5,48,81
2024-03-08 10:20:00,42,8,8,60,118
2024-03-08 10:30:00,49,2,4,47,102
2024-03-08 10:40:00,32,3,4,56,95
2024-03-08 10:50:00,34,10,5,51,100
2024-03-08 11:00:00,45,5,3,44,97
2024-03-08 11:10:00,52,3,9,43,107
2024-03-08 11:20:00,34,3,11,57,105
2024-03-08 11:30:00,43,6,7,46,102
2024-03-08 11:40:00,41,3,8,34,86
2024-03-08 11:50:00,46,7,8,50,111
2024-03-08 12:00:00,55,5,8,59,127
2024-03-08 12:10:00,54,7,6,50,117
2024-03-08 12:20:00,53,11,10,48,122
2024-03-08 12:30:00,43,4,6,52,105
2024-03-08 12:40:00,41,6,8,56,111
2024-03-08 12:50:00,62,7,3,51,123
2024-03-08 13:00:00,46,7,8,58,119
2024-03-08 13:10:00,60,11,10,44,125
2024-03-08 13:20:00,50,10,5,54,119
2024-03-08 13:30:00,60,6,10,52,128
2024-03-08 13:40:00,70,10,8,34,122
2024-03-08 13:50:00,67,17,6,47,137
2024-03-08 14:00:00,39,4,8,55,106
2024-03-08 14:10:00,44,4,4,42,94
2024-03-08 14:20:00,61,6,6,62,135
2024-03-08 14:30:00,53,5,5,52,115
2024-03-08 14:40:00,56,7,4,52,119
2024-03-08 14:50:00,58,6,10,55,129
2024-03-08 15:00:00,72,4,9,55,140
2024-03-08 15:10:00,64,14,11,62,151
2024-03-08 15:20:00,57,4,7,51,119
2024-03-08 15:30:00,59,5,5,53,122
2024-03-08 15:40:00,64,11,7,59,141
2024-03-08 15:50:00,59,3,5,43,110
2024-03-08 16:00:00,48,7,9,69,133
2024-03-08 16:10:00,42,8,11,46,107
2024-03-08 16:20:00,61,3,11,61,136
2024-03-08 16:30:00,44,6,12,61,123
2024-03-08 16:40:00,59,9,7,55,130
2024-03-08 16:50:00,45,2,10,49,106
2024-03-08 17:00:00,48,11,3,62,124
2024-03-08 17:10:00,62,9,11,56,138
2024-03-08 17:20:00,70,7,13,64,154
2024-03-08 17:30:00,50,4,9,56,119
2024-03-08 17:40:00,43,9,14,55,121
2024-03-08 17:50:00,36,7,5,43,91
2024-03-08 18:00:00,45,3,16,33,97
2024-03-08 18:10:00,52,11,7,36,106
2024-03-08 18:20:00,46,4,9,31,90
2024-03-08 18:30:00,44,8,6,46,104
2024-03-08 18:40:00,51,4,6,41,102
2024-03-08 18:50:00,56,5,12,40,113
2024-03-08 19:00:00,31,5,4,44,84
2024-03-08 19:10:00,39,9,5,48,101
2024-03-08 19:20:00,42,6,5,36,89
2024-03-08 19:30:00,41,8,1,42,92
2024-03-08 19:40:00,32,9,3,42,86
2024-03-08 19:50:00,25,4,1,24,54
2024-03-08 20:00:00,34,4,2,34,74
2024-03-08 20:10:00,30,3,2,31,66
2024-03-08 20:20:00,22,0,3,35,60
2024-03-08 20:30:00,30,4,2,20,56
2024-03-08 20:40:00,33,2,3,19,57
2024-03-08 20:50:00,24,4,1,17,46
2024-03-08 21:00:00,17,2,2,24,45
2024-03-08 21:10:00,23,0,1,13,37
2024-03-08 21:20:00,27,9,7,13,56
2024-03-08 21:30:00,30,7,1,19,57
2024-03-08 21:40:00,11,2,4,16,33
2024-03-08 21:50:00,21,6,6,10,43
2024-03-08 22:00:00,21,1,2,22,46
2024-03-08 22:10:00,26,3,3,21,53
2024-03-08 22:20:00,16,4,6,24,50
2024-03-08 22:30:00,16,4,0,17,37
2024-03-08 22:40:00,22,4,2,16,44
2024-03-08 22:50:00,29,2,2,8,41
2024-03-08 23:00:00,10,0,3,5,18
2024-03-08 23:10:00,30,4,3,18,55
2024-03-08 23:20:00,18,2,2,14,36
2024-03-08 23:30:00,13,3,1,12,29
2024-03-08 23:40:00,16,2,3,8,29
2024-03-08 23:50:00,9,1,0,21,31
2024-03-09 00:00:00,14,0,0,7,21
2024-03-09 00:10:00,10,2,0,5,17
2024-03-09 00:20:00,22,0,3,9,34
2024-03-09 00:30:00,10,1,3,5,19
2024-03-09 00:40:00,10,2,0,11,23
2024-03-09 00:50:00,10,0,0,5,15
2024-03-09 01:00:00,14,2,0,8,24
2024-03-09 01:10:00,5,0,1,5,11
2024-03-09 01:20:00,9,2,0,4,15
2024-03-09 01:30:00,5,0,0,6,11
2024-03-09 01:40:00,10,5,0,2,17
2024-03-09 01:50:00,6,0,0,5,11
2024-03-09 02:00:00,3,0,0,3,6
2024-03-09 02:10:00,6,1,0,2,9
2024-03-09 02:20:00,2,0,0,2,4
2024-03-09 02:30:00,3,1,0,6,10
2024-03-09 02:40:00,3,2,0,2,7
2024-03-09 02:50:00,8,0,0,1,9
2024-03-09 03:00:00,3,0,0,5,8
2024-03-09 03:10:00,7,0,0,3,10
2024-03-09 03:20:00,5,2,0,3,10
2024-03-09 03:30:00,4,0,0,3,7
2024-03-09 03:40:00,4,0,0,4,8
2024-03-09 03:50:00,4,2,0,3,9
2024-03-09 04:00:00,4,0,0,0,4
2024-03-09 04:10:00,7,0,0,5,12
2024-03-09 04:20:00,3,2,0,2,7
2024-03-09 04:30:00,2,0,0,4,6
2024-03-09 04:40:00,5,1,1,0,7
2024-03-09 04:50:00,5,0,0,1,6
2024-03-09 05:00:00,2,0,0,4,6
2024-03-09 05:10:00,2,0,0,3,5
2024-03-09 05:20:00,5,0,0,5,10
2024-03-09 05:30:00,3,0,0,2,5
2024-03-09 05:40:00,5,0,0,4,9
2024-03-09 05:50:00,5,1,1,2,9
2024-03-09 06:00:00,3,0,0,6,9
2024-03-09 06:10:00,5,0,0,4,9
2024-03-09 06:20:00,9,0,1,8,18
2024-03-09 06:30:00,4,2,0,5,11
2024-03-09 06:40:00,11,0,0,6,17
2024-03-09 06:50:00,7,0,1,6,14
2024-03-09 07:00:00,12,0,1,9,22
2024-03-09 07:10:00,8,0,0,5,13
2024-03-09 07:20:00,8,0,1,5,14
2024-03-09 07:30:00,4,0,1,13,18
2024-03-09 07:40:00,13,2,2,6,23
2024-03-09 07:50:00,12,0,2,13,27
2024-03-09 08:00:00,25,1,0,16,42
2024-03-09 08:10:00,14,2,8,18,42
2024-03-09 08:20:00,20,1,1,16,38
2024-03-09 08:30:00,20,4,5,30,59
2024-03-09 08:40:00,23,2,4,21,50
2024-03-09 08:50:00,25,4,2,19,50
2024-03-09 09:00:00,26,5,3,29,63
2024-03-09 09:10:00,26,0,8,37,71
2024-03-09 09:20:00,36,0,5,31,72
2024-03-09 09:30:00,33,0,8,41,82
2024-03-09 09:40:00,43,8,5,39,95
2024-03-09 09:50:00,45,5,3,45,98
2024-03-09 10:00:00,25,1,0,54,80
2024-03-09 10:10:00,43,3,7,43,96
2024-03-09 10:20:00,29,6,1,40,76
2024-03-09 10:30:00,38,4,0,44,86
2024-03-09 10:40:00,44,2,3,39,88
2024-03-09 10:50:00,51,3,3,45,102
2024-03-09 11:00:00,47,8,8,37,100
