datetime,V11Z,V12Z,V13Z,D21Z,V31Z,V32Z,V33Z,V41Z,V42Z,V43Z,V14Z,V40Z,Total
2024-03-17 13:20:00,9,41,13,0,0,0,24,37,13,13,16,1,167
2024-03-17 13:30:00,8,37,10,0,0,0,29,46,15,17,13,3,178
2024-03-17 13:40:00,7,27,13,0,0,2,26,47,21,14,10,4,171
2024-03-17 13:50:00,7,40,9,0,0,0,48,34,20,13,13,3,187
2024-03-17 14:00:00,11,42,12,0,0,3,36,37,13,10,17,1,182
2024-03-17 14:10:00,13,46,12,0,0,1,32,34,20,15,15,5,193
2024-03-17 14:20:00,4,28,8,0,0,4,22,43,25,20,9,2,165
2024-03-17 14:30:00,11,56,13,0,0,4,37,35,16,18,16,13,219
2024-03-17 14:40:00,18,40,16,0,0,3,41,27,22,17,8,3,195
2024-03-17 14:50:00,11,38,14,0,0,3,35,42,26,18,12,6,205
2024-03-17 15:00:00,17,36,18,0,0,3,27,35,22,18,17,3,196
2024-03-17 15:10:00,11,36,11,0,0,1,29,41,16,14,11,2,172
2024-03-17 15:20:00,6,33,7,1,0,2,24,38,11,14,8,2,146
2024-03-17 15:30:00,6,40,14,0,0,2,32,39,16,18,15,4,186
2024-03-17 15:40:00,7,37,10,0,0,0,34,31,13,12,10,3,157
2024-03-17 15:50:00,6,37,13,0,0,3,35,47,18,16,10,1,186
2024-03-17 16:00:00,9,38,6,0,0,0,32,28,16,13,9,4,155
2024-03-17 16:10:00,7,25,10,0,0,2,29,28,14,16,8,2,141
2024-03-17 16:20:00,4,38,8,0,0,3,24,40,15,14,14,4,164
2024-03-17 16:30:00,3,37,11,0,0,2,27,34,16,8,15,2,155
2024-03-17 16:40:00,5,36,15,0,0,0,33,37,25,19,11,4,185
2024-03-17 16:50:00,10,38,16,0,0,1,38,38,19,15,9,4,188
2024-03-17 17:00:00,9,27,8,0,0,3,36,28,14,14,16,2,157
2024-03-17 17:10:00,8,47,15,0,0,2,30,32,25,19,17,4,199
2024-03-17 17:20:00,18,40,12,0,0,1,32,42,27,28,10,6,216
2024-03-17 17:30:00,12,42,15,0,0,3,34,32,22,18,13,0,191
2024-03-17 17:40:00,20,45,8,0,0,1,45,28,17,16,15,0,195
2024-03-17 17:50:00,7,32,8,0,0,3,24,49,25,10,15,2,175
2024-03-17 18:00:00,9,39,11,0,0,2,30,34,14,15,16,0,170
2024-03-17 18:10:00,14,47,13,0,0,5,31,36,18,17,12,2,195
2024-03-17 18:20:00,10,35,15,0,0,2,38,32,19,18,13,3,185
2024-03-17 18:30:00,8,35,11,0,0,2,29,47,18,20,12,3,185
2024-03-17 18:40:00,4,31,15,0,0,6,45,29,11,12,7,7,167
2024-03-17 18:50:00,2,25,8,0,1,24,42,40,8,12,7,2,171
2024-03-17 19:00:00,4,38,13,0,0,37,40,34,16,11,14,2,209
2024-03-17 19:10:00,1,34,11,0,2,29,38,32,15,9,11,4,186
2024-03-17 19:20:00,3,31,10,0,3,22,43,25,15,5,10,4,171
2024-03-17 19:30:00,4,26,9,0,1,23,36,21,12,9,9,0,150
2024-03-17 19:40:00,7,35,11,0,1,21,40,26,12,16,7,6,182
2024-03-17 19:50:00,2,24,7,0,0,19,36,37,14,13,16,1,169
2024-03-17 20:00:00,4,22,3,0,0,30,45,14,10,9,10,0,147
2024-03-17 20:10:00,1,33,12,0,0,22,37,19,5,8,11,1,149
2024-03-17 20:20:00,1,44,10,0,0,19,29,25,14,8,8,6,164
2024-03-17 20:30:00,2,28,15,0,0,15,34,17,11,8,11,0,141
2024-03-17 20:40:00,3,24,7,0,0,16,26,29,7,8,5,0,125
2024-03-17 20:50:00,0,28,12,0,0,16,23,21,12,6,5,4,127
2024-03-17 21:00:00,2,31,11,0,0,14,23,29,10,5,5,4,134
2024-03-17 21:10:00,1,26,10,0,1,14,26,18,7,12,10,1,126
2024-03-17 21:20:00,3,25,6,0,1,10,26,12,7,7,4,0,101
2024-03-17 21:30:00,3,36,14,0,0,12,17,23,6,2,17,1,131
2024-03-17 21:40:00,1,26,5,0,0,13,25,21,12,4,7,1,115
2024-03-17 21:50:00,1,35,9,0,0,11,20,14,10,7,8,3,118
2024-03-17 22:00:00,2,17,6,0,0,16,27,22,7,6,6,2,111
2024-03-17 22:10:00,1,21,3,0,0,21,28,16,3,5,6,1,105
2024-03-17 22:20:00,2,18,6,0,0,10,19,17,7,3,5,1,88
2024-03-17 22:30:00,1,12,3,0,0,9,15,12,4,5,10,1,72
2024-03-17 22:40:00,1,16,4,0,0,14,20,12,5,3,2,0,77
2024-03-17 22:50:00,0,20,8,0,0,7,16,9,7,3,6,0,76
2024-03-17 23:00:00,1,10,4,0,0,10,15,6,4,3,5,2,60
2024-03-17 23:10:00,1,13,9,0,0,4,7,15,6,3,3,1,62
2024-03-17 23:20:00,2,12,8,0,0,11,17,10,3,3,4,1,71
2024-03-17 23:30:00,3,12,2,0,0,10,17,7,0,2,5,0,58
2024-03-17 23:40:00,1,5,4,0,0,6,6,5,1,3,5,1,37
2024-03-17 23:50:00,1,11,11,0,0,4,7,7,0,1,3,0,45
2024-03-18 00:00:00,0,7,6,0,0,9,9,6,2,1,0,0,40
2024-03-18 00:10:00,0,4,3,0,0,0,5,4,1,3,2,2,24
2024-03-18 00:20:00,1,4,4,0,0,3,5,3,0,2,2,0,24
2024-03-18 00:30:00,0,5,3,0,0,5,8,7,1,1,4,0,34
2024-03-18 00:40:00,0,3,0,0,0,0,5,3,2,5,1,1,20
2024-03-18 00:50:00,2,3,1,0,0,3,3,4,1,1,1,0,19
2024-03-18 01:00:00,3,8,2,0,0,3,4,1,4,2,2,0,29
2024-03-18 01:10:00,2,3,2,0,0,1,1,3,2,1,0,1,16
2024-03-18 01:20:00,0,7,3,0,0,3,2,0,1,1,4,0,21
2024-03-18 01:30:00,0,3,1,0,0,3,2,3,1,0,1,1,15
2024-03-18 01:40:00,0,3,3,0,0,3,3,1,1,0,0,0,14
2024-03-18 01:50:00,0,1,1,0,0,1,1,1,2,0,0,0,7
2024-03-18 02:00:00,0,0,1,0,0,1,4,2,1,0,1,0,10
2024-03-18 02:10:00,0,2,1,0,0,2,3,2,2,0,0,0,12
2024-03-18 02:20:00,1,1,1,0,0,0,1,1,2,1,1,0,9
2024-03-18 02:30:00,0,3,2,0,0,1,0,0,0,4,1,1,12
2024-03-18 02:40:00,0,2,1,0,0,0,1,2,0,0,2,0,8
2024-03-18 02:50:00,1,2,1,0,0,2,3,1,2,1,0,0,13
2024-03-18 03:00:00,0,0,0,0,0,0,0,3,0,1,0,1,5
2024-03-18 03:10:00,0,6,6,0,0,1,1,0,0,1,0,1,16
2024-03-18 03:20:00,0,1,1,0,0,0,0,1,0,1,0,0,4
2024-03-18 03:30:00,1,3,2,0,0,2,2,5,2,3,0,0,20
2024-03-18 03:40:00,0,4,4,0,0,3,5,1,1,1,0,0,19
2024-03-18 03:50:00,0,1,1,0,0,1,3,2,2,1,1,0,12
2024-03-18 04:00:00,2,3,1,0,0,5,5,1,1,0,1,0,19
2024-03-18 04:10:00,0,3,5,0,0,3,4,3,1,2,0,0,21
2024-03-18 04:20:00,1,4,4,0,0,1,5,1,1,0,0,0,17
2024-03-18 04:30:00,1,1,2,0,0,2,6,4,3,1,0,0,20
2024-03-18 04:40:00,1,2,2,0,0,3,8,4,3,1,1,0,25
2024-03-18 04:50:00,1,3,6,0,0,7,15,2,0,0,1,2,37
2024-03-18 05:00:00,0,6,3,0,0,13,26,5,6,8,4,1,72
2024-03-18 05:10:00,2,15,7,0,0,15,25,11,10,7,1,0,93
2024-03-18 05:20:00,1,20,12,0,0,19,31,12,7,6,5,0,113
2024-03-18 05:30:00,0,15,8,0,0,33,37,8,8,15,11,0,135
2024-03-18 05:40:00,1,15,6,0,0,27,39,15,14,18,6,1,142
2024-03-18 05:50:00,2,15,6,0,0,26,34,12,15,17,3,1,131
2024-03-18 06:00:00,0,19,9,0,0,38,46,19,16,12,7,4,170
2024-03-18 06:10:00,4,23,5,0,1,35,37,23,18,10,9,1,166
2024-03-18 06:20:00,6,28,5,0,0,16,29,21,17,19,8,1,150
2024-03-18 06:30:00,15,28,13,0,0,0,46,33,20,19,10,3,187
2024-03-18 06:40:00,25,42,6,0,0,5,41,31,23,20,10,2,205
2024-03-18 06:50:00,20,23,7,0,0,8,39,39,25,24,10,5,200
2024-03-18 07:00:00,18,33,11,0,0,5,45,31,20,26,10,1,200
2024-03-18 07:10:00,37,50,11,0,0,2,46,37,22,16,11,3,235
2024-03-18 07:20:00,26,36,2,0,0,3,49,57,24,27,21,1,246
2024-03-18 07:30:00,28,45,4,0,0,10,36,54,23,23,15,3,241
2024-03-18 07:40:00,47,50,11,0,0,11,2,51,34,28,10,1,245
2024-03-18 07:50:00,41,36,6,0,0,10,1,51,27,17,23,8,220
2024-03-18 08:00:00,38,41,14,0,0,7,1,55,33,18,34,5,246
2024-03-18 08:10:00,51,37,8,0,0,7,2,46,29,41,19,5,245
2024-03-18 08:20:00,27,41,5,0,0,9,7,42,36,35,16,3,221
2024-03-18 08:30:00,35,45,2,0,0,10,3,55,27,35,16,6,234
2024-03-18 08:40:00,36,52,13,0,0,8,53,43,29,27,19,2,282
2024-03-18 08:50:00,38,37,7,0,0,1,34,42,22,22,23,3,229
2024-03-18 09:00:00,18,45,6,0,0,7,34,41,24,25,20,6,226
2024-03-18 09:10:00,13,35,11,0,0,5,30,38,25,26,15,3,201
2024-03-18 09:20:00,30,35,8,0,0,1,38,36,31,25,27,7,238
2024-03-18 09:30:00,39,40,6,0,0,8,36,38,26,24,34,5,256
2024-03-18 09:40:00,51,36,11,0,0,7,27,34,25,18,24,2,235
2024-03-18 09:50:00,22,35,10,0,0,9,40,46,20,20,16,3,221
2024-03-18 10:00:00,16,42,8,0,0,3,50,36,30,20,22,4,231
2024-03-18 10:10:00,16,34,13,0,1,4,48,42,31,25,9,3,226
2024-03-18 10:20:00,10,31,8,0,0,4,41,45,31,24,19,2,215
2024-03-18 10:30:00,9,43,8,0,0,4,47,38,24,25,18,4,220
2024-03-18 10:40:00,14,30,7,0,0,7,37,39,26,28,17,3,208
2024-03-18 10:50:00,12,33,15,0,0,3,43,44,18,20,18,6,212
2024-03-18 11:00:00,16,39,8,0,0,3,42,33,18,24,24,10,217
2024-03-18 11:10:00,15,44,8,0,0,6,39,47,26,26,27,2,240
2024-03-18 11:20:00,19,37,11,0,0,3,45,34,24,26,19,3,221
2024-03-18 11:30:00,16,40,15,0,0,4,27,44,29,17,19,7,218
2024-03-18 11:40:00,12,49,8,0,0,3,36,31,17,23,31,5,215
2024-03-18 11:50:00,15,35,13,0,0,4,41,36,23,17,29,3,216
2024-03-18 12:00:00,19,44,21,0,0,4,32,28,22,20,27,3,220
2024-03-18 12:10:00,25,38,12,0,0,3,31,34,21,19,31,2,216
2024-03-18 12:20:00,20,34,17,0,0,4,34,41,31,22,26,9,238
2024-03-18 12:30:00,28,42,11,0,0,1,31,32,25,23,29,8,230
2024-03-18 12:40:00,14,45,16,0,0,1,30,54,27,26,23,7,243
2024-03-18 12:50:00,22,44,11,0,0,6,31,43,18,24,23,7,229
2024-03-18 13:00:00,23,47,20,0,0,4,38,46,20,22,21,7,248
2024-03-18 13:10:00,31,52,21,0,0,3,32,38,20,22,36,4,259
2024-03-18 13:20:00,26,55,20,0,0,5,37,47,20,18,20,3,251
2024-03-18 13:30:00,28,50,21,0,0,1,44,30,29,17,35,5,260
2024-03-18 13:40:00,25,56,16,0,0,5,29,47,30,18,21,3,250
2024-03-18 13:50:00,21,47,12,0,0,3,33,34,32,23,25,8,238
2024-03-18 14:00:00,26,48,14,0,0,2,40,47,27,24,21,5,254
2024-03-18 14:10:00,24,56,16,0,0,4,34,40,32,26,25,6,263
2024-03-18 14:20:00,22,56,29,0,0,2,37,47,22,26,25,3,269
2024-03-18 14:30:00,28,61,18,0,1,6,37,32,19,18,38,4,262
2024-03-18 14:40:00,27,47,22,0,0,4,41,58,22,24,25,6,276
2024-03-18 14:50:00,27,55,20,0,0,7,29,46,23,29,33,4,273
2024-03-18 15:00:00,24,61,36,0,0,7,47,49,27,30,32,7,320
2024-03-18 15:10:00,26,69,42,0,0,6,42,60,32,15,27,2,321
2024-03-18 15:20:00,36,67,43,0,0,4,31,53,31,19,30,4,318
2024-03-18 15:30:00,29,70,36,0,0,6,35,58,32,23,37,5,331
2024-03-18 15:40:00,19,66,44,0,0,8,42,57,29,24,33,8,330
2024-03-18 15:50:00,29,65,51,0,0,4,37,65,37,25,31,11,355
2024-03-18 16:00:00,19,71,46,0,0,5,32,59,28,23,30,5,318
2024-03-18 16:10:00,21,67,46,0,0,4,32,51,28,20,35,8,312
2024-03-18 16:20:00,17,70,43,0,0,1,33,42,24,23,26,6,285
2024-03-18 16:30:00,31,68,57,0,0,2,32,51,27,21,33,4,326
2024-03-18 16:40:00,17,56,51,0,0,0,30,51,28,19,25,2,279
2024-03-18 16:50:00,44,62,49,0,5,6,44,51,31,21,34,11,358
2024-03-18 17:00:00,33,60,55,0,0,1,32,39,28,22,33,7,310
2024-03-18 17:10:00,42,72,49,0,0,4,33,40,25,22,29,4,320
2024-03-18 17:20:00,28,70,52,0,0,3,28,42,29,17,29,4,302
2024-03-18 17:30:00,38,68,38,0,2,4,31,65,25,19,37,9,336
2024-03-18 17:40:00,29,71,47,0,0,2,30,57,16,28,34,5,319
2024-03-18 17:50:00,20,50,32,0,0,2,37,59,26,17,13,10,266
2024-03-18 18:00:00,20,61,44,0,0,2,41,38,17,21,24,8,276
2024-03-18 18:10:00,16,56,38,0,0,2,32,37,21,17,35,9,263
2024-03-18 18:20:00,14,39,29,0,0,4,29,54,22,18,16,8,233
2024-03-18 18:30:00,13,52,31,0,0,4,30,41,23,15,29,6,244
2024-03-18 18:40:00,10,48,23,0,0,1,36,40,21,25,27,5,236
2024-03-18 18:50:00,5,38,20,0,1,27,37,41,22,16,21,2,230
2024-03-18 19:00:00,6,41,26,0,0,17,33,37,20,12,28,2,222
2024-03-18 19:10:00,3,38,19,0,1,18,38,27,7,12,29,1,193
2024-03-18 19:20:00,3,36,19,0,0,17,33,31,18,19,18,3,197
2024-03-18 19:30:00,1,47,17,0,1,22,35,35,15,14,15,4,206
2024-03-18 19:40:00,2,34,14,0,0,26,44,34,19,18,14,4,209
2024-03-18 19:50:00,1,35,12,0,0,15,25,31,11,17,13,2,162
2024-03-18 20:00:00,6,35,10,0,1,25,36,21,8,13,13,7,175
2024-03-18 20:10:00,2,32,11,0,0,19,36,27,12,7,8,3,157
2024-03-18 20:20:00,7,30,16,0,0,18,29,21,8,8,6,1,144
2024-03-18 20:30:00,2,29,7,0,0,12,21,18,14,17,7,1,128
2024-03-18 20:40:00,3,29,8,0,0,20,27,23,10,8,10,1,139
2024-03-18 20:50:00,2,21,10,0,1,15,21,20,9,10,10,0,119
2024-03-18 21:00:00,4,24,11,0,0,16,30,22,6,9,8,2,132
2024-03-18 21:10:00,8,48,6,0,0,14,31,12,8,12,18,4,161
2024-03-18 21:20:00,3,26,6,0,0,10,22,9,7,6,8,7,104
2024-03-18 21:30:00,1,27,19,0,0,14,18,16,7,6,14,4,126
2024-03-18 21:40:00,3,20,16,0,0,24,26,19,11,6,7,8,140
2024-03-18 21:50:00,7,33,27,0,1,19,21,16,6,6,10,1,147
2024-03-18 22:00:00,0,32,31,0,0,21,29,19,13,9,7,0,161
2024-03-18 22:10:00,2,19,18,0,0,16,25,21,8,8,9,4,130
2024-03-18 22:20:00,1,21,17,0,0,20,21,23,12,7,6,0,128
2024-03-18 22:30:00,1,22,21,0,0,10,14,30,10,8,6,0,122
2024-03-18 22:40:00,1,18,13,0,0,12,15,21,8,9,5,3,105
2024-03-18 22:50:00,0,11,9,0,0,8,13,18,4,3,5,2,73
2024-03-18 23:00:00,3,15,19,0,0,8,11,22,6,4,2,1,91
2024-03-18 23:10:00,0,8,11,0,0,7,13,21,4,2,8,2,76
2024-03-18 23:20:00,3,17,13,0,0,9,11,7,1,6,2,0,69
2024-03-18 23:30:00,1,9,8,0,0,3,5,14,1,2,4,1,48
2024-03-18 23:40:00,1,9,9,0,0,5,7,8,1,1,1,0,42
2024-03-18 23:50:00,0,6,4,0,0,5,7,7,1,3,5,0,38
2024-03-19 00:00:00,1,3,1,0,0,3,5,9,3,1,4,1,31
2024-03-19 00:10:00,2,8,3,0,0,4,5,2,0,1,2,0,27
2024-03-19 00:20:00,0,5,3,0,0,1,3,12,4,0,2,1,31
2024-03-19 00:30:00,0,8,4,0,0,3,5,9,3,2,1,0,35
2024-03-19 00:40:00,2,6,3,0,0,1,2,4,1,2,2,0,23
2024-03-19 00:50:00,0,6,2,0,0,3,2,5,2,2,2,0,24
2024-03-19 01:00:00,0,0,0,0,0,0,1,2,2,1,0,0,6
2024-03-19 01:10:00,0,2,2,0,0,3,5,0,0,0,0,0,12
2024-03-19 01:20:00,0,3,2,0,0,2,2,2,1,1,0,0,13
2024-03-19 01:30:00,1,3,1,0,0,0,0,2,2,1,1,0,11
2024-03-19 01:40:00,0,3,2,0,0,0,1,3,2,0,1,0,12
2024-03-19 01:50:00,1,2,0,0,0,1,1,3,0,0,2,0,10
2024-03-19 02:00:00,0,1,1,0,0,0,0,5,0,0,1,2,10
2024-03-19 02:10:00,0,1,0,0,0,0,0,6,0,1,0,0,8
2024-03-19 02:20:00,0,4,0,0,0,2,2,3,1,0,1,0,13
2024-03-19 02:30:00,1,3,2,0,0,0,1,1,1,0,1,0,10
2024-03-19 02:40:00,1,4,2,0,0,0,2,2,0,0,0,1,12
2024-03-19 02:50:00,0,4,0,0,0,1,2,1,0,0,0,0,8
2024-03-19 03:00:00,0,1,0,0,0,2,3,3,2,0,0,0,11
2024-03-19 03:10:00,1,3,2,0,0,3,3,0,0,0,0,0,12
2024-03-19 03:20:00,0,5,2,0,0,1,3,0,1,2,1,0,15
2024-03-19 03:30:00,0,4,0,0,0,0,1,2,1,1,0,2,11
2024-03-19 03:40:00,0,0,0,0,0,2,4,2,2,0,0,0,10
2024-03-19 03:50:00,1,1,0,0,0,3,3,3,2,0,0,0,13
2024-03-19 04:00:00,2,5,0,0,0,1,1,2,3,0,0,2,16
2024-03-19 04:10:00,0,2,1,0,0,3,6,1,2,2,1,1,19
2024-03-19 04:20:00,0,4,0,0,1,2,5,3,1,1,0,1,18
2024-03-19 04:30:00,0,1,1,0,0,5,7,2,3,5,0,0,24
2024-03-19 04:40:00,1,3,2,0,0,9,8,3,1,4,0,0,31
2024-03-19 04:50:00,1,5,3,0,0,4,10,4,1,2,1,0,31
2024-03-19 05:00:00,0,1,2,0,0,10,18,8,5,4,6,0,54
2024-03-19 05:10:00,1,7,2,0,0,15,23,14,9,6,2,1,80
2024-03-19 05:20:00,0,9,7,0,0,14,26,4,8,8,4,0,80
2024-03-19 05:30:00,0,9,5,0,0,25,41,10,11,21,9,1,132
2024-03-19 05:40:00,0,14,5,0,0,21,44,13,10,13,7,1,128
2024-03-19 05:50:00,3,32,3,0,0,24,38,9,20,15,7,0,151
2024-03-19 06:00:00,4,22,10,0,0,37,40,17,10,8,5,1,154
2024-03-19 06:10:00,2,23,6,0,0,28,33,26,17,9,8,0,152
2024-03-19 06:20:00,6,25,6,0,0,16,36,19,14,14,9,1,146
2024-03-19 06:30:00,16,28,7,0,0,2,34,27,23,20,11,4,172
2024-03-19 06:40:00,15,24,7,0,0,6,37,28,20,18,12,1,168
2024-03-19 06:50:00,34,29,5,0,0,16,43,31,27,24,20,5,234
2024-03-19 07:00:00,36,40,6,0,0,8,44,36,21,25,14,1,231
2024-03-19 07:10:00,33,38,8,0,0,5,41,51,35,27,13,1,252
2024-03-19 07:20:00,21,36,8,0,0,5,41,49,26,30,18,8,242
2024-03-19 07:30:00,39,47,4,0,0,2,33,47,31,24,24,4,255
2024-03-19 07:40:00,25,50,10,0,0,7,11,40,34,28,16,3,224
2024-03-19 07:50:00,29,56,9,0,0,9,33,42,29,33,19,6,265
2024-03-19 08:00:00,37,44,14,0,0,5,28,42,29,25,11,7,242
2024-03-19 08:10:00,38,46,6,0,0,14,25,36,23,18,25,3,234
2024-03-19 08:20:00,38,46,7,0,0,0,35,44,32,28,12,10,252
2024-03-19 08:30:00,31,39,7,0,0,4,46,43,28,23,24,5,250
2024-03-19 08:40:00,34,48,5,0,0,5,45,35,35,35,20,2,264
2024-03-19 08:50:00,28,37,7,0,0,5,44,58,30,40,13,2,264
2024-03-19 09:00:00,17,36,7,0,0,9,41,33,22,16,17,6,204
2024-03-19 09:10:00,28,45,7,0,0,7,39,28,16,26,18,7,221
2024-03-19 09:20:00,26,40,6,0,0,6,39,41,29,29,25,5,246
2024-03-19 09:30:00,17,33,8,0,0,3,49,36,23,26,24,4,223
2024-03-19 09:40:00,29,41,11,0,0,6,36,44,32,26,17,5,247
2024-03-19 09:50:00,32,41,10,0,0,2,38,25,18,28,16,4,214
2024-03-19 10:00:00,25,36,11,0,0,5,41,33,19,20,16,2,208
2024-03-19 10:10:00,14,32,11,0,0,3,31,41,21,27,18,3,201
2024-03-19 10:20:00,50,40,12,0,0,2,33,27,27,30,13,4,238
2024-03-19 10:30:00,29,32,7,0,0,6,36,30,25,27,12,0,204
2024-03-19 10:40:00,22,46,9,0,0,4,38,38,22,27,16,3,225
2024-03-19 10:50:00,14,37,7,0,0,6,39,46,25,25,15,5,219
2024-03-19 11:00:00,21,41,6,0,0,3,38,34,22,19,21,4,209
2024-03-19 11:10:00,26,35,12,0,0,3,44,45,21,20,12,2,220
2024-03-19 11:20:00,23,43,10,0,0,1,29,37,29,28,23,5,228
2024-03-19 11:30:00,24,40,8,0,0,3,29,39,21,24,30,3,221
2024-03-19 11:40:00,39,45,16,0,0,1,33,39,17,33,25,0,248
2024-03-19 11:50:00,22,40,12,0,0,2,29,43,29,21,25,3,226
2024-03-19 12:00:00,31,41,15,0,0,6,28,39,16,25,23,5,229
2024-03-19 12:10:00,20,47,9,0,0,9,42,41,17,19,20,1,225
2024-03-19 12:20:00,35,55,16,0,0,1,30,31,15,20,26,3,232
2024-03-19 12:30:00,24,45,15,0,0,3,37,38,18,14,18,7,219
2024-03-19 12:40:00,36,45,17,0,0,3,35,45,21,36,29,8,275
2024-03-19 12:50:00,29,50,15,0,0,6,36,45,23,23,31,6,264
2024-03-19 13:00:00,28,52,18,0,0,6,30,32,17,16,23,5,227
2024-03-19 13:10:00,21,44,11,0,0,1,42,38,31,25,32,4,249
2024-03-19 13:20:00,26,50,18,0,0,0,23,41,17,16,31,3,225
2024-03-19 13:30:00,23,47,13,0,0,6,41,33,16,20,28,5,232
2024-03-19 13:40:00,25,54,20,0,0,6,39,25,20,18,37,12,256
2024-03-19 13:50:00,27,57,22,0,0,9,25,41,25,25,21,4,256
2024-03-19 14:00:00,22,62,18,0,0,3,41,39,29,23,25,5,267
2024-03-19 14:10:00,16,51,17,0,0,4,34,21,22,18,27,5,215
2024-03-19 14:20:00,18,48,20,0,0,2,31,39,35,24,29,3,249
2024-03-19 14:30:00,18,53,16,0,0,2,23,50,19,15,33,7,236
2024-03-19 14:40:00,28,54,31,0,0,3,34,43,28,24,30,5,280
2024-03-19 14:50:00,27,62,25,0,0,2,37,53,28,25,20,5,284
2024-03-19 15:00:00,21,60,17,0,0,10,28,43,24,23,37,6,269
2024-03-19 15:10:00,32,59,27,0,0,7,43,40,17,15,39,4,283
2024-03-19 15:20:00,36,64,33,0,1,2,31,53,23,23,30,4,300
2024-03-19 15:30:00,43,60,36,0,0,4,34,33,30,20,32,2,294
2024-03-19 15:40:00,31,73,37,0,0,0,38,56,26,22,29,4,316
2024-03-19 15:50:00,30,52,38,0,2,7,31,49,26,24,30,11,300
2024-03-19 16:00:00,50,63,51,0,0,4,34,3,29,24,35,10,303
2024-03-19 16:10:00,44,60,48,0,0,5,36,55,21,25,21,9,324
2024-03-19 16:20:00,31,70,48,0,0,8,29,63,39,26,33,4,351
2024-03-19 16:30:00,37,67,56,0,0,6,24,48,24,24,26,5,317
2024-03-19 16:40:00,38,76,53,0,1,10,44,45,30,20,24,7,348
2024-03-19 16:50:00,25,52,39,0,0,4,36,54,34,22,27,2,295
2024-03-19 17:00:00,36,69,43,0,0,5,33,55,27,26,30,6,330
2024-03-19 17:10:00,38,61,49,0,4,3,34,43,27,21,36,7,323
2024-03-19 17:20:00,24,61,45,0,2,5,32,55,31,27,23,3,308
2024-03-19 17:30:00,27,69,55,0,0,0,42,45,13,22,19,6,298
2024-03-19 17:40:00,30,66,50,0,0,0,38,54,22,16,31,3,310
2024-03-19 17:50:00,18,56,36,0,0,0,29,63,24,23,27,3,279
2024-03-19 18:00:00,33,63,47,0,0,1,29,41,34,27,22,4,301
2024-03-19 18:10:00,26,62,38,0,0,4,44,42,24,21,29,5,295
2024-03-19 18:20:00,26,50,38,0,0,2,32,61,28,24,26,12,299
2024-03-19 18:30:00,8,50,31,0,1,4,29,41,25,16,27,6,238
2024-03-19 18:40:00,23,51,32,0,0,1,33,37,27,25,29,5,263
2024-03-19 18:50:00,6,42,20,0,0,20,43,50,22,15,25,7,250
2024-03-19 19:00:00,8,38,24,0,1,26,32,38,21,17,19,6,230
2024-03-19 19:10:00,6,44,20,0,0,33,48,34,12,12,26,9,244
2024-03-19 19:20:00,7,35,18,0,0,23,41,27,16,9,22,7,205
2024-03-19 19:30:00,4,32,12,0,0,22,41,40,13,14,22,6,206
2024-03-19 19:40:00,1,35,10,0,0,21,36,28,16,11,13,2,173
2024-03-19 19:50:00,7,33,11,0,0,20,33,20,16,17,16,3,176
2024-03-19 20:00:00,7,38,13,0,0,26,38,34,14,17,11,2,200
2024-03-19 20:10:00,10,35,8,0,0,14,33,26,12,13,8,1,160
2024-03-19 20:20:00,4,40,11,0,1,24,34,25,8,6,7,5,165
2024-03-19 20:30:00,3,32,7,0,0,14,29,31,10,5,12,3,146
2024-03-19 20:40:00,3,36,14,0,2,18,34,28,16,14,13,5,183
2024-03-19 20:50:00,1,26,9,0,0,26,34,21,8,11,6,6,148
2024-03-19 21:00:00,3,33,8,0,0,11,24,23,14,8,9,6,139
2024-03-19 21:10:00,2,33,8,0,0,18,27,27,12,7,15,3,152
2024-03-19 21:20:00,6,30,8,0,1,17,24,23,12,7,22,3,153
2024-03-19 21:30:00,5,38,13,0,0,13,23,21,8,7,16,5,149
2024-03-19 21:40:00,2,29,13,0,0,14,21,19,12,5,11,1,127
2024-03-19 21:50:00,6,35,9,0,0,10,25,21,5,5,12,3,131
2024-03-19 22:00:00,0,23,10,0,0,15,24,24,9,10,7,1,123
2024-03-19 22:10:00,4,25,16,0,0,16,28,29,13,7,6,1,145
2024-03-19 22:20:00,1,19,7,0,0,10,18,30,10,5,5,1,106
2024-03-19 22:30:00,1,22,6,0,0,14,18,19,4,6,8,3,101
2024-03-19 22:40:00,2,21,8,0,0,11,21,19,4,4,5,2,97
2024-03-19 22:50:00,1,18,13,0,0,12,21,13,8,15,5,3,109
2024-03-19 23:00:00,2,19,10,0,0,7,10,9,2,3,7,0,69
2024-03-19 23:10:00,3,16,7,0,0,4,11,14,4,6,4,0,69
2024-03-19 23:20:00,0,12,7,0,0,9,11,7,4,2,5,1,58
2024-03-19 23:30:00,0,9,5,0,0,8,12,10,3,3,5,2,57
2024-03-19 23:40:00,0,5,1,0,0,6,7,12,5,2,1,1,40
2024-03-19 23:50:00,0,12,7,0,0,6,7,7,4,2,3,0,48
2024-03-20 00:00:00,0,3,1,0,0,7,5,6,3,1,1,0,27
2024-03-20 00:10:00,0,10,4,0,0,6,10,7,3,2,1,0,43
2024-03-20 00:20:00,0,0,0,0,1,2,2,5,2,3,0,2,17
2024-03-20 00:30:00,1,10,8,0,0,5,5,2,1,5,1,1,39
2024-03-20 00:40:00,0,7,5,0,0,3,5,7,4,4,0,1,36
