datetime,V12Z,V22Z,V51Z,V52Z,V111Z,V121Z,V122Z,Total
2024-03-18 20:20:00,22,22,24,31,11,15,0,125
2024-03-18 20:30:00,17,22,16,28,6,6,0,95
2024-03-18 20:40:00,19,28,15,17,6,11,0,96
2024-03-18 20:50:00,17,21,13,25,10,9,0,95
2024-03-18 21:00:00,10,18,20,20,8,8,0,84
2024-03-18 21:10:00,23,14,12,19,12,8,0,88
2024-03-18 21:20:00,10,16,29,21,6,9,0,91
2024-03-18 21:30:00,17,20,12,15,7,9,0,80
2024-03-18 21:40:00,19,8,16,27,10,9,0,89
2024-03-18 21:50:00,10,11,7,18,8,12,0,66
2024-03-18 22:00:00,16,21,19,17,4,6,0,83
2024-03-18 22:10:00,11,12,10,17,3,6,1,60
2024-03-18 22:20:00,14,7,10,26,10,10,0,77
2024-03-18 22:30:00,10,9,9,13,4,5,0,50
2024-03-18 22:40:00,8,8,8,18,5,5,0,52
2024-03-18 22:50:00,12,7,9,18,6,8,0,60
2024-03-18 23:00:00,6,3,6,14,2,2,0,33
2024-03-18 23:10:00,10,2,7,17,3,4,0,43
2024-03-18 23:20:00,2,7,6,16,4,12,0,47
2024-03-18 23:30:00,6,11,9,5,5,6,0,42
2024-03-18 23:40:00,8,6,5,9,3,10,0,41
2024-03-18 23:50:00,6,3,6,10,3,4,0,32
2024-03-19 00:00:00,4,7,7,8,1,4,0,31
2024-03-19 00:10:00,2,4,6,2,2,2,0,18
2024-03-19 00:20:00,5,3,6,4,2,3,0,23
2024-03-19 00:30:00,0,4,3,4,5,4,0,20
2024-03-19 00:40:00,2,4,2,6,0,0,0,14
2024-03-19 00:50:00,1,0,2,4,1,3,0,11
2024-03-19 01:00:00,0,1,9,2,2,2,0,16
2024-03-19 01:10:00,1,3,1,1,0,0,0,6
2024-03-19 01:20:00,1,0,3,5,0,0,0,9
2024-03-19 01:30:00,1,1,9,1,0,0,0,12
2024-03-19 01:40:00,3,2,3,3,2,2,0,15
2024-03-19 01:50:00,2,3,3,3,0,0,0,11
2024-03-19 02:00:00,2,1,4,0,0,0,0,7
2024-03-19 02:10:00,1,1,3,0,0,0,0,5
2024-03-19 02:20:00,0,0,5,2,1,1,0,9
2024-03-19 02:30:00,0,3,1,3,1,2,0,10
2024-03-19 02:40:00,3,3,3,1,0,0,0,10
2024-03-19 02:50:00,1,1,2,0,0,0,0,4
2024-03-19 03:00:00,0,2,2,6,0,1,0,11
2024-03-19 03:10:00,1,3,4,2,0,0,0,10
2024-03-19 03:20:00,0,3,2,2,2,2,0,11
2024-03-19 03:30:00,0,2,0,1,0,1,0,4
2024-03-19 03:40:00,0,1,2,3,0,0,0,6
2024-03-19 03:50:00,1,4,4,3,0,0,0,12
2024-03-19 04:00:00,3,4,2,1,0,0,0,10
2024-03-19 04:10:00,0,9,3,0,0,0,0,12
2024-03-19 04:20:00,2,12,8,0,0,0,0,22
2024-03-19 04:30:00,5,20,10,5,2,4,0,46
2024-03-19 04:40:00,3,17,10,4,3,5,0,42
2024-03-19 04:50:00,2,29,17,7,0,0,0,55
2024-03-19 05:00:00,6,29,23,3,2,2,0,65
2024-03-19 05:10:00,11,33,25,6,2,5,0,82
2024-03-19 05:20:00,7,41,41,11,4,7,0,111
2024-03-19 05:30:00,10,45,39,11,2,4,0,111
2024-03-19 05:40:00,7,46,48,8,1,3,0,113
2024-03-19 05:50:00,5,51,58,11,6,6,0,137
2024-03-19 06:00:00,14,29,40,8,1,4,0,96
2024-03-19 06:10:00,16,53,33,18,10,14,1,145
2024-03-19 06:20:00,12,47,36,20,9,11,1,136
2024-03-19 06:30:00,21,35,20,20,6,10,0,112
2024-03-19 06:40:00,22,36,25,24,8,8,0,123
2024-03-19 06:50:00,17,41,29,28,4,10,0,129
2024-03-19 07:00:00,41,36,21,20,7,13,0,138
2024-03-19 07:10:00,15,37,17,29,9,14,0,121
2024-03-19 07:20:00,12,31,25,22,11,15,4,120
2024-03-19 07:30:00,8,25,19,21,13,15,2,103
2024-03-19 07:40:00,32,28,24,20,14,23,5,146
2024-03-19 07:50:00,21,24,14,19,6,26,1,111
2024-03-19 08:00:00,25,26,12,29,23,31,1,147
2024-03-19 08:10:00,26,30,24,24,0,14,0,118
2024-03-19 08:20:00,22,34,29,21,7,19,2,134
2024-03-19 08:30:00,34,30,25,19,13,20,2,143
2024-03-19 08:40:00,28,27,32,24,21,33,1,166
2024-03-19 08:50:00,29,32,22,31,15,32,2,163
2024-03-19 09:00:00,27,36,38,35,14,19,1,170
2024-03-19 09:10:00,34,31,29,25,17,20,1,157
2024-03-19 09:20:00,23,41,32,28,21,28,0,173
2024-03-19 09:30:00,17,34,32,24,20,26,0,153
2024-03-19 09:40:00,31,21,13,21,12,27,0,125
2024-03-19 09:50:00,41,26,14,26,19,23,2,151
2024-03-19 10:00:00,29,25,22,26,15,26,1,144
2024-03-19 10:10:00,31,25,25,33,18,26,1,159
2024-03-19 10:20:00,30,24,28,37,16,23,0,158
2024-03-19 10:30:00,32,23,33,34,15,24,1,162
2024-03-19 10:40:00,34,19,17,33,12,21,1,137
2024-03-19 10:50:00,28,25,29,37,22,27,1,169
2024-03-19 11:00:00,33,23,15,36,22,25,1,155
2024-03-19 11:10:00,37,27,26,34,27,26,1,178
2024-03-19 11:20:00,30,22,28,34,24,30,0,168
2024-03-19 11:30:00,34,18,23,37,8,17,1,138
2024-03-19 11:40:00,29,28,23,24,18,13,0,135
2024-03-19 11:50:00,29,28,13,35,25,25,0,155
2024-03-19 12:00:00,47,21,18,39,12,19,0,156
2024-03-19 12:10:00,30,28,15,33,22,22,3,153
2024-03-19 12:20:00,26,24,25,37,20,27,0,159
2024-03-19 12:30:00,31,26,14,32,13,15,0,131
2024-03-19 12:40:00,26,17,17,43,19,23,0,145
2024-03-19 12:50:00,34,20,23,42,19,25,1,164
2024-03-19 13:00:00,28,18,23,48,8,21,0,146
2024-03-19 13:10:00,26,25,24,51,17,36,1,180
2024-03-19 13:20:00,11,23,10,31,22,23,0,120
2024-03-19 13:30:00,40,27,34,44,14,22,0,181
2024-03-19 13:40:00,31,29,24,47,11,23,0,165
2024-03-19 13:50:00,40,31,26,30,14,16,0,157
2024-03-19 14:00:00,25,23,18,42,15,22,1,146
2024-03-19 14:10:00,23,15,13,34,19,28,1,133
2024-03-19 14:20:00,12,29,23,7,14,22,1,108
2024-03-19 14:30:00,31,29,22,56,21,29,0,188
2024-03-19 14:40:00,11,28,17,45,17,28,1,147
2024-03-19 14:50:00,5,21,11,20,17,23,0,97
2024-03-19 15:00:00,11,24,21,34,21,27,1,139
2024-03-19 15:10:00,6,17,27,42,23,34,1,150
2024-03-19 15:20:00,13,32,22,52,15,27,1,162
2024-03-19 15:30:00,9,20,18,46,15,16,9,133
2024-03-19 15:40:00,2,24,17,21,17,28,0,109
2024-03-19 15:50:00,2,29,32,38,17,26,2,146
2024-03-19 16:00:00,8,29,18,20,13,23,1,112
2024-03-19 16:10:00,5,24,27,6,16,24,2,104
2024-03-19 16:20:00,20,36,19,35,11,13,5,139
2024-03-19 16:30:00,1,27,20,13,14,16,1,92
2024-03-19 16:40:00,1,21,24,17,19,26,2,110
2024-03-19 16:50:00,0,29,13,24,18,29,0,113
2024-03-19 17:00:00,5,26,26,22,18,20,1,118
2024-03-19 17:10:00,3,27,20,28,17,32,0,127
2024-03-19 17:20:00,7,22,16,18,12,21,3,99
2024-03-19 17:30:00,2,20,23,25,11,26,2,109
2024-03-19 17:40:00,19,24,18,50,14,22,3,150
2024-03-19 17:50:00,19,26,11,46,20,19,3,144
2024-03-19 18:00:00,9,10,22,23,12,23,3,102
2024-03-19 18:10:00,21,22,24,50,24,24,2,167
2024-03-19 18:20:00,18,31,24,44,11,28,1,157
2024-03-19 18:30:00,12,25,33,40,14,19,0,143
2024-03-19 18:40:00,16,20,23,42,16,21,3,141
2024-03-19 18:50:00,2,30,21,28,20,21,1,123
2024-03-19 19:00:00,12,27,24,25,11,24,3,126
2024-03-19 19:10:00,23,23,28,31,27,28,1,161
2024-03-19 19:20:00,24,20,33,30,23,28,0,158
2024-03-19 19:30:00,26,23,23,21,7,9,0,109
2024-03-19 19:40:00,14,22,20,18,11,14,0,99
2024-03-19 19:50:00,14,32,23,33,10,22,0,134
2024-03-19 20:00:00,15,27,32,22,12,16,0,124
2024-03-19 20:10:00,18,20,18,22,12,18,0,108
2024-03-19 20:20:00,18,30,21,23,12,17,0,121
2024-03-19 20:30:00,21,21,23,30,12,14,1,122
2024-03-19 20:40:00,17,17,21,28,23,16,0,122
2024-03-19 20:50:00,15,15,19,13,11,8,0,81
2024-03-19 21:00:00,23,20,22,24,7,11,0,107
2024-03-19 21:10:00,18,16,23,16,8,9,0,90
2024-03-19 21:20:00,12,15,22,25,10,15,0,99
2024-03-19 21:30:00,20,12,15,19,2,3,0,71
2024-03-19 21:40:00,18,16,24,15,8,12,1,94
2024-03-19 21:50:00,18,13,25,21,6,8,0,91
2024-03-19 22:00:00,16,13,11,21,9,7,1,78
2024-03-19 22:10:00,14,9,12,15,6,10,0,66
2024-03-19 22:20:00,14,13,13,17,8,10,1,76
2024-03-19 22:30:00,13,17,15,20,2,7,0,74
2024-03-19 22:40:00,14,16,9,17,5,13,0,74
2024-03-19 22:50:00,8,9,9,16,5,6,0,53
2024-03-19 23:00:00,6,10,15,13,2,7,0,53
2024-03-19 23:10:00,9,9,7,12,0,1,0,38
2024-03-19 23:20:00,8,4,10,7,7,6,0,42
2024-03-19 23:30:00,10,4,6,5,5,3,0,33
2024-03-19 23:40:00,1,7,9,5,3,3,0,28
2024-03-19 23:50:00,6,2,7,8,6,6,0,35
2024-03-20 00:00:00,3,5,6,7,4,6,0,31
2024-03-20 00:10:00,3,2,4,6,2,4,0,21
2024-03-20 00:20:00,2,5,4,6,2,3,0,22
2024-03-20 00:30:00,5,5,1,3,0,0,0,14
2024-03-20 00:40:00,2,2,3,4,1,2,0,14
2024-03-20 00:50:00,1,1,6,5,1,4,0,18
2024-03-20 01:00:00,2,5,5,3,1,2,0,18
2024-03-20 01:10:00,1,1,6,1,0,0,0,9
2024-03-20 01:20:00,5,3,4,2,1,1,0,16
2024-03-20 01:30:00,2,2,5,2,2,1,0,14
2024-03-20 01:40:00,0,2,2,3,0,0,0,7
2024-03-20 01:50:00,4,4,5,0,2,3,0,18
2024-03-20 02:00:00,1,2,4,6,1,2,0,16
2024-03-20 02:10:00,1,2,5,2,1,2,0,13
2024-03-20 02:20:00,1,2,2,1,0,0,0,6
2024-03-20 02:30:00,0,4,3,2,0,0,0,9
2024-03-20 02:40:00,0,0,2,2,0,2,0,6
2024-03-20 02:50:00,1,1,3,2,1,2,0,10
2024-03-20 03:00:00,1,4,1,4,0,0,0,10
2024-03-20 03:10:00,1,3,2,3,2,1,0,12
2024-03-20 03:20:00,3,4,4,3,0,1,0,15
2024-03-20 03:30:00,0,2,2,2,1,2,0,9
2024-03-20 03:40:00,0,1,3,2,1,2,0,9
2024-03-20 03:50:00,2,4,2,3,0,1,0,12
2024-03-20 04:00:00,2,9,5,2,0,1,0,19
2024-03-20 04:10:00,5,5,9,4,2,2,0,27
2024-03-20 04:20:00,3,5,7,2,2,2,0,21
2024-03-20 04:30:00,2,13,8,1,2,2,0,28
2024-03-20 04:40:00,4,19,14,0,0,0,0,37
2024-03-20 04:50:00,6,27,18,7,0,3,0,61
2024-03-20 05:00:00,5,31,23,3,3,3,0,68
2024-03-20 05:10:00,8,31,20,7,1,4,0,71
2024-03-20 05:20:00,10,38,43,9,5,4,0,109
2024-03-20 05:30:00,9,39,51,9,1,4,0,113
2024-03-20 05:40:00,7,41,46,3,2,2,0,101
2024-03-20 05:50:00,8,50,48,14,3,6,0,129
2024-03-20 06:00:00,3,41,35,11,9,11,0,110
2024-03-20 06:10:00,10,36,35,15,6,9,0,111
2024-03-20 06:20:00,23,29,25,15,5,9,0,106
2024-03-20 06:30:00,20,42,21,20,7,8,1,119
2024-03-20 06:40:00,17,43,38,14,9,13,0,134
2024-03-20 06:50:00,22,37,24,25,14,18,1,141
2024-03-20 07:00:00,28,43,36,20,13,19,1,160
2024-03-20 07:10:00,12,35,27,26,5,11,1,117
2024-03-20 07:20:00,19,39,25,30,11,11,3,138
2024-03-20 07:30:00,21,31,23,24,16,18,5,138
2024-03-20 07:40:00,26,42,36,27,13,19,2,165
2024-03-20 07:50:00,31,34,20,37,14,19,0,155
2024-03-20 08:00:00,11,28,33,18,23,31,0,144
2024-03-20 08:10:00,9,33,25,30,12,21,1,131
2024-03-20 08:20:00,7,37,19,43,10,24,0,140
2024-03-20 08:30:00,32,34,32,22,11,27,1,159
2024-03-20 08:40:00,23,33,16,26,13,20,4,135
2024-03-20 08:50:00,29,35,32,30,7,23,0,156
2024-03-20 09:00:00,20,30,43,22,9,17,4,145
2024-03-20 09:10:00,23,23,25,21,14,25,3,134
2024-03-20 09:20:00,17,31,30,21,24,30,1,154
2024-03-20 09:30:00,16,30,25,35,13,19,3,141
2024-03-20 09:40:00,20,19,5,29,20,22,0,115
2024-03-20 09:50:00,22,21,13,29,18,29,3,135
2024-03-20 10:00:00,27,28,15,23,14,22,1,130
2024-03-20 10:10:00,28,15,22,32,17,16,0,130
2024-03-20 10:20:00,38,23,13,31,23,30,1,159
2024-03-20 10:30:00,35,27,18,25,16,19,1,141
2024-03-20 10:40:00,36,22,15,49,21,28,0,171
2024-03-20 10:50:00,38,23,29,35,8,13,0,146
2024-03-20 11:00:00,32,27,22,28,17,23,1,150
2024-03-20 11:10:00,32,26,20,41,15,19,0,153
2024-03-20 11:20:00,33,26,19,45,19,22,0,164
2024-03-20 11:30:00,36,25,26,35,16,23,0,161
2024-03-20 11:40:00,36,30,30,42,19,19,0,176
2024-03-20 11:50:00,40,28,20,28,20,25,1,162
2024-03-20 12:00:00,49,29,23,39,13,17,0,170
2024-03-20 12:10:00,36,29,30,33,12,21,1,162
2024-03-20 12:20:00,36,20,12,50,20,21,0,159
2024-03-20 12:30:00,29,37,29,51,14,19,0,179
2024-03-20 12:40:00,24,18,15,38,21,25,1,142
2024-03-20 12:50:00,26,23,18,39,20,27,2,155
2024-03-20 13:00:00,37,32,26,25,7,16,2,145
2024-03-20 13:10:00,30,20,17,22,18,24,0,131
2024-03-20 13:20:00,26,15,17,36,19,23,1,137
2024-03-20 13:30:00,35,23,23,44,15,26,0,166
2024-03-20 13:40:00,43,24,25,49,17,27,0,185
2024-03-20 13:50:00,26,25,20,37,20,24,0,152
2024-03-20 14:00:00,30,24,27,46,18,23,1,169
2024-03-20 14:10:00,34,32,19,43,9,11,0,148
2024-03-20 14:20:00,14,26,24,27,18,33,1,143
2024-03-20 14:30:00,20,26,17,48,15,18,2,146
2024-03-20 14:40:00,28,28,21,39,20,23,0,159
2024-03-20 14:50:00,15,20,11,14,16,21,0,97
2024-03-20 15:00:00,5,28,15,18,16,33,2,117
2024-03-20 15:10:00,9,21,43,50,9,17,1,150
2024-03-20 15:20:00,8,29,14,19,15,24,3,112
2024-03-20 15:30:00,2,21,20,15,14,28,2,102
2024-03-20 15:40:00,5,25,21,15,17,30,3,116
2024-03-20 15:50:00,5,23,22,0,14,24,0,88
2024-03-20 16:00:00,3,33,14,0,16,23,0,89
2024-03-20 16:10:00,1,36,16,0,10,22,2,87
2024-03-20 16:20:00,3,22,24,0,18,28,3,98
2024-03-20 16:30:00,4,28,20,1,12,23,2,90
2024-03-20 16:40:00,0,28,16,1,10,25,2,82
2024-03-20 16:50:00,3,23,23,1,15,23,4,92
2024-03-20 17:00:00,14,28,20,25,20,33,0,140
2024-03-20 17:10:00,10,23,19,11,18,30,3,114
2024-03-20 17:20:00,0,20,13,20,17,25,1,96
2024-03-20 17:30:00,24,23,20,43,16,23,2,151
2024-03-20 17:40:00,8,26,18,42,20,24,3,141
2024-03-20 17:50:00,3,28,16,44,18,21,1,131
2024-03-20 18:00:00,8,20,19,22,21,25,0,115
2024-03-20 18:10:00,3,26,31,36,11,16,0,123
2024-03-20 18:20:00,13,23,24,35,14,25,0,134
2024-03-20 18:30:00,6,30,18,37,16,16,1,124
2024-03-20 18:40:00,16,30,27,39,18,24,0,154
2024-03-20 18:50:00,14,24,27,26,16,21,6,134
2024-03-20 19:00:00,20,22,28,20,11,27,3,131
2024-03-20 19:10:00,23,23,26,33,16,27,1,149
2024-03-20 19:20:00,12,34,33,29,21,21,0,150
2024-03-20 19:30:00,9,25,24,27,16,19,2,122
2024-03-20 19:40:00,13,26,20,24,13,21,1,118
2024-03-20 19:50:00,20,14,24,36,14,13,1,122
2024-03-20 20:00:00,25,26,23,25,8,13,0,120
2024-03-20 20:10:00,21,23,23,25,16,16,0,124
2024-03-20 20:20:00,22,15,15,32,13,16,0,113
2024-03-20 20:30:00,22,17,29,33,12,12,0,125
2024-03-20 20:40:00,16,22,20,25,11,13,0,107
2024-03-20 20:50:00,16,18,19,18,16,17,1,105
2024-03-20 21:00:00,26,21,23,33,3,12,1,119
2024-03-20 21:10:00,16,20,22,21,8,8,0,95
2024-03-20 21:20:00,23,11,16,26,9,13,1,99
2024-03-20 21:30:00,21,22,22,24,14,12,0,115
2024-03-20 21:40:00,20,10,11,24,14,16,0,95
2024-03-20 21:50:00,19,15,12,17,14,17,0,94
2024-03-20 22:00:00,12,13,15,26,8,12,1,87
2024-03-20 22:10:00,16,11,16,31,8,14,0,96
2024-03-20 22:20:00,7,13,13,29,14,13,0,89
2024-03-20 22:30:00,16,13,16,23,10,11,1,90
2024-03-20 22:40:00,11,16,9,16,9,13,0,74
2024-03-20 22:50:00,12,8,12,15,4,6,2,59
2024-03-20 23:00:00,8,11,12,7,2,6,0,46
2024-03-20 23:10:00,8,7,5,16,9,10,0,55
2024-03-20 23:20:00,7,6,10,13,3,10,0,49
2024-03-20 23:30:00,4,5,8,9,5,6,0,37
2024-03-20 23:40:00,4,2,7,9,1,2,0,25
2024-03-20 23:50:00,4,3,7,18,4,4,0,40
2024-03-21 00:00:00,6,2,5,6,1,4,0,24
2024-03-21 00:10:00,1,4,5,5,2,2,0,19
2024-03-21 00:20:00,4,4,2,3,1,2,0,16
2024-03-21 00:30:00,7,10,5,5,1,3,0,31
2024-03-21 00:40:00,2,3,4,5,0,1,0,15
2024-03-21 00:50:00,2,2,5,3,2,4,0,18
2024-03-21 01:00:00,2,3,5,3,1,3,0,17
2024-03-21 01:10:00,2,1,4,7,0,0,0,14
2024-03-21 01:20:00,4,3,2,9,0,1,0,19
2024-03-21 01:30:00,1,4,6,3,1,1,0,16
2024-03-21 01:40:00,0,2,1,5,0,0,0,8
2024-03-21 01:50:00,2,0,3,0,2,1,0,8
2024-03-21 02:00:00,3,2,7,3,0,0,0,15
2024-03-21 02:10:00,4,1,4,3,1,1,0,14
2024-03-21 02:20:00,0,0,4,3,0,0,0,7
2024-03-21 02:30:00,3,3,2,2,1,2,0,13
2024-03-21 02:40:00,0,0,1,4,0,0,0,5
2024-03-21 02:50:00,2,3,3,1,0,0,0,9
2024-03-21 03:00:00,2,4,1,2,1,2,0,12
2024-03-21 03:10:00,5,2,4,1,0,0,0,12
2024-03-21 03:20:00,1,2,3,0,0,0,0,6
2024-03-21 03:30:00,0,1,6,2,0,0,0,9
2024-03-21 03:40:00,0,1,2,4,2,2,0,11
2024-03-21 03:50:00,2,6,4,5,0,1,0,18
2024-03-21 04:00:00,1,7,2,2,3,3,0,18
2024-03-21 04:10:00,2,10,12,2,0,0,0,26
2024-03-21 04:20:00,0,10,7,3,1,2,0,23
2024-03-21 04:30:00,3,15,10,0,0,0,0,28
2024-03-21 04:40:00,1,19,17,1,2,1,0,41
2024-03-21 04:50:00,5,23,15,7,2,5,0,57
2024-03-21 05:00:00,4,25,20,6,1,5,0,61
2024-03-21 05:10:00,10,39,20,8,0,2,0,79
2024-03-21 05:20:00,11,42,31,11,3,8,0,106
2024-03-21 05:30:00,6,41,39,11,5,9,0,111
2024-03-21 05:40:00,11,54,42,6,3,5,0,121
2024-03-21 05:50:00,6,53,53,10,3,7,0,132
2024-03-21 06:00:00,15,42,46,15,5,8,0,131
2024-03-21 06:10:00,12,38,48,14,6,8,0,126
2024-03-21 06:20:00,16,29,31,13,6,11,1,107
2024-03-21 06:30:00,16,26,29,22,9,11,1,114
2024-03-21 06:40:00,15,53,39,20,5,9,0,141
2024-03-21 06:50:00,21,37,31,25,10,15,2,141
2024-03-21 07:00:00,20,28,22,28,8,11,1,118
2024-03-21 07:10:00,18,35,16,24,16,15,1,125
2024-03-21 07:20:00,29,30,15,28,8,14,6,130
2024-03-21 07:30:00,31,37,29,19,4,8,7,135
2024-03-21 07:40:00,28,25,22,26,10,17,4,132
2024-03-21 07:50:00,25,37,21,25,11,29,3,151
2024-03-21 08:00:00,12,27,19,26,18,29,1,132
2024-03-21 08:10:00,28,38,30,35,18,23,1,173
2024-03-21 08:20:00,33,28,23,32,17,24,2,159
2024-03-21 08:30:00,18,27,21,28,13,25,0,132
2024-03-21 08:40:00,33,31,19,22,16,21,1,143
2024-03-21 08:50:00,26,30,19,34,26,31,3,169
2024-03-21 09:00:00,11,31,19,21,8,17,2,109
2024-03-21 09:10:00,25,27,20,27,11,26,2,138
2024-03-21 09:20:00,28,41,34,23,16,25,0,167
2024-03-21 09:30:00,26,28,28,24,9,15,1,131
2024-03-21 09:40:00,29,25,22,24,20,22,2,144
2024-03-21 09:50:00,33,22,23,28,7,19,0,132
2024-03-21 10:00:00,34,19,12,23,16,25,1,130
2024-03-21 10:10:00,14,31,29,22,11,24,1,132
2024-03-21 10:20:00,34,21,27,25,20,24,0,151
2024-03-21 10:30:00,39,28,24,39,10,21,0,161
2024-03-21 10:40:00,43,22,16,28,17,24,0,150
2024-03-21 10:50:00,37,27,17,30,20,28,0,159
2024-03-21 11:00:00,39,21,25,28,13,21,0,147
2024-03-21 11:10:00,35,25,28,27,12,18,1,146
2024-03-21 11:20:00,36,22,30,42,19,28,1,178
2024-03-21 11:30:00,46,19,25,48,24,23,0,185
2024-03-21 11:40:00,33,15,40,25,15,18,0,146
2024-03-21 11:50:00,30,22,17,32,14,28,0,143
2024-03-21 12:00:00,32,13,16,39,23,24,0,147
2024-03-21 12:10:00,39,23,20,46,19,29,0,176
2024-03-21 12:20:00,26,26,18,46,16,22,0,154
2024-03-21 12:30:00,42,28,14,32,21,17,2,156
2024-03-21 12:40:00,42,21,19,38,16,25,0,161
2024-03-21 12:50:00,15,20,23,41,20,33,1,153
2024-03-21 13:00:00,42,19,19,33,18,20,1,152
2024-03-21 13:10:00,33,21,14,26,13,36,0,143
2024-03-21 13:20:00,10,19,14,33,22,25,0,123
2024-03-21 13:30:00,32,26,20,44,18,22,1,163
2024-03-21 13:40:00,27,22,23,49,15,24,1,161
2024-03-21 13:50:00,37,17,16,29,14,21,1,135
2024-03-21 14:00:00,37,22,18,49,17,24,0,167
2024-03-21 14:10:00,32,22,25,48,14,31,1,173
2024-03-21 14:20:00,20,20,23,39,17,20,2,141
2024-03-21 14:30:00,37,19,19,34,12,17,0,138
2024-03-21 14:40:00,44,24,18,32,18,22,1,159
2024-03-21 14:50:00,19,28,9,23,7,13,2,101
2024-03-21 15:00:00,15,24,26,24,9,28,1,127
2024-03-21 15:10:00,18,27,17,15,22,31,2,132
2024-03-21 15:20:00,8,30,36,31,10,30,1,146
2024-03-21 15:30:00,22,30,18,30,11,27,2,140
2024-03-21 15:40:00,10,33,16,28,14,24,3,128
2024-03-21 15:50:00,12,23,25,12,15,23,3,113
2024-03-21 16:00:00,19,28,16,13,17,14,0,107
2024-03-21 16:10:00,4,23,20,10,31,17,1,106
2024-03-21 16:20:00,11,18,29,12,10,30,1,111
2024-03-21 16:30:00,10,33,23,3,14,24,2,109
2024-03-21 16:40:00,12,26,18,11,19,30,2,118
2024-03-21 16:50:00,6,27,20,39,15,27,0,134
2024-03-21 17:00:00,6,27,21,26,22,27,3,132
2024-03-21 17:10:00,9,21,24,19,12,21,0,106
2024-03-21 17:20:00,1,23,22,47,18,30,0,141
2024-03-21 17:30:00,5,25,26,20,14,32,2,124
2024-03-21 17:40:00,3,24,23,61,17,30,1,159
2024-03-21 17:50:00,1,26,23,10,11,20,1,92
2024-03-21 18:00:00,2,33,39,13,19,22,1,129
2024-03-21 18:10:00,13,31,27,55,15,20,3,164
2024-03-21 18:20:00,9,23,19,23,19,26,1,120
2024-03-21 18:30:00,12,14,16,37,13,19,2,113
2024-03-21 18:40:00,15,25,19,32,13,21,5,130
2024-03-21 18:50:00,22,25,24,28,24,24,1,148
2024-03-21 19:00:00,25,25,26,32,17,26,1,152
2024-03-21 19:10:00,14,22,31,26,15,26,4,138
2024-03-21 19:20:00,26,19,21,27,19,20,1,133
2024-03-21 19:30:00,17,21,24,29,13,16,1,121
2024-03-21 19:40:00,17,29,27,25,16,16,1,131
2024-03-21 19:50:00,21,32,21,29,16,19,0,138
2024-03-21 20:00:00,33,26,27,18,16,14,1,135
2024-03-21 20:10:00,20,20,23,33,9,13,0,118
2024-03-21 20:20:00,27,16,21,23,13,13,2,115
2024-03-21 20:30:00,21,21,21,32,14,18,0,127
2024-03-21 20:40:00,21,22,21,29,18,21,1,133
2024-03-21 20:50:00,26,21,22,23,18,18,3,131
2024-03-21 21:00:00,15,25,30,26,15,14,1,126
2024-03-21 21:10:00,20,18,18,25,15,17,1,114
2024-03-21 21:20:00,23,14,18,21,9,13,0,98
2024-03-21 21:30:00,12,14,14,34,9,13,0,96
2024-03-21 21:40:00,24,10,14,25,12,12,0,97
2024-03-21 21:50:00,22,17,16,24,12,16,0,107
2024-03-21 22:00:00,19,17,15,34,7,16,1,109
2024-03-21 22:10:00,19,14,25,19,7,9,0,93
2024-03-21 22:20:00,11,14,17,23,6,11,0,82
2024-03-21 22:30:00,20,14,13,19,6,7,0,79
2024-03-21 22:40:00,13,20,16,19,12,8,1,89
2024-03-21 22:50:00,12,12,14,21,8,10,1,78
2024-03-21 23:00:00,10,11,11,24,7,8,0,71
2024-03-21 23:10:00,10,12,11,11,6,8,1,59
2024-03-21 23:20:00,5,4,9,9,5,6,0,38
2024-03-21 23:30:00,8,6,11,10,3,3,0,41
2024-03-21 23:40:00,8,9,6,6,1,2,0,32
2024-03-21 23:50:00,3,5,8,6,5,4,0,31
2024-03-22 00:00:00,7,1,8,5,3,4,0,28
2024-03-22 00:10:00,3,6,14,5,6,5,0,39
2024-03-22 00:20:00,3,3,2,8,6,4,0,26
2024-03-22 00:30:00,3,7,3,3,3,2,1,22
2024-03-22 00:40:00,2,4,4,4,0,2,0,16
2024-03-22 00:50:00,3,2,4,4,3,3,0,19
2024-03-22 01:00:00,0,4,3,4,0,0,0,11
2024-03-22 01:10:00,5,4,4,6,1,2,0,22
2024-03-22 01:20:00,0,1,2,3,1,2,0,9
2024-03-22 01:30:00,2,2,6,0,0,0,0,10
2024-03-22 01:40:00,2,1,5,1,0,0,0,9
2024-03-22 01:50:00,2,3,5,2,1,2,0,15
2024-03-22 02:00:00,2,1,4,2,2,1,0,12
2024-03-22 02:10:00,3,0,4,1,0,0,0,8
2024-03-22 02:20:00,1,2,3,1,1,2,0,10
2024-03-22 02:30:00,0,0,3,3,1,1,0,8
2024-03-22 02:40:00,2,2,6,4,2,1,0,17
2024-03-22 02:50:00,1,2,3,2,0,1,0,9
2024-03-22 03:00:00,1,3,2,0,0,0,0,6
2024-03-22 03:10:00,1,2,2,0,1,2,0,8
2024-03-22 03:20:00,2,3,3,1,1,1,0,11
2024-03-22 03:30:00,0,2,4,0,0,0,0,6
2024-03-22 03:40:00,1,3,4,4,1,2,0,15
2024-03-22 03:50:00,1,2,7,4,2,4,0,20
2024-03-22 04:00:00,1,4,4,2,1,4,0,16
2024-03-22 04:10:00,0,9,6,4,1,2,0,22
2024-03-22 04:20:00,2,7,13,3,1,1,0,27
