datetime,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,D211Z,D212Z,V213Z,V214Z,D811Z,D812Z,V813Z,V814Z,Total
2024-03-19 00:00:00,7,10,13,6,0,0,8,3,0,0,0,0,5,9,4,11,0,0,12,9,2,2,0,3,104
2024-03-19 00:10:00,7,6,10,13,0,0,3,3,0,1,0,1,3,2,3,2,0,0,4,2,0,0,0,0,60
2024-03-19 00:20:00,6,9,10,8,0,0,5,5,0,0,0,0,6,4,6,5,0,0,8,5,1,1,1,2,82
2024-03-19 00:30:00,8,6,8,10,0,0,6,7,0,0,0,0,5,3,7,1,0,0,6,1,3,1,1,4,77
2024-03-19 00:40:00,2,2,2,4,0,0,0,2,0,3,0,2,3,2,2,2,0,0,4,2,2,2,1,3,40
2024-03-19 00:50:00,4,2,2,6,0,0,2,4,0,2,0,2,6,1,5,0,0,0,6,1,0,1,0,1,45
2024-03-19 01:00:00,8,3,2,8,0,0,1,8,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,34
2024-03-19 01:10:00,4,3,5,6,0,0,2,5,0,2,0,3,3,1,3,1,0,0,4,1,0,1,0,1,45
2024-03-19 01:20:00,0,3,5,1,0,0,1,0,0,1,0,2,3,1,3,1,0,0,3,0,1,0,1,0,26
2024-03-19 01:30:00,1,1,1,1,0,0,1,2,0,0,0,0,2,2,3,0,0,0,2,0,1,0,1,0,18
2024-03-19 01:40:00,0,1,3,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,9
2024-03-19 01:50:00,1,1,1,2,0,0,1,0,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,0,13
2024-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,4,1,0,1,0,1,13
2024-03-19 02:10:00,2,0,0,4,0,0,0,2,0,0,0,0,5,5,4,4,0,0,4,3,0,0,0,0,33
2024-03-19 02:20:00,1,0,0,2,0,0,0,1,1,2,0,1,5,3,4,1,0,0,6,0,0,1,0,2,30
2024-03-19 02:30:00,2,3,2,3,0,0,1,4,0,0,0,0,2,2,2,2,0,0,2,3,1,1,1,1,32
2024-03-19 02:40:00,1,2,2,0,0,0,2,0,0,1,0,2,3,1,3,1,0,0,5,0,0,0,0,0,23
2024-03-19 02:50:00,1,2,2,0,0,0,2,2,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,15
2024-03-19 03:00:00,2,4,3,3,0,0,4,3,0,1,0,2,4,3,3,1,0,0,4,1,1,0,1,0,40
2024-03-19 03:10:00,2,2,1,3,0,0,0,2,0,0,0,0,3,1,3,0,0,0,3,2,0,0,0,0,22
2024-03-19 03:20:00,0,3,3,0,0,0,2,0,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,16
2024-03-19 03:30:00,0,1,1,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,2,6,1,2,1,2,23
2024-03-19 03:40:00,3,3,2,2,0,0,2,2,0,1,0,0,3,3,3,0,0,0,4,1,1,0,1,0,31
2024-03-19 03:50:00,1,4,6,0,0,0,6,1,0,3,0,3,2,1,2,0,0,0,6,0,0,2,0,2,39
2024-03-19 04:00:00,1,4,9,2,0,0,3,1,0,2,0,4,3,2,3,2,0,0,3,3,0,0,0,0,42
2024-03-19 04:10:00,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,2,0,0,0,0,0,13
2024-03-19 04:20:00,2,7,8,4,0,0,6,2,0,0,0,0,3,5,4,6,0,0,6,6,0,3,0,3,65
2024-03-19 04:30:00,2,2,2,3,0,0,2,2,0,1,0,1,6,7,8,9,0,0,11,4,4,5,3,4,76
2024-03-19 04:40:00,6,5,6,3,0,0,2,3,0,0,0,0,2,2,3,3,0,0,4,3,3,2,3,2,52
2024-03-19 04:50:00,3,7,10,0,0,0,7,0,0,0,0,0,11,9,12,7,0,0,12,10,3,4,4,4,103
2024-03-19 05:00:00,4,5,9,2,0,0,4,0,0,1,0,1,10,6,12,4,0,0,12,7,5,3,5,4,94
2024-03-19 05:10:00,9,10,18,2,0,0,10,2,0,4,0,6,15,13,14,15,0,0,17,16,3,6,3,8,171
2024-03-19 05:20:00,5,9,12,4,0,0,8,4,1,3,0,5,17,23,20,18,0,0,24,25,2,4,2,5,191
2024-03-19 05:30:00,8,12,22,5,0,0,11,2,0,8,0,11,25,22,23,18,0,0,22,21,7,11,7,12,247
2024-03-19 05:40:00,13,16,26,22,0,0,15,10,0,4,0,6,32,39,29,34,0,0,34,32,6,6,4,7,335
2024-03-19 05:50:00,13,15,19,15,0,0,14,10,0,6,0,8,25,27,17,31,0,0,18,25,7,5,7,7,269
2024-03-19 06:00:00,3,15,24,5,0,0,12,3,0,4,0,6,29,21,21,19,0,0,25,20,9,6,7,8,237
2024-03-19 06:10:00,14,24,38,19,0,0,21,11,0,6,0,6,35,25,32,24,0,0,39,28,8,9,6,12,357
2024-03-19 06:20:00,20,16,22,23,0,0,16,16,1,14,1,15,42,36,26,27,0,0,35,27,5,17,6,14,379
2024-03-19 06:30:00,20,27,25,15,0,0,23,13,1,8,2,7,47,32,32,20,0,0,31,27,7,14,9,12,372
2024-03-19 06:40:00,27,37,26,14,0,0,25,18,1,15,2,10,57,55,32,47,0,0,44,43,20,18,11,14,516
2024-03-19 06:50:00,33,45,24,20,0,0,27,20,1,12,0,8,43,30,35,22,0,0,45,27,14,20,13,19,458
2024-03-19 07:00:00,37,51,26,19,0,0,38,26,1,14,4,7,59,36,36,22,0,0,52,36,8,16,10,13,511
2024-03-19 07:10:00,30,46,32,18,0,0,32,22,0,15,1,9,83,50,28,29,0,0,53,42,22,25,19,21,577
2024-03-19 07:20:00,45,61,39,32,0,0,44,30,6,32,8,14,73,43,39,21,0,0,60,33,21,26,14,19,660
2024-03-19 07:30:00,35,59,39,24,0,0,43,24,6,21,10,9,84,53,42,28,0,0,64,39,25,32,16,22,675
2024-03-19 07:40:00,41,66,44,30,0,0,51,30,4,47,7,10,55,91,35,47,0,0,62,55,32,30,17,15,769
2024-03-19 07:50:00,39,54,36,23,0,0,32,18,7,38,5,13,78,43,56,35,0,0,71,43,21,40,15,16,683
2024-03-19 08:00:00,41,59,32,30,0,0,40,37,3,26,3,6,72,38,35,19,0,0,55,27,23,21,19,15,601
2024-03-19 08:10:00,33,46,37,23,0,0,39,15,5,34,5,11,90,53,44,31,0,0,57,45,22,29,11,22,652
2024-03-19 08:20:00,30,38,32,25,0,0,28,18,3,22,2,10,77,60,61,39,0,0,64,45,11,24,10,22,621
2024-03-19 08:30:00,33,50,34,23,0,0,36,20,3,17,6,11,77,50,44,36,0,0,60,39,17,20,14,19,609
2024-03-19 08:40:00,37,47,27,14,0,0,29,27,2,22,2,10,54,37,34,31,0,0,49,39,20,21,12,16,530
2024-03-19 08:50:00,34,47,30,18,0,0,30,18,3,20,2,9,73,37,37,23,0,0,50,30,17,28,11,22,539
2024-03-19 09:00:00,32,47,34,19,0,0,32,13,1,26,4,13,59,37,33,35,0,0,49,36,11,18,10,17,526
2024-03-19 09:10:00,29,37,24,20,0,0,33,16,3,26,3,10,62,53,38,36,0,0,54,39,10,21,9,14,537
2024-03-19 09:20:00,26,37,22,43,0,0,27,15,3,19,4,5,44,24,34,18,0,0,47,21,10,16,10,17,442
2024-03-19 09:30:00,25,52,40,14,0,0,45,13,0,13,1,14,68,49,30,29,0,0,56,30,14,9,12,9,523
2024-03-19 09:40:00,22,38,30,17,0,0,26,16,1,13,1,12,54,33,29,19,0,0,40,26,17,13,15,12,434
2024-03-19 09:50:00,33,35,37,19,0,0,27,12,1,14,1,13,55,24,37,21,0,0,54,21,6,18,5,15,448
2024-03-19 10:00:00,18,32,37,20,0,0,17,13,0,8,0,7,37,26,30,26,0,0,39,22,15,18,14,12,391
2024-03-19 10:10:00,26,33,23,17,0,0,24,16,0,7,0,7,45,31,32,26,0,0,48,21,12,16,13,13,410
2024-03-19 10:20:00,19,28,23,17,0,0,27,13,2,20,3,15,41,22,23,16,0,0,36,20,9,15,6,15,370
2024-03-19 10:30:00,28,48,42,27,0,0,42,17,1,18,1,13,29,21,22,13,0,0,36,16,11,18,10,16,429
2024-03-19 10:40:00,28,40,33,27,0,0,31,20,1,14,2,9,28,24,25,19,0,0,33,21,14,23,8,20,420
2024-03-19 10:50:00,30,45,29,23,0,0,28,15,5,20,6,11,50,44,38,29,0,0,46,24,7,17,5,10,482
2024-03-19 11:00:00,32,53,43,24,0,0,40,22,3,25,1,12,45,23,26,24,0,0,34,26,9,12,7,10,471
2024-03-19 11:10:00,36,42,31,29,0,0,30,25,2,14,2,7,42,23,29,21,0,0,41,20,19,19,14,20,466
2024-03-19 11:20:00,29,41,42,26,0,0,28,18,1,15,1,8,51,35,40,27,0,0,46,23,11,7,10,9,468
2024-03-19 11:30:00,35,41,39,31,0,0,26,25,2,25,0,11,43,27,21,20,0,0,39,26,13,18,9,16,467
2024-03-19 11:40:00,34,46,40,38,0,0,31,22,1,20,3,8,39,31,18,20,0,0,37,28,10,22,9,18,475
2024-03-19 11:50:00,28,41,40,20,0,0,29,19,1,15,2,11,50,25,36,20,0,0,46,22,7,14,6,14,446
2024-03-19 12:00:00,31,48,34,22,0,0,31,19,2,19,4,17,44,26,27,22,0,0,41,20,18,15,21,15,476
2024-03-19 12:10:00,44,55,37,29,0,0,35,28,1,10,4,10,42,33,32,26,0,0,40,22,9,9,10,9,485
2024-03-19 12:20:00,28,43,32,19,0,0,30,15,6,20,6,18,54,26,32,18,0,0,46,16,12,13,10,13,457
2024-03-19 12:30:00,40,52,37,25,0,0,42,25,2,10,2,5,30,36,27,25,0,0,35,26,14,11,13,9,466
2024-03-19 12:40:00,51,59,49,24,0,0,40,31,0,10,0,7,51,41,33,25,0,0,48,32,10,19,10,43,583
2024-03-19 12:50:00,29,49,41,30,0,0,31,19,1,13,0,11,40,43,34,26,0,0,37,27,13,10,14,9,477
2024-03-19 13:00:00,47,52,43,38,0,0,31,35,1,11,3,11,36,22,30,17,0,0,38,21,14,13,10,12,485
2024-03-19 13:10:00,30,55,56,35,0,0,39,22,1,17,1,9,54,28,24,15,0,0,35,15,9,11,11,8,475
2024-03-19 13:20:00,46,49,52,34,0,0,40,25,3,16,2,13,63,39,29,12,0,0,45,27,11,11,8,9,534
2024-03-19 13:30:00,36,51,40,38,0,0,39,27,1,16,0,13,57,33,28,22,0,0,45,25,14,16,10,13,524
2024-03-19 13:40:00,40,55,54,44,0,0,40,30,2,14,6,14,58,38,28,24,0,0,42,22,11,7,10,7,546
2024-03-19 13:50:00,43,61,48,31,0,0,34,31,1,19,1,13,46,31,64,23,0,0,41,23,17,16,13,15,571
2024-03-19 14:00:00,42,45,44,36,0,0,33,26,3,21,4,14,37,18,23,16,0,0,36,15,17,15,15,13,473
2024-03-19 14:10:00,47,62,55,49,0,0,45,37,3,16,4,12,53,30,31,21,0,0,48,24,18,20,10,15,600
2024-03-19 14:20:00,42,69,49,36,0,0,43,36,1,16,2,15,45,35,28,25,0,0,30,25,15,11,15,9,547
2024-03-19 14:30:00,40,72,63,34,0,0,52,29,4,25,4,10,47,34,19,21,0,0,40,26,18,18,15,19,590
2024-03-19 14:40:00,39,64,54,33,0,0,43,20,5,23,9,13,56,34,27,21,0,0,44,26,19,18,16,17,581
2024-03-19 14:50:00,44,66,48,39,0,0,38,33,1,8,0,7,62,38,28,24,0,0,50,32,18,16,13,12,577
2024-03-19 15:00:00,39,57,39,30,0,0,43,27,3,18,1,12,52,29,30,26,0,0,42,20,16,15,10,11,520
2024-03-19 15:10:00,39,54,21,18,0,0,29,21,2,21,1,8,56,38,34,29,0,0,50,27,11,19,12,9,499
2024-03-19 15:20:00,47,73,45,40,0,0,47,39,1,22,1,12,53,34,27,25,0,0,43,24,18,14,12,12,589
2024-03-19 15:30:00,52,72,47,26,0,0,48,37,3,20,1,9,58,36,36,27,0,0,49,22,17,18,18,14,610
2024-03-19 15:40:00,45,97,38,17,0,0,41,30,1,17,2,16,69,36,34,19,0,0,54,21,13,24,10,9,593
2024-03-19 15:50:00,51,88,29,28,0,0,45,33,8,27,3,11,45,31,24,19,0,0,47,28,20,16,16,18,587
2024-03-19 16:00:00,51,87,29,21,0,0,56,33,1,26,1,14,55,39,26,19,0,0,40,30,15,31,6,11,591
2024-03-19 16:10:00,47,95,34,27,0,0,54,25,0,22,0,13,64,34,33,28,0,0,52,28,9,66,7,18,656
2024-03-19 16:20:00,49,80,20,40,0,0,49,33,0,19,1,8,68,33,33,18,0,0,47,36,19,21,15,16,605
2024-03-19 16:30:00,59,90,60,47,0,0,54,36,8,28,4,16,56,31,42,26,0,0,51,32,14,22,12,11,699
2024-03-19 16:40:00,60,96,39,41,0,0,56,37,7,30,8,16,66,43,39,24,0,0,53,21,15,18,19,10,698
2024-03-19 16:50:00,61,94,43,33,0,0,55,41,4,28,5,8,62,40,29,24,0,0,51,20,18,14,13,10,653
2024-03-19 17:00:00,71,89,44,53,0,0,46,47,5,32,3,11,56,37,31,19,0,0,54,24,14,20,13,11,680
2024-03-19 17:10:00,49,77,39,31,0,0,42,32,9,29,9,13,55,24,37,20,0,0,37,19,20,10,14,12,578
2024-03-19 17:20:00,53,94,39,24,0,0,50,35,3,12,2,12,74,44,48,26,0,0,59,24,18,23,16,15,671
2024-03-19 17:30:00,53,73,28,20,0,0,39,34,2,30,3,16,53,30,26,17,0,0,45,21,10,21,11,15,547
2024-03-19 17:40:00,48,83,40,23,0,0,54,31,3,29,3,16,49,29,28,16,0,0,43,23,22,34,11,19,604
2024-03-19 17:50:00,43,80,38,37,0,0,50,32,3,26,5,14,58,28,28,22,0,0,53,23,12,20,7,18,597
2024-03-19 18:00:00,51,79,40,26,0,0,43,31,2,27,1,15,58,29,41,24,0,0,51,21,15,19,8,12,593
2024-03-19 18:10:00,49,67,34,28,0,0,45,25,2,23,0,12,50,33,36,29,0,0,51,24,12,19,9,17,565
2024-03-19 18:20:00,49,78,31,29,0,0,48,26,4,20,3,15,53,31,32,21,0,0,48,22,20,16,17,28,591
2024-03-19 18:30:00,42,59,28,21,0,0,37,20,0,18,1,16,54,48,34,50,0,0,51,26,16,14,12,11,558
2024-03-19 18:40:00,45,52,30,29,0,0,27,23,0,17,0,8,37,27,20,24,0,0,31,16,85,15,18,17,521
2024-03-19 18:50:00,39,58,34,17,0,0,33,24,2,12,4,9,40,36,25,24,0,0,35,25,22,16,17,18,490
2024-03-19 19:00:00,43,59,31,37,0,0,24,32,1,13,4,15,24,29,20,20,0,0,30,16,13,11,13,14,449
2024-03-19 19:10:00,36,50,45,47,0,0,26,28,2,17,0,19,32,37,26,27,0,0,28,25,24,20,20,25,534
2024-03-19 19:20:00,35,35,42,29,0,0,27,28,2,19,3,14,26,34,25,23,0,0,24,13,15,10,12,9,425
2024-03-19 19:30:00,34,36,36,39,0,0,24,18,3,21,3,16,28,23,24,18,0,0,37,19,18,16,16,20,449
2024-03-19 19:40:00,26,41,37,29,0,0,32,17,0,7,0,10,20,28,13,23,0,0,27,21,5,22,8,19,385
2024-03-19 19:50:00,20,40,46,27,0,0,28,15,2,5,1,8,29,15,21,23,0,0,30,15,4,12,3,16,360
2024-03-19 20:00:00,24,31,35,33,0,0,22,19,0,7,0,8,33,26,19,23,0,0,28,21,8,7,7,8,359
2024-03-19 20:10:00,20,32,45,26,0,0,25,10,1,10,0,12,22,20,16,16,0,0,17,11,11,2,8,4,308
2024-03-19 20:20:00,20,24,31,27,0,0,21,13,1,9,0,14,19,18,19,16,0,0,22,9,10,9,10,12,304
2024-03-19 20:30:00,25,19,32,30,0,0,9,19,1,9,1,9,25,14,13,10,0,0,18,14,11,5,8,5,277
2024-03-19 20:40:00,18,25,28,21,0,0,20,13,0,12,0,13,25,22,20,23,0,0,23,20,7,8,7,10,315
2024-03-19 20:50:00,20,27,32,25,0,0,22,15,1,20,2,14,15,5,14,5,0,0,19,8,8,7,11,7,277
2024-03-19 21:00:00,15,29,39,26,0,0,19,12,0,5,0,7,18,12,15,15,0,0,16,9,7,6,6,7,263
2024-03-19 21:10:00,30,23,37,44,0,0,20,22,0,10,0,15,21,16,13,16,0,0,19,15,9,8,8,9,335
2024-03-19 21:20:00,21,27,48,30,0,0,22,15,0,6,0,9,22,19,15,14,0,0,17,20,4,12,5,16,322
2024-03-19 21:30:00,21,26,37,29,0,0,14,12,1,8,0,11,13,11,15,12,0,0,18,10,11,11,9,12,281
2024-03-19 21:40:00,21,23,43,26,0,0,16,18,2,6,0,8,20,12,18,10,0,0,21,9,11,9,8,11,292
2024-03-19 21:50:00,21,21,35,20,0,0,13,18,2,8,3,11,11,9,10,12,0,0,12,6,7,5,8,3,235
2024-03-19 22:00:00,13,22,49,16,0,0,19,10,0,6,0,7,9,5,10,7,0,0,16,10,4,7,4,7,221
2024-03-19 22:10:00,20,23,37,25,0,0,17,15,0,5,0,6,14,10,16,12,0,0,16,5,8,7,8,10,254
2024-03-19 22:20:00,13,25,39,14,0,0,21,12,0,6,0,9,11,8,13,9,0,0,14,7,4,7,6,6,224
2024-03-19 22:30:00,12,22,32,16,0,0,15,11,0,4,0,6,19,7,14,7,0,0,19,11,4,7,4,12,222
2024-03-19 22:40:00,15,16,19,8,0,0,11,8,2,7,2,7,10,3,8,2,0,0,10,5,3,3,2,6,147
2024-03-19 22:50:00,14,12,18,19,0,0,17,14,0,6,0,9,12,12,14,10,0,0,12,5,2,3,1,5,185
2024-03-19 23:00:00,6,8,14,13,0,0,8,4,0,0,0,0,5,9,6,8,0,0,6,4,5,0,3,1,100
2024-03-19 23:10:00,13,10,15,14,0,0,9,10,1,2,0,4,10,5,10,5,0,0,12,6,3,3,4,5,141
2024-03-19 23:20:00,5,6,13,10,0,0,6,9,0,4,0,9,7,6,6,4,0,0,8,1,2,1,1,1,99
2024-03-19 23:30:00,5,12,16,9,0,0,11,3,1,3,1,4,9,14,9,12,0,0,14,8,3,3,1,4,142
2024-03-19 23:40:00,8,9,13,15,0,0,5,6,0,4,0,4,7,3,9,3,0,0,8,2,2,1,2,1,102
2024-03-19 23:50:00,7,4,5,5,0,0,2,4,0,1,0,0,9,5,10,4,0,0,11,1,0,1,0,1,70
2024-03-20 00:00:00,7,8,15,7,0,0,8,6,0,1,0,1,2,1,2,1,0,0,4,6,2,1,1,1,74
2024-03-20 00:10:00,9,12,19,10,0,0,12,3,0,0,0,0,5,3,6,3,0,0,5,0,2,0,2,0,91
2024-03-20 00:20:00,6,7,8,6,0,0,6,7,0,3,0,4,2,2,2,3,0,0,3,4,3,0,3,0,69
2024-03-20 00:30:00,7,7,9,8,0,0,4,4,0,1,0,2,2,2,2,2,0,0,3,1,1,1,0,1,57
2024-03-20 00:40:00,3,4,7,3,0,0,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,3,31
2024-03-20 00:50:00,5,2,1,4,0,0,3,4,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,25
2024-03-20 01:00:00,4,4,1,8,0,0,0,4,0,0,0,0,1,3,1,2,0,0,1,0,0,0,0,0,29
2024-03-20 01:10:00,2,5,8,2,0,0,3,1,0,4,0,10,4,2,3,2,0,0,3,2,0,0,0,0,51
2024-03-20 01:20:00,1,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4,1,0,2,0,2,16
2024-03-20 01:30:00,3,0,0,6,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,17
2024-03-20 01:40:00,2,1,1,3,0,0,0,1,0,0,0,0,1,2,2,2,0,0,2,2,0,1,0,1,21
2024-03-20 01:50:00,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,6
2024-03-20 02:00:00,1,2,3,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,3,1,0,2,0,1,19
2024-03-20 02:10:00,1,1,1,2,0,0,1,2,0,0,0,0,2,2,2,1,0,0,2,1,0,0,0,0,18
2024-03-20 02:20:00,0,2,3,0,0,0,2,0,0,0,0,0,2,3,4,4,0,0,3,1,2,0,2,1,29
2024-03-20 02:30:00,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-03-20 02:40:00,1,1,1,0,0,0,1,0,0,0,0,0,3,3,4,3,0,0,4,0,1,0,1,0,23
2024-03-20 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,6
2024-03-20 03:00:00,2,1,1,3,0,0,1,1,0,1,0,1,1,2,1,2,0,0,2,2,1,0,1,0,23
2024-03-20 03:10:00,1,2,2,1,0,0,2,2,0,1,0,2,0,2,0,1,0,0,0,0,1,0,1,0,18
2024-03-20 03:20:00,0,3,3,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,13
2024-03-20 03:30:00,2,0,0,2,0,0,0,2,0,0,0,0,1,4,1,3,0,0,2,5,0,3,0,3,28
2024-03-20 03:40:00,3,2,2,6,0,0,2,4,0,1,0,0,2,4,2,3,0,0,2,5,1,0,1,0,40
2024-03-20 03:50:00,1,1,2,0,0,0,2,0,0,1,0,2,0,2,0,2,0,0,0,1,0,0,0,0,14
2024-03-20 04:00:00,0,2,2,0,0,0,1,2,0,1,0,0,3,2,3,2,0,0,6,2,0,1,0,1,28
2024-03-20 04:10:00,0,3,4,0,0,0,3,0,0,0,0,0,3,2,3,2,0,0,4,2,0,1,0,1,28
2024-03-20 04:20:00,3,3,4,2,0,0,1,1,0,1,0,2,5,4,5,3,0,0,5,5,1,1,1,1,48
2024-03-20 04:30:00,0,6,7,0,0,0,5,0,0,1,0,1,5,5,4,3,0,0,6,1,1,1,1,1,48
2024-03-20 04:40:00,6,2,2,7,0,0,5,3,0,0,0,0,5,5,5,5,0,0,4,3,1,1,1,0,55
2024-03-20 04:50:00,9,8,15,8,0,0,6,5,0,0,0,0,5,11,6,10,0,0,9,13,1,6,1,7,120
2024-03-20 05:00:00,5,5,8,3,0,0,4,1,0,2,0,3,7,9,7,6,0,0,9,13,5,5,2,6,100
2024-03-20 05:10:00,7,15,24,7,0,0,11,3,0,1,0,2,12,12,13,18,0,0,19,16,2,7,1,7,177
2024-03-20 05:20:00,5,10,18,2,0,0,10,1,0,1,0,1,25,20,18,14,0,0,24,20,2,6,2,6,185
2024-03-20 05:30:00,5,12,24,8,0,0,12,5,0,8,0,9,20,33,19,26,0,0,33,35,16,9,3,9,286
2024-03-20 05:40:00,15,19,27,19,0,0,17,9,1,7,1,7,22,26,20,19,0,0,25,23,5,9,4,12,287
2024-03-20 05:50:00,11,17,28,13,0,0,16,11,0,5,0,7,25,28,24,25,0,0,31,27,8,10,7,12,305
2024-03-20 06:00:00,17,19,23,21,0,0,14,15,0,6,0,6,26,22,28,19,0,0,25,18,4,4,4,6,277
2024-03-20 06:10:00,13,21,32,21,0,0,18,18,0,12,0,6,37,22,29,17,0,0,37,23,8,14,7,13,348
2024-03-20 06:20:00,20,24,22,10,0,0,18,10,2,6,2,5,48,35,22,20,0,0,34,28,4,12,4,12,338
2024-03-20 06:30:00,18,26,19,21,0,0,23,16,1,14,1,9,35,31,25,18,0,0,37,32,12,13,8,13,372
2024-03-20 06:40:00,31,32,20,23,0,0,23,23,1,8,1,7,51,41,33,29,0,0,39,31,18,16,9,15,451
2024-03-20 06:50:00,27,37,18,14,0,0,29,19,1,10,1,104,61,45,31,29,0,0,39,35,13,26,13,22,574
2024-03-20 07:00:00,31,38,24,19,0,0,33,19,0,14,0,9,87,57,53,35,0,0,62,50,13,13,12,26,595
2024-03-20 07:10:00,36,47,22,19,0,0,32,23,1,21,1,11,93,79,29,39,0,0,61,53,17,26,39,24,673
2024-03-20 07:20:00,31,58,35,23,0,0,37,24,4,23,3,13,96,67,23,28,0,0,49,48,17,26,13,14,632
2024-03-20 07:30:00,34,55,31,21,0,0,37,19,2,20,2,16,87,60,31,24,0,0,58,42,20,25,13,14,611
2024-03-20 07:40:00,41,64,48,26,0,0,49,30,9,34,12,12,81,67,34,33,0,0,52,40,30,39,12,21,734
2024-03-20 07:50:00,27,49,39,23,0,0,34,23,5,33,7,6,98,65,28,30,0,0,55,49,23,20,16,7,637
2024-03-20 08:00:00,37,49,31,11,0,0,27,17,2,28,5,6,67,47,15,33,0,0,54,43,21,32,13,22,560
2024-03-20 08:10:00,43,58,38,35,0,0,41,31,6,26,6,10,67,63,48,36,0,0,55,45,20,24,11,14,677
2024-03-20 08:20:00,24,53,30,19,0,0,27,22,4,28,5,9,80,57,12,33,0,0,54,41,18,23,18,18,575
2024-03-20 08:30:00,38,42,40,27,0,0,30,23,2,21,4,9,45,57,23,34,0,0,43,36,14,23,48,21,580
2024-03-20 08:40:00,34,44,39,50,0,0,31,22,2,21,1,13,67,62,28,37,0,0,46,47,17,24,10,24,619
2024-03-20 08:50:00,31,48,33,32,0,0,29,20,4,22,3,7,70,38,38,26,0,0,48,33,15,31,14,9,551
2024-03-20 09:00:00,38,36,24,21,0,0,26,19,4,24,4,9,57,33,41,33,0,0,55,36,11,12,7,11,501
2024-03-20 09:10:00,29,36,22,28,0,0,21,19,7,26,5,7,48,27,35,20,0,0,41,24,10,10,12,9,436
2024-03-20 09:20:00,26,35,24,39,0,0,23,15,3,12,2,5,55,36,38,27,0,0,50,26,10,15,9,12,462
2024-03-20 09:30:00,23,44,31,16,0,0,28,17,1,10,3,7,52,33,31,27,0,0,52,30,15,33,16,20,489
2024-03-20 09:40:00,34,34,29,23,0,0,18,17,0,11,0,6,45,26,27,15,0,0,38,18,26,16,22,16,421
2024-03-20 09:50:00,28,29,23,25,0,0,25,13,0,8,0,5,49,23,26,14,0,0,46,20,13,19,15,16,397
2024-03-20 10:00:00,21,31,24,18,0,0,19,9,1,8,0,7,36,25,25,21,0,0,36,17,14,16,10,15,353
2024-03-20 10:10:00,18,32,24,18,0,0,24,12,1,17,1,9,49,28,28,24,0,0,41,19,14,19,11,18,407
2024-03-20 10:20:00,36,49,37,34,0,0,32,29,0,21,0,15,47,33,32,19,0,0,45,25,8,9,9,15,495
2024-03-20 10:30:00,32,36,29,19,0,0,23,17,1,12,1,7,43,31,35,17,0,0,38,22,17,17,12,16,425
2024-03-20 10:40:00,41,36,24,35,0,0,19,27,0,15,1,11,36,28,26,25,0,0,38,20,20,17,15,12,446
2024-03-20 10:50:00,33,41,33,25,0,0,31,23,2,18,5,13,39,26,23,16,0,0,38,18,20,19,17,11,451
2024-03-20 11:00:00,28,37,31,22,0,0,28,20,2,22,1,15,46,41,23,25,0,0,32,26,15,12,20,9,455
2024-03-20 11:10:00,29,52,41,25,0,0,31,16,1,24,2,11,40,47,26,21,0,0,33,30,11,18,10,12,480
2024-03-20 11:20:00,29,44,41,19,0,0,31,18,1,18,1,8,39,28,36,22,0,0,37,27,8,12,10,11,440
2024-03-20 11:30:00,31,52,36,24,0,0,33,18,1,13,3,12,48,30,32,25,0,0,49,18,14,17,12,13,481
2024-03-20 11:40:00,31,38,39,26,0,0,25,18,1,19,2,13,44,30,21,15,0,0,35,23,8,15,6,15,424
2024-03-20 11:50:00,45,53,51,34,0,0,36,33,2,18,2,7,50,30,33,24,0,0,47,21,6,9,9,9,519
2024-03-20 12:00:00,29,46,50,24,0,0,28,20,3,16,7,40,49,31,24,15,0,0,38,21,15,16,12,14,498
2024-03-20 12:10:00,41,45,50,45,0,0,31,30,0,14,2,11,38,31,28,19,0,0,36,25,8,9,7,7,477
2024-03-20 12:20:00,34,53,53,38,0,0,37,26,2,18,5,12,39,32,28,22,0,0,38,22,20,29,18,14,540
2024-03-20 12:30:00,41,65,42,39,0,0,37,30,0,11,4,10,35,33,24,42,0,0,33,23,12,12,11,14,518
