datetime,D21Z,D22Z,D51Z,D52Z,D81Z,D111Z,D112Z,Total
2024-03-09 21:50:00,1,1,5,8,12,15,15,57
2024-03-09 22:00:00,0,4,1,2,13,9,17,46
2024-03-09 22:10:00,1,6,3,6,17,16,21,70
2024-03-09 22:20:00,0,3,1,4,21,15,12,56
2024-03-09 22:30:00,1,1,3,3,21,8,10,47
2024-03-09 22:40:00,0,0,5,5,13,11,10,44
2024-03-09 22:50:00,0,1,6,7,17,13,12,56
2024-03-09 23:00:00,1,1,2,3,17,16,22,62
2024-03-09 23:10:00,0,2,7,5,10,6,6,36
2024-03-09 23:20:00,0,4,1,1,9,19,15,49
2024-03-09 23:30:00,1,4,1,2,11,8,11,38
2024-03-09 23:40:00,0,3,2,5,17,9,13,49
2024-03-09 23:50:00,0,0,4,5,14,10,10,43
2024-03-10 00:00:00,0,4,0,5,10,11,10,40
2024-03-10 00:10:00,0,1,3,4,4,6,4,22
2024-03-10 00:20:00,1,4,0,1,8,9,9,32
2024-03-10 00:30:00,1,3,1,0,4,4,9,22
2024-03-10 00:40:00,0,4,1,2,11,6,10,34
2024-03-10 00:50:00,0,1,2,4,10,6,9,32
2024-03-10 01:00:00,0,2,0,1,5,5,10,23
2024-03-10 01:10:00,0,1,1,1,5,3,3,14
2024-03-10 01:20:00,0,0,0,1,8,4,3,16
2024-03-10 01:30:00,0,1,2,2,5,1,5,16
2024-03-10 01:40:00,0,1,2,2,6,15,8,34
2024-03-10 01:50:00,0,1,1,1,7,4,7,21
2024-03-10 02:00:00,0,0,0,0,2,3,5,10
2024-03-10 02:10:00,0,0,0,2,4,3,4,13
2024-03-10 02:20:00,0,0,0,2,3,5,7,17
2024-03-10 02:30:00,0,0,0,0,3,4,2,9
2024-03-10 02:40:00,0,1,1,1,5,2,4,14
2024-03-10 02:50:00,0,0,0,2,2,4,8,16
2024-03-10 03:00:00,1,1,2,2,0,0,1,7
2024-03-10 03:10:00,0,0,0,0,4,1,2,7
2024-03-10 03:20:00,0,3,0,0,0,1,5,9
2024-03-10 03:30:00,0,0,0,3,1,4,2,10
2024-03-10 03:40:00,0,3,0,0,3,5,9,20
2024-03-10 03:50:00,0,4,2,2,1,1,2,12
2024-03-10 04:00:00,0,1,0,0,2,3,6,12
2024-03-10 04:10:00,0,1,1,3,4,6,4,19
2024-03-10 04:20:00,2,2,1,1,4,6,6,22
2024-03-10 04:30:00,0,2,1,2,0,3,2,10
2024-03-10 04:40:00,0,2,0,1,2,1,4,10
2024-03-10 04:50:00,0,2,0,2,3,5,7,19
2024-03-10 05:00:00,0,1,1,1,6,0,7,16
2024-03-10 05:10:00,0,3,2,2,1,0,2,10
2024-03-10 05:20:00,0,1,1,1,2,2,2,9
2024-03-10 05:30:00,0,3,0,2,0,2,7,14
2024-03-10 05:40:00,0,0,0,1,3,4,4,12
2024-03-10 05:50:00,0,1,1,3,0,3,5,13
2024-03-10 06:00:00,0,3,1,2,5,3,5,19
2024-03-10 06:10:00,0,0,0,1,3,0,2,6
2024-03-10 06:20:00,0,1,0,0,5,5,7,18
2024-03-10 06:30:00,0,0,1,1,2,2,4,10
2024-03-10 06:40:00,0,0,1,0,0,2,5,8
2024-03-10 06:50:00,0,0,1,1,4,2,3,11
2024-03-10 07:00:00,1,0,1,1,3,1,4,11
2024-03-10 07:10:00,1,2,1,2,6,1,2,15
2024-03-10 07:20:00,0,1,3,1,3,1,1,10
2024-03-10 07:30:00,0,1,1,0,2,1,1,6
2024-03-10 07:40:00,0,0,1,1,5,2,1,10
2024-03-10 07:50:00,0,2,0,1,4,2,3,12
2024-03-10 08:00:00,0,0,1,2,4,2,2,11
2024-03-10 08:10:00,0,1,1,4,5,7,4,22
2024-03-10 08:20:00,0,1,5,4,3,0,0,13
2024-03-10 08:30:00,0,0,5,5,5,5,4,24
2024-03-10 08:40:00,1,1,1,2,11,1,5,22
2024-03-10 08:50:00,0,1,3,4,6,4,6,24
2024-03-10 09:00:00,0,0,2,2,5,4,8,21
2024-03-10 09:10:00,0,0,5,3,9,2,8,27
2024-03-10 09:20:00,1,1,13,5,16,9,9,54
2024-03-10 09:30:00,0,2,3,3,11,4,4,27
2024-03-10 09:40:00,0,3,4,3,19,10,11,50
2024-03-10 09:50:00,0,2,4,2,7,27,11,53
2024-03-10 10:00:00,0,1,3,1,12,4,9,30
2024-03-10 10:10:00,0,0,1,3,13,8,10,35
2024-03-10 10:20:00,0,3,9,3,15,13,12,55
2024-03-10 10:30:00,0,0,9,1,12,4,4,30
2024-03-10 10:40:00,0,1,4,2,14,11,4,36
2024-03-10 10:50:00,1,0,4,4,19,9,8,45
2024-03-10 11:00:00,0,2,5,3,14,8,9,41
2024-03-10 11:10:00,0,0,5,8,10,10,8,41
2024-03-10 11:20:00,0,5,6,4,18,11,10,54
2024-03-10 11:30:00,1,0,4,5,14,9,9,42
2024-03-10 11:40:00,0,1,7,2,17,14,14,55
2024-03-10 11:50:00,0,0,4,5,19,17,12,57
2024-03-10 12:00:00,1,4,7,7,17,14,15,65
2024-03-10 12:10:00,1,3,4,8,20,30,23,89
2024-03-10 12:20:00,1,2,3,8,20,25,22,81
2024-03-10 12:30:00,0,3,10,9,15,32,19,88
2024-03-10 12:40:00,1,5,6,4,15,10,22,63
2024-03-10 12:50:00,0,4,9,7,23,27,18,88
2024-03-10 13:00:00,0,2,4,4,29,23,21,83
2024-03-10 13:10:00,0,2,12,8,21,15,16,74
2024-03-10 13:20:00,0,1,7,11,34,15,14,82
2024-03-10 13:30:00,1,3,6,9,23,19,21,82
2024-03-10 13:40:00,1,1,2,2,25,13,15,59
2024-03-10 13:50:00,0,3,8,5,27,36,17,96
2024-03-10 14:00:00,2,3,9,8,23,51,20,116
2024-03-10 14:10:00,1,3,8,3,29,17,11,72
2024-03-10 14:20:00,0,1,8,6,28,17,14,74
2024-03-10 14:30:00,0,1,6,3,35,25,19,89
2024-03-10 14:40:00,0,2,13,10,23,30,19,97
2024-03-10 14:50:00,1,2,4,6,28,18,14,73
2024-03-10 15:00:00,1,5,5,3,15,19,18,66
2024-03-10 15:10:00,1,4,8,3,16,17,17,66
2024-03-10 15:20:00,0,4,6,2,29,20,17,78
2024-03-10 15:30:00,0,1,8,6,23,22,19,79
2024-03-10 15:40:00,0,3,9,5,16,23,21,77
2024-03-10 15:50:00,0,2,7,4,20,23,17,73
2024-03-10 16:00:00,2,2,8,5,34,19,11,81
2024-03-10 16:10:00,0,4,6,5,18,24,12,69
2024-03-10 16:20:00,1,1,9,5,28,21,14,79
2024-03-10 16:30:00,1,4,7,2,25,16,21,76
2024-03-10 16:40:00,0,1,6,6,21,14,24,72
2024-03-10 16:50:00,0,3,10,3,29,13,22,80
2024-03-10 17:00:00,0,4,8,0,26,17,22,77
2024-03-10 17:10:00,0,5,7,4,17,16,19,68
2024-03-10 17:20:00,0,5,6,10,20,30,31,102
2024-03-10 17:30:00,0,3,5,0,29,44,18,99
2024-03-10 17:40:00,0,5,7,3,20,10,18,63
2024-03-10 17:50:00,2,2,2,3,19,11,15,54
2024-03-10 18:00:00,0,3,6,8,25,19,25,86
2024-03-10 18:10:00,0,1,5,7,18,16,10,57
2024-03-10 18:20:00,0,2,12,5,18,20,13,70
2024-03-10 18:30:00,0,7,7,6,25,15,21,81
2024-03-10 18:40:00,0,4,10,10,20,20,23,87
2024-03-10 18:50:00,0,0,7,6,18,17,14,62
2024-03-10 19:00:00,0,4,9,8,19,24,22,86
2024-03-10 19:10:00,0,3,4,7,18,15,20,67
2024-03-10 19:20:00,1,3,5,6,14,19,17,65
2024-03-10 19:30:00,0,7,5,9,16,15,23,75
2024-03-10 19:40:00,2,4,7,8,23,26,22,92
2024-03-10 19:50:00,0,7,12,10,11,14,26,80
2024-03-10 20:00:00,1,3,3,3,14,19,13,56
2024-03-10 20:10:00,1,3,5,6,14,16,14,59
2024-03-10 20:20:00,0,4,1,4,15,18,15,57
2024-03-10 20:30:00,0,1,5,3,14,20,9,52
2024-03-10 20:40:00,0,2,4,4,16,13,20,59
2024-03-10 20:50:00,0,0,3,5,13,13,12,46
2024-03-10 21:00:00,0,4,1,3,19,18,16,61
2024-03-10 21:10:00,0,2,5,5,12,11,14,49
2024-03-10 21:20:00,1,3,4,5,14,14,10,51
2024-03-10 21:30:00,0,4,2,2,10,8,14,40
2024-03-10 21:40:00,0,2,3,7,14,19,14,59
2024-03-10 21:50:00,0,3,2,6,13,18,15,57
2024-03-10 22:00:00,0,5,3,2,6,10,19,45
2024-03-10 22:10:00,0,2,2,1,9,9,13,36
2024-03-10 22:20:00,0,3,2,5,9,9,7,35
2024-03-10 22:30:00,0,3,0,1,13,10,8,35
2024-03-10 22:40:00,0,1,0,1,10,4,6,22
2024-03-10 22:50:00,0,3,0,0,5,4,8,20
2024-03-10 23:00:00,0,1,2,1,6,3,6,19
2024-03-10 23:10:00,0,1,2,1,2,5,4,15
2024-03-10 23:20:00,1,1,1,1,5,1,4,14
2024-03-10 23:30:00,0,5,0,1,4,3,10,23
2024-03-10 23:40:00,0,2,0,0,2,5,7,16
2024-03-10 23:50:00,0,1,0,0,5,2,2,10
2024-03-11 00:00:00,0,1,1,3,5,5,7,22
2024-03-11 00:10:00,0,0,0,1,7,3,5,16
2024-03-11 00:20:00,0,0,0,2,1,3,4,10
2024-03-11 00:30:00,0,2,2,3,2,3,4,16
2024-03-11 00:40:00,0,1,0,1,1,3,3,9
2024-03-11 00:50:00,0,2,0,0,2,0,4,8
2024-03-11 01:00:00,0,0,0,0,1,3,3,7
2024-03-11 01:10:00,0,1,1,1,1,0,1,5
2024-03-11 01:20:00,1,1,0,0,2,0,1,5
2024-03-11 01:30:00,0,1,0,0,2,3,4,10
2024-03-11 01:40:00,0,0,0,1,2,3,3,9
2024-03-11 01:50:00,0,2,0,2,2,2,4,12
2024-03-11 02:00:00,0,1,0,0,1,2,2,6
2024-03-11 02:10:00,0,0,0,0,2,3,4,9
2024-03-11 02:20:00,0,1,0,0,2,0,2,5
2024-03-11 02:30:00,0,1,1,0,1,3,3,9
2024-03-11 02:40:00,0,0,0,0,1,0,0,1
2024-03-11 02:50:00,0,0,1,1,0,1,1,4
2024-03-11 03:00:00,0,0,0,0,1,1,2,4
2024-03-11 03:10:00,0,0,1,1,0,0,0,2
2024-03-11 03:20:00,0,2,0,0,3,2,3,10
2024-03-11 03:30:00,0,1,0,0,0,1,1,3
2024-03-11 03:40:00,0,0,0,1,4,1,1,7
2024-03-11 03:50:00,0,0,0,3,0,3,4,10
2024-03-11 04:00:00,0,0,1,4,4,3,4,16
2024-03-11 04:10:00,0,0,1,1,2,3,3,10
2024-03-11 04:20:00,0,0,0,0,1,2,5,8
2024-03-11 04:30:00,0,1,2,2,5,4,8,22
2024-03-11 04:40:00,0,3,0,0,9,3,7,22
2024-03-11 04:50:00,0,2,1,2,5,1,5,16
2024-03-11 05:00:00,0,2,6,8,6,3,7,32
2024-03-11 05:10:00,2,4,2,2,13,2,10,35
2024-03-11 05:20:00,1,0,3,5,13,9,12,43
2024-03-11 05:30:00,0,3,2,6,14,6,17,48
2024-03-11 05:40:00,0,2,10,6,29,11,14,72
2024-03-11 05:50:00,2,6,10,5,38,14,26,101
2024-03-11 06:00:00,0,4,11,11,23,19,20,88
2024-03-11 06:10:00,1,3,5,7,29,15,18,78
2024-03-11 06:20:00,0,4,6,4,27,17,28,86
2024-03-11 06:30:00,0,2,12,10,52,20,19,115
2024-03-11 06:40:00,0,3,14,19,32,23,36,127
2024-03-11 06:50:00,4,1,15,12,47,23,20,122
2024-03-11 07:00:00,0,2,17,19,51,40,34,163
2024-03-11 07:10:00,2,6,20,15,40,39,29,151
2024-03-11 07:20:00,2,5,20,24,46,51,36,184
2024-03-11 07:30:00,5,5,30,26,41,70,39,216
2024-03-11 07:40:00,0,8,33,35,55,76,30,237
2024-03-11 07:50:00,1,4,30,27,48,53,25,188
2024-03-11 08:00:00,2,4,13,16,38,45,23,141
2024-03-11 08:10:00,0,8,14,14,60,38,44,178
2024-03-11 08:20:00,0,3,20,20,58,52,36,189
2024-03-11 08:30:00,1,5,21,25,49,50,34,185
2024-03-11 08:40:00,0,5,22,25,37,55,32,176
2024-03-11 08:50:00,3,5,16,20,57,46,27,174
2024-03-11 09:00:00,0,1,18,22,52,31,21,145
2024-03-11 09:10:00,0,4,20,16,38,37,25,140
2024-03-11 09:20:00,3,4,17,21,39,37,22,143
2024-03-11 09:30:00,1,7,19,15,32,34,31,139
2024-03-11 09:40:00,0,3,17,16,44,35,25,140
2024-03-11 09:50:00,0,6,11,12,47,38,25,139
2024-03-11 10:00:00,1,4,13,19,32,24,19,112
2024-03-11 10:10:00,1,6,16,14,34,22,28,121
2024-03-11 10:20:00,1,5,16,21,44,39,39,165
2024-03-11 10:30:00,1,9,23,17,42,25,20,137
2024-03-11 10:40:00,2,6,20,10,44,35,35,152
2024-03-11 10:50:00,2,4,11,18,35,34,30,134
2024-03-11 11:00:00,3,5,14,14,44,30,27,137
2024-03-11 11:10:00,3,13,23,17,42,27,31,156
2024-03-11 11:20:00,2,7,16,20,33,32,30,140
2024-03-11 11:30:00,0,3,16,12,44,33,22,130
2024-03-11 11:40:00,1,5,19,20,34,34,28,141
2024-03-11 11:50:00,2,6,18,16,48,36,38,164
2024-03-11 12:00:00,3,6,25,18,39,30,31,152
2024-03-11 12:10:00,5,7,17,14,47,30,28,148
2024-03-11 12:20:00,1,8,20,13,40,30,30,142
2024-03-11 12:30:00,1,4,17,15,51,33,31,152
2024-03-11 12:40:00,6,3,20,12,38,25,27,131
2024-03-11 12:50:00,3,3,15,13,52,41,29,156
2024-03-11 13:00:00,2,3,20,18,50,36,35,164
2024-03-11 13:10:00,5,3,21,20,39,38,30,156
2024-03-11 13:20:00,1,3,25,26,51,29,28,163
2024-03-11 13:30:00,3,5,28,16,45,32,27,156
2024-03-11 13:40:00,1,3,24,16,41,44,25,154
2024-03-11 13:50:00,4,5,14,9,47,102,27,208
2024-03-11 14:00:00,7,4,17,14,35,31,20,128
2024-03-11 14:10:00,7,5,23,9,45,40,36,165
2024-03-11 14:20:00,5,6,24,11,49,35,33,163
2024-03-11 14:30:00,15,9,25,15,42,106,30,242
2024-03-11 14:40:00,16,7,22,11,49,39,32,176
2024-03-11 14:50:00,6,10,20,10,50,34,37,167
2024-03-11 15:00:00,15,9,14,7,51,55,26,177
2024-03-11 15:10:00,15,6,23,10,45,45,34,178
2024-03-11 15:20:00,13,8,25,15,38,58,33,190
2024-03-11 15:30:00,12,7,31,17,44,37,34,182
2024-03-11 15:40:00,5,6,32,19,52,46,32,192
2024-03-11 15:50:00,10,7,27,12,52,127,32,267
2024-03-11 16:00:00,15,9,35,13,52,53,32,209
2024-03-11 16:10:00,13,6,34,10,49,86,32,230
2024-03-11 16:20:00,8,9,31,16,55,49,29,197
2024-03-11 16:30:00,7,3,34,10,59,37,28,178
2024-03-11 16:40:00,9,8,26,7,52,44,45,191
2024-03-11 16:50:00,18,7,26,18,47,43,35,194
2024-03-11 17:00:00,12,10,31,17,44,77,31,222
2024-03-11 17:10:00,8,5,36,14,52,40,31,186
2024-03-11 17:20:00,8,6,25,16,49,55,32,191
2024-03-11 17:30:00,8,6,22,11,51,39,21,158
2024-03-11 17:40:00,8,31,24,9,43,43,34,192
2024-03-11 17:50:00,5,7,25,16,35,37,33,158
2024-03-11 18:00:00,6,4,25,14,43,44,32,168
2024-03-11 18:10:00,4,5,26,11,53,33,35,167
2024-03-11 18:20:00,7,9,24,15,43,44,19,161
2024-03-11 18:30:00,4,5,16,7,50,28,23,133
2024-03-11 18:40:00,3,6,20,10,34,32,26,131
2024-03-11 18:50:00,4,4,17,15,39,24,21,124
2024-03-11 19:00:00,0,6,19,9,27,31,22,114
2024-03-11 19:10:00,1,10,9,11,23,22,14,90
2024-03-11 19:20:00,0,6,12,9,24,23,17,91
2024-03-11 19:30:00,1,3,11,6,25,20,14,80
2024-03-11 19:40:00,0,2,13,10,32,25,22,104
2024-03-11 19:50:00,1,2,12,8,32,28,16,99
2024-03-11 20:00:00,0,3,7,3,32,22,21,88
2024-03-11 20:10:00,1,4,9,11,20,21,16,82
2024-03-11 20:20:00,1,3,5,9,28,20,22,88
2024-03-11 20:30:00,0,5,3,3,13,11,15,50
2024-03-11 20:40:00,2,4,4,6,16,18,14,64
2024-03-11 20:50:00,0,6,4,2,20,12,17,61
2024-03-11 21:00:00,0,2,5,7,21,17,11,63
2024-03-11 21:10:00,0,3,8,11,17,16,9,64
2024-03-11 21:20:00,2,0,2,10,14,19,14,61
2024-03-11 21:30:00,0,1,4,3,14,19,16,57
2024-03-11 21:40:00,1,1,5,9,7,18,16,57
2024-03-11 21:50:00,1,5,2,6,17,14,11,56
2024-03-11 22:00:00,2,3,7,8,12,13,14,59
2024-03-11 22:10:00,2,2,18,18,14,16,10,80
2024-03-11 22:20:00,2,2,2,3,9,9,8,35
2024-03-11 22:30:00,1,1,4,8,7,12,10,43
2024-03-11 22:40:00,1,3,1,6,10,15,10,46
2024-03-11 22:50:00,0,2,5,4,4,8,7,30
2024-03-11 23:00:00,1,2,1,2,9,9,12,36
2024-03-11 23:10:00,0,0,1,2,5,10,9,27
2024-03-11 23:20:00,0,1,2,3,2,5,3,16
2024-03-11 23:30:00,0,0,1,4,4,7,6,22
2024-03-11 23:40:00,1,1,3,3,1,5,5,19
2024-03-11 23:50:00,1,0,1,1,6,3,1,13
2024-03-12 00:00:00,0,2,2,2,8,6,7,27
2024-03-12 00:10:00,0,1,2,9,5,10,7,34
2024-03-12 00:20:00,0,0,0,2,4,3,3,12
2024-03-12 00:30:00,0,0,1,3,5,8,10,27
2024-03-12 00:40:00,1,0,1,2,1,2,0,7
2024-03-12 00:50:00,0,0,1,1,1,1,2,6
2024-03-12 01:00:00,0,0,0,0,2,1,2,5
2024-03-12 01:10:00,0,0,0,2,3,3,2,10
2024-03-12 01:20:00,0,3,0,1,1,5,5,15
2024-03-12 01:30:00,0,0,1,3,0,3,4,11
2024-03-12 01:40:00,1,0,2,2,1,1,3,10
2024-03-12 01:50:00,0,0,1,5,0,3,4,13
2024-03-12 02:00:00,0,0,0,0,0,1,0,1
2024-03-12 02:10:00,0,0,0,0,1,2,0,3
2024-03-12 02:20:00,1,2,0,2,0,4,7,16
2024-03-12 02:30:00,0,0,0,0,1,0,0,1
2024-03-12 02:40:00,0,0,0,0,0,0,0,0
2024-03-12 02:50:00,0,0,0,0,1,1,1,3
2024-03-12 03:00:00,0,0,2,3,0,2,2,9
2024-03-12 03:10:00,0,0,0,2,2,3,3,10
2024-03-12 03:20:00,0,0,0,0,3,3,4,10
2024-03-12 03:30:00,0,1,0,1,2,2,1,7
2024-03-12 03:40:00,0,0,0,0,1,1,1,3
2024-03-12 03:50:00,0,0,0,2,1,2,3,8
2024-03-12 04:00:00,0,0,1,2,2,4,2,11
2024-03-12 04:10:00,0,0,0,0,2,1,1,4
2024-03-12 04:20:00,0,0,0,0,1,2,1,4
2024-03-12 04:30:00,0,1,2,4,4,6,4,21
2024-03-12 04:40:00,0,0,0,1,3,1,4,9
2024-03-12 04:50:00,0,0,3,2,4,1,5,15
2024-03-12 05:00:00,0,1,4,5,8,0,7,25
2024-03-12 05:10:00,0,4,4,3,10,6,9,36
2024-03-12 05:20:00,1,2,4,8,14,6,8,43
2024-03-12 05:30:00,0,3,4,5,13,7,14,46
2024-03-12 05:40:00,1,0,7,7,36,8,14,73
2024-03-12 05:50:00,0,2,9,17,32,25,28,113
2024-03-12 06:00:00,1,4,9,9,29,15,20,87
2024-03-12 06:10:00,2,2,6,4,26,9,31,80
2024-03-12 06:20:00,0,2,10,11,31,25,25,104
2024-03-12 06:30:00,2,3,15,10,44,16,19,109
2024-03-12 06:40:00,0,5,11,14,42,41,34,147
2024-03-12 06:50:00,0,5,24,14,50,26,23,142
2024-03-12 07:00:00,0,3,15,9,50,32,27,136
2024-03-12 07:10:00,1,7,12,16,46,53,41,176
2024-03-12 07:20:00,3,7,22,19,52,40,34,177
2024-03-12 07:30:00,4,4,18,17,65,55,37,200
2024-03-12 07:40:00,2,4,28,28,43,74,25,204
2024-03-12 07:50:00,2,6,31,21,57,64,46,227
2024-03-12 08:00:00,1,6,28,18,48,38,30,169
2024-03-12 08:10:00,1,4,20,15,53,40,37,170
2024-03-12 08:20:00,2,7,17,19,49,50,33,177
2024-03-12 08:30:00,1,8,26,31,45,65,51,227
2024-03-12 08:40:00,0,5,24,18,43,49,36,175
2024-03-12 08:50:00,1,9,16,16,39,49,35,165
2024-03-12 09:00:00,2,5,18,20,52,35,25,157
2024-03-12 09:10:00,2,2,16,26,51,37,33,167
2024-03-12 09:20:00,2,3,16,25,44,54,28,172
2024-03-12 09:30:00,0,5,11,6,22,22,14,80
2024-03-12 09:40:00,1,7,10,19,40,30,22,129
2024-03-12 09:50:00,1,1,10,13,19,23,14,81
2024-03-12 10:00:00,1,4,19,20,27,23,19,113
2024-03-12 10:10:00,0,9,16,15,37,24,24,125
2024-03-12 10:20:00,0,3,17,21,29,42,27,139
2024-03-12 10:30:00,0,8,18,18,44,21,23,132
2024-03-12 10:40:00,2,7,22,21,53,39,27,171
2024-03-12 10:50:00,2,9,20,25,51,30,30,167
2024-03-12 11:00:00,2,3,17,15,52,34,26,149
2024-03-12 11:10:00,3,2,10,19,47,35,22,138
2024-03-12 11:20:00,3,4,17,20,51,23,29,147
2024-03-12 11:30:00,2,4,16,18,42,35,26,143
2024-03-12 11:40:00,4,14,12,21,33,32,29,145
2024-03-12 11:50:00,2,6,20,13,56,30,30,157
2024-03-12 12:00:00,5,5,31,21,41,32,30,165
2024-03-12 12:10:00,4,5,17,14,46,31,33,150
2024-03-12 12:20:00,5,20,26,17,37,36,23,164
2024-03-12 12:30:00,7,7,26,25,41,28,26,160
2024-03-12 12:40:00,3,7,25,24,45,41,26,171
2024-03-12 12:50:00,6,10,24,13,50,40,45,188
2024-03-12 13:00:00,0,5,20,19,57,33,36,170
2024-03-12 13:10:00,4,5,24,21,50,39,38,181
2024-03-12 13:20:00,3,4,23,20,35,35,40,160
2024-03-12 13:30:00,3,3,22,12,39,28,21,128
2024-03-12 13:40:00,5,4,21,23,45,39,30,167
2024-03-12 13:50:00,3,10,14,15,46,43,27,158
2024-03-12 14:00:00,3,8,21,20,42,30,30,154
2024-03-12 14:10:00,5,6,16,12,45,33,33,150
2024-03-12 14:20:00,8,8,17,23,48,58,30,192
2024-03-12 14:30:00,9,9,22,19,57,28,29,173
2024-03-12 14:40:00,17,4,26,11,49,39,31,177
2024-03-12 14:50:00,11,9,27,14,42,37,39,179
2024-03-12 15:00:00,7,9,28,19,29,46,29,167
2024-03-12 15:10:00,7,8,29,18,60,47,43,212
2024-03-12 15:20:00,11,7,36,23,52,49,38,216
2024-03-12 15:30:00,9,10,32,20,42,34,37,184
2024-03-12 15:40:00,14,5,28,22,47,58,40,214
2024-03-12 15:50:00,9,7,34,26,37,51,43,207
2024-03-12 16:00:00,14,11,27,22,58,46,25,203
2024-03-12 16:10:00,12,7,32,23,43,48,27,192
2024-03-12 16:20:00,22,6,35,15,53,36,28,195
2024-03-12 16:30:00,10,11,34,25,57,62,41,240
2024-03-12 16:40:00,12,6,43,29,36,93,31,250
2024-03-12 16:50:00,7,8,31,20,57,64,36,223
2024-03-12 17:00:00,9,5,29,22,38,47,23,173
2024-03-12 17:10:00,93,8,30,12,53,41,38,275
2024-03-12 17:20:00,9,4,42,13,35,49,33,185
2024-03-12 17:30:00,9,4,28,21,59,60,38,219
2024-03-12 17:40:00,3,5,25,12,52,63,34,194
2024-03-12 17:50:00,5,9,28,12,36,122,29,241
2024-03-12 18:00:00,5,5,30,20,44,43,30,177
2024-03-12 18:10:00,3,6,29,19,40,47,31,175
2024-03-12 18:20:00,3,0,19,10,60,44,24,160
2024-03-12 18:30:00,2,5,21,7,32,34,25,126
2024-03-12 18:40:00,7,5,17,5,41,28,19,122
2024-03-12 18:50:00,1,4,16,11,31,27,31,121
2024-03-12 19:00:00,2,7,12,10,26,19,19,95
2024-03-12 19:10:00,0,5,14,12,32,21,25,109
2024-03-12 19:20:00,2,3,9,12,38,18,14,96
2024-03-12 19:30:00,3,5,14,13,19,27,18,99
2024-03-12 19:40:00,0,5,13,13,26,26,22,105
2024-03-12 19:50:00,1,5,8,7,31,32,32,116
2024-03-12 20:00:00,0,2,9,7,13,24,18,73
2024-03-12 20:10:00,0,3,7,7,9,19,24,69
2024-03-12 20:20:00,67,1,10,10,14,16,14,132
2024-03-12 20:30:00,0,2,11,10,15,19,15,72
2024-03-12 20:40:00,0,3,6,6,30,26,15,86
2024-03-12 20:50:00,0,1,4,10,6,21,15,57
2024-03-12 21:00:00,0,2,7,6,19,17,14,65
2024-03-12 21:10:00,2,3,5,1,24,18,9,62
2024-03-12 21:20:00,4,3,6,6,7,6,14,46
2024-03-12 21:30:00,0,2,4,7,15,13,8,49
2024-03-12 21:40:00,0,3,4,7,18,14,21,67
2024-03-12 21:50:00,2,0,4,1,10,12,7,36
2024-03-12 22:00:00,4,2,3,10,8,25,13,65
2024-03-12 22:10:00,2,2,2,5,10,11,9,41
2024-03-12 22:20:00,1,2,5,7,11,7,10,43
2024-03-12 22:30:00,1,3,1,5,10,7,13,40
2024-03-12 22:40:00,0,1,1,5,11,12,10,40
2024-03-12 22:50:00,0,2,4,4,5,13,11,39
2024-03-12 23:00:00,0,2,1,2,5,8,12,30
2024-03-12 23:10:00,0,5,2,3,4,7,5,26
2024-03-12 23:20:00,0,2,0,0,4,6,4,16
2024-03-12 23:30:00,0,1,2,2,4,5,6,20
2024-03-12 23:40:00,0,0,0,1,6,4,6,17
2024-03-12 23:50:00,0,2,0,2,1,4,8,17
2024-03-13 00:00:00,0,3,2,2,5,3,4,19
2024-03-13 00:10:00,0,0,0,0,0,1,1,2
2024-03-13 00:20:00,0,1,1,4,1,2,3,12
2024-03-13 00:30:00,0,1,1,2,1,4,5,14
2024-03-13 00:40:00,0,1,0,1,0,2,3,7
2024-03-13 00:50:00,0,1,1,1,0,1,1,5
2024-03-13 01:00:00,0,0,0,1,0,1,2,4
2024-03-13 01:10:00,0,2,1,1,1,2,5,12
2024-03-13 01:20:00,0,0,0,0,1,0,1,2
2024-03-13 01:30:00,0,0,0,0,0,1,1,2
2024-03-13 01:40:00,0,0,0,0,1,0,0,1
2024-03-13 01:50:00,0,0,0,0,1,0,0,1
2024-03-13 02:00:00,0,0,0,1,2,2,2,7
2024-03-13 02:10:00,0,2,0,0,1,2,4,9
2024-03-13 02:20:00,0,0,1,0,2,2,2,7
2024-03-13 02:30:00,0,0,0,0,1,1,1,3
2024-03-13 02:40:00,0,0,1,1,1,1,0,4
2024-03-13 02:50:00,0,0,0,1,0,1,1,3
2024-03-13 03:00:00,0,1,0,1,1,1,3,7
2024-03-13 03:10:00,0,0,2,3,0,1,2,8
2024-03-13 03:20:00,0,0,0,0,3,3,3,9
2024-03-13 03:30:00,0,1,0,0,1,1,2,5
2024-03-13 03:40:00,0,0,0,1,0,1,1,3
2024-03-13 03:50:00,0,0,1,3,1,3,3,11
2024-03-13 04:00:00,0,1,0,3,1,3,5,13
2024-03-13 04:10:00,1,0,1,1,2,3,3,11
2024-03-13 04:20:00,0,1,1,1,2,3,4,12
2024-03-13 04:30:00,0,0,1,2,5,2,4,14
2024-03-13 04:40:00,0,2,0,2,4,3,7,18
2024-03-13 04:50:00,0,4,2,2,5,0,6,19
2024-03-13 05:00:00,0,1,3,5,5,3,6,23
2024-03-13 05:10:00,0,1,2,3,12,7,9,34
2024-03-13 05:20:00,1,0,4,6,14,3,11,39
2024-03-13 05:30:00,1,2,7,5,18,5,10,48
2024-03-13 05:40:00,0,1,6,6,35,14,17,79
2024-03-13 05:50:00,0,3,9,5,28,22,25,92
