datetime,V12Z,V21Z,V22Z,V23Z,V24Z,D31Z,D32Z,Total
2024-03-18 17:20:00,26,8,51,57,18,0,0,160
2024-03-18 17:30:00,21,10,51,61,20,0,0,163
2024-03-18 17:40:00,26,4,69,54,14,0,0,167
2024-03-18 17:50:00,14,9,53,55,18,0,0,149
2024-03-18 18:00:00,13,15,51,49,16,0,0,144
2024-03-18 18:10:00,19,9,51,48,20,0,0,147
2024-03-18 18:20:00,18,9,69,47,11,0,0,154
2024-03-18 18:30:00,18,8,45,44,13,0,0,128
2024-03-18 18:40:00,17,10,57,47,13,0,0,144
2024-03-18 18:50:00,29,4,48,33,9,0,0,123
2024-03-18 19:00:00,20,4,55,35,10,0,0,124
2024-03-18 19:10:00,16,1,62,35,11,0,0,125
2024-03-18 19:20:00,22,2,37,26,11,0,0,98
2024-03-18 19:30:00,22,2,38,41,6,0,0,109
2024-03-18 19:40:00,18,4,45,23,10,0,0,100
2024-03-18 19:50:00,20,2,45,25,7,0,0,99
2024-03-18 20:00:00,17,2,43,32,10,0,0,104
2024-03-18 20:10:00,18,5,42,33,10,0,0,108
2024-03-18 20:20:00,11,1,37,27,8,0,0,84
2024-03-18 20:30:00,26,1,26,23,10,0,0,86
2024-03-18 20:40:00,12,3,28,20,3,0,0,66
2024-03-18 20:50:00,16,2,34,26,8,0,0,86
2024-03-18 21:00:00,13,2,23,13,2,0,0,53
2024-03-18 21:10:00,10,0,31,23,2,0,0,66
2024-03-18 21:20:00,6,1,27,17,7,0,0,58
2024-03-18 21:30:00,8,1,22,21,13,0,0,65
2024-03-18 21:40:00,11,1,18,27,9,0,0,66
2024-03-18 21:50:00,13,1,20,22,4,0,0,60
2024-03-18 22:00:00,8,0,24,17,7,0,0,56
2024-03-18 22:10:00,9,1,19,13,2,0,0,44
2024-03-18 22:20:00,8,1,25,16,8,0,0,58
2024-03-18 22:30:00,3,2,19,11,3,0,0,38
2024-03-18 22:40:00,8,0,18,14,6,0,0,46
2024-03-18 22:50:00,7,1,21,8,3,0,0,40
2024-03-18 23:00:00,9,3,13,9,1,0,0,35
2024-03-18 23:10:00,7,2,26,10,2,0,0,47
2024-03-18 23:20:00,1,1,20,5,2,0,0,29
2024-03-18 23:30:00,9,0,18,9,1,0,0,37
2024-03-18 23:40:00,9,0,11,3,5,0,0,28
2024-03-18 23:50:00,4,1,12,6,1,0,0,24
2024-03-19 00:00:00,1,0,13,4,1,0,0,19
2024-03-19 00:10:00,3,0,10,5,1,0,0,19
2024-03-19 00:20:00,5,0,9,2,3,0,0,19
2024-03-19 00:30:00,1,0,8,4,1,0,0,14
2024-03-19 00:40:00,4,1,8,0,3,0,0,16
2024-03-19 00:50:00,0,0,5,2,0,0,0,7
2024-03-19 01:00:00,3,1,11,3,0,0,0,18
2024-03-19 01:10:00,5,0,4,0,0,0,0,9
2024-03-19 01:20:00,3,0,5,2,1,0,0,11
2024-03-19 01:30:00,2,0,10,2,1,0,0,15
2024-03-19 01:40:00,2,0,7,2,1,0,0,12
2024-03-19 01:50:00,3,0,8,1,1,0,0,13
2024-03-19 02:00:00,1,1,5,0,1,0,0,8
2024-03-19 02:10:00,1,0,4,2,0,0,0,7
2024-03-19 02:20:00,0,0,8,3,0,0,0,11
2024-03-19 02:30:00,6,0,1,3,0,0,0,10
2024-03-19 02:40:00,2,1,5,2,0,0,0,10
2024-03-19 02:50:00,1,0,9,1,0,0,0,11
2024-03-19 03:00:00,1,0,4,3,1,0,0,9
2024-03-19 03:10:00,2,0,4,1,0,0,0,7
2024-03-19 03:20:00,2,0,5,2,1,0,0,10
2024-03-19 03:30:00,1,0,4,2,1,0,0,8
2024-03-19 03:40:00,2,0,4,2,0,0,0,8
2024-03-19 03:50:00,0,0,5,3,0,0,0,8
2024-03-19 04:00:00,4,0,8,3,0,0,0,15
2024-03-19 04:10:00,2,0,8,5,0,0,0,15
2024-03-19 04:20:00,0,1,7,1,1,0,0,10
2024-03-19 04:30:00,2,0,10,8,1,0,0,21
2024-03-19 04:40:00,3,3,13,5,0,0,0,24
2024-03-19 04:50:00,2,0,15,6,1,0,0,24
2024-03-19 05:00:00,6,1,9,13,1,0,0,30
2024-03-19 05:10:00,3,2,22,12,3,0,0,42
2024-03-19 05:20:00,8,3,30,26,5,0,0,72
2024-03-19 05:30:00,15,0,33,41,3,0,0,92
2024-03-19 05:40:00,9,3,40,39,4,0,0,95
2024-03-19 05:50:00,15,1,42,40,4,0,0,102
2024-03-19 06:00:00,6,4,57,48,7,0,0,122
2024-03-19 06:10:00,5,4,49,58,8,0,0,124
2024-03-19 06:20:00,8,9,68,69,5,0,0,159
2024-03-19 06:30:00,12,5,69,65,14,0,0,165
2024-03-19 06:40:00,19,13,80,78,11,0,0,201
2024-03-19 06:50:00,19,10,67,67,13,0,0,176
2024-03-19 07:00:00,24,8,77,47,9,0,0,165
2024-03-19 07:10:00,17,17,70,52,18,0,0,174
2024-03-19 07:20:00,24,14,57,76,8,0,0,179
2024-03-19 07:30:00,14,14,73,53,15,0,0,169
2024-03-19 07:40:00,24,18,44,57,12,0,0,155
2024-03-19 07:50:00,17,22,53,65,25,0,0,182
2024-03-19 08:00:00,27,20,63,74,25,0,0,209
2024-03-19 08:10:00,18,17,51,81,15,0,0,182
2024-03-19 08:20:00,25,26,51,66,25,0,0,193
2024-03-19 08:30:00,21,21,50,77,16,0,0,185
2024-03-19 08:40:00,20,28,59,69,32,0,0,208
2024-03-19 08:50:00,23,19,58,50,25,0,0,175
2024-03-19 09:00:00,19,22,58,68,23,0,0,190
2024-03-19 09:10:00,25,12,54,61,22,0,0,174
2024-03-19 09:20:00,24,19,52,55,24,0,0,174
2024-03-19 09:30:00,22,20,80,49,19,0,0,190
2024-03-19 09:40:00,24,12,47,57,18,0,0,158
2024-03-19 09:50:00,23,21,79,45,18,0,0,186
2024-03-19 10:00:00,21,12,61,52,17,0,0,163
2024-03-19 10:10:00,28,19,65,50,23,0,0,185
2024-03-19 10:20:00,27,9,23,21,13,0,0,93
2024-03-19 10:30:00,31,5,19,21,12,0,0,88
2024-03-19 10:40:00,25,5,70,52,33,0,0,185
2024-03-19 10:50:00,17,14,60,43,25,0,0,159
2024-03-19 11:00:00,18,9,69,56,20,0,0,172
2024-03-19 11:10:00,15,6,59,51,25,0,0,156
2024-03-19 11:20:00,16,10,76,50,21,0,0,173
2024-03-19 11:30:00,20,6,68,52,22,0,0,168
2024-03-19 11:40:00,23,14,76,47,19,0,0,179
2024-03-19 11:50:00,21,23,74,51,17,0,0,186
2024-03-19 12:00:00,29,12,71,50,16,0,0,178
2024-03-19 12:10:00,24,17,87,55,26,0,0,209
2024-03-19 12:20:00,19,15,65,66,18,0,0,183
2024-03-19 12:30:00,18,10,72,46,27,0,0,173
2024-03-19 12:40:00,31,16,69,54,27,0,0,197
2024-03-19 12:50:00,24,17,77,53,15,0,0,186
2024-03-19 13:00:00,22,13,67,55,14,0,0,171
2024-03-19 13:10:00,22,16,66,57,15,0,0,176
2024-03-19 13:20:00,18,18,77,60,25,0,0,198
2024-03-19 13:30:00,27,19,77,53,20,0,0,196
2024-03-19 13:40:00,28,13,63,50,20,0,0,174
2024-03-19 13:50:00,23,14,64,44,13,0,0,158
2024-03-19 14:00:00,21,11,63,53,21,0,0,169
2024-03-19 14:10:00,19,17,80,51,18,0,0,185
2024-03-19 14:20:00,18,15,63,63,21,0,0,180
2024-03-19 14:30:00,31,15,67,50,22,0,0,185
2024-03-19 14:40:00,27,9,64,49,23,0,0,172
2024-03-19 14:50:00,17,16,67,38,16,0,0,154
2024-03-19 15:00:00,17,18,66,61,23,0,0,185
2024-03-19 15:10:00,30,10,65,44,25,0,0,174
2024-03-19 15:20:00,32,10,70,55,17,0,0,184
2024-03-19 15:30:00,23,17,63,47,22,0,0,172
2024-03-19 15:40:00,23,23,55,57,21,0,0,179
2024-03-19 15:50:00,24,16,55,54,18,0,0,167
2024-03-19 16:00:00,15,15,61,57,27,0,0,175
2024-03-19 16:10:00,25,13,69,54,20,0,0,181
2024-03-19 16:20:00,23,20,51,62,27,0,0,183
2024-03-19 16:30:00,30,13,48,62,21,0,0,174
2024-03-19 16:40:00,24,15,59,41,17,0,0,156
2024-03-19 16:50:00,19,18,50,66,24,0,0,177
2024-03-19 17:00:00,17,10,52,57,22,0,0,158
2024-03-19 17:10:00,26,13,59,63,19,0,0,180
2024-03-19 17:20:00,39,12,48,72,21,0,0,192
2024-03-19 17:30:00,24,18,53,59,19,0,0,173
2024-03-19 17:40:00,19,17,57,68,18,0,0,179
2024-03-19 17:50:00,24,14,51,63,16,0,0,168
2024-03-19 18:00:00,20,17,44,68,25,0,0,174
2024-03-19 18:10:00,14,12,52,59,19,0,0,156
2024-03-19 18:20:00,19,17,61,55,22,0,0,174
2024-03-19 18:30:00,29,8,53,44,15,0,0,149
2024-03-19 18:40:00,18,9,61,48,15,0,0,151
2024-03-19 18:50:00,26,1,56,48,11,0,0,142
2024-03-19 19:00:00,22,3,56,35,8,0,0,124
2024-03-19 19:10:00,24,7,51,36,11,0,0,129
2024-03-19 19:20:00,16,2,50,33,11,0,0,112
2024-03-19 19:30:00,20,2,37,30,16,0,0,105
2024-03-19 19:40:00,21,3,47,26,17,0,0,114
2024-03-19 19:50:00,18,7,41,26,11,0,0,103
2024-03-19 20:00:00,20,2,56,42,10,0,0,130
2024-03-19 20:10:00,16,0,43,31,17,0,0,107
2024-03-19 20:20:00,15,0,44,27,13,0,0,99
2024-03-19 20:30:00,15,5,34,16,6,0,0,76
2024-03-19 20:40:00,16,5,37,23,7,0,0,88
2024-03-19 20:50:00,16,1,46,24,9,0,0,96
2024-03-19 21:00:00,9,2,46,36,23,0,0,116
2024-03-19 21:10:00,15,2,42,30,8,0,0,97
2024-03-19 21:20:00,15,1,27,15,7,0,0,65
2024-03-19 21:30:00,4,0,37,24,12,0,0,77
2024-03-19 21:40:00,11,1,35,25,6,0,0,78
2024-03-19 21:50:00,11,1,32,31,8,0,0,83
2024-03-19 22:00:00,8,0,26,23,5,0,0,62
2024-03-19 22:10:00,13,2,17,10,7,0,0,49
2024-03-19 22:20:00,8,0,25,16,4,0,0,53
2024-03-19 22:30:00,4,1,18,12,4,0,0,39
2024-03-19 22:40:00,8,0,28,15,5,0,0,56
2024-03-19 22:50:00,9,4,14,6,0,0,0,33
2024-03-19 23:00:00,6,0,18,12,0,0,0,36
2024-03-19 23:10:00,8,4,14,13,1,0,0,40
2024-03-19 23:20:00,1,0,18,12,2,0,0,33
2024-03-19 23:30:00,10,1,10,8,2,0,0,31
2024-03-19 23:40:00,10,0,14,10,1,0,0,35
2024-03-19 23:50:00,6,1,12,5,2,0,0,26
2024-03-20 00:00:00,1,0,10,7,2,0,0,20
2024-03-20 00:10:00,7,0,12,7,3,0,0,29
2024-03-20 00:20:00,2,0,11,6,1,0,0,20
2024-03-20 00:30:00,1,0,8,7,1,0,0,17
2024-03-20 00:40:00,1,0,4,5,3,0,0,13
2024-03-20 00:50:00,5,0,10,3,3,0,0,21
2024-03-20 01:00:00,1,0,10,7,1,0,0,19
2024-03-20 01:10:00,0,0,6,1,2,0,0,9
2024-03-20 01:20:00,3,0,8,3,1,0,0,15
2024-03-20 01:30:00,1,0,4,1,2,0,0,8
2024-03-20 01:40:00,1,0,2,2,1,0,0,6
2024-03-20 01:50:00,2,0,7,0,1,0,0,10
2024-03-20 02:00:00,0,1,6,1,0,0,0,8
2024-03-20 02:10:00,3,1,2,4,1,0,0,11
2024-03-20 02:20:00,0,1,2,3,0,0,0,6
2024-03-20 02:30:00,1,0,6,0,1,0,0,8
2024-03-20 02:40:00,0,0,5,8,0,0,0,13
2024-03-20 02:50:00,0,0,2,1,0,0,0,3
2024-03-20 03:00:00,4,0,3,1,0,0,0,8
2024-03-20 03:10:00,0,0,7,2,0,0,0,9
2024-03-20 03:20:00,4,0,6,3,1,0,0,14
2024-03-20 03:30:00,2,0,2,0,0,0,0,4
2024-03-20 03:40:00,3,1,5,5,2,0,0,16
2024-03-20 03:50:00,0,0,4,0,0,0,0,4
2024-03-20 04:00:00,0,0,5,3,0,0,0,8
2024-03-20 04:10:00,3,0,11,7,1,0,0,22
2024-03-20 04:20:00,4,0,4,6,0,0,0,14
2024-03-20 04:30:00,0,0,6,11,1,0,0,18
2024-03-20 04:40:00,2,2,13,2,2,0,0,21
2024-03-20 04:50:00,4,1,15,7,2,0,0,29
2024-03-20 05:00:00,4,0,13,12,2,0,0,31
2024-03-20 05:10:00,8,0,16,17,2,0,0,43
2024-03-20 05:20:00,11,0,25,27,3,0,0,66
2024-03-20 05:30:00,17,0,33,36,3,0,0,89
2024-03-20 05:40:00,17,2,33,28,2,0,0,82
2024-03-20 05:50:00,25,4,44,32,4,0,0,109
2024-03-20 06:00:00,12,1,62,40,13,0,0,128
2024-03-20 06:10:00,8,3,53,49,9,0,0,122
2024-03-20 06:20:00,11,6,70,59,6,0,0,152
2024-03-20 06:30:00,13,5,59,49,10,0,0,136
2024-03-20 06:40:00,18,14,85,86,20,0,0,223
2024-03-20 06:50:00,21,7,64,70,12,0,0,174
2024-03-20 07:00:00,19,10,80,74,16,0,0,199
2024-03-20 07:10:00,22,13,75,82,20,0,0,212
2024-03-20 07:20:00,17,15,70,70,15,0,0,187
2024-03-20 07:30:00,19,8,87,70,17,0,0,201
2024-03-20 07:40:00,19,9,62,75,15,0,0,180
2024-03-20 07:50:00,20,13,77,85,23,0,0,218
2024-03-20 08:00:00,21,19,58,68,22,0,0,188
2024-03-20 08:10:00,23,24,71,72,19,0,0,209
2024-03-20 08:20:00,27,16,50,77,28,0,0,198
2024-03-20 08:30:00,25,18,60,64,15,0,0,182
2024-03-20 08:40:00,20,18,52,74,31,0,0,195
2024-03-20 08:50:00,21,21,61,54,26,0,0,183
2024-03-20 09:00:00,16,12,57,65,28,0,0,178
2024-03-20 09:10:00,28,21,72,58,27,0,0,206
2024-03-20 09:20:00,24,19,61,58,20,0,0,182
2024-03-20 09:30:00,30,21,65,55,27,0,0,198
2024-03-20 09:40:00,30,23,56,50,21,0,0,180
2024-03-20 09:50:00,37,22,73,63,18,0,0,213
2024-03-20 10:00:00,22,16,71,45,20,0,0,174
2024-03-20 10:10:00,27,6,65,49,29,0,0,176
2024-03-20 10:20:00,27,14,67,37,26,0,0,171
2024-03-20 10:30:00,21,20,81,38,24,0,0,184
2024-03-20 10:40:00,5,14,51,54,33,0,0,157
2024-03-20 10:50:00,0,14,50,47,21,0,0,132
2024-03-20 11:00:00,1,15,71,42,19,0,0,148
2024-03-20 11:10:00,17,13,60,46,20,0,0,156
2024-03-20 11:20:00,17,15,63,63,19,0,0,177
2024-03-20 11:30:00,27,15,51,49,15,0,0,157
2024-03-20 11:40:00,30,11,64,46,23,0,0,174
2024-03-20 11:50:00,27,18,70,58,15,0,0,188
2024-03-20 12:00:00,15,14,70,39,26,0,0,164
2024-03-20 12:10:00,38,22,67,59,23,0,0,209
2024-03-20 12:20:00,9,19,68,60,23,0,0,179
2024-03-20 12:30:00,17,14,84,53,19,0,0,187
2024-03-20 12:40:00,23,21,67,58,22,0,0,191
2024-03-20 12:50:00,23,18,62,54,17,0,0,174
2024-03-20 13:00:00,25,17,56,54,16,0,0,168
2024-03-20 13:10:00,22,21,61,53,13,0,0,170
2024-03-20 13:20:00,25,18,70,58,14,0,0,185
2024-03-20 13:30:00,34,16,57,43,17,0,0,167
2024-03-20 13:40:00,28,12,69,56,26,0,0,191
2024-03-20 13:50:00,24,30,69,36,21,0,0,180
2024-03-20 14:00:00,19,23,58,40,19,0,0,159
2024-03-20 14:10:00,16,19,69,61,16,0,0,181
2024-03-20 14:20:00,19,14,68,53,16,0,0,170
2024-03-20 14:30:00,27,20,64,40,25,0,0,176
2024-03-20 14:40:00,31,22,71,57,22,0,0,203
2024-03-20 14:50:00,33,15,70,38,16,0,0,172
2024-03-20 15:00:00,27,16,68,60,26,0,0,197
2024-03-20 15:10:00,34,20,62,58,24,0,0,198
2024-03-20 15:20:00,26,13,64,46,14,0,0,163
2024-03-20 15:30:00,24,11,55,49,16,0,0,155
2024-03-20 15:40:00,30,17,68,65,26,0,0,206
2024-03-20 15:50:00,26,20,66,49,20,0,0,181
2024-03-20 16:00:00,24,15,69,60,22,0,0,190
2024-03-20 16:10:00,23,21,59,55,18,0,0,176
2024-03-20 16:20:00,19,17,45,68,21,0,0,170
2024-03-20 16:30:00,26,24,51,67,18,0,0,186
2024-03-20 16:40:00,27,20,46,60,25,0,0,178
2024-03-20 16:50:00,19,23,53,64,28,0,0,187
2024-03-20 17:00:00,22,13,45,69,17,0,0,166
2024-03-20 17:10:00,26,19,36,78,17,0,0,176
2024-03-20 17:20:00,24,15,57,65,26,0,0,187
2024-03-20 17:30:00,20,12,56,60,12,0,0,160
2024-03-20 17:40:00,34,19,56,52,22,0,0,183
2024-03-20 17:50:00,14,12,59,31,18,0,0,134
2024-03-20 18:00:00,19,10,65,61,22,0,0,177
2024-03-20 18:10:00,26,13,52,45,21,0,0,157
2024-03-20 18:20:00,20,14,74,47,12,0,0,167
2024-03-20 18:30:00,14,16,67,57,21,0,0,175
2024-03-20 18:40:00,27,14,57,54,15,0,0,167
2024-03-20 18:50:00,23,10,62,49,15,0,0,159
2024-03-20 19:00:00,14,2,64,37,12,0,0,129
2024-03-20 19:10:00,25,1,57,51,17,0,0,151
2024-03-20 19:20:00,23,6,50,29,10,0,0,118
2024-03-20 19:30:00,23,4,62,41,11,0,0,141
2024-03-20 19:40:00,32,2,46,30,14,0,0,124
2024-03-20 19:50:00,18,4,50,36,10,0,0,118
2024-03-20 20:00:00,23,1,52,45,7,0,0,128
2024-03-20 20:10:00,19,1,54,36,16,0,0,126
2024-03-20 20:20:00,15,2,43,22,14,0,0,96
2024-03-20 20:30:00,15,0,42,28,7,0,0,92
2024-03-20 20:40:00,19,3,44,32,12,0,0,110
2024-03-20 20:50:00,22,2,39,24,6,0,0,93
2024-03-20 21:00:00,12,1,41,30,5,0,0,89
2024-03-20 21:10:00,6,1,38,26,5,0,0,76
2024-03-20 21:20:00,7,4,39,37,4,0,0,91
2024-03-20 21:30:00,16,1,39,33,5,0,0,94
2024-03-20 21:40:00,14,2,34,32,7,0,0,89
2024-03-20 21:50:00,11,1,26,25,4,0,0,67
2024-03-20 22:00:00,6,1,37,21,5,0,0,70
2024-03-20 22:10:00,17,1,31,16,4,0,0,69
2024-03-20 22:20:00,6,0,31,25,6,0,0,68
2024-03-20 22:30:00,6,1,34,18,5,0,0,64
2024-03-20 22:40:00,11,0,30,13,2,0,0,56
2024-03-20 22:50:00,7,0,21,12,8,0,0,48
2024-03-20 23:00:00,13,0,20,12,2,0,0,47
2024-03-20 23:10:00,7,1,20,16,3,0,0,47
2024-03-20 23:20:00,6,1,21,15,3,0,0,46
2024-03-20 23:30:00,5,0,14,12,1,0,0,32
2024-03-20 23:40:00,4,0,12,3,1,0,0,20
2024-03-20 23:50:00,2,0,11,10,1,0,0,24
2024-03-21 00:00:00,8,0,10,3,2,0,0,23
2024-03-21 00:10:00,4,1,11,6,1,0,0,23
2024-03-21 00:20:00,5,0,10,5,3,0,0,23
2024-03-21 00:30:00,8,0,13,5,0,0,0,26
2024-03-21 00:40:00,3,0,8,2,1,0,0,14
2024-03-21 00:50:00,8,0,8,1,0,0,0,17
2024-03-21 01:00:00,1,0,5,2,0,0,0,8
2024-03-21 01:10:00,4,0,10,3,0,0,0,17
2024-03-21 01:20:00,2,0,4,3,1,0,0,10
2024-03-21 01:30:00,2,1,6,2,1,0,0,12
2024-03-21 01:40:00,0,0,6,1,0,0,0,7
2024-03-21 01:50:00,2,1,4,0,0,0,0,7
2024-03-21 02:00:00,3,0,9,2,0,0,0,14
2024-03-21 02:10:00,1,0,4,4,1,0,0,10
2024-03-21 02:20:00,3,0,1,2,0,0,0,6
2024-03-21 02:30:00,2,0,5,4,0,0,0,11
2024-03-21 02:40:00,0,0,4,0,3,0,0,7
2024-03-21 02:50:00,3,0,7,0,1,0,0,11
2024-03-21 03:00:00,2,0,4,3,3,0,0,12
2024-03-21 03:10:00,0,1,12,0,0,0,0,13
2024-03-21 03:20:00,0,0,5,3,1,0,0,9
2024-03-21 03:30:00,1,1,3,4,0,0,0,9
2024-03-21 03:40:00,5,0,4,2,1,0,0,12
2024-03-21 03:50:00,1,0,4,1,1,0,0,7
2024-03-21 04:00:00,0,1,5,3,0,0,0,9
2024-03-21 04:10:00,3,1,7,5,0,0,0,16
2024-03-21 04:20:00,0,1,10,5,0,0,0,16
2024-03-21 04:30:00,3,0,4,8,1,0,0,16
2024-03-21 04:40:00,4,3,10,13,1,0,0,31
2024-03-21 04:50:00,1,2,16,8,2,0,0,29
2024-03-21 05:00:00,4,0,9,17,4,0,0,34
2024-03-21 05:10:00,3,1,16,11,0,0,0,31
2024-03-21 05:20:00,9,0,25,20,3,0,0,57
2024-03-21 05:30:00,14,1,36,28,3,0,0,82
2024-03-21 05:40:00,19,3,39,31,2,0,0,94
2024-03-21 05:50:00,10,1,47,36,9,0,0,103
2024-03-21 06:00:00,12,1,53,40,7,0,0,113
2024-03-21 06:10:00,8,3,48,45,5,0,0,109
2024-03-21 06:20:00,16,12,86,65,6,0,0,185
2024-03-21 06:30:00,10,7,71,42,10,0,0,140
2024-03-21 06:40:00,18,6,77,63,8,0,0,172
2024-03-21 06:50:00,20,11,77,63,11,0,0,182
2024-03-21 07:00:00,22,17,83,68,18,0,0,208
2024-03-21 07:10:00,18,16,77,73,14,0,0,198
2024-03-21 07:20:00,21,21,61,60,11,0,0,174
2024-03-21 07:30:00,22,13,74,80,8,0,0,197
2024-03-21 07:40:00,19,22,49,72,17,0,0,179
2024-03-21 07:50:00,28,15,62,73,22,0,0,200
2024-03-21 08:00:00,27,17,67,58,26,0,0,195
2024-03-21 08:10:00,24,16,68,67,17,0,0,192
2024-03-21 08:20:00,23,16,88,64,19,0,0,210
2024-03-21 08:30:00,27,23,64,60,19,0,0,193
2024-03-21 08:40:00,27,24,64,68,22,0,0,205
2024-03-21 08:50:00,24,22,53,69,25,0,0,193
2024-03-21 09:00:00,23,13,63,63,18,0,0,180
2024-03-21 09:10:00,26,16,64,60,24,0,0,190
2024-03-21 09:20:00,26,13,67,65,15,0,0,186
2024-03-21 09:30:00,30,13,63,52,19,0,0,177
2024-03-21 09:40:00,24,14,51,44,25,0,0,158
2024-03-21 09:50:00,25,14,66,61,26,0,0,192
2024-03-21 10:00:00,22,11,64,45,23,0,0,165
2024-03-21 10:10:00,27,12,76,42,20,0,0,177
2024-03-21 10:20:00,32,10,61,52,18,0,0,173
2024-03-21 10:30:00,24,14,76,45,17,0,0,176
2024-03-21 10:40:00,18,14,66,60,19,0,0,177
2024-03-21 10:50:00,21,6,83,64,16,0,0,190
2024-03-21 11:00:00,24,16,69,41,19,0,0,169
2024-03-21 11:10:00,22,12,71,41,19,0,0,165
2024-03-21 11:20:00,18,16,56,44,18,0,0,152
2024-03-21 11:30:00,24,9,63,53,22,0,0,171
2024-03-21 11:40:00,39,13,80,49,20,0,0,201
2024-03-21 11:50:00,19,11,82,41,16,0,0,169
2024-03-21 12:00:00,21,13,70,43,17,0,0,164
2024-03-21 12:10:00,19,19,55,74,22,0,0,189
2024-03-21 12:20:00,28,12,68,47,14,0,0,169
2024-03-21 12:30:00,27,10,73,49,24,0,0,183
2024-03-21 12:40:00,15,12,61,50,22,0,0,160
2024-03-21 12:50:00,27,12,58,49,12,0,0,158
2024-03-21 13:00:00,22,15,69,43,22,0,0,171
2024-03-21 13:10:00,23,11,64,61,17,0,0,176
2024-03-21 13:20:00,17,17,74,51,15,0,0,174
2024-03-21 13:30:00,27,12,57,52,18,0,0,166
2024-03-21 13:40:00,14,17,61,62,32,0,0,186
2024-03-21 13:50:00,15,16,57,47,22,0,0,157
2024-03-21 14:00:00,20,14,70,48,14,0,0,166
2024-03-21 14:10:00,23,15,68,52,23,0,0,181
2024-03-21 14:20:00,25,13,59,50,22,0,0,169
2024-03-21 14:30:00,24,16,59,40,17,0,0,156
2024-03-21 14:40:00,24,14,71,52,17,0,0,178
2024-03-21 14:50:00,27,24,62,43,14,0,0,170
2024-03-21 15:00:00,36,19,73,50,24,0,0,202
2024-03-21 15:10:00,26,31,67,52,19,0,0,195
2024-03-21 15:20:00,21,20,61,46,22,0,0,170
2024-03-21 15:30:00,34,12,71,49,18,0,0,184
2024-03-21 15:40:00,19,28,61,51,16,0,0,175
2024-03-21 15:50:00,30,18,60,50,27,0,0,185
2024-03-21 16:00:00,26,14,78,45,19,0,0,182
2024-03-21 16:10:00,28,25,43,51,26,0,0,173
2024-03-21 16:20:00,21,20,66,61,20,0,0,188
2024-03-21 16:30:00,26,17,67,70,20,0,0,200
2024-03-21 16:40:00,25,13,48,65,17,0,0,168
2024-03-21 16:50:00,22,24,59,65,26,0,0,196
2024-03-21 17:00:00,20,14,52,65,16,0,0,167
2024-03-21 17:10:00,18,14,47,72,18,0,0,169
2024-03-21 17:20:00,23,14,55,65,20,0,0,177
2024-03-21 17:30:00,26,17,56,58,13,0,0,170
2024-03-21 17:40:00,20,19,64,56,21,0,0,180
2024-03-21 17:50:00,19,9,57,57,16,0,0,158
2024-03-21 18:00:00,16,15,76,59,14,0,0,180
2024-03-21 18:10:00,20,11,75,56,16,0,0,178
2024-03-21 18:20:00,28,8,73,65,23,0,0,197
2024-03-21 18:30:00,16,9,65,51,14,0,0,155
2024-03-21 18:40:00,16,16,70,40,20,0,0,162
2024-03-21 18:50:00,31,7,57,39,16,0,0,150
2024-03-21 19:00:00,19,6,51,35,10,0,0,121
2024-03-21 19:10:00,14,6,48,39,19,0,0,126
2024-03-21 19:20:00,16,3,46,36,9,0,0,110
2024-03-21 19:30:00,15,1,43,33,10,0,0,102
2024-03-21 19:40:00,15,1,49,36,14,0,0,115
2024-03-21 19:50:00,17,0,38,23,9,0,0,87
2024-03-21 20:00:00,27,1,44,42,8,0,0,122
2024-03-21 20:10:00,22,3,49,30,15,0,0,119
2024-03-21 20:20:00,21,3,47,37,12,0,0,120
2024-03-21 20:30:00,11,3,33,32,7,0,0,86
2024-03-21 20:40:00,19,0,47,30,7,0,0,103
2024-03-21 20:50:00,13,0,46,19,4,0,0,82
2024-03-21 21:00:00,8,1,38,22,5,0,0,74
2024-03-21 21:10:00,10,0,46,19,11,0,0,86
2024-03-21 21:20:00,13,2,39,23,3,0,0,80
2024-03-21 21:30:00,15,0,41,27,10,0,0,93
2024-03-21 21:40:00,17,1,31,26,4,0,0,79
2024-03-21 21:50:00,5,1,26,22,7,0,0,61
2024-03-21 22:00:00,12,1,24,24,3,0,0,64
2024-03-21 22:10:00,8,1,33,23,5,0,0,70
2024-03-21 22:20:00,4,1,25,17,6,0,0,53
2024-03-21 22:30:00,10,0,28,11,3,0,0,52
2024-03-21 22:40:00,5,3,30,15,6,0,0,59
2024-03-21 22:50:00,7,2,24,13,3,0,0,49
2024-03-21 23:00:00,4,0,18,10,7,0,0,39
2024-03-21 23:10:00,4,4,23,24,7,0,0,62
2024-03-21 23:20:00,4,0,19,10,3,0,0,36
2024-03-21 23:30:00,9,0,19,10,5,0,0,43
2024-03-21 23:40:00,7,1,16,10,2,0,0,36
2024-03-21 23:50:00,2,2,12,5,2,0,0,23
2024-03-22 00:00:00,3,0,12,9,2,0,0,26
2024-03-22 00:10:00,4,0,17,12,1,0,0,34
2024-03-22 00:20:00,2,0,12,8,4,0,0,26
2024-03-22 00:30:00,5,0,8,6,3,0,0,22
2024-03-22 00:40:00,5,0,8,5,0,0,0,18
2024-03-22 00:50:00,2,0,12,3,1,0,0,18
2024-03-22 01:00:00,0,2,8,2,1,0,0,13
2024-03-22 01:10:00,1,0,9,5,1,0,0,16
2024-03-22 01:20:00,6,0,3,2,0,0,0,11
