datetime,D21Z,V22Z,D51Z,V52Z,D81Z,V82Z,D111Z,V112Z,Total
2024-03-12 16:40:00,20,12,13,62,13,10,79,25,234
2024-03-12 16:50:00,19,9,14,46,12,9,142,25,276
2024-03-12 17:00:00,16,9,7,46,12,11,109,11,221
2024-03-12 17:10:00,18,8,9,61,12,9,133,6,256
2024-03-12 17:20:00,19,11,21,60,14,7,122,12,266
2024-03-12 17:30:00,10,4,12,69,13,8,97,25,238
2024-03-12 17:40:00,16,9,15,50,15,13,113,21,252
2024-03-12 17:50:00,12,6,6,55,22,13,109,34,257
2024-03-12 18:00:00,18,10,17,45,21,11,103,34,259
2024-03-12 18:10:00,8,3,4,52,21,14,111,31,244
2024-03-12 18:20:00,15,10,7,48,10,8,89,16,203
2024-03-12 18:30:00,12,4,9,57,13,9,91,21,216
2024-03-12 18:40:00,5,3,10,34,12,13,66,37,180
2024-03-12 18:50:00,17,10,5,53,18,9,59,28,199
2024-03-12 19:00:00,14,5,4,42,21,7,57,30,180
2024-03-12 19:10:00,13,6,4,46,17,5,52,27,170
2024-03-12 19:20:00,4,3,10,48,17,11,49,25,167
2024-03-12 19:30:00,7,4,3,30,9,7,42,25,127
2024-03-12 19:40:00,4,3,4,33,18,9,41,20,132
2024-03-12 19:50:00,2,1,6,37,14,7,52,24,143
2024-03-12 20:00:00,8,6,6,40,9,5,39,29,142
2024-03-12 20:10:00,3,1,5,27,14,10,47,45,152
2024-03-12 20:20:00,8,5,5,30,12,10,49,20,139
2024-03-12 20:30:00,11,8,7,33,8,8,32,18,125
2024-03-12 20:40:00,12,8,11,38,12,10,31,21,143
2024-03-12 20:50:00,12,8,10,26,6,6,30,12,110
2024-03-12 21:00:00,6,3,4,22,10,7,44,25,121
2024-03-12 21:10:00,2,2,7,30,5,2,42,16,106
2024-03-12 21:20:00,7,4,1,15,7,6,34,15,89
2024-03-12 21:30:00,7,4,7,22,7,2,35,18,102
2024-03-12 21:40:00,5,4,0,22,8,6,24,18,87
2024-03-12 21:50:00,6,4,6,22,7,7,28,16,96
2024-03-12 22:00:00,3,3,6,15,7,5,25,16,80
2024-03-12 22:10:00,5,4,3,17,11,7,29,14,90
2024-03-12 22:20:00,3,1,7,20,3,5,18,11,68
2024-03-12 22:30:00,1,1,2,10,3,2,10,8,37
2024-03-12 22:40:00,7,4,0,7,4,3,20,10,55
2024-03-12 22:50:00,2,1,3,20,0,0,20,16,62
2024-03-12 23:00:00,2,1,3,7,5,2,14,13,47
2024-03-12 23:10:00,0,0,2,15,2,1,17,10,47
2024-03-12 23:20:00,0,0,3,14,0,2,14,12,45
2024-03-12 23:30:00,2,1,1,6,5,3,11,8,37
2024-03-12 23:40:00,3,1,0,10,3,3,11,8,39
2024-03-12 23:50:00,2,1,2,13,4,3,7,7,39
2024-03-13 00:00:00,1,0,4,8,2,3,10,9,37
2024-03-13 00:10:00,0,0,0,3,2,2,5,6,18
2024-03-13 00:20:00,0,0,2,4,2,2,4,6,20
2024-03-13 00:30:00,0,0,0,12,0,0,4,4,20
2024-03-13 00:40:00,1,0,1,1,0,0,3,3,9
2024-03-13 00:50:00,0,0,0,3,0,0,5,5,13
2024-03-13 01:00:00,0,0,0,2,0,0,2,2,6
2024-03-13 01:10:00,0,0,0,4,1,1,4,4,14
2024-03-13 01:20:00,0,0,1,2,1,1,2,2,9
2024-03-13 01:30:00,1,0,1,4,1,2,3,3,15
2024-03-13 01:40:00,2,2,3,7,1,0,4,4,23
2024-03-13 01:50:00,1,0,1,5,0,0,3,3,13
2024-03-13 02:00:00,0,0,1,4,0,0,2,2,9
2024-03-13 02:10:00,0,0,0,4,1,1,1,1,8
2024-03-13 02:20:00,0,0,0,2,0,0,1,1,4
2024-03-13 02:30:00,0,0,1,1,2,1,4,6,15
2024-03-13 02:40:00,0,0,1,3,2,2,1,1,10
2024-03-13 02:50:00,0,0,1,2,0,0,2,2,7
2024-03-13 03:00:00,0,0,0,3,0,0,0,0,3
2024-03-13 03:10:00,0,0,0,3,1,1,2,2,9
2024-03-13 03:20:00,0,0,0,1,1,1,2,2,7
2024-03-13 03:30:00,0,0,1,4,1,1,1,1,9
2024-03-13 03:40:00,0,0,1,3,0,0,1,1,6
2024-03-13 03:50:00,0,0,1,7,0,0,3,3,14
2024-03-13 04:00:00,0,0,5,12,0,0,3,4,24
2024-03-13 04:10:00,0,0,0,5,3,2,0,0,10
2024-03-13 04:20:00,0,0,1,15,0,0,3,3,22
2024-03-13 04:30:00,0,0,0,4,2,2,1,1,10
2024-03-13 04:40:00,2,1,2,15,3,3,4,3,33
2024-03-13 04:50:00,0,0,1,21,2,2,3,3,32
2024-03-13 05:00:00,0,0,7,19,0,0,4,4,34
2024-03-13 05:10:00,1,1,10,25,0,1,6,6,50
2024-03-13 05:20:00,0,0,16,44,2,2,8,10,82
2024-03-13 05:30:00,1,0,23,54,3,3,6,3,93
2024-03-13 05:40:00,3,3,28,57,5,2,5,6,109
2024-03-13 05:50:00,3,1,27,56,5,3,10,9,114
2024-03-13 06:00:00,0,0,12,64,2,1,9,10,98
2024-03-13 06:10:00,3,2,16,79,8,10,22,15,155
2024-03-13 06:20:00,5,4,18,75,10,12,19,14,157
2024-03-13 06:30:00,3,1,17,68,9,5,21,14,138
2024-03-13 06:40:00,5,5,16,73,10,9,29,21,168
2024-03-13 06:50:00,6,5,11,89,13,8,37,18,187
2024-03-13 07:00:00,4,4,25,91,14,10,38,22,208
2024-03-13 07:10:00,3,3,35,103,13,8,34,21,220
2024-03-13 07:20:00,9,5,27,104,23,12,44,24,248
2024-03-13 07:30:00,11,5,20,94,19,9,35,23,216
2024-03-13 07:40:00,15,8,31,106,29,13,40,23,265
2024-03-13 07:50:00,9,4,33,81,36,3,43,25,234
2024-03-13 08:00:00,15,6,27,73,31,2,44,31,229
2024-03-13 08:10:00,15,8,20,73,35,6,45,22,224
2024-03-13 08:20:00,12,5,31,88,22,11,35,22,226
2024-03-13 08:30:00,13,9,22,94,29,11,50,24,252
2024-03-13 08:40:00,18,12,19,90,24,10,43,29,245
2024-03-13 08:50:00,11,4,22,73,23,11,45,19,208
2024-03-13 09:00:00,17,7,19,98,23,11,51,25,251
2024-03-13 09:10:00,9,4,12,99,15,9,37,24,209
2024-03-13 09:20:00,12,6,12,67,9,7,60,27,200
2024-03-13 09:30:00,3,2,28,81,14,7,37,33,205
2024-03-13 09:40:00,15,13,31,75,15,10,49,30,238
2024-03-13 09:50:00,23,10,30,66,17,14,49,29,238
2024-03-13 10:00:00,11,8,32,61,16,18,45,24,215
2024-03-13 10:10:00,10,5,28,45,10,9,45,25,177
2024-03-13 10:20:00,20,10,35,44,18,13,48,31,219
2024-03-13 10:30:00,14,7,19,56,15,9,58,29,207
2024-03-13 10:40:00,11,6,26,42,29,12,44,30,200
2024-03-13 10:50:00,13,7,18,68,13,7,42,29,197
2024-03-13 11:00:00,14,9,24,41,23,47,65,45,268
2024-03-13 11:10:00,16,10,30,44,16,9,56,27,208
2024-03-13 11:20:00,11,6,22,53,143,14,49,29,327
2024-03-13 11:30:00,15,8,27,51,20,11,58,28,218
2024-03-13 11:40:00,8,4,19,46,14,7,57,35,190
2024-03-13 11:50:00,12,6,28,41,15,21,63,34,220
2024-03-13 12:00:00,15,6,20,51,14,14,39,20,179
2024-03-13 12:10:00,13,8,21,50,18,12,69,36,227
2024-03-13 12:20:00,14,7,27,43,19,15,70,35,230
2024-03-13 12:30:00,7,5,28,46,10,6,61,26,189
2024-03-13 12:40:00,16,12,34,32,17,6,81,22,220
2024-03-13 12:50:00,14,6,23,44,11,15,59,22,194
2024-03-13 13:00:00,20,9,24,41,22,16,80,35,247
2024-03-13 13:10:00,13,10,26,51,19,9,77,21,226
2024-03-13 13:20:00,7,3,17,53,9,7,79,35,210
2024-03-13 13:30:00,12,11,19,45,10,7,63,41,208
2024-03-13 13:40:00,7,3,21,40,15,10,65,42,203
2024-03-13 13:50:00,13,10,16,41,17,12,71,30,210
2024-03-13 14:00:00,18,11,23,39,15,8,60,29,203
2024-03-13 14:10:00,17,9,24,39,12,9,92,40,242
2024-03-13 14:20:00,18,8,20,30,19,12,77,40,224
2024-03-13 14:30:00,12,6,23,48,18,10,95,38,250
2024-03-13 14:40:00,11,7,36,48,14,31,93,23,263
2024-03-13 14:50:00,12,10,23,37,18,11,97,28,236
2024-03-13 15:00:00,20,13,10,54,13,7,83,40,240
2024-03-13 15:10:00,23,13,16,77,19,33,118,42,341
2024-03-13 15:20:00,18,10,14,69,17,8,106,33,275
2024-03-13 15:30:00,21,12,13,45,8,5,103,34,241
2024-03-13 15:40:00,15,7,12,49,22,13,111,16,245
2024-03-13 15:50:00,22,11,14,63,13,9,103,8,243
2024-03-13 16:00:00,21,10,11,42,15,11,106,14,230
2024-03-13 16:10:00,25,10,14,59,21,10,117,8,264
2024-03-13 16:20:00,19,8,18,56,10,11,117,15,254
2024-03-13 16:30:00,21,9,21,60,11,5,93,21,241
2024-03-13 16:40:00,27,14,21,71,6,6,114,18,277
2024-03-13 16:50:00,19,6,17,54,18,10,105,21,250
2024-03-13 17:00:00,16,8,5,53,16,11,100,26,235
2024-03-13 17:10:00,13,7,10,52,19,6,97,21,225
2024-03-13 17:20:00,13,6,22,61,19,34,124,31,310
2024-03-13 17:30:00,26,9,9,52,17,9,110,33,265
2024-03-13 17:40:00,17,7,16,56,17,7,112,20,252
2024-03-13 17:50:00,12,5,8,62,18,9,88,28,230
2024-03-13 18:00:00,14,7,10,62,19,8,106,29,255
2024-03-13 18:10:00,11,5,13,55,16,10,91,31,232
2024-03-13 18:20:00,10,5,15,62,10,11,98,23,234
2024-03-13 18:30:00,19,9,6,49,16,13,72,33,217
2024-03-13 18:40:00,13,5,12,51,22,17,73,17,210
2024-03-13 18:50:00,11,5,8,49,14,13,62,30,192
2024-03-13 19:00:00,3,3,5,37,14,7,77,32,178
2024-03-13 19:10:00,8,6,6,53,18,11,57,30,189
2024-03-13 19:20:00,12,7,4,55,14,15,62,29,198
2024-03-13 19:30:00,9,4,7,47,13,5,49,23,157
2024-03-13 19:40:00,3,5,3,33,15,5,42,27,133
2024-03-13 19:50:00,13,5,7,39,16,13,53,31,177
2024-03-13 20:00:00,5,3,4,41,7,5,54,32,151
2024-03-13 20:10:00,5,4,3,26,6,7,37,23,111
2024-03-13 20:20:00,5,1,11,22,7,8,34,19,107
2024-03-13 20:30:00,7,5,2,25,9,9,29,30,116
2024-03-13 20:40:00,4,1,4,25,15,4,39,27,119
2024-03-13 20:50:00,6,4,11,32,8,6,37,28,132
2024-03-13 21:00:00,4,2,7,28,11,8,35,26,121
2024-03-13 21:10:00,7,3,4,19,9,6,57,25,130
2024-03-13 21:20:00,11,5,10,26,6,8,36,23,125
2024-03-13 21:30:00,7,3,5,29,4,6,25,29,108
2024-03-13 21:40:00,9,3,10,25,8,6,40,34,135
2024-03-13 21:50:00,1,0,0,24,8,8,34,21,96
2024-03-13 22:00:00,1,1,9,21,3,4,28,30,97
2024-03-13 22:10:00,1,1,3,28,9,9,34,23,108
2024-03-13 22:20:00,2,2,5,20,11,11,32,18,101
2024-03-13 22:30:00,2,2,6,15,9,9,25,25,93
2024-03-13 22:40:00,3,1,0,10,2,2,25,18,61
2024-03-13 22:50:00,1,0,4,22,4,4,32,20,87
2024-03-13 23:00:00,2,1,3,18,7,6,25,23,85
2024-03-13 23:10:00,4,2,3,10,4,2,20,14,59
2024-03-13 23:20:00,4,1,1,10,4,5,15,14,54
2024-03-13 23:30:00,0,0,3,13,2,1,9,10,38
2024-03-13 23:40:00,0,0,0,8,0,0,9,12,29
2024-03-13 23:50:00,2,1,1,10,4,3,9,9,39
2024-03-14 00:00:00,0,0,0,6,1,1,7,7,22
2024-03-14 00:10:00,0,0,2,5,0,0,5,8,20
2024-03-14 00:20:00,0,0,0,10,1,1,9,10,31
2024-03-14 00:30:00,0,0,1,6,0,0,3,3,13
2024-03-14 00:40:00,2,0,1,7,3,1,8,11,33
2024-03-14 00:50:00,0,0,0,6,1,0,8,7,22
2024-03-14 01:00:00,0,0,1,4,1,1,4,7,18
2024-03-14 01:10:00,0,0,0,0,0,0,4,5,9
2024-03-14 01:20:00,1,0,0,3,1,2,1,1,9
2024-03-14 01:30:00,0,0,1,3,0,0,6,6,16
2024-03-14 01:40:00,1,1,0,2,3,2,2,2,13
2024-03-14 01:50:00,0,0,0,6,0,0,2,2,10
2024-03-14 02:00:00,0,0,1,7,1,0,4,6,19
2024-03-14 02:10:00,0,0,1,2,0,0,2,2,7
2024-03-14 02:20:00,0,0,1,6,0,0,2,2,11
2024-03-14 02:30:00,0,0,0,2,0,0,1,1,4
2024-03-14 02:40:00,0,0,0,5,2,1,2,2,12
2024-03-14 02:50:00,0,0,0,2,1,2,4,4,13
2024-03-14 03:00:00,0,0,0,1,1,1,1,1,5
2024-03-14 03:10:00,0,0,0,2,0,0,2,2,6
2024-03-14 03:20:00,0,0,0,3,0,0,2,4,9
2024-03-14 03:30:00,0,0,2,5,0,0,0,0,7
2024-03-14 03:40:00,0,0,0,3,2,2,3,4,14
2024-03-14 03:50:00,0,0,0,4,0,0,3,6,13
2024-03-14 04:00:00,0,0,0,6,2,1,1,1,11
2024-03-14 04:10:00,0,0,1,8,1,1,1,1,13
2024-03-14 04:20:00,0,0,4,12,0,0,1,1,18
2024-03-14 04:30:00,0,0,2,11,2,2,1,1,19
2024-03-14 04:40:00,0,0,4,10,1,1,3,4,23
2024-03-14 04:50:00,0,0,1,18,3,1,3,1,27
2024-03-14 05:00:00,0,0,5,19,0,0,3,3,30
2024-03-14 05:10:00,0,0,7,26,2,3,7,10,55
2024-03-14 05:20:00,0,0,11,44,2,2,10,17,86
2024-03-14 05:30:00,0,0,15,48,3,3,8,6,83
2024-03-14 05:40:00,2,1,27,62,5,6,6,7,116
2024-03-14 05:50:00,1,2,28,65,5,5,8,9,123
2024-03-14 06:00:00,4,0,18,52,4,4,14,11,107
2024-03-14 06:10:00,2,2,10,59,11,11,22,25,142
2024-03-14 06:20:00,3,2,23,53,8,5,22,21,137
2024-03-14 06:30:00,3,6,15,85,9,5,23,21,167
2024-03-14 06:40:00,5,2,20,74,9,5,23,13,151
2024-03-14 06:50:00,5,3,12,83,8,5,32,30,178
2024-03-14 07:00:00,2,5,14,75,16,14,38,25,189
2024-03-14 07:10:00,7,3,29,95,15,7,36,28,220
2024-03-14 07:20:00,5,4,33,88,13,12,30,21,206
2024-03-14 07:30:00,7,5,28,84,17,10,52,25,228
2024-03-14 07:40:00,11,6,36,97,32,7,42,29,260
2024-03-14 07:50:00,15,9,40,85,31,5,58,27,270
2024-03-14 08:00:00,12,9,21,85,32,13,37,25,234
2024-03-14 08:10:00,9,4,22,65,35,6,34,19,194
2024-03-14 08:20:00,17,8,32,86,24,11,46,36,260
2024-03-14 08:30:00,9,5,16,101,18,9,47,31,236
2024-03-14 08:40:00,18,8,26,86,27,15,42,20,242
2024-03-14 08:50:00,19,9,28,70,18,11,45,24,224
2024-03-14 09:00:00,18,4,40,56,22,13,42,29,224
2024-03-14 09:10:00,9,4,28,81,29,11,52,22,236
2024-03-14 09:20:00,13,7,23,70,15,8,36,24,196
2024-03-14 09:30:00,14,9,36,56,9,11,41,21,197
2024-03-14 09:40:00,21,13,35,56,17,7,42,36,227
2024-03-14 09:50:00,11,9,25,61,10,14,47,35,212
2024-03-14 10:00:00,13,9,40,58,18,9,46,38,231
2024-03-14 10:10:00,9,6,26,54,24,15,38,26,198
2024-03-14 10:20:00,15,14,24,47,16,12,52,36,216
2024-03-14 10:30:00,14,7,23,51,18,29,56,39,237
2024-03-14 10:40:00,16,8,22,48,13,28,46,52,233
2024-03-14 10:50:00,7,6,26,61,20,18,39,30,207
2024-03-14 11:00:00,18,10,28,51,13,8,56,42,226
2024-03-14 11:10:00,6,7,21,60,16,17,59,34,220
2024-03-14 11:20:00,10,5,30,54,13,11,49,35,207
2024-03-14 11:30:00,9,9,20,52,14,15,61,45,225
2024-03-14 11:40:00,6,3,31,46,14,12,50,34,196
2024-03-14 11:50:00,9,5,20,67,19,13,59,39,231
2024-03-14 12:00:00,20,10,25,41,15,9,44,35,199
2024-03-14 12:10:00,17,9,26,42,10,12,63,38,217
2024-03-14 12:20:00,11,7,25,51,22,15,62,35,228
2024-03-14 12:30:00,17,9,24,35,18,9,79,26,217
2024-03-14 12:40:00,18,7,23,52,14,9,67,27,217
2024-03-14 12:50:00,16,7,34,61,20,18,77,31,264
2024-03-14 13:00:00,24,9,15,37,9,5,71,38,208
2024-03-14 13:10:00,17,8,35,53,15,8,87,33,256
2024-03-14 13:20:00,13,7,29,40,22,15,89,33,248
2024-03-14 13:30:00,22,7,34,49,11,13,68,35,239
2024-03-14 13:40:00,20,8,21,57,21,12,71,39,249
2024-03-14 13:50:00,18,5,25,55,19,8,64,33,227
2024-03-14 14:00:00,20,10,25,45,23,15,87,36,261
2024-03-14 14:10:00,13,6,21,46,9,8,91,37,231
2024-03-14 14:20:00,16,11,20,46,16,7,79,27,222
2024-03-14 14:30:00,13,5,29,51,13,7,93,36,247
2024-03-14 14:40:00,18,11,37,42,21,9,88,30,256
2024-03-14 14:50:00,22,9,25,48,24,17,96,23,264
2024-03-14 15:00:00,14,11,11,64,21,14,122,47,304
2024-03-14 15:10:00,22,11,13,59,16,12,111,54,298
2024-03-14 15:20:00,16,9,18,64,15,9,122,29,282
2024-03-14 15:30:00,21,8,9,56,26,7,106,21,254
2024-03-14 15:40:00,18,9,11,64,25,9,120,25,281
2024-03-14 15:50:00,23,9,11,64,24,9,124,24,288
2024-03-14 16:00:00,31,15,11,71,15,10,122,32,307
2024-03-14 16:10:00,24,15,12,69,17,5,106,23,271
2024-03-14 16:20:00,21,10,16,71,21,11,105,31,286
2024-03-14 16:30:00,21,8,10,64,20,13,125,28,289
2024-03-14 16:40:00,21,14,10,51,12,10,108,12,238
2024-03-14 16:50:00,115,13,15,47,13,11,127,5,346
2024-03-14 17:00:00,28,9,8,48,17,7,110,13,240
2024-03-14 17:10:00,11,6,24,75,19,11,145,5,296
2024-03-14 17:20:00,13,6,15,70,21,15,115,11,266
2024-03-14 17:30:00,20,11,12,67,18,15,105,16,264
2024-03-14 17:40:00,15,5,16,64,19,9,114,26,268
2024-03-14 17:50:00,16,7,14,59,19,11,121,22,269
2024-03-14 18:00:00,13,5,15,79,16,12,83,21,244
2024-03-14 18:10:00,99,7,13,72,15,9,90,28,333
2024-03-14 18:20:00,13,7,11,55,25,18,118,27,274
2024-03-14 18:30:00,13,9,6,51,17,14,97,31,238
2024-03-14 18:40:00,8,6,8,63,16,14,67,20,202
2024-03-14 18:50:00,10,6,12,67,14,6,68,20,203
2024-03-14 19:00:00,9,6,6,50,9,7,61,25,173
2024-03-14 19:10:00,13,7,3,46,15,8,56,39,187
2024-03-14 19:20:00,7,4,4,46,22,12,56,29,180
2024-03-14 19:30:00,7,2,0,41,15,16,48,24,153
2024-03-14 19:40:00,9,6,6,51,18,6,30,20,146
2024-03-14 19:50:00,7,3,1,43,10,10,57,24,155
2024-03-14 20:00:00,6,4,6,38,10,7,42,33,146
2024-03-14 20:10:00,0,0,1,23,10,9,37,29,109
2024-03-14 20:20:00,8,7,10,29,8,18,35,17,132
2024-03-14 20:30:00,3,3,14,32,9,7,37,26,131
2024-03-14 20:40:00,5,4,5,20,11,10,32,20,107
2024-03-14 20:50:00,6,5,10,30,7,3,36,19,116
2024-03-14 21:00:00,6,2,2,23,6,6,38,32,115
2024-03-14 21:10:00,3,1,8,17,5,3,34,31,102
2024-03-14 21:20:00,1,1,7,17,6,6,42,27,107
2024-03-14 21:30:00,2,2,7,21,5,3,33,29,102
2024-03-14 21:40:00,8,5,4,20,3,2,27,29,98
2024-03-14 21:50:00,2,2,6,27,9,2,27,23,98
2024-03-14 22:00:00,6,3,8,33,10,6,29,23,118
2024-03-14 22:10:00,2,1,2,21,9,3,22,10,70
2024-03-14 22:20:00,5,3,6,26,7,7,26,13,93
2024-03-14 22:30:00,5,3,2,17,3,3,20,17,70
2024-03-14 22:40:00,1,1,1,7,3,2,24,22,61
2024-03-14 22:50:00,5,3,3,6,0,0,18,12,47
2024-03-14 23:00:00,4,2,5,10,1,2,12,13,49
2024-03-14 23:10:00,1,0,2,12,4,2,26,22,69
2024-03-14 23:20:00,0,0,0,18,5,2,17,11,53
2024-03-14 23:30:00,0,0,4,13,3,2,16,17,55
2024-03-14 23:40:00,0,0,1,3,5,3,9,11,32
2024-03-14 23:50:00,1,1,0,8,0,0,10,12,32
2024-03-15 00:00:00,0,0,1,7,0,0,9,10,27
2024-03-15 00:10:00,0,0,0,4,3,1,12,13,33
2024-03-15 00:20:00,0,0,1,10,2,2,8,7,30
2024-03-15 00:30:00,2,2,1,3,2,2,7,7,26
2024-03-15 00:40:00,0,0,0,5,1,1,6,6,19
2024-03-15 00:50:00,1,0,0,4,1,1,9,12,28
2024-03-15 01:00:00,0,0,0,2,0,0,8,10,20
2024-03-15 01:10:00,2,0,0,5,3,4,2,3,19
2024-03-15 01:20:00,0,0,0,6,0,0,2,3,11
2024-03-15 01:30:00,1,1,1,6,1,1,4,5,20
2024-03-15 01:40:00,0,0,0,3,0,0,1,1,5
2024-03-15 01:50:00,2,0,1,5,0,0,3,3,14
2024-03-15 02:00:00,0,0,4,5,1,1,4,3,18
2024-03-15 02:10:00,1,1,1,5,0,0,1,1,10
2024-03-15 02:20:00,1,0,1,3,1,2,5,5,18
2024-03-15 02:30:00,0,0,0,1,5,2,1,1,10
2024-03-15 02:40:00,0,0,0,5,0,0,2,2,9
2024-03-15 02:50:00,0,0,0,5,0,0,3,3,11
2024-03-15 03:00:00,0,0,0,3,1,2,3,5,14
2024-03-15 03:10:00,0,0,0,3,1,1,2,2,9
2024-03-15 03:20:00,0,0,0,0,1,1,6,8,16
2024-03-15 03:30:00,0,0,0,4,1,2,1,7,15
2024-03-15 03:40:00,0,0,0,8,1,1,0,0,10
2024-03-15 03:50:00,0,0,0,6,0,0,3,5,14
2024-03-15 04:00:00,0,0,2,6,1,1,1,1,12
2024-03-15 04:10:00,0,0,0,4,0,0,0,0,4
2024-03-15 04:20:00,0,0,2,14,1,1,2,2,22
2024-03-15 04:30:00,0,0,0,7,1,1,3,4,16
2024-03-15 04:40:00,0,0,4,13,1,0,4,3,25
2024-03-15 04:50:00,0,0,2,17,1,1,2,1,24
2024-03-15 05:00:00,0,0,4,16,0,0,4,7,31
2024-03-15 05:10:00,0,0,6,22,3,2,7,11,51
2024-03-15 05:20:00,3,3,21,43,1,1,6,7,85
2024-03-15 05:30:00,0,0,21,42,5,9,5,5,87
2024-03-15 05:40:00,1,1,24,62,4,3,7,7,109
2024-03-15 05:50:00,3,0,25,52,6,6,9,8,109
2024-03-15 06:00:00,3,0,10,44,2,0,10,12,81
2024-03-15 06:10:00,3,1,15,52,4,4,24,25,128
2024-03-15 06:20:00,2,1,24,71,8,6,29,21,162
2024-03-15 06:30:00,4,1,19,59,8,5,28,20,144
2024-03-15 06:40:00,5,2,19,80,13,8,21,16,164
2024-03-15 06:50:00,4,2,13,82,9,6,33,27,176
2024-03-15 07:00:00,4,3,13,90,14,9,31,17,181
2024-03-15 07:10:00,8,3,29,83,10,9,29,16,187
2024-03-15 07:20:00,12,3,20,89,23,15,31,22,215
2024-03-15 07:30:00,6,3,16,89,12,11,28,27,192
2024-03-15 07:40:00,15,7,34,94,24,15,38,27,254
2024-03-15 07:50:00,11,7,34,95,21,13,49,37,267
2024-03-15 08:00:00,10,6,26,68,23,8,30,23,194
2024-03-15 08:10:00,9,6,16,69,19,8,33,25,185
2024-03-15 08:20:00,14,7,23,73,16,11,44,25,213
2024-03-15 08:30:00,13,6,22,85,20,8,36,30,220
2024-03-15 08:40:00,20,8,68,96,18,11,44,28,293
2024-03-15 08:50:00,11,8,19,82,16,4,51,33,224
2024-03-15 09:00:00,14,7,9,54,21,14,37,25,181
2024-03-15 09:10:00,18,10,11,57,21,17,40,24,198
2024-03-15 09:20:00,11,7,18,73,17,5,46,30,207
2024-03-15 09:30:00,16,9,22,69,21,7,44,33,221
2024-03-15 09:40:00,15,9,26,53,21,12,50,30,216
2024-03-15 09:50:00,17,9,17,75,14,7,41,31,211
2024-03-15 10:00:00,17,8,27,63,23,15,44,30,227
2024-03-15 10:10:00,13,8,29,62,15,8,47,24,206
2024-03-15 10:20:00,15,7,23,49,21,10,59,35,219
2024-03-15 10:30:00,14,6,26,74,8,7,41,25,201
2024-03-15 10:40:00,8,6,24,55,12,12,51,32,200
2024-03-15 10:50:00,14,6,35,49,20,27,51,34,236
2024-03-15 11:00:00,6,4,21,56,17,9,52,30,195
2024-03-15 11:10:00,17,11,31,39,18,13,53,28,210
2024-03-15 11:20:00,15,11,24,58,22,10,56,22,218
2024-03-15 11:30:00,18,6,31,55,16,13,58,32,229
2024-03-15 11:40:00,9,6,30,52,10,9,67,36,219
2024-03-15 11:50:00,11,4,30,55,14,11,82,20,227
2024-03-15 12:00:00,10,1,21,49,18,12,76,26,213
2024-03-15 12:10:00,14,6,24,51,15,9,71,28,218
2024-03-15 12:20:00,16,7,20,53,20,11,85,26,238
2024-03-15 12:30:00,17,10,13,44,14,7,81,28,214
2024-03-15 12:40:00,15,10,20,47,18,8,73,21,212
2024-03-15 12:50:00,12,6,9,62,15,16,120,14,254
2024-03-15 13:00:00,20,6,12,36,14,8,93,32,221
2024-03-15 13:10:00,11,8,12,50,13,9,86,30,219
2024-03-15 13:20:00,16,8,28,81,10,7,112,22,284
2024-03-15 13:30:00,9,8,9,54,8,10,91,29,218
2024-03-15 13:40:00,18,11,16,57,14,10,93,25,244
2024-03-15 13:50:00,17,7,12,51,11,15,85,25,223
2024-03-15 14:00:00,12,8,12,52,11,10,95,26,226
2024-03-15 14:10:00,108,8,12,56,19,11,84,21,319
2024-03-15 14:20:00,10,5,14,62,19,11,105,23,249
2024-03-15 14:30:00,23,9,15,71,11,5,97,33,264
2024-03-15 14:40:00,21,12,21,69,16,18,101,24,282
2024-03-15 14:50:00,17,5,12,69,15,10,84,26,238
2024-03-15 15:00:00,20,10,4,53,14,7,113,28,249
2024-03-15 15:10:00,19,14,15,48,18,9,107,30,260
2024-03-15 15:20:00,16,8,9,62,19,12,98,17,241
2024-03-15 15:30:00,16,9,18,46,21,14,100,32,256
2024-03-15 15:40:00,11,8,15,67,15,10,105,32,263
2024-03-15 15:50:00,10,12,15,86,14,12,83,21,253
2024-03-15 16:00:00,17,7,5,68,14,8,76,27,222
2024-03-15 16:10:00,9,6,11,75,20,12,95,30,258
2024-03-15 16:20:00,13,6,5,50,14,7,93,22,210
2024-03-15 16:30:00,14,5,25,76,13,10,86,27,256
2024-03-15 16:40:00,11,5,26,75,46,12,87,28,290
2024-03-15 16:50:00,13,5,11,59,14,9,93,25,229
2024-03-15 17:00:00,14,7,11,62,20,12,98,39,263
2024-03-15 17:10:00,15,9,24,94,21,7,102,20,292
2024-03-15 17:20:00,14,4,17,61,16,9,105,23,249
2024-03-15 17:30:00,18,7,15,56,24,15,62,23,220
2024-03-15 17:40:00,15,9,19,61,19,14,110,26,273
2024-03-15 17:50:00,24,7,5,61,14,10,80,21,222
2024-03-15 18:00:00,11,8,10,70,18,14,91,31,253
2024-03-15 18:10:00,10,8,6,67,27,17,68,26,229
2024-03-15 18:20:00,11,10,11,61,18,14,73,26,224
2024-03-15 18:30:00,16,8,11,45,19,10,81,27,217
2024-03-15 18:40:00,10,7,8,55,9,8,66,25,188
2024-03-15 18:50:00,7,4,20,52,18,10,72,26,209
2024-03-15 19:00:00,5,2,6,52,11,7,77,33,193
2024-03-15 19:10:00,13,6,10,69,16,10,57,24,205
2024-03-15 19:20:00,5,2,9,62,15,10,55,26,184
2024-03-15 19:30:00,10,5,3,27,17,10,41,21,134
