datetime,D1Z,D2Z,D3Z,D4Z,D5Z,D6Z,D7Z,D8Z,D9Z,D10Z,D11Z,D12Z,D13Z,D14Z,D15Z,D16Z,D17Z,D18Z,D19Z,D20Z,D21Z,D22Z,D23Z,D24Z,Total
2024-03-02 12:10:00,0,50,0,91,61,64,59,59,75,76,0,0,0,0,42,0,109,112,0,0,32,32,100,100,1062
2024-03-02 12:20:00,0,51,0,79,51,50,53,51,70,70,0,0,0,0,30,0,98,99,0,0,22,21,90,90,925
2024-03-02 12:30:00,1,56,3,91,51,47,46,44,70,71,0,0,0,0,32,0,95,96,0,0,26,26,93,92,940
2024-03-02 12:40:00,0,71,0,84,58,56,55,50,72,73,0,0,0,0,29,0,105,104,0,0,19,19,102,102,999
2024-03-02 12:50:00,0,63,0,84,57,61,61,60,78,79,0,0,0,0,33,0,111,110,0,0,19,19,102,101,1038
2024-03-02 13:00:00,0,64,1,83,49,42,41,38,70,71,0,0,1,1,34,0,91,92,0,0,25,25,89,88,905
2024-03-02 13:10:00,1,62,0,90,49,57,56,50,72,74,0,0,0,0,36,0,105,106,0,0,30,29,98,98,1013
2024-03-02 13:20:00,0,42,0,67,102,68,65,60,59,62,0,0,0,0,26,0,112,113,0,0,18,19,109,108,1030
2024-03-02 13:30:00,0,43,1,81,43,47,52,48,71,74,0,0,0,0,23,0,108,110,0,0,17,17,105,105,945
2024-03-02 13:40:00,0,70,1,107,74,78,76,76,86,92,0,0,0,0,34,0,137,136,0,0,27,25,131,131,1281
2024-03-02 13:50:00,0,54,1,89,55,56,57,52,80,75,0,0,0,0,28,0,120,122,0,0,20,19,112,113,1053
2024-03-02 14:00:00,0,51,1,92,38,43,43,40,78,80,0,0,0,0,30,0,106,107,0,0,29,29,91,91,949
2024-03-02 14:10:00,3,61,3,93,71,73,71,66,82,83,0,0,0,0,44,0,118,121,0,0,35,33,122,121,1200
2024-03-02 14:20:00,0,63,2,99,96,51,50,49,76,78,0,0,0,0,40,0,104,108,0,0,29,29,93,93,1060
2024-03-02 14:30:00,1,69,0,100,67,67,66,60,86,86,0,0,1,1,34,0,128,128,0,0,29,28,106,105,1162
2024-03-02 14:40:00,0,61,2,98,89,51,52,46,84,87,0,0,0,0,39,0,111,112,0,0,30,30,102,102,1096
2024-03-02 14:50:00,1,64,1,98,57,56,54,52,70,75,0,0,1,1,41,0,104,107,0,0,29,29,97,96,1033
2024-03-02 15:00:00,0,65,2,101,99,57,59,57,87,87,0,0,0,0,31,0,120,120,0,0,19,19,105,105,1133
2024-03-02 15:10:00,1,63,3,94,61,67,68,63,77,78,0,0,0,0,43,0,111,113,0,0,27,27,103,103,1102
2024-03-02 15:20:00,1,63,1,94,51,44,45,42,74,76,0,0,0,0,31,0,103,105,0,0,28,28,97,97,980
2024-03-02 15:30:00,3,51,2,79,52,47,47,45,63,64,0,0,0,0,30,0,95,95,0,0,22,22,74,74,865
2024-03-02 15:40:00,1,55,0,81,53,50,48,47,64,68,0,0,0,0,26,0,99,101,0,0,18,18,85,85,899
2024-03-02 15:50:00,1,57,0,99,50,53,55,52,84,87,0,0,0,0,34,0,118,117,0,0,28,28,109,110,1082
2024-03-02 16:00:00,0,48,2,74,60,60,58,54,63,65,0,0,0,0,25,0,109,110,0,0,22,22,95,96,963
2024-03-02 16:10:00,0,52,2,72,52,51,52,50,61,62,0,0,0,0,30,0,95,98,0,0,21,21,93,92,904
2024-03-02 16:20:00,1,66,2,82,59,45,45,41,73,75,0,0,0,0,26,0,96,95,0,0,21,21,85,85,918
2024-03-02 16:30:00,1,41,3,73,45,53,50,44,56,59,0,0,0,0,25,0,95,94,0,0,21,21,87,85,853
2024-03-02 16:40:00,1,55,0,79,74,68,68,64,71,74,0,0,0,0,37,0,109,110,0,0,24,24,103,103,1064
2024-03-02 16:50:00,0,64,3,89,49,45,47,47,75,77,0,0,0,0,43,0,100,102,0,0,27,26,107,106,1007
2024-03-02 17:00:00,0,71,2,89,76,58,58,55,78,81,0,0,0,0,39,0,107,108,0,0,35,35,94,95,1081
2024-03-02 17:10:00,2,52,1,82,58,55,56,55,75,76,0,0,1,1,33,0,109,110,0,0,25,25,107,105,1028
2024-03-02 17:20:00,0,43,0,72,49,51,49,46,64,69,0,0,1,1,34,0,93,95,0,0,27,27,85,86,892
2024-03-02 17:30:00,2,47,2,78,59,56,55,52,65,67,0,0,1,1,39,0,98,101,0,0,30,30,86,86,955
2024-03-02 17:40:00,0,48,0,83,57,62,63,57,76,80,0,0,0,0,46,0,121,121,0,0,35,35,127,126,1137
2024-03-02 17:50:00,0,51,1,76,61,63,62,60,73,74,0,0,0,0,45,0,104,103,0,0,31,28,102,103,1037
2024-03-02 18:00:00,0,52,1,77,52,53,53,51,62,68,0,0,0,0,42,0,101,102,0,0,40,40,98,98,990
2024-03-02 18:10:00,0,54,2,79,45,44,45,40,70,73,0,0,0,0,44,0,92,92,0,0,37,37,94,94,942
2024-03-02 18:20:00,0,62,1,87,62,63,64,62,74,77,0,0,0,0,58,0,97,99,0,0,45,45,96,96,1088
2024-03-02 18:30:00,0,46,0,64,45,49,48,47,63,66,0,0,0,0,36,0,92,92,0,0,32,32,89,89,890
2024-03-02 18:40:00,1,56,1,81,47,52,53,46,68,68,0,0,0,0,47,0,87,88,0,0,40,40,92,92,959
2024-03-02 18:50:00,0,61,0,82,44,42,42,40,73,74,0,0,0,0,57,0,75,78,0,0,48,48,82,82,928
2024-03-02 19:00:00,0,54,1,71,52,46,46,45,70,71,0,0,0,0,37,0,83,84,0,0,34,33,83,83,893
2024-03-02 19:10:00,1,45,0,60,48,48,47,45,57,57,0,0,0,0,32,0,86,88,0,0,23,22,93,92,844
2024-03-02 19:20:00,1,43,0,60,36,35,36,35,55,56,0,0,0,0,31,0,68,67,0,0,24,24,63,63,697
2024-03-02 19:30:00,0,36,2,53,42,41,39,37,46,47,0,0,0,0,21,0,67,68,0,0,17,17,74,74,681
2024-03-02 19:40:00,0,31,1,46,30,31,33,33,42,43,0,0,1,1,24,0,66,66,0,0,20,20,65,65,618
2024-03-02 19:50:00,0,40,0,58,43,47,46,44,56,58,0,0,0,0,34,0,78,79,0,0,29,29,77,77,795
2024-03-02 20:00:00,0,35,0,53,36,36,36,35,48,51,0,0,0,0,23,0,71,72,0,0,20,20,70,70,676
2024-03-02 20:10:00,2,28,0,46,32,35,33,29,47,49,0,0,0,0,23,0,62,63,0,0,23,23,56,56,607
2024-03-02 20:20:00,0,27,0,45,47,42,42,37,42,43,0,0,1,1,24,0,65,65,0,0,16,16,69,67,649
2024-03-02 20:30:00,0,24,1,42,31,38,36,34,41,42,0,0,0,0,24,0,61,62,0,0,11,11,68,69,595
2024-03-02 20:40:00,0,21,0,29,29,30,29,28,32,33,0,0,0,0,14,0,52,51,0,0,11,11,55,55,480
2024-03-02 20:50:00,0,30,0,32,20,23,22,22,28,30,0,0,0,0,13,0,42,42,0,0,12,12,38,38,404
2024-03-02 21:00:00,0,30,0,41,40,29,30,29,40,41,0,0,0,0,16,0,56,56,0,0,12,12,59,59,550
2024-03-02 21:10:00,1,20,0,34,23,25,26,25,33,33,0,0,0,0,13,0,45,46,0,0,12,12,47,47,442
2024-03-02 21:20:00,0,28,1,29,33,34,32,29,28,31,0,0,0,0,21,0,46,46,0,0,16,16,48,48,486
2024-03-02 21:30:00,0,20,1,33,26,28,30,27,32,32,0,0,0,0,20,0,44,44,0,0,13,13,51,51,465
2024-03-02 21:40:00,0,27,0,37,35,36,36,35,35,37,0,0,0,0,12,0,60,60,0,0,10,10,56,56,542
2024-03-02 21:50:00,0,24,0,38,22,24,24,24,34,34,0,0,0,0,16,0,42,42,0,0,13,13,50,50,450
2024-03-02 22:00:00,0,15,1,25,28,31,30,30,26,26,0,0,0,0,18,0,42,43,0,0,13,13,48,48,437
2024-03-02 22:10:00,0,27,0,15,21,22,23,20,25,25,0,0,0,0,12,0,40,41,0,0,11,11,42,43,378
2024-03-02 22:20:00,0,19,0,27,33,32,31,29,24,24,0,0,0,0,12,0,43,44,0,0,8,8,48,47,429
2024-03-02 22:30:00,0,23,2,29,29,31,31,30,30,32,0,0,0,0,26,0,36,36,0,0,20,20,41,41,457
2024-03-02 22:40:00,0,25,0,24,19,19,18,16,23,23,0,0,0,0,12,0,30,30,0,0,8,8,34,34,323
2024-03-02 22:50:00,0,16,0,28,23,24,24,23,24,26,0,0,0,0,17,0,36,37,0,0,14,14,41,41,388
2024-03-02 23:00:00,0,27,0,32,31,35,36,35,30,31,0,0,0,0,23,0,40,41,0,0,20,19,43,43,486
2024-03-02 23:10:00,0,14,0,20,23,26,26,26,21,21,0,0,0,0,11,0,40,40,0,0,8,8,43,43,370
2024-03-02 23:20:00,0,9,1,13,15,16,15,15,13,13,0,0,0,0,9,0,20,20,0,0,6,6,24,24,219
2024-03-02 23:30:00,0,16,1,20,11,14,15,15,20,20,0,0,0,0,11,0,25,25,0,0,9,9,26,26,263
2024-03-02 23:40:00,0,8,1,13,21,20,19,17,12,12,0,0,0,0,7,0,27,27,0,0,6,6,28,28,252
2024-03-02 23:50:00,0,12,0,17,21,24,24,21,16,18,0,0,0,0,8,0,35,34,0,0,8,8,34,34,314
2024-03-03 00:00:00,0,13,1,19,17,16,15,14,20,20,0,0,0,0,10,0,25,25,0,0,8,9,26,26,264
2024-03-03 00:10:00,0,16,1,28,15,20,20,17,26,26,0,0,0,0,19,0,30,30,0,0,13,13,35,35,344
2024-03-03 00:20:00,0,10,0,17,17,18,18,15,16,17,0,0,0,0,12,0,21,22,0,0,11,10,22,23,249
2024-03-03 00:30:00,0,17,0,19,13,15,14,14,19,19,0,0,0,0,13,0,21,21,0,0,8,8,25,25,251
2024-03-03 00:40:00,0,7,0,8,19,16,16,15,7,8,0,0,0,0,7,0,18,18,0,0,5,5,20,20,189
2024-03-03 00:50:00,0,17,1,25,5,9,9,9,26,26,0,0,0,0,19,0,18,18,0,0,17,17,19,19,254
2024-03-03 01:00:00,0,9,0,9,16,20,20,20,9,9,0,0,0,0,6,0,23,24,0,0,4,4,24,24,221
2024-03-03 01:10:00,0,13,0,12,7,7,7,7,12,12,0,0,0,0,3,0,16,16,0,0,3,3,17,17,152
2024-03-03 01:20:00,0,8,5,11,6,6,6,6,11,11,0,0,0,0,6,0,11,11,0,0,4,4,11,11,128
2024-03-03 01:30:00,0,9,0,12,9,10,9,6,12,13,0,0,0,0,3,0,18,18,0,0,3,3,18,18,161
2024-03-03 01:40:00,0,4,0,4,9,9,9,8,4,4,0,0,0,0,2,0,11,12,0,0,2,2,13,13,106
2024-03-03 01:50:00,0,4,0,8,13,14,14,13,8,8,0,0,0,0,8,0,15,15,0,0,6,6,12,12,156
2024-03-03 02:00:00,0,4,0,6,8,9,9,9,5,5,0,0,0,0,4,0,9,10,0,0,3,3,15,15,114
2024-03-03 02:10:00,0,7,0,7,12,12,12,10,7,8,0,0,0,0,3,0,17,18,0,0,3,3,15,15,149
2024-03-03 02:20:00,0,5,0,6,6,9,9,8,6,6,0,0,0,0,5,0,8,8,0,0,4,4,8,8,100
2024-03-03 02:30:00,0,2,0,5,3,4,4,4,5,5,0,0,0,0,2,0,9,9,0,0,1,1,10,10,74
2024-03-03 02:40:00,0,8,0,8,1,3,3,2,8,8,0,0,0,0,4,0,6,6,0,0,4,4,6,6,77
2024-03-03 02:50:00,0,6,0,6,5,5,5,5,6,6,0,0,0,0,5,0,6,6,0,0,5,5,6,6,83
2024-03-03 03:00:00,0,8,0,10,5,5,4,3,10,10,0,0,0,0,7,0,7,7,0,0,7,6,7,7,103
2024-03-03 03:10:00,0,6,0,8,4,6,7,6,8,8,0,0,0,0,7,0,7,7,0,0,5,6,8,8,101
2024-03-03 03:20:00,0,4,0,4,3,3,3,3,4,5,0,0,0,0,2,0,6,6,0,0,2,2,7,7,61
2024-03-03 03:30:00,0,3,0,5,2,3,3,3,5,5,0,0,0,0,4,0,3,3,0,0,3,3,4,4,53
2024-03-03 03:40:00,0,4,0,9,1,2,2,2,9,9,0,0,0,0,5,0,7,7,0,0,5,5,7,7,81
2024-03-03 03:50:00,0,2,0,4,2,3,3,3,4,4,0,0,0,0,3,0,4,4,0,0,3,3,4,4,50
2024-03-03 04:00:00,0,3,0,2,1,1,1,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,3,3,24
2024-03-03 04:10:00,0,0,0,2,0,2,2,1,3,2,0,0,0,0,0,0,4,4,0,0,0,0,4,4,28
2024-03-03 04:20:00,0,7,0,7,1,1,1,1,5,5,0,0,0,0,4,0,2,2,0,0,4,4,2,2,48
2024-03-03 04:30:00,0,4,0,3,3,3,2,2,4,6,0,0,0,0,1,0,7,7,0,0,1,1,7,7,58
2024-03-03 04:40:00,0,2,0,3,3,2,2,2,3,3,0,0,0,0,2,0,3,3,0,0,1,1,4,4,38
2024-03-03 04:50:00,0,5,1,7,1,4,4,3,7,7,0,0,0,0,4,0,7,7,0,0,4,4,7,7,79
2024-03-03 05:00:00,0,3,0,4,3,2,1,1,4,4,0,0,0,0,2,0,4,4,0,0,2,2,4,3,43
2024-03-03 05:10:00,0,5,0,4,4,5,5,5,4,4,0,0,0,0,3,0,6,6,0,0,2,2,8,8,71
2024-03-03 05:20:00,0,1,0,3,7,7,6,6,3,4,0,0,0,0,3,0,7,7,0,0,2,2,8,8,74
2024-03-03 05:30:00,0,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,12
2024-03-03 05:40:00,0,6,0,5,2,2,3,3,5,5,0,0,0,0,3,0,6,6,0,0,2,2,6,6,62
2024-03-03 05:50:00,0,3,0,3,1,1,1,1,3,4,0,0,0,0,2,0,3,3,0,0,2,2,3,3,35
2024-03-03 06:00:00,0,7,0,7,5,6,5,5,7,8,0,0,0,0,1,0,13,12,0,0,1,1,12,12,102
2024-03-03 06:10:00,0,2,1,6,10,7,7,7,6,6,0,0,0,0,2,0,11,11,0,0,1,1,11,11,100
2024-03-03 06:20:00,0,4,0,6,6,7,6,6,6,7,0,0,0,0,4,0,8,8,0,0,2,2,10,10,92
2024-03-03 06:30:00,0,4,1,7,3,3,4,4,8,8,0,0,1,0,2,0,10,10,0,0,4,3,10,10,92
2024-03-03 06:40:00,0,3,0,5,4,5,5,4,2,2,0,0,0,0,1,0,7,7,0,0,1,1,7,7,61
2024-03-03 06:50:00,0,5,0,5,3,3,2,1,6,6,0,0,0,0,0,0,8,8,0,0,0,0,7,7,61
2024-03-03 07:00:00,0,5,0,4,3,3,4,4,4,4,0,0,0,0,2,0,6,6,0,0,1,1,7,7,61
2024-03-03 07:10:00,0,4,0,5,0,0,0,0,5,5,0,0,0,0,1,0,4,4,0,0,1,1,4,4,38
2024-03-03 07:20:00,0,5,0,6,5,5,5,5,6,6,0,0,2,2,1,0,12,12,0,0,1,1,12,12,98
2024-03-03 07:30:00,0,5,0,5,3,3,3,3,5,5,0,0,0,0,2,0,5,5,0,0,2,2,5,5,58
2024-03-03 07:40:00,0,4,0,4,6,7,6,4,3,3,0,0,0,0,2,0,9,9,0,0,1,1,8,8,75
2024-03-03 07:50:00,0,1,0,4,2,2,3,2,4,4,0,0,0,0,2,0,5,5,0,0,3,3,5,5,50
2024-03-03 08:00:00,0,2,0,3,7,5,4,3,2,2,0,0,0,0,1,0,5,5,0,0,1,1,5,5,51
2024-03-03 08:10:00,0,4,0,4,8,8,9,7,4,4,0,0,0,0,2,0,11,11,0,0,2,2,10,10,96
2024-03-03 08:20:00,0,4,3,5,8,8,8,7,5,5,0,0,0,0,2,0,9,11,0,0,2,2,12,12,103
2024-03-03 08:30:00,0,13,0,13,6,6,6,5,10,10,0,0,0,0,4,0,13,13,0,0,1,1,13,13,127
2024-03-03 08:40:00,0,6,0,7,10,10,9,8,8,8,0,0,0,0,2,0,15,15,0,0,1,1,17,17,134
2024-03-03 08:50:00,0,4,0,9,11,12,13,12,9,9,0,0,0,0,3,0,18,18,0,0,3,3,19,19,162
2024-03-03 09:00:00,0,8,0,12,5,5,5,4,10,10,0,0,0,0,6,0,7,7,0,0,6,6,7,7,105
2024-03-03 09:10:00,0,9,0,14,12,13,11,11,15,15,0,0,0,0,7,0,19,19,0,0,6,6,19,19,195
2024-03-03 09:20:00,0,21,0,25,6,6,8,8,25,25,0,0,0,0,14,0,21,21,0,0,13,13,20,20,246
2024-03-03 09:30:00,0,16,1,22,12,11,10,11,20,22,0,0,0,0,8,0,24,24,0,0,4,4,28,28,245
2024-03-03 09:40:00,0,22,0,30,15,14,15,15,27,27,0,0,0,0,13,0,29,30,0,0,11,11,29,29,317
2024-03-03 09:50:00,0,25,1,30,24,23,20,19,28,30,0,0,0,0,16,0,31,32,0,0,15,15,34,34,377
2024-03-03 10:00:00,0,29,0,33,18,22,25,25,32,33,0,0,0,0,18,0,39,40,0,0,13,13,42,42,424
2024-03-03 10:10:00,0,17,1,36,12,13,13,12,31,33,0,0,1,2,22,0,23,23,0,0,19,19,25,25,327
2024-03-03 10:20:00,0,25,0,27,20,22,22,20,26,26,0,0,0,0,14,0,31,31,0,0,10,10,33,33,350
2024-03-03 10:30:00,0,18,0,25,14,13,12,12,22,22,0,0,0,0,22,0,14,14,0,0,19,19,17,17,260
2024-03-03 10:40:00,0,20,0,24,24,21,23,23,23,23,0,0,0,0,14,0,35,35,0,0,11,11,38,38,363
2024-03-03 10:50:00,0,24,0,36,24,21,18,17,37,42,0,0,0,0,19,0,35,35,0,0,16,16,34,34,408
2024-03-03 11:00:00,0,15,0,29,33,25,26,24,27,28,0,0,0,0,13,0,42,42,0,0,10,10,46,46,416
2024-03-03 11:10:00,0,12,0,28,18,17,17,14,27,29,0,0,0,0,14,0,32,32,0,0,13,13,33,33,332
2024-03-03 11:20:00,0,28,0,37,24,25,23,22,29,31,0,0,0,0,17,0,32,32,0,0,11,11,38,38,398
2024-03-03 11:30:00,1,11,1,31,29,30,32,30,31,31,0,0,0,0,18,0,46,46,0,0,14,14,51,51,467
2024-03-03 11:40:00,0,21,0,31,28,31,30,26,30,30,0,0,0,0,17,0,43,43,0,0,14,14,43,44,445
2024-03-03 11:50:00,0,26,0,36,38,37,37,33,33,34,0,0,0,0,14,0,54,55,0,0,11,11,56,56,531
2024-03-03 12:00:00,0,26,0,32,29,31,30,29,32,32,0,0,3,1,20,0,40,41,0,0,18,18,42,42,466
2024-03-03 12:10:00,0,29,0,38,40,20,20,18,35,35,0,0,0,0,16,0,43,43,0,0,16,15,43,43,454
2024-03-03 12:20:00,0,32,0,62,38,38,38,37,55,55,0,0,0,0,29,0,66,66,0,0,24,24,61,61,686
2024-03-03 12:30:00,0,20,0,47,34,32,30,29,48,48,0,0,0,0,25,0,54,53,0,0,22,22,61,61,586
2024-03-03 12:40:00,0,34,1,46,60,36,32,30,42,46,0,0,0,0,26,0,48,49,0,0,22,21,51,50,594
2024-03-03 12:50:00,0,26,0,44,27,30,31,30,43,47,0,0,0,0,24,0,50,55,0,0,19,19,58,59,562
2024-03-03 13:00:00,0,29,1,55,58,46,48,45,50,51,0,0,0,0,36,0,62,62,0,0,29,29,67,64,732
2024-03-03 13:10:00,0,23,0,37,26,30,30,28,33,34,0,0,0,0,20,0,47,46,0,0,17,17,49,50,487
2024-03-03 13:20:00,0,31,1,46,37,36,36,34,44,46,0,0,0,0,17,0,63,64,0,0,15,15,59,59,603
2024-03-03 13:30:00,0,26,1,39,34,37,38,37,33,34,0,0,0,0,18,0,57,59,0,0,17,18,57,57,562
2024-03-03 13:40:00,0,25,1,42,37,35,36,31,38,40,0,0,0,0,19,0,58,59,0,0,13,13,65,65,577
2024-03-03 13:50:00,1,37,3,52,67,49,46,42,50,52,0,0,0,0,29,0,65,65,0,0,25,25,63,63,734
2024-03-03 14:00:00,1,30,1,50,48,46,47,47,45,48,0,0,0,0,23,0,82,81,0,0,23,22,73,73,740
2024-03-03 14:10:00,0,25,0,42,47,37,35,34,40,41,0,0,0,0,18,0,58,57,0,0,14,14,62,62,586
2024-03-03 14:20:00,2,34,1,56,44,44,45,42,55,55,0,0,0,0,31,0,69,70,0,0,23,23,75,74,743
2024-03-03 14:30:00,0,44,1,54,28,30,29,27,45,48,0,0,0,0,20,0,61,61,0,0,17,17,65,65,612
2024-03-03 14:40:00,0,42,0,65,56,43,43,37,58,60,0,0,0,0,30,0,74,73,0,0,26,25,71,71,774
2024-03-03 14:50:00,0,38,0,56,42,43,43,40,49,53,0,0,0,0,23,0,72,76,0,0,16,16,82,82,731
2024-03-03 15:00:00,0,34,0,58,47,34,34,34,55,59,0,0,0,0,27,0,62,61,0,0,27,27,60,59,678
2024-03-03 15:10:00,0,37,1,53,34,37,35,32,47,49,0,0,0,0,34,0,56,58,0,0,26,25,60,61,645
2024-03-03 15:20:00,1,41,1,59,35,36,36,36,57,60,0,0,0,0,34,0,65,67,0,0,27,27,62,62,706
2024-03-03 15:30:00,0,29,0,43,40,41,42,39,35,35,0,0,0,0,20,0,54,53,0,0,14,14,58,58,575
2024-03-03 15:40:00,0,44,0,51,43,41,38,34,48,50,0,0,4,3,26,0,71,71,0,0,20,19,68,68,699
2024-03-03 15:50:00,0,33,0,58,31,31,31,31,51,56,0,0,0,0,34,0,59,59,0,0,29,29,57,56,645
2024-03-03 16:00:00,0,33,0,40,70,33,34,34,34,36,0,0,0,0,17,0,57,58,0,0,14,14,53,52,579
2024-03-03 16:10:00,0,30,0,53,56,40,39,38,52,54,0,0,0,0,34,0,62,64,0,0,23,23,69,68,705
2024-03-03 16:20:00,0,44,0,66,41,41,42,40,62,64,0,0,0,0,27,0,73,74,0,0,19,19,73,75,760
2024-03-03 16:30:00,1,38,1,50,40,42,41,39,46,48,0,0,0,0,26,0,68,69,0,0,23,23,70,70,695
2024-03-03 16:40:00,0,31,0,48,46,39,39,35,46,49,0,0,0,0,23,0,67,67,0,0,20,20,64,64,658
2024-03-03 16:50:00,0,38,0,55,42,44,43,40,54,58,0,0,0,0,26,0,72,72,0,0,21,20,70,72,727
2024-03-03 17:00:00,1,35,1,60,41,43,41,39,55,56,0,0,1,1,32,0,69,69,0,0,26,26,68,68,732
2024-03-03 17:10:00,0,41,0,58,26,28,29,27,56,57,0,0,0,0,39,0,49,49,0,0,36,36,53,53,637
2024-03-03 17:20:00,0,39,1,64,36,34,32,32,63,65,0,0,0,0,30,0,65,66,0,0,26,26,63,63,705
2024-03-03 17:30:00,2,48,0,66,39,43,45,44,63,65,0,0,0,0,32,0,81,80,0,0,27,27,78,78,818
2024-03-03 17:40:00,1,25,0,48,39,40,38,33,47,50,0,0,0,0,23,0,66,66,0,0,16,16,64,64,636
2024-03-03 17:50:00,0,38,0,64,47,27,26,24,57,58,0,0,0,0,29,0,55,54,0,0,24,24,58,58,643
2024-03-03 18:00:00,0,48,0,55,35,36,37,34,51,52,0,0,0,0,29,0,68,70,0,0,22,22,75,75,709
2024-03-03 18:10:00,0,38,0,55,33,39,40,37,53,54,0,0,0,0,23,0,75,75,0,0,19,19,69,69,698
2024-03-03 18:20:00,0,41,1,58,28,29,31,29,54,54,0,0,0,0,31,0,52,52,0,0,20,20,60,60,620
2024-03-03 18:30:00,0,35,0,47,34,34,34,31,48,49,0,0,0,0,15,0,67,68,0,0,16,16,71,71,636
2024-03-03 18:40:00,0,42,0,55,32,23,24,23,54,56,0,0,0,0,23,0,59,59,0,0,21,21,58,58,608
2024-03-03 18:50:00,1,31,1,40,39,40,40,36,33,35,0,0,0,0,21,0,56,57,0,0,17,17,60,60,584
2024-03-03 19:00:00,0,38,0,45,43,35,34,32,42,44,0,0,0,0,24,0,55,54,0,0,23,23,53,52,597
2024-03-03 19:10:00,0,33,0,49,24,24,24,24,47,50,0,0,0,0,32,0,42,43,0,0,27,27,47,47,540
2024-03-03 19:20:00,0,31,1,44,33,37,35,32,42,43,0,0,0,0,23,0,55,55,0,0,24,24,51,51,581
2024-03-03 19:30:00,0,27,1,43,19,23,21,20,42,43,0,0,0,0,20,0,38,38,0,0,15,15,43,43,451
2024-03-03 19:40:00,0,22,1,37,24,27,27,26,34,36,0,0,0,0,23,0,47,47,0,0,21,21,52,52,497
2024-03-03 19:50:00,0,21,0,29,28,29,29,27,31,31,0,0,0,0,15,0,48,48,0,0,13,13,48,48,458
2024-03-03 20:00:00,0,27,0,38,44,29,28,24,36,37,0,0,0,0,20,0,49,49,0,0,15,15,47,47,505
2024-03-03 20:10:00,0,11,1,18,15,18,17,14,16,16,0,0,0,0,5,0,28,29,0,0,5,5,31,30,259
2024-03-03 20:20:00,0,23,0,32,16,19,19,17,30,29,0,0,0,0,15,0,34,34,0,0,11,11,37,38,365
2024-03-03 20:30:00,0,11,0,15,29,30,30,27,14,14,0,0,0,0,7,0,38,39,0,0,5,5,36,36,336
2024-03-03 20:40:00,0,9,0,18,19,20,20,20,15,16,0,0,0,0,9,0,28,27,0,0,7,7,30,30,275
2024-03-03 20:50:00,0,7,0,14,24,24,24,24,15,15,0,0,0,0,11,0,27,27,0,0,6,6,31,31,286
2024-03-03 21:00:00,0,19,2,25,33,22,22,20,22,22,0,0,0,0,15,0,33,33,0,0,13,13,36,36,366
2024-03-03 21:10:00,0,3,0,7,16,20,19,18,7,8,0,0,0,0,4,0,23,23,0,0,2,2,24,24,200
2024-03-03 21:20:00,0,12,1,20,19,20,19,18,18,19,0,0,0,0,13,0,24,24,0,0,8,8,28,28,279
2024-03-03 21:30:00,0,10,0,15,15,17,16,14,14,15,0,0,0,0,11,0,21,21,0,0,8,8,24,24,233
2024-03-03 21:40:00,0,17,0,24,18,19,20,19,20,20,0,0,0,0,10,0,32,32,0,0,10,10,32,31,314
2024-03-03 21:50:00,0,11,0,16,14,16,15,13,18,19,0,0,0,0,9,0,28,29,0,0,7,7,30,30,262
2024-03-03 22:00:00,0,21,0,24,18,19,19,18,24,24,0,0,0,0,16,0,29,29,0,0,14,14,30,30,329
2024-03-03 22:10:00,0,14,0,20,14,16,15,15,19,20,0,0,0,0,7,0,27,27,0,0,7,7,23,23,254
2024-03-03 22:20:00,0,6,0,7,23,25,24,19,6,6,0,0,0,0,8,0,24,24,0,0,3,3,27,27,232
2024-03-03 22:30:00,0,8,0,17,12,14,16,14,17,17,0,0,0,0,4,0,29,29,0,0,5,5,29,29,245
2024-03-03 22:40:00,0,10,0,13,20,21,20,19,13,15,0,0,0,0,10,0,23,23,0,0,5,5,28,28,253
2024-03-03 22:50:00,0,7,0,14,17,19,19,18,14,15,0,0,0,0,5,0,29,28,0,0,5,5,27,27,249
2024-03-03 23:00:00,0,5,0,8,11,13,12,12,8,8,0,0,0,0,4,0,16,15,0,0,4,4,16,16,152
2024-03-03 23:10:00,0,4,0,4,7,8,8,6,3,4,0,0,0,0,1,0,10,11,0,0,1,1,11,11,90
2024-03-03 23:20:00,0,9,0,9,7,8,8,7,8,8,0,0,0,0,2,0,14,14,0,0,3,3,12,12,124
2024-03-03 23:30:00,0,2,0,5,4,5,5,4,4,4,0,0,0,0,2,0,9,9,0,0,2,2,9,9,75
2024-03-03 23:40:00,0,2,0,2,17,17,16,15,2,3,0,0,0,0,3,0,15,16,0,0,2,2,17,17,146
2024-03-03 23:50:00,0,3,0,4,9,8,8,8,4,4,0,0,0,0,1,0,11,11,0,0,1,1,11,11,95
2024-03-04 00:00:00,0,3,0,6,8,9,9,7,5,6,0,0,0,0,3,0,11,11,0,0,1,2,12,12,105
2024-03-04 00:10:00,0,6,0,6,6,6,5,5,6,7,0,0,0,0,3,0,10,10,0,0,3,3,10,10,96
2024-03-04 00:20:00,0,3,0,3,2,4,4,4,2,3,0,0,0,0,3,0,5,5,0,0,1,1,6,6,52
2024-03-04 00:30:00,0,2,1,2,2,3,3,3,2,2,0,0,0,0,0,0,5,5,0,0,0,0,5,5,40
