datetime,V21Z,V81Z,V111Z,V112Z,Total
2024-03-05 06:00:00,15,10,10,9,44
2024-03-05 06:10:00,17,11,7,6,41
2024-03-05 06:20:00,16,16,20,10,62
2024-03-05 06:30:00,16,13,7,3,39
2024-03-05 06:40:00,24,16,19,14,73
2024-03-05 06:50:00,19,26,8,9,62
2024-03-05 07:00:00,27,21,15,17,80
2024-03-05 07:10:00,29,12,18,18,77
2024-03-05 07:20:00,30,25,15,14,84
2024-03-05 07:30:00,27,13,12,19,71
2024-03-05 07:40:00,29,20,31,26,106
2024-03-05 07:50:00,29,12,35,14,90
2024-03-05 08:00:00,24,20,26,22,92
2024-03-05 08:10:00,27,21,18,18,84
2024-03-05 08:20:00,35,24,21,16,96
2024-03-05 08:30:00,21,19,16,19,75
2024-03-05 08:40:00,25,31,16,21,93
2024-03-05 08:50:00,22,12,16,10,60
2024-03-05 09:00:00,26,24,22,19,91
2024-03-05 09:10:00,21,17,18,9,65
2024-03-05 09:20:00,25,13,11,17,66
2024-03-05 09:30:00,28,12,16,12,68
2024-03-05 09:40:00,30,23,21,22,96
2024-03-05 09:50:00,36,19,25,35,115
2024-03-05 10:00:00,28,16,23,14,81
2024-03-05 10:10:00,26,15,15,15,71
2024-03-05 10:20:00,29,23,13,20,85
2024-03-05 10:30:00,21,22,15,15,73
2024-03-05 10:40:00,27,15,24,24,90
2024-03-05 10:50:00,12,17,19,16,64
2024-03-05 11:00:00,28,21,21,24,94
2024-03-05 11:10:00,29,19,18,25,91
2024-03-05 11:20:00,15,20,15,15,65
2024-03-05 11:30:00,29,19,25,13,86
2024-03-05 11:40:00,30,19,20,23,92
2024-03-05 11:50:00,23,16,20,16,75
2024-03-05 12:00:00,23,25,19,18,85
2024-03-05 12:10:00,32,24,31,23,110
2024-03-05 12:20:00,27,21,15,20,83
2024-03-05 12:30:00,31,21,21,25,98
2024-03-05 12:40:00,24,21,21,15,81
2024-03-05 12:50:00,25,14,14,17,70
2024-03-05 13:00:00,25,16,21,23,85
2024-03-05 13:10:00,28,8,24,23,83
2024-03-05 13:20:00,23,21,28,11,83
2024-03-05 13:30:00,17,22,26,10,75
2024-03-05 13:40:00,19,13,17,18,67
2024-03-05 13:50:00,30,12,21,24,87
2024-03-05 14:00:00,28,18,22,20,88
2024-03-05 14:10:00,24,9,22,23,78
2024-03-05 14:20:00,26,15,23,19,83
2024-03-05 14:30:00,27,21,23,29,100
2024-03-05 14:40:00,28,21,25,17,91
2024-03-05 14:50:00,28,21,24,14,87
2024-03-05 15:00:00,26,23,18,15,82
2024-03-05 15:10:00,29,17,28,24,98
2024-03-05 15:20:00,22,16,20,1,59
2024-03-05 15:30:00,31,16,27,11,85
2024-03-05 15:40:00,33,16,21,14,84
2024-03-05 15:50:00,36,12,29,17,94
2024-03-05 16:00:00,27,25,33,21,106
2024-03-05 16:10:00,29,13,22,26,90
2024-03-05 16:20:00,25,13,35,17,90
2024-03-05 16:30:00,31,18,28,20,97
2024-03-05 16:40:00,21,22,17,14,74
2024-03-05 16:50:00,32,23,32,13,100
2024-03-05 17:00:00,29,20,24,22,95
2024-03-05 17:10:00,19,12,33,29,93
2024-03-05 17:20:00,24,27,29,25,105
2024-03-05 17:30:00,16,9,21,14,60
2024-03-05 17:40:00,19,18,25,27,89
2024-03-05 17:50:00,23,23,43,22,111
2024-03-05 18:00:00,26,21,29,17,93
2024-03-05 18:10:00,22,14,35,24,95
2024-03-05 18:20:00,23,19,40,20,102
2024-03-05 18:30:00,19,15,50,22,106
2024-03-05 18:40:00,27,20,42,26,115
2024-03-05 18:50:00,34,18,30,17,99
2024-03-05 19:00:00,40,13,31,16,100
2024-03-05 19:10:00,24,18,40,19,101
2024-03-05 19:20:00,18,10,40,22,90
2024-03-05 19:30:00,15,13,48,22,98
2024-03-05 19:40:00,26,16,30,23,95
2024-03-05 19:50:00,29,9,30,19,87
2024-03-05 20:00:00,26,10,33,20,89
2024-03-05 20:10:00,31,8,20,13,72
2024-03-05 20:20:00,24,11,29,19,83
2024-03-05 20:30:00,18,12,15,11,56
2024-03-05 20:40:00,21,6,22,17,66
2024-03-05 20:50:00,28,7,28,11,74
2024-03-05 21:00:00,24,14,27,14,79
2024-03-05 21:10:00,16,19,14,11,60
2024-03-05 21:20:00,18,9,25,16,68
2024-03-05 21:30:00,16,10,23,9,58
2024-03-05 21:40:00,16,14,20,12,62
2024-03-05 21:50:00,13,9,14,7,43
2024-03-05 22:00:00,13,12,23,17,65
2024-03-05 22:10:00,17,8,25,14,64
2024-03-05 22:20:00,9,5,21,12,47
2024-03-05 22:30:00,16,4,13,3,36
2024-03-05 22:40:00,14,5,15,7,41
2024-03-05 22:50:00,9,6,19,10,44
2024-03-05 23:00:00,15,5,17,8,45
2024-03-05 23:10:00,15,2,8,4,29
2024-03-05 23:20:00,9,6,5,4,24
2024-03-05 23:30:00,12,2,6,3,23
2024-03-05 23:40:00,5,0,7,5,17
2024-03-05 23:50:00,3,4,5,4,16
2024-03-06 00:00:00,4,3,3,3,13
2024-03-06 00:10:00,2,2,7,3,14
2024-03-06 00:20:00,3,3,0,0,6
2024-03-06 00:30:00,1,2,3,2,8
2024-03-06 00:40:00,1,0,3,2,6
2024-03-06 00:50:00,4,1,0,0,5
2024-03-06 01:00:00,6,2,3,2,13
2024-03-06 01:10:00,6,0,1,1,8
2024-03-06 01:20:00,6,4,5,2,17
2024-03-06 01:30:00,3,2,2,2,9
2024-03-06 01:40:00,4,0,6,3,13
2024-03-06 01:50:00,2,3,0,0,5
2024-03-06 02:00:00,0,1,2,1,4
2024-03-06 02:10:00,2,0,5,2,9
2024-03-06 02:20:00,0,2,6,3,11
2024-03-06 02:30:00,2,0,1,1,4
2024-03-06 02:40:00,1,0,3,2,6
2024-03-06 02:50:00,3,3,0,0,6
2024-03-06 03:00:00,1,1,4,3,9
2024-03-06 03:10:00,2,3,2,1,8
2024-03-06 03:20:00,3,1,2,2,8
2024-03-06 03:30:00,3,1,2,1,7
2024-03-06 03:40:00,3,5,2,3,13
2024-03-06 03:50:00,2,1,4,2,9
2024-03-06 04:00:00,5,0,2,1,8
2024-03-06 04:10:00,3,0,0,0,3
2024-03-06 04:20:00,2,2,3,1,8
2024-03-06 04:30:00,6,2,3,2,13
2024-03-06 04:40:00,6,3,0,0,9
2024-03-06 04:50:00,3,2,0,0,5
2024-03-06 05:00:00,4,2,1,1,8
2024-03-06 05:10:00,7,13,18,3,41
2024-03-06 05:20:00,10,5,5,5,25
2024-03-06 05:30:00,16,11,2,1,30
2024-03-06 05:40:00,7,5,10,8,30
2024-03-06 05:50:00,7,8,7,6,28
2024-03-06 06:00:00,10,10,7,6,33
2024-03-06 06:10:00,13,9,13,8,43
2024-03-06 06:20:00,11,9,12,10,42
2024-03-06 06:30:00,20,17,30,10,77
2024-03-06 06:40:00,17,20,16,12,65
2024-03-06 06:50:00,28,15,13,12,68
2024-03-06 07:00:00,22,26,9,9,66
2024-03-06 07:10:00,27,18,11,14,70
2024-03-06 07:20:00,23,21,10,12,66
2024-03-06 07:30:00,23,13,11,16,63
2024-03-06 07:40:00,27,10,22,15,74
2024-03-06 07:50:00,20,13,33,24,90
2024-03-06 08:00:00,32,16,24,22,94
2024-03-06 08:10:00,31,19,18,19,87
2024-03-06 08:20:00,28,23,17,13,81
2024-03-06 08:30:00,31,14,17,17,79
2024-03-06 08:40:00,32,27,21,21,101
2024-03-06 08:50:00,32,27,19,17,95
2024-03-06 09:00:00,29,22,17,18,86
2024-03-06 09:10:00,23,16,20,25,84
2024-03-06 09:20:00,38,26,21,20,105
2024-03-06 09:30:00,22,20,17,14,73
2024-03-06 09:40:00,36,14,16,19,85
2024-03-06 09:50:00,28,20,24,17,89
2024-03-06 10:00:00,34,19,20,18,91
2024-03-06 10:10:00,31,20,22,23,96
2024-03-06 10:20:00,19,16,21,21,77
2024-03-06 10:30:00,30,17,23,14,84
2024-03-06 10:40:00,33,16,15,19,83
2024-03-06 10:50:00,20,18,13,17,68
2024-03-06 11:00:00,27,25,23,19,94
2024-03-06 11:10:00,40,15,26,18,99
2024-03-06 11:20:00,24,30,20,15,89
2024-03-06 11:30:00,31,20,22,22,95
2024-03-06 11:40:00,27,18,15,22,82
2024-03-06 11:50:00,29,18,20,20,87
2024-03-06 12:00:00,18,20,26,18,82
2024-03-06 12:10:00,30,9,16,21,76
2024-03-06 12:20:00,31,29,19,16,95
2024-03-06 12:30:00,19,15,20,13,67
2024-03-06 12:40:00,18,18,22,13,71
2024-03-06 12:50:00,18,20,22,24,84
2024-03-06 13:00:00,25,22,21,17,85
2024-03-06 13:10:00,22,27,21,21,91
2024-03-06 13:20:00,27,13,14,5,59
2024-03-06 13:30:00,27,9,22,15,73
2024-03-06 13:40:00,24,17,15,15,71
2024-03-06 13:50:00,29,19,23,17,88
2024-03-06 14:00:00,31,18,32,15,96
2024-03-06 14:10:00,16,26,27,20,89
2024-03-06 14:20:00,25,17,27,24,93
2024-03-06 14:30:00,28,19,18,15,80
2024-03-06 14:40:00,27,18,33,16,94
2024-03-06 14:50:00,23,10,0,9,42
2024-03-06 15:00:00,17,20,0,16,53
2024-03-06 15:10:00,22,19,0,18,59
2024-03-06 15:20:00,15,19,1,16,51
2024-03-06 15:30:00,33,9,0,10,52
2024-03-06 15:40:00,30,18,0,2,50
2024-03-06 15:50:00,25,14,0,11,50
2024-03-06 16:00:00,27,18,0,23,68
2024-03-06 16:10:00,28,11,0,11,50
2024-03-06 16:20:00,22,20,0,10,52
2024-03-06 16:30:00,14,18,0,14,46
2024-03-06 16:40:00,21,23,0,20,64
2024-03-06 16:50:00,27,6,0,13,46
2024-03-06 17:00:00,22,14,0,19,55
2024-03-06 17:10:00,25,15,0,10,50
2024-03-06 17:20:00,25,21,0,16,62
2024-03-06 17:30:00,18,10,0,17,45
2024-03-06 17:40:00,19,15,0,16,50
2024-03-06 17:50:00,20,17,0,22,59
2024-03-06 18:00:00,22,16,0,21,59
2024-03-06 18:10:00,22,19,0,12,53
2024-03-06 18:20:00,28,19,17,25,89
2024-03-06 18:30:00,30,20,42,26,118
2024-03-06 18:40:00,25,25,31,22,103
2024-03-06 18:50:00,23,20,43,20,106
2024-03-06 19:00:00,26,14,60,15,115
2024-03-06 19:10:00,24,12,54,16,106
2024-03-06 19:20:00,20,14,34,26,94
2024-03-06 19:30:00,31,9,43,21,104
2024-03-06 19:40:00,31,18,41,25,115
2024-03-06 19:50:00,28,13,39,22,102
2024-03-06 20:00:00,24,16,28,15,83
2024-03-06 20:10:00,13,18,23,14,68
2024-03-06 20:20:00,17,12,33,19,81
2024-03-06 20:30:00,16,14,24,15,69
2024-03-06 20:40:00,24,12,39,14,89
2024-03-06 20:50:00,24,9,33,19,85
2024-03-06 21:00:00,17,12,35,17,81
2024-03-06 21:10:00,25,16,42,11,94
2024-03-06 21:20:00,15,10,19,15,59
2024-03-06 21:30:00,17,14,20,16,67
2024-03-06 21:40:00,16,12,27,10,65
2024-03-06 21:50:00,12,13,10,6,41
2024-03-06 22:00:00,18,7,19,12,56
2024-03-06 22:10:00,29,4,17,10,60
2024-03-06 22:20:00,16,10,26,20,72
2024-03-06 22:30:00,13,9,10,10,42
2024-03-06 22:40:00,14,3,21,12,50
2024-03-06 22:50:00,13,4,28,15,60
2024-03-06 23:00:00,16,1,8,6,31
2024-03-06 23:10:00,10,0,8,5,23
2024-03-06 23:20:00,8,9,11,4,32
2024-03-06 23:30:00,4,3,6,3,16
2024-03-06 23:40:00,5,3,7,5,20
2024-03-06 23:50:00,7,5,4,2,18
2024-03-07 00:00:00,5,2,3,2,12
2024-03-07 00:10:00,0,2,4,2,8
2024-03-07 00:20:00,3,2,4,3,12
2024-03-07 00:30:00,1,0,7,3,11
2024-03-07 00:40:00,2,0,0,0,2
2024-03-07 00:50:00,2,0,4,2,8
2024-03-07 01:00:00,6,3,7,3,19
2024-03-07 01:10:00,3,1,6,2,12
2024-03-07 01:20:00,4,4,0,0,8
2024-03-07 01:30:00,3,0,5,3,11
2024-03-07 01:40:00,1,0,2,1,4
2024-03-07 01:50:00,3,0,0,0,3
2024-03-07 02:00:00,2,2,0,0,4
2024-03-07 02:10:00,0,1,5,3,9
2024-03-07 02:20:00,1,3,1,1,6
2024-03-07 02:30:00,6,2,0,0,8
2024-03-07 02:40:00,2,2,4,2,10
2024-03-07 02:50:00,3,3,0,0,6
2024-03-07 03:00:00,1,1,5,2,9
2024-03-07 03:10:00,1,3,2,2,8
2024-03-07 03:20:00,2,0,2,1,5
2024-03-07 03:30:00,0,1,1,1,3
2024-03-07 03:40:00,1,3,2,1,7
2024-03-07 03:50:00,1,3,4,1,9
2024-03-07 04:00:00,4,1,15,3,23
2024-03-07 04:10:00,1,0,0,0,1
2024-03-07 04:20:00,1,1,0,0,2
2024-03-07 04:30:00,3,3,1,1,8
2024-03-07 04:40:00,2,1,0,0,3
2024-03-07 04:50:00,7,3,6,3,19
2024-03-07 05:00:00,4,4,3,2,13
2024-03-07 05:10:00,7,8,2,3,20
2024-03-07 05:20:00,5,8,9,7,29
2024-03-07 05:30:00,12,11,4,3,30
2024-03-07 05:40:00,16,12,17,9,54
2024-03-07 05:50:00,12,6,9,7,34
2024-03-07 06:00:00,12,8,5,6,31
2024-03-07 06:10:00,15,11,14,9,49
2024-03-07 06:20:00,16,16,16,7,55
2024-03-07 06:30:00,22,16,20,20,78
2024-03-07 06:40:00,27,11,26,33,97
2024-03-07 06:50:00,23,20,10,12,65
2024-03-07 07:00:00,19,19,9,11,58
2024-03-07 07:10:00,19,16,13,10,58
2024-03-07 07:20:00,21,21,10,10,62
2024-03-07 07:30:00,31,20,11,12,74
2024-03-07 07:40:00,29,12,23,13,77
2024-03-07 07:50:00,25,9,31,16,81
2024-03-07 08:00:00,23,20,21,14,78
2024-03-07 08:10:00,34,16,21,11,82
2024-03-07 08:20:00,23,18,17,17,75
2024-03-07 08:30:00,37,20,9,11,77
2024-03-07 08:40:00,25,23,17,15,80
2024-03-07 08:50:00,25,27,20,15,87
2024-03-07 09:00:00,32,21,13,11,77
2024-03-07 09:10:00,27,17,17,20,81
2024-03-07 09:20:00,45,24,20,17,106
2024-03-07 09:30:00,31,11,18,19,79
2024-03-07 09:40:00,34,19,25,18,96
2024-03-07 09:50:00,30,17,25,18,90
2024-03-07 10:00:00,34,17,17,18,86
2024-03-07 10:10:00,19,19,23,27,88
2024-03-07 10:20:00,27,21,13,15,76
2024-03-07 10:30:00,38,17,24,21,100
2024-03-07 10:40:00,30,19,16,19,84
2024-03-07 10:50:00,24,20,19,20,83
2024-03-07 11:00:00,36,10,25,22,93
2024-03-07 11:10:00,36,20,20,16,92
2024-03-07 11:20:00,32,20,20,18,90
2024-03-07 11:30:00,35,11,7,17,70
2024-03-07 11:40:00,32,25,2,21,80
2024-03-07 11:50:00,33,26,13,12,84
2024-03-07 12:00:00,40,24,21,22,107
2024-03-07 12:10:00,42,19,23,17,101
2024-03-07 12:20:00,27,15,17,21,80
2024-03-07 12:30:00,29,18,19,14,80
2024-03-07 12:40:00,29,17,20,19,85
2024-03-07 12:50:00,34,18,20,18,90
2024-03-07 13:00:00,34,16,23,21,94
2024-03-07 13:10:00,22,14,28,28,92
2024-03-07 13:20:00,27,16,26,16,85
2024-03-07 13:30:00,29,15,20,10,74
2024-03-07 13:40:00,34,16,23,18,91
2024-03-07 13:50:00,23,12,24,4,63
2024-03-07 14:00:00,22,17,29,19,87
2024-03-07 14:10:00,29,20,18,12,79
2024-03-07 14:20:00,27,26,20,17,90
2024-03-07 14:30:00,31,13,20,16,80
2024-03-07 14:40:00,31,24,23,14,92
2024-03-07 14:50:00,27,15,21,19,82
2024-03-07 15:00:00,28,14,25,9,76
2024-03-07 15:10:00,18,12,31,11,72
2024-03-07 15:20:00,19,13,37,17,86
2024-03-07 15:30:00,35,14,18,15,82
2024-03-07 15:40:00,25,15,28,9,77
2024-03-07 15:50:00,23,9,26,14,72
2024-03-07 16:00:00,28,17,30,21,96
2024-03-07 16:10:00,32,18,22,15,87
2024-03-07 16:20:00,21,19,50,14,104
2024-03-07 16:30:00,36,15,32,15,98
2024-03-07 16:40:00,28,15,44,14,101
2024-03-07 16:50:00,23,17,25,11,76
2024-03-07 17:00:00,25,15,27,22,89
2024-03-07 17:10:00,31,7,27,18,83
2024-03-07 17:20:00,21,18,29,18,86
2024-03-07 17:30:00,24,3,34,19,80
2024-03-07 17:40:00,26,12,37,21,96
2024-03-07 17:50:00,24,17,22,18,81
2024-03-07 18:00:00,22,19,37,26,104
2024-03-07 18:10:00,25,17,33,20,95
2024-03-07 18:20:00,23,16,26,8,73
2024-03-07 18:30:00,21,20,44,22,107
2024-03-07 18:40:00,33,23,55,26,137
2024-03-07 18:50:00,24,19,52,9,104
2024-03-07 19:00:00,34,22,58,25,139
2024-03-07 19:10:00,25,14,46,26,111
2024-03-07 19:20:00,19,16,43,15,93
2024-03-07 19:30:00,24,13,51,20,108
2024-03-07 19:40:00,22,13,57,23,115
2024-03-07 19:50:00,25,17,35,19,96
2024-03-07 20:00:00,22,16,21,13,72
2024-03-07 20:10:00,22,13,45,19,99
2024-03-07 20:20:00,20,12,65,15,112
2024-03-07 20:30:00,17,5,21,14,57
2024-03-07 20:40:00,24,15,41,19,99
2024-03-07 20:50:00,20,18,21,13,72
2024-03-07 21:00:00,20,9,29,14,72
2024-03-07 21:10:00,26,16,19,15,76
2024-03-07 21:20:00,27,8,23,12,70
2024-03-07 21:30:00,24,10,42,11,87
2024-03-07 21:40:00,18,7,23,10,58
2024-03-07 21:50:00,15,7,7,4,33
2024-03-07 22:00:00,28,9,11,5,53
2024-03-07 22:10:00,15,8,28,17,68
2024-03-07 22:20:00,13,8,24,16,61
2024-03-07 22:30:00,7,4,30,7,48
2024-03-07 22:40:00,16,10,12,9,47
2024-03-07 22:50:00,8,4,11,6,29
2024-03-07 23:00:00,11,11,18,6,46
2024-03-07 23:10:00,10,2,11,8,31
2024-03-07 23:20:00,9,4,8,3,24
2024-03-07 23:30:00,5,5,5,5,20
2024-03-07 23:40:00,7,0,32,4,43
2024-03-07 23:50:00,5,4,13,7,29
2024-03-08 00:00:00,6,0,4,2,12
2024-03-08 00:10:00,1,1,1,1,4
2024-03-08 00:20:00,2,3,2,1,8
2024-03-08 00:30:00,9,1,2,1,13
2024-03-08 00:40:00,5,1,0,0,6
2024-03-08 00:50:00,3,1,6,3,13
2024-03-08 01:00:00,2,0,4,3,9
2024-03-08 01:10:00,3,2,5,3,13
2024-03-08 01:20:00,1,3,4,1,9
2024-03-08 01:30:00,1,2,1,1,5
2024-03-08 01:40:00,8,1,1,1,11
2024-03-08 01:50:00,1,0,2,1,4
2024-03-08 02:00:00,1,2,0,0,3
2024-03-08 02:10:00,2,3,2,1,8
2024-03-08 02:20:00,1,1,4,2,8
2024-03-08 02:30:00,5,2,2,1,10
2024-03-08 02:40:00,0,1,4,2,7
2024-03-08 02:50:00,1,0,0,0,1
2024-03-08 03:00:00,0,0,0,0,0
2024-03-08 03:10:00,1,2,0,0,3
2024-03-08 03:20:00,1,0,2,1,4
2024-03-08 03:30:00,0,2,2,2,6
2024-03-08 03:40:00,0,3,1,1,5
2024-03-08 03:50:00,3,4,2,2,11
2024-03-08 04:00:00,4,9,0,0,13
2024-03-08 04:10:00,3,2,3,2,10
2024-03-08 04:20:00,3,2,23,3,31
2024-03-08 04:30:00,12,1,2,1,16
2024-03-08 04:40:00,2,3,1,1,7
2024-03-08 04:50:00,9,4,6,3,22
2024-03-08 05:00:00,6,2,1,2,11
2024-03-08 05:10:00,10,9,5,4,28
2024-03-08 05:20:00,11,6,5,2,24
2024-03-08 05:30:00,9,9,5,3,26
2024-03-08 05:40:00,10,8,24,7,49
2024-03-08 05:50:00,8,5,13,5,31
2024-03-08 06:00:00,13,7,9,7,36
2024-03-08 06:10:00,14,11,5,4,34
2024-03-08 06:20:00,20,11,7,4,42
2024-03-08 06:30:00,18,18,10,8,54
2024-03-08 06:40:00,18,16,16,14,64
2024-03-08 06:50:00,23,19,10,13,65
2024-03-08 07:00:00,31,23,6,6,66
2024-03-08 07:10:00,35,20,11,14,80
2024-03-08 07:20:00,20,18,8,11,57
2024-03-08 07:30:00,45,15,12,9,81
2024-03-08 07:40:00,38,19,14,19,90
2024-03-08 07:50:00,29,20,29,14,92
2024-03-08 08:00:00,27,21,23,14,85
2024-03-08 08:10:00,40,21,22,21,104
2024-03-08 08:20:00,27,18,15,12,72
2024-03-08 08:30:00,21,22,16,21,80
2024-03-08 08:40:00,30,23,21,16,90
2024-03-08 08:50:00,25,21,25,18,89
2024-03-08 09:00:00,25,17,14,30,86
2024-03-08 09:10:00,28,22,22,12,84
2024-03-08 09:20:00,24,16,19,18,77
2024-03-08 09:30:00,25,15,14,16,70
2024-03-08 09:40:00,29,15,30,29,103
2024-03-08 09:50:00,34,24,24,24,106
2024-03-08 10:00:00,27,22,21,27,97
2024-03-08 10:10:00,27,15,23,21,86
2024-03-08 10:20:00,26,17,25,16,84
2024-03-08 10:30:00,36,21,23,18,98
2024-03-08 10:40:00,31,17,15,17,80
2024-03-08 10:50:00,21,26,32,20,99
2024-03-08 11:00:00,29,24,17,24,94
2024-03-08 11:10:00,39,17,24,20,100
2024-03-08 11:20:00,28,20,17,14,79
2024-03-08 11:30:00,19,18,22,20,79
2024-03-08 11:40:00,22,16,4,12,54
2024-03-08 11:50:00,40,17,0,9,66
2024-03-08 12:00:00,31,9,50,13,103
2024-03-08 12:10:00,37,24,35,25,121
2024-03-08 12:20:00,34,23,22,14,93
2024-03-08 12:30:00,22,24,25,18,89
2024-03-08 12:40:00,27,18,0,21,66
2024-03-08 12:50:00,28,16,2,21,67
2024-03-08 13:00:00,32,19,23,16,90
2024-03-08 13:10:00,26,24,20,19,89
2024-03-08 13:20:00,38,11,26,8,83
2024-03-08 13:30:00,23,16,25,18,82
2024-03-08 13:40:00,27,19,29,18,93
2024-03-08 13:50:00,24,21,19,9,73
2024-03-08 14:00:00,28,11,27,13,79
2024-03-08 14:10:00,29,18,34,20,101
2024-03-08 14:20:00,24,19,28,16,87
2024-03-08 14:30:00,30,12,23,16,81
2024-03-08 14:40:00,27,17,24,11,79
2024-03-08 14:50:00,45,20,26,18,109
2024-03-08 15:00:00,43,21,13,9,86
2024-03-08 15:10:00,37,23,29,1,90
2024-03-08 15:20:00,29,18,28,12,87
2024-03-08 15:30:00,17,10,39,8,74
2024-03-08 15:40:00,23,9,26,8,66
2024-03-08 15:50:00,41,21,27,20,109
2024-03-08 16:00:00,29,21,46,23,119
2024-03-08 16:10:00,32,22,35,22,111
2024-03-08 16:20:00,29,17,29,22,97
2024-03-08 16:30:00,43,21,25,19,108
2024-03-08 16:40:00,37,16,25,20,98
2024-03-08 16:50:00,26,17,31,27,101
2024-03-08 17:00:00,28,5,26,8,67
2024-03-08 17:10:00,37,27,22,23,109
2024-03-08 17:20:00,27,17,22,9,75
2024-03-08 17:30:00,42,17,21,20,100
2024-03-08 17:40:00,29,18,30,18,95
2024-03-08 17:50:00,28,15,15,14,72
2024-03-08 18:00:00,25,27,25,17,94
2024-03-08 18:10:00,34,23,25,21,103
2024-03-08 18:20:00,27,13,28,22,90
2024-03-08 18:30:00,16,23,32,20,91
2024-03-08 18:40:00,26,23,36,18,103
2024-03-08 18:50:00,23,18,50,25,116
2024-03-08 19:00:00,38,25,47,23,133
2024-03-08 19:10:00,27,18,41,21,107
2024-03-08 19:20:00,23,16,53,31,123
2024-03-08 19:30:00,22,14,35,15,86
2024-03-08 19:40:00,25,21,36,14,96
2024-03-08 19:50:00,20,15,42,22,99
2024-03-08 20:00:00,19,21,22,17,79
2024-03-08 20:10:00,21,15,32,16,84
2024-03-08 20:20:00,20,15,59,19,113
2024-03-08 20:30:00,20,12,30,18,80
2024-03-08 20:40:00,25,19,39,17,100
2024-03-08 20:50:00,19,8,29,17,73
2024-03-08 21:00:00,19,9,15,6,49
2024-03-08 21:10:00,25,18,19,13,75
2024-03-08 21:20:00,11,6,19,11,47
2024-03-08 21:30:00,19,9,14,8,50
2024-03-08 21:40:00,15,12,24,14,65
2024-03-08 21:50:00,13,9,11,7,40
2024-03-08 22:00:00,19,10,17,10,56
2024-03-08 22:10:00,20,12,19,13,64
2024-03-08 22:20:00,17,10,14,12,53
2024-03-08 22:30:00,14,8,32,14,68
2024-03-08 22:40:00,24,6,17,12,59
2024-03-08 22:50:00,14,10,23,11,58
2024-03-08 23:00:00,10,8,19,10,47
2024-03-08 23:10:00,21,14,9,6,50
2024-03-08 23:20:00,10,7,22,9,48
2024-03-08 23:30:00,8,1,17,9,35
2024-03-08 23:40:00,8,0,33,9,50
2024-03-08 23:50:00,3,3,10,6,22
2024-03-09 00:00:00,11,2,9,9,31
2024-03-09 00:10:00,6,4,3,4,17
2024-03-09 00:20:00,17,3,9,6,35
2024-03-09 00:30:00,9,3,15,5,32
2024-03-09 00:40:00,13,1,14,7,35
2024-03-09 00:50:00,7,4,11,5,27
2024-03-09 01:00:00,5,2,8,5,20
2024-03-09 01:10:00,2,4,0,0,6
2024-03-09 01:20:00,4,4,5,4,17
2024-03-09 01:30:00,5,3,11,6,25
2024-03-09 01:40:00,10,5,3,1,19
2024-03-09 01:50:00,2,1,7,4,14
2024-03-09 02:00:00,4,2,3,2,11
2024-03-09 02:10:00,1,0,0,0,1
2024-03-09 02:20:00,5,2,2,1,10
2024-03-09 02:30:00,2,2,1,1,6
2024-03-09 02:40:00,5,0,0,0,5
2024-03-09 02:50:00,5,1,6,4,16
2024-03-09 03:00:00,6,3,0,0,9
2024-03-09 03:10:00,4,5,3,1,13
2024-03-09 03:20:00,4,2,0,0,6
2024-03-09 03:30:00,2,4,2,2,10
2024-03-09 03:40:00,4,0,3,2,9
2024-03-09 03:50:00,5,5,3,2,15
2024-03-09 04:00:00,4,1,1,1,7
2024-03-09 04:10:00,3,1,3,1,8
2024-03-09 04:20:00,3,1,11,2,17
2024-03-09 04:30:00,2,2,4,1,9
2024-03-09 04:40:00,4,2,4,2,12
2024-03-09 04:50:00,8,2,2,1,13
2024-03-09 05:00:00,7,2,0,0,9
2024-03-09 05:10:00,1,2,3,3,9
2024-03-09 05:20:00,4,2,2,2,10
2024-03-09 05:30:00,5,3,5,1,14
2024-03-09 05:40:00,6,1,7,5,19
2024-03-09 05:50:00,5,4,6,2,17
2024-03-09 06:00:00,7,2,6,4,19
2024-03-09 06:10:00,6,5,2,0,13
2024-03-09 06:20:00,4,8,8,4,24
2024-03-09 06:30:00,5,6,6,4,21
2024-03-09 06:40:00,12,5,8,7,32
2024-03-09 06:50:00,10,5,8,8,31
2024-03-09 07:00:00,12,13,5,5,35
2024-03-09 07:10:00,16,5,7,9,37
2024-03-09 07:20:00,9,5,6,6,26
2024-03-09 07:30:00,15,12,3,6,36
2024-03-09 07:40:00,17,13,6,8,44
2024-03-09 07:50:00,16,14,8,8,46
2024-03-09 08:00:00,16,10,10,11,47
2024-03-09 08:10:00,26,17,14,17,74
2024-03-09 08:20:00,16,16,14,14,60
2024-03-09 08:30:00,22,13,13,13,61
2024-03-09 08:40:00,34,18,13,15,80
2024-03-09 08:50:00,23,18,16,19,76
2024-03-09 09:00:00,19,20,18,20,77
2024-03-09 09:10:00,28,24,27,19,98
2024-03-09 09:20:00,29,20,15,19,83
2024-03-09 09:30:00,36,23,17,18,94
2024-03-09 09:40:00,41,24,21,17,103
2024-03-09 09:50:00,24,25,19,24,92
2024-03-09 10:00:00,30,21,22,15,88
2024-03-09 10:10:00,40,21,19,14,94
2024-03-09 10:20:00,33,29,32,26,120
2024-03-09 10:30:00,26,22,27,22,97
2024-03-09 10:40:00,36,22,23,32,113
2024-03-09 10:50:00,30,17,25,8,80
2024-03-09 11:00:00,29,22,27,27,105
