datetime,V11Z,V12Z,D21Z,D22Z,V23Z,V24Z,V33Z,V31Z,V32Z,V41Z,D51Z,V52Z,V101Z,D111Z,V112Z,V122Z,Total
2024-03-27 14:10:00,45,27,62,26,41,24,0,16,3,43,20,37,47,38,48,17,494
2024-03-27 14:20:00,52,22,68,33,22,14,0,14,9,52,21,33,57,38,58,16,509
2024-03-27 14:30:00,51,28,65,25,37,15,0,14,7,47,13,33,59,43,58,14,509
2024-03-27 14:40:00,52,25,53,25,33,17,0,23,14,52,11,35,47,32,40,12,471
2024-03-27 14:50:00,55,35,68,34,31,18,0,12,10,52,8,34,56,38,63,12,526
2024-03-27 15:00:00,49,18,68,27,32,14,0,13,9,54,24,30,69,29,59,9,504
2024-03-27 15:10:00,44,27,69,25,25,14,0,9,6,54,2,18,60,27,46,8,434
2024-03-27 15:20:00,51,38,84,39,42,22,0,18,10,45,18,36,56,31,42,7,539
2024-03-27 15:30:00,56,33,81,36,38,14,0,11,7,62,26,35,52,40,54,17,562
2024-03-27 15:40:00,46,24,54,16,31,12,0,7,4,35,12,25,66,41,49,7,429
2024-03-27 15:50:00,61,31,82,38,37,17,0,13,6,56,16,29,75,42,56,14,573
2024-03-27 16:00:00,47,34,65,25,28,16,0,13,0,47,15,32,58,34,50,15,479
2024-03-27 16:10:00,54,55,84,23,42,18,0,15,7,64,14,33,144,26,41,11,631
2024-03-27 16:20:00,54,44,84,37,32,19,0,23,8,51,12,34,49,33,51,15,546
2024-03-27 16:30:00,54,51,71,46,35,19,0,24,5,58,16,30,67,35,59,10,580
2024-03-27 16:40:00,39,35,67,36,25,22,0,22,5,59,21,28,60,49,56,21,545
2024-03-27 16:50:00,32,32,66,29,27,15,0,13,2,43,3,14,69,37,54,11,447
2024-03-27 17:00:00,50,27,78,20,32,13,0,14,7,61,11,6,71,35,39,11,475
2024-03-27 17:10:00,36,31,59,32,32,18,0,17,1,36,7,12,74,39,52,9,455
2024-03-27 17:20:00,56,40,79,37,41,22,0,22,1,50,9,28,61,20,43,2,511
2024-03-27 17:30:00,50,27,68,39,30,19,0,14,3,46,14,25,90,33,36,10,504
2024-03-27 17:40:00,39,20,72,31,23,16,0,17,3,61,21,32,62,35,47,9,488
2024-03-27 17:50:00,46,30,70,24,30,15,0,9,2,45,15,28,59,28,32,13,446
2024-03-27 18:00:00,42,29,54,18,33,10,0,12,5,55,15,26,58,37,32,14,440
2024-03-27 18:10:00,45,24,60,34,26,9,0,12,4,37,9,20,64,37,26,20,427
2024-03-27 18:20:00,16,31,67,23,30,14,0,19,2,55,11,25,40,22,22,12,389
2024-03-27 18:30:00,31,27,48,32,24,12,0,14,0,39,16,25,71,21,20,7,387
2024-03-27 18:40:00,22,31,45,20,31,17,0,22,1,49,17,29,50,35,33,19,421
2024-03-27 18:50:00,32,24,53,24,21,13,0,15,3,32,11,23,35,20,26,16,348
2024-03-27 19:00:00,32,21,41,18,16,16,0,20,0,33,15,28,32,35,30,15,352
2024-03-27 19:10:00,31,25,45,16,28,17,0,15,1,35,15,26,42,18,25,21,360
2024-03-27 19:20:00,37,27,48,21,28,17,0,23,2,35,27,36,41,23,30,14,409
2024-03-27 19:30:00,26,27,88,14,24,13,0,16,2,38,22,28,44,23,22,19,406
2024-03-27 19:40:00,32,34,35,13,30,9,0,24,5,26,18,20,39,29,24,14,352
2024-03-27 19:50:00,29,36,33,17,30,9,0,15,6,16,20,23,31,25,26,12,328
2024-03-27 20:00:00,26,38,32,17,32,17,0,28,0,21,16,22,32,27,27,24,359
2024-03-27 20:10:00,37,39,40,16,23,17,0,18,1,30,15,24,40,19,22,20,361
2024-03-27 20:20:00,29,31,33,12,23,8,0,14,2,33,19,26,41,22,26,24,343
2024-03-27 20:30:00,28,38,28,10,22,9,0,20,1,25,23,27,25,17,20,15,308
2024-03-27 20:40:00,29,28,27,18,22,18,0,20,3,15,12,13,38,23,25,31,322
2024-03-27 20:50:00,17,24,17,13,16,9,0,14,3,29,20,35,22,18,17,16,270
2024-03-27 21:00:00,21,29,22,9,17,8,0,12,4,27,21,30,17,17,16,24,274
2024-03-27 21:10:00,22,31,20,17,23,14,0,20,7,17,19,19,26,26,25,31,317
2024-03-27 21:20:00,18,31,25,8,22,10,0,15,4,18,27,25,24,18,19,36,300
2024-03-27 21:30:00,32,41,29,10,24,12,0,21,4,16,15,15,22,22,18,23,304
2024-03-27 21:40:00,26,37,27,9,28,7,0,15,5,18,23,21,22,19,16,21,294
2024-03-27 21:50:00,22,41,28,8,25,6,0,11,4,22,21,23,24,21,20,21,297
2024-03-27 22:00:00,23,33,20,7,24,6,0,12,4,31,21,27,22,25,28,17,300
2024-03-27 22:10:00,17,26,19,13,21,18,0,20,2,13,19,20,14,13,18,16,249
2024-03-27 22:20:00,25,35,24,7,26,7,0,12,0,22,22,31,21,21,20,17,290
2024-03-27 22:30:00,11,21,14,4,20,5,0,7,2,15,15,17,29,22,20,10,212
2024-03-27 22:40:00,15,29,16,9,19,8,0,10,4,15,20,19,14,17,14,19,228
2024-03-27 22:50:00,17,32,16,9,17,9,0,19,0,17,16,20,15,18,17,15,237
2024-03-27 23:00:00,20,27,18,9,19,11,0,22,7,17,18,24,24,18,23,14,271
2024-03-27 23:10:00,17,25,16,13,18,16,0,22,1,13,13,20,16,22,24,23,259
2024-03-27 23:20:00,17,24,15,5,12,4,0,5,0,11,14,17,14,13,12,11,174
2024-03-27 23:30:00,9,21,10,3,13,3,0,2,2,12,10,12,15,13,12,15,152
2024-03-27 23:40:00,9,19,8,8,9,4,0,9,3,14,21,22,15,19,16,17,193
2024-03-27 23:50:00,12,23,15,5,16,4,0,6,0,15,24,17,5,8,8,10,168
2024-03-28 00:00:00,13,23,12,4,13,4,0,9,0,7,10,8,6,11,15,9,144
2024-03-28 00:10:00,9,16,8,3,14,2,0,4,0,5,7,6,11,16,11,6,118
2024-03-28 00:20:00,8,12,7,4,7,2,0,2,2,10,10,11,11,9,12,11,118
2024-03-28 00:30:00,6,15,5,2,5,3,0,2,2,12,11,12,14,11,8,6,114
2024-03-28 00:40:00,6,7,5,3,7,1,0,2,5,5,8,8,5,7,7,7,83
2024-03-28 00:50:00,3,6,3,1,5,1,0,6,2,3,5,5,3,11,4,14,72
2024-03-28 01:00:00,6,10,5,3,6,3,0,5,1,4,7,6,5,7,9,3,80
2024-03-28 01:10:00,7,15,7,3,8,2,0,2,1,2,5,3,41,9,8,8,121
2024-03-28 01:20:00,3,7,4,4,6,1,0,2,3,5,4,6,4,6,5,7,67
2024-03-28 01:30:00,5,10,4,1,5,0,0,0,0,2,3,4,3,8,3,7,55
2024-03-28 01:40:00,5,11,5,1,7,0,0,0,5,3,3,5,0,1,2,1,49
2024-03-28 01:50:00,4,9,5,1,5,0,0,0,1,1,1,1,4,7,4,6,49
2024-03-28 02:00:00,3,10,4,1,4,1,0,2,1,1,1,1,0,3,1,4,37
2024-03-28 02:10:00,2,0,0,2,0,1,0,2,1,2,9,3,2,4,3,4,35
2024-03-28 02:20:00,1,4,4,2,3,0,0,0,1,3,5,3,1,4,2,4,37
2024-03-28 02:30:00,7,16,7,5,7,4,0,4,3,1,1,1,2,6,5,7,76
2024-03-28 02:40:00,6,0,0,2,0,1,0,2,5,3,4,4,0,1,1,1,30
2024-03-28 02:50:00,3,5,4,1,3,1,0,2,1,2,4,3,1,4,5,6,45
2024-03-28 03:00:00,5,1,2,2,2,2,0,2,2,4,5,5,0,0,2,0,34
2024-03-28 03:10:00,1,2,1,0,1,0,0,0,1,2,5,3,3,3,2,5,29
2024-03-28 03:20:00,7,7,3,2,4,4,0,4,2,4,2,4,1,1,4,0,49
2024-03-28 03:30:00,3,5,2,3,4,4,0,5,5,4,6,7,3,5,3,3,62
2024-03-28 03:40:00,6,8,4,3,5,2,0,1,4,3,3,5,0,2,2,2,50
2024-03-28 03:50:00,4,5,2,1,2,0,0,6,6,6,9,12,3,6,7,5,74
2024-03-28 04:00:00,2,8,4,1,6,1,0,2,3,1,2,1,4,2,4,1,42
2024-03-28 04:10:00,4,10,5,1,6,1,0,2,0,1,1,1,1,2,1,1,37
2024-03-28 04:20:00,8,8,5,2,5,0,0,1,11,4,7,5,7,6,5,10,84
2024-03-28 04:30:00,3,4,3,3,3,1,0,1,5,5,7,9,2,3,3,5,57
2024-03-28 04:40:00,1,2,1,5,1,4,0,12,0,7,9,10,5,8,8,8,81
2024-03-28 04:50:00,3,7,3,0,9,0,0,0,5,4,11,10,5,7,4,12,80
2024-03-28 05:00:00,5,6,3,4,3,3,0,1,3,7,13,11,7,13,4,11,94
2024-03-28 05:10:00,14,21,12,3,16,2,0,4,1,10,10,15,6,12,6,20,152
2024-03-28 05:20:00,8,11,6,2,9,2,0,5,7,5,7,11,9,18,10,20,130
2024-03-28 05:30:00,10,21,11,6,11,6,0,11,3,12,13,13,23,17,14,17,188
2024-03-28 05:40:00,11,20,13,12,11,5,0,12,0,20,19,25,15,23,18,19,223
2024-03-28 05:50:00,17,37,18,12,25,9,0,11,1,12,9,18,33,23,24,22,271
2024-03-28 06:00:00,12,10,14,10,10,7,0,8,2,17,10,17,23,16,22,22,200
2024-03-28 06:10:00,21,26,18,8,17,10,0,7,8,22,19,24,25,21,23,18,267
2024-03-28 06:20:00,15,12,32,8,17,13,0,8,1,33,16,30,39,24,28,11,287
2024-03-28 06:30:00,20,15,20,10,12,8,0,8,7,42,14,24,30,17,22,16,265
2024-03-28 06:40:00,17,15,21,11,16,19,0,6,4,28,18,22,44,29,36,13,299
2024-03-28 06:50:00,23,20,23,12,18,3,0,9,7,40,12,37,41,30,29,15,319
2024-03-28 07:00:00,26,19,28,11,21,8,0,9,7,40,8,33,51,23,35,17,336
2024-03-28 07:10:00,20,20,32,14,22,9,0,10,3,25,8,31,36,15,28,14,287
2024-03-28 07:20:00,25,24,29,14,22,9,0,9,1,33,17,37,39,20,30,18,327
2024-03-28 07:30:00,32,21,36,25,25,17,0,19,4,39,23,27,54,27,46,16,411
2024-03-28 07:40:00,33,25,46,25,33,14,0,17,7,33,17,39,41,25,43,27,425
2024-03-28 07:50:00,26,24,243,23,20,14,0,8,9,31,16,29,38,26,35,6,548
2024-03-28 08:00:00,29,20,37,16,22,23,0,9,15,34,11,32,67,30,46,15,406
2024-03-28 08:10:00,28,25,33,15,22,13,0,15,6,37,15,42,45,21,36,13,366
2024-03-28 08:20:00,28,18,123,18,22,12,0,11,3,39,15,29,44,27,37,22,448
2024-03-28 08:30:00,27,20,35,13,31,12,0,10,5,29,11,24,50,28,32,18,345
2024-03-28 08:40:00,22,20,41,19,24,14,0,13,3,30,20,27,44,29,38,18,362
2024-03-28 08:50:00,36,14,61,19,16,10,0,9,5,28,12,34,45,28,38,12,367
2024-03-28 09:00:00,33,19,42,18,18,14,0,10,4,36,10,25,47,31,38,15,360
2024-03-28 09:10:00,31,18,39,17,23,7,0,9,6,45,16,28,56,32,35,14,376
2024-03-28 09:20:00,34,26,35,19,29,15,0,10,4,28,18,27,36,22,31,16,350
2024-03-28 09:30:00,22,23,28,20,19,12,0,8,4,36,19,28,51,36,33,22,361
2024-03-28 09:40:00,34,27,44,27,32,16,0,15,4,34,15,27,53,37,41,20,426
2024-03-28 09:50:00,33,25,41,19,31,17,0,13,1,43,8,14,63,43,41,17,409
2024-03-28 10:00:00,30,22,34,60,25,32,0,10,5,30,17,22,44,34,38,8,411
2024-03-28 10:10:00,34,54,42,17,41,11,0,10,5,31,16,28,51,32,38,18,428
2024-03-28 10:20:00,35,25,36,18,29,11,0,15,4,27,14,22,65,47,49,12,409
2024-03-28 10:30:00,35,31,41,18,38,15,0,13,2,24,16,23,50,42,51,16,415
2024-03-28 10:40:00,36,26,41,18,26,13,0,16,8,36,87,32,54,35,48,13,489
2024-03-28 10:50:00,40,29,47,28,38,20,0,16,5,38,22,34,57,37,49,16,476
2024-03-28 11:00:00,39,24,39,26,21,24,0,19,4,43,18,32,49,37,45,19,439
2024-03-28 11:10:00,34,25,38,18,27,13,0,13,7,36,19,30,47,33,40,4,384
2024-03-28 11:20:00,36,25,37,19,22,10,0,12,11,54,18,34,50,33,39,15,415
2024-03-28 11:30:00,38,29,47,25,38,19,0,16,4,56,19,40,41,35,49,10,466
2024-03-28 11:40:00,31,20,28,24,24,20,0,17,5,46,16,32,52,37,52,7,411
2024-03-28 11:50:00,43,23,54,21,27,17,0,12,6,44,18,35,55,44,54,18,471
2024-03-28 12:00:00,38,30,40,19,28,18,0,13,8,35,21,26,60,40,50,20,446
2024-03-28 12:10:00,38,33,63,23,21,42,0,16,8,51,12,24,44,32,44,14,465
2024-03-28 12:20:00,42,22,52,35,30,21,0,20,2,61,9,33,34,28,49,4,442
2024-03-28 12:30:00,40,28,54,50,32,24,0,13,7,56,14,38,50,41,54,18,519
2024-03-28 12:40:00,47,34,51,27,33,21,0,18,5,52,12,39,57,36,56,9,497
2024-03-28 12:50:00,28,26,34,16,24,12,0,11,6,58,23,35,46,33,47,21,420
2024-03-28 13:00:00,71,40,69,31,38,21,0,16,10,51,13,31,53,39,56,15,554
2024-03-28 13:10:00,43,23,50,27,28,21,0,39,10,48,25,44,82,50,69,5,564
2024-03-28 13:20:00,54,33,127,19,28,14,0,14,7,40,16,31,53,40,48,12,536
2024-03-28 13:30:00,59,36,63,32,39,18,0,29,10,30,22,31,50,42,59,15,535
2024-03-28 13:40:00,46,34,58,24,43,18,0,16,6,44,20,27,51,31,48,16,482
2024-03-28 13:50:00,45,31,53,18,30,13,0,12,10,46,15,35,56,40,53,19,476
2024-03-28 14:00:00,48,27,57,26,28,20,0,17,8,53,6,20,66,45,66,9,496
2024-03-28 14:10:00,53,34,59,34,40,12,0,19,6,41,20,33,52,23,48,13,487
2024-03-28 14:20:00,49,35,69,34,41,21,0,17,10,28,13,23,65,51,64,7,527
2024-03-28 14:30:00,55,30,56,28,35,18,0,13,7,54,18,41,55,38,46,14,508
2024-03-28 14:40:00,41,25,58,25,23,11,0,10,6,57,9,38,65,38,53,15,474
2024-03-28 14:50:00,51,22,65,26,39,16,0,15,4,55,8,23,64,51,66,20,525
2024-03-28 15:00:00,50,32,58,25,40,16,0,15,5,54,24,33,60,37,53,21,523
2024-03-28 15:10:00,55,31,54,30,34,18,0,13,13,46,18,36,75,41,62,9,535
2024-03-28 15:20:00,39,10,63,36,14,18,0,15,9,47,5,1,70,42,57,7,433
2024-03-28 15:30:00,61,36,79,23,42,14,0,13,10,75,25,26,60,37,52,14,567
2024-03-28 15:40:00,57,33,82,28,39,17,0,15,4,59,15,38,75,40,57,16,575
2024-03-28 15:50:00,57,23,86,35,28,21,0,13,4,40,13,37,58,34,62,11,522
2024-03-28 16:00:00,54,26,67,32,39,20,0,18,6,59,9,28,58,39,62,9,526
2024-03-28 16:10:00,43,23,75,32,33,21,0,18,3,62,16,23,69,40,60,9,527
2024-03-28 16:20:00,55,32,78,36,45,21,0,21,5,54,9,28,65,34,56,4,543
2024-03-28 16:30:00,50,30,65,19,42,12,0,15,6,53,21,34,73,37,50,15,522
2024-03-28 16:40:00,54,22,79,30,29,17,0,11,1,45,25,38,79,40,55,6,531
2024-03-28 16:50:00,45,22,73,37,30,20,0,15,6,43,14,26,75,31,44,10,491
2024-03-28 17:00:00,63,37,74,38,46,23,0,23,5,64,19,40,53,31,52,13,581
2024-03-28 17:10:00,49,25,61,35,33,17,0,9,4,47,20,39,60,31,54,14,498
2024-03-28 17:20:00,43,22,76,23,18,14,0,12,3,49,9,10,53,35,58,10,435
2024-03-28 17:30:00,35,16,65,41,21,14,0,13,7,52,0,11,89,48,57,7,476
2024-03-28 17:40:00,54,32,266,26,39,17,0,14,6,50,25,33,73,45,46,16,742
2024-03-28 17:50:00,47,29,71,24,39,16,0,14,6,56,12,39,61,34,51,8,507
2024-03-28 18:00:00,33,32,59,23,31,19,0,16,3,67,14,21,44,26,37,16,441
2024-03-28 18:10:00,35,32,42,23,29,21,0,18,4,64,17,32,57,28,47,16,465
2024-03-28 18:20:00,38,33,58,31,31,18,0,27,3,49,13,34,42,27,54,10,468
2024-03-28 18:30:00,37,39,47,27,35,17,0,17,1,52,26,31,56,36,50,13,484
2024-03-28 18:40:00,47,47,55,16,38,14,0,12,1,42,16,30,60,38,46,14,476
2024-03-28 18:50:00,40,54,49,37,31,21,0,32,1,31,19,27,37,23,38,15,455
2024-03-28 19:00:00,28,44,33,16,25,12,0,18,1,31,14,21,40,18,33,14,348
2024-03-28 19:10:00,44,61,45,23,34,17,0,29,0,35,18,29,50,33,38,16,472
2024-03-28 19:20:00,44,58,42,16,28,17,0,30,2,16,17,26,44,27,32,17,416
2024-03-28 19:30:00,41,64,46,19,40,14,0,31,1,35,20,43,43,20,33,21,471
2024-03-28 19:40:00,45,62,52,21,30,18,0,33,1,36,24,47,38,19,30,23,479
2024-03-28 19:50:00,37,57,41,21,38,20,0,33,2,39,21,33,24,19,27,16,428
2024-03-28 20:00:00,34,50,37,19,34,21,0,30,8,29,27,27,46,26,45,29,462
2024-03-28 20:10:00,36,54,40,23,30,21,0,29,0,22,19,30,34,26,35,23,422
2024-03-28 20:20:00,46,58,48,19,32,19,0,34,0,35,27,45,27,19,28,20,457
2024-03-28 20:30:00,41,46,39,20,29,17,0,25,8,20,16,26,39,30,32,26,414
2024-03-28 20:40:00,42,56,41,6,35,5,0,9,2,30,20,36,44,31,30,31,418
2024-03-28 20:50:00,31,54,93,15,28,17,0,30,0,30,19,40,28,18,40,17,460
2024-03-28 21:00:00,34,45,35,19,35,19,0,32,3,28,24,34,38,27,33,31,437
2024-03-28 21:10:00,39,55,42,12,33,8,0,16,2,26,21,32,23,22,19,22,372
2024-03-28 21:20:00,49,72,51,7,37,5,0,10,0,33,21,33,35,25,26,20,424
2024-03-28 21:30:00,20,30,21,10,22,6,0,14,2,17,21,30,18,25,18,25,279
2024-03-28 21:40:00,25,44,23,23,24,10,0,26,3,22,26,38,19,32,24,28,367
2024-03-28 21:50:00,27,50,30,12,33,16,0,20,4,27,18,30,14,16,21,24,342
2024-03-28 22:00:00,28,44,33,17,26,19,0,19,3,26,25,38,28,24,31,26,387
2024-03-28 22:10:00,24,33,22,10,22,8,0,17,0,28,26,39,25,29,29,22,334
2024-03-28 22:20:00,18,34,17,16,19,10,0,22,3,36,29,45,32,19,27,22,349
2024-03-28 22:30:00,24,40,26,17,26,16,0,29,1,23,20,29,27,27,24,26,355
2024-03-28 22:40:00,9,19,8,13,12,10,0,20,2,19,22,30,29,25,21,21,260
2024-03-28 22:50:00,16,21,16,11,16,12,0,26,0,17,20,26,18,23,21,18,261
2024-03-28 23:00:00,17,32,17,6,21,4,0,13,0,26,22,32,16,19,17,21,263
2024-03-28 23:10:00,26,35,156,11,22,10,0,13,7,18,19,30,22,23,20,21,433
2024-03-28 23:20:00,11,25,10,14,11,13,0,20,0,24,20,33,12,18,22,13,246
2024-03-28 23:30:00,21,39,24,9,19,8,0,14,0,17,21,23,13,23,18,21,270
2024-03-28 23:40:00,17,29,14,9,16,7,0,19,2,14,15,16,15,19,21,21,234
2024-03-28 23:50:00,10,15,11,7,14,7,0,12,7,23,17,24,15,19,14,15,210
2024-03-29 00:00:00,12,28,11,7,12,7,0,12,3,11,16,15,14,22,15,23,208
2024-03-29 00:10:00,14,31,19,9,20,8,0,10,1,15,16,23,17,22,16,21,242
2024-03-29 00:20:00,12,20,10,6,8,5,0,6,2,20,17,23,16,22,17,16,200
2024-03-29 00:30:00,13,16,11,10,10,9,0,22,2,13,17,12,13,19,21,13,201
2024-03-29 00:40:00,5,11,5,7,7,8,0,14,3,15,19,20,19,12,13,6,164
2024-03-29 00:50:00,15,26,15,6,13,8,0,8,0,11,7,13,9,16,10,17,174
2024-03-29 01:00:00,6,8,4,8,5,9,0,16,2,7,13,8,10,15,20,12,143
2024-03-29 01:10:00,3,4,3,3,2,3,0,6,0,4,4,6,10,14,11,15,88
2024-03-29 01:20:00,9,20,10,0,9,0,0,0,0,6,7,9,4,5,1,5,85
2024-03-29 01:30:00,3,6,4,6,7,6,0,8,1,11,16,15,13,19,14,15,144
2024-03-29 01:40:00,9,14,8,2,9,1,0,3,1,6,8,10,1,4,4,7,87
2024-03-29 01:50:00,11,22,11,2,8,6,0,4,1,7,5,8,11,13,9,9,127
2024-03-29 02:00:00,8,19,7,1,9,1,0,2,0,2,2,4,2,6,4,8,75
2024-03-29 02:10:00,6,10,4,7,5,6,0,20,0,4,9,7,8,11,10,4,111
2024-03-29 02:20:00,2,4,2,2,2,2,0,3,0,2,2,2,9,8,11,0,51
2024-03-29 02:30:00,5,7,4,1,3,1,0,4,1,8,17,14,5,11,7,9,97
2024-03-29 02:40:00,2,5,3,7,3,7,0,14,0,5,6,5,7,12,9,19,104
2024-03-29 02:50:00,5,4,5,1,4,0,0,0,1,7,10,9,3,4,4,1,58
2024-03-29 03:00:00,9,12,8,2,10,0,0,2,0,5,5,4,3,5,9,3,77
2024-03-29 03:10:00,5,10,7,6,5,3,0,4,0,9,7,13,1,5,4,6,85
2024-03-29 03:20:00,5,12,16,3,12,2,0,4,4,7,6,6,6,6,6,4,99
2024-03-29 03:30:00,7,10,4,2,6,1,0,2,3,4,4,4,6,6,5,5,69
2024-03-29 03:40:00,5,11,4,1,4,1,0,2,0,1,1,1,5,6,6,1,49
2024-03-29 03:50:00,2,6,2,2,3,1,0,2,0,2,3,2,1,4,3,5,38
2024-03-29 04:00:00,3,6,3,3,3,2,0,7,0,2,2,3,3,5,6,7,55
2024-03-29 04:10:00,3,6,3,2,5,2,0,5,0,2,1,3,1,4,3,4,44
2024-03-29 04:20:00,2,4,2,0,3,0,0,0,0,5,4,6,7,7,6,7,53
2024-03-29 04:30:00,1,2,1,3,1,2,0,4,0,6,9,12,4,6,8,9,68
2024-03-29 04:40:00,6,16,9,8,11,4,0,8,1,4,3,8,5,10,9,9,111
2024-03-29 04:50:00,4,5,5,5,4,0,0,1,4,3,4,6,2,9,3,6,61
2024-03-29 05:00:00,6,12,7,3,9,1,0,2,1,3,3,2,6,12,6,13,86
2024-03-29 05:10:00,10,10,7,2,6,2,0,5,0,5,5,6,0,2,3,2,65
2024-03-29 05:20:00,4,4,6,2,7,2,0,4,0,2,2,2,9,14,11,7,76
2024-03-29 05:30:00,2,4,4,3,5,4,0,7,2,6,9,7,13,11,13,4,94
2024-03-29 05:40:00,5,2,4,5,2,4,0,7,7,4,6,7,9,9,9,9,89
2024-03-29 05:50:00,5,9,5,6,7,6,0,7,3,5,5,5,8,11,9,7,98
2024-03-29 06:00:00,7,7,7,2,8,2,0,1,1,7,6,8,5,8,4,5,78
2024-03-29 06:10:00,5,4,4,1,4,2,0,1,0,5,5,6,10,12,8,6,73
2024-03-29 06:20:00,0,1,1,6,2,4,0,4,0,9,7,8,15,16,13,9,95
2024-03-29 06:30:00,5,7,4,5,3,4,0,4,2,6,6,7,11,16,10,11,101
2024-03-29 06:40:00,7,6,6,1,6,0,0,0,0,8,8,10,2,7,2,10,73
2024-03-29 06:50:00,7,8,7,2,7,2,0,2,2,8,8,9,5,7,6,5,85
2024-03-29 07:00:00,2,2,2,2,2,2,0,2,1,6,7,9,6,7,6,7,63
2024-03-29 07:10:00,4,4,3,4,3,4,0,2,5,8,13,6,4,8,8,5,81
2024-03-29 07:20:00,3,5,3,2,3,2,0,3,1,11,4,11,2,2,6,4,62
2024-03-29 07:30:00,7,6,9,4,7,0,0,0,0,6,5,6,10,7,7,7,81
2024-03-29 07:40:00,5,5,5,1,6,1,0,2,0,8,7,8,8,9,9,3,77
2024-03-29 07:50:00,7,8,10,1,7,0,0,0,2,8,6,9,7,7,7,3,82
2024-03-29 08:00:00,6,6,6,6,6,5,0,4,0,12,10,11,10,7,10,7,106
2024-03-29 08:10:00,2,2,2,3,2,1,0,1,0,17,14,19,9,8,10,3,93
2024-03-29 08:20:00,4,6,4,3,4,1,0,1,0,12,8,10,16,15,14,3,101
2024-03-29 08:30:00,10,7,8,1,10,1,0,1,7,12,11,12,11,12,10,9,122
2024-03-29 08:40:00,3,3,3,3,3,3,0,2,0,10,9,9,13,11,14,8,94
2024-03-29 08:50:00,9,9,8,3,8,3,0,4,2,10,10,10,13,10,13,9,121
2024-03-29 09:00:00,2,3,2,1,2,1,0,2,1,9,9,11,16,16,14,9,98
2024-03-29 09:10:00,4,4,5,2,4,1,0,2,1,10,9,9,11,9,6,9,86
2024-03-29 09:20:00,10,11,12,2,12,1,0,1,1,14,12,12,17,14,16,7,142
2024-03-29 09:30:00,8,8,8,5,7,5,0,4,1,12,11,12,16,14,17,9,137
2024-03-29 09:40:00,7,5,7,6,7,4,0,4,1,14,11,14,14,11,17,12,134
2024-03-29 09:50:00,11,11,11,8,11,3,0,4,0,10,9,10,18,16,15,12,149
2024-03-29 10:00:00,7,7,9,6,7,4,0,4,0,12,13,13,20,15,15,7,139
2024-03-29 10:10:00,8,9,10,7,9,7,0,5,1,15,11,15,23,13,22,9,164
2024-03-29 10:20:00,4,9,9,3,9,5,0,2,0,14,15,15,16,11,11,9,132
2024-03-29 10:30:00,9,12,12,11,11,3,0,3,2,20,16,18,16,15,16,10,174
2024-03-29 10:40:00,14,12,12,7,13,5,0,5,1,17,15,16,12,12,16,27,184
2024-03-29 10:50:00,10,10,12,6,11,5,0,8,0,15,12,16,23,18,25,9,180
2024-03-29 11:00:00,4,8,9,8,9,5,0,4,0,16,12,16,15,13,18,11,148
2024-03-29 11:10:00,15,14,17,10,18,7,0,9,1,17,11,16,22,14,18,14,203
2024-03-29 11:20:00,13,11,14,8,12,5,0,4,0,24,19,18,30,18,27,10,213
2024-03-29 11:30:00,11,12,15,7,15,4,0,4,2,15,12,13,34,22,25,9,200
2024-03-29 11:40:00,10,11,12,6,11,5,0,5,0,19,11,16,22,19,21,13,181
2024-03-29 11:50:00,14,8,14,9,9,9,0,7,0,17,16,18,22,16,21,11,191
2024-03-29 12:00:00,16,11,16,8,14,8,0,8,2,24,14,19,21,12,21,10,204
2024-03-29 12:10:00,30,21,29,14,25,10,0,8,2,30,21,20,45,25,47,13,340
2024-03-29 12:20:00,20,14,26,11,18,8,0,9,1,33,16,26,27,13,28,14,264
2024-03-29 12:30:00,14,12,14,10,14,8,0,6,0,26,20,24,47,27,39,15,276
2024-03-29 12:40:00,16,13,18,8,16,7,0,6,1,23,13,25,38,24,31,13,252
2024-03-29 12:50:00,13,11,15,10,14,8,0,9,3,35,12,20,44,41,44,14,293
2024-03-29 13:00:00,20,13,21,10,19,9,0,6,2,19,14,19,22,16,27,11,228
2024-03-29 13:10:00,19,14,20,15,16,8,0,7,2,31,13,23,33,26,32,13,272
2024-03-29 13:20:00,19,13,21,16,20,13,0,12,1,31,19,23,32,24,37,11,292
2024-03-29 13:30:00,15,14,18,14,16,12,0,8,2,42,20,28,27,21,30,16,283
2024-03-29 13:40:00,19,16,21,10,20,8,0,8,0,54,22,34,31,23,29,17,312
2024-03-29 13:50:00,19,12,19,9,16,8,0,9,5,36,13,26,37,21,28,15,273
2024-03-29 14:00:00,19,13,23,9,18,7,0,6,2,32,18,28,24,19,26,12,256
2024-03-29 14:10:00,16,25,27,16,27,11,0,9,1,34,16,21,26,22,34,13,298
2024-03-29 14:20:00,34,16,45,12,28,11,0,11,4,42,23,34,32,22,37,11,362
2024-03-29 14:30:00,24,17,29,10,22,10,0,9,3,34,13,27,48,29,35,19,329
2024-03-29 14:40:00,31,17,29,14,21,11,0,7,0,37,21,29,44,24,39,12,336
2024-03-29 14:50:00,8,12,18,11,17,10,0,7,1,35,19,28,43,29,35,10,283
2024-03-29 15:00:00,24,17,25,11,20,11,0,11,3,36,16,26,28,17,31,18,294
2024-03-29 15:10:00,17,12,22,11,19,4,0,3,0,26,16,29,34,22,25,12,252
2024-03-29 15:20:00,19,15,24,14,18,11,0,10,3,35,18,26,31,19,32,15,290
