datetime,V22Z,V51Z,V52Z,V83Z,V111Z,V112Z,Total
2024-03-18 14:40:00,13,12,25,11,0,3,64
2024-03-18 14:50:00,12,15,15,21,1,3,67
2024-03-18 15:00:00,9,17,11,18,0,2,57
2024-03-18 15:10:00,9,18,19,11,1,4,62
2024-03-18 15:20:00,9,20,18,1,0,2,50
2024-03-18 15:30:00,20,11,17,8,2,8,66
2024-03-18 15:40:00,12,14,26,7,1,5,65
2024-03-18 15:50:00,6,7,18,17,0,2,50
2024-03-18 16:00:00,10,12,22,9,1,3,57
2024-03-18 16:10:00,8,18,23,14,0,6,69
2024-03-18 16:20:00,8,21,20,18,0,2,69
2024-03-18 16:30:00,12,10,20,15,0,7,64
2024-03-18 16:40:00,10,18,24,10,0,2,64
2024-03-18 16:50:00,19,25,14,23,2,8,91
2024-03-18 17:00:00,13,15,26,15,2,2,73
2024-03-18 17:10:00,15,13,19,13,0,1,61
2024-03-18 17:20:00,16,10,24,24,0,3,77
2024-03-18 17:30:00,14,8,22,25,2,1,72
2024-03-18 17:40:00,12,17,22,23,1,3,78
2024-03-18 17:50:00,10,10,20,17,5,4,66
2024-03-18 18:00:00,17,23,15,17,0,0,72
2024-03-18 18:10:00,12,16,11,15,0,3,57
2024-03-18 18:20:00,6,12,15,23,0,0,56
2024-03-18 18:30:00,11,12,17,18,0,0,58
2024-03-18 18:40:00,26,18,22,12,2,2,82
2024-03-18 18:50:00,11,11,7,25,0,3,57
2024-03-18 19:00:00,12,12,13,23,1,3,64
2024-03-18 19:10:00,9,7,10,17,1,2,46
2024-03-18 19:20:00,7,14,14,15,0,1,51
2024-03-18 19:30:00,12,6,9,20,0,5,52
2024-03-18 19:40:00,14,8,9,16,0,0,47
2024-03-18 19:50:00,4,12,8,21,0,4,49
2024-03-18 20:00:00,3,10,14,20,0,1,48
2024-03-18 20:10:00,3,4,11,16,0,0,34
2024-03-18 20:20:00,7,8,4,18,0,0,37
2024-03-18 20:30:00,9,4,7,16,0,0,36
2024-03-18 20:40:00,5,5,4,17,1,2,34
2024-03-18 20:50:00,2,8,4,16,0,1,31
2024-03-18 21:00:00,9,7,9,14,1,0,40
2024-03-18 21:10:00,4,12,14,15,1,0,46
2024-03-18 21:20:00,3,10,5,13,0,0,31
2024-03-18 21:30:00,10,9,7,11,0,0,37
2024-03-18 21:40:00,9,4,7,15,0,0,35
2024-03-18 21:50:00,7,9,7,15,0,1,39
2024-03-18 22:00:00,8,13,5,13,0,0,39
2024-03-18 22:10:00,1,5,6,16,0,0,28
2024-03-18 22:20:00,2,4,12,18,0,2,38
2024-03-18 22:30:00,6,2,4,17,0,0,29
2024-03-18 22:40:00,4,2,6,16,0,0,28
2024-03-18 22:50:00,4,2,6,11,0,0,23
2024-03-18 23:00:00,4,2,4,12,0,0,22
2024-03-18 23:10:00,3,7,5,13,0,0,28
2024-03-18 23:20:00,2,4,2,9,0,0,17
2024-03-18 23:30:00,2,0,2,9,0,0,13
2024-03-18 23:40:00,7,1,2,13,0,0,23
2024-03-18 23:50:00,2,2,2,7,0,0,13
2024-03-19 00:00:00,0,2,4,8,0,0,14
2024-03-19 00:10:00,5,4,3,5,0,0,17
2024-03-19 00:20:00,0,1,0,7,0,0,8
2024-03-19 00:30:00,0,0,3,5,0,0,8
2024-03-19 00:40:00,0,2,3,4,0,0,9
2024-03-19 00:50:00,0,1,1,5,0,1,8
2024-03-19 01:00:00,0,0,0,6,0,0,6
2024-03-19 01:10:00,1,1,2,4,0,0,8
2024-03-19 01:20:00,0,0,2,6,0,0,8
2024-03-19 01:30:00,1,0,2,4,0,0,7
2024-03-19 01:40:00,0,0,0,5,0,0,5
2024-03-19 01:50:00,1,0,2,4,0,0,7
2024-03-19 02:00:00,0,0,2,1,0,0,3
2024-03-19 02:10:00,0,1,0,3,0,0,4
2024-03-19 02:20:00,1,0,0,6,0,0,7
2024-03-19 02:30:00,3,0,0,3,0,0,6
2024-03-19 02:40:00,0,0,0,2,0,0,2
2024-03-19 02:50:00,0,0,1,4,0,0,5
2024-03-19 03:00:00,0,1,0,6,0,0,7
2024-03-19 03:10:00,0,1,1,5,0,0,7
2024-03-19 03:20:00,0,3,0,2,0,0,5
2024-03-19 03:30:00,0,1,1,6,0,0,8
2024-03-19 03:40:00,0,0,1,2,0,0,3
2024-03-19 03:50:00,0,0,1,4,0,0,5
2024-03-19 04:00:00,2,0,2,4,0,0,8
2024-03-19 04:10:00,0,1,0,2,0,0,3
2024-03-19 04:20:00,1,1,1,6,0,0,9
2024-03-19 04:30:00,0,0,0,3,0,0,3
2024-03-19 04:40:00,2,2,6,6,0,0,16
2024-03-19 04:50:00,0,1,1,6,0,0,8
2024-03-19 05:00:00,0,4,3,6,0,0,13
2024-03-19 05:10:00,3,9,1,9,0,0,22
2024-03-19 05:20:00,3,5,7,16,0,0,31
2024-03-19 05:30:00,1,6,2,18,0,0,27
2024-03-19 05:40:00,4,6,2,12,0,1,25
2024-03-19 05:50:00,9,6,8,22,0,0,45
2024-03-19 06:00:00,5,5,2,20,0,0,32
2024-03-19 06:10:00,3,6,4,19,0,1,33
2024-03-19 06:20:00,2,5,8,17,0,0,32
2024-03-19 06:30:00,5,3,9,18,0,1,36
2024-03-19 06:40:00,6,7,8,23,0,0,44
2024-03-19 06:50:00,7,14,12,19,0,1,53
2024-03-19 07:00:00,5,11,10,34,0,0,60
2024-03-19 07:10:00,12,10,14,20,2,2,60
2024-03-19 07:20:00,8,18,7,12,0,2,47
2024-03-19 07:30:00,14,15,16,24,0,3,72
2024-03-19 07:40:00,11,22,15,20,0,1,69
2024-03-19 07:50:00,13,17,13,6,0,6,55
2024-03-19 08:00:00,14,13,17,18,0,1,63
2024-03-19 08:10:00,19,19,12,11,0,1,62
2024-03-19 08:20:00,7,17,17,14,0,1,56
2024-03-19 08:30:00,13,15,17,16,0,1,62
2024-03-19 08:40:00,16,18,16,10,1,1,62
2024-03-19 08:50:00,9,13,13,10,0,1,46
2024-03-19 09:00:00,11,13,18,17,1,1,61
2024-03-19 09:10:00,14,12,17,16,0,1,60
2024-03-19 09:20:00,16,12,11,14,0,2,55
2024-03-19 09:30:00,11,15,19,25,0,2,72
2024-03-19 09:40:00,12,17,15,12,1,4,61
2024-03-19 09:50:00,12,11,21,19,0,2,65
2024-03-19 10:00:00,10,13,17,12,1,2,55
2024-03-19 10:10:00,9,11,11,9,0,1,41
2024-03-19 10:20:00,7,21,13,18,1,4,64
2024-03-19 10:30:00,7,20,10,9,0,1,47
2024-03-19 10:40:00,16,15,16,19,0,1,67
2024-03-19 10:50:00,10,19,16,13,0,3,61
2024-03-19 11:00:00,6,17,20,16,0,2,61
2024-03-19 11:10:00,10,8,23,9,1,1,52
2024-03-19 11:20:00,12,35,23,8,0,1,79
2024-03-19 11:30:00,12,9,15,17,1,1,55
2024-03-19 11:40:00,12,10,15,19,1,2,59
2024-03-19 11:50:00,7,10,16,8,0,1,42
2024-03-19 12:00:00,18,13,17,20,0,3,71
2024-03-19 12:10:00,10,8,19,18,0,3,58
2024-03-19 12:20:00,10,11,19,16,1,3,60
2024-03-19 12:30:00,14,11,12,21,2,2,62
2024-03-19 12:40:00,9,22,19,20,1,0,71
2024-03-19 12:50:00,13,11,23,19,0,1,67
2024-03-19 13:00:00,11,12,17,14,0,2,56
2024-03-19 13:10:00,13,6,18,26,5,3,71
2024-03-19 13:20:00,10,9,19,17,0,1,56
2024-03-19 13:30:00,37,11,18,18,1,1,86
2024-03-19 13:40:00,11,13,22,12,1,3,62
2024-03-19 13:50:00,12,14,16,20,2,3,67
2024-03-19 14:00:00,12,14,18,25,0,0,69
2024-03-19 14:10:00,9,14,18,9,1,4,55
2024-03-19 14:20:00,14,20,17,15,0,5,71
2024-03-19 14:30:00,13,16,19,10,0,4,62
2024-03-19 14:40:00,16,12,15,17,0,2,62
2024-03-19 14:50:00,11,22,19,10,0,2,64
2024-03-19 15:00:00,10,11,21,15,2,3,62
2024-03-19 15:10:00,15,12,15,1,1,3,47
2024-03-19 15:20:00,13,11,19,6,1,3,53
2024-03-19 15:30:00,16,15,31,25,1,4,92
2024-03-19 15:40:00,9,16,27,14,1,2,69
2024-03-19 15:50:00,8,16,18,12,1,3,58
2024-03-19 16:00:00,10,14,20,21,1,4,70
2024-03-19 16:10:00,11,16,22,14,1,3,67
2024-03-19 16:20:00,17,13,19,22,0,3,74
2024-03-19 16:30:00,10,12,28,14,1,1,66
2024-03-19 16:40:00,4,17,24,14,2,2,63
2024-03-19 16:50:00,12,23,17,21,0,5,78
2024-03-19 17:00:00,11,16,19,19,0,2,67
2024-03-19 17:10:00,11,29,16,12,0,1,69
2024-03-19 17:20:00,13,16,13,18,0,0,60
2024-03-19 17:30:00,13,13,19,26,0,1,72
2024-03-19 17:40:00,14,22,19,25,0,2,82
2024-03-19 17:50:00,8,12,15,5,0,2,42
2024-03-19 18:00:00,11,14,9,8,0,5,47
2024-03-19 18:10:00,15,10,15,6,0,2,48
2024-03-19 18:20:00,9,12,20,21,0,2,64
2024-03-19 18:30:00,11,11,16,31,1,3,73
2024-03-19 18:40:00,10,11,14,18,0,1,54
2024-03-19 18:50:00,15,11,10,26,0,0,62
2024-03-19 19:00:00,8,6,15,19,0,1,49
2024-03-19 19:10:00,10,8,12,19,0,2,51
2024-03-19 19:20:00,6,13,13,19,0,4,55
2024-03-19 19:30:00,13,6,13,19,0,0,51
2024-03-19 19:40:00,12,12,11,19,0,4,58
2024-03-19 19:50:00,9,13,9,23,0,0,54
2024-03-19 20:00:00,14,11,15,14,0,2,56
2024-03-19 20:10:00,6,4,12,19,1,0,42
2024-03-19 20:20:00,5,6,7,21,0,2,41
2024-03-19 20:30:00,9,3,9,20,0,2,43
2024-03-19 20:40:00,7,6,7,17,1,0,38
2024-03-19 20:50:00,5,12,9,21,3,0,50
2024-03-19 21:00:00,5,6,8,21,0,0,40
2024-03-19 21:10:00,5,5,6,16,0,2,34
2024-03-19 21:20:00,1,6,6,18,0,0,31
2024-03-19 21:30:00,10,2,10,22,0,2,46
2024-03-19 21:40:00,8,6,3,25,0,0,42
2024-03-19 21:50:00,2,5,9,7,0,0,23
2024-03-19 22:00:00,7,5,8,18,0,0,38
2024-03-19 22:10:00,15,3,5,15,0,0,38
2024-03-19 22:20:00,5,2,3,15,0,0,25
2024-03-19 22:30:00,1,6,0,17,0,1,25
2024-03-19 22:40:00,4,6,4,12,0,1,27
2024-03-19 22:50:00,4,1,2,10,0,0,17
2024-03-19 23:00:00,4,1,7,11,0,0,23
2024-03-19 23:10:00,4,10,4,8,0,1,27
2024-03-19 23:20:00,0,4,3,6,0,0,13
2024-03-19 23:30:00,3,0,2,9,0,0,14
2024-03-19 23:40:00,6,4,5,12,0,0,27
2024-03-19 23:50:00,3,0,2,7,3,1,16
2024-03-20 00:00:00,1,1,1,9,1,0,13
2024-03-20 00:10:00,3,5,4,6,0,0,18
2024-03-20 00:20:00,2,2,2,4,0,0,10
2024-03-20 00:30:00,0,0,1,3,0,1,5
2024-03-20 00:40:00,0,1,3,13,0,0,17
2024-03-20 00:50:00,0,1,2,4,0,0,7
2024-03-20 01:00:00,0,0,3,1,0,0,4
2024-03-20 01:10:00,0,3,3,6,0,0,12
2024-03-20 01:20:00,1,1,4,6,0,0,12
2024-03-20 01:30:00,0,0,2,3,0,0,5
2024-03-20 01:40:00,0,2,2,4,0,0,8
2024-03-20 01:50:00,1,1,2,5,0,0,9
2024-03-20 02:00:00,0,3,2,3,0,0,8
2024-03-20 02:10:00,0,2,0,3,0,0,5
2024-03-20 02:20:00,0,1,1,2,0,1,5
2024-03-20 02:30:00,0,0,1,3,0,0,4
2024-03-20 02:40:00,0,0,1,3,0,0,4
2024-03-20 02:50:00,0,0,2,5,0,0,7
2024-03-20 03:00:00,0,0,0,6,0,0,6
2024-03-20 03:10:00,0,0,2,2,0,0,4
2024-03-20 03:20:00,0,0,0,3,0,0,3
2024-03-20 03:30:00,0,0,0,4,0,0,4
2024-03-20 03:40:00,0,0,0,3,0,0,3
2024-03-20 03:50:00,0,0,1,4,0,0,5
2024-03-20 04:00:00,0,0,0,5,0,0,5
2024-03-20 04:10:00,0,2,1,4,0,0,7
2024-03-20 04:20:00,2,0,0,1,0,0,3
2024-03-20 04:30:00,0,0,2,5,0,0,7
2024-03-20 04:40:00,0,1,5,4,0,0,10
2024-03-20 04:50:00,2,1,2,9,0,0,14
2024-03-20 05:00:00,0,2,6,6,0,0,14
2024-03-20 05:10:00,4,10,1,11,0,0,26
2024-03-20 05:20:00,3,3,2,14,0,1,23
2024-03-20 05:30:00,1,8,2,21,0,0,32
2024-03-20 05:40:00,3,11,4,12,0,1,31
2024-03-20 05:50:00,10,9,5,20,0,0,44
2024-03-20 06:00:00,3,4,5,16,0,0,28
2024-03-20 06:10:00,3,6,6,23,0,0,38
2024-03-20 06:20:00,3,6,9,19,0,1,38
2024-03-20 06:30:00,3,9,8,20,0,0,40
2024-03-20 06:40:00,4,7,11,23,0,1,46
2024-03-20 06:50:00,7,9,8,22,0,1,47
2024-03-20 07:00:00,6,11,11,16,0,1,45
2024-03-20 07:10:00,12,20,10,21,0,0,63
2024-03-20 07:20:00,19,12,16,17,0,3,67
2024-03-20 07:30:00,17,12,16,25,1,3,74
2024-03-20 07:40:00,16,16,17,14,0,8,71
2024-03-20 07:50:00,17,11,10,19,0,1,58
2024-03-20 08:00:00,8,19,15,25,0,1,68
2024-03-20 08:10:00,13,18,14,19,0,0,64
2024-03-20 08:20:00,10,13,14,18,0,1,56
2024-03-20 08:30:00,12,11,11,23,1,2,60
2024-03-20 08:40:00,12,12,18,15,2,0,59
2024-03-20 08:50:00,15,13,14,18,0,2,62
2024-03-20 09:00:00,11,8,11,19,0,3,52
2024-03-20 09:10:00,8,13,17,19,0,4,61
2024-03-20 09:20:00,15,15,16,14,4,6,70
2024-03-20 09:30:00,10,19,14,11,7,4,65
2024-03-20 09:40:00,16,13,19,17,1,5,71
2024-03-20 09:50:00,12,11,13,9,1,2,48
2024-03-20 10:00:00,18,22,11,2,0,1,54
2024-03-20 10:10:00,14,20,11,15,0,3,63
2024-03-20 10:20:00,13,19,19,22,0,5,78
2024-03-20 10:30:00,16,13,16,16,1,1,63
2024-03-20 10:40:00,31,14,13,17,0,6,81
2024-03-20 10:50:00,13,17,11,17,1,5,64
2024-03-20 11:00:00,13,14,21,20,0,0,68
2024-03-20 11:10:00,14,11,13,1,0,7,46
2024-03-20 11:20:00,10,15,16,9,1,1,52
2024-03-20 11:30:00,12,12,20,20,0,4,68
2024-03-20 11:40:00,14,19,18,19,2,1,73
2024-03-20 11:50:00,10,16,18,29,1,2,76
2024-03-20 12:00:00,15,18,24,17,3,3,80
2024-03-20 12:10:00,16,22,16,24,2,6,86
2024-03-20 12:20:00,22,16,13,20,1,5,77
2024-03-20 12:30:00,17,12,14,16,2,2,63
2024-03-20 12:40:00,12,24,14,10,0,4,64
2024-03-20 12:50:00,11,14,21,28,0,3,77
2024-03-20 13:00:00,8,21,18,22,2,6,77
2024-03-20 13:10:00,16,15,21,28,4,2,86
2024-03-20 13:20:00,9,27,15,22,0,1,74
2024-03-20 13:30:00,13,13,19,25,1,3,74
2024-03-20 13:40:00,7,9,17,14,1,4,52
2024-03-20 13:50:00,10,9,19,10,0,8,56
2024-03-20 14:00:00,12,21,19,19,1,3,75
2024-03-20 14:10:00,10,10,19,21,0,4,64
2024-03-20 14:20:00,16,18,17,18,3,5,77
2024-03-20 14:30:00,16,14,23,17,1,2,73
2024-03-20 14:40:00,15,15,16,10,0,2,58
2024-03-20 14:50:00,11,10,22,16,2,3,64
2024-03-20 15:00:00,14,23,17,11,0,1,66
2024-03-20 15:10:00,13,16,23,18,5,4,79
2024-03-20 15:20:00,9,15,19,19,2,1,65
2024-03-20 15:30:00,11,15,25,20,1,3,75
2024-03-20 15:40:00,10,16,25,23,0,4,78
2024-03-20 15:50:00,9,17,22,15,0,3,66
2024-03-20 16:00:00,15,15,27,12,0,2,71
2024-03-20 16:10:00,19,18,22,22,2,1,84
2024-03-20 16:20:00,15,18,13,22,2,12,82
2024-03-20 16:30:00,12,21,16,14,0,4,67
2024-03-20 16:40:00,11,18,25,8,0,2,64
2024-03-20 16:50:00,11,15,15,14,0,4,59
2024-03-20 17:00:00,11,12,21,24,0,3,71
2024-03-20 17:10:00,8,24,20,9,0,4,65
2024-03-20 17:20:00,17,13,20,10,0,1,61
2024-03-20 17:30:00,9,18,16,18,1,12,74
2024-03-20 17:40:00,19,18,17,9,1,1,65
2024-03-20 17:50:00,13,15,15,11,1,3,58
2024-03-20 18:00:00,10,8,18,17,3,2,58
2024-03-20 18:10:00,10,16,19,28,0,7,80
2024-03-20 18:20:00,6,13,21,21,1,1,63
2024-03-20 18:30:00,9,19,11,20,0,3,62
2024-03-20 18:40:00,15,7,22,15,0,0,59
2024-03-20 18:50:00,7,12,16,17,0,2,54
2024-03-20 19:00:00,7,7,12,26,0,2,54
2024-03-20 19:10:00,7,6,13,22,0,0,48
2024-03-20 19:20:00,12,9,9,16,0,1,47
2024-03-20 19:30:00,14,8,16,20,0,0,58
2024-03-20 19:40:00,9,9,10,22,0,1,51
2024-03-20 19:50:00,7,10,16,23,0,2,58
2024-03-20 20:00:00,11,9,1,19,0,2,42
2024-03-20 20:10:00,7,7,10,26,0,1,51
2024-03-20 20:20:00,5,6,12,21,0,1,45
2024-03-20 20:30:00,7,3,10,11,0,0,31
2024-03-20 20:40:00,5,7,6,12,1,1,32
2024-03-20 20:50:00,2,12,8,17,0,1,40
2024-03-20 21:00:00,8,10,8,20,0,4,50
2024-03-20 21:10:00,6,8,8,11,0,2,35
2024-03-20 21:20:00,8,9,10,18,0,0,45
2024-03-20 21:30:00,7,9,11,24,1,2,54
2024-03-20 21:40:00,8,4,6,19,0,3,40
2024-03-20 21:50:00,6,9,9,17,0,0,41
2024-03-20 22:00:00,5,8,8,16,0,2,39
2024-03-20 22:10:00,4,5,9,20,0,1,39
2024-03-20 22:20:00,2,5,8,14,0,0,29
2024-03-20 22:30:00,4,3,4,14,0,2,27
2024-03-20 22:40:00,5,2,12,16,0,0,35
2024-03-20 22:50:00,12,2,3,14,0,0,31
2024-03-20 23:00:00,4,2,3,16,0,0,25
2024-03-20 23:10:00,4,7,8,18,0,0,37
2024-03-20 23:20:00,0,4,2,7,0,0,13
2024-03-20 23:30:00,7,0,2,8,0,0,17
2024-03-20 23:40:00,2,4,6,8,0,0,20
2024-03-20 23:50:00,1,2,1,12,0,1,17
2024-03-21 00:00:00,0,1,1,4,0,1,7
2024-03-21 00:10:00,4,3,3,13,0,0,23
2024-03-21 00:20:00,0,2,1,5,0,0,8
2024-03-21 00:30:00,1,0,2,6,0,0,9
2024-03-21 00:40:00,1,2,3,13,0,0,19
2024-03-21 00:50:00,1,3,2,7,0,0,13
2024-03-21 01:00:00,1,1,4,2,0,0,8
2024-03-21 01:10:00,0,0,1,4,0,0,5
2024-03-21 01:20:00,1,0,2,7,0,0,10
2024-03-21 01:30:00,0,1,0,6,0,0,7
2024-03-21 01:40:00,1,1,1,5,0,0,8
2024-03-21 01:50:00,0,2,0,4,0,0,6
2024-03-21 02:00:00,0,0,0,1,0,0,1
2024-03-21 02:10:00,0,1,1,1,0,0,3
2024-03-21 02:20:00,0,2,0,3,0,0,5
2024-03-21 02:30:00,0,1,1,2,0,0,4
2024-03-21 02:40:00,1,1,1,3,0,0,6
2024-03-21 02:50:00,0,1,1,6,0,0,8
2024-03-21 03:00:00,0,1,0,3,0,0,4
2024-03-21 03:10:00,1,0,2,2,0,0,5
2024-03-21 03:20:00,0,0,0,3,0,0,3
2024-03-21 03:30:00,0,0,2,5,0,0,7
2024-03-21 03:40:00,0,1,0,5,0,0,6
2024-03-21 03:50:00,2,0,1,1,0,0,4
2024-03-21 04:00:00,0,1,1,8,0,0,10
2024-03-21 04:10:00,3,1,2,3,0,0,9
2024-03-21 04:20:00,1,2,2,2,0,0,7
2024-03-21 04:30:00,1,2,1,4,0,0,8
2024-03-21 04:40:00,0,1,3,7,0,0,11
2024-03-21 04:50:00,0,1,1,8,0,0,10
2024-03-21 05:00:00,0,3,1,10,0,0,14
2024-03-21 05:10:00,3,8,1,8,0,0,20
2024-03-21 05:20:00,1,6,1,15,0,0,23
2024-03-21 05:30:00,2,5,3,38,0,0,48
2024-03-21 05:40:00,5,8,5,12,0,0,30
2024-03-21 05:50:00,5,6,3,19,0,0,33
2024-03-21 06:00:00,3,2,4,18,0,0,27
2024-03-21 06:10:00,3,6,3,18,0,0,30
2024-03-21 06:20:00,3,7,6,19,0,0,35
2024-03-21 06:30:00,6,7,10,16,0,1,40
2024-03-21 06:40:00,5,7,6,17,0,1,36
2024-03-21 06:50:00,6,6,11,26,0,1,50
2024-03-21 07:00:00,8,10,11,25,0,2,56
2024-03-21 07:10:00,16,14,13,25,0,2,70
2024-03-21 07:20:00,8,7,13,20,0,3,51
2024-03-21 07:30:00,15,15,20,17,1,2,70
2024-03-21 07:40:00,9,18,23,12,3,10,75
2024-03-21 07:50:00,6,10,12,12,0,3,43
2024-03-21 08:00:00,12,14,10,19,1,2,58
2024-03-21 08:10:00,11,19,8,21,1,3,63
2024-03-21 08:20:00,8,13,10,22,0,2,55
2024-03-21 08:30:00,13,7,15,14,0,6,55
2024-03-21 08:40:00,8,11,17,7,0,2,45
2024-03-21 08:50:00,8,15,13,25,0,2,63
2024-03-21 09:00:00,18,14,17,14,1,1,65
2024-03-21 09:10:00,19,9,16,18,3,5,70
2024-03-21 09:20:00,13,0,14,24,0,1,52
2024-03-21 09:30:00,15,12,16,22,0,4,69
2024-03-21 09:40:00,19,9,11,22,2,4,67
2024-03-21 09:50:00,14,11,23,28,0,0,76
2024-03-21 10:00:00,13,15,21,20,0,2,71
2024-03-21 10:10:00,13,10,18,6,0,3,50
2024-03-21 10:20:00,7,14,14,10,1,2,48
2024-03-21 10:30:00,17,13,19,15,0,5,69
2024-03-21 10:40:00,15,17,20,21,3,5,81
2024-03-21 10:50:00,15,21,19,21,0,1,77
2024-03-21 11:00:00,10,12,13,20,0,2,57
2024-03-21 11:10:00,14,17,16,15,1,4,67
2024-03-21 11:20:00,16,17,13,16,0,5,67
2024-03-21 11:30:00,13,15,12,24,1,4,69
2024-03-21 11:40:00,16,15,23,18,0,0,72
2024-03-21 11:50:00,10,14,14,17,0,5,60
2024-03-21 12:00:00,15,7,23,10,0,3,58
2024-03-21 12:10:00,11,18,18,17,0,5,69
2024-03-21 12:20:00,6,10,23,23,1,0,63
2024-03-21 12:30:00,14,14,26,20,0,1,75
2024-03-21 12:40:00,15,13,16,13,0,5,62
2024-03-21 12:50:00,17,25,22,8,0,1,73
2024-03-21 13:00:00,12,15,19,12,2,2,62
2024-03-21 13:10:00,23,16,23,3,1,7,73
2024-03-21 13:20:00,12,12,18,15,0,3,60
2024-03-21 13:30:00,12,18,12,19,1,3,65
2024-03-21 13:40:00,19,8,15,28,1,1,72
2024-03-21 13:50:00,10,13,22,14,1,5,65
2024-03-21 14:00:00,8,18,22,20,0,3,71
2024-03-21 14:10:00,13,9,20,15,0,1,58
2024-03-21 14:20:00,15,9,16,14,1,1,56
2024-03-21 14:30:00,8,11,22,13,0,1,55
2024-03-21 14:40:00,12,20,13,16,1,3,65
2024-03-21 14:50:00,17,14,21,9,3,1,65
2024-03-21 15:00:00,12,24,19,22,2,4,83
2024-03-21 15:10:00,14,22,20,20,0,3,79
2024-03-21 15:20:00,10,19,20,20,0,2,71
2024-03-21 15:30:00,12,15,17,12,0,5,61
2024-03-21 15:40:00,14,15,25,15,0,4,73
2024-03-21 15:50:00,10,16,23,10,2,5,66
2024-03-21 16:00:00,11,16,19,17,0,2,65
2024-03-21 16:10:00,11,15,14,14,0,7,61
2024-03-21 16:20:00,13,16,18,8,0,4,59
2024-03-21 16:30:00,14,19,27,24,0,5,89
2024-03-21 16:40:00,13,8,25,21,0,3,70
2024-03-21 16:50:00,11,12,21,9,1,2,56
2024-03-21 17:00:00,6,8,19,23,1,2,59
2024-03-21 17:10:00,11,15,20,22,0,2,70
2024-03-21 17:20:00,11,17,17,17,1,2,65
2024-03-21 17:30:00,8,17,17,24,0,3,69
2024-03-21 17:40:00,13,15,16,13,0,1,58
2024-03-21 17:50:00,10,18,19,15,0,10,72
2024-03-21 18:00:00,11,9,15,23,0,5,63
2024-03-21 18:10:00,13,18,19,19,0,3,72
2024-03-21 18:20:00,9,18,20,23,0,4,74
2024-03-21 18:30:00,14,8,13,17,2,4,58
2024-03-21 18:40:00,11,15,16,18,0,1,61
2024-03-21 18:50:00,14,15,12,20,0,3,64
2024-03-21 19:00:00,12,7,12,19,1,2,53
2024-03-21 19:10:00,14,9,17,17,0,0,57
2024-03-21 19:20:00,6,15,13,20,1,1,56
2024-03-21 19:30:00,12,8,11,24,0,0,55
2024-03-21 19:40:00,10,10,8,18,0,1,47
2024-03-21 19:50:00,5,8,12,19,0,0,44
2024-03-21 20:00:00,9,12,12,20,0,0,53
2024-03-21 20:10:00,9,5,9,21,0,2,46
2024-03-21 20:20:00,8,13,8,20,0,2,51
2024-03-21 20:30:00,7,5,5,18,2,1,38
2024-03-21 20:40:00,6,7,5,21,0,4,43
2024-03-21 20:50:00,7,7,7,19,0,0,40
2024-03-21 21:00:00,2,6,4,15,0,1,28
2024-03-21 21:10:00,8,7,8,12,0,0,35
2024-03-21 21:20:00,3,7,6,18,0,0,34
2024-03-21 21:30:00,10,6,4,26,0,2,48
2024-03-21 21:40:00,7,6,4,21,1,0,39
2024-03-21 21:50:00,1,7,7,15,0,2,32
2024-03-21 22:00:00,3,8,5,20,0,0,36
2024-03-21 22:10:00,3,7,8,20,0,0,38
2024-03-21 22:20:00,7,7,3,16,0,0,33
2024-03-21 22:30:00,7,3,8,14,2,1,35
2024-03-21 22:40:00,4,5,3,14,0,1,27
2024-03-21 22:50:00,5,10,2,14,0,0,31
2024-03-21 23:00:00,2,6,1,8,0,1,18
2024-03-21 23:10:00,2,4,4,9,0,0,19
2024-03-21 23:20:00,6,5,4,11,0,0,26
2024-03-21 23:30:00,5,1,5,11,0,1,23
2024-03-21 23:40:00,6,3,3,11,0,0,23
2024-03-21 23:50:00,0,3,1,8,0,0,12
2024-03-22 00:00:00,3,2,3,7,0,0,15
2024-03-22 00:10:00,3,6,3,9,0,0,21
2024-03-22 00:20:00,2,0,3,8,0,0,13
2024-03-22 00:30:00,0,1,1,10,0,1,13
2024-03-22 00:40:00,3,3,2,9,0,0,17
2024-03-22 00:50:00,1,1,1,7,0,1,11
2024-03-22 01:00:00,0,1,1,4,0,0,6
2024-03-22 01:10:00,1,2,1,6,0,0,10
2024-03-22 01:20:00,0,0,1,4,0,1,6
2024-03-22 01:30:00,1,2,2,2,0,0,7
2024-03-22 01:40:00,0,0,0,3,0,0,3
2024-03-22 01:50:00,1,0,1,6,0,0,8
2024-03-22 02:00:00,0,0,1,3,0,0,4
2024-03-22 02:10:00,0,2,0,5,0,0,7
2024-03-22 02:20:00,0,2,3,4,0,0,9
2024-03-22 02:30:00,2,0,2,5,0,1,10
2024-03-22 02:40:00,2,0,1,4,0,0,7
2024-03-22 02:50:00,0,0,0,5,0,0,5
2024-03-22 03:00:00,0,0,0,1,0,0,1
2024-03-22 03:10:00,0,0,1,2,0,0,3
2024-03-22 03:20:00,0,0,1,3,0,0,4
2024-03-22 03:30:00,1,0,1,3,0,0,5
2024-03-22 03:40:00,0,0,0,4,0,0,4
2024-03-22 03:50:00,1,0,0,1,0,0,2
2024-03-22 04:00:00,1,1,0,4,0,0,6
2024-03-22 04:10:00,0,2,2,4,0,0,8
2024-03-22 04:20:00,1,0,1,3,0,0,5
2024-03-22 04:30:00,0,1,1,5,0,0,7
2024-03-22 04:40:00,1,2,5,1,0,0,9
