datetime,D21Z,D22Z,V23Z,V24Z,D51Z,V52Z,D81Z,D82Z,V83Z,V84Z,D111Z,V112Z,D95Z,D911Z,Total
2024-03-28 04:50:00,5,0,6,0,0,0,13,0,12,0,0,0,63,0,99
2024-03-28 05:00:00,5,4,4,1,0,0,10,0,8,0,0,0,54,0,86
2024-03-28 05:10:00,10,2,11,1,1,1,16,1,16,1,3,3,11,1,78
2024-03-28 05:20:00,5,1,5,0,3,3,16,0,13,0,1,2,19,4,72
2024-03-28 05:30:00,12,1,13,2,0,0,25,0,17,0,3,3,20,0,96
2024-03-28 05:40:00,19,1,18,2,1,1,37,1,15,1,2,2,11,2,113
2024-03-28 05:50:00,16,0,12,0,3,0,26,4,15,5,4,1,95,1,182
2024-03-28 06:00:00,9,1,6,1,1,1,28,6,19,4,5,6,99,1,187
2024-03-28 06:10:00,19,0,15,1,1,1,34,3,16,2,1,1,30,1,125
2024-03-28 06:20:00,23,0,12,1,0,1,49,0,24,0,3,5,15,0,133
2024-03-28 06:30:00,20,1,16,1,2,2,49,4,29,1,4,3,20,1,153
2024-03-28 06:40:00,27,1,20,2,1,0,48,6,30,4,7,6,23,1,176
2024-03-28 06:50:00,27,3,20,6,4,5,76,1,46,2,4,0,13,4,211
2024-03-28 07:00:00,16,0,16,5,7,8,52,3,36,1,7,8,26,5,190
2024-03-28 07:10:00,29,2,18,5,6,6,51,1,40,0,9,7,25,6,205
2024-03-28 07:20:00,34,1,26,9,9,5,57,1,31,1,6,5,16,6,207
2024-03-28 07:30:00,35,4,25,7,7,5,48,1,36,2,7,9,21,5,212
2024-03-28 07:40:00,37,5,26,4,3,2,62,2,39,1,15,12,29,5,242
2024-03-28 07:50:00,45,3,23,6,15,9,76,0,38,0,10,6,18,6,255
2024-03-28 08:00:00,37,2,24,7,11,9,58,4,41,4,10,4,30,8,249
2024-03-28 08:10:00,45,7,33,7,17,12,61,3,45,3,6,5,23,13,280
2024-03-28 08:20:00,53,4,26,12,9,7,62,2,39,1,7,5,26,5,258
2024-03-28 08:30:00,50,5,30,7,5,5,73,2,39,1,12,12,28,6,275
2024-03-28 08:40:00,69,5,28,7,7,6,62,5,41,1,14,11,15,8,279
2024-03-28 08:50:00,58,2,26,9,11,8,78,1,44,2,9,8,15,7,278
2024-03-28 09:00:00,51,1,21,10,10,8,48,1,25,2,16,13,26,11,243
2024-03-28 09:10:00,49,4,25,8,13,9,75,1,43,1,11,10,16,7,272
2024-03-28 09:20:00,61,3,33,7,9,7,64,3,41,1,12,12,40,3,296
2024-03-28 09:30:00,46,4,20,7,4,1,58,4,23,5,12,9,26,8,227
2024-03-28 09:40:00,82,4,16,27,7,7,62,1,28,2,8,9,16,8,277
2024-03-28 09:50:00,61,4,18,6,7,10,83,3,26,2,13,8,100,5,346
2024-03-28 10:00:00,53,6,21,5,12,9,51,2,19,0,12,10,60,8,268
2024-03-28 10:10:00,51,3,26,8,11,6,55,1,28,1,14,10,22,6,242
2024-03-28 10:20:00,57,4,22,3,12,5,69,1,36,0,11,21,258,8,507
2024-03-28 10:30:00,56,4,18,3,13,7,46,0,25,0,11,8,225,10,426
2024-03-28 10:40:00,73,4,22,18,7,5,72,6,25,4,10,9,183,7,445
2024-03-28 10:50:00,91,9,17,23,8,10,56,5,24,3,20,15,113,9,403
2024-03-28 11:00:00,71,2,15,9,6,5,69,2,34,1,9,8,22,6,259
2024-03-28 11:10:00,60,4,20,7,3,5,62,3,25,0,22,17,44,2,274
2024-03-28 11:20:00,65,4,27,9,8,5,62,3,32,3,18,15,67,7,325
2024-03-28 11:30:00,73,2,16,2,14,15,63,1,37,3,23,23,60,13,345
2024-03-28 11:40:00,72,4,18,8,10,6,61,2,29,4,21,12,46,10,303
2024-03-28 11:50:00,68,7,22,4,15,12,61,0,27,0,22,17,51,10,316
2024-03-28 12:00:00,69,0,15,5,11,11,61,3,28,3,16,13,39,7,281
2024-03-28 12:10:00,70,4,20,5,6,9,60,2,23,3,19,12,47,6,286
2024-03-28 12:20:00,74,3,18,5,13,10,68,3,35,2,14,12,33,11,301
2024-03-28 12:30:00,78,2,17,3,2,2,55,0,24,1,15,15,41,3,258
2024-03-28 12:40:00,84,4,13,13,10,9,56,2,26,1,28,17,49,10,322
2024-03-28 12:50:00,64,1,22,14,6,3,52,3,29,2,22,17,51,6,292
2024-03-28 13:00:00,68,4,22,10,5,5,54,0,24,0,22,19,48,5,286
2024-03-28 13:10:00,82,3,20,29,8,7,62,2,33,1,18,9,57,7,338
2024-03-28 13:20:00,63,4,17,4,3,5,46,1,23,0,17,13,114,2,312
2024-03-28 13:30:00,67,6,22,9,7,5,76,2,31,1,23,17,64,5,335
2024-03-28 13:40:00,80,5,22,6,10,11,61,2,27,1,18,11,51,7,312
2024-03-28 13:50:00,65,5,20,5,7,7,82,2,30,1,20,18,72,8,342
2024-03-28 14:00:00,66,5,25,10,7,3,67,2,26,3,18,26,103,7,368
2024-03-28 14:10:00,63,6,22,6,7,8,50,1,32,1,19,20,104,6,345
2024-03-28 14:20:00,87,4,19,15,13,12,68,1,28,3,14,11,92,10,377
2024-03-28 14:30:00,79,7,26,3,8,6,61,1,31,2,17,16,102,8,367
2024-03-28 14:40:00,100,3,11,12,10,1,70,0,35,1,25,16,85,5,374
2024-03-28 14:50:00,63,7,23,9,7,5,57,1,32,0,19,13,63,8,307
2024-03-28 15:00:00,68,2,29,5,6,6,63,2,30,0,25,13,65,6,320
2024-03-28 15:10:00,83,7,21,12,8,8,71,3,44,48,29,19,83,7,443
2024-03-28 15:20:00,79,2,26,2,14,9,72,0,38,0,22,23,49,12,348
2024-03-28 15:30:00,84,5,34,11,13,13,72,0,35,0,23,17,80,7,394
2024-03-28 15:40:00,97,8,39,9,8,10,65,2,43,1,20,14,58,9,383
2024-03-28 15:50:00,86,7,34,7,8,5,87,6,35,4,22,14,47,5,367
2024-03-28 16:00:00,76,10,28,11,12,8,73,0,33,0,34,18,87,10,400
2024-03-28 16:10:00,89,11,39,12,16,15,60,6,32,2,20,48,64,14,428
2024-03-28 16:20:00,77,9,35,8,6,7,84,0,41,0,16,18,92,6,399
2024-03-28 16:30:00,71,8,28,11,8,7,51,1,36,2,31,17,177,11,459
2024-03-28 16:40:00,97,8,9,16,11,9,51,1,28,1,23,17,208,12,491
2024-03-28 16:50:00,72,9,23,9,7,7,62,4,45,4,16,12,144,7,421
2024-03-28 17:00:00,77,7,32,12,13,8,68,3,41,0,15,6,93,17,392
2024-03-28 17:10:00,89,6,39,7,10,9,62,2,36,2,20,14,77,12,385
2024-03-28 17:20:00,86,9,36,16,14,12,59,0,45,0,20,11,55,11,374
2024-03-28 17:30:00,83,2,32,3,15,13,64,3,40,3,26,10,73,11,378
2024-03-28 17:40:00,84,15,33,15,16,9,51,2,40,1,32,17,55,15,385
2024-03-28 17:50:00,60,8,28,8,5,6,59,3,40,3,19,14,65,4,322
2024-03-28 18:00:00,62,6,32,1,10,7,51,2,37,1,24,13,82,10,338
2024-03-28 18:10:00,57,8,31,8,11,7,50,5,35,2,17,11,56,10,308
2024-03-28 18:20:00,114,7,32,7,10,10,59,3,36,1,25,17,65,8,394
2024-03-28 18:30:00,73,3,38,7,10,13,57,1,32,0,19,12,53,7,325
2024-03-28 18:40:00,70,5,29,5,4,1,53,2,32,0,29,15,68,4,317
2024-03-28 18:50:00,71,5,31,4,7,7,52,3,19,0,16,15,95,6,331
2024-03-28 19:00:00,63,9,27,8,7,8,39,2,24,3,18,12,105,9,334
2024-03-28 19:10:00,68,3,24,6,2,2,42,0,28,0,16,16,219,3,429
2024-03-28 19:20:00,58,1,30,2,8,10,36,6,21,0,19,13,159,7,370
2024-03-28 19:30:00,74,3,21,5,9,9,32,1,24,1,13,5,50,8,255
2024-03-28 19:40:00,45,4,24,7,1,7,32,1,22,1,12,15,44,3,218
2024-03-28 19:50:00,40,4,21,4,4,3,42,0,23,0,8,7,47,5,208
2024-03-28 20:00:00,55,5,14,4,3,1,31,1,24,0,17,8,37,5,205
2024-03-28 20:10:00,45,3,18,1,6,6,27,2,23,1,7,6,40,3,188
2024-03-28 20:20:00,52,3,25,5,5,3,39,1,22,1,11,9,16,3,195
2024-03-28 20:30:00,34,3,14,6,4,3,45,0,20,0,10,9,32,2,182
2024-03-28 20:40:00,35,4,21,2,4,3,24,1,21,1,8,9,31,4,168
2024-03-28 20:50:00,41,2,24,2,2,7,41,3,18,2,11,12,40,3,208
2024-03-28 21:00:00,48,5,23,6,8,4,26,2,14,2,12,14,31,6,201
2024-03-28 21:10:00,40,0,30,0,3,1,32,0,18,0,5,6,23,2,160
2024-03-28 21:20:00,41,1,21,3,3,2,27,2,22,1,5,6,24,2,160
2024-03-28 21:30:00,41,2,27,3,3,1,30,0,22,0,7,10,20,3,169
2024-03-28 21:40:00,44,1,26,1,1,5,20,0,10,0,7,5,41,1,162
2024-03-28 21:50:00,37,1,30,1,2,0,18,1,12,0,6,6,29,1,144
2024-03-28 22:00:00,33,4,31,3,1,2,24,2,20,0,6,7,17,2,152
2024-03-28 22:10:00,27,2,21,2,3,1,34,2,24,0,7,6,24,3,156
2024-03-28 22:20:00,31,0,16,0,5,3,23,0,17,0,10,9,65,5,184
2024-03-28 22:30:00,40,10,24,4,2,2,24,2,19,0,12,13,83,3,238
2024-03-28 22:40:00,23,1,28,1,1,1,15,0,17,0,12,9,73,1,182
2024-03-28 22:50:00,26,2,18,1,1,2,22,2,14,0,10,7,75,2,182
2024-03-28 23:00:00,36,1,26,1,0,0,18,3,16,2,7,5,70,0,185
2024-03-28 23:10:00,24,7,15,2,4,4,15,1,11,0,8,9,97,4,201
2024-03-28 23:20:00,27,2,14,4,2,1,21,1,13,0,3,4,58,2,152
2024-03-28 23:30:00,22,3,19,3,2,2,14,1,15,1,5,4,248,4,343
2024-03-28 23:40:00,15,1,12,1,1,2,12,2,9,2,4,3,73,1,138
2024-03-28 23:50:00,19,2,19,2,1,1,13,0,14,0,4,4,25,1,105
2024-03-29 00:00:00,11,5,12,1,2,1,7,0,7,0,7,6,144,3,206
2024-03-29 00:10:00,15,2,11,0,1,1,14,0,12,0,2,2,146,3,209
2024-03-29 00:20:00,17,0,12,3,1,0,11,0,9,0,1,1,129,0,184
2024-03-29 00:30:00,13,5,13,3,1,1,8,4,9,1,3,2,164,2,229
2024-03-29 00:40:00,20,3,15,0,1,1,14,0,13,0,3,5,71,1,147
2024-03-29 00:50:00,12,1,9,1,1,0,5,0,7,0,0,0,25,1,62
2024-03-29 01:00:00,16,0,12,0,1,1,14,1,8,0,2,1,34,2,92
2024-03-29 01:10:00,11,2,11,0,0,0,12,1,12,1,5,3,24,0,82
2024-03-29 01:20:00,12,3,12,1,0,0,20,0,17,0,1,0,22,0,88
2024-03-29 01:30:00,15,0,14,0,0,0,12,0,9,0,1,2,38,0,91
2024-03-29 01:40:00,5,1,4,1,1,0,9,0,10,0,4,5,43,1,84
2024-03-29 01:50:00,6,0,6,0,1,1,7,0,7,0,0,0,31,1,60
2024-03-29 02:00:00,4,3,4,2,2,1,3,1,2,0,2,2,23,2,51
2024-03-29 02:10:00,5,1,4,1,0,0,7,0,8,0,0,0,27,1,54
2024-03-29 02:20:00,5,1,5,1,0,0,7,0,7,0,0,0,16,1,43
2024-03-29 02:30:00,6,1,5,0,0,0,2,0,2,0,2,2,25,0,45
2024-03-29 02:40:00,5,1,5,1,0,0,3,0,3,0,0,0,32,0,50
2024-03-29 02:50:00,9,2,10,3,0,0,6,0,5,0,1,1,35,2,74
2024-03-29 03:00:00,4,0,3,1,1,0,4,0,5,0,0,0,27,1,46
2024-03-29 03:10:00,3,1,3,0,0,0,4,0,4,0,0,0,16,0,31
2024-03-29 03:20:00,1,1,1,0,1,2,4,0,4,0,1,1,21,1,38
2024-03-29 03:30:00,2,0,2,0,1,1,3,0,3,0,1,1,43,1,58
2024-03-29 03:40:00,3,0,3,0,1,1,2,1,2,0,1,1,42,1,58
2024-03-29 03:50:00,5,0,3,0,0,0,3,0,3,0,2,2,35,0,53
2024-03-29 04:00:00,6,1,5,0,0,0,2,0,3,0,2,1,51,0,71
2024-03-29 04:10:00,3,0,3,0,0,0,3,0,3,0,2,2,37,0,53
2024-03-29 04:20:00,3,0,3,0,0,0,3,0,3,0,0,0,69,0,81
2024-03-29 04:30:00,1,2,1,1,1,0,1,1,1,0,0,0,194,1,204
2024-03-29 04:40:00,4,1,4,0,1,1,3,0,2,0,0,0,99,1,116
2024-03-29 04:50:00,2,2,2,0,0,0,9,0,7,0,2,1,206,0,231
2024-03-29 05:00:00,4,1,4,1,2,1,4,0,5,0,0,0,35,2,59
2024-03-29 05:10:00,6,0,6,0,0,0,4,0,4,0,2,3,26,0,51
2024-03-29 05:20:00,1,1,1,0,0,0,7,0,4,0,1,1,34,0,50
2024-03-29 05:30:00,3,0,3,0,1,2,10,0,9,0,1,1,37,1,68
2024-03-29 05:40:00,5,0,5,0,0,0,8,0,7,0,1,1,30,0,57
2024-03-29 05:50:00,8,5,6,3,0,0,7,0,8,0,1,3,76,2,119
2024-03-29 06:00:00,6,2,7,0,0,0,6,0,6,0,1,1,152,0,181
2024-03-29 06:10:00,4,0,4,0,0,0,9,0,9,0,0,1,80,0,107
2024-03-29 06:20:00,9,0,9,2,0,0,3,0,3,0,1,1,60,0,88
2024-03-29 06:30:00,8,0,8,0,0,0,3,0,2,0,1,1,28,0,51
2024-03-29 06:40:00,9,1,7,1,2,1,7,0,7,0,1,0,31,2,69
2024-03-29 06:50:00,6,0,6,2,0,0,4,0,4,0,1,0,26,0,49
2024-03-29 07:00:00,4,0,4,0,0,0,6,0,6,0,1,2,31,0,54
2024-03-29 07:10:00,2,0,2,0,0,0,8,0,8,1,5,5,21,0,52
2024-03-29 07:20:00,8,1,6,3,2,1,7,1,7,0,3,2,23,2,66
2024-03-29 07:30:00,5,0,6,0,0,0,6,0,5,0,5,3,30,0,60
2024-03-29 07:40:00,4,0,4,0,1,1,6,0,6,0,0,0,33,1,56
2024-03-29 07:50:00,5,0,5,1,1,1,5,0,5,0,3,4,44,1,75
2024-03-29 08:00:00,9,0,9,0,2,2,9,1,7,1,1,0,53,2,96
2024-03-29 08:10:00,3,0,4,0,0,0,13,1,12,1,0,0,33,0,67
2024-03-29 08:20:00,14,0,11,2,1,1,9,0,7,0,1,1,29,0,76
2024-03-29 08:30:00,11,1,11,1,0,0,9,0,9,0,3,1,29,0,75
2024-03-29 08:40:00,6,1,3,0,2,2,19,1,17,1,2,3,26,3,86
2024-03-29 08:50:00,12,0,9,3,2,2,16,1,18,1,0,0,25,1,90
2024-03-29 09:00:00,10,1,10,0,1,1,13,1,13,1,6,5,43,1,106
2024-03-29 09:10:00,6,2,7,2,2,2,16,1,15,1,2,1,56,3,116
2024-03-29 09:20:00,17,1,14,3,1,1,25,0,17,0,1,1,83,1,165
2024-03-29 09:30:00,20,0,19,4,0,1,19,0,15,1,0,0,45,1,125
2024-03-29 09:40:00,30,0,22,0,4,5,26,0,21,0,4,3,30,2,147
2024-03-29 09:50:00,31,2,17,1,6,6,30,1,22,1,8,8,49,1,183
2024-03-29 10:00:00,21,4,14,2,1,2,25,1,19,1,6,6,99,0,201
2024-03-29 10:10:00,28,1,18,1,4,4,31,0,20,0,5,5,53,3,173
2024-03-29 10:20:00,30,1,15,2,4,4,32,0,22,0,4,3,109,4,230
2024-03-29 10:30:00,31,1,18,3,9,7,27,0,19,0,2,3,153,8,281
2024-03-29 10:40:00,26,1,16,6,0,0,29,1,20,0,8,8,127,0,242
2024-03-29 10:50:00,27,1,18,3,5,5,28,2,15,1,6,5,136,4,256
2024-03-29 11:00:00,27,1,19,2,3,2,28,1,24,1,4,4,34,2,152
2024-03-29 11:10:00,32,1,19,0,3,5,27,2,19,0,19,13,47,3,190
2024-03-29 11:20:00,37,2,19,3,3,3,43,1,23,0,8,8,37,3,190
2024-03-29 11:30:00,27,32,16,5,3,3,38,0,28,0,8,6,31,5,202
2024-03-29 11:40:00,41,1,24,1,3,3,42,2,38,1,10,9,44,4,223
2024-03-29 11:50:00,30,3,21,3,5,7,38,4,29,4,4,4,37,7,196
2024-03-29 12:00:00,41,2,23,2,4,5,25,2,19,0,8,8,30,4,173
2024-03-29 12:10:00,43,2,24,2,5,2,30,0,22,0,7,6,43,2,188
2024-03-29 12:20:00,39,1,20,2,6,4,44,0,23,0,3,2,44,5,193
2024-03-29 12:30:00,31,5,20,4,0,0,34,0,18,0,7,6,71,2,198
2024-03-29 12:40:00,48,4,25,3,5,3,45,1,26,1,6,7,39,6,219
2024-03-29 12:50:00,42,5,20,5,3,5,42,1,29,1,12,11,75,3,254
2024-03-29 13:00:00,40,10,26,4,3,4,38,2,23,0,8,7,171,4,340
2024-03-29 13:10:00,34,3,22,3,5,4,49,1,27,0,4,4,189,4,349
2024-03-29 13:20:00,32,1,25,2,3,3,28,1,16,0,5,5,43,3,167
2024-03-29 13:30:00,51,1,32,4,2,3,35,0,19,0,3,3,43,2,198
2024-03-29 13:40:00,31,2,23,1,1,1,45,0,23,1,6,6,88,1,229
2024-03-29 13:50:00,44,1,23,3,3,5,37,1,22,0,5,6,83,2,235
2024-03-29 14:00:00,38,2,20,4,2,2,38,2,20,0,5,5,55,2,195
2024-03-29 14:10:00,48,1,26,1,3,0,37,1,19,0,9,8,39,4,196
2024-03-29 14:20:00,37,3,19,4,4,5,33,0,21,0,9,7,33,4,179
2024-03-29 14:30:00,44,2,22,6,2,2,49,0,28,1,5,3,82,2,248
2024-03-29 14:40:00,52,2,21,1,6,5,52,1,28,1,11,10,58,6,254
2024-03-29 14:50:00,56,2,20,12,4,3,39,0,24,0,11,8,39,4,222
2024-03-29 15:00:00,52,7,21,5,7,5,37,1,15,0,8,6,51,4,219
2024-03-29 15:10:00,33,2,22,2,3,3,38,0,23,0,8,7,55,4,200
2024-03-29 15:20:00,49,2,18,2,4,4,38,0,17,0,3,4,61,3,205
2024-03-29 15:30:00,49,6,28,2,2,2,36,2,24,1,8,7,48,2,217
2024-03-29 15:40:00,30,0,22,3,1,0,36,0,23,0,6,5,54,0,180
2024-03-29 15:50:00,33,3,26,7,3,2,24,5,19,2,5,3,36,3,171
2024-03-29 16:00:00,28,5,18,4,8,7,42,2,27,1,6,6,32,6,192
2024-03-29 16:10:00,38,2,32,2,2,1,41,0,25,0,10,5,45,3,206
2024-03-29 16:20:00,46,0,21,2,4,4,41,3,25,3,8,5,88,3,253
2024-03-29 16:30:00,45,7,24,7,9,6,42,2,21,1,8,9,169,9,359
2024-03-29 16:40:00,37,0,26,0,3,3,40,3,24,2,7,6,133,2,286
2024-03-29 16:50:00,43,1,21,1,8,12,30,4,20,0,7,7,165,7,326
2024-03-29 17:00:00,38,3,13,6,9,7,40,1,22,1,8,6,127,8,289
2024-03-29 17:10:00,40,3,18,3,3,6,41,1,25,0,7,6,45,4,202
2024-03-29 17:20:00,48,2,25,6,5,5,33,0,22,0,11,7,44,5,213
2024-03-29 17:30:00,43,2,18,3,2,2,35,0,19,0,8,10,52,2,196
2024-03-29 17:40:00,50,3,21,9,4,3,35,0,27,0,6,7,41,6,212
2024-03-29 17:50:00,46,3,23,6,6,2,41,0,24,0,6,9,42,4,212
2024-03-29 18:00:00,37,2,22,4,7,8,40,3,18,0,8,6,64,8,227
2024-03-29 18:10:00,37,4,16,4,6,3,50,2,23,1,3,4,46,3,202
2024-03-29 18:20:00,30,3,21,3,4,5,37,1,20,0,5,7,41,5,182
2024-03-29 18:30:00,51,4,29,5,3,3,32,0,21,0,7,8,48,6,217
2024-03-29 18:40:00,51,7,23,8,8,3,38,0,27,0,8,9,36,4,222
2024-03-29 18:50:00,37,4,24,8,8,9,35,1,23,1,13,12,92,10,277
2024-03-29 19:00:00,44,7,25,8,2,1,28,1,20,4,8,7,123,4,282
2024-03-29 19:10:00,43,4,19,1,3,2,35,1,18,0,9,9,228,2,374
2024-03-29 19:20:00,32,3,17,1,3,5,42,0,21,0,4,5,34,4,171
2024-03-29 19:30:00,33,4,20,4,8,8,22,2,25,3,9,8,41,7,194
2024-03-29 19:40:00,26,2,20,0,1,1,32,1,21,1,7,6,27,1,146
2024-03-29 19:50:00,37,2,19,3,4,4,17,2,19,1,9,11,38,3,169
2024-03-29 20:00:00,27,4,17,6,4,6,33,0,21,0,7,3,34,5,167
2024-03-29 20:10:00,27,2,21,2,4,4,23,0,12,0,1,1,24,5,126
2024-03-29 20:20:00,30,2,9,4,3,3,25,1,16,0,3,2,23,2,123
2024-03-29 20:30:00,33,1,15,0,1,1,33,1,18,1,5,6,30,1,146
2024-03-29 20:40:00,31,1,20,1,4,6,21,0,21,0,7,5,20,3,140
2024-03-29 20:50:00,27,1,19,4,6,7,22,0,13,0,3,4,20,7,133
2024-03-29 21:00:00,33,2,14,2,6,4,19,0,13,0,6,6,25,5,135
2024-03-29 21:10:00,25,2,13,1,4,3,22,1,20,0,3,4,18,3,119
2024-03-29 21:20:00,20,0,11,0,1,2,26,1,20,1,7,6,21,2,118
2024-03-29 21:30:00,34,6,23,6,2,1,16,1,14,0,3,2,23,4,135
2024-03-29 21:40:00,27,3,17,1,1,1,22,1,19,0,4,7,21,1,125
2024-03-29 21:50:00,22,1,16,0,4,4,10,3,8,1,7,9,30,4,119
2024-03-29 22:00:00,34,3,20,4,6,7,21,2,15,0,5,5,26,8,156
2024-03-29 22:10:00,30,2,15,1,0,0,25,0,17,0,7,8,23,1,129
2024-03-29 22:20:00,24,2,18,1,5,5,9,0,9,0,6,4,38,4,125
2024-03-29 22:30:00,25,2,14,1,2,2,25,0,16,0,9,5,83,2,186
2024-03-29 22:40:00,20,2,14,2,5,4,15,0,17,0,10,7,86,3,185
2024-03-29 22:50:00,17,2,12,4,0,0,11,1,10,1,5,4,140,1,208
2024-03-29 23:00:00,18,2,12,1,1,0,9,3,10,1,1,1,163,1,223
2024-03-29 23:10:00,20,2,18,2,2,3,10,0,9,0,2,1,122,3,194
2024-03-29 23:20:00,17,1,13,1,2,3,7,0,3,0,4,8,85,2,146
2024-03-29 23:30:00,11,1,9,1,1,1,12,1,7,0,4,4,120,1,173
2024-03-29 23:40:00,13,1,10,0,1,1,16,0,17,0,3,2,121,0,185
2024-03-29 23:50:00,18,2,16,3,3,1,8,5,6,0,5,7,28,2,104
2024-03-30 00:00:00,15,2,15,0,3,3,6,2,6,0,6,5,165,2,230
2024-03-30 00:10:00,12,1,11,0,0,0,11,0,12,0,1,2,106,0,156
2024-03-30 00:20:00,15,3,13,3,1,1,10,1,8,0,2,1,66,1,125
2024-03-30 00:30:00,11,0,11,2,0,0,10,0,9,0,0,0,85,0,128
2024-03-30 00:40:00,12,1,10,3,0,0,8,0,6,0,2,2,85,1,130
2024-03-30 00:50:00,17,2,13,3,1,1,7,0,6,0,3,2,22,2,79
2024-03-30 01:00:00,8,0,8,0,0,0,9,0,9,0,0,0,30,0,64
2024-03-30 01:10:00,16,1,11,1,1,1,6,2,5,0,2,2,35,1,84
2024-03-30 01:20:00,6,1,6,3,1,1,7,1,7,0,2,4,35,2,76
2024-03-30 01:30:00,8,0,8,0,1,1,4,0,4,0,1,1,22,1,51
2024-03-30 01:40:00,7,0,5,0,0,0,3,0,3,0,0,0,15,0,33
2024-03-30 01:50:00,11,0,10,0,0,0,2,0,2,0,0,0,22,0,47
2024-03-30 02:00:00,4,2,4,1,0,0,5,0,4,0,1,1,20,0,42
2024-03-30 02:10:00,2,1,2,1,0,0,1,0,1,0,0,0,18,0,26
2024-03-30 02:20:00,3,1,3,0,2,2,4,0,4,0,2,2,19,3,45
2024-03-30 02:30:00,4,0,4,0,0,0,5,0,5,0,2,1,19,0,40
2024-03-30 02:40:00,8,0,8,0,0,0,2,0,2,0,0,0,41,0,61
2024-03-30 02:50:00,9,0,8,1,0,0,4,0,5,0,1,1,37,0,66
2024-03-30 03:00:00,2,0,1,0,0,0,0,0,0,0,0,0,30,0,33
2024-03-30 03:10:00,3,0,2,0,0,0,1,0,1,0,0,0,27,0,34
2024-03-30 03:20:00,2,0,2,0,0,0,3,0,3,1,1,0,23,0,35
2024-03-30 03:30:00,4,0,4,1,0,0,3,0,3,0,0,0,21,0,36
2024-03-30 03:40:00,3,0,2,0,0,0,1,0,1,0,2,1,33,0,43
2024-03-30 03:50:00,4,0,4,0,0,0,4,0,4,0,0,0,28,0,44
2024-03-30 04:00:00,2,2,2,0,0,0,4,0,4,0,0,0,25,0,39
2024-03-30 04:10:00,3,1,3,2,0,0,2,0,2,0,0,0,23,1,37
2024-03-30 04:20:00,5,0,4,0,0,0,2,0,2,0,0,0,72,0,85
2024-03-30 04:30:00,3,0,3,0,1,1,0,0,0,0,0,0,81,1,90
2024-03-30 04:40:00,3,0,4,0,0,0,1,0,1,0,0,0,86,0,95
2024-03-30 04:50:00,4,2,5,2,1,0,5,0,5,0,2,1,153,1,181
2024-03-30 05:00:00,2,7,2,0,0,0,8,2,9,0,0,0,34,0,64
2024-03-30 05:10:00,5,1,5,0,0,0,6,1,6,0,1,1,13,0,39
2024-03-30 05:20:00,5,0,5,2,1,1,9,1,7,0,1,1,18,0,51
2024-03-30 05:30:00,8,0,8,2,0,0,5,1,8,0,1,1,20,0,54
2024-03-30 05:40:00,2,2,2,0,0,0,18,0,15,1,1,1,58,0,100
2024-03-30 05:50:00,7,0,8,2,0,0,6,0,6,0,0,0,124,0,153
2024-03-30 06:00:00,9,0,6,1,0,1,9,0,8,0,0,0,59,0,93
2024-03-30 06:10:00,9,0,9,1,1,2,6,1,5,0,1,1,40,1,77
2024-03-30 06:20:00,17,0,14,1,1,1,11,0,11,0,0,0,26,2,84
2024-03-30 06:30:00,5,1,5,2,0,0,2,0,2,0,2,2,15,1,37
2024-03-30 06:40:00,9,0,9,1,0,0,13,0,11,2,4,5,24,0,78
2024-03-30 06:50:00,12,2,11,1,0,0,19,0,14,0,5,2,15,0,81
2024-03-30 07:00:00,8,1,8,6,2,2,11,0,9,0,1,1,24,1,74
2024-03-30 07:10:00,7,0,6,1,3,3,10,1,11,0,4,3,20,2,71
2024-03-30 07:20:00,10,0,9,17,4,4,15,0,10,0,3,3,24,5,104
2024-03-30 07:30:00,13,0,10,2,4,3,16,1,12,0,5,4,31,3,104
2024-03-30 07:40:00,7,1,7,0,2,2,10,0,9,0,7,6,21,2,74
2024-03-30 07:50:00,13,0,13,6,4,1,18,1,15,1,5,5,24,3,109
2024-03-30 08:00:00,17,0,17,3,5,6,21,0,20,0,10,9,26,3,137
2024-03-30 08:10:00,12,0,12,0,1,1,18,1,13,1,3,3,24,1,90
2024-03-30 08:20:00,20,2,16,8,4,3,27,2,16,0,2,4,24,4,132
2024-03-30 08:30:00,28,1,19,3,4,3,21,0,16,0,10,8,39,3,155
2024-03-30 08:40:00,32,2,26,2,4,2,29,0,22,0,4,5,32,3,163
2024-03-30 08:50:00,23,1,19,4,5,4,13,0,12,0,9,7,27,5,129
2024-03-30 09:00:00,23,1,14,2,13,14,31,0,19,0,14,13,40,12,196
2024-03-30 09:10:00,29,0,18,2,39,8,40,4,29,3,8,6,38,7,231
2024-03-30 09:20:00,36,0,13,0,18,6,44,1,32,1,11,12,46,6,226
2024-03-30 09:30:00,36,1,17,2,14,10,39,0,20,0,5,5,42,10,201
2024-03-30 09:40:00,42,4,14,1,12,9,51,1,33,0,9,6,28,5,215
2024-03-30 09:50:00,41,4,19,8,7,4,53,3,29,2,12,12,36,7,237
2024-03-30 10:00:00,40,1,13,17,17,15,49,0,26,0,11,9,36,16,250
2024-03-30 10:10:00,36,1,25,2,12,8,48,4,26,3,16,17,51,8,257
2024-03-30 10:20:00,57,4,22,9,9,13,46,1,21,0,18,15,74,12,301
2024-03-30 10:30:00,60,2,19,3,12,13,33,2,26,2,25,16,144,12,369
