datetime,D21Z,V22Z,D31Z,D32Z,V33Z,D51Z,D52Z,D53Z,D54Z,V55Z,V56Z,V57Z,V58Z,V71Z,D81Z,V82Z,D91Z,D92Z,V93Z,D111Z,D112Z,D113Z,V114Z,V115Z,V116Z,Total
2024-03-29 11:50:00,37,16,5,8,4,6,12,34,7,5,17,8,7,13,33,31,14,7,6,43,28,14,16,20,8,399
2024-03-29 12:00:00,41,18,11,10,10,2,18,29,6,3,18,10,9,9,21,13,11,3,2,38,28,8,19,16,6,359
2024-03-29 12:10:00,45,12,4,3,3,5,18,24,9,7,21,15,13,8,23,21,9,6,5,166,39,11,15,27,10,519
2024-03-29 12:20:00,55,11,11,14,8,5,13,32,4,5,18,9,5,16,27,23,9,2,1,50,29,15,23,13,14,412
2024-03-29 12:30:00,30,18,11,9,6,5,12,24,13,3,17,12,9,9,28,14,16,9,5,48,25,10,18,12,10,373
2024-03-29 12:40:00,51,9,2,2,2,4,15,29,10,6,18,9,9,8,27,16,15,7,6,34,30,12,16,16,10,363
2024-03-29 12:50:00,42,13,9,10,7,3,13,31,8,2,23,20,5,11,29,17,14,7,6,81,41,14,18,26,15,465
2024-03-29 13:00:00,41,16,6,8,4,1,13,30,6,3,19,15,9,5,26,18,13,4,3,93,29,11,22,21,12,428
2024-03-29 13:10:00,39,17,3,2,2,4,7,23,8,3,15,7,2,11,25,15,11,6,6,91,34,14,20,24,10,399
2024-03-29 13:20:00,40,11,6,4,3,2,11,29,11,4,19,12,9,9,24,15,15,9,6,39,33,9,20,19,8,367
2024-03-29 13:30:00,36,16,6,5,3,4,13,29,11,5,24,8,10,9,24,18,14,6,2,43,26,14,26,18,10,380
2024-03-29 13:40:00,34,15,5,7,5,7,15,34,10,7,24,27,8,5,29,16,16,4,4,51,28,14,28,18,9,420
2024-03-29 13:50:00,43,10,4,5,4,4,11,30,10,5,21,7,9,8,23,16,9,5,6,142,42,18,24,20,17,493
2024-03-29 14:00:00,42,10,11,10,2,3,11,30,7,3,22,12,6,4,26,19,19,6,8,55,25,9,20,21,7,388
2024-03-29 14:10:00,55,16,13,9,7,7,16,40,12,6,22,15,11,6,23,16,12,6,5,48,44,10,24,28,11,462
2024-03-29 14:20:00,43,11,21,11,7,3,19,36,8,3,17,10,5,19,30,17,9,7,4,90,37,11,24,18,6,466
2024-03-29 14:30:00,44,16,5,7,4,8,14,30,7,9,19,7,6,17,24,18,13,7,4,48,31,9,17,19,9,392
2024-03-29 14:40:00,50,16,7,5,4,9,15,36,14,15,20,8,14,11,35,21,15,7,7,44,31,13,18,19,9,443
2024-03-29 14:50:00,51,17,7,10,6,3,20,39,12,7,15,24,18,8,27,14,14,6,5,42,32,15,14,23,12,441
2024-03-29 15:00:00,52,12,6,6,2,7,14,29,10,7,24,12,13,12,24,20,16,6,3,62,27,12,26,24,9,435
2024-03-29 15:10:00,35,15,1,1,2,4,19,29,12,5,18,17,15,14,26,26,18,10,10,67,29,9,23,19,8,432
2024-03-29 15:20:00,39,12,7,6,5,3,11,27,5,4,18,12,5,5,34,20,9,7,5,90,26,9,18,21,9,407
2024-03-29 15:30:00,39,13,4,3,3,5,19,28,9,4,18,15,12,10,31,22,16,8,5,43,30,10,19,16,4,386
2024-03-29 15:40:00,39,13,9,9,8,4,12,31,10,5,20,13,12,8,26,17,8,6,4,93,32,14,22,18,7,440
2024-03-29 15:50:00,36,15,7,7,4,6,21,28,8,10,30,24,8,3,22,16,11,4,4,105,38,13,33,27,9,489
2024-03-29 16:00:00,35,15,3,6,3,6,13,25,5,5,14,10,5,14,24,19,15,7,7,59,29,8,23,22,6,378
2024-03-29 16:10:00,37,18,9,10,6,10,14,37,7,12,31,16,4,10,37,17,12,2,2,82,31,5,19,26,6,460
2024-03-29 16:20:00,48,11,5,4,4,4,10,30,8,3,25,10,9,7,33,14,14,6,2,142,36,12,17,22,9,485
2024-03-29 16:30:00,39,11,8,7,7,5,21,39,8,6,22,21,10,13,30,22,11,3,3,59,37,8,14,22,7,433
2024-03-29 16:40:00,40,18,7,8,5,9,13,34,4,7,19,9,4,7,22,15,13,5,5,48,26,8,33,26,5,390
2024-03-29 16:50:00,38,13,10,8,6,3,5,24,8,6,17,6,8,13,22,21,7,7,5,62,33,13,23,24,13,395
2024-03-29 17:00:00,36,12,5,5,5,8,14,37,5,16,21,11,5,9,30,24,13,7,5,75,16,12,12,11,7,401
2024-03-29 17:10:00,36,17,5,20,3,5,12,29,8,6,18,16,7,8,29,22,13,7,6,102,33,13,12,27,18,472
2024-03-29 17:20:00,45,16,5,5,4,3,9,28,8,3,15,7,9,8,27,15,17,7,4,128,27,9,16,18,6,439
2024-03-29 17:30:00,37,11,4,3,1,5,14,28,13,6,13,20,11,11,36,21,22,11,7,83,25,8,11,23,5,429
2024-03-29 17:40:00,49,15,7,4,5,6,12,38,13,3,28,11,11,9,19,17,12,7,5,48,27,12,26,23,12,419
2024-03-29 17:50:00,45,13,3,3,2,5,19,27,7,3,24,17,9,15,36,25,12,12,8,166,30,14,25,19,11,550
2024-03-29 18:00:00,37,11,5,8,5,5,19,30,9,7,23,14,9,6,31,20,21,13,9,50,32,13,26,21,8,432
2024-03-29 18:10:00,37,16,4,4,3,10,17,34,6,13,29,24,6,5,26,13,13,9,7,75,37,9,13,18,11,439
2024-03-29 18:20:00,28,8,11,10,5,2,15,35,8,2,23,12,10,8,26,25,12,8,6,112,37,12,17,17,10,459
2024-03-29 18:30:00,43,13,8,13,8,3,22,35,8,8,18,16,7,4,22,20,10,4,3,39,45,13,15,18,12,407
2024-03-29 18:40:00,41,14,4,3,4,3,12,34,10,13,25,29,9,7,31,22,14,8,11,100,33,10,22,23,9,491
2024-03-29 18:50:00,33,14,9,11,9,8,18,27,3,23,33,20,2,17,26,18,14,11,10,86,35,16,39,24,20,526
2024-03-29 19:00:00,39,15,4,6,6,5,12,29,6,24,45,20,6,6,18,19,6,5,10,36,24,7,25,25,10,408
2024-03-29 19:10:00,44,13,6,5,3,3,16,32,10,22,19,29,14,6,29,23,11,6,6,69,25,9,20,21,8,449
2024-03-29 19:20:00,22,14,3,3,3,4,9,26,8,19,25,16,10,6,26,21,9,7,10,72,22,6,19,26,9,395
2024-03-29 19:30:00,27,15,7,8,6,3,7,23,10,17,25,26,10,3,17,19,13,4,6,29,21,8,18,25,12,359
2024-03-29 19:40:00,21,11,4,4,2,3,12,21,7,17,20,24,11,7,19,20,14,8,10,39,16,5,17,20,8,340
2024-03-29 19:50:00,36,12,4,8,3,3,10,27,5,24,21,14,4,6,10,13,5,4,3,35,27,9,19,29,11,342
2024-03-29 20:00:00,22,18,8,8,5,7,16,18,3,20,31,25,7,7,17,14,7,6,5,22,22,11,17,22,12,350
2024-03-29 20:10:00,30,17,5,3,4,2,10,19,4,16,17,20,5,7,19,20,5,1,1,25,26,7,21,29,8,321
2024-03-29 20:20:00,32,13,7,6,4,4,7,15,6,16,13,11,5,0,15,13,11,3,2,31,25,9,22,24,7,301
2024-03-29 20:30:00,33,18,4,5,3,3,13,20,27,17,18,22,10,9,18,21,10,6,6,33,27,11,18,33,8,393
2024-03-29 20:40:00,31,17,5,4,4,0,6,15,6,8,17,14,9,6,14,18,7,3,4,16,14,5,22,19,10,274
2024-03-29 20:50:00,26,18,0,1,1,3,7,19,3,16,25,9,4,5,15,13,9,9,5,20,20,4,16,19,3,270
2024-03-29 21:00:00,35,15,5,6,4,3,8,14,3,15,14,15,6,5,10,10,7,8,10,21,16,8,18,19,8,283
2024-03-29 21:10:00,31,14,1,3,1,3,7,17,6,18,18,11,4,3,13,16,7,7,9,20,21,9,20,29,9,297
2024-03-29 21:20:00,22,17,6,6,4,1,6,20,2,15,14,7,3,7,12,14,5,2,1,15,18,14,22,20,15,268
2024-03-29 21:30:00,26,13,2,5,1,18,7,15,4,16,20,16,7,10,14,20,3,4,1,15,23,9,21,28,10,308
2024-03-29 21:40:00,25,16,6,4,4,3,8,15,1,16,22,13,1,6,9,10,8,2,4,13,19,7,17,25,9,263
2024-03-29 21:50:00,25,16,5,7,4,1,4,13,9,13,21,19,15,1,10,10,4,4,1,16,16,5,17,22,3,261
2024-03-29 22:00:00,26,12,8,10,11,2,5,14,3,11,15,11,3,2,11,11,3,3,2,16,23,12,21,31,15,281
2024-03-29 22:10:00,25,17,10,5,5,5,4,14,2,15,20,9,3,4,10,12,4,3,5,17,16,6,14,12,6,243
2024-03-29 22:20:00,20,13,15,4,2,3,6,15,5,11,12,14,8,2,5,11,4,3,5,19,17,4,13,15,2,228
2024-03-29 22:30:00,21,10,19,3,3,1,0,13,5,10,14,9,7,2,17,14,7,0,0,9,15,8,14,20,5,226
2024-03-29 22:40:00,17,14,40,3,3,1,2,14,2,9,16,5,2,3,9,10,6,2,2,29,20,7,21,24,6,267
2024-03-29 22:50:00,21,16,24,6,3,2,0,11,4,12,11,6,4,0,6,4,5,4,3,11,15,2,16,21,1,208
2024-03-29 23:00:00,18,12,17,2,1,2,4,12,5,12,19,6,3,2,8,10,5,5,2,9,19,4,15,24,5,221
2024-03-29 23:10:00,16,10,23,2,2,1,6,19,3,14,13,12,4,2,8,8,1,0,0,12,14,2,13,12,4,201
2024-03-29 23:20:00,17,12,39,5,3,0,3,12,1,10,14,6,1,1,3,5,2,1,1,3,8,4,15,11,4,181
2024-03-29 23:30:00,9,9,27,3,3,1,4,12,5,11,6,10,4,2,13,16,7,6,5,7,13,5,19,22,4,223
2024-03-29 23:40:00,18,13,30,1,1,1,2,8,1,7,12,2,0,1,8,8,1,0,0,8,4,4,8,9,4,151
2024-03-29 23:50:00,12,12,2,2,0,0,2,7,1,7,8,5,1,0,8,12,2,0,0,9,13,3,15,15,3,139
2024-03-30 00:00:00,10,9,28,2,2,1,4,12,0,7,12,5,0,1,5,5,3,0,0,6,13,0,9,13,0,147
2024-03-30 00:10:00,13,13,15,0,0,2,9,10,1,10,18,17,2,2,4,6,1,0,0,6,6,4,8,10,2,159
2024-03-30 00:20:00,11,11,15,5,4,3,3,4,3,7,6,8,3,2,6,8,0,0,0,6,5,1,7,6,2,126
2024-03-30 00:30:00,12,8,29,4,4,1,1,8,0,8,9,1,0,2,7,7,1,1,0,6,5,4,10,10,4,142
2024-03-30 00:40:00,11,9,31,0,0,1,1,5,2,2,8,7,2,1,2,3,1,1,0,6,6,4,11,5,4,123
2024-03-30 00:50:00,13,10,9,5,2,1,2,5,3,3,5,8,2,1,6,6,4,2,3,7,7,3,7,11,5,130
2024-03-30 01:00:00,4,3,3,1,1,0,3,4,3,4,6,4,6,0,6,5,4,1,1,6,6,1,8,3,0,83
2024-03-30 01:10:00,16,13,3,6,2,1,1,5,0,5,9,1,0,0,3,3,3,3,1,2,11,3,11,15,5,122
2024-03-30 01:20:00,4,4,7,3,1,0,1,3,0,3,4,2,0,1,3,4,1,0,0,4,4,1,5,4,1,60
2024-03-30 01:30:00,13,12,5,1,1,1,1,5,0,3,3,3,0,1,6,9,4,4,1,0,2,0,2,3,1,81
2024-03-30 01:40:00,6,4,2,2,2,0,1,5,0,4,7,2,0,0,0,0,0,0,0,3,3,1,5,5,3,55
2024-03-30 01:50:00,9,7,5,2,2,0,0,3,0,2,2,0,0,2,3,3,0,0,0,0,2,0,1,2,0,45
2024-03-30 02:00:00,0,1,2,2,0,1,0,7,0,7,6,0,0,0,2,2,3,1,1,0,1,2,1,4,2,45
2024-03-30 02:10:00,2,2,2,0,0,0,0,1,0,0,1,0,0,1,4,5,1,0,0,3,0,0,3,0,0,25
2024-03-30 02:20:00,1,1,0,0,0,0,1,5,1,4,5,1,1,1,2,5,2,1,2,3,3,2,6,7,1,55
2024-03-30 02:30:00,2,2,0,0,0,1,1,1,1,3,5,5,1,0,2,3,3,3,2,1,3,0,6,4,0,49
2024-03-30 02:40:00,3,3,2,2,2,0,2,3,1,2,5,5,1,0,1,1,3,1,1,5,5,0,6,6,0,60
2024-03-30 02:50:00,9,7,2,2,2,1,1,3,1,3,5,0,0,0,2,2,2,0,0,3,4,1,5,7,1,63
2024-03-30 03:00:00,2,1,1,1,1,0,1,3,1,3,2,0,1,1,0,1,0,0,0,2,4,0,8,6,2,41
2024-03-30 03:10:00,2,1,1,1,1,0,0,2,1,1,4,2,1,1,1,2,2,2,4,5,2,0,5,2,0,43
2024-03-30 03:20:00,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,2,0,0,0,1,1,1,4,2,3,24
2024-03-30 03:30:00,6,5,0,0,0,0,0,2,0,2,2,0,0,1,2,3,1,1,1,2,2,0,3,2,0,35
2024-03-30 03:40:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,5,1,5,6,2,32
2024-03-30 03:50:00,1,1,1,1,0,0,2,0,2,0,2,5,2,3,3,4,1,0,0,0,3,3,1,3,3,41
2024-03-30 04:00:00,2,2,0,0,0,0,2,4,0,3,5,4,0,2,4,3,4,0,0,0,2,1,2,3,0,43
2024-03-30 04:10:00,4,4,2,0,0,0,0,5,2,3,8,4,2,0,3,3,1,1,0,0,1,0,0,3,0,46
2024-03-30 04:20:00,3,3,12,1,0,0,0,2,0,2,2,0,0,1,1,1,2,1,1,1,3,1,4,4,0,45
2024-03-30 04:30:00,2,2,8,0,0,1,1,1,0,2,4,2,0,0,0,0,0,0,0,1,1,0,1,1,0,27
2024-03-30 04:40:00,2,2,9,1,0,0,1,4,1,3,4,5,1,1,0,1,0,0,0,0,2,2,2,3,0,44
2024-03-30 04:50:00,5,4,9,2,1,0,0,3,1,2,6,0,0,1,4,3,4,5,1,2,2,0,4,3,0,62
2024-03-30 05:00:00,1,1,0,0,0,1,1,4,1,3,7,1,1,3,8,8,8,3,2,3,1,1,3,2,1,64
2024-03-30 05:10:00,4,5,2,2,2,2,2,11,0,12,13,3,0,2,6,9,2,3,0,2,3,1,4,6,0,96
2024-03-30 05:20:00,5,4,2,3,1,2,4,5,1,3,5,10,2,0,3,3,1,0,0,1,2,0,3,2,0,62
2024-03-30 05:30:00,4,4,2,2,0,0,4,10,0,7,15,4,0,1,8,8,6,4,1,2,1,2,2,3,2,92
2024-03-30 05:40:00,3,3,0,0,0,2,2,3,1,3,10,5,1,1,9,13,6,5,3,1,3,5,3,6,6,94
2024-03-30 05:50:00,4,5,3,3,3,0,0,7,1,0,11,2,1,1,5,5,3,2,2,5,4,1,8,4,3,83
2024-03-30 06:00:00,6,5,2,4,2,1,1,7,1,4,10,3,1,3,7,6,6,3,0,4,2,2,6,4,2,92
2024-03-30 06:10:00,9,6,0,0,0,0,1,5,2,0,5,1,2,0,7,7,4,2,1,5,5,0,8,5,0,75
2024-03-30 06:20:00,15,10,3,4,2,1,1,9,0,1,10,1,1,2,5,7,5,1,0,5,10,5,6,12,8,124
2024-03-30 06:30:00,4,4,3,3,1,1,3,12,3,4,14,8,2,1,3,6,5,5,1,3,7,3,3,5,2,106
2024-03-30 06:40:00,12,8,0,0,0,3,5,7,3,3,7,11,4,3,3,6,3,1,2,5,10,2,4,11,2,115
2024-03-30 06:50:00,8,4,0,2,0,2,1,11,2,2,10,1,2,3,14,11,7,5,2,7,7,0,33,6,2,142
2024-03-30 07:00:00,6,7,3,3,1,0,1,3,0,0,3,1,0,1,10,11,1,1,0,9,4,2,8,4,1,80
2024-03-30 07:10:00,9,5,1,1,1,2,3,11,2,1,11,5,2,2,9,7,2,0,0,8,8,2,11,6,5,114
2024-03-30 07:20:00,6,6,1,1,1,2,3,10,2,2,8,3,2,2,11,8,5,4,4,6,5,3,6,4,4,109
2024-03-30 07:30:00,9,8,1,2,0,2,5,16,2,2,12,5,2,4,14,11,9,7,3,12,5,3,10,5,3,152
2024-03-30 07:40:00,8,8,0,0,0,0,4,16,1,0,14,7,1,4,10,6,4,2,1,10,7,3,9,9,2,126
2024-03-30 07:50:00,12,9,2,3,0,3,4,16,4,3,17,10,5,1,13,9,4,4,2,5,10,3,4,7,15,165
2024-03-30 08:00:00,15,10,4,4,2,3,5,17,6,4,19,4,5,1,18,15,8,6,1,6,8,3,7,8,1,180
2024-03-30 08:10:00,12,9,4,3,3,3,11,21,6,3,18,12,6,5,20,16,9,3,3,10,9,2,10,9,2,209
2024-03-30 08:20:00,17,13,7,5,4,4,8,18,3,4,18,7,3,2,13,13,9,6,4,12,14,10,13,8,12,227
2024-03-30 08:30:00,25,10,2,3,0,5,3,24,1,6,20,5,3,6,16,13,8,4,4,11,20,4,9,15,5,222
2024-03-30 08:40:00,26,19,5,5,5,0,5,19,4,1,13,7,4,9,24,15,13,7,3,16,15,4,12,13,5,249
2024-03-30 08:50:00,23,14,5,7,6,1,11,21,7,2,13,8,7,9,20,18,8,3,3,14,20,9,13,15,7,264
2024-03-30 09:00:00,28,16,5,4,4,8,21,23,3,9,16,13,11,5,21,15,15,12,8,19,21,5,13,18,3,316
2024-03-30 09:10:00,27,13,5,2,0,4,10,34,5,5,24,10,3,12,43,13,16,3,2,12,17,10,12,15,9,306
2024-03-30 09:20:00,28,13,10,2,2,6,20,37,5,5,19,18,9,3,28,14,8,7,6,20,13,7,19,18,7,324
2024-03-30 09:30:00,30,14,14,4,3,5,15,27,4,5,22,11,7,7,36,17,8,6,6,27,17,15,11,20,10,341
2024-03-30 09:40:00,42,13,6,3,2,6,19,28,8,7,19,12,11,11,41,20,18,11,10,40,27,9,19,17,9,408
2024-03-30 09:50:00,25,15,9,5,3,17,22,40,9,16,21,18,9,15,53,14,27,16,10,30,38,7,17,22,12,470
2024-03-30 10:00:00,29,16,13,5,3,4,15,32,11,7,19,12,15,8,41,18,19,9,5,48,45,8,17,21,10,430
2024-03-30 10:10:00,41,15,14,8,8,9,19,30,5,6,17,18,7,14,53,16,23,16,14,86,29,8,26,16,5,503
2024-03-30 10:20:00,43,18,12,8,6,6,19,36,11,8,27,14,9,10,33,17,10,7,4,65,28,11,12,21,11,446
2024-03-30 10:30:00,46,13,19,10,7,6,25,46,10,6,18,16,11,7,35,15,12,13,12,45,36,16,21,18,6,469
2024-03-30 10:40:00,49,21,26,13,9,9,24,36,6,7,17,18,9,9,57,16,15,9,6,38,34,17,42,26,9,522
2024-03-30 10:50:00,49,13,8,6,4,11,26,40,10,10,19,16,16,7,51,16,19,13,9,42,30,9,16,23,8,471
2024-03-30 11:00:00,55,14,12,12,8,8,16,43,7,10,23,17,8,14,39,14,19,10,10,35,33,14,19,17,15,472
2024-03-30 11:10:00,56,15,15,18,11,8,20,33,8,9,21,12,8,12,42,14,13,11,8,51,35,13,24,16,13,486
2024-03-30 11:20:00,48,15,8,5,8,4,27,36,15,4,19,25,13,5,40,16,14,9,5,42,27,15,18,20,14,452
2024-03-30 11:30:00,53,13,6,7,5,6,25,37,19,5,19,16,17,12,35,11,16,13,10,50,37,20,20,16,14,482
2024-03-30 11:40:00,57,18,12,17,7,11,22,30,14,9,20,17,13,12,45,17,14,9,7,80,42,12,25,29,10,549
2024-03-30 11:50:00,49,17,9,8,5,15,23,30,10,21,20,17,12,13,43,12,14,13,8,59,41,9,26,21,11,506
2024-03-30 12:00:00,59,14,11,9,6,8,24,41,6,8,21,20,9,15,40,18,23,13,9,47,34,10,22,23,9,499
2024-03-30 12:10:00,53,16,14,9,6,5,17,32,8,8,24,15,8,10,42,17,15,11,10,60,47,12,24,23,6,492
2024-03-30 12:20:00,55,14,16,18,9,5,17,32,10,7,22,17,8,13,33,24,16,15,9,173,42,11,25,25,12,628
2024-03-30 12:30:00,49,17,11,14,10,10,28,44,12,10,22,21,7,7,44,16,23,11,10,88,41,17,18,20,12,562
2024-03-30 12:40:00,80,17,13,16,11,3,13,35,11,5,20,17,11,16,60,20,19,5,5,66,41,13,18,20,15,550
2024-03-30 12:50:00,58,12,11,13,9,3,22,38,8,3,23,18,11,8,31,15,15,13,11,219,34,19,16,14,13,637
2024-03-30 13:00:00,56,16,10,16,7,6,18,34,10,5,18,16,8,7,45,17,17,12,8,66,39,12,23,20,14,500
2024-03-30 13:10:00,98,10,12,12,7,7,23,40,5,9,16,14,10,13,40,16,20,12,8,134,41,17,22,19,19,624
2024-03-30 13:20:00,61,9,15,22,14,9,21,38,14,12,16,17,15,12,36,15,14,6,8,142,51,11,19,26,10,613
2024-03-30 13:30:00,49,20,14,13,11,7,16,31,7,7,16,13,9,14,36,18,15,9,6,110,50,14,27,30,15,557
2024-03-30 13:40:00,68,11,16,10,7,8,20,31,10,9,19,15,7,14,39,20,24,12,10,84,34,15,24,19,12,538
2024-03-30 13:50:00,62,16,7,7,6,8,24,34,7,9,20,22,8,14,48,20,19,14,11,45,44,17,21,26,19,528
2024-03-30 14:00:00,59,12,9,8,6,6,21,40,9,8,17,18,13,12,47,14,24,12,10,35,43,15,25,27,17,507
2024-03-30 14:10:00,58,14,13,14,7,10,25,41,15,10,15,15,9,10,42,11,19,17,10,67,49,15,23,26,19,554
2024-03-30 14:20:00,68,10,14,32,8,8,22,34,12,6,20,19,9,13,31,10,11,11,9,49,46,14,30,27,13,526
2024-03-30 14:30:00,52,17,10,14,9,7,19,36,11,10,21,16,10,8,37,15,13,8,6,45,38,14,22,22,8,468
2024-03-30 14:40:00,61,11,7,6,5,9,18,38,10,8,15,12,8,16,51,18,26,12,8,40,41,9,22,25,13,489
2024-03-30 14:50:00,75,10,12,13,9,7,30,47,13,8,24,17,9,13,39,19,17,8,8,94,38,17,18,20,15,580
2024-03-30 15:00:00,63,13,7,6,3,10,15,34,3,9,18,15,3,15,45,20,23,14,11,40,45,10,20,29,7,478
2024-03-30 15:10:00,68,12,21,21,8,11,16,40,10,16,21,21,10,16,34,12,17,11,5,38,44,13,13,20,13,511
2024-03-30 15:20:00,64,11,11,8,6,6,21,39,14,8,16,13,9,12,40,19,11,8,8,37,34,14,50,25,14,498
2024-03-30 15:30:00,62,12,9,9,4,11,27,56,14,13,27,19,11,14,36,20,17,7,7,39,41,20,27,16,18,536
2024-03-30 15:40:00,54,11,7,7,5,2,17,36,8,3,22,20,11,10,37,13,14,9,10,33,34,14,20,22,9,428
2024-03-30 15:50:00,58,20,9,10,8,9,14,32,7,10,18,10,7,13,39,18,19,8,6,25,31,19,12,16,17,435
2024-03-30 16:00:00,54,15,10,12,5,8,28,38,12,10,19,16,15,13,25,17,12,7,6,40,35,10,29,25,11,472
2024-03-30 16:10:00,61,14,6,6,6,11,16,38,10,9,23,13,10,5,32,19,19,11,9,49,40,19,17,30,12,485
2024-03-30 16:20:00,45,18,10,13,7,4,14,32,8,5,16,13,9,19,42,18,14,8,5,33,32,13,21,23,11,433
2024-03-30 16:30:00,47,21,9,13,6,6,11,32,7,6,16,20,6,9,32,21,19,13,12,79,36,10,15,16,11,473
2024-03-30 16:40:00,81,14,12,12,9,5,21,38,5,7,21,13,3,11,36,12,20,13,12,37,27,10,13,19,11,462
2024-03-30 16:50:00,66,11,3,3,3,6,22,33,9,8,24,15,6,12,35,21,16,12,8,40,29,13,16,19,9,439
2024-03-30 17:00:00,56,13,9,10,6,7,24,32,8,6,20,17,8,9,28,15,14,9,6,43,32,15,18,17,10,432
2024-03-30 17:10:00,50,20,12,14,8,6,21,39,11,6,24,18,11,6,31,12,15,10,7,49,29,10,20,15,6,450
2024-03-30 17:20:00,46,17,13,27,11,9,20,28,12,9,18,15,12,6,22,16,16,8,9,50,28,11,20,19,7,449
2024-03-30 17:30:00,66,13,11,21,8,4,19,37,11,4,21,13,12,15,40,24,14,7,5,64,26,11,17,16,7,486
2024-03-30 17:40:00,65,20,11,10,9,11,12,33,8,9,22,10,8,9,29,19,12,11,10,38,37,12,17,25,16,463
2024-03-30 17:50:00,58,11,11,9,6,10,21,43,6,12,25,20,6,8,32,14,15,10,37,45,31,10,16,19,7,482
2024-03-30 18:00:00,54,15,12,13,11,10,12,31,9,9,25,10,9,11,27,15,8,5,4,134,38,10,15,26,8,521
2024-03-30 18:10:00,53,14,59,13,6,7,19,45,5,8,20,18,7,9,28,15,17,11,8,78,32,11,18,17,7,525
2024-03-30 18:20:00,53,14,8,6,7,6,16,33,6,12,19,13,7,10,31,15,11,8,6,124,27,14,15,21,14,496
2024-03-30 18:30:00,41,12,10,13,8,7,16,29,8,6,20,14,6,10,31,19,17,10,12,115,37,7,22,21,7,498
2024-03-30 18:40:00,44,11,9,8,4,2,19,32,4,2,21,15,4,12,33,14,22,11,5,34,24,15,13,16,9,383
2024-03-30 18:50:00,37,17,5,5,4,3,20,32,5,3,25,13,7,10,27,17,13,12,12,44,28,18,28,21,12,418
2024-03-30 19:00:00,43,13,9,12,4,9,17,28,7,17,38,19,9,9,22,20,15,11,10,40,27,8,17,20,9,433
2024-03-30 19:10:00,35,14,6,7,5,5,17,29,4,13,33,24,6,8,22,27,11,11,10,41,30,14,31,34,15,452
2024-03-30 19:20:00,33,16,9,10,7,5,10,24,8,13,23,24,11,4,14,11,9,5,7,58,26,7,20,27,9,390
2024-03-30 19:30:00,31,17,8,8,5,2,11,23,13,11,26,19,16,8,20,16,5,3,4,95,19,12,19,17,11,419
2024-03-30 19:40:00,27,14,3,3,1,2,9,18,6,10,27,26,9,3,26,25,11,9,9,37,27,10,21,26,14,373
2024-03-30 19:50:00,35,23,9,9,4,2,8,20,7,12,26,24,10,2,18,17,6,5,6,33,28,13,17,31,17,382
2024-03-30 20:00:00,28,20,6,7,5,2,10,29,4,20,29,18,4,7,17,29,6,2,2,94,24,8,22,23,6,422
2024-03-30 20:10:00,25,18,4,7,3,2,12,17,9,9,22,23,11,9,20,27,11,4,3,33,27,2,25,29,4,356
2024-03-30 20:20:00,29,17,11,7,4,3,7,15,6,6,17,14,5,4,26,18,10,4,2,32,18,8,19,17,7,306
2024-03-30 20:30:00,30,20,6,8,6,3,5,19,6,8,20,16,9,6,18,24,6,7,5,41,22,6,20,22,4,337
2024-03-30 20:40:00,32,12,6,4,2,3,10,25,5,15,30,23,8,6,21,25,10,6,11,21,25,4,21,24,7,356
2024-03-30 20:50:00,26,8,5,6,4,1,8,19,3,13,19,19,7,5,19,18,7,1,2,78,21,7,19,22,9,346
2024-03-30 21:00:00,31,17,5,5,4,2,13,23,3,10,29,23,5,4,11,18,6,5,8,27,16,6,17,23,5,316
2024-03-30 21:10:00,25,16,2,2,2,2,11,24,6,10,20,16,3,6,14,16,6,5,4,14,9,13,17,22,8,273
2024-03-30 21:20:00,23,10,5,5,3,3,7,18,4,9,20,20,5,3,16,24,8,4,5,22,16,2,21,16,3,272
2024-03-30 21:30:00,28,13,5,5,3,1,7,14,2,5,24,13,3,5,14,16,8,2,3,21,15,6,23,21,8,265
2024-03-30 21:40:00,33,15,4,3,3,1,8,11,6,7,15,19,9,1,13,15,6,4,6,23,19,6,20,27,6,280
2024-03-30 21:50:00,30,18,2,1,0,4,5,14,6,8,15,19,6,4,13,18,7,2,3,27,18,27,24,27,9,307
2024-03-30 22:00:00,34,17,10,8,5,0,6,19,4,6,16,8,3,4,12,14,11,5,1,23,22,7,25,26,5,291
2024-03-30 22:10:00,34,18,3,3,3,5,5,11,4,7,21,11,6,6,16,19,4,0,0,19,21,9,21,21,8,275
2024-03-30 22:20:00,27,13,7,3,2,5,5,13,4,9,23,11,3,2,10,14,7,8,4,18,15,4,20,16,8,251
2024-03-30 22:30:00,25,14,4,3,2,2,5,15,3,7,18,10,4,2,12,14,4,2,2,20,18,6,19,19,5,235
2024-03-30 22:40:00,26,15,8,8,8,1,8,21,1,10,25,14,2,3,13,26,7,2,3,19,18,7,15,28,8,296
2024-03-30 22:50:00,24,12,6,6,4,1,5,7,5,5,17,20,7,2,12,12,2,1,2,26,23,7,17,27,8,258
2024-03-30 23:00:00,24,19,7,1,2,1,6,9,4,3,12,15,6,0,9,10,4,3,4,22,17,7,16,25,11,237
2024-03-30 23:10:00,18,10,6,2,2,0,2,9,4,2,17,8,3,3,10,15,6,5,3,18,15,7,16,24,9,214
