datetime,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-26 04:10:00,2,0,2,0,0,0,2,0,1,0,2,0,0,0,0,0,9
2024-03-26 04:20:00,3,1,3,0,0,0,0,0,1,2,2,1,0,1,0,0,14
2024-03-26 04:30:00,0,0,0,0,0,0,6,0,2,1,3,0,0,0,0,0,12
2024-03-26 04:40:00,5,3,6,2,0,0,5,0,4,0,4,0,0,2,0,0,31
2024-03-26 04:50:00,4,2,5,1,0,0,3,1,6,5,13,4,2,0,0,0,46
2024-03-26 05:00:00,2,4,2,1,0,0,9,2,3,5,5,1,0,4,0,0,38
2024-03-26 05:10:00,6,2,7,2,0,0,10,2,2,4,2,1,1,1,1,0,41
2024-03-26 05:20:00,7,5,8,3,0,0,7,1,7,2,11,1,0,2,0,1,55
2024-03-26 05:30:00,6,1,6,0,0,0,10,2,5,5,8,5,0,3,0,1,52
2024-03-26 05:40:00,9,6,6,3,0,0,13,1,7,3,9,4,2,4,0,0,67
2024-03-26 05:50:00,11,5,13,1,0,0,17,5,10,5,10,4,3,2,1,0,87
2024-03-26 06:00:00,9,4,11,3,0,0,15,2,6,5,6,5,3,4,3,0,76
2024-03-26 06:10:00,10,6,9,2,0,0,16,1,9,4,10,6,3,4,3,1,84
2024-03-26 06:20:00,10,1,8,9,0,0,17,4,16,10,10,8,5,4,3,1,106
2024-03-26 06:30:00,10,4,8,4,0,0,27,10,18,8,11,5,2,5,2,3,117
2024-03-26 06:40:00,18,5,14,1,0,0,23,6,26,10,21,9,4,4,2,0,143
2024-03-26 06:50:00,14,7,9,6,0,0,24,2,26,9,21,8,3,5,3,2,139
2024-03-26 07:00:00,21,9,17,6,0,0,18,8,17,13,13,12,3,8,3,0,148
2024-03-26 07:10:00,19,7,14,6,0,0,21,5,25,20,18,18,2,6,2,0,163
2024-03-26 07:20:00,24,7,17,6,0,0,25,5,22,9,20,9,3,6,2,5,160
2024-03-26 07:30:00,30,8,22,8,0,0,23,5,25,24,16,20,7,2,4,1,195
2024-03-26 07:40:00,34,6,25,1,0,0,27,8,32,23,20,16,10,7,9,1,219
2024-03-26 07:50:00,25,12,19,10,0,0,24,8,26,15,18,11,5,7,3,3,186
2024-03-26 08:00:00,35,6,15,7,0,0,27,12,38,17,24,14,3,6,2,0,206
2024-03-26 08:10:00,34,7,15,10,0,0,26,10,33,21,22,14,3,21,2,4,222
2024-03-26 08:20:00,29,9,17,6,0,0,39,13,36,18,13,18,7,4,5,2,216
2024-03-26 08:30:00,31,10,18,11,0,0,26,9,40,27,24,22,5,7,6,2,238
2024-03-26 08:40:00,34,10,18,9,0,0,29,15,45,15,21,16,7,6,5,1,231
2024-03-26 08:50:00,41,9,16,10,0,0,27,8,33,18,17,11,6,14,6,3,219
2024-03-26 09:00:00,30,14,18,12,0,0,24,7,22,21,15,19,7,8,7,4,208
2024-03-26 09:10:00,32,7,17,6,0,0,28,7,23,17,16,11,7,6,3,1,181
2024-03-26 09:20:00,25,14,14,10,0,0,26,5,26,11,15,7,8,8,6,2,177
2024-03-26 09:30:00,34,14,26,11,0,0,22,4,26,12,15,9,7,7,3,3,193
2024-03-26 09:40:00,33,10,17,17,0,0,23,12,18,13,19,9,3,7,3,4,188
2024-03-26 09:50:00,35,7,23,23,0,0,25,11,20,11,18,8,4,10,3,1,199
2024-03-26 10:00:00,23,5,12,3,0,0,22,11,14,12,11,12,4,13,3,4,149
2024-03-26 10:10:00,20,6,14,7,0,0,24,15,20,9,15,9,4,10,4,6,163
2024-03-26 10:20:00,38,11,12,8,0,0,24,11,11,15,9,14,5,10,2,3,173
2024-03-26 10:30:00,26,10,21,12,0,0,22,6,15,13,9,11,3,6,3,3,160
2024-03-26 10:40:00,36,11,24,7,0,0,14,8,16,10,15,7,6,13,6,2,175
2024-03-26 10:50:00,43,5,23,6,0,0,22,3,22,11,15,12,4,7,1,1,175
2024-03-26 11:00:00,43,5,26,6,0,0,21,10,16,15,11,5,5,2,3,0,168
2024-03-26 11:10:00,43,4,22,4,0,0,28,16,18,14,13,10,2,9,2,4,189
2024-03-26 11:20:00,34,6,20,3,0,0,18,7,18,11,11,10,4,6,1,2,151
2024-03-26 11:30:00,33,1,17,2,0,0,27,9,22,7,17,6,2,3,2,2,150
2024-03-26 11:40:00,45,7,19,6,0,0,21,10,15,14,13,9,2,13,2,2,178
2024-03-26 11:50:00,29,11,16,12,0,0,25,8,24,21,18,19,5,13,3,4,208
2024-03-26 12:00:00,37,6,19,2,0,0,24,15,26,14,13,7,8,6,5,0,182
2024-03-26 12:10:00,42,2,21,9,0,0,22,15,28,18,15,15,0,11,0,1,199
2024-03-26 12:20:00,34,5,22,7,0,0,18,14,24,5,16,9,2,7,2,1,166
2024-03-26 12:30:00,46,5,20,10,0,0,19,5,18,13,15,11,7,4,2,3,178
2024-03-26 12:40:00,49,5,23,6,0,0,24,7,24,13,15,16,4,10,4,2,202
2024-03-26 12:50:00,51,5,22,4,0,0,14,4,28,11,19,10,2,7,1,1,179
2024-03-26 13:00:00,42,6,24,8,0,0,23,8,20,14,13,12,5,6,2,2,185
2024-03-26 13:10:00,42,5,19,7,0,0,14,7,22,14,16,10,5,6,2,6,175
2024-03-26 13:20:00,44,6,18,6,0,0,23,13,15,13,16,8,7,9,3,2,183
2024-03-26 13:30:00,50,7,40,5,0,0,22,11,20,8,11,5,4,5,3,2,193
2024-03-26 13:40:00,33,5,22,4,0,0,21,9,18,8,15,6,5,0,4,0,150
2024-03-26 13:50:00,45,5,21,4,0,0,24,9,22,18,20,15,5,5,3,1,197
2024-03-26 14:00:00,41,6,21,8,0,0,24,11,15,9,16,7,3,0,2,0,163
2024-03-26 14:10:00,45,5,23,7,0,0,31,11,17,8,17,9,4,8,4,2,191
2024-03-26 14:20:00,43,6,19,6,0,0,22,9,22,13,18,13,2,2,1,0,176
2024-03-26 14:30:00,52,6,24,5,0,0,28,16,16,18,17,17,3,8,0,0,210
2024-03-26 14:40:00,43,5,29,6,0,0,29,16,19,10,15,8,7,4,2,1,194
2024-03-26 14:50:00,54,11,25,9,0,0,17,10,19,11,16,9,8,3,5,3,200
2024-03-26 15:00:00,51,7,36,6,0,0,22,16,19,11,14,9,2,3,2,1,199
2024-03-26 15:10:00,64,6,39,3,0,0,23,10,16,2,7,2,2,8,1,2,185
2024-03-26 15:20:00,71,8,33,9,0,0,12,14,21,15,16,17,5,10,3,2,236
2024-03-26 15:30:00,71,8,32,9,0,0,20,11,24,7,18,9,5,12,2,2,230
2024-03-26 15:40:00,75,12,19,10,0,0,23,19,24,5,16,5,5,6,5,1,225
2024-03-26 15:50:00,67,7,20,8,0,0,22,10,17,8,16,5,5,7,2,2,196
2024-03-26 16:00:00,68,8,23,7,0,0,17,17,19,12,14,12,6,6,0,3,212
2024-03-26 16:10:00,92,9,26,11,0,0,22,16,24,21,12,9,11,5,5,3,266
2024-03-26 16:20:00,55,13,42,11,0,0,14,12,22,15,12,14,5,13,1,2,231
2024-03-26 16:30:00,78,16,42,16,0,0,17,12,31,16,18,13,7,12,2,2,282
2024-03-26 16:40:00,78,9,39,7,0,0,20,9,27,17,15,13,9,11,8,5,267
2024-03-26 16:50:00,84,9,43,11,0,0,18,24,23,8,22,8,8,9,7,2,276
2024-03-26 17:00:00,55,4,29,3,0,0,19,13,22,8,13,4,12,5,6,0,193
2024-03-26 17:10:00,84,11,19,7,0,0,19,11,18,11,10,6,12,7,4,0,219
2024-03-26 17:20:00,66,9,20,6,0,0,21,13,59,11,20,9,10,5,5,1,255
2024-03-26 17:30:00,62,7,18,6,0,0,15,10,21,14,12,10,16,6,9,3,209
2024-03-26 17:40:00,81,11,21,9,0,0,15,12,21,11,29,8,7,8,5,2,240
2024-03-26 17:50:00,58,8,26,9,0,0,22,19,17,9,16,8,17,9,3,2,223
2024-03-26 18:00:00,57,4,32,6,0,0,20,12,19,16,19,8,14,7,7,1,222
2024-03-26 18:10:00,71,9,44,8,0,0,11,10,21,12,16,6,3,2,1,0,214
2024-03-26 18:20:00,61,7,23,7,0,0,9,7,16,10,11,7,13,9,6,1,187
2024-03-26 18:30:00,60,8,17,9,0,0,21,10,21,15,19,10,10,3,6,1,210
2024-03-26 18:40:00,56,7,50,6,0,0,17,11,22,13,13,12,6,8,2,3,226
2024-03-26 18:50:00,42,8,25,8,0,0,19,10,20,11,23,22,2,2,1,0,193
2024-03-26 19:00:00,46,5,23,6,0,0,13,9,14,9,15,10,10,2,3,0,165
2024-03-26 19:10:00,34,4,27,3,0,0,20,12,14,8,12,4,5,3,2,0,148
2024-03-26 19:20:00,34,8,23,3,0,0,20,9,16,4,12,4,5,4,3,0,145
2024-03-26 19:30:00,33,1,24,2,0,0,23,12,16,5,17,6,3,4,2,2,150
2024-03-26 19:40:00,42,6,18,6,0,0,15,5,18,3,22,1,2,2,2,1,143
2024-03-26 19:50:00,37,12,17,9,0,0,27,6,16,5,20,4,2,2,2,1,160
2024-03-26 20:00:00,28,3,18,1,0,0,19,4,16,10,22,7,5,3,1,0,137
2024-03-26 20:10:00,35,7,14,5,0,0,17,5,11,4,21,4,0,3,0,0,126
2024-03-26 20:20:00,24,3,13,3,0,0,21,3,9,6,13,5,2,3,3,0,108
2024-03-26 20:30:00,28,3,17,3,0,0,19,2,13,6,11,3,1,1,1,0,108
2024-03-26 20:40:00,28,7,14,3,0,0,20,5,11,7,7,5,2,3,1,2,115
2024-03-26 20:50:00,19,3,17,5,0,0,14,7,5,3,8,1,2,3,0,0,87
2024-03-26 21:00:00,19,6,15,2,0,0,12,6,3,6,7,3,0,1,0,0,80
2024-03-26 21:10:00,21,5,14,3,0,0,17,5,5,4,9,2,3,2,4,0,94
2024-03-26 21:20:00,23,5,15,4,0,0,13,9,4,4,4,1,3,0,3,0,88
2024-03-26 21:30:00,25,5,12,2,0,0,12,2,4,5,8,5,2,0,2,0,84
2024-03-26 21:40:00,24,6,21,3,0,0,15,3,4,3,7,1,6,4,2,0,99
2024-03-26 21:50:00,16,10,11,2,0,0,13,1,10,3,12,1,2,0,2,0,83
2024-03-26 22:00:00,31,1,18,1,0,0,6,5,12,4,11,1,2,1,1,0,94
2024-03-26 22:10:00,22,5,14,6,0,0,15,1,3,2,3,0,4,2,4,0,81
2024-03-26 22:20:00,19,4,15,5,0,0,16,1,6,0,8,0,5,2,2,0,83
2024-03-26 22:30:00,22,6,16,4,0,0,15,7,6,5,10,1,3,4,3,0,102
2024-03-26 22:40:00,14,0,8,0,0,0,9,2,4,6,6,1,2,3,0,0,55
2024-03-26 22:50:00,21,2,15,1,0,0,16,0,10,2,14,4,3,3,3,2,96
2024-03-26 23:00:00,13,3,9,3,0,0,10,4,5,0,5,0,2,0,2,0,56
2024-03-26 23:10:00,13,3,13,3,0,0,11,1,2,1,2,1,0,2,0,0,52
2024-03-26 23:20:00,11,4,12,2,0,0,8,1,0,4,2,2,0,0,0,0,46
2024-03-26 23:30:00,13,4,12,2,0,0,9,1,4,3,4,2,0,1,0,0,55
2024-03-26 23:40:00,13,2,23,2,0,0,9,2,2,3,2,2,0,0,0,0,60
2024-03-26 23:50:00,7,1,8,2,0,0,2,3,3,0,2,0,0,0,0,0,28
2024-03-27 00:00:00,8,2,8,0,0,0,7,1,3,3,4,1,0,0,0,0,37
2024-03-27 00:10:00,6,1,5,0,0,0,7,0,1,3,2,1,0,0,0,0,26
2024-03-27 00:20:00,4,0,4,1,0,0,4,4,4,1,4,0,0,0,0,0,26
2024-03-27 00:30:00,10,2,7,0,0,0,5,0,2,2,2,0,1,1,0,0,32
2024-03-27 00:40:00,5,0,4,0,0,0,0,1,4,3,6,1,1,3,2,0,30
2024-03-27 00:50:00,3,0,4,0,0,0,0,0,3,1,4,1,0,1,0,0,17
2024-03-27 01:00:00,4,0,4,0,0,0,2,0,3,1,3,2,0,1,0,1,21
2024-03-27 01:10:00,4,1,5,0,0,0,1,0,2,9,3,1,0,1,0,1,28
2024-03-27 01:20:00,3,0,4,0,0,0,0,1,2,1,2,0,0,0,0,0,13
2024-03-27 01:30:00,3,1,3,1,0,0,0,1,1,1,1,0,0,0,0,0,12
2024-03-27 01:40:00,1,0,1,0,0,0,1,0,1,2,2,1,0,1,0,0,10
2024-03-27 01:50:00,2,0,2,0,0,0,3,0,1,0,3,0,0,2,0,0,13
2024-03-27 02:00:00,2,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,9
2024-03-27 02:10:00,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6
2024-03-27 02:20:00,3,3,6,1,0,0,3,2,0,2,0,0,0,1,0,1,22
2024-03-27 02:30:00,1,0,1,0,0,0,0,0,2,1,2,1,0,0,0,0,8
2024-03-27 02:40:00,2,0,2,0,0,0,1,0,2,0,4,0,0,0,0,0,11
2024-03-27 02:50:00,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,7
2024-03-27 03:00:00,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5
2024-03-27 03:10:00,1,0,1,0,0,0,1,0,1,1,2,1,0,3,0,0,11
2024-03-27 03:20:00,4,0,4,0,0,0,1,0,0,2,1,1,0,1,0,0,14
2024-03-27 03:30:00,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,5
2024-03-27 03:40:00,3,2,3,0,0,0,1,0,1,3,1,0,0,2,0,0,16
2024-03-27 03:50:00,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,4
2024-03-27 04:00:00,3,1,3,0,0,0,2,1,2,1,3,1,0,2,0,1,20
2024-03-27 04:10:00,6,0,9,2,0,0,2,1,4,0,7,0,0,0,0,0,31
2024-03-27 04:20:00,1,0,2,0,0,0,2,0,4,0,4,0,0,2,0,0,15
2024-03-27 04:30:00,3,0,4,0,0,0,4,0,3,3,3,2,0,1,0,0,23
2024-03-27 04:40:00,5,4,4,2,0,0,8,0,9,0,9,0,0,0,0,0,41
2024-03-27 04:50:00,4,4,6,3,0,0,6,0,5,1,5,1,0,1,0,0,36
2024-03-27 05:00:00,1,2,1,0,0,0,9,2,3,5,5,2,0,1,0,0,31
2024-03-27 05:10:00,7,4,5,1,0,0,10,2,5,3,9,2,0,6,0,2,56
2024-03-27 05:20:00,7,1,7,2,0,0,7,2,7,5,7,1,0,0,0,0,46
2024-03-27 05:30:00,1,0,1,0,0,0,11,0,3,1,7,1,0,1,0,0,26
2024-03-27 05:40:00,11,3,12,1,0,0,12,3,6,3,10,3,1,4,0,0,69
2024-03-27 05:50:00,16,10,14,4,0,0,17,1,8,3,6,3,3,3,0,2,90
2024-03-27 06:00:00,10,4,8,2,0,0,14,1,9,2,11,2,2,5,2,1,73
2024-03-27 06:10:00,71,4,8,1,0,0,12,2,10,4,17,2,7,3,6,0,147
2024-03-27 06:20:00,15,3,14,2,0,0,22,6,15,8,10,7,5,5,4,2,118
2024-03-27 06:30:00,7,7,7,5,0,0,20,8,16,11,13,12,2,6,0,1,115
2024-03-27 06:40:00,12,5,10,3,0,0,17,7,27,11,15,12,5,9,3,0,136
2024-03-27 06:50:00,19,9,9,5,0,0,21,2,22,11,16,11,2,5,3,2,137
2024-03-27 07:00:00,14,4,12,6,0,0,24,11,14,6,10,6,3,12,3,2,127
2024-03-27 07:10:00,18,8,11,11,0,0,25,5,22,14,18,13,5,5,5,1,161
2024-03-27 07:20:00,27,6,16,12,0,0,23,6,29,14,19,13,7,3,7,1,183
2024-03-27 07:30:00,34,5,12,10,0,0,37,2,26,15,23,12,4,3,3,0,186
2024-03-27 07:40:00,31,9,13,6,0,0,20,8,37,30,26,17,9,6,4,2,218
2024-03-27 07:50:00,27,8,13,4,0,0,24,12,38,20,18,16,4,5,4,1,194
2024-03-27 08:00:00,33,5,15,5,0,0,23,9,30,16,20,13,5,6,4,1,185
2024-03-27 08:10:00,34,7,16,6,0,0,27,8,29,23,20,19,7,6,4,0,206
2024-03-27 08:20:00,24,8,17,9,0,0,23,11,41,16,25,32,4,12,2,7,231
2024-03-27 08:30:00,35,9,16,12,0,0,27,17,32,21,26,37,6,13,1,5,257
2024-03-27 08:40:00,37,13,20,7,0,0,25,13,42,20,20,18,8,7,4,8,242
2024-03-27 08:50:00,26,11,16,6,0,0,31,24,31,12,14,12,7,10,7,5,212
2024-03-27 09:00:00,37,11,25,10,0,0,26,10,39,22,22,17,8,8,7,1,243
2024-03-27 09:10:00,35,9,16,9,0,0,26,10,27,22,13,14,8,13,6,3,211
2024-03-27 09:20:00,33,7,19,10,0,0,29,11,26,18,18,18,9,10,8,3,219
2024-03-27 09:30:00,40,8,20,13,0,0,26,14,26,12,12,9,8,5,5,0,198
2024-03-27 09:40:00,43,2,23,5,0,0,21,11,24,9,18,9,8,8,5,4,190
2024-03-27 09:50:00,30,5,23,5,0,0,23,6,17,11,12,10,5,5,2,1,155
2024-03-27 10:00:00,37,6,16,3,0,0,24,7,21,17,19,14,1,9,1,2,177
2024-03-27 10:10:00,23,7,14,4,0,0,14,6,23,10,19,8,3,8,2,0,141
2024-03-27 10:20:00,28,3,16,5,0,0,20,14,18,10,18,8,4,10,6,4,164
2024-03-27 10:30:00,32,3,13,5,0,0,19,11,10,7,8,5,4,8,3,3,131
2024-03-27 10:40:00,41,5,16,10,0,0,24,23,22,6,13,4,5,39,2,5,215
2024-03-27 10:50:00,29,4,20,5,0,0,23,15,22,7,18,5,11,14,23,2,198
2024-03-27 11:00:00,36,5,21,6,0,0,25,9,19,14,21,9,6,3,5,2,181
2024-03-27 11:10:00,23,4,17,4,0,0,24,7,24,10,16,9,5,5,5,0,153
2024-03-27 11:20:00,33,7,16,2,0,0,14,6,30,5,20,4,3,5,2,4,151
2024-03-27 11:30:00,37,8,16,7,0,0,24,8,13,9,9,7,2,6,0,0,146
2024-03-27 11:40:00,29,5,11,5,0,0,21,10,21,12,18,9,1,5,0,2,149
2024-03-27 11:50:00,46,4,21,9,0,0,18,7,19,18,15,15,8,9,5,3,197
2024-03-27 12:00:00,41,5,21,7,0,0,24,9,16,12,13,10,3,6,3,5,175
2024-03-27 12:10:00,53,11,26,13,0,0,22,10,25,12,14,11,2,9,1,3,212
2024-03-27 12:20:00,41,2,23,3,0,0,19,12,21,8,16,8,5,11,3,8,180
2024-03-27 12:30:00,51,5,16,8,0,0,27,12,24,6,18,6,1,6,1,3,184
2024-03-27 12:40:00,37,10,24,23,0,0,24,9,25,11,16,7,2,3,2,0,193
2024-03-27 12:50:00,52,11,21,7,0,0,22,6,34,12,23,7,5,7,1,2,210
2024-03-27 13:00:00,48,7,15,9,0,0,29,12,26,20,16,15,6,10,5,2,220
2024-03-27 13:10:00,56,3,19,6,0,0,24,12,24,10,17,10,2,11,1,3,198
2024-03-27 13:20:00,50,9,24,4,0,0,17,12,15,9,15,7,3,6,4,1,176
2024-03-27 13:30:00,43,3,13,5,0,0,19,6,20,14,12,12,6,4,6,0,163
2024-03-27 13:40:00,52,4,29,3,0,0,14,9,25,5,13,8,3,2,1,0,168
2024-03-27 13:50:00,49,6,20,4,0,0,23,7,19,6,12,3,3,3,4,2,161
2024-03-27 14:00:00,45,7,18,7,0,0,23,19,22,12,13,8,7,5,5,2,193
2024-03-27 14:10:00,52,10,22,11,0,0,25,11,16,12,12,10,4,2,2,0,189
2024-03-27 14:20:00,49,10,20,5,0,0,15,7,25,7,14,7,10,8,8,3,188
2024-03-27 14:30:00,73,6,23,9,0,0,25,18,16,11,12,11,2,8,4,3,221
2024-03-27 14:40:00,52,4,19,17,0,0,21,11,22,11,16,10,9,5,5,2,204
2024-03-27 14:50:00,56,2,23,6,0,0,23,13,19,13,15,7,6,9,3,2,197
2024-03-27 15:00:00,67,12,28,5,0,0,16,6,22,10,13,7,4,4,4,1,199
2024-03-27 15:10:00,65,13,21,9,0,0,16,11,20,10,16,7,1,5,1,1,196
2024-03-27 15:20:00,71,8,26,9,0,0,15,7,27,12,20,7,3,8,1,3,217
2024-03-27 15:30:00,100,10,23,11,0,0,16,10,19,7,12,5,5,10,4,3,235
2024-03-27 15:40:00,88,6,20,4,0,0,20,13,36,11,22,7,7,2,8,1,245
2024-03-27 15:50:00,68,7,23,6,0,0,20,15,27,14,16,6,12,5,5,2,226
2024-03-27 16:00:00,83,12,18,8,0,0,16,13,24,12,18,8,2,5,0,2,221
2024-03-27 16:10:00,93,6,18,11,0,0,17,11,21,21,11,16,10,2,5,1,243
2024-03-27 16:20:00,79,4,19,5,0,0,17,11,24,12,12,8,8,7,6,0,212
2024-03-27 16:30:00,88,11,33,7,0,0,17,11,19,11,16,8,6,9,7,3,246
2024-03-27 16:40:00,85,5,55,1,0,0,20,15,18,16,20,9,2,12,1,0,259
2024-03-27 16:50:00,85,7,26,6,0,0,17,11,29,18,14,18,9,13,3,2,258
2024-03-27 17:00:00,62,11,37,7,0,0,11,10,21,10,15,10,10,3,6,1,214
2024-03-27 17:10:00,94,9,35,5,0,0,14,13,29,7,16,5,8,3,7,2,247
2024-03-27 17:20:00,65,10,21,7,0,0,15,10,19,11,23,10,10,6,6,3,216
2024-03-27 17:30:00,68,4,21,4,0,0,16,9,30,13,29,8,14,5,6,1,228
2024-03-27 17:40:00,85,4,21,5,0,0,12,3,32,14,15,9,8,9,7,3,227
2024-03-27 17:50:00,59,14,30,9,0,0,18,13,18,8,19,8,6,4,6,1,213
2024-03-27 18:00:00,78,7,27,7,0,0,11,6,19,10,18,6,11,2,6,1,209
2024-03-27 18:10:00,55,7,27,5,0,0,19,14,26,11,19,10,6,10,6,1,216
2024-03-27 18:20:00,71,7,43,7,0,0,13,11,27,11,10,10,6,3,3,5,227
2024-03-27 18:30:00,59,5,29,4,0,0,15,10,20,11,16,6,1,5,2,1,184
2024-03-27 18:40:00,58,10,24,6,0,0,17,11,21,17,15,9,7,7,6,3,211
2024-03-27 18:50:00,49,11,27,8,0,0,14,8,15,7,15,4,8,7,6,0,179
2024-03-27 19:00:00,43,10,19,8,0,0,13,8,15,14,17,8,7,2,5,0,169
2024-03-27 19:10:00,41,9,14,10,0,0,23,6,15,6,18,5,7,3,6,0,163
2024-03-27 19:20:00,47,8,16,8,0,0,28,10,20,9,21,7,7,6,4,0,191
2024-03-27 19:30:00,46,4,14,5,0,0,10,6,14,8,12,7,2,2,7,2,139
2024-03-27 19:40:00,27,1,13,1,0,0,20,5,15,7,18,11,3,2,4,0,127
2024-03-27 19:50:00,35,7,20,3,0,0,22,10,19,5,18,1,4,2,5,0,151
2024-03-27 20:00:00,28,4,11,1,0,0,17,7,17,3,21,1,2,2,0,0,114
2024-03-27 20:10:00,31,6,22,2,0,0,11,6,16,8,14,5,6,2,5,1,135
2024-03-27 20:20:00,31,8,19,4,0,0,21,5,7,3,10,2,3,2,2,0,117
2024-03-27 20:30:00,22,3,14,3,0,0,11,5,17,7,18,5,4,3,3,0,115
2024-03-27 20:40:00,41,10,18,4,0,0,15,5,8,4,13,1,4,3,4,0,130
2024-03-27 20:50:00,35,4,22,3,0,0,17,5,12,9,15,7,0,1,0,0,130
2024-03-27 21:00:00,15,8,13,5,0,0,11,2,3,2,5,3,2,1,1,0,71
2024-03-27 21:10:00,27,6,15,5,0,0,21,2,6,6,9,3,1,3,1,0,105
2024-03-27 21:20:00,39,6,20,5,0,0,13,2,9,5,8,4,2,0,2,0,115
2024-03-27 21:30:00,19,5,8,2,0,0,15,2,9,2,10,1,4,1,2,0,80
2024-03-27 21:40:00,30,7,20,4,0,0,9,5,4,5,5,4,2,2,2,0,99
2024-03-27 21:50:00,27,2,17,2,0,0,8,4,11,9,14,5,2,2,2,0,105
2024-03-27 22:00:00,28,1,14,2,0,0,10,6,6,2,8,2,0,1,0,0,80
2024-03-27 22:10:00,25,5,13,1,0,0,17,3,14,6,16,5,7,4,3,2,121
2024-03-27 22:20:00,29,5,17,4,0,0,17,6,10,3,13,2,1,3,2,1,113
2024-03-27 22:30:00,23,0,18,0,0,0,7,9,7,4,9,1,2,0,1,0,81
2024-03-27 22:40:00,24,7,16,5,0,0,14,4,10,4,12,3,0,2,0,0,101
2024-03-27 22:50:00,13,5,11,3,0,0,12,5,6,2,6,1,0,0,0,0,64
2024-03-27 23:00:00,16,3,11,1,0,0,15,2,8,3,8,0,0,2,0,0,69
2024-03-27 23:10:00,21,0,16,0,0,0,13,3,3,3,5,4,1,4,1,0,74
2024-03-27 23:20:00,11,5,10,2,0,0,11,2,3,5,4,1,0,2,0,0,56
2024-03-27 23:30:00,11,3,7,0,0,0,10,1,5,2,6,1,1,0,2,0,49
2024-03-27 23:40:00,14,1,11,1,0,0,7,1,3,1,4,1,0,0,0,0,44
2024-03-27 23:50:00,8,2,9,1,0,0,8,1,1,2,3,2,3,0,0,0,40
2024-03-28 00:00:00,11,2,6,0,0,0,4,1,4,0,4,0,2,1,1,0,36
2024-03-28 00:10:00,5,0,5,0,0,0,4,1,2,2,2,0,0,0,0,0,21
2024-03-28 00:20:00,9,2,8,1,0,0,5,1,1,3,3,2,0,2,0,0,37
2024-03-28 00:30:00,8,2,8,2,0,0,7,0,3,3,3,1,0,0,0,0,37
2024-03-28 00:40:00,1,0,1,0,0,0,2,0,4,2,4,2,0,0,0,0,16
2024-03-28 00:50:00,5,0,4,0,0,0,1,1,3,2,4,1,0,1,0,0,22
2024-03-28 01:00:00,0,0,0,0,0,0,2,1,2,0,4,0,0,0,0,0,9
2024-03-28 01:10:00,4,1,4,1,0,0,3,2,2,1,3,0,0,0,0,0,21
2024-03-28 01:20:00,5,1,6,0,0,0,3,1,0,1,0,1,0,1,0,0,19
2024-03-28 01:30:00,3,0,3,0,0,0,1,1,2,0,2,0,0,0,0,0,12
2024-03-28 01:40:00,5,3,4,1,0,0,4,0,1,0,2,0,0,2,1,0,23
2024-03-28 01:50:00,5,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,13
2024-03-28 02:00:00,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,5
2024-03-28 02:10:00,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
2024-03-28 02:20:00,1,0,1,0,0,0,3,0,2,1,3,0,1,1,1,0,14
2024-03-28 02:30:00,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,6
2024-03-28 02:40:00,2,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,8
2024-03-28 02:50:00,3,0,2,0,0,0,0,0,1,0,1,0,0,1,1,2,11
2024-03-28 03:00:00,2,0,2,0,0,0,1,1,2,1,2,1,0,0,0,0,12
2024-03-28 03:10:00,3,1,1,2,0,0,3,3,1,1,2,0,0,0,0,0,17
2024-03-28 03:20:00,2,0,3,0,0,0,3,1,2,1,3,1,0,1,0,0,17
2024-03-28 03:30:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-03-28 03:40:00,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,7
2024-03-28 03:50:00,1,2,1,0,0,0,1,0,1,4,1,1,0,0,0,0,12
2024-03-28 04:00:00,4,1,6,1,0,0,2,0,1,0,1,0,0,1,0,0,17
2024-03-28 04:10:00,1,0,1,0,0,0,0,2,3,2,9,2,0,0,0,0,20
2024-03-28 04:20:00,2,1,2,0,0,0,0,0,4,0,3,0,1,0,1,0,14
2024-03-28 04:30:00,4,0,4,0,0,0,4,0,1,2,2,2,0,2,0,0,21
2024-03-28 04:40:00,3,3,4,1,0,0,2,0,4,2,6,1,0,0,0,0,26
2024-03-28 04:50:00,1,3,2,2,0,0,5,0,5,2,7,1,0,0,0,0,28
2024-03-28 05:00:00,6,3,5,1,0,0,11,1,2,2,3,0,0,1,0,0,35
2024-03-28 05:10:00,9,1,10,2,0,0,5,1,3,1,8,1,0,4,0,3,48
2024-03-28 05:20:00,7,2,8,3,0,0,12,3,6,3,11,3,0,2,0,0,60
