datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D31Z,D32Z,D33Z,D41Z,D42Z,D28Z,D29Z,D70Z,Total
2024-03-19 19:30:00,29,24,8,14,54,48,27,8,42,42,27,29,0,352
2024-03-19 19:40:00,36,30,19,18,67,50,33,11,31,33,26,36,0,390
2024-03-19 19:50:00,42,40,14,15,17,54,21,12,26,24,33,49,0,347
2024-03-19 20:00:00,34,32,10,15,10,47,20,13,30,25,34,44,0,314
2024-03-19 20:10:00,35,29,12,11,9,48,25,12,34,33,35,37,0,320
2024-03-19 20:20:00,23,29,16,14,41,52,21,8,26,25,18,34,0,307
2024-03-19 20:30:00,26,24,12,8,68,32,15,11,21,24,26,34,0,301
2024-03-19 20:40:00,15,17,11,5,8,45,25,7,28,28,20,19,0,228
2024-03-19 20:50:00,22,23,7,12,92,41,20,8,18,22,23,28,0,316
2024-03-19 21:00:00,25,24,12,9,8,48,19,13,18,20,25,27,0,248
2024-03-19 21:10:00,26,25,6,7,6,40,17,6,29,27,19,28,0,236
2024-03-19 21:20:00,18,23,8,10,6,36,21,8,14,16,16,30,0,206
2024-03-19 21:30:00,33,28,13,12,9,30,16,3,34,33,33,40,0,284
2024-03-19 21:40:00,30,27,12,14,17,44,21,7,21,21,27,35,0,276
2024-03-19 21:50:00,13,12,2,8,3,25,13,7,19,18,14,18,0,152
2024-03-19 22:00:00,20,13,7,8,5,29,14,12,18,18,19,17,0,180
2024-03-19 22:10:00,17,16,10,4,5,31,13,7,12,14,14,22,0,165
2024-03-19 22:20:00,16,19,2,5,5,30,21,4,8,7,12,22,0,151
2024-03-19 22:30:00,22,21,8,4,4,22,8,4,13,15,18,28,0,167
2024-03-19 22:40:00,16,15,9,4,2,34,15,5,24,22,18,19,0,183
2024-03-19 22:50:00,15,9,4,3,3,20,7,8,11,13,16,16,0,125
2024-03-19 23:00:00,17,10,4,10,7,26,10,5,18,16,16,14,0,153
2024-03-19 23:10:00,11,8,1,4,2,15,7,3,8,9,9,9,0,86
2024-03-19 23:20:00,7,8,4,2,2,20,8,6,3,3,5,10,0,78
2024-03-19 23:30:00,11,7,2,1,2,15,3,4,6,6,10,9,0,76
2024-03-19 23:40:00,6,7,4,3,22,12,6,3,7,6,4,6,0,86
2024-03-19 23:50:00,10,3,3,2,11,8,5,1,8,10,9,7,0,77
2024-03-20 00:00:00,3,3,7,1,61,12,5,3,10,9,3,6,0,123
2024-03-20 00:10:00,5,5,3,4,4,12,4,2,1,4,3,5,0,52
2024-03-20 00:20:00,2,4,3,2,4,11,4,4,2,2,2,4,0,44
2024-03-20 00:30:00,6,4,1,0,1,7,1,1,5,4,7,6,0,43
2024-03-20 00:40:00,4,4,2,1,3,10,1,1,5,7,1,9,0,48
2024-03-20 00:50:00,5,1,2,3,60,12,2,1,5,5,5,3,0,104
2024-03-20 01:00:00,5,2,6,3,3,9,2,1,2,2,4,2,0,41
2024-03-20 01:10:00,8,3,1,3,1,9,7,2,1,2,6,1,0,44
2024-03-20 01:20:00,3,4,3,2,3,6,2,0,2,1,2,7,0,35
2024-03-20 01:30:00,2,2,1,3,4,2,1,0,4,4,1,2,0,26
2024-03-20 01:40:00,5,3,2,2,2,7,3,0,3,4,3,3,0,37
2024-03-20 01:50:00,1,0,1,1,1,8,1,5,2,4,1,1,0,26
2024-03-20 02:00:00,1,2,0,4,5,5,2,0,2,2,0,3,0,26
2024-03-20 02:10:00,2,1,1,1,0,2,0,1,1,2,2,2,0,15
2024-03-20 02:20:00,3,1,0,1,1,3,3,0,3,4,2,4,0,25
2024-03-20 02:30:00,4,3,0,0,0,3,2,0,1,2,3,3,0,21
2024-03-20 02:40:00,3,0,1,2,42,4,1,2,4,4,4,2,0,69
2024-03-20 02:50:00,2,1,0,0,1,4,2,0,3,3,3,2,0,21
2024-03-20 03:00:00,3,2,1,0,0,2,3,2,7,6,2,2,0,30
2024-03-20 03:10:00,2,2,1,2,2,0,0,1,2,14,3,4,0,33
2024-03-20 03:20:00,2,0,1,0,0,0,0,0,2,73,2,0,0,80
2024-03-20 03:30:00,3,3,1,0,0,0,0,0,2,2,2,3,0,16
2024-03-20 03:40:00,3,3,2,0,0,5,2,1,0,10,3,5,0,34
2024-03-20 03:50:00,2,3,2,2,10,3,2,0,0,55,1,3,0,83
2024-03-20 04:00:00,3,1,4,0,0,1,0,2,3,3,1,3,0,21
2024-03-20 04:10:00,2,0,2,2,2,4,1,1,3,2,3,0,0,22
2024-03-20 04:20:00,4,2,2,1,0,9,4,4,1,95,3,3,0,128
2024-03-20 04:30:00,3,1,0,1,0,6,0,1,3,67,1,2,0,85
2024-03-20 04:40:00,5,0,0,1,1,8,3,1,4,4,5,1,0,33
2024-03-20 04:50:00,2,1,5,4,5,13,1,4,2,15,4,3,0,59
2024-03-20 05:00:00,6,2,2,6,1,16,6,5,3,7,6,3,0,63
2024-03-20 05:10:00,6,3,5,6,5,11,8,2,4,4,5,3,0,62
2024-03-20 05:20:00,9,4,6,4,5,26,13,6,10,15,7,5,0,110
2024-03-20 05:30:00,11,11,7,5,2,27,11,9,15,15,7,10,0,130
2024-03-20 05:40:00,4,5,10,7,5,34,17,11,16,18,7,7,0,141
2024-03-20 05:50:00,8,5,6,5,5,40,16,18,21,26,9,7,0,166
2024-03-20 06:00:00,8,5,10,5,3,39,18,15,16,19,7,8,0,153
2024-03-20 06:10:00,14,23,12,5,4,52,23,22,13,17,11,21,0,217
2024-03-20 06:20:00,10,23,11,7,52,74,30,29,24,29,8,24,0,321
2024-03-20 06:30:00,22,20,16,12,5,55,20,25,22,30,17,19,0,263
2024-03-20 06:40:00,25,14,15,18,13,78,28,29,37,52,32,24,0,365
2024-03-20 06:50:00,29,33,16,10,4,78,36,31,22,30,22,34,0,345
2024-03-20 07:00:00,24,19,22,16,12,66,33,19,35,49,21,21,0,337
2024-03-20 07:10:00,29,33,25,22,14,81,36,16,39,57,27,35,0,414
2024-03-20 07:20:00,46,48,27,30,23,81,47,15,35,34,36,51,0,473
2024-03-20 07:30:00,34,35,19,22,19,75,40,16,33,51,29,38,0,411
2024-03-20 07:40:00,36,54,20,33,12,84,48,20,55,69,42,65,0,538
2024-03-20 07:50:00,43,36,24,25,12,95,59,18,34,43,45,49,0,483
2024-03-20 08:00:00,43,36,24,19,17,88,53,23,37,50,40,44,0,474
2024-03-20 08:10:00,42,37,21,32,13,77,49,20,48,61,34,48,0,482
2024-03-20 08:20:00,47,48,22,21,69,86,49,23,38,47,41,60,0,551
2024-03-20 08:30:00,49,35,22,24,13,73,45,16,59,67,39,46,0,488
2024-03-20 08:40:00,50,36,26,26,16,76,52,22,58,67,46,54,0,529
2024-03-20 08:50:00,43,41,26,18,12,74,50,17,45,51,49,51,0,477
2024-03-20 09:00:00,31,32,26,27,30,73,58,12,41,53,21,30,0,434
2024-03-20 09:10:00,32,49,21,18,10,61,35,19,49,51,27,55,0,427
2024-03-20 09:20:00,50,38,31,22,13,77,47,15,39,36,40,45,0,453
2024-03-20 09:30:00,33,40,23,22,27,62,43,14,55,61,30,46,0,456
2024-03-20 09:40:00,35,48,26,19,18,61,37,21,47,59,37,58,0,466
2024-03-20 09:50:00,34,38,29,23,36,63,52,12,45,65,36,58,0,491
2024-03-20 10:00:00,30,43,29,24,38,63,37,16,47,49,30,48,0,454
2024-03-20 10:10:00,36,36,30,23,96,65,37,12,47,52,31,43,0,508
2024-03-20 10:20:00,31,28,18,28,39,69,39,21,43,52,29,37,0,434
2024-03-20 10:30:00,33,36,22,21,34,64,40,12,49,51,27,41,0,430
2024-03-20 10:40:00,36,33,21,16,31,70,43,15,52,56,34,51,0,458
2024-03-20 10:50:00,35,37,21,15,24,60,37,13,43,47,39,45,0,416
2024-03-20 11:00:00,33,37,18,17,14,75,41,17,57,70,31,44,0,454
2024-03-20 11:10:00,34,39,23,24,46,69,39,13,48,58,30,41,0,464
2024-03-20 11:20:00,42,35,18,20,11,67,41,17,49,49,38,44,0,431
2024-03-20 11:30:00,25,49,16,28,15,78,38,14,31,39,24,52,0,409
2024-03-20 11:40:00,35,39,19,23,76,72,30,8,39,47,26,42,0,456
2024-03-20 11:50:00,44,37,23,22,15,61,28,15,45,53,39,38,0,420
2024-03-20 12:00:00,36,41,19,24,17,74,41,7,39,47,30,50,0,425
2024-03-20 12:10:00,34,48,11,23,17,72,38,20,39,38,35,61,0,436
2024-03-20 12:20:00,50,58,28,21,17,76,46,18,44,54,49,68,0,529
2024-03-20 12:30:00,51,42,28,25,13,76,50,17,48,58,35,50,0,493
2024-03-20 12:40:00,34,33,21,30,31,66,44,16,43,47,28,47,0,440
2024-03-20 12:50:00,37,35,18,22,16,63,36,17,39,40,32,43,0,398
2024-03-20 13:00:00,52,42,24,18,17,76,41,18,42,49,52,54,0,485
2024-03-20 13:10:00,47,37,21,28,21,69,43,17,43,41,37,43,0,447
2024-03-20 13:20:00,46,44,28,26,42,66,31,7,49,52,42,61,0,494
2024-03-20 13:30:00,34,42,23,21,20,68,45,12,37,36,31,60,0,429
2024-03-20 13:40:00,36,42,27,30,17,69,37,21,43,49,32,56,0,459
2024-03-20 13:50:00,43,25,23,22,36,68,42,11,43,50,34,27,0,424
2024-03-20 14:00:00,36,48,16,22,22,65,36,18,44,44,37,53,0,441
2024-03-20 14:10:00,32,34,20,26,63,73,35,14,50,60,34,44,0,485
2024-03-20 14:20:00,41,48,18,29,17,68,37,15,37,52,32,56,0,450
2024-03-20 14:30:00,44,39,25,37,34,64,44,6,48,61,41,51,0,494
2024-03-20 14:40:00,44,50,24,35,19,54,35,25,40,42,41,57,0,466
2024-03-20 14:50:00,50,51,26,30,32,65,42,14,45,62,43,58,0,518
2024-03-20 15:00:00,43,55,22,24,15,74,42,14,43,45,36,59,0,472
2024-03-20 15:10:00,44,61,24,29,56,79,47,13,41,47,51,64,0,556
2024-03-20 15:20:00,46,55,28,24,31,71,40,16,39,45,37,67,0,499
2024-03-20 15:30:00,49,48,17,33,17,83,50,17,44,46,46,54,0,504
2024-03-20 15:40:00,52,49,23,32,9,70,40,19,48,54,46,55,0,497
2024-03-20 15:50:00,62,57,23,30,96,77,44,13,48,58,57,66,0,631
2024-03-20 16:00:00,50,53,25,41,41,74,42,12,47,54,50,67,0,556
2024-03-20 16:10:00,52,60,23,32,25,68,37,22,42,47,53,64,0,525
2024-03-20 16:20:00,47,54,22,24,45,86,42,13,39,47,51,58,0,528
2024-03-20 16:30:00,47,52,30,24,41,68,31,15,55,58,53,67,0,541
2024-03-20 16:40:00,56,64,34,31,65,62,35,16,47,59,71,50,0,590
2024-03-20 16:50:00,63,51,35,22,16,64,36,18,44,57,57,63,0,526
2024-03-20 17:00:00,52,49,30,30,23,78,53,14,49,43,55,41,0,517
2024-03-20 17:10:00,54,54,32,26,17,81,46,18,47,56,63,55,0,549
2024-03-20 17:20:00,51,49,30,28,43,67,36,24,49,52,48,52,0,529
2024-03-20 17:30:00,66,55,35,20,15,67,39,16,55,58,57,56,0,539
2024-03-20 17:40:00,55,60,25,23,15,68,43,16,57,65,41,60,0,528
2024-03-20 17:50:00,35,44,24,21,14,61,30,18,52,49,42,60,0,450
2024-03-20 18:00:00,51,56,26,29,19,70,40,14,46,47,45,68,0,511
2024-03-20 18:10:00,48,54,26,27,13,76,47,18,45,51,47,55,0,507
2024-03-20 18:20:00,44,46,23,31,22,68,42,16,47,52,46,53,0,490
2024-03-20 18:30:00,53,48,16,24,19,63,40,13,51,55,58,55,0,495
2024-03-20 18:40:00,52,43,21,26,92,62,39,15,48,46,50,51,0,545
2024-03-20 18:50:00,39,48,21,17,54,59,32,18,38,44,35,52,0,457
2024-03-20 19:00:00,28,28,10,14,37,59,33,8,40,34,24,38,0,353
2024-03-20 19:10:00,34,37,15,8,80,52,28,22,37,34,35,47,0,429
2024-03-20 19:20:00,34,33,15,14,72,57,33,10,39,33,31,38,0,409
2024-03-20 19:30:00,32,32,13,17,35,59,37,13,24,26,37,43,0,368
2024-03-20 19:40:00,40,38,15,13,10,54,32,9,29,31,26,45,0,342
2024-03-20 19:50:00,38,26,13,17,64,63,34,10,27,29,29,31,0,381
2024-03-20 20:00:00,35,24,14,13,17,56,29,14,34,35,36,35,0,342
2024-03-20 20:10:00,30,28,16,13,13,61,32,11,27,29,31,34,0,325
2024-03-20 20:20:00,28,22,11,6,12,51,24,9,30,32,28,27,0,280
2024-03-20 20:30:00,23,24,11,14,69,48,17,14,15,11,19,30,0,295
2024-03-20 20:40:00,29,20,6,9,10,43,29,5,23,24,24,26,0,248
2024-03-20 20:50:00,28,28,16,15,33,46,22,9,17,14,27,32,0,287
2024-03-20 21:00:00,26,21,8,11,9,40,23,10,17,18,25,26,0,234
2024-03-20 21:10:00,31,27,9,12,18,35,12,9,22,25,20,28,0,248
2024-03-20 21:20:00,25,19,16,10,6,54,27,14,23,23,28,25,0,270
2024-03-20 21:30:00,30,24,10,10,7,37,16,8,41,43,37,36,0,299
2024-03-20 21:40:00,25,24,13,8,11,41,24,9,22,20,28,32,0,257
2024-03-20 21:50:00,19,16,12,18,16,49,25,11,25,22,18,23,0,254
2024-03-20 22:00:00,14,18,5,7,38,41,19,7,21,20,14,23,0,227
2024-03-20 22:10:00,26,19,10,11,26,36,19,5,15,11,24,22,0,224
2024-03-20 22:20:00,25,19,7,7,4,48,21,11,23,28,31,24,0,248
2024-03-20 22:30:00,19,13,7,5,78,45,16,19,25,18,22,20,0,287
2024-03-20 22:40:00,19,14,4,6,3,27,14,2,14,14,15,16,0,148
2024-03-20 22:50:00,12,11,8,2,0,18,11,3,9,10,12,14,0,110
2024-03-20 23:00:00,21,14,6,2,38,29,7,7,18,18,13,18,0,191
2024-03-20 23:10:00,7,8,5,6,5,24,10,6,15,17,13,13,0,129
2024-03-20 23:20:00,18,5,4,2,3,32,14,7,7,6,15,6,0,119
2024-03-20 23:30:00,11,8,1,2,1,17,8,4,7,6,8,10,0,83
2024-03-20 23:40:00,17,9,3,6,51,18,6,3,2,2,15,10,0,142
2024-03-20 23:50:00,5,4,5,5,5,15,8,1,11,13,6,5,0,83
2024-03-21 00:00:00,7,5,3,3,4,16,5,5,6,4,6,8,0,72
2024-03-21 00:10:00,5,6,1,5,11,10,5,2,7,10,5,8,0,75
2024-03-21 00:20:00,5,7,4,3,4,9,3,1,3,2,4,7,0,52
2024-03-21 00:30:00,3,4,4,2,1,20,6,4,6,19,5,6,0,80
2024-03-21 00:40:00,1,1,2,2,2,8,4,2,3,5,2,2,0,34
2024-03-21 00:50:00,5,2,2,1,1,8,2,1,7,7,6,4,0,46
2024-03-21 01:00:00,4,6,1,1,1,11,3,2,1,1,6,9,0,46
2024-03-21 01:10:00,8,3,0,0,0,6,4,2,2,3,4,5,0,37
2024-03-21 01:20:00,2,4,3,1,2,5,1,3,5,5,4,7,0,42
2024-03-21 01:30:00,2,1,3,2,2,5,3,2,3,6,2,1,0,32
2024-03-21 01:40:00,2,3,0,1,2,4,1,2,6,7,1,2,0,31
2024-03-21 01:50:00,3,0,1,1,1,2,0,0,3,3,2,2,0,18
2024-03-21 02:00:00,6,1,1,1,0,5,1,2,2,2,3,2,0,26
2024-03-21 02:10:00,0,3,3,1,2,6,3,0,2,1,0,4,0,25
2024-03-21 02:20:00,2,1,1,1,1,3,2,1,3,3,1,2,0,21
2024-03-21 02:30:00,4,2,2,0,1,4,1,2,2,2,0,2,0,22
2024-03-21 02:40:00,4,2,1,0,2,5,5,0,3,2,5,5,0,34
2024-03-21 02:50:00,1,2,2,3,62,7,6,0,1,1,0,0,0,85
2024-03-21 03:00:00,3,1,1,3,5,4,2,3,0,1,3,3,0,29
2024-03-21 03:10:00,1,0,0,0,0,1,2,0,0,1,1,0,0,6
2024-03-21 03:20:00,3,1,1,0,0,2,1,2,1,1,1,1,0,14
2024-03-21 03:30:00,2,1,3,1,0,2,0,1,4,4,3,1,0,22
2024-03-21 03:40:00,0,2,4,1,1,3,2,1,1,1,0,2,0,18
2024-03-21 03:50:00,1,1,0,0,0,3,2,1,0,0,1,1,0,10
2024-03-21 04:00:00,1,2,2,2,2,2,1,1,3,3,0,1,0,20
2024-03-21 04:10:00,3,0,1,1,3,5,3,2,4,4,5,5,0,36
2024-03-21 04:20:00,7,3,1,3,3,9,4,3,2,2,4,5,0,46
2024-03-21 04:30:00,2,0,2,0,0,6,2,1,4,4,1,4,0,26
2024-03-21 04:40:00,4,1,2,0,0,10,4,4,3,6,4,1,0,39
2024-03-21 04:50:00,2,2,4,2,1,10,5,3,4,3,2,2,0,40
2024-03-21 05:00:00,4,4,3,0,0,14,5,6,6,5,4,5,0,56
2024-03-21 05:10:00,5,4,4,4,35,16,8,1,6,6,5,4,0,98
2024-03-21 05:20:00,9,1,7,4,4,16,8,10,13,21,7,1,0,101
2024-03-21 05:30:00,10,8,5,6,3,28,17,12,5,12,7,9,0,122
2024-03-21 05:40:00,4,2,5,6,5,34,16,13,17,19,5,5,0,131
2024-03-21 05:50:00,5,9,10,4,3,38,10,13,22,27,6,12,0,159
2024-03-21 06:00:00,8,7,2,3,1,36,12,14,18,27,9,8,0,145
2024-03-21 06:10:00,14,11,11,6,5,54,18,27,16,52,10,15,0,239
2024-03-21 06:20:00,15,20,16,13,17,70,25,26,25,34,13,22,0,296
2024-03-21 06:30:00,18,10,13,14,10,59,23,27,25,27,15,13,0,254
2024-03-21 06:40:00,27,19,13,15,16,87,32,27,36,50,28,24,0,374
2024-03-21 06:50:00,28,20,17,14,49,71,39,28,31,42,23,25,0,387
2024-03-21 07:00:00,27,23,20,19,30,85,40,21,50,70,27,26,0,438
2024-03-21 07:10:00,24,25,23,29,14,73,46,18,35,46,26,32,0,391
2024-03-21 07:20:00,39,35,22,26,52,69,39,20,30,40,32,42,0,446
2024-03-21 07:30:00,44,43,21,23,49,70,47,12,53,64,38,45,0,509
2024-03-21 07:40:00,36,36,18,27,16,91,67,11,53,61,39,47,0,502
2024-03-21 07:50:00,49,42,28,31,18,83,49,17,38,47,41,49,0,492
2024-03-21 08:00:00,37,37,25,20,13,92,47,24,69,73,31,46,0,514
2024-03-21 08:10:00,41,43,24,31,43,75,50,20,46,57,35,48,0,513
2024-03-21 08:20:00,37,34,21,26,31,82,49,22,45,62,35,42,0,486
2024-03-21 08:30:00,34,29,19,24,16,77,48,15,57,66,24,32,0,441
2024-03-21 08:40:00,42,32,24,15,6,82,45,18,48,64,41,38,0,455
2024-03-21 08:50:00,35,35,17,33,22,59,35,19,37,46,27,41,0,406
2024-03-21 09:00:00,38,35,18,29,17,68,35,10,38,48,33,41,0,410
2024-03-21 09:10:00,39,32,24,22,14,62,42,13,51,61,34,36,0,430
2024-03-21 09:20:00,36,37,22,14,16,62,32,17,52,60,26,45,0,419
2024-03-21 09:30:00,39,38,21,19,12,62,41,11,50,56,35,42,0,426
2024-03-21 09:40:00,40,37,26,18,26,68,40,10,37,39,37,47,0,425
2024-03-21 09:50:00,38,37,22,21,18,71,51,19,57,61,29,47,0,471
2024-03-21 10:00:00,30,37,25,16,20,66,41,17,30,44,27,47,0,400
2024-03-21 10:10:00,27,26,25,20,18,62,43,9,46,64,27,31,0,398
2024-03-21 10:20:00,36,39,23,22,18,76,43,8,43,58,34,44,0,444
2024-03-21 10:30:00,32,42,18,27,18,66,36,7,35,47,29,51,0,408
2024-03-21 10:40:00,42,48,27,27,20,63,39,13,45,60,38,53,0,475
2024-03-21 10:50:00,37,39,23,26,16,67,49,12,40,42,32,47,0,430
2024-03-21 11:00:00,48,42,20,18,13,65,42,9,50,58,41,40,0,446
2024-03-21 11:10:00,39,38,25,29,28,72,40,15,41,45,36,50,0,458
2024-03-21 11:20:00,32,34,17,17,45,58,37,14,41,47,29,36,0,407
2024-03-21 11:30:00,39,44,25,16,14,78,44,18,46,45,34,52,0,455
2024-03-21 11:40:00,38,38,19,21,17,72,36,14,43,46,31,42,0,417
2024-03-21 11:50:00,43,40,25,26,34,83,43,13,42,51,24,49,0,473
2024-03-21 12:00:00,38,39,19,20,53,62,43,14,36,56,43,57,0,480
2024-03-21 12:10:00,47,40,17,30,18,65,35,18,38,47,38,45,0,438
2024-03-21 12:20:00,44,35,23,25,19,73,44,14,41,53,47,49,0,467
2024-03-21 12:30:00,40,44,24,30,30,93,44,18,57,61,42,45,0,528
2024-03-21 12:40:00,33,38,21,21,39,61,38,15,46,60,32,48,0,452
2024-03-21 12:50:00,48,41,22,26,53,62,29,17,40,53,52,54,0,497
2024-03-21 13:00:00,51,44,27,26,13,62,37,19,56,67,42,53,0,497
2024-03-21 13:10:00,43,49,21,34,75,69,44,19,42,47,40,60,0,543
2024-03-21 13:20:00,37,43,23,28,17,85,50,22,44,57,30,54,0,490
2024-03-21 13:30:00,51,47,28,27,60,79,37,17,43,48,42,55,0,534
2024-03-21 13:40:00,43,44,24,23,28,71,34,22,48,63,37,47,0,484
2024-03-21 13:50:00,37,36,22,25,23,65,30,17,38,49,35,43,0,420
2024-03-21 14:00:00,42,51,15,18,14,62,38,13,41,50,48,52,0,444
2024-03-21 14:10:00,48,58,19,24,22,64,36,12,44,66,40,63,0,496
2024-03-21 14:20:00,47,49,25,21,41,81,48,20,37,45,34,60,0,508
2024-03-21 14:30:00,41,57,24,28,44,59,39,9,45,50,37,72,0,505
2024-03-21 14:40:00,47,49,30,27,25,70,38,15,48,49,42,61,0,501
2024-03-21 14:50:00,46,50,22,29,84,62,44,10,56,66,45,53,0,567
2024-03-21 15:00:00,38,42,23,24,16,80,46,20,52,57,43,57,0,498
2024-03-21 15:10:00,51,58,21,28,18,75,44,20,44,51,45,63,0,518
2024-03-21 15:20:00,57,60,27,22,20,82,36,17,45,54,46,68,0,534
2024-03-21 15:30:00,30,45,27,27,15,72,44,18,54,61,33,53,0,479
2024-03-21 15:40:00,59,55,35,33,59,77,51,16,46,59,43,65,0,598
2024-03-21 15:50:00,54,57,30,33,31,61,43,10,50,56,50,53,0,528
2024-03-21 16:00:00,50,38,24,31,20,75,44,21,53,56,44,51,0,507
2024-03-21 16:10:00,43,60,19,27,24,83,51,15,55,62,46,67,0,552
2024-03-21 16:20:00,45,55,24,29,136,74,45,19,47,60,54,67,0,655
2024-03-21 16:30:00,52,54,34,30,28,73,47,22,52,50,54,67,0,563
2024-03-21 16:40:00,59,58,25,24,21,72,44,20,57,63,54,66,0,563
2024-03-21 16:50:00,47,51,24,25,15,63,37,16,50,56,48,57,0,489
2024-03-21 17:00:00,44,60,19,27,28,89,48,18,49,55,44,62,0,543
2024-03-21 17:10:00,56,51,32,35,23,70,44,10,55,55,53,60,0,544
2024-03-21 17:20:00,51,45,24,23,33,77,43,16,49,55,48,52,0,516
2024-03-21 17:30:00,53,51,28,29,15,78,45,14,58,56,48,61,0,536
2024-03-21 17:40:00,44,49,23,26,78,72,36,17,61,63,53,59,0,581
2024-03-21 17:50:00,31,44,28,19,8,78,42,21,54,45,37,51,0,458
2024-03-21 18:00:00,43,50,28,30,28,67,43,16,55,62,41,63,0,526
2024-03-21 18:10:00,56,54,17,26,80,79,47,17,43,44,50,66,0,579
2024-03-21 18:20:00,53,55,22,23,16,80,42,23,41,45,45,54,0,499
2024-03-21 18:30:00,36,40,22,18,7,79,43,17,59,56,35,46,0,458
2024-03-21 18:40:00,36,46,22,19,14,62,35,13,42,49,35,56,0,429
2024-03-21 18:50:00,47,46,14,17,98,60,37,16,31,32,51,51,0,500
2024-03-21 19:00:00,28,29,12,16,12,71,43,9,33,35,35,39,0,362
2024-03-21 19:10:00,37,39,15,14,13,56,26,12,27,29,33,46,0,347
2024-03-21 19:20:00,39,40,19,19,16,56,34,13,18,19,37,49,0,359
2024-03-21 19:30:00,28,31,14,11,104,59,31,8,28,26,32,31,0,403
2024-03-21 19:40:00,32,32,10,15,11,51,27,14,29,34,32,39,0,326
2024-03-21 19:50:00,40,35,12,13,11,57,24,17,23,25,33,44,0,334
2024-03-21 20:00:00,36,28,13,14,17,35,13,5,35,33,36,34,0,299
2024-03-21 20:10:00,38,36,15,23,13,42,15,16,35,30,29,42,0,334
2024-03-21 20:20:00,28,26,14,18,18,49,23,7,31,32,25,33,0,304
2024-03-21 20:30:00,37,28,14,7,22,45,17,9,27,25,30,33,0,294
2024-03-21 20:40:00,26,19,13,7,6,41,14,13,32,33,25,24,0,253
2024-03-21 20:50:00,32,19,15,13,6,50,32,10,23,21,33,21,0,275
2024-03-21 21:00:00,29,33,8,9,8,43,24,9,14,16,21,35,0,249
2024-03-21 21:10:00,21,24,6,11,8,40,21,10,20,17,22,28,0,228
2024-03-21 21:20:00,29,28,12,7,7,37,21,8,26,27,26,34,0,262
2024-03-21 21:30:00,38,35,14,4,3,38,19,10,28,31,32,40,0,292
2024-03-21 21:40:00,18,19,13,12,28,39,17,10,30,32,28,29,0,275
2024-03-21 21:50:00,25,23,4,8,8,33,19,7,17,22,27,31,0,224
2024-03-21 22:00:00,13,15,12,4,4,40,24,9,20,18,13,17,0,189
2024-03-21 22:10:00,19,20,4,7,4,46,22,7,17,20,17,25,0,208
2024-03-21 22:20:00,21,15,5,5,5,30,15,7,22,22,22,23,0,192
2024-03-21 22:30:00,15,7,4,9,8,29,15,9,12,16,15,11,0,150
2024-03-21 22:40:00,23,21,2,9,46,48,23,9,13,14,20,25,0,253
2024-03-21 22:50:00,14,15,3,5,6,27,14,10,19,23,17,18,0,171
2024-03-21 23:00:00,19,14,6,5,10,20,12,7,16,17,13,19,0,158
2024-03-21 23:10:00,17,14,7,2,0,29,11,8,17,13,17,18,0,153
2024-03-21 23:20:00,19,14,5,8,7,27,13,6,11,14,16,19,0,159
2024-03-21 23:30:00,8,11,5,3,2,15,5,2,14,9,9,13,0,96
2024-03-21 23:40:00,12,6,5,4,12,24,8,8,11,15,7,11,0,123
2024-03-21 23:50:00,12,7,4,1,1,15,9,3,11,11,14,11,0,99
2024-03-22 00:00:00,7,5,5,3,3,18,5,3,7,11,8,6,0,81
2024-03-22 00:10:00,8,4,1,5,2,13,5,6,8,9,5,5,0,71
2024-03-22 00:20:00,7,4,7,3,0,13,4,2,6,3,7,6,0,62
2024-03-22 00:30:00,6,10,6,2,3,11,5,0,7,6,5,13,0,74
2024-03-22 00:40:00,11,6,1,3,2,6,1,3,3,20,10,9,0,75
2024-03-22 00:50:00,7,6,6,3,4,12,5,1,9,8,9,10,0,80
2024-03-22 01:00:00,1,2,1,1,1,5,3,1,5,5,2,3,0,30
2024-03-22 01:10:00,4,0,1,3,3,9,2,3,3,3,4,2,0,37
2024-03-22 01:20:00,7,2,1,2,4,5,1,1,3,3,4,3,0,36
2024-03-22 01:30:00,4,1,0,1,1,6,3,2,1,1,2,2,0,24
2024-03-22 01:40:00,5,0,1,0,0,9,3,1,5,4,6,1,0,35
2024-03-22 01:50:00,3,2,2,3,2,7,6,1,4,7,2,3,0,42
2024-03-22 02:00:00,2,3,2,1,0,6,3,2,2,2,1,4,0,28
2024-03-22 02:10:00,3,2,3,1,0,2,1,0,4,5,3,2,0,26
2024-03-22 02:20:00,5,2,1,1,1,6,5,1,0,0,3,2,0,27
2024-03-22 02:30:00,1,2,2,0,2,9,3,3,7,7,4,4,0,44
2024-03-22 02:40:00,4,3,2,3,7,12,6,4,1,2,2,4,0,50
2024-03-22 02:50:00,2,1,0,0,0,5,2,1,2,3,1,1,0,18
2024-03-22 03:00:00,1,0,1,0,1,4,1,1,0,0,1,2,0,12
2024-03-22 03:10:00,4,3,0,0,0,3,2,0,0,1,1,3,0,17
2024-03-22 03:20:00,1,3,1,0,2,1,1,0,3,3,1,3,0,19
2024-03-22 03:30:00,5,1,1,0,0,4,1,2,2,2,4,2,0,24
2024-03-22 03:40:00,1,1,2,0,0,2,3,0,0,2,0,2,0,13
2024-03-22 03:50:00,3,3,1,0,0,6,4,3,1,1,1,4,0,27
