datetime,D11Z,D12Z,D13Z,V111Z,V121Z,V131Z,D21Z,D22Z,D23Z,D24Z,D25Z,V211Z,V221Z,V231Z,V232Z,V311Z,D41Z,D42Z,D43Z,V411Z,V421Z,V431Z,D51Z,D52Z,D53Z,V511Z,V521Z,V531Z,V532Z,Total
2024-03-30 11:50:00,10,37,10,20,14,12,37,25,27,25,19,13,38,32,19,7,10,24,23,14,14,13,22,31,25,31,12,18,14,596
2024-03-30 12:00:00,20,43,12,28,9,7,35,17,12,18,13,13,35,23,10,9,10,32,28,12,14,22,15,25,29,29,16,18,19,573
2024-03-30 12:10:00,20,47,12,23,15,11,38,104,18,19,18,14,39,35,12,5,10,22,19,12,11,22,15,22,26,22,12,18,19,660
2024-03-30 12:20:00,7,52,4,24,13,10,43,21,17,15,18,11,45,35,16,6,8,30,25,10,11,31,19,28,25,22,17,18,16,597
2024-03-30 12:30:00,26,38,19,27,9,10,41,33,24,13,13,12,39,40,19,10,10,25,25,13,15,23,21,33,29,21,16,17,16,637
2024-03-30 12:40:00,71,36,7,17,10,8,35,25,22,16,13,16,33,36,19,10,10,35,32,11,14,25,21,23,26,31,11,15,20,648
2024-03-30 12:50:00,18,47,17,23,9,7,33,18,16,17,9,12,37,30,13,4,8,25,28,17,13,19,16,22,24,36,14,20,15,567
2024-03-30 13:00:00,12,39,9,16,17,17,39,21,15,19,7,11,41,28,10,6,9,32,25,10,9,22,18,25,19,24,10,13,19,542
2024-03-30 13:10:00,19,36,14,18,9,8,22,18,16,11,17,11,23,24,13,5,17,23,26,12,13,53,21,26,20,25,13,15,17,545
2024-03-30 13:20:00,18,50,11,26,11,9,42,22,20,19,14,13,45,34,15,9,9,29,26,14,14,32,21,34,25,29,17,17,9,634
2024-03-30 13:30:00,12,39,12,21,9,11,35,23,21,12,22,14,34,32,26,5,6,37,24,20,16,22,21,27,27,29,13,26,19,615
2024-03-30 13:40:00,20,39,16,29,8,5,29,12,17,15,7,12,30,24,12,7,11,24,29,15,13,26,19,30,29,26,19,18,18,559
2024-03-30 13:50:00,15,37,12,29,11,10,33,21,15,17,10,15,36,32,18,8,14,25,21,13,14,24,18,21,22,18,13,17,14,553
2024-03-30 14:00:00,18,40,15,20,7,5,45,21,19,17,12,16,42,31,12,1,6,22,15,17,12,18,18,30,27,16,14,16,13,545
2024-03-30 14:10:00,20,32,15,26,16,12,35,26,21,16,14,10,32,28,13,4,9,20,16,11,15,26,18,39,45,30,16,20,15,600
2024-03-30 14:20:00,15,50,13,26,10,9,40,18,22,15,12,10,42,27,14,8,10,25,22,16,11,25,25,26,37,25,13,18,17,601
2024-03-30 14:30:00,22,42,15,25,21,16,39,15,7,16,12,7,39,21,10,9,12,22,17,17,16,17,21,28,28,21,14,21,10,560
2024-03-30 14:40:00,60,29,8,17,14,10,28,16,15,20,11,9,29,23,8,6,5,27,27,15,15,17,23,27,37,26,12,24,18,576
2024-03-30 14:50:00,17,31,12,12,17,11,33,17,17,14,8,11,35,25,10,7,9,20,15,12,12,20,18,32,26,29,12,20,17,519
2024-03-30 15:00:00,18,46,14,26,7,8,41,34,10,21,22,12,41,39,11,5,5,19,17,12,16,13,21,29,24,20,12,16,16,575
2024-03-30 15:10:00,14,49,9,19,7,7,32,32,17,15,13,14,34,36,13,6,9,21,21,15,16,30,21,28,21,20,18,20,16,573
2024-03-30 15:20:00,6,43,7,24,13,9,45,28,19,26,18,14,45,41,13,3,6,24,20,19,15,22,21,29,26,19,12,17,12,596
2024-03-30 15:30:00,16,36,13,25,11,11,36,22,13,11,16,12,35,33,12,1,2,21,24,15,14,18,19,21,28,18,8,20,13,524
2024-03-30 15:40:00,17,41,13,19,10,9,31,13,20,14,13,14,35,30,10,7,9,20,15,9,13,24,16,20,17,20,12,15,13,499
2024-03-30 15:50:00,14,40,13,27,8,6,33,21,16,17,14,14,33,32,10,6,10,17,21,10,13,17,20,22,23,18,12,20,16,523
2024-03-30 16:00:00,20,30,9,22,10,9,29,21,18,13,10,12,29,24,8,3,7,22,17,17,17,21,16,17,18,17,10,14,16,476
2024-03-30 16:10:00,12,38,8,19,12,9,21,33,13,17,14,11,23,24,13,4,4,13,14,11,12,19,18,20,27,16,12,14,11,462
2024-03-30 16:20:00,15,35,9,24,11,11,25,25,21,22,15,16,24,33,14,3,7,19,16,12,12,18,22,21,17,12,11,18,9,497
2024-03-30 16:30:00,19,38,12,14,21,10,36,28,16,21,14,13,38,27,14,10,15,18,14,8,10,20,20,21,19,24,12,18,14,544
2024-03-30 16:40:00,14,39,9,26,7,6,26,16,10,13,14,9,30,21,10,4,6,20,15,11,15,25,15,16,22,17,15,20,12,463
2024-03-30 16:50:00,22,35,16,22,10,9,25,16,14,12,10,11,23,25,11,5,8,23,23,17,16,15,15,18,21,11,10,13,9,465
2024-03-30 17:00:00,14,41,8,23,5,5,25,19,11,16,14,11,27,25,6,5,6,22,18,13,11,13,12,19,27,13,8,18,8,443
2024-03-30 17:10:00,18,30,12,22,8,8,30,19,13,15,10,13,28,27,14,4,8,17,16,14,12,17,19,20,18,13,9,16,15,465
2024-03-30 17:20:00,20,43,11,24,10,11,27,16,13,17,12,7,32,21,7,6,10,23,18,20,11,15,20,22,21,20,13,11,17,498
2024-03-30 17:30:00,8,35,8,24,7,8,36,17,12,21,15,9,32,29,10,7,7,18,15,10,12,20,21,20,19,20,12,15,13,480
2024-03-30 17:40:00,33,30,11,18,10,7,26,15,9,19,14,11,14,30,10,4,3,25,18,17,11,17,16,22,21,23,10,19,16,479
2024-03-30 17:50:00,12,28,11,16,11,11,27,21,20,20,12,14,30,33,17,7,5,16,12,12,10,17,13,30,30,30,11,17,14,507
2024-03-30 18:00:00,12,41,10,28,9,8,26,23,22,17,10,14,29,29,16,9,5,20,17,13,9,28,16,19,22,21,18,13,12,516
2024-03-30 18:10:00,17,26,12,17,6,5,32,26,24,15,13,18,33,41,18,7,9,25,16,16,11,22,16,21,28,26,13,13,15,541
2024-03-30 18:20:00,13,30,9,24,10,9,32,22,17,17,17,14,32,34,13,6,6,19,17,11,8,16,19,21,23,23,12,13,11,498
2024-03-30 18:30:00,10,31,10,21,44,3,26,14,5,17,14,5,26,17,6,2,4,18,17,15,12,22,12,14,16,24,8,14,18,445
2024-03-30 18:40:00,11,39,10,18,7,10,21,17,13,12,13,8,21,22,10,5,5,12,15,11,12,26,14,17,16,15,17,12,12,421
2024-03-30 18:50:00,7,27,7,18,20,18,29,15,8,15,10,8,29,17,8,5,1,22,18,13,10,14,19,16,14,17,12,14,14,425
2024-03-30 19:00:00,13,21,16,22,9,11,21,13,9,15,15,8,24,18,9,10,10,14,10,14,10,10,10,14,16,18,6,13,11,390
2024-03-30 19:10:00,16,19,15,15,8,11,30,8,8,14,12,7,29,12,8,2,3,16,10,15,21,11,22,13,9,15,7,9,12,377
2024-03-30 19:20:00,6,24,8,17,11,11,18,11,8,16,11,13,20,16,8,7,6,20,18,20,26,17,18,21,19,8,13,18,12,421
2024-03-30 19:30:00,7,20,11,16,7,5,17,13,15,15,16,14,15,23,13,3,2,21,15,25,17,17,24,19,14,14,16,19,21,434
2024-03-30 19:40:00,7,30,11,26,6,7,21,11,7,27,13,5,21,11,9,2,1,26,19,33,12,20,27,17,17,16,12,15,17,446
2024-03-30 19:50:00,6,20,8,23,4,4,15,12,15,14,16,10,13,20,11,8,5,16,9,20,13,12,21,16,15,16,9,11,15,377
2024-03-30 20:00:00,11,17,8,16,6,6,22,9,10,21,12,10,24,19,14,5,6,17,11,19,16,15,19,11,10,13,15,17,12,391
2024-03-30 20:10:00,8,26,8,21,5,7,23,12,5,18,15,5,23,12,6,3,4,11,12,17,16,14,27,10,10,12,4,13,17,364
2024-03-30 20:20:00,10,18,11,12,8,8,16,16,15,12,16,14,16,22,16,6,8,15,14,18,15,10,26,13,13,13,6,14,13,394
2024-03-30 20:30:00,9,25,9,18,3,4,16,10,8,18,14,8,16,15,10,2,3,17,15,25,12,12,17,20,16,9,4,17,11,363
2024-03-30 20:40:00,7,15,10,11,8,8,15,8,7,15,14,9,16,13,10,6,6,13,13,21,20,11,25,18,13,20,5,19,20,376
2024-03-30 20:50:00,8,12,8,14,6,8,7,7,6,12,10,8,9,8,9,4,1,14,8,17,10,8,15,10,14,19,5,18,19,294
2024-03-30 21:00:00,7,16,9,16,9,12,21,11,5,22,10,5,21,10,8,4,2,12,9,19,14,8,15,10,10,11,6,12,14,328
2024-03-30 21:10:00,7,15,8,17,1,0,6,3,2,11,3,0,6,3,1,5,11,11,5,12,6,6,17,13,8,15,3,9,16,220
2024-03-30 21:20:00,6,13,7,12,5,4,12,3,5,13,5,5,13,5,4,2,4,12,9,16,9,8,16,9,9,11,5,10,9,241
2024-03-30 21:30:00,6,13,9,14,3,3,16,6,6,18,6,6,17,6,5,2,4,11,8,17,9,8,14,12,9,8,6,9,11,262
2024-03-30 21:40:00,6,16,10,14,2,1,17,5,7,21,9,8,18,9,9,0,0,10,6,13,6,9,21,12,12,8,6,17,8,280
2024-03-30 21:50:00,9,19,9,20,7,7,16,4,6,22,7,5,15,6,7,5,5,11,6,16,14,8,16,14,11,10,6,11,10,302
2024-03-30 22:00:00,7,20,8,15,5,6,17,11,3,17,10,2,18,12,3,6,7,9,8,10,8,7,12,12,8,13,1,10,13,278
2024-03-30 22:10:00,5,27,5,19,3,3,10,6,4,12,6,3,11,5,4,1,2,14,8,15,9,12,10,9,9,9,5,12,8,246
2024-03-30 22:20:00,6,14,7,15,7,7,9,6,5,11,8,3,9,9,6,3,1,9,6,9,9,6,9,10,7,5,5,8,6,215
2024-03-30 22:30:00,3,12,4,12,3,4,13,5,1,17,5,0,14,5,0,1,0,9,3,15,8,4,9,6,5,6,3,6,6,179
2024-03-30 22:40:00,7,23,8,19,4,8,7,6,3,4,5,1,7,6,2,3,5,6,4,7,4,6,17,10,13,5,2,12,4,208
2024-03-30 22:50:00,24,27,14,20,12,5,11,5,5,10,7,4,8,8,7,4,6,5,5,6,7,10,11,9,11,8,2,10,8,269
2024-03-30 23:00:00,8,15,10,10,3,3,16,13,3,16,9,4,20,14,7,4,2,6,4,9,4,5,8,5,5,7,4,8,7,229
2024-03-30 23:10:00,7,15,6,14,2,1,9,5,1,10,7,1,5,6,3,4,7,8,7,13,10,7,13,10,9,4,4,8,5,201
2024-03-30 23:20:00,11,13,10,12,3,4,13,7,7,11,11,6,12,11,7,1,2,8,5,11,6,11,9,8,10,3,2,9,4,227
2024-03-30 23:30:00,5,9,6,10,6,7,12,7,4,11,7,5,13,9,5,0,0,4,4,5,6,2,5,5,7,4,2,8,4,172
2024-03-30 23:40:00,4,14,5,11,5,6,9,4,3,10,3,3,9,4,9,0,0,8,7,10,8,11,9,7,3,8,3,4,8,185
2024-03-30 23:50:00,6,7,5,7,2,3,8,4,3,201,6,4,8,7,5,0,0,7,3,11,4,4,11,6,4,5,4,3,6,344
2024-03-31 00:00:00,3,8,2,9,4,7,5,0,3,8,3,2,6,2,1,0,0,3,3,5,4,4,11,8,7,2,1,9,2,122
2024-03-31 00:10:00,4,15,4,14,2,0,6,3,2,6,6,1,6,3,2,0,0,1,1,1,1,11,8,5,2,2,5,2,2,115
2024-03-31 00:20:00,7,13,9,13,2,2,4,3,2,5,2,0,5,0,0,0,0,6,1,9,0,6,9,7,8,3,2,7,3,128
2024-03-31 00:30:00,5,7,5,8,0,0,3,3,3,4,7,1,3,4,2,2,1,8,2,9,2,3,9,6,4,10,3,5,9,128
2024-03-31 00:40:00,8,8,7,9,5,5,7,4,3,9,6,2,7,5,4,1,2,6,2,11,2,7,6,3,3,3,1,4,5,145
2024-03-31 00:50:00,0,9,0,12,2,2,1,3,2,1,1,0,1,2,2,0,0,3,0,4,0,5,3,2,3,1,5,6,1,71
2024-03-31 01:00:00,5,8,8,15,4,6,6,2,1,7,3,1,6,3,2,0,0,4,6,4,10,6,3,3,6,6,2,7,7,141
2024-03-31 01:10:00,0,10,0,3,1,1,4,2,1,5,1,0,4,2,1,1,0,5,4,7,2,9,18,4,3,2,1,5,1,97
2024-03-31 01:20:00,3,12,5,9,3,3,4,4,2,4,7,1,4,3,2,1,0,5,1,8,1,4,14,2,1,1,1,1,1,107
2024-03-31 01:30:00,1,2,1,2,4,2,5,1,2,7,4,3,5,2,2,0,0,4,1,4,2,2,2,1,1,2,0,2,4,68
2024-03-31 01:40:00,6,8,8,8,4,7,3,1,1,2,2,1,3,1,1,0,0,0,1,0,1,6,9,3,1,5,2,4,5,93
2024-03-31 01:50:00,17,4,3,5,2,4,4,3,1,4,4,1,4,3,1,0,0,2,0,2,3,4,4,3,2,2,3,4,2,91
2024-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 04:00:00,3,3,2,4,1,2,2,0,1,3,1,2,2,1,3,0,0,4,2,3,2,5,4,0,0,3,2,1,5,61
2024-03-31 04:10:00,4,6,5,9,2,8,5,2,1,9,7,0,5,2,0,0,0,2,6,2,4,6,0,0,1,6,1,9,7,109
2024-03-31 04:20:00,3,9,3,8,1,6,6,4,1,8,4,1,6,4,2,0,0,2,3,2,3,9,3,2,0,2,0,6,3,101
2024-03-31 04:30:00,6,6,6,6,2,4,3,1,0,3,2,0,3,1,0,0,0,4,3,2,5,3,5,1,2,1,2,4,1,76
2024-03-31 04:40:00,2,2,3,3,1,2,4,1,0,4,1,0,4,1,0,0,0,4,2,4,5,2,12,3,1,1,1,4,1,68
2024-03-31 04:50:00,5,4,5,8,3,6,4,1,0,5,2,0,4,1,0,0,0,4,6,5,9,20,11,0,1,3,1,13,3,124
2024-03-31 05:00:00,4,4,5,4,0,0,3,2,0,4,3,0,4,1,0,0,0,3,3,4,4,3,15,4,2,4,2,10,4,92
2024-03-31 05:10:00,1,5,1,6,2,3,4,2,1,5,4,0,4,2,0,0,0,0,2,0,3,3,12,5,5,1,2,8,1,82
2024-03-31 05:20:00,1,1,1,2,1,1,5,2,1,6,3,0,5,2,0,0,0,7,1,7,6,2,11,4,2,2,2,7,1,83
2024-03-31 05:30:00,2,3,2,5,3,7,5,0,0,5,2,0,5,0,0,0,0,6,2,5,7,3,6,2,1,0,2,3,0,76
2024-03-31 05:40:00,2,4,2,6,3,5,6,1,0,6,6,0,6,1,0,0,0,4,3,4,7,4,3,2,6,1,0,17,1,100
2024-03-31 05:50:00,2,0,2,2,2,2,2,1,2,4,3,0,2,1,0,0,0,3,1,2,3,0,15,5,3,1,0,6,1,65
2024-03-31 06:00:00,2,6,1,8,5,9,6,2,0,7,4,0,6,2,0,0,2,1,2,1,2,5,9,6,3,0,1,12,0,102
2024-03-31 06:10:00,0,6,0,8,2,1,10,0,0,9,6,0,10,0,0,0,0,0,0,1,0,4,5,0,1,1,2,0,1,67
2024-03-31 06:20:00,6,4,4,5,1,2,1,2,1,1,2,1,1,2,3,0,0,2,2,1,3,5,5,2,2,1,3,4,1,67
2024-03-31 06:30:00,2,1,2,3,2,1,3,1,1,3,3,1,3,2,1,0,0,0,0,0,0,1,8,5,4,0,1,10,0,58
2024-03-31 06:40:00,0,3,0,4,1,1,3,0,0,2,0,0,3,0,0,2,1,2,4,2,4,3,5,3,0,1,1,3,2,50
2024-03-31 06:50:00,1,1,0,1,1,3,4,2,2,5,5,5,4,4,1,0,0,4,2,5,5,2,5,3,4,1,0,6,1,77
2024-03-31 07:00:00,4,3,2,4,0,1,7,2,0,7,5,0,7,1,0,0,0,1,0,1,1,2,3,1,1,2,2,4,2,63
2024-03-31 07:10:00,2,4,1,5,2,3,1,3,1,1,4,1,1,3,1,0,0,0,0,0,0,3,4,3,0,3,2,2,3,53
2024-03-31 07:20:00,1,0,1,0,0,0,7,0,0,7,0,0,7,0,0,0,1,3,1,3,0,1,1,0,2,3,1,6,3,48
2024-03-31 07:30:00,0,1,0,1,1,1,5,0,1,5,2,1,3,1,1,0,1,2,3,3,3,3,2,0,0,1,2,0,1,44
2024-03-31 07:40:00,2,2,2,2,0,0,5,8,6,5,5,6,5,7,6,1,0,6,3,6,2,5,5,2,1,3,1,0,3,99
2024-03-31 07:50:00,0,5,0,5,2,2,0,4,2,0,1,2,0,2,2,0,0,5,5,4,3,2,8,7,0,3,0,2,3,69
2024-03-31 08:00:00,2,3,2,3,2,2,3,109,1,4,0,1,4,1,1,1,1,3,3,3,3,2,3,3,4,3,1,3,3,174
2024-03-31 08:10:00,1,0,1,0,1,1,7,92,3,6,2,3,6,5,4,0,0,1,1,1,0,2,4,5,2,6,0,2,6,162
2024-03-31 08:20:00,4,5,4,4,3,3,26,154,4,4,4,4,7,7,4,1,3,1,1,1,1,7,6,6,4,2,3,4,2,279
2024-03-31 08:30:00,3,31,2,10,3,3,7,19,1,5,5,1,6,3,1,0,0,2,3,2,3,7,5,5,0,1,2,0,1,131
2024-03-31 08:40:00,4,4,3,5,0,0,9,289,5,6,5,3,10,7,3,1,4,1,1,1,1,3,4,4,0,6,1,0,6,386
2024-03-31 08:50:00,4,6,4,4,1,1,16,452,9,13,11,8,14,13,8,0,1,8,1,8,1,14,6,5,6,6,5,7,5,637
2024-03-31 09:00:00,7,5,7,4,2,2,14,344,4,12,8,3,13,9,3,2,3,4,5,4,4,6,9,9,4,9,1,3,8,508
2024-03-31 09:10:00,6,4,4,6,6,7,27,241,7,16,13,8,24,15,6,1,1,4,3,4,2,7,5,7,7,3,3,7,3,447
2024-03-31 09:20:00,5,1,5,1,5,6,14,95,6,9,7,3,13,6,5,1,5,5,5,5,4,13,5,6,7,6,10,5,6,264
2024-03-31 09:30:00,7,8,9,9,5,4,20,629,3,14,8,2,16,9,4,5,5,7,9,8,9,5,11,13,9,7,5,5,7,852
2024-03-31 09:40:00,10,13,9,9,4,18,25,342,4,16,13,6,22,15,9,3,6,18,17,17,12,9,6,6,6,8,4,6,7,640
2024-03-31 09:50:00,15,11,13,12,4,7,27,135,12,20,17,11,24,20,9,5,7,10,13,7,11,16,13,12,8,6,5,7,6,463
2024-03-31 10:00:00,8,7,10,6,4,8,24,359,6,13,10,8,24,10,10,5,3,9,6,7,5,9,20,18,9,7,6,8,6,625
2024-03-31 10:10:00,27,10,14,10,10,7,18,118,5,11,9,5,21,13,5,1,3,14,8,10,6,7,13,14,12,12,5,10,11,409
2024-03-31 10:20:00,7,13,5,13,4,6,17,229,2,17,18,3,20,14,3,4,6,14,10,12,10,14,10,9,3,15,8,3,14,503
2024-03-31 10:30:00,8,18,9,16,7,7,31,204,8,20,13,8,28,21,13,3,4,19,15,14,12,16,9,13,12,11,8,12,9,568
2024-03-31 10:40:00,13,17,13,15,2,3,23,382,7,17,11,10,22,17,11,2,2,14,12,9,11,13,16,16,9,6,10,10,6,699
2024-03-31 10:50:00,12,17,12,9,15,7,24,485,9,13,14,13,24,16,7,2,3,15,7,9,7,10,19,18,13,11,8,12,10,821
2024-03-31 11:00:00,9,16,9,17,8,6,29,281,9,14,16,10,29,25,11,1,3,10,7,9,4,7,11,19,15,5,5,12,6,603
2024-03-31 11:10:00,16,21,12,18,6,6,32,224,10,23,23,11,25,24,11,4,7,13,10,12,9,10,20,24,24,10,6,16,8,635
2024-03-31 11:20:00,14,27,11,18,2,3,20,361,3,19,10,2,22,13,3,6,7,14,9,10,6,6,14,17,17,9,4,13,8,668
2024-03-31 11:30:00,7,10,7,9,4,4,32,274,7,17,11,8,72,23,7,1,3,26,11,17,9,35,18,21,25,10,14,19,9,710
2024-03-31 11:40:00,14,30,12,14,10,9,36,58,11,21,10,9,36,28,7,2,8,14,16,11,12,34,21,27,23,15,9,19,15,531
2024-03-31 11:50:00,18,24,14,21,9,8,24,11,9,17,10,6,24,16,7,5,3,14,12,11,10,10,21,25,26,18,6,18,15,412
2024-03-31 12:00:00,16,24,12,18,11,10,23,17,10,14,18,8,25,25,8,5,6,16,11,14,8,13,16,19,22,8,11,19,8,415
2024-03-31 12:10:00,22,29,22,20,19,16,30,14,11,22,11,7,32,25,10,4,4,25,18,13,11,16,24,30,26,9,13,18,8,509
2024-03-31 12:20:00,9,31,10,19,11,10,32,25,9,21,14,9,34,27,12,3,4,18,18,12,14,10,19,24,25,12,9,21,10,472
2024-03-31 12:30:00,14,16,9,14,8,8,20,20,10,18,21,10,23,24,8,6,9,15,15,13,11,16,16,21,20,7,11,13,6,402
2024-03-31 12:40:00,20,36,17,25,11,11,34,15,10,19,19,13,36,25,11,5,5,24,19,18,14,15,23,20,22,11,11,17,10,516
2024-03-31 12:50:00,11,28,9,15,11,9,26,15,15,13,9,13,25,21,10,7,4,13,14,11,11,13,17,25,19,5,6,15,4,394
2024-03-31 13:00:00,9,25,9,19,6,4,26,16,13,16,14,13,26,23,8,3,3,19,19,14,15,13,14,14,16,11,9,13,9,399
2024-03-31 13:10:00,10,20,9,18,11,9,31,25,10,18,17,10,29,32,12,4,8,19,15,15,15,9,13,16,16,11,5,15,8,430
2024-03-31 13:20:00,7,23,8,17,7,7,20,14,13,17,18,14,21,24,13,6,6,13,9,9,8,25,18,24,18,8,13,12,5,397
2024-03-31 13:30:00,9,25,6,19,9,8,32,27,13,23,29,14,32,35,14,4,3,15,13,11,12,14,19,23,16,18,4,15,14,476
2024-03-31 13:40:00,16,25,12,22,11,21,22,19,15,12,14,15,24,26,10,6,8,11,3,9,3,16,16,14,17,7,11,16,7,408
2024-03-31 13:50:00,8,18,8,16,9,9,21,40,13,14,12,8,20,20,10,9,9,12,11,10,9,6,17,21,19,16,3,17,16,401
2024-03-31 14:00:00,20,14,12,14,7,5,32,19,27,16,18,12,31,25,15,12,13,6,8,4,7,11,19,24,23,12,10,13,9,438
2024-03-31 14:10:00,15,26,11,13,8,7,33,17,10,20,11,7,33,20,7,8,4,19,18,16,12,10,11,14,11,19,6,11,15,412
2024-03-31 14:20:00,11,27,10,20,7,7,21,16,11,13,9,11,20,22,11,9,11,20,20,12,12,16,12,19,22,14,10,13,11,417
2024-03-31 14:30:00,18,28,17,14,4,4,19,19,7,15,17,6,21,24,8,4,3,22,13,14,8,15,19,19,12,16,12,13,15,406
2024-03-31 14:40:00,19,20,17,16,5,6,36,25,17,21,16,10,36,31,13,7,8,16,10,9,11,17,17,18,14,22,9,11,18,475
2024-03-31 14:50:00,17,25,12,19,8,6,34,21,13,21,12,7,33,26,9,3,8,17,16,14,9,10,19,23,23,12,10,17,6,450
2024-03-31 15:00:00,11,29,11,20,6,6,29,21,14,16,12,11,34,31,7,6,11,17,18,15,14,14,17,22,18,18,15,16,13,472
2024-03-31 15:10:00,14,14,13,13,4,4,29,22,16,20,15,13,28,23,13,5,6,16,16,13,14,19,14,19,18,15,10,14,13,433
2024-03-31 15:20:00,6,23,5,16,5,5,23,17,15,18,15,12,23,25,16,6,7,17,13,12,11,12,11,18,11,13,11,8,12,386
2024-03-31 15:30:00,13,19,11,18,11,9,24,16,9,18,13,7,25,21,8,6,8,20,15,13,13,12,18,19,20,8,9,12,8,403
2024-03-31 15:40:00,15,22,14,19,5,6,24,12,4,16,9,5,21,15,8,9,12,30,16,17,12,8,17,18,14,10,6,12,11,387
2024-03-31 15:50:00,12,26,13,12,10,12,19,12,10,12,9,9,20,18,8,7,13,16,17,15,13,13,15,18,15,11,8,16,6,385
2024-03-31 16:00:00,11,26,9,14,9,10,31,21,7,16,11,8,32,24,6,4,8,16,14,12,11,9,11,11,20,19,4,20,13,407
2024-03-31 16:10:00,10,24,8,15,6,6,26,15,12,19,10,10,28,20,11,6,7,21,11,15,9,15,14,17,17,20,11,12,14,409
2024-03-31 16:20:00,11,28,8,20,2,3,33,18,5,18,15,4,29,20,6,5,11,20,15,13,11,11,14,18,17,14,2,10,11,392
2024-03-31 16:30:00,7,19,5,19,4,4,32,17,15,14,12,13,33,27,11,12,20,20,14,12,13,18,17,19,14,14,7,10,13,435
2024-03-31 16:40:00,12,24,9,18,9,9,25,29,13,16,15,7,26,28,4,4,5,23,21,19,12,22,20,18,18,12,12,13,11,454
2024-03-31 16:50:00,19,21,16,16,3,0,25,12,11,16,8,9,26,20,15,5,12,15,14,14,9,15,16,23,18,16,9,12,11,406
2024-03-31 17:00:00,9,25,9,18,4,3,37,16,12,19,10,12,38,23,14,4,4,10,9,9,9,19,8,10,13,15,12,11,9,391
2024-03-31 17:10:00,12,20,8,13,86,3,21,13,8,11,9,5,21,14,7,8,8,29,19,14,15,13,13,13,17,13,10,13,14,450
2024-03-31 17:20:00,8,24,7,18,6,5,30,19,8,18,14,7,30,23,6,10,4,21,18,15,13,17,14,22,21,21,12,14,16,441
2024-03-31 17:30:00,17,36,9,24,7,5,26,17,5,16,13,4,27,19,6,11,15,13,14,9,15,14,12,20,18,13,13,13,13,424
2024-03-31 17:40:00,8,35,6,12,11,8,33,18,11,15,13,10,30,25,14,5,4,18,18,12,14,9,14,23,18,19,7,17,14,441
2024-03-31 17:50:00,15,33,12,29,11,6,16,17,13,13,14,12,19,28,12,9,11,24,16,15,13,96,20,23,23,17,11,16,16,560
2024-03-31 18:00:00,7,22,6,15,12,9,35,29,12,25,15,12,38,25,11,8,9,20,17,13,15,18,15,18,26,17,9,19,13,490
2024-03-31 18:10:00,22,30,16,22,4,4,27,13,10,13,11,9,29,21,9,3,6,16,16,13,11,16,16,19,16,16,11,14,14,427
2024-03-31 18:20:00,16,21,9,16,5,6,35,20,9,17,14,10,38,26,11,8,9,17,18,12,12,18,16,37,28,25,7,12,14,486
2024-03-31 18:30:00,16,27,14,19,11,6,34,15,11,18,11,10,33,18,9,3,7,18,14,13,8,13,13,19,25,12,11,16,12,436
2024-03-31 18:40:00,12,26,9,17,9,9,36,17,9,21,11,8,36,22,8,6,6,26,18,19,12,15,15,19,17,11,12,10,10,446
2024-03-31 18:50:00,16,25,12,13,4,4,22,20,12,13,11,10,25,28,12,6,12,22,16,13,11,10,13,16,11,17,7,8,13,402
2024-03-31 19:00:00,14,25,12,17,11,8,24,17,12,17,8,11,28,20,14,7,13,19,18,10,14,16,15,18,19,11,8,14,10,430
2024-03-31 19:10:00,13,22,12,11,8,6,32,12,10,19,8,8,30,16,9,7,7,19,12,15,9,13,20,22,10,16,9,10,14,399
