datetime,V21Z,V22Z,V81Z,V82Z,V321Z,Total
2024-03-09 17:00:00,34,54,28,30,0,146
2024-03-09 17:10:00,28,47,21,32,1,129
2024-03-09 17:20:00,32,45,26,33,3,139
2024-03-09 17:30:00,34,53,27,29,0,143
2024-03-09 17:40:00,41,43,23,25,2,134
2024-03-09 17:50:00,32,49,24,30,1,136
2024-03-09 18:00:00,35,42,21,24,3,125
2024-03-09 18:10:00,41,49,28,32,1,151
2024-03-09 18:20:00,29,52,21,26,1,129
2024-03-09 18:30:00,50,52,29,34,1,166
2024-03-09 18:40:00,47,70,43,45,0,205
2024-03-09 18:50:00,35,58,34,42,1,170
2024-03-09 19:00:00,22,64,35,70,1,192
2024-03-09 19:10:00,31,43,33,43,1,151
2024-03-09 19:20:00,32,51,28,51,1,163
2024-03-09 19:30:00,15,40,25,39,2,121
2024-03-09 19:40:00,38,51,37,53,0,179
2024-03-09 19:50:00,18,40,32,35,0,125
2024-03-09 20:00:00,26,53,22,52,0,153
2024-03-09 20:10:00,23,38,20,34,0,115
2024-03-09 20:20:00,31,52,13,23,1,120
2024-03-09 20:30:00,26,34,21,32,2,115
2024-03-09 20:40:00,21,41,27,29,0,118
2024-03-09 20:50:00,13,41,23,22,0,99
2024-03-09 21:00:00,14,36,23,41,0,114
2024-03-09 21:10:00,21,40,17,32,0,110
2024-03-09 21:20:00,16,33,12,17,0,78
2024-03-09 21:30:00,26,36,26,23,0,111
2024-03-09 21:40:00,15,28,18,22,1,84
2024-03-09 21:50:00,26,32,15,30,0,103
2024-03-09 22:00:00,25,40,21,33,1,120
2024-03-09 22:10:00,34,38,16,30,0,118
2024-03-09 22:20:00,30,40,15,16,0,101
2024-03-09 22:30:00,23,31,22,22,0,98
2024-03-09 22:40:00,46,40,13,22,0,121
2024-03-09 22:50:00,26,47,16,25,0,114
2024-03-09 23:00:00,39,40,9,11,0,99
2024-03-09 23:10:00,38,40,15,8,0,101
2024-03-09 23:20:00,22,33,20,10,0,85
2024-03-09 23:30:00,20,34,9,16,0,79
2024-03-09 23:40:00,8,35,16,15,0,74
2024-03-09 23:50:00,16,41,9,13,2,81
2024-03-10 00:00:00,17,22,8,10,0,57
2024-03-10 00:10:00,23,27,21,10,0,81
2024-03-10 00:20:00,12,24,8,14,0,58
2024-03-10 00:30:00,5,23,15,6,0,49
2024-03-10 00:40:00,4,19,13,18,2,56
2024-03-10 00:50:00,6,23,6,10,0,45
2024-03-10 01:00:00,8,36,4,18,0,66
2024-03-10 01:10:00,17,18,10,4,0,49
2024-03-10 01:20:00,12,27,7,7,0,53
2024-03-10 01:30:00,12,20,14,11,0,57
2024-03-10 01:40:00,12,18,6,8,0,44
2024-03-10 01:50:00,8,11,6,4,0,29
2024-03-10 02:00:00,2,12,3,11,1,29
2024-03-10 02:10:00,12,17,8,4,0,41
2024-03-10 02:20:00,2,8,7,2,0,19
2024-03-10 02:30:00,7,20,4,1,0,32
2024-03-10 02:40:00,11,13,5,3,0,32
2024-03-10 02:50:00,8,5,1,5,0,19
2024-03-10 03:00:00,8,8,4,0,0,20
2024-03-10 03:10:00,6,13,3,3,0,25
2024-03-10 03:20:00,1,5,0,1,0,7
2024-03-10 03:30:00,5,8,8,4,0,25
2024-03-10 03:40:00,6,11,2,3,0,22
2024-03-10 03:50:00,3,7,9,2,0,21
2024-03-10 04:00:00,5,6,1,2,0,14
2024-03-10 04:10:00,5,10,8,7,0,30
2024-03-10 04:20:00,0,8,2,2,0,12
2024-03-10 04:30:00,0,3,3,3,0,9
2024-03-10 04:40:00,5,3,3,5,0,16
2024-03-10 04:50:00,3,5,3,5,0,16
2024-03-10 05:00:00,2,13,2,5,0,22
2024-03-10 05:10:00,1,3,3,11,0,18
2024-03-10 05:20:00,4,6,10,7,0,27
2024-03-10 05:30:00,4,12,9,8,0,33
2024-03-10 05:40:00,4,9,2,11,0,26
2024-03-10 05:50:00,8,14,1,16,0,39
2024-03-10 06:00:00,8,10,5,9,0,32
2024-03-10 06:10:00,0,8,5,2,0,15
2024-03-10 06:20:00,2,11,13,10,0,36
2024-03-10 06:30:00,10,5,3,4,0,22
2024-03-10 06:40:00,14,13,0,6,0,33
2024-03-10 06:50:00,4,6,1,3,0,14
2024-03-10 07:00:00,2,7,3,5,0,17
2024-03-10 07:10:00,5,5,9,4,0,23
2024-03-10 07:20:00,3,7,7,2,0,19
2024-03-10 07:30:00,2,7,14,7,0,30
2024-03-10 07:40:00,5,14,15,9,0,43
2024-03-10 07:50:00,3,3,7,6,0,19
2024-03-10 08:00:00,2,4,7,4,0,17
2024-03-10 08:10:00,7,10,9,10,0,36
2024-03-10 08:20:00,8,10,6,13,0,37
2024-03-10 08:30:00,9,12,9,13,0,43
2024-03-10 08:40:00,7,9,3,14,0,33
2024-03-10 08:50:00,8,16,10,16,0,50
2024-03-10 09:00:00,12,18,10,10,0,50
2024-03-10 09:10:00,5,19,12,15,0,51
2024-03-10 09:20:00,12,15,10,18,0,55
2024-03-10 09:30:00,10,17,17,22,0,66
2024-03-10 09:40:00,21,17,21,24,1,84
2024-03-10 09:50:00,18,23,20,23,0,84
2024-03-10 10:00:00,17,37,22,30,0,106
2024-03-10 10:10:00,18,34,19,25,1,97
2024-03-10 10:20:00,17,28,24,23,0,92
2024-03-10 10:30:00,13,30,16,25,0,84
2024-03-10 10:40:00,13,37,15,26,2,93
2024-03-10 10:50:00,17,28,14,25,2,86
2024-03-10 11:00:00,17,33,12,20,1,83
2024-03-10 11:10:00,23,35,21,20,1,100
2024-03-10 11:20:00,18,39,15,32,0,104
2024-03-10 11:30:00,26,41,17,29,2,115
2024-03-10 11:40:00,23,31,21,20,0,95
2024-03-10 11:50:00,20,34,19,24,0,97
2024-03-10 12:00:00,16,30,23,26,0,95
2024-03-10 12:10:00,28,45,22,35,1,131
2024-03-10 12:20:00,33,43,20,26,1,123
2024-03-10 12:30:00,26,42,18,16,1,103
2024-03-10 12:40:00,26,48,34,29,0,137
2024-03-10 12:50:00,27,46,18,26,0,117
2024-03-10 13:00:00,24,44,19,22,0,109
2024-03-10 13:10:00,29,26,24,32,0,111
2024-03-10 13:20:00,26,50,22,26,0,124
2024-03-10 13:30:00,20,53,25,31,1,130
2024-03-10 13:40:00,31,49,23,31,0,134
2024-03-10 13:50:00,34,36,24,29,0,123
2024-03-10 14:00:00,40,55,22,27,1,145
2024-03-10 14:10:00,36,35,19,28,2,120
2024-03-10 14:20:00,38,53,29,26,0,146
2024-03-10 14:30:00,30,41,28,34,0,133
2024-03-10 14:40:00,33,36,22,42,0,133
2024-03-10 14:50:00,35,44,33,39,1,152
2024-03-10 15:00:00,33,53,24,29,0,139
2024-03-10 15:10:00,28,56,21,28,1,134
2024-03-10 15:20:00,30,41,23,30,2,126
2024-03-10 15:30:00,22,49,30,35,1,137
2024-03-10 15:40:00,23,51,18,28,0,120
2024-03-10 15:50:00,27,50,27,32,0,136
2024-03-10 16:00:00,35,47,8,28,0,118
2024-03-10 16:10:00,30,39,16,21,4,110
2024-03-10 16:20:00,37,44,22,22,0,125
2024-03-10 16:30:00,19,27,26,29,2,103
2024-03-10 16:40:00,27,39,19,26,0,111
2024-03-10 16:50:00,28,49,13,34,0,124
2024-03-10 17:00:00,26,42,25,28,5,126
2024-03-10 17:10:00,29,40,33,37,0,139
2024-03-10 17:20:00,32,32,27,32,1,124
2024-03-10 17:30:00,30,50,27,30,0,137
2024-03-10 17:40:00,29,42,29,34,2,136
2024-03-10 17:50:00,20,31,23,22,1,97
2024-03-10 18:00:00,27,30,25,29,0,111
2024-03-10 18:10:00,29,39,19,22,0,109
2024-03-10 18:20:00,20,44,27,29,1,121
2024-03-10 18:30:00,34,51,27,30,0,142
2024-03-10 18:40:00,26,41,29,35,0,131
2024-03-10 18:50:00,39,37,31,62,0,169
2024-03-10 19:00:00,38,47,32,42,1,160
2024-03-10 19:10:00,31,36,22,50,0,139
2024-03-10 19:20:00,20,43,17,39,0,119
2024-03-10 19:30:00,31,35,33,50,1,150
2024-03-10 19:40:00,33,33,29,55,1,151
2024-03-10 19:50:00,34,33,25,37,0,129
2024-03-10 20:00:00,28,41,25,36,0,130
2024-03-10 20:10:00,24,45,28,43,1,141
2024-03-10 20:20:00,29,50,23,24,0,126
2024-03-10 20:30:00,37,40,22,20,0,119
2024-03-10 20:40:00,17,44,12,20,1,94
2024-03-10 20:50:00,17,31,16,40,0,104
2024-03-10 21:00:00,23,44,17,20,0,104
2024-03-10 21:10:00,27,38,10,21,1,97
2024-03-10 21:20:00,24,40,13,31,0,108
2024-03-10 21:30:00,30,38,10,22,0,100
2024-03-10 21:40:00,21,26,13,26,0,86
2024-03-10 21:50:00,13,42,12,17,0,84
2024-03-10 22:00:00,18,38,16,20,0,92
2024-03-10 22:10:00,17,20,17,22,1,77
2024-03-10 22:20:00,13,25,12,13,0,63
2024-03-10 22:30:00,16,18,7,7,0,48
2024-03-10 22:40:00,125,71,12,11,0,219
2024-03-10 22:50:00,6,11,13,13,0,43
2024-03-10 23:00:00,8,19,8,8,0,43
2024-03-10 23:10:00,12,20,11,11,0,54
2024-03-10 23:20:00,9,10,8,6,0,33
2024-03-10 23:30:00,12,12,7,4,0,35
2024-03-10 23:40:00,10,16,7,3,1,37
2024-03-10 23:50:00,5,13,6,8,0,32
2024-03-11 00:00:00,5,9,4,3,0,21
2024-03-11 00:10:00,3,9,6,5,0,23
2024-03-11 00:20:00,6,7,5,4,0,22
2024-03-11 00:30:00,3,8,4,4,0,19
2024-03-11 00:40:00,2,4,0,2,0,8
2024-03-11 00:50:00,4,7,4,3,0,18
2024-03-11 01:00:00,2,8,4,3,0,17
2024-03-11 01:10:00,4,6,4,5,0,19
2024-03-11 01:20:00,2,4,3,2,0,11
2024-03-11 01:30:00,9,7,1,1,0,18
2024-03-11 01:40:00,0,1,2,2,0,5
2024-03-11 01:50:00,1,3,1,1,0,6
2024-03-11 02:00:00,8,7,5,4,0,24
2024-03-11 02:10:00,0,2,1,1,0,4
2024-03-11 02:20:00,1,3,1,3,0,8
2024-03-11 02:30:00,0,2,0,0,0,2
2024-03-11 02:40:00,2,4,1,1,0,8
2024-03-11 02:50:00,1,1,3,4,0,9
2024-03-11 03:00:00,0,1,1,2,0,4
2024-03-11 03:10:00,1,4,2,2,0,9
2024-03-11 03:20:00,0,1,3,3,0,7
2024-03-11 03:30:00,0,1,1,1,0,3
2024-03-11 03:40:00,1,3,3,3,0,10
2024-03-11 03:50:00,1,6,2,2,0,11
2024-03-11 04:00:00,3,2,1,2,0,8
2024-03-11 04:10:00,1,2,2,2,0,7
2024-03-11 04:20:00,3,4,8,9,0,24
2024-03-11 04:30:00,1,2,3,5,0,11
2024-03-11 04:40:00,1,2,10,9,0,22
2024-03-11 04:50:00,8,10,6,5,0,29
2024-03-11 05:00:00,8,8,17,15,0,48
2024-03-11 05:10:00,15,17,16,18,0,66
2024-03-11 05:20:00,16,11,15,21,0,63
2024-03-11 05:30:00,15,19,17,14,0,65
2024-03-11 05:40:00,13,18,23,22,0,76
2024-03-11 05:50:00,13,19,24,31,0,87
2024-03-11 06:00:00,19,24,25,25,0,93
2024-03-11 06:10:00,15,33,16,22,0,86
2024-03-11 06:20:00,15,32,20,23,0,90
2024-03-11 06:30:00,20,34,24,27,0,105
2024-03-11 06:40:00,31,38,31,35,0,135
2024-03-11 06:50:00,27,34,34,42,0,137
2024-03-11 07:00:00,32,40,30,25,1,128
2024-03-11 07:10:00,34,51,38,35,2,160
2024-03-11 07:20:00,28,40,44,42,5,159
2024-03-11 07:30:00,31,44,44,44,3,166
2024-03-11 07:40:00,40,58,46,60,3,207
2024-03-11 07:50:00,40,50,44,49,2,185
2024-03-11 08:00:00,41,51,49,47,0,188
2024-03-11 08:10:00,26,41,39,41,4,151
2024-03-11 08:20:00,37,58,48,41,1,185
2024-03-11 08:30:00,38,52,40,37,0,167
2024-03-11 08:40:00,39,72,59,49,0,219
2024-03-11 08:50:00,45,60,39,48,0,192
2024-03-11 09:00:00,36,47,45,46,0,174
2024-03-11 09:10:00,29,39,32,40,1,141
2024-03-11 09:20:00,27,47,30,35,2,141
2024-03-11 09:30:00,25,33,29,33,0,120
2024-03-11 09:40:00,32,50,33,39,1,155
2024-03-11 09:50:00,29,36,26,24,2,117
2024-03-11 10:00:00,32,45,25,36,2,140
2024-03-11 10:10:00,35,50,27,26,0,138
2024-03-11 10:20:00,34,44,26,30,3,137
2024-03-11 10:30:00,22,51,24,33,0,130
2024-03-11 10:40:00,29,45,32,31,0,137
2024-03-11 10:50:00,28,46,24,32,0,130
2024-03-11 11:00:00,36,47,29,35,3,150
2024-03-11 11:10:00,31,45,18,36,1,131
2024-03-11 11:20:00,36,55,27,39,0,157
2024-03-11 11:30:00,40,55,33,28,0,156
2024-03-11 11:40:00,38,50,20,28,2,138
2024-03-11 11:50:00,28,63,22,28,0,141
2024-03-11 12:00:00,38,62,29,31,0,160
2024-03-11 12:10:00,38,54,32,37,0,161
2024-03-11 12:20:00,36,42,30,28,3,139
2024-03-11 12:30:00,45,64,25,32,0,166
2024-03-11 12:40:00,44,51,25,27,1,148
2024-03-11 12:50:00,38,60,25,37,2,162
2024-03-11 13:00:00,33,53,30,32,2,150
2024-03-11 13:10:00,48,55,21,23,0,147
2024-03-11 13:20:00,50,66,30,37,1,184
2024-03-11 13:30:00,36,49,28,32,1,146
2024-03-11 13:40:00,41,55,21,26,1,144
2024-03-11 13:50:00,41,52,23,34,2,152
2024-03-11 14:00:00,38,55,21,25,0,139
2024-03-11 14:10:00,34,60,21,28,0,143
2024-03-11 14:20:00,55,63,22,31,0,171
2024-03-11 14:30:00,47,61,26,34,6,174
2024-03-11 14:40:00,48,64,29,28,1,170
2024-03-11 14:50:00,48,57,26,35,0,166
2024-03-11 15:00:00,43,67,22,34,2,168
2024-03-11 15:10:00,57,61,21,32,0,171
2024-03-11 15:20:00,66,61,26,35,0,188
2024-03-11 15:30:00,52,54,17,28,3,154
2024-03-11 15:40:00,57,44,24,35,0,160
2024-03-11 15:50:00,49,55,28,28,1,161
2024-03-11 16:00:00,48,41,25,34,3,151
2024-03-11 16:10:00,49,43,25,28,0,145
2024-03-11 16:20:00,43,48,24,33,1,149
2024-03-11 16:30:00,61,45,23,28,1,158
2024-03-11 16:40:00,56,60,30,41,2,189
2024-03-11 16:50:00,55,51,22,27,1,156
2024-03-11 17:00:00,58,52,20,21,2,153
2024-03-11 17:10:00,50,39,27,15,3,134
2024-03-11 17:20:00,57,52,21,20,5,155
2024-03-11 17:30:00,62,57,24,40,1,184
2024-03-11 17:40:00,61,47,32,34,0,174
2024-03-11 17:50:00,50,55,26,36,0,167
2024-03-11 18:00:00,44,43,7,27,1,122
2024-03-11 18:10:00,51,54,19,42,0,166
2024-03-11 18:20:00,55,47,23,21,2,148
2024-03-11 18:30:00,50,36,17,31,1,135
2024-03-11 18:40:00,58,41,30,31,1,161
2024-03-11 18:50:00,59,38,23,52,0,172
2024-03-11 19:00:00,56,59,31,49,2,197
2024-03-11 19:10:00,46,34,19,41,2,142
2024-03-11 19:20:00,34,42,27,53,0,156
2024-03-11 19:30:00,36,37,18,36,0,127
2024-03-11 19:40:00,41,36,29,47,0,153
2024-03-11 19:50:00,37,42,19,41,0,139
2024-03-11 20:00:00,19,50,26,29,1,125
2024-03-11 20:10:00,38,47,14,24,0,123
2024-03-11 20:20:00,34,42,26,37,0,139
2024-03-11 20:30:00,25,46,9,28,0,108
2024-03-11 20:40:00,35,38,2,39,1,115
2024-03-11 20:50:00,25,33,12,44,0,114
2024-03-11 21:00:00,16,44,4,34,0,98
2024-03-11 21:10:00,42,33,6,37,0,118
2024-03-11 21:20:00,37,46,7,30,0,120
2024-03-11 21:30:00,29,35,17,11,0,92
2024-03-11 21:40:00,21,40,13,11,0,85
2024-03-11 21:50:00,14,19,14,18,0,65
2024-03-11 22:00:00,36,24,5,25,0,90
2024-03-11 22:10:00,33,38,10,19,2,102
2024-03-11 22:20:00,30,25,11,17,0,83
2024-03-11 22:30:00,26,29,7,15,0,77
2024-03-11 22:40:00,21,28,9,19,0,77
2024-03-11 22:50:00,9,22,12,11,0,54
2024-03-11 23:00:00,21,21,9,16,2,69
2024-03-11 23:10:00,11,20,14,7,0,52
2024-03-11 23:20:00,12,24,10,5,0,51
2024-03-11 23:30:00,10,13,3,7,0,33
2024-03-11 23:40:00,14,18,7,3,0,42
2024-03-11 23:50:00,6,12,5,7,0,30
2024-03-12 00:00:00,5,7,5,0,0,17
2024-03-12 00:10:00,2,13,4,2,0,21
2024-03-12 00:20:00,0,7,2,2,0,11
2024-03-12 00:30:00,7,5,3,4,0,19
2024-03-12 00:40:00,4,10,8,2,0,24
2024-03-12 00:50:00,3,4,1,2,0,10
2024-03-12 01:00:00,1,2,3,8,0,14
2024-03-12 01:10:00,0,1,7,5,0,13
2024-03-12 01:20:00,0,3,1,2,0,6
2024-03-12 01:30:00,0,4,3,2,0,9
2024-03-12 01:40:00,0,0,0,0,0,0
2024-03-12 01:50:00,1,4,2,4,0,11
2024-03-12 02:00:00,0,8,4,0,0,12
2024-03-12 02:10:00,2,1,1,3,0,7
2024-03-12 02:20:00,1,6,2,1,0,10
2024-03-12 02:30:00,0,1,1,0,0,2
2024-03-12 02:40:00,2,2,0,2,0,6
2024-03-12 02:50:00,2,3,0,2,0,7
2024-03-12 03:00:00,5,7,2,1,0,15
2024-03-12 03:10:00,2,3,0,4,0,9
2024-03-12 03:20:00,0,7,3,3,0,13
2024-03-12 03:30:00,4,4,0,3,0,11
2024-03-12 03:40:00,3,4,1,0,0,8
2024-03-12 03:50:00,0,2,2,0,0,4
2024-03-12 04:00:00,0,0,3,0,0,3
2024-03-12 04:10:00,0,0,1,5,0,6
2024-03-12 04:20:00,1,7,5,5,0,18
2024-03-12 04:30:00,3,3,2,3,0,11
2024-03-12 04:40:00,0,0,5,14,0,19
2024-03-12 04:50:00,6,6,3,15,0,30
2024-03-12 05:00:00,6,7,4,23,0,40
2024-03-12 05:10:00,7,10,14,39,0,70
2024-03-12 05:20:00,16,15,15,35,0,81
2024-03-12 05:30:00,23,18,17,40,0,98
2024-03-12 05:40:00,16,21,18,48,0,103
2024-03-12 05:50:00,25,25,26,38,0,114
2024-03-12 06:00:00,25,22,24,48,0,119
2024-03-12 06:10:00,16,38,30,53,0,137
2024-03-12 06:20:00,30,26,41,49,0,146
2024-03-12 06:30:00,34,37,29,56,0,156
2024-03-12 06:40:00,30,37,37,56,0,160
2024-03-12 06:50:00,31,36,43,49,0,159
2024-03-12 07:00:00,25,31,41,43,2,142
2024-03-12 07:10:00,34,43,50,43,3,173
2024-03-12 07:20:00,31,44,50,57,6,188
2024-03-12 07:30:00,28,45,37,37,6,153
2024-03-12 07:40:00,26,39,44,44,5,158
2024-03-12 07:50:00,23,52,42,34,0,151
2024-03-12 08:00:00,27,52,58,43,0,180
2024-03-12 08:10:00,24,51,43,51,5,174
2024-03-12 08:20:00,37,51,51,51,1,191
2024-03-12 08:30:00,34,55,47,48,0,184
2024-03-12 08:40:00,30,60,46,35,0,171
2024-03-12 08:50:00,32,48,44,38,0,162
2024-03-12 09:00:00,24,43,42,47,1,157
2024-03-12 09:10:00,35,44,39,39,0,157
2024-03-12 09:20:00,30,49,42,39,4,164
2024-03-12 09:30:00,29,48,30,32,1,140
2024-03-12 09:40:00,26,47,31,41,0,145
2024-03-12 09:50:00,21,49,26,31,1,128
2024-03-12 10:00:00,25,49,28,27,7,136
2024-03-12 10:10:00,33,44,41,34,0,152
2024-03-12 10:20:00,28,49,24,34,0,135
2024-03-12 10:30:00,30,46,32,30,3,141
2024-03-12 10:40:00,23,41,31,36,0,131
2024-03-12 10:50:00,34,51,33,28,0,146
2024-03-12 11:00:00,36,54,25,31,1,147
2024-03-12 11:10:00,34,47,25,32,0,138
2024-03-12 11:20:00,33,49,21,36,1,140
2024-03-12 11:30:00,23,55,22,29,0,129
2024-03-12 11:40:00,37,66,20,33,0,156
2024-03-12 11:50:00,27,51,28,29,0,135
2024-03-12 12:00:00,35,55,31,37,0,158
2024-03-12 12:10:00,47,55,25,17,2,146
2024-03-12 12:20:00,34,57,19,30,0,140
2024-03-12 12:30:00,36,50,34,30,0,150
2024-03-12 12:40:00,38,50,21,26,5,140
2024-03-12 12:50:00,40,60,21,29,0,150
2024-03-12 13:00:00,35,61,24,31,0,151
2024-03-12 13:10:00,48,56,26,34,0,164
2024-03-12 13:20:00,39,49,26,26,1,141
2024-03-12 13:30:00,46,67,28,27,1,169
2024-03-12 13:40:00,27,44,24,38,1,134
2024-03-12 13:50:00,32,66,26,36,0,160
2024-03-12 14:00:00,36,55,24,25,0,140
2024-03-12 14:10:00,43,56,22,22,0,143
2024-03-12 14:20:00,54,64,29,33,2,182
2024-03-12 14:30:00,59,74,34,32,0,199
2024-03-12 14:40:00,59,69,27,31,1,187
2024-03-12 14:50:00,45,65,26,25,2,163
2024-03-12 15:00:00,56,58,24,25,2,165
2024-03-12 15:10:00,51,56,41,33,0,181
2024-03-12 15:20:00,61,55,26,36,1,179
2024-03-12 15:30:00,45,47,24,24,0,140
2024-03-12 15:40:00,52,53,32,37,2,176
2024-03-12 15:50:00,58,53,24,32,3,170
2024-03-12 16:00:00,59,57,23,35,0,174
2024-03-12 16:10:00,75,49,26,34,1,185
2024-03-12 16:20:00,57,48,34,36,2,177
2024-03-12 16:30:00,70,52,28,28,2,180
2024-03-12 16:40:00,51,49,34,36,2,172
2024-03-12 16:50:00,58,53,22,28,5,166
2024-03-12 17:00:00,60,65,32,42,0,199
2024-03-12 17:10:00,67,71,30,42,1,211
2024-03-12 17:20:00,59,59,25,33,1,177
2024-03-12 17:30:00,61,60,31,38,0,190
2024-03-12 17:40:00,63,55,31,36,0,185
2024-03-12 17:50:00,57,53,23,34,1,168
2024-03-12 18:00:00,48,48,20,23,2,141
2024-03-12 18:10:00,42,49,23,24,2,140
2024-03-12 18:20:00,53,57,19,32,0,161
2024-03-12 18:30:00,65,54,29,59,1,208
2024-03-12 18:40:00,67,44,31,41,1,184
2024-03-12 18:50:00,48,39,27,62,1,177
2024-03-12 19:00:00,57,54,30,51,1,193
2024-03-12 19:10:00,53,46,30,53,3,185
2024-03-12 19:20:00,37,49,26,53,0,165
2024-03-12 19:30:00,44,42,16,37,0,139
2024-03-12 19:40:00,47,38,26,48,0,159
2024-03-12 19:50:00,36,48,14,45,1,144
2024-03-12 20:00:00,39,47,14,41,1,142
2024-03-12 20:10:00,26,37,22,36,0,121
2024-03-12 20:20:00,25,36,23,38,0,122
2024-03-12 20:30:00,24,47,13,28,0,112
2024-03-12 20:40:00,4,28,12,18,0,62
2024-03-12 20:50:00,13,30,20,12,2,77
2024-03-12 21:00:00,29,30,14,10,0,83
2024-03-12 21:10:00,20,25,15,11,0,71
2024-03-12 21:20:00,33,31,16,16,1,97
2024-03-12 21:30:00,21,24,16,12,0,73
2024-03-12 21:40:00,34,26,12,15,0,87
2024-03-12 21:50:00,20,31,12,8,0,71
2024-03-12 22:00:00,21,24,14,13,0,72
2024-03-12 22:10:00,12,30,14,17,0,73
2024-03-12 22:20:00,15,30,13,8,0,66
2024-03-12 22:30:00,25,35,10,11,0,81
2024-03-12 22:40:00,23,23,14,13,0,73
2024-03-12 22:50:00,12,21,13,11,0,57
2024-03-12 23:00:00,8,17,14,13,0,52
2024-03-12 23:10:00,10,22,9,17,0,58
2024-03-12 23:20:00,5,17,12,19,0,53
2024-03-12 23:30:00,1,8,7,7,0,23
2024-03-12 23:40:00,11,13,6,8,0,38
2024-03-12 23:50:00,1,8,10,11,0,30
2024-03-13 00:00:00,8,13,7,7,0,35
2024-03-13 00:10:00,6,10,4,4,0,24
2024-03-13 00:20:00,2,5,0,0,0,7
2024-03-13 00:30:00,3,4,0,2,0,9
2024-03-13 00:40:00,2,2,1,3,0,8
2024-03-13 00:50:00,2,3,4,1,0,10
2024-03-13 01:00:00,2,6,2,2,0,12
2024-03-13 01:10:00,3,7,3,1,0,14
2024-03-13 01:20:00,2,4,1,1,0,8
2024-03-13 01:30:00,0,4,3,2,0,9
2024-03-13 01:40:00,3,4,2,0,0,9
2024-03-13 01:50:00,0,1,5,3,0,9
2024-03-13 02:00:00,2,3,0,0,0,5
2024-03-13 02:10:00,2,5,3,1,0,11
2024-03-13 02:20:00,0,2,3,4,0,9
2024-03-13 02:30:00,2,4,2,1,0,9
2024-03-13 02:40:00,0,1,0,0,0,1
2024-03-13 02:50:00,2,4,1,3,0,10
2024-03-13 03:00:00,0,3,0,0,0,3
2024-03-13 03:10:00,2,5,2,5,0,14
2024-03-13 03:20:00,1,5,2,0,0,8
2024-03-13 03:30:00,1,4,2,2,0,9
2024-03-13 03:40:00,3,4,2,3,0,12
2024-03-13 03:50:00,2,3,1,0,0,6
2024-03-13 04:00:00,0,1,2,5,0,8
2024-03-13 04:10:00,0,2,2,2,0,6
2024-03-13 04:20:00,4,2,4,0,0,10
2024-03-13 04:30:00,1,5,4,6,0,16
2024-03-13 04:40:00,2,5,4,5,0,16
2024-03-13 04:50:00,3,4,4,8,0,19
2024-03-13 05:00:00,5,4,6,8,0,23
2024-03-13 05:10:00,8,9,8,15,0,40
2024-03-13 05:20:00,12,15,17,16,0,60
2024-03-13 05:30:00,15,15,13,15,0,58
2024-03-13 05:40:00,27,23,20,39,0,109
2024-03-13 05:50:00,16,19,20,18,0,73
2024-03-13 06:00:00,19,23,19,27,0,88
2024-03-13 06:10:00,34,34,17,28,0,113
2024-03-13 06:20:00,21,35,26,30,0,112
2024-03-13 06:30:00,27,38,32,38,0,135
2024-03-13 06:40:00,22,42,30,28,0,122
2024-03-13 06:50:00,26,38,35,37,0,136
2024-03-13 07:00:00,30,38,38,44,0,150
2024-03-13 07:10:00,35,54,39,45,1,174
2024-03-13 07:20:00,30,41,54,39,1,165
2024-03-13 07:30:00,32,41,45,36,5,159
2024-03-13 07:40:00,35,60,40,45,0,180
2024-03-13 07:50:00,30,38,40,37,0,145
2024-03-13 08:00:00,36,62,43,38,0,179
2024-03-13 08:10:00,39,56,53,47,0,195
2024-03-13 08:20:00,29,48,45,39,0,161
2024-03-13 08:30:00,35,47,42,43,1,168
2024-03-13 08:40:00,38,51,47,39,1,176
2024-03-13 08:50:00,37,51,44,46,2,180
2024-03-13 09:00:00,31,62,36,28,2,159
2024-03-13 09:10:00,23,52,19,25,0,119
2024-03-13 09:20:00,27,47,45,54,0,173
2024-03-13 09:30:00,38,49,37,28,0,152
2024-03-13 09:40:00,30,41,41,43,0,155
2024-03-13 09:50:00,32,47,31,33,0,143
2024-03-13 10:00:00,27,41,31,34,0,133
2024-03-13 10:10:00,33,46,34,35,2,150
2024-03-13 10:20:00,36,52,34,39,1,162
2024-03-13 10:30:00,20,48,35,32,0,135
2024-03-13 10:40:00,33,60,25,32,1,151
2024-03-13 10:50:00,35,53,30,35,0,153
2024-03-13 11:00:00,25,46,19,27,2,119
2024-03-13 11:10:00,35,59,24,34,0,152
2024-03-13 11:20:00,37,50,15,32,0,134
2024-03-13 11:30:00,31,50,25,34,0,140
2024-03-13 11:40:00,36,60,16,29,2,143
2024-03-13 11:50:00,32,49,20,32,0,133
2024-03-13 12:00:00,38,67,20,28,0,153
2024-03-13 12:10:00,46,65,29,29,0,169
2024-03-13 12:20:00,32,47,24,35,0,138
2024-03-13 12:30:00,42,50,22,32,1,147
2024-03-13 12:40:00,31,57,21,32,2,143
2024-03-13 12:50:00,49,63,25,28,0,165
2024-03-13 13:00:00,36,66,24,37,0,163
2024-03-13 13:10:00,49,58,25,25,2,159
2024-03-13 13:20:00,44,61,25,33,0,163
2024-03-13 13:30:00,46,78,23,30,0,177
2024-03-13 13:40:00,42,53,26,29,2,152
2024-03-13 13:50:00,48,66,27,41,3,185
