datetime,D11Z,D12Z,D23Z,V24Z,V25Z,V26Z,V27Z,D51Z,V52Z,D81Z,D82Z,V83Z,V84Z,V85Z,D111Z,V112Z,D121Z,D122Z,V531Z,V571Z,Total
2024-03-17 01:00:00,0,5,1,0,8,1,1,15,14,11,13,18,19,9,8,17,4,4,4,0,152
2024-03-17 01:10:00,0,1,1,0,2,2,1,20,15,10,5,14,3,4,8,8,8,5,2,5,114
2024-03-17 01:20:00,0,1,1,0,2,1,1,9,10,5,4,6,8,3,10,15,4,2,0,0,82
2024-03-17 01:30:00,0,2,2,1,8,3,2,6,8,9,11,12,17,9,22,29,8,4,0,0,153
2024-03-17 01:40:00,0,0,0,0,0,0,0,5,4,8,5,7,5,5,7,12,11,6,1,3,79
2024-03-17 01:50:00,0,2,3,0,3,2,2,5,7,3,5,6,6,4,4,5,4,6,0,0,67
2024-03-17 02:00:00,0,1,1,0,2,1,2,7,11,7,4,11,12,6,6,4,1,0,2,0,78
2024-03-17 02:10:00,0,3,5,0,7,6,3,29,10,5,12,5,19,11,6,6,8,0,3,5,143
2024-03-17 02:20:00,0,3,0,0,5,0,0,10,9,0,3,0,4,3,6,5,7,7,5,0,67
2024-03-17 02:30:00,0,3,3,0,4,5,3,4,3,4,6,10,11,5,9,10,3,1,1,0,85
2024-03-17 02:40:00,0,1,0,0,2,0,0,2,2,3,6,4,12,5,5,6,9,1,1,4,63
2024-03-17 02:50:00,0,2,0,0,6,0,0,4,6,6,6,8,11,7,9,9,5,3,0,0,82
2024-03-17 03:00:00,0,2,0,0,5,0,0,3,3,1,5,1,5,6,9,10,4,0,1,0,55
2024-03-17 03:10:00,0,4,2,0,6,5,3,8,3,3,2,3,3,1,3,4,2,1,2,1,56
2024-03-17 03:20:00,0,1,0,0,2,0,0,3,4,2,6,3,9,5,5,7,3,1,0,0,51
2024-03-17 03:30:00,0,1,0,0,1,0,0,8,7,1,3,4,3,6,6,7,4,2,0,0,53
2024-03-17 03:40:00,0,0,1,0,0,2,1,1,2,4,3,7,4,3,2,3,10,1,1,2,47
2024-03-17 03:50:00,0,0,0,0,0,0,0,3,4,4,1,5,3,1,4,5,2,0,1,0,33
2024-03-17 04:00:00,0,0,1,0,0,1,1,4,6,2,3,1,3,3,3,6,1,1,2,0,38
2024-03-17 04:10:00,0,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,7,1,1,1,25
2024-03-17 04:20:00,0,0,0,0,0,0,0,5,32,1,1,1,0,0,4,7,3,4,2,0,60
2024-03-17 04:30:00,0,1,0,0,3,0,0,2,6,0,2,0,4,2,2,3,3,1,0,1,30
2024-03-17 04:40:00,0,0,0,0,0,0,0,3,3,5,1,5,1,3,5,5,7,3,2,5,48
2024-03-17 04:50:00,0,0,1,0,0,1,1,4,4,3,4,4,3,4,7,8,5,2,0,0,51
2024-03-17 05:00:00,0,3,2,0,4,3,1,5,6,3,8,6,14,5,1,1,0,0,0,0,62
2024-03-17 05:10:00,0,0,1,0,0,2,1,2,1,6,6,8,8,4,4,8,5,0,1,1,58
2024-03-17 05:20:00,0,0,2,0,0,4,2,2,3,2,1,2,1,1,6,8,6,2,0,0,42
2024-03-17 05:30:00,0,0,2,0,0,2,2,5,5,10,4,7,5,3,12,8,3,2,2,0,72
2024-03-17 05:40:00,0,1,1,0,2,2,2,4,4,10,5,13,10,4,15,18,14,3,2,1,111
2024-03-17 05:50:00,0,2,1,0,4,1,1,2,6,6,3,13,6,4,7,10,4,0,0,0,70
2024-03-17 06:00:00,0,0,1,0,0,2,1,5,5,4,2,5,4,1,12,15,7,5,0,0,69
2024-03-17 06:10:00,0,3,0,0,4,0,0,4,6,7,7,5,9,5,6,10,5,0,2,2,75
2024-03-17 06:20:00,0,2,2,0,4,3,4,6,6,4,5,6,5,1,2,5,1,1,0,1,58
2024-03-17 06:30:00,0,2,4,0,2,2,3,5,8,3,8,3,6,6,7,7,5,5,0,1,77
2024-03-17 06:40:00,0,1,2,0,1,2,2,13,6,5,3,7,3,2,6,6,2,2,2,1,66
2024-03-17 06:50:00,3,1,2,2,2,2,2,1,1,1,4,1,3,4,5,3,0,0,1,0,38
2024-03-17 07:00:00,0,2,3,0,2,3,4,6,6,3,3,4,4,2,5,5,4,0,0,1,57
2024-03-17 07:10:00,0,1,1,0,1,1,1,2,2,5,6,2,5,3,3,5,6,1,1,2,48
2024-03-17 07:20:00,1,2,1,0,2,1,1,5,4,6,1,6,3,6,9,8,2,2,0,0,60
2024-03-17 07:30:00,0,1,1,0,1,0,2,3,4,5,4,6,2,1,9,7,8,8,0,0,62
2024-03-17 07:40:00,0,1,1,0,1,1,3,5,4,12,4,9,5,5,7,6,9,4,1,1,79
2024-03-17 07:50:00,0,3,1,0,3,1,1,3,3,29,6,6,8,6,6,5,2,1,2,0,86
2024-03-17 08:00:00,0,1,2,0,1,2,2,5,4,6,3,5,2,3,6,9,6,4,0,0,61
2024-03-17 08:10:00,0,3,2,0,3,2,3,5,5,7,4,5,4,3,6,5,6,1,2,2,68
2024-03-17 08:20:00,0,2,2,0,2,3,4,11,8,5,2,4,1,2,5,5,4,3,1,1,65
2024-03-17 08:30:00,0,2,2,0,2,2,3,9,10,9,10,7,4,8,6,6,4,5,0,1,90
2024-03-17 08:40:00,0,2,4,2,2,2,4,11,9,12,11,13,10,9,8,7,5,4,2,1,118
2024-03-17 08:50:00,0,8,4,8,10,5,11,13,11,11,9,9,8,9,10,10,6,5,1,0,148
2024-03-17 09:00:00,0,4,4,0,6,2,6,7,5,14,10,11,6,8,9,8,6,6,1,1,114
2024-03-17 09:10:00,1,6,4,1,7,5,6,12,0,8,13,6,9,12,7,7,3,3,0,2,112
2024-03-17 09:20:00,0,7,0,0,9,0,2,15,0,16,14,10,9,14,14,9,3,4,0,0,126
2024-03-17 09:30:00,1,24,5,1,5,7,8,9,0,45,18,9,10,20,23,11,20,8,0,1,225
2024-03-17 09:40:00,0,13,6,0,11,6,8,14,0,21,25,11,13,23,21,17,12,6,0,1,208
2024-03-17 09:50:00,2,10,9,2,10,9,13,11,0,19,24,12,13,22,21,13,4,2,0,0,196
2024-03-17 10:00:00,3,11,7,1,11,7,7,12,0,30,20,12,12,24,17,11,8,2,0,1,196
2024-03-17 10:10:00,2,5,1,1,5,1,3,16,0,17,17,11,10,18,19,11,17,9,0,2,165
2024-03-17 10:20:00,0,7,8,0,7,6,8,19,0,24,22,10,12,19,20,12,9,5,0,1,189
2024-03-17 10:30:00,2,8,4,2,7,4,3,7,0,15,26,8,13,27,23,13,5,3,0,1,171
2024-03-17 10:40:00,1,7,5,0,9,5,6,10,0,12,17,7,12,18,21,13,11,3,0,2,159
2024-03-17 10:50:00,3,17,13,2,16,11,11,13,0,32,26,13,12,24,31,18,8,7,0,0,257
2024-03-17 11:00:00,3,6,10,2,6,8,12,25,0,18,13,12,8,11,25,16,9,7,0,2,193
2024-03-17 11:10:00,4,14,6,2,14,7,8,22,0,26,31,12,13,30,27,16,9,6,0,2,249
2024-03-17 11:20:00,3,10,15,1,10,11,13,25,0,19,20,11,12,23,21,13,9,3,0,0,219
2024-03-17 11:30:00,0,15,10,0,13,9,12,19,0,28,19,13,10,21,36,22,13,7,0,1,248
2024-03-17 11:40:00,0,15,8,0,12,5,9,15,0,17,20,8,14,20,26,19,7,2,0,1,198
2024-03-17 11:50:00,1,15,10,0,12,11,12,26,0,30,33,16,11,28,36,22,14,8,0,0,285
2024-03-17 12:00:00,1,21,14,1,17,12,15,26,0,24,25,14,15,22,42,18,13,4,0,2,286
2024-03-17 12:10:00,0,24,20,0,16,19,21,28,0,25,20,13,13,20,35,25,21,8,0,4,312
2024-03-17 12:20:00,4,23,14,3,17,9,13,43,0,25,21,14,13,24,39,25,22,9,0,0,318
2024-03-17 12:30:00,2,17,11,1,16,10,11,34,0,22,31,10,17,30,44,30,22,7,0,4,319
2024-03-17 12:40:00,0,17,9,0,16,9,11,40,0,29,29,14,11,23,41,21,13,4,0,2,289
2024-03-17 12:50:00,1,12,10,1,9,9,13,35,0,35,30,14,16,30,41,25,17,8,0,1,307
2024-03-17 13:00:00,2,22,15,2,13,11,14,32,0,31,20,11,6,20,41,22,20,10,0,3,295
2024-03-17 13:10:00,3,15,13,2,13,13,17,55,0,34,27,13,11,28,33,25,19,8,0,1,330
2024-03-17 13:20:00,1,14,14,1,13,10,14,30,0,32,27,17,14,27,29,17,7,2,0,2,271
2024-03-17 13:30:00,2,18,14,1,14,10,12,29,0,35,24,11,11,27,40,23,13,8,0,3,295
2024-03-17 13:40:00,1,17,12,1,19,11,13,23,0,25,23,12,12,21,35,15,12,6,0,2,260
2024-03-17 13:50:00,3,20,13,2,13,9,13,25,0,29,26,13,15,27,58,34,15,8,0,1,324
2024-03-17 14:00:00,0,11,13,0,9,13,14,36,0,34,31,19,17,24,53,32,23,11,0,3,343
2024-03-17 14:10:00,1,13,14,1,10,13,14,30,0,31,19,14,14,19,49,29,24,5,0,3,303
2024-03-17 14:20:00,0,16,11,0,12,8,11,31,0,21,16,20,16,18,43,20,13,10,0,1,267
2024-03-17 14:30:00,0,26,11,0,11,10,13,25,0,33,33,15,15,35,45,21,21,6,0,4,324
2024-03-17 14:40:00,0,22,11,0,15,8,14,28,0,44,36,8,14,34,37,24,12,8,0,3,318
2024-03-17 14:50:00,0,12,11,0,11,11,9,33,0,29,20,18,12,21,36,19,13,7,0,0,262
2024-03-17 15:00:00,3,15,11,2,12,9,10,32,0,35,23,18,15,20,51,19,16,7,0,2,300
2024-03-17 15:10:00,1,11,9,1,9,7,9,22,0,34,21,13,13,25,32,23,12,4,0,4,250
2024-03-17 15:20:00,2,7,8,1,9,7,8,36,0,38,35,12,15,32,37,27,21,12,0,0,307
2024-03-17 15:30:00,1,112,17,2,15,14,14,34,0,33,21,19,12,18,44,20,17,7,0,2,402
2024-03-17 15:40:00,0,9,8,0,11,8,10,36,0,30,26,13,20,22,36,15,8,7,0,3,262
2024-03-17 15:50:00,2,18,11,1,12,5,14,38,0,24,26,11,15,24,39,26,17,6,0,1,290
2024-03-17 16:00:00,0,16,9,1,13,8,9,34,0,33,32,15,16,34,36,21,11,5,0,2,295
2024-03-17 16:10:00,1,9,12,1,10,9,12,32,0,32,25,17,13,23,25,18,21,7,0,3,270
2024-03-17 16:20:00,2,11,13,2,9,11,14,44,0,28,26,12,14,24,42,21,22,10,0,0,305
2024-03-17 16:30:00,3,11,9,1,12,7,7,34,0,25,26,15,11,25,39,19,22,5,0,3,274
2024-03-17 16:40:00,4,24,14,1,18,11,10,35,0,29,28,12,10,30,51,21,13,5,0,3,319
2024-03-17 16:50:00,1,13,10,0,12,12,8,43,0,31,25,14,14,24,37,18,17,8,0,1,288
2024-03-17 17:00:00,2,17,12,3,10,9,11,33,0,24,26,15,9,30,38,17,10,5,0,2,273
2024-03-17 17:10:00,0,13,9,0,11,7,10,40,0,31,22,15,13,20,33,22,13,6,0,2,267
2024-03-17 17:20:00,0,11,15,0,10,14,15,34,0,38,29,14,14,27,36,15,11,6,0,1,290
2024-03-17 17:30:00,2,14,8,3,10,8,8,44,0,49,33,16,10,32,35,16,18,12,0,2,320
2024-03-17 17:40:00,5,14,10,1,12,8,10,32,0,25,25,13,10,27,47,31,21,7,0,3,301
2024-03-17 17:50:00,1,13,13,1,16,10,13,50,0,36,22,19,14,23,32,26,19,11,0,1,320
2024-03-17 18:00:00,1,19,14,0,14,12,15,29,0,57,30,10,17,30,36,27,18,12,0,2,343
2024-03-17 18:10:00,2,12,13,1,11,11,14,42,0,40,29,15,15,26,43,28,24,10,0,3,339
2024-03-17 18:20:00,1,17,10,1,19,8,8,35,0,34,32,22,15,28,34,22,14,7,0,0,307
2024-03-17 18:30:00,1,10,14,2,12,12,14,33,0,26,21,15,16,21,34,20,12,7,0,3,273
2024-03-17 18:40:00,0,10,9,1,11,11,10,23,0,20,22,12,17,25,19,18,15,5,0,2,230
2024-03-17 18:50:00,0,11,4,0,25,8,5,29,0,24,24,20,13,23,39,42,18,19,0,1,305
2024-03-17 19:00:00,1,11,8,1,19,19,9,21,0,19,21,20,26,25,21,23,12,4,0,3,263
2024-03-17 19:10:00,0,11,4,0,16,6,4,23,0,28,21,22,37,27,31,31,14,22,0,2,299
2024-03-17 19:20:00,0,10,10,0,21,17,10,24,0,19,20,18,21,20,26,27,12,16,0,0,271
2024-03-17 19:30:00,4,8,8,0,14,15,8,17,0,27,22,18,21,20,38,34,11,7,0,2,274
2024-03-17 19:40:00,1,9,9,0,16,20,10,21,0,29,17,21,13,14,30,32,13,5,0,2,262
2024-03-17 19:50:00,0,11,13,0,22,25,15,17,0,36,29,28,30,29,44,42,17,17,0,0,375
2024-03-17 20:00:00,1,9,7,1,13,13,5,19,0,32,30,25,28,29,33,38,11,9,0,3,306
2024-03-17 20:10:00,1,17,10,0,11,14,10,17,0,20,17,14,24,20,42,46,12,13,0,2,290
2024-03-17 20:20:00,0,8,6,0,13,12,5,15,0,32,27,17,28,24,16,17,9,13,0,0,242
2024-03-17 20:30:00,1,9,3,0,20,6,3,21,0,30,18,20,24,16,28,24,7,5,0,1,236
2024-03-17 20:40:00,0,9,8,0,11,13,8,16,0,23,20,17,22,18,21,29,11,4,0,3,233
2024-03-17 20:50:00,1,15,10,0,22,15,11,21,0,18,14,15,18,12,18,26,6,10,0,0,232
2024-03-17 21:00:00,1,7,10,0,12,13,7,22,0,16,21,13,18,27,27,27,6,8,0,1,236
2024-03-17 21:10:00,1,4,3,2,11,6,3,20,0,21,17,20,28,19,18,23,7,8,0,2,213
2024-03-17 21:20:00,1,10,16,0,23,28,17,30,0,16,14,19,12,15,26,41,12,13,0,0,293
2024-03-17 21:30:00,1,9,12,0,18,19,14,19,0,12,13,16,13,12,16,19,6,15,0,1,215
2024-03-17 21:40:00,0,7,6,0,17,13,5,23,0,12,18,18,20,19,15,17,9,7,0,2,208
2024-03-17 21:50:00,0,7,2,0,14,2,2,12,0,30,17,10,27,15,17,23,3,4,0,0,185
2024-03-17 22:00:00,0,7,6,0,13,11,5,16,0,12,16,16,27,15,10,13,11,5,0,1,184
2024-03-17 22:10:00,0,6,3,0,14,4,2,10,0,14,16,16,21,12,13,15,6,3,0,2,157
2024-03-17 22:20:00,1,7,3,0,15,6,3,10,3,8,6,12,11,6,9,19,8,14,1,0,142
2024-03-17 22:30:00,0,3,4,0,7,8,4,7,7,14,6,7,10,6,19,27,10,3,0,1,143
2024-03-17 22:40:00,1,4,3,0,10,5,2,12,8,15,20,14,23,13,11,16,10,3,2,3,175
2024-03-17 22:50:00,0,3,5,0,7,10,5,5,6,9,4,12,9,5,8,9,4,3,5,0,109
2024-03-17 23:00:00,0,4,5,0,9,11,5,8,10,9,7,9,13,9,16,16,8,4,5,1,149
2024-03-17 23:10:00,0,4,1,0,7,1,2,7,7,11,7,10,15,9,12,19,3,2,4,1,122
2024-03-17 23:20:00,0,2,2,0,4,4,2,9,9,8,9,8,20,9,10,13,8,4,0,2,123
2024-03-17 23:30:00,0,1,4,0,5,4,4,4,5,13,8,10,6,10,10,14,8,6,0,0,112
2024-03-17 23:40:00,0,2,2,0,4,3,2,6,7,7,6,13,6,4,9,11,13,3,3,1,102
2024-03-17 23:50:00,0,0,0,0,0,0,1,3,3,3,2,3,2,4,7,9,1,0,0,0,38
2024-03-18 00:00:00,0,3,1,0,5,2,1,4,4,2,4,3,5,6,7,8,5,3,1,0,64
2024-03-18 00:10:00,0,0,0,0,0,0,0,5,6,5,1,3,2,1,3,3,8,2,6,2,47
2024-03-18 00:20:00,0,1,1,0,2,3,3,2,1,7,6,7,4,3,3,2,0,0,0,0,45
2024-03-18 00:30:00,0,2,1,0,4,3,1,2,1,5,5,6,3,2,6,6,3,2,0,0,52
2024-03-18 00:40:00,0,2,1,0,3,1,0,7,6,6,6,5,7,2,3,3,6,3,2,3,66
2024-03-18 00:50:00,0,1,1,0,3,2,2,4,5,3,3,4,2,3,5,4,2,2,0,0,46
2024-03-18 01:00:00,1,0,1,1,0,3,1,4,5,3,4,4,5,1,0,1,1,2,2,0,39
2024-03-18 01:10:00,0,0,0,0,0,0,0,1,2,3,0,3,0,0,3,5,4,2,0,5,28
2024-03-18 01:20:00,0,1,0,0,2,0,0,2,3,1,2,2,2,1,0,1,2,3,0,0,22
2024-03-18 01:30:00,0,0,2,0,0,4,2,4,4,2,3,2,4,2,3,5,1,1,0,0,39
2024-03-18 01:40:00,0,0,1,0,0,2,1,5,7,0,2,0,2,2,2,5,2,0,0,0,31
2024-03-18 01:50:00,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,2,0,0,0,0,9
2024-03-18 02:00:00,0,0,1,0,0,2,1,1,1,1,4,1,7,3,4,2,3,1,0,0,32
2024-03-18 02:10:00,0,0,0,0,0,0,0,2,2,2,0,2,0,0,1,1,1,1,1,2,15
2024-03-18 02:20:00,0,1,1,0,2,2,1,3,3,1,2,2,4,1,2,5,3,2,0,0,35
2024-03-18 02:30:00,0,0,1,0,0,2,1,1,1,1,0,1,0,0,4,6,2,0,0,0,20
2024-03-18 02:40:00,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7
2024-03-18 02:50:00,0,1,2,0,2,3,2,2,2,2,0,2,0,0,2,2,1,0,0,0,23
2024-03-18 03:00:00,0,0,1,0,0,0,0,3,3,3,3,2,3,3,0,1,1,1,0,0,24
2024-03-18 03:10:00,0,0,1,0,0,2,1,2,2,2,0,2,3,0,0,0,0,0,0,0,15
2024-03-18 03:20:00,0,0,0,0,0,0,0,2,2,1,2,1,2,3,4,11,1,0,0,0,29
2024-03-18 03:30:00,0,0,2,0,0,4,2,0,0,0,1,0,3,2,4,6,1,1,0,0,26
2024-03-18 03:40:00,0,0,0,0,0,0,0,0,2,1,3,1,5,4,4,5,1,1,0,0,27
2024-03-18 03:50:00,0,1,0,0,2,0,0,2,4,0,1,0,1,1,1,4,1,2,1,0,21
2024-03-18 04:00:00,0,2,0,0,6,0,0,1,2,3,2,4,1,1,2,3,5,0,0,1,33
2024-03-18 04:10:00,0,1,1,0,1,3,2,5,5,1,3,2,2,4,4,5,3,2,1,1,46
2024-03-18 04:20:00,0,2,0,0,4,0,0,5,6,3,1,5,3,1,4,6,0,0,1,0,41
2024-03-18 04:30:00,0,0,0,0,0,0,0,1,3,4,2,4,3,3,3,7,3,3,2,1,39
2024-03-18 04:40:00,0,3,1,0,5,1,1,4,5,6,6,9,8,5,5,8,4,1,2,1,75
2024-03-18 04:50:00,1,3,1,0,8,2,1,7,9,6,4,6,9,3,4,6,4,2,2,2,80
2024-03-18 05:00:00,0,8,4,0,7,4,2,12,14,18,17,14,16,12,5,4,0,0,3,2,142
2024-03-18 05:10:00,0,3,1,0,3,1,1,14,5,18,11,19,9,11,16,22,14,10,4,4,166
2024-03-18 05:20:00,2,6,2,3,12,4,2,9,8,15,15,14,18,17,9,14,6,3,4,1,164
2024-03-18 05:30:00,0,5,8,0,6,16,10,8,11,27,28,14,17,26,12,12,2,2,15,2,221
2024-03-18 05:40:00,0,9,6,0,19,10,5,15,15,41,35,23,19,34,18,24,10,5,2,2,292
2024-03-18 05:50:00,2,9,8,0,12,15,7,23,21,29,36,20,23,38,26,34,10,12,4,0,329
2024-03-18 06:00:00,1,10,10,0,17,20,9,29,29,27,36,13,34,34,16,17,17,14,6,3,342
2024-03-18 06:10:00,0,8,3,0,11,4,2,27,19,27,41,16,24,39,12,19,13,13,4,4,286
2024-03-18 06:20:00,1,14,15,0,12,17,15,28,28,41,45,7,9,37,32,21,18,4,6,3,353
2024-03-18 06:30:00,0,10,10,0,11,7,10,36,18,45,53,15,22,47,34,19,10,7,6,1,361
2024-03-18 06:40:00,1,15,10,0,11,10,9,25,20,38,47,5,12,40,27,16,9,5,5,3,308
2024-03-18 06:50:00,4,15,11,4,13,7,10,37,13,53,62,8,10,61,37,18,18,8,4,5,398
2024-03-18 07:00:00,4,18,14,6,11,17,13,39,25,44,56,27,25,57,34,16,10,6,6,2,430
2024-03-18 07:10:00,2,20,25,4,19,10,25,30,28,46,55,16,13,57,51,20,17,11,8,4,461
2024-03-18 07:20:00,4,29,18,2,12,9,19,31,21,50,50,17,15,49,59,15,30,6,12,3,451
2024-03-18 07:30:00,3,25,24,3,10,13,22,40,16,72,67,3,14,64,63,17,21,12,5,3,497
2024-03-18 07:40:00,8,31,24,8,12,13,25,37,19,63,54,8,8,52,50,17,26,10,8,4,477
2024-03-18 07:50:00,3,31,21,4,14,14,21,33,27,68,63,13,25,67,61,17,26,8,10,5,531
2024-03-18 08:00:00,6,35,30,7,12,15,33,49,28,36,43,13,13,50,49,18,24,20,6,3,490
2024-03-18 08:10:00,0,22,23,2,14,16,23,39,28,54,51,5,4,55,54,20,20,38,5,7,480
2024-03-18 08:20:00,7,39,21,6,17,18,18,47,30,76,70,12,10,70,65,13,21,8,7,4,559
2024-03-18 08:30:00,11,25,19,10,7,15,20,27,21,57,58,14,13,67,50,21,19,13,3,3,473
2024-03-18 08:40:00,9,23,21,8,11,16,20,44,25,45,45,12,11,40,57,19,70,9,6,4,495
2024-03-18 08:50:00,8,23,16,6,15,17,14,31,19,61,63,2,12,60,53,15,24,12,4,3,458
2024-03-18 09:00:00,0,16,16,2,10,17,15,26,17,60,54,18,16,46,35,18,12,7,5,2,392
2024-03-18 09:10:00,2,17,17,3,12,12,18,26,17,45,44,10,8,46,49,16,13,8,3,4,370
2024-03-18 09:20:00,2,17,17,2,16,17,16,34,18,43,44,17,24,45,44,19,15,6,5,7,408
2024-03-18 09:30:00,1,27,22,3,18,19,22,31,20,49,44,8,9,43,53,32,21,9,10,6,447
2024-03-18 09:40:00,1,29,20,0,16,14,16,32,25,48,49,18,28,42,57,21,21,13,2,3,455
2024-03-18 09:50:00,4,15,17,3,15,10,16,32,23,48,45,20,19,40,39,21,16,6,8,2,399
2024-03-18 10:00:00,0,14,6,0,15,7,7,30,23,54,60,13,12,57,50,26,18,7,6,3,408
2024-03-18 10:10:00,1,17,14,1,14,11,12,22,20,41,48,16,14,51,53,18,18,6,7,6,390
2024-03-18 10:20:00,2,19,14,5,10,11,14,30,22,51,52,11,19,53,32,21,15,8,3,3,395
2024-03-18 10:30:00,4,25,8,4,15,8,8,28,20,52,44,17,18,48,47,20,13,8,1,7,395
2024-03-18 10:40:00,2,89,13,0,14,11,15,33,23,38,33,5,15,27,35,16,21,5,4,7,406
2024-03-18 10:50:00,4,15,14,3,12,11,15,27,14,46,43,10,18,40,44,24,10,4,12,4,370
2024-03-18 11:00:00,3,16,14,4,15,11,13,33,19,42,94,16,13,33,42,21,21,4,3,2,419
2024-03-18 11:10:00,0,22,14,1,18,12,12,35,17,46,53,11,9,53,47,19,16,5,4,5,399
2024-03-18 11:20:00,0,16,18,2,17,15,20,22,20,43,36,13,19,39,50,29,16,9,7,5,396
2024-03-18 11:30:00,0,70,22,1,15,15,22,29,18,44,47,23,8,54,46,22,18,9,2,1,466
2024-03-18 11:40:00,2,35,25,1,16,17,23,35,22,50,47,17,9,43,34,15,19,39,5,6,460
2024-03-18 11:50:00,3,23,26,2,15,15,23,30,20,40,43,8,7,45,40,22,18,7,3,4,394
2024-03-18 12:00:00,1,26,16,4,13,9,17,44,26,54,51,11,13,56,50,26,19,9,4,3,452
2024-03-18 12:10:00,3,27,21,2,17,19,19,34,17,43,41,12,11,40,74,30,19,10,18,4,461
2024-03-18 12:20:00,1,26,23,0,17,24,21,32,19,61,54,13,16,46,48,23,14,6,7,4,455
2024-03-18 12:30:00,3,16,15,4,19,12,14,38,18,44,45,12,13,43,45,48,16,7,16,5,433
2024-03-18 12:40:00,2,18,27,3,13,13,25,39,15,52,48,13,5,46,66,22,28,8,4,4,451
2024-03-18 12:50:00,1,30,26,0,24,14,25,35,17,49,39,11,10,38,52,20,19,8,5,3,426
2024-03-18 13:00:00,2,30,29,2,17,18,26,37,23,45,49,21,30,47,51,14,11,5,4,2,463
2024-03-18 13:10:00,5,28,25,1,16,22,24,44,21,45,45,14,21,45,47,27,14,6,4,5,459
2024-03-18 13:20:00,5,26,34,4,10,13,34,44,24,51,41,11,17,38,54,27,19,9,5,4,470
2024-03-18 13:30:00,1,24,20,0,17,22,20,28,17,43,47,17,17,46,54,31,20,7,4,4,439
2024-03-18 13:40:00,2,30,28,5,18,20,29,38,27,41,39,14,20,36,45,20,14,7,7,5,445
2024-03-18 13:50:00,3,28,25,3,14,19,24,21,16,50,43,8,13,41,40,25,23,9,5,4,414
2024-03-18 14:00:00,0,22,23,1,18,16,22,33,24,55,47,13,14,45,53,19,17,9,3,2,436
2024-03-18 14:10:00,2,32,29,2,17,18,24,55,21,43,46,15,19,48,62,19,12,7,3,3,477
2024-03-18 14:20:00,8,19,23,8,9,12,24,29,19,34,29,6,8,31,61,17,15,5,6,4,367
2024-03-18 14:30:00,4,29,28,20,12,22,28,43,17,66,54,8,11,51,66,30,18,7,6,3,523
2024-03-18 14:40:00,5,28,22,4,18,15,22,40,10,61,56,13,17,54,65,17,13,26,2,4,492
2024-03-18 14:50:00,1,34,29,1,13,17,31,36,26,60,50,17,18,56,58,19,30,9,12,3,520
2024-03-18 15:00:00,7,36,30,7,12,18,29,35,19,36,28,7,2,22,59,25,20,7,9,3,411
2024-03-18 15:10:00,4,46,32,2,13,13,30,66,22,57,52,7,7,53,56,19,22,7,2,5,515
2024-03-18 15:20:00,2,47,31,3,16,19,33,31,16,57,47,18,13,49,69,24,19,5,6,3,508
2024-03-18 15:30:00,3,59,35,4,17,13,34,36,3,63,58,14,24,57,54,26,21,10,2,3,536
2024-03-18 15:40:00,5,31,24,7,15,14,23,43,0,41,35,6,7,42,86,15,45,10,0,6,455
2024-03-18 15:50:00,3,54,35,5,17,20,28,49,0,52,43,4,3,42,77,13,11,7,0,3,466
2024-03-18 16:00:00,3,41,31,5,23,22,30,58,0,73,60,20,24,59,66,19,20,7,0,3,564
2024-03-18 16:10:00,4,35,22,5,19,14,18,48,0,49,50,11,12,52,68,21,21,8,0,4,461
2024-03-18 16:20:00,4,36,38,3,12,18,36,54,0,51,44,12,12,44,59,20,19,8,0,4,474
2024-03-18 16:30:00,8,54,29,8,21,13,29,40,0,50,53,18,20,49,57,8,14,8,0,4,483
2024-03-18 16:40:00,8,48,33,4,9,6,32,49,20,62,28,15,2,28,68,42,22,14,2,6,498
2024-03-18 16:50:00,7,31,30,7,21,14,29,52,30,48,32,16,11,28,60,33,45,10,9,4,517
2024-03-18 17:00:00,9,43,38,6,21,25,36,42,23,66,51,19,20,53,45,23,20,6,4,2,552
2024-03-18 17:10:00,4,42,39,4,22,23,38,50,23,55,47,20,21,43,68,23,16,7,6,9,560
2024-03-18 17:20:00,3,40,31,2,21,21,28,55,25,50,35,30,21,34,61,18,15,9,3,3,505
2024-03-18 17:30:00,9,40,28,8,15,17,31,45,0,63,47,17,17,44,55,26,19,6,0,4,491
2024-03-18 17:40:00,7,43,52,7,15,14,37,39,0,47,46,8,8,54,72,26,32,7,0,7,521
2024-03-18 17:50:00,6,37,21,6,17,11,19,44,0,54,35,17,11,31,67,23,24,5,0,4,432
2024-03-18 18:00:00,11,30,35,7,18,20,35,36,0,54,43,27,14,52,48,19,17,7,0,2,475
2024-03-18 18:10:00,4,30,20,2,18,12,20,36,0,45,40,16,16,37,46,22,19,5,0,5,393
2024-03-18 18:20:00,5,37,29,4,18,18,27,33,0,36,34,19,20,34,55,22,19,8,0,3,421
2024-03-18 18:30:00,3,26,19,6,13,11,18,30,0,60,46,13,14,48,56,24,23,6,0,2,418
2024-03-18 18:40:00,4,17,17,5,21,20,16,30,0,38,27,12,10,28,39,22,12,4,0,5,327
2024-03-18 18:50:00,3,18,19,3,21,31,21,38,0,31,30,14,14,25,40,35,15,8,0,3,369
