datetime,D21Z,D22Z,D23Z,V24Z,V25Z,V26Z,D31Z,V32Z,D41Z,D51Z,D52Z,V53Z,V54Z,D61Z,D62Z,V63Z,V64Z,D81Z,D82Z,V83Z,V84Z,D91Z,V92Z,D101Z,D111Z,D112Z,V113Z,V114Z,D121Z,D122Z,V123Z,V124Z,Total
2024-03-02 04:20:00,2,2,3,2,4,1,0,0,2,2,6,3,0,0,2,0,6,1,8,1,1,1,4,2,5,5,1063,1828,4,1,0,0,2959
2024-03-02 04:30:00,1,2,3,1,3,4,1,1,2,1,3,2,0,0,0,0,6,1,7,0,0,0,3,1,7,4,1293,2252,3,1,0,0,3602
2024-03-02 04:40:00,0,0,3,0,4,1,1,1,3,3,6,6,0,1,1,0,4,2,4,4,4,4,0,0,7,0,1097,1756,4,1,0,0,2917
2024-03-02 04:50:00,1,1,1,1,1,2,0,0,3,1,4,3,2,0,3,0,12,3,11,2,3,3,3,3,9,4,1021,2018,5,4,0,0,3124
2024-03-02 05:00:00,2,3,6,2,8,5,2,2,6,1,9,6,0,0,0,0,11,6,16,5,4,7,1,3,4,9,1202,1773,3,3,0,0,3099
2024-03-02 05:10:00,1,4,3,2,5,5,2,2,5,2,8,6,5,0,5,0,15,4,15,5,5,6,4,1,15,4,862,1821,12,8,0,0,2832
2024-03-02 05:20:00,1,0,3,1,5,0,0,0,5,2,6,7,3,0,5,1,7,3,10,4,5,7,4,1,8,6,689,2015,10,8,0,0,2816
2024-03-02 05:30:00,3,2,7,5,3,5,4,7,5,7,9,16,5,1,13,6,14,3,15,0,4,5,4,1,15,2,1079,1890,3,1,0,0,3134
2024-03-02 05:40:00,2,0,6,3,6,0,0,0,5,9,7,14,2,1,7,3,14,3,16,2,5,6,3,1,7,2,1237,2251,2,1,0,0,3615
2024-03-02 05:50:00,2,3,6,3,9,4,0,0,4,1,6,6,2,1,4,3,14,2,16,3,6,9,6,2,20,5,1161,2087,4,1,0,0,3390
2024-03-02 06:00:00,3,5,5,3,5,7,4,4,2,7,4,10,5,2,4,1,8,3,15,5,5,5,6,6,7,11,1281,2172,8,2,0,0,3605
2024-03-02 06:10:00,3,1,6,4,6,1,2,3,6,4,10,9,2,0,3,1,8,4,8,4,13,9,6,1,23,3,1062,2212,8,4,0,0,3426
2024-03-02 06:20:00,10,10,10,8,15,8,1,1,8,7,13,12,2,2,8,1,16,6,19,5,6,6,3,1,13,3,900,2126,6,4,0,0,3230
2024-03-02 06:30:00,9,7,16,10,20,10,2,2,8,8,14,16,2,1,6,2,8,5,15,5,9,8,4,4,5,8,900,1914,5,0,0,0,3023
2024-03-02 06:40:00,5,7,8,7,12,8,1,1,9,7,9,13,4,4,11,7,12,5,14,5,10,15,11,112,22,10,1264,1423,5,3,0,0,3024
2024-03-02 06:50:00,2,3,5,3,7,6,4,3,7,4,9,7,3,0,3,0,12,3,16,1,10,9,9,5,20,6,941,1282,2,0,0,0,2382
2024-03-02 07:00:00,9,6,10,10,12,7,3,3,10,12,8,11,6,0,4,0,10,1,8,1,10,7,9,5,12,8,531,1418,5,2,0,0,2138
2024-03-02 07:10:00,4,4,6,4,7,4,1,1,12,16,10,16,6,0,5,0,12,3,10,4,14,16,11,8,18,7,1013,2340,2,1,0,0,3555
2024-03-02 07:20:00,3,5,9,3,9,4,2,2,11,12,12,13,3,1,3,4,7,1,7,1,15,9,9,6,14,7,1030,2392,6,3,0,0,3603
2024-03-02 07:30:00,7,11,11,4,8,9,4,4,11,11,12,5,11,2,11,2,10,7,9,4,13,8,13,13,14,12,1284,2258,4,1,0,0,3773
2024-03-02 07:40:00,13,7,12,8,19,5,4,4,15,16,14,12,6,1,5,3,3,2,3,2,23,7,9,10,17,9,1320,2592,4,2,0,0,4147
2024-03-02 07:50:00,2,4,7,3,7,5,3,2,15,22,12,10,9,1,6,2,12,4,13,2,17,11,22,13,16,20,1120,2534,3,0,0,0,3897
2024-03-02 08:00:00,11,7,6,9,10,6,4,3,17,17,15,10,3,2,4,3,12,6,12,3,18,15,18,6,21,18,962,2313,12,4,3,0,3550
2024-03-02 08:10:00,8,6,8,11,10,5,8,10,17,14,12,9,7,141,9,5,10,6,9,7,23,11,14,12,17,14,1166,1432,10,5,0,0,3016
2024-03-02 08:20:00,11,9,21,9,24,7,7,6,19,17,14,13,5,2,5,3,13,11,11,10,15,10,25,16,20,12,956,1826,4,0,0,0,3101
2024-03-02 08:30:00,8,5,10,6,10,4,5,5,16,21,15,15,142,6,10,4,15,4,13,3,32,12,21,19,14,14,921,2263,5,2,0,0,3620
2024-03-02 08:40:00,10,9,18,6,23,8,7,4,24,31,13,13,7,24,8,3,16,11,14,7,48,11,17,21,22,20,1287,2207,6,0,0,0,3895
2024-03-02 08:50:00,9,15,26,10,21,10,14,8,21,25,19,16,8,15,7,3,14,8,9,4,29,11,23,18,14,18,540,2096,13,6,0,0,3030
2024-03-02 09:00:00,16,10,20,14,24,10,7,7,21,19,18,9,7,1,6,5,17,13,15,13,30,15,27,14,29,21,829,1286,5,3,0,2,2513
2024-03-02 09:10:00,13,12,25,12,23,10,18,13,26,30,22,14,9,2,12,3,19,10,13,7,37,14,21,21,22,20,962,1619,9,2,0,0,3020
2024-03-02 09:20:00,15,14,26,12,18,10,5,5,36,30,25,13,8,2,3,3,14,7,8,7,53,1,27,25,27,17,298,1565,18,7,0,0,2299
2024-03-02 09:30:00,18,13,25,14,27,12,13,8,29,29,17,11,9,6,8,3,20,8,14,7,39,15,28,33,22,23,683,2043,14,3,0,0,3194
2024-03-02 09:40:00,16,12,29,12,24,8,10,10,32,33,18,14,12,30,17,7,28,8,17,10,36,9,20,31,15,20,812,2169,12,1,0,0,3472
2024-03-02 09:50:00,21,18,33,13,24,9,10,7,35,45,13,9,16,8,10,10,24,18,15,10,42,1,31,31,18,21,507,1235,15,3,0,0,2252
2024-03-02 10:00:00,17,19,24,12,25,12,9,6,41,44,13,15,18,6,14,6,25,16,15,12,51,6,27,33,19,19,492,1312,18,4,0,1,2331
2024-03-02 10:10:00,20,15,25,17,20,10,9,8,47,50,17,17,16,85,14,9,27,13,17,11,40,8,36,45,19,15,816,2120,10,4,0,0,3560
2024-03-02 10:20:00,27,9,39,22,41,8,7,9,35,35,17,16,13,3,7,5,28,12,18,11,50,7,26,42,22,18,1051,1402,16,5,0,0,3001
2024-03-02 10:30:00,18,11,23,10,21,10,8,11,47,58,14,12,19,172,13,6,22,10,12,10,40,9,21,51,14,13,636,874,22,7,0,1,2195
2024-03-02 10:40:00,18,22,37,13,29,18,13,10,36,39,24,12,15,6,11,6,32,6,14,6,42,10,26,42,24,23,640,875,21,13,0,0,2083
2024-03-02 10:50:00,16,11,32,14,23,8,6,5,45,55,7,9,17,6,10,7,33,12,15,13,45,10,29,46,7,10,559,694,21,7,0,0,1772
2024-03-02 11:00:00,26,9,31,20,34,9,10,7,45,49,11,10,10,3,10,3,25,10,11,8,37,12,34,38,30,26,846,2288,16,5,0,0,3673
2024-03-02 11:10:00,20,13,21,12,27,7,9,6,39,44,10,14,11,5,12,3,50,23,17,12,44,11,29,45,13,13,593,1257,20,4,0,0,2384
2024-03-02 11:20:00,22,13,23,16,29,11,10,9,31,38,16,16,10,4,8,5,38,22,18,13,35,17,35,54,20,20,630,1287,14,5,0,2,2471
2024-03-02 11:30:00,19,16,27,16,24,12,14,11,32,45,13,7,12,5,11,6,32,16,13,13,49,9,33,45,19,10,621,850,23,13,0,0,2016
2024-03-02 11:40:00,19,14,24,14,31,9,7,8,42,42,14,13,11,118,16,10,38,26,18,15,42,15,34,61,4,2,553,909,30,12,0,0,2151
2024-03-02 11:50:00,18,20,19,8,20,7,8,11,35,46,10,8,9,6,11,3,37,21,9,13,43,1,30,59,10,10,361,1029,20,13,0,0,1895
2024-03-02 12:00:00,19,19,34,16,23,14,10,8,38,43,15,8,14,7,12,10,36,22,21,14,53,0,29,56,1,7,534,1131,17,8,0,1,2220
2024-03-02 12:10:00,21,12,30,17,30,9,16,11,32,41,14,12,13,7,8,4,35,21,18,11,48,1,33,54,12,16,519,712,20,10,0,0,1787
2024-03-02 12:20:00,22,27,33,12,29,11,6,6,39,45,15,16,11,3,8,9,38,28,19,12,47,2,30,61,5,5,432,895,22,11,0,0,1899
2024-03-02 12:30:00,20,24,31,27,27,20,12,11,30,33,16,11,7,3,12,4,38,13,14,9,42,10,27,68,1,7,530,780,23,9,0,0,1859
2024-03-02 12:40:00,20,26,43,14,32,15,6,5,36,42,16,14,14,8,11,7,41,18,20,9,44,4,25,59,0,3,702,905,16,8,0,6,2169
2024-03-02 12:50:00,15,26,26,9,19,12,16,12,47,54,17,15,11,6,16,5,36,26,11,12,49,6,31,70,1,6,498,1517,25,8,0,0,2602
2024-03-02 13:00:00,21,26,33,17,28,15,9,8,39,49,21,18,12,9,13,4,38,25,18,10,50,2,32,55,17,13,277,2493,14,4,0,0,3370
2024-03-02 13:10:00,14,22,23,15,22,7,12,8,34,40,7,8,10,6,12,7,46,26,22,15,52,6,34,66,4,12,1563,2554,23,6,0,1,4677
2024-03-02 13:20:00,19,21,31,15,30,14,15,9,37,44,4,15,8,1,8,1,44,24,16,22,51,5,37,60,7,8,774,1740,11,8,0,0,3079
2024-03-02 13:30:00,13,19,32,11,27,26,12,11,40,41,12,19,19,11,13,10,36,23,15,14,36,12,28,55,0,6,445,1367,16,6,0,0,2375
2024-03-02 13:40:00,16,20,44,16,31,11,17,9,36,42,10,10,12,28,15,7,43,32,22,24,49,9,35,63,0,5,285,409,17,6,0,1,1324
2024-03-02 13:50:00,15,14,31,9,16,13,11,8,40,51,9,9,12,23,14,4,42,16,26,16,37,12,29,57,0,3,933,1396,14,7,0,0,2867
2024-03-02 14:00:00,13,22,31,10,20,15,15,6,46,60,13,7,17,11,11,5,36,16,17,10,46,11,38,64,4,6,1014,1057,21,9,2,0,2653
2024-03-02 14:10:00,22,25,28,21,32,17,17,16,34,33,13,18,7,1,11,2,39,19,17,13,55,1,27,60,4,9,546,1352,18,9,0,1,2467
2024-03-02 14:20:00,23,19,39,17,28,12,23,13,30,34,15,36,12,7,16,9,47,23,15,15,47,11,23,59,4,8,939,1591,16,5,2,0,3138
2024-03-02 14:30:00,21,18,27,14,29,16,15,10,33,35,17,9,10,87,9,4,38,25,19,14,45,5,39,46,7,16,810,1128,15,8,1,7,2577
2024-03-02 14:40:00,19,25,32,14,30,15,15,10,47,47,23,24,13,3,9,3,36,26,10,11,42,0,38,65,12,20,1069,1546,15,7,1,0,3227
2024-03-02 14:50:00,14,20,37,14,31,16,21,7,32,37,9,12,8,54,10,6,37,21,14,11,57,11,31,60,9,10,849,1456,9,11,0,0,2914
2024-03-02 15:00:00,12,21,28,13,18,16,10,6,37,39,16,14,14,7,15,7,40,19,17,11,47,11,28,56,9,10,1326,1728,17,5,0,1,3598
2024-03-02 15:10:00,11,15,29,13,18,11,16,14,39,41,11,10,14,1,8,1,29,26,8,12,48,10,38,69,9,10,1023,1217,13,6,0,0,2770
2024-03-02 15:20:00,13,10,22,8,21,10,14,8,32,39,11,8,16,7,14,5,41,30,12,15,49,8,25,51,5,4,1413,1128,15,6,0,0,3040
2024-03-02 15:30:00,12,24,30,13,19,10,11,9,25,27,14,14,5,4,10,5,43,29,17,14,53,4,36,65,9,8,1536,1483,6,6,0,0,3541
2024-03-02 15:40:00,15,16,19,11,47,12,12,8,34,36,24,21,9,8,13,8,32,26,14,16,50,7,35,58,13,20,1070,887,12,4,0,0,2537
2024-03-02 15:50:00,13,12,26,13,24,12,10,10,29,31,17,11,16,7,13,7,42,15,18,26,52,3,43,47,9,11,965,1500,7,10,0,1,3000
2024-03-02 16:00:00,17,16,20,12,18,11,10,7,31,42,12,16,9,2,6,4,43,28,22,17,35,11,27,65,4,11,1176,1867,13,6,3,1,3562
2024-03-02 16:10:00,18,11,15,17,23,9,9,8,29,33,24,17,6,6,13,6,35,24,10,9,39,12,34,50,13,14,601,1373,12,8,0,0,2478
2024-03-02 16:20:00,12,9,24,12,19,7,8,6,28,32,16,13,9,105,8,3,38,26,18,13,43,16,30,48,17,16,1052,1238,16,7,0,0,2889
2024-03-02 16:30:00,15,13,23,12,15,9,10,11,34,35,16,13,12,4,13,6,28,21,11,12,48,8,31,47,15,15,775,894,16,7,0,0,2169
2024-03-02 16:40:00,21,12,21,14,24,11,5,3,26,34,20,14,13,2,11,2,33,24,12,9,44,8,29,46,17,19,785,2015,17,6,0,0,3297
2024-03-02 16:50:00,14,13,25,10,25,11,7,7,29,37,16,11,7,2,10,3,57,33,19,23,55,3,23,38,58,13,591,1426,22,4,1,1,2594
2024-03-02 17:00:00,13,15,29,10,21,9,6,5,32,33,6,10,8,4,10,6,35,13,17,10,35,13,30,56,6,11,723,891,20,3,0,0,2080
2024-03-02 17:10:00,15,18,29,16,23,16,9,8,30,29,13,14,8,4,13,5,42,27,13,16,52,2,31,48,16,12,433,1637,24,5,0,0,2608
2024-03-02 17:20:00,14,16,15,12,16,10,9,6,36,43,15,15,13,2,15,3,29,30,15,12,51,2,29,51,17,23,1147,1236,8,4,0,0,2894
2024-03-02 17:30:00,24,16,26,15,23,11,9,8,30,40,11,15,9,7,11,6,45,40,16,20,50,12,30,57,0,33,1170,2171,12,3,0,0,3920
2024-03-02 17:40:00,16,14,29,11,20,13,8,7,30,34,21,13,9,4,11,5,34,33,15,15,43,9,25,53,11,17,853,1643,13,6,0,0,3015
2024-03-02 17:50:00,18,17,29,11,23,11,5,4,24,33,13,14,13,6,13,11,42,41,8,14,43,12,30,57,2,8,522,1005,22,9,0,0,2060
2024-03-02 18:00:00,13,12,28,14,15,8,12,8,31,36,15,19,17,10,12,8,34,29,32,19,44,3,27,48,16,19,730,932,12,9,0,2,2214
2024-03-02 18:10:00,16,20,35,14,22,16,9,10,23,29,12,15,17,4,13,6,40,31,18,19,53,10,31,51,10,11,654,955,13,3,0,0,2160
2024-03-02 18:20:00,10,16,25,10,21,18,8,12,36,45,2,7,11,10,20,9,32,27,23,11,43,0,25,53,0,2,859,1284,14,10,0,0,2643
2024-03-02 18:30:00,22,21,35,19,18,17,8,11,34,42,15,35,8,1,9,5,36,29,27,16,34,12,26,43,35,28,719,1000,31,8,0,0,2344
2024-03-02 18:40:00,17,22,34,19,17,21,7,8,25,24,24,26,10,15,17,11,28,19,46,13,41,6,21,39,14,23,658,867,26,11,0,0,2109
2024-03-02 18:50:00,10,14,26,8,22,18,10,12,18,20,24,22,11,6,16,11,41,26,30,28,45,11,35,56,26,24,921,1362,37,13,0,0,2903
2024-03-02 19:00:00,11,14,24,12,29,13,6,8,24,23,26,40,9,38,17,4,37,23,22,23,33,21,22,43,19,37,891,1292,31,7,0,0,2799
2024-03-02 19:10:00,15,18,30,21,24,18,7,5,20,20,18,28,10,8,19,11,24,12,34,11,51,10,25,28,25,20,1255,1497,20,5,0,0,3289
2024-03-02 19:20:00,12,11,30,16,19,11,3,3,19,18,24,27,10,4,14,7,33,25,17,13,22,10,22,41,37,32,852,933,17,12,0,0,2294
2024-03-02 19:30:00,6,15,18,13,17,16,4,5,21,18,16,22,12,6,23,13,33,21,31,18,22,14,19,24,54,39,699,1041,28,16,0,0,2284
2024-03-02 19:40:00,9,11,24,8,23,17,3,6,17,19,21,31,9,3,13,8,32,18,36,19,35,17,29,39,38,47,970,1114,26,10,0,0,2652
2024-03-02 19:50:00,7,10,13,9,14,13,3,3,11,14,19,33,8,200,11,5,31,16,25,8,26,11,23,26,31,31,685,786,17,11,0,0,2100
2024-03-02 20:00:00,3,3,13,5,14,2,6,6,17,12,15,24,8,6,13,12,26,18,31,16,19,12,29,32,27,47,638,2023,35,9,0,0,3121
2024-03-02 20:10:00,6,13,15,7,19,13,3,3,9,11,20,25,7,2,15,7,33,21,28,32,14,10,28,38,36,40,790,1439,34,7,1,0,2726
2024-03-02 20:20:00,6,11,12,9,15,12,2,3,11,11,17,16,7,2,11,7,20,11,16,10,22,11,17,21,35,28,669,1502,19,8,0,0,2541
2024-03-02 20:30:00,4,5,11,4,12,7,4,5,14,8,23,15,7,3,8,6,25,10,23,12,20,15,16,24,29,32,818,1709,22,11,0,0,2902
2024-03-02 20:40:00,8,11,14,7,13,12,3,4,12,9,26,20,4,0,8,0,28,12,25,9,19,15,19,20,45,30,549,1224,22,11,0,0,2179
2024-03-02 20:50:00,5,11,23,7,21,13,2,4,14,11,21,24,45,4,5,6,32,14,32,19,16,11,20,14,36,19,473,691,21,7,0,0,1621
2024-03-02 21:00:00,7,4,13,11,15,6,8,4,11,9,25,16,6,3,14,10,26,14,25,14,23,7,19,24,43,35,485,1335,32,19,0,0,2263
2024-03-02 21:10:00,5,8,17,6,14,10,2,2,10,15,22,24,12,21,21,7,26,12,20,18,18,17,19,21,33,24,764,1150,22,6,0,0,2346
2024-03-02 21:20:00,4,10,19,7,16,13,3,4,9,7,17,15,7,3,12,6,32,11,34,13,24,21,18,20,42,29,620,2159,14,10,0,0,3199
2024-03-02 21:30:00,8,6,16,9,12,8,3,3,4,5,11,9,5,2,10,4,30,14,33,8,15,16,17,17,46,24,1171,1865,15,4,0,0,3390
2024-03-02 21:40:00,5,4,20,6,17,8,3,3,8,10,18,17,126,0,7,0,23,10,27,12,14,13,15,13,43,26,1159,1940,16,3,0,0,3566
2024-03-02 21:50:00,5,10,17,8,17,7,2,3,12,9,29,19,5,1,13,5,19,15,25,20,13,11,21,19,36,28,1201,1573,21,3,0,1,3168
2024-03-02 22:00:00,9,14,22,14,21,20,2,4,2,4,7,10,3,0,2,3,19,10,18,17,10,10,14,20,26,33,1017,1544,22,2,0,0,2899
2024-03-02 22:10:00,10,10,18,16,13,11,6,8,5,16,10,18,11,0,13,2,26,23,22,36,16,11,19,14,29,21,707,1753,17,7,0,0,2868
2024-03-02 22:20:00,12,14,24,12,19,15,4,7,17,16,28,29,5,0,8,2,29,11,31,22,15,7,16,16,30,24,973,2144,10,2,0,1,3543
2024-03-02 22:30:00,7,11,13,7,17,15,5,5,14,17,19,17,2,126,18,5,21,16,16,14,14,19,10,12,37,28,976,1349,18,6,2,0,2836
2024-03-02 22:40:00,3,7,22,4,21,9,6,5,9,9,15,21,5,1,9,5,28,23,24,13,10,15,11,10,26,25,1180,2054,18,4,0,0,3592
2024-03-02 22:50:00,4,10,16,6,11,8,5,9,12,10,15,21,7,7,19,10,13,10,15,13,7,9,18,17,36,19,1083,1713,21,3,0,0,3147
2024-03-02 23:00:00,2,5,6,2,9,4,1,1,17,15,19,13,4,1,17,4,30,11,16,14,16,7,11,9,26,17,1172,1941,10,2,0,0,3402
2024-03-02 23:10:00,2,6,8,4,11,10,3,3,9,7,18,15,5,11,6,5,27,16,27,15,11,20,6,7,26,14,917,2006,14,5,0,0,3234
2024-03-02 23:20:00,1,4,11,1,15,3,1,2,8,7,17,5,1,0,3,0,15,11,21,8,11,8,12,12,24,17,836,1324,21,8,0,0,2407
2024-03-02 23:30:00,5,5,11,9,11,10,4,7,3,7,11,16,5,0,10,3,9,7,13,10,12,9,7,6,27,16,999,1736,12,6,0,0,2986
2024-03-02 23:40:00,2,10,9,6,13,11,2,3,9,4,16,10,4,20,6,3,20,12,15,9,39,6,15,11,30,20,956,1951,15,7,0,0,3234
2024-03-02 23:50:00,3,9,15,3,13,13,1,3,6,5,11,14,2,36,6,3,15,8,12,11,3,5,11,11,24,24,967,2114,12,2,0,0,3362
2024-03-03 00:00:00,6,3,12,10,13,8,2,2,4,3,3,9,3,89,9,6,9,6,18,7,6,5,8,9,27,21,865,2132,17,6,0,0,3318
2024-03-03 00:10:00,0,4,7,1,7,7,0,0,4,9,10,19,3,1,5,2,13,4,16,5,9,9,9,7,21,14,877,1595,11,4,0,0,2673
2024-03-03 00:20:00,3,2,11,3,11,2,0,0,6,3,8,3,4,1,2,3,14,9,21,8,5,6,5,3,22,7,834,1804,7,3,0,0,2810
2024-03-03 00:30:00,2,5,10,2,11,7,2,4,9,3,11,5,2,1,4,2,10,7,12,10,5,7,5,200,22,16,689,1830,9,3,0,0,2905
2024-03-03 00:40:00,1,5,8,1,8,7,0,0,7,4,13,9,2,0,7,1,15,8,21,8,4,5,4,7,21,11,801,1909,11,4,0,0,2902
2024-03-03 00:50:00,0,1,3,0,4,2,2,3,5,2,10,7,1,0,1,1,14,8,20,10,2,2,2,4,11,8,1089,1695,4,0,0,0,2911
2024-03-03 01:00:00,1,2,4,1,3,3,1,1,2,1,7,4,2,0,3,2,13,9,13,9,5,6,5,4,9,9,1152,1856,8,2,0,0,3137
2024-03-03 01:10:00,0,2,5,0,7,5,2,5,2,3,4,7,3,5,4,1,8,3,13,5,6,7,5,10,19,21,1073,1646,6,0,0,0,2877
2024-03-03 01:20:00,1,0,6,2,8,0,1,0,5,2,10,3,0,1,2,2,11,2,10,6,3,5,5,5,15,6,986,1800,6,2,0,0,2905
2024-03-03 01:30:00,1,1,8,2,9,2,1,1,2,3,6,5,2,53,5,3,9,5,10,5,2,3,4,5,22,16,1154,1687,9,0,0,0,3035
2024-03-03 01:40:00,0,2,3,0,4,2,1,1,4,3,8,6,2,0,3,1,9,3,14,4,8,5,7,4,9,5,1016,2282,7,4,0,0,3417
2024-03-03 01:50:00,3,2,8,3,11,2,0,0,2,3,7,5,0,0,1,0,10,3,15,3,5,7,3,2,7,2,1026,2774,2,0,0,0,3906
2024-03-03 02:00:00,0,2,7,0,5,3,0,0,3,4,5,9,1,0,3,1,10,4,14,3,3,4,6,2,12,8,1138,2608,4,0,0,0,3859
2024-03-03 02:10:00,0,0,2,0,2,1,1,1,3,3,5,7,1,1,1,0,6,2,8,3,3,2,6,3,14,8,1016,2733,4,1,0,0,3837
2024-03-03 02:20:00,0,2,2,0,2,3,0,1,3,3,5,5,2,2,4,4,7,4,10,2,2,2,4,7,10,10,1180,2815,7,0,0,0,4098
2024-03-03 02:30:00,0,3,7,0,8,2,1,1,4,2,4,3,0,0,0,0,6,5,8,3,2,2,2,4,7,5,1059,2670,4,0,0,0,3812
2024-03-03 02:40:00,1,1,2,1,3,1,0,0,3,2,5,0,0,0,0,0,6,3,7,5,1,2,3,2,12,6,1080,2498,3,1,0,0,3648
2024-03-03 02:50:00,0,0,2,0,3,1,1,2,0,1,0,3,0,0,0,0,3,2,2,3,4,3,2,2,5,7,1056,2355,4,2,0,0,3463
2024-03-03 03:00:00,0,1,3,0,4,4,1,1,2,2,2,5,2,2,5,3,7,6,12,7,2,2,4,2,13,1,1094,2769,2,2,0,0,3960
2024-03-03 03:10:00,0,4,8,1,7,7,0,0,1,1,2,2,1,0,1,0,2,0,2,1,3,5,4,5,6,6,1162,2476,4,0,0,0,3711
2024-03-03 03:20:00,0,0,0,0,0,0,1,1,7,2,6,2,0,0,0,0,3,1,3,2,1,1,4,1,12,2,1078,2560,3,2,0,0,3692
2024-03-03 03:30:00,0,0,1,0,1,0,0,0,2,3,3,3,2,0,3,0,4,3,5,6,2,2,2,1,7,1,926,2567,4,1,0,0,3549
2024-03-03 03:40:00,0,0,1,0,1,0,0,0,5,4,9,9,2,1,5,1,2,0,2,1,1,1,3,5,12,14,898,2229,8,4,0,0,3218
2024-03-03 03:50:00,2,4,6,2,7,3,0,1,1,2,5,7,1,1,4,2,3,0,3,0,2,2,1,2,5,4,994,1681,5,4,0,0,2754
2024-03-03 04:00:00,0,0,1,0,2,0,1,0,4,0,4,0,0,0,0,0,3,1,3,2,2,2,0,1,6,3,967,1633,1,0,0,0,2636
2024-03-03 04:10:00,1,0,6,1,6,0,0,0,2,3,6,4,0,1,1,1,3,1,3,1,2,2,4,0,5,2,893,1677,3,1,0,0,2629
2024-03-03 04:20:00,0,0,2,0,2,2,1,1,1,1,3,1,0,0,0,0,6,2,6,2,1,1,2,3,5,6,1157,2145,3,2,0,0,3355
2024-03-03 04:30:00,2,2,5,2,8,4,1,1,2,3,5,8,2,7,2,2,7,3,5,4,5,7,1,2,9,6,1086,2542,6,4,0,0,3743
2024-03-03 04:40:00,1,2,2,1,4,4,1,1,3,4,3,7,1,0,1,0,7,2,9,4,3,8,6,3,11,2,611,2366,14,7,0,0,3088
2024-03-03 04:50:00,1,1,4,1,5,2,1,1,79,1,6,1,1,0,5,1,14,3,20,4,3,3,1,2,7,7,784,1353,12,5,0,0,2328
2024-03-03 05:00:00,3,2,6,3,5,1,1,1,3,2,5,5,0,0,0,0,13,4,18,5,3,4,4,5,6,10,821,1708,20,10,0,0,2668
2024-03-03 05:10:00,3,3,3,3,3,5,2,3,3,3,4,7,0,0,1,0,14,4,23,5,5,5,5,1,13,6,782,1691,11,9,0,0,2617
2024-03-03 05:20:00,0,2,2,0,3,3,0,0,6,7,10,16,2,1,7,2,9,6,11,5,1,1,3,0,13,1,1029,1776,6,7,0,0,2929
2024-03-03 05:30:00,1,3,4,2,4,4,2,3,1,3,4,6,4,1,8,2,8,4,11,4,4,3,2,4,8,6,981,2702,7,1,0,0,3797
2024-03-03 05:40:00,2,1,3,2,5,3,1,2,5,5,9,8,2,0,3,1,8,2,10,3,6,9,3,0,7,0,882,1869,4,4,0,0,2859
2024-03-03 05:50:00,2,1,4,4,4,1,0,0,0,1,4,5,3,0,3,3,5,2,5,6,3,5,0,1,3,3,1129,1606,2,0,0,0,2805
2024-03-03 06:00:00,2,2,6,4,7,8,4,4,3,3,3,3,1,0,4,0,5,1,7,2,6,7,5,7,10,17,1112,1643,8,3,0,0,2887
2024-03-03 06:10:00,1,2,4,3,6,2,0,0,1,1,1,5,2,0,4,1,6,1,6,1,3,3,4,3,15,7,990,1767,11,5,0,0,2855
2024-03-03 06:20:00,8,9,11,9,12,8,3,3,1,2,4,2,0,0,2,0,7,2,11,3,1,1,2,0,6,0,1222,1997,1,1,0,1,3329
2024-03-03 06:30:00,4,7,9,7,13,10,0,0,1,1,2,1,1,0,2,0,3,1,4,2,1,1,5,4,14,6,1311,1978,1,0,0,0,3389
2024-03-03 06:40:00,4,3,6,5,9,4,0,0,4,2,5,2,3,152,4,2,4,2,7,3,2,2,3,2,13,3,1279,1821,1,1,0,0,3348
2024-03-03 06:50:00,4,1,6,4,7,1,0,0,4,2,5,2,1,1,3,1,5,1,6,3,7,5,4,3,10,4,1205,1741,0,0,0,0,3036
2024-03-03 07:00:00,0,3,7,0,7,3,2,2,3,3,3,4,1,0,1,0,9,1,5,1,4,3,0,1,0,1,1048,1755,0,0,0,0,2867
2024-03-03 07:10:00,0,4,3,0,2,4,2,2,3,6,3,5,3,25,3,0,10,3,11,2,3,4,5,0,11,3,1048,1397,1,0,0,0,2563
2024-03-03 07:20:00,2,2,5,2,5,2,2,2,2,5,2,5,1,0,1,0,2,1,2,1,5,5,2,2,6,2,1042,1545,1,0,0,0,2654
2024-03-03 07:30:00,2,2,12,4,13,2,2,2,5,4,6,5,0,0,0,0,10,1,10,1,2,2,3,1,6,1,1037,2006,3,2,0,0,3144
2024-03-03 07:40:00,2,1,5,2,4,1,3,3,3,5,4,3,3,0,3,0,3,1,3,1,5,7,7,3,9,3,1097,2022,0,0,0,0,3203
2024-03-03 07:50:00,3,3,5,2,6,2,3,4,4,3,5,9,3,0,3,0,10,4,10,4,5,5,6,3,8,7,891,1551,3,0,1,0,2563
2024-03-03 08:00:00,1,1,5,1,4,1,5,3,5,4,7,5,2,0,2,0,6,5,5,4,3,3,7,6,10,6,941,1811,4,0,0,0,2857
2024-03-03 08:10:00,4,2,9,5,10,2,6,6,10,6,7,3,0,0,0,0,7,2,9,2,5,5,11,6,11,8,1030,2407,1,0,1,0,3575
2024-03-03 08:20:00,4,2,9,3,11,3,2,3,5,2,7,2,0,0,0,1,4,1,4,1,7,5,6,5,11,6,1061,2329,2,0,0,0,3496
2024-03-03 08:30:00,4,7,7,2,8,5,3,2,13,9,14,8,2,0,2,1,9,5,12,4,13,12,8,8,12,10,1252,2606,3,0,0,0,4041
