datetime,V51Z,V52Z,D53Z,D81Z,D82Z,V83Z,V84Z,D85Z,V111Z,V112Z,V113Z,V114Z,D115Z,D116Z,V921Z,V981Z,V54Z,Total
2024-03-06 17:20:00,15,23,76,101,0,13,28,10,13,0,23,67,29,96,19,13,0,526
2024-03-06 17:30:00,12,28,76,95,0,14,36,9,21,0,29,68,31,95,25,14,0,553
2024-03-06 17:40:00,17,22,61,84,0,20,32,6,13,0,36,51,33,80,29,14,0,498
2024-03-06 17:50:00,12,31,65,101,0,16,41,13,17,0,24,57,32,93,21,21,0,544
2024-03-06 18:00:00,9,21,61,85,0,35,32,7,22,0,21,66,26,104,18,8,0,515
2024-03-06 18:10:00,9,25,53,84,0,13,40,6,13,0,24,59,30,90,20,8,0,474
2024-03-06 18:20:00,14,20,64,97,0,9,35,24,24,0,31,68,33,100,25,1,0,545
2024-03-06 18:30:00,12,17,51,76,0,16,31,14,18,0,25,46,26,109,26,0,0,467
2024-03-06 18:40:00,10,15,76,100,0,8,37,8,16,0,29,49,33,130,33,2,0,546
2024-03-06 18:50:00,12,19,53,77,0,13,31,11,20,0,22,50,31,93,33,1,0,466
2024-03-06 19:00:00,14,26,52,65,0,10,17,13,20,0,19,50,22,105,34,5,0,452
2024-03-06 19:10:00,11,28,48,78,0,4,32,5,18,0,18,39,22,77,23,15,0,418
2024-03-06 19:20:00,16,25,49,65,0,13,23,8,16,0,24,55,26,92,35,12,0,459
2024-03-06 19:30:00,13,28,48,68,0,11,31,11,20,0,20,35,22,73,31,23,0,434
2024-03-06 19:40:00,12,27,35,53,0,6,26,5,15,0,21,42,33,76,32,9,0,392
2024-03-06 19:50:00,16,22,40,56,0,9,21,6,18,0,24,39,26,66,33,19,0,395
2024-03-06 20:00:00,15,24,35,38,0,9,13,11,17,0,16,29,35,60,19,20,0,341
2024-03-06 20:10:00,16,18,27,43,0,9,23,8,14,0,12,41,18,79,15,29,0,352
2024-03-06 20:20:00,18,13,30,39,0,12,23,11,19,0,15,31,20,61,18,21,0,331
2024-03-06 20:30:00,14,16,29,51,0,8,19,8,15,0,16,26,22,55,26,27,0,332
2024-03-06 20:40:00,18,23,35,49,0,7,16,11,11,0,11,22,19,36,27,29,0,314
2024-03-06 20:50:00,14,15,20,35,0,7,16,3,18,0,13,19,19,49,24,19,0,271
2024-03-06 21:00:00,19,18,36,43,0,4,16,0,12,0,10,21,20,53,22,20,0,294
2024-03-06 21:10:00,12,28,31,46,0,5,14,1,17,0,11,24,18,53,28,21,0,309
2024-03-06 21:20:00,19,25,30,36,0,6,13,2,17,0,10,31,12,62,13,21,0,297
2024-03-06 21:30:00,10,18,21,29,0,3,11,2,14,0,12,25,15,102,18,26,0,306
2024-03-06 21:40:00,16,16,27,41,0,3,13,2,9,0,15,19,20,45,21,25,0,272
2024-03-06 21:50:00,15,12,19,34,0,2,16,3,11,0,13,14,16,43,20,23,0,241
2024-03-06 22:00:00,13,16,27,37,0,0,12,0,15,0,6,24,9,51,14,25,0,249
2024-03-06 22:10:00,8,8,11,21,0,13,10,4,10,0,18,22,21,43,28,24,0,241
2024-03-06 22:20:00,9,15,25,30,0,4,7,2,7,0,7,21,8,49,11,24,0,219
2024-03-06 22:30:00,13,23,20,30,0,4,12,1,12,0,11,19,11,70,12,20,0,258
2024-03-06 22:40:00,10,10,11,21,0,13,12,0,11,0,8,21,14,35,16,24,0,206
2024-03-06 22:50:00,8,8,10,19,0,1,10,0,9,0,12,18,9,34,12,24,0,174
2024-03-06 23:00:00,11,9,14,23,0,1,12,0,11,0,5,18,7,30,10,26,0,177
2024-03-06 23:10:00,7,10,15,17,0,5,4,5,5,0,10,13,9,32,15,24,0,171
2024-03-06 23:20:00,9,9,12,15,0,2,10,0,9,0,8,14,7,19,12,26,0,152
2024-03-06 23:30:00,8,9,9,15,0,2,7,0,7,0,6,10,5,16,6,18,0,118
2024-03-06 23:40:00,9,6,8,9,0,1,2,1,2,0,5,7,5,14,5,16,0,90
2024-03-06 23:50:00,8,6,8,12,0,3,6,2,5,0,3,7,4,18,5,16,0,103
2024-03-07 00:00:00,2,2,2,7,0,1,5,0,4,0,5,9,5,18,8,14,0,82
2024-03-07 00:10:00,4,3,3,7,0,2,2,2,3,0,4,8,4,9,7,13,0,71
2024-03-07 00:20:00,3,8,9,12,0,1,6,1,6,0,2,5,3,11,6,11,0,84
2024-03-07 00:30:00,6,9,7,8,0,1,2,1,2,0,7,3,7,8,8,11,0,80
2024-03-07 00:40:00,2,2,2,8,0,1,8,0,9,0,3,3,3,9,4,8,0,62
2024-03-07 00:50:00,1,1,1,2,0,0,1,0,0,0,1,6,1,9,3,7,0,33
2024-03-07 01:00:00,4,1,1,5,0,0,4,0,4,0,0,6,0,7,0,10,0,42
2024-03-07 01:10:00,6,4,3,4,0,0,2,0,1,0,5,8,3,14,5,13,0,68
2024-03-07 01:20:00,4,3,4,4,0,0,0,0,0,0,0,5,0,11,0,13,0,44
2024-03-07 01:30:00,5,4,4,6,0,1,2,1,3,0,0,5,0,8,0,7,0,46
2024-03-07 01:40:00,9,4,5,5,0,0,1,0,1,0,4,3,4,6,5,11,0,58
2024-03-07 01:50:00,2,1,1,3,0,0,2,0,3,0,1,3,1,3,1,5,0,26
2024-03-07 02:00:00,7,5,3,3,0,0,0,0,0,0,1,4,1,5,2,7,0,38
2024-03-07 02:10:00,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,12
2024-03-07 02:20:00,2,3,2,3,0,1,3,0,3,0,1,1,1,3,1,2,0,26
2024-03-07 02:30:00,2,3,3,4,0,0,2,0,1,0,1,1,1,3,2,3,0,26
2024-03-07 02:40:00,3,2,2,5,0,0,3,0,3,0,2,1,3,2,5,5,0,36
2024-03-07 02:50:00,2,2,2,4,0,0,2,0,3,0,1,1,1,1,2,2,0,23
2024-03-07 03:00:00,1,2,1,1,0,1,1,0,1,0,0,5,0,5,0,7,0,25
2024-03-07 03:10:00,1,1,1,1,0,0,0,0,0,0,0,5,0,6,0,6,0,21
2024-03-07 03:20:00,2,1,4,2,0,0,0,0,0,0,0,3,0,3,0,5,0,20
2024-03-07 03:30:00,1,1,1,2,0,0,0,0,0,0,1,4,1,4,1,8,0,24
2024-03-07 03:40:00,4,2,3,7,0,0,3,0,4,0,0,4,0,6,0,3,0,36
2024-03-07 03:50:00,2,2,2,4,0,0,2,0,2,0,0,4,0,4,0,6,0,28
2024-03-07 04:00:00,7,3,5,7,0,0,2,0,2,0,2,7,2,8,2,7,0,54
2024-03-07 04:10:00,4,4,8,7,0,0,2,0,2,0,2,8,2,12,3,14,0,68
2024-03-07 04:20:00,11,8,9,11,0,0,2,0,2,0,1,3,1,5,2,5,0,60
2024-03-07 04:30:00,10,7,12,14,0,1,3,2,3,0,3,3,3,4,4,5,0,74
2024-03-07 04:40:00,11,9,20,23,0,1,4,1,6,0,1,5,1,7,1,10,0,100
2024-03-07 04:50:00,15,16,27,30,0,2,9,0,11,0,3,6,3,6,4,6,0,138
2024-03-07 05:00:00,21,27,36,39,0,0,5,0,5,0,1,8,1,12,1,11,0,167
2024-03-07 05:10:00,18,16,51,54,0,0,8,0,4,0,4,9,4,14,6,12,0,200
2024-03-07 05:20:00,15,20,56,65,0,0,9,0,7,0,2,9,1,14,2,19,0,219
2024-03-07 05:30:00,13,8,82,87,0,0,10,0,7,0,4,15,4,22,5,20,0,277
2024-03-07 05:40:00,6,12,120,121,0,2,15,3,12,0,6,5,9,15,10,16,0,352
2024-03-07 05:50:00,1,23,108,124,0,0,20,0,12,0,10,12,10,95,16,22,0,453
2024-03-07 06:00:00,9,37,97,98,0,0,12,0,8,0,13,16,10,29,14,22,0,365
2024-03-07 06:10:00,6,18,111,131,0,8,28,5,15,0,10,20,12,36,15,21,0,436
2024-03-07 06:20:00,3,17,109,132,0,5,30,2,26,0,11,17,14,25,19,26,0,436
2024-03-07 06:30:00,1,62,114,135,0,8,30,2,18,0,20,35,17,44,24,27,0,537
2024-03-07 06:40:00,9,23,116,126,1,17,30,3,15,0,14,33,18,56,19,24,0,504
2024-03-07 06:50:00,0,32,98,142,0,5,42,4,18,0,21,35,20,50,16,18,0,501
2024-03-07 07:00:00,3,40,105,139,3,7,33,11,23,0,13,31,14,49,11,24,0,506
2024-03-07 07:10:00,0,30,100,135,1,12,41,9,17,0,22,46,28,53,18,32,0,544
2024-03-07 07:20:00,4,39,101,151,0,10,48,6,7,0,20,41,27,61,19,20,0,554
2024-03-07 07:30:00,1,37,91,140,2,12,51,6,16,0,26,50,33,66,28,27,0,586
2024-03-07 07:40:00,1,27,283,148,1,22,56,14,9,0,23,44,26,71,31,29,0,785
2024-03-07 07:50:00,2,31,89,155,1,19,55,15,1,0,15,47,19,79,15,21,0,564
2024-03-07 08:00:00,2,29,94,148,2,6,49,11,8,0,26,58,29,70,21,37,0,590
2024-03-07 08:10:00,2,31,104,151,0,14,54,11,14,0,27,33,26,52,20,19,0,558
2024-03-07 08:20:00,6,21,94,124,0,12,31,7,17,0,25,63,24,74,16,26,0,540
2024-03-07 08:30:00,5,39,94,141,2,6,44,8,29,0,25,40,32,52,25,28,0,570
2024-03-07 08:40:00,0,41,98,137,0,13,43,9,10,0,20,46,23,69,19,19,0,547
2024-03-07 08:50:00,1,30,77,116,5,13,44,7,21,0,31,48,28,53,22,24,0,520
2024-03-07 09:00:00,2,30,82,108,3,8,28,6,12,0,27,54,27,64,21,30,0,502
2024-03-07 09:10:00,3,23,91,114,2,12,34,7,18,0,26,37,31,50,23,31,0,502
2024-03-07 09:20:00,5,32,79,110,0,10,38,8,19,0,22,42,26,60,16,28,0,495
2024-03-07 09:30:00,13,20,80,123,0,14,44,5,10,0,18,38,18,57,17,25,0,482
2024-03-07 09:40:00,0,24,92,118,2,10,40,10,10,0,22,49,27,70,25,31,0,530
2024-03-07 09:50:00,1,27,83,119,0,12,37,8,14,0,23,45,25,63,22,28,0,507
2024-03-07 10:00:00,6,27,76,97,3,16,30,9,18,0,28,42,30,64,27,19,0,492
2024-03-07 10:10:00,11,23,79,107,0,6,29,2,19,0,19,34,24,59,17,27,0,456
2024-03-07 10:20:00,12,25,60,88,0,2,33,9,12,0,21,47,25,65,20,11,0,430
2024-03-07 10:30:00,14,31,73,114,0,12,43,13,13,0,26,56,29,84,22,19,0,549
2024-03-07 10:40:00,7,25,78,106,0,13,39,7,13,0,19,34,25,58,19,22,0,465
2024-03-07 10:50:00,20,32,74,105,0,8,39,3,16,0,22,38,35,49,26,32,0,499
2024-03-07 11:00:00,14,19,60,99,0,8,39,2,13,0,24,53,34,74,18,25,0,482
2024-03-07 11:10:00,19,23,57,91,0,9,31,8,11,0,20,46,22,68,19,21,0,445
2024-03-07 11:20:00,21,17,58,84,0,9,31,6,18,0,26,54,29,83,23,20,0,479
2024-03-07 11:30:00,18,27,63,85,0,12,31,6,20,0,23,42,28,70,24,27,0,476
2024-03-07 11:40:00,17,32,67,93,0,19,32,5,20,0,21,44,24,70,17,23,0,484
2024-03-07 11:50:00,14,19,65,83,0,5,33,1,21,0,32,60,34,73,32,22,0,494
2024-03-07 12:00:00,16,26,65,91,0,3,31,2,21,0,24,50,30,79,23,31,0,492
2024-03-07 12:10:00,6,36,73,94,0,7,33,4,18,0,29,51,26,72,21,26,0,496
2024-03-07 12:20:00,14,19,72,99,0,13,39,9,17,0,23,49,26,77,23,15,0,495
2024-03-07 12:30:00,16,28,71,96,0,9,30,9,20,0,36,56,40,84,28,33,0,556
2024-03-07 12:40:00,5,33,75,109,0,15,35,8,20,0,29,42,25,75,20,18,0,509
2024-03-07 12:50:00,10,20,68,95,0,12,36,9,17,0,30,57,31,81,23,28,0,517
2024-03-07 13:00:00,14,20,64,99,0,8,40,8,8,0,22,59,28,88,16,9,0,483
2024-03-07 13:10:00,9,16,81,114,0,5,30,8,26,0,44,71,26,91,21,8,0,550
2024-03-07 13:20:00,13,17,63,105,0,15,44,12,9,0,27,51,27,93,18,2,0,496
2024-03-07 13:30:00,19,27,59,88,0,10,33,7,10,0,24,44,27,79,23,15,0,465
2024-03-07 13:40:00,11,20,66,103,0,6,41,5,15,0,24,47,36,78,22,25,0,499
2024-03-07 13:50:00,15,24,62,94,0,8,38,7,11,0,27,45,37,70,28,30,0,496
2024-03-07 14:00:00,13,25,69,102,0,17,36,12,17,0,18,63,23,89,14,9,0,507
2024-03-07 14:10:00,19,28,72,112,0,8,45,7,14,0,21,67,35,97,26,12,0,563
2024-03-07 14:20:00,21,20,60,88,0,12,36,7,21,0,26,56,31,88,27,7,0,500
2024-03-07 14:30:00,21,36,73,104,0,17,40,11,16,0,25,55,29,99,26,12,0,564
2024-03-07 14:40:00,17,23,67,98,0,17,35,13,16,0,19,53,30,82,21,12,0,503
2024-03-07 14:50:00,13,20,66,97,0,24,41,8,17,0,30,57,34,134,33,9,0,583
2024-03-07 15:00:00,20,20,69,101,0,12,34,11,15,0,32,56,25,97,59,11,0,562
2024-03-07 15:10:00,12,18,65,106,0,16,48,12,15,0,32,71,35,88,29,16,0,563
2024-03-07 15:20:00,16,26,67,103,0,37,42,11,16,0,37,74,39,103,32,12,0,615
2024-03-07 15:30:00,18,14,64,80,0,7,24,5,11,0,20,21,18,61,12,0,0,355
2024-03-07 15:40:00,10,14,66,106,0,17,44,10,11,0,39,17,39,46,25,0,0,444
2024-03-07 15:50:00,21,17,63,93,0,14,34,8,19,0,25,46,22,75,18,15,0,470
2024-03-07 16:00:00,21,19,83,113,0,13,32,9,15,0,23,33,24,66,21,10,0,482
2024-03-07 16:10:00,6,34,87,122,0,10,48,7,8,0,38,17,30,49,27,9,0,492
2024-03-07 16:20:00,13,23,67,90,0,13,29,12,22,0,28,26,27,58,18,2,0,428
2024-03-07 16:30:00,11,23,63,99,0,4,40,4,15,0,21,57,18,93,18,7,0,473
2024-03-07 16:40:00,13,22,76,100,0,25,35,17,25,0,32,35,24,72,17,3,0,496
2024-03-07 16:50:00,16,18,67,91,0,12,31,8,20,0,33,75,33,101,28,19,0,552
2024-03-07 17:00:00,10,25,75,99,0,31,30,12,14,0,38,65,45,97,31,24,0,596
2024-03-07 17:10:00,21,26,79,107,0,15,44,8,11,0,32,24,29,73,25,2,0,496
2024-03-07 17:20:00,7,25,76,112,1,6,36,6,13,0,38,60,38,102,32,9,0,561
2024-03-07 17:30:00,14,18,68,105,0,28,46,15,14,0,37,69,39,103,30,24,0,610
2024-03-07 17:40:00,13,13,69,92,0,13,29,10,22,0,30,65,35,95,27,11,0,524
2024-03-07 17:50:00,14,37,89,125,0,5,36,2,20,0,39,66,36,300,33,18,0,820
2024-03-07 18:00:00,17,25,70,107,2,4,42,3,14,0,33,66,45,95,34,12,0,569
2024-03-07 18:10:00,14,35,61,91,0,5,37,3,17,0,25,72,21,102,18,5,0,506
2024-03-07 18:20:00,8,15,79,96,0,25,28,16,20,0,29,64,32,94,25,6,0,537
2024-03-07 18:30:00,11,14,57,87,0,42,39,4,13,0,24,58,32,95,30,4,0,510
2024-03-07 18:40:00,12,21,63,86,0,12,32,8,18,0,25,41,35,96,30,2,0,481
2024-03-07 18:50:00,14,22,59,87,0,7,34,7,16,0,28,31,35,88,41,4,0,473
2024-03-07 19:00:00,29,28,41,56,0,5,26,3,20,0,31,52,37,104,37,0,0,469
2024-03-07 19:10:00,14,19,48,60,0,9,24,5,15,0,14,45,32,75,28,15,0,403
2024-03-07 19:20:00,12,25,38,50,0,9,23,2,24,0,18,34,19,63,24,14,0,355
2024-03-07 19:30:00,15,35,43,55,0,3,18,2,13,0,17,42,19,80,29,13,0,384
2024-03-07 19:40:00,13,21,36,54,0,5,24,4,14,0,16,42,17,72,18,26,0,362
2024-03-07 19:50:00,12,29,48,62,0,17,23,6,19,0,26,42,32,83,46,14,0,459
2024-03-07 20:00:00,17,23,40,56,0,16,17,5,21,0,15,29,23,52,21,22,0,357
2024-03-07 20:10:00,16,27,39,46,0,3,15,4,14,0,15,28,17,75,26,18,0,343
2024-03-07 20:20:00,18,24,34,47,0,4,19,2,18,0,23,35,25,82,24,19,0,374
2024-03-07 20:30:00,14,19,31,41,0,6,15,2,14,0,14,22,16,52,18,29,0,293
2024-03-07 20:40:00,18,15,34,45,0,2,14,4,17,0,17,31,20,63,28,27,0,335
2024-03-07 20:50:00,14,16,23,33,0,14,13,4,16,0,14,26,23,50,20,22,0,288
2024-03-07 21:00:00,7,12,35,46,0,8,17,7,11,0,15,26,17,50,20,21,0,292
2024-03-07 21:10:00,15,25,27,45,0,3,20,4,19,0,10,26,20,50,27,20,0,311
2024-03-07 21:20:00,14,19,29,46,0,4,16,4,16,0,16,21,82,55,20,27,0,369
2024-03-07 21:30:00,12,12,21,29,0,5,9,5,10,0,10,18,15,45,19,25,0,235
2024-03-07 21:40:00,10,10,15,39,0,0,21,2,19,0,10,15,13,67,22,22,0,265
2024-03-07 21:50:00,14,13,20,26,0,4,12,3,11,0,13,16,16,36,21,32,0,237
2024-03-07 22:00:00,17,17,23,39,0,5,27,0,21,0,17,16,13,40,18,22,0,275
2024-03-07 22:10:00,11,24,28,41,0,9,16,3,12,0,19,17,24,49,28,24,0,305
2024-03-07 22:20:00,12,15,20,30,0,4,16,3,14,0,12,20,14,47,21,16,0,244
2024-03-07 22:30:00,18,16,25,35,0,2,11,0,12,0,7,17,7,39,11,17,0,217
2024-03-07 22:40:00,11,12,18,26,0,3,11,5,11,0,7,32,8,54,10,16,0,224
2024-03-07 22:50:00,9,14,14,28,0,3,16,1,15,0,6,15,9,27,8,25,0,190
2024-03-07 23:00:00,12,11,18,26,0,2,13,2,12,0,10,11,10,20,15,24,0,186
2024-03-07 23:10:00,11,6,13,17,0,3,4,5,4,0,6,14,7,37,7,18,0,152
2024-03-07 23:20:00,12,8,11,17,0,1,7,1,9,0,5,16,5,19,8,29,0,148
2024-03-07 23:30:00,8,8,9,14,0,0,6,0,5,0,4,10,5,17,4,14,0,104
2024-03-07 23:40:00,5,4,5,11,0,2,5,2,5,0,1,10,2,11,6,15,0,84
2024-03-07 23:50:00,11,9,14,13,0,4,4,3,3,0,4,8,5,13,7,15,0,113
2024-03-08 00:00:00,9,8,13,19,0,3,8,3,8,0,4,11,5,16,8,17,0,132
2024-03-08 00:10:00,12,8,10,12,0,6,5,5,5,0,4,9,4,11,7,19,0,117
2024-03-08 00:20:00,10,7,9,12,0,1,4,0,5,0,4,6,5,12,5,14,0,94
2024-03-08 00:30:00,7,5,5,11,0,0,7,0,6,0,3,4,3,7,5,7,0,70
2024-03-08 00:40:00,2,2,2,6,0,0,4,0,8,0,2,4,3,8,5,9,0,55
2024-03-08 00:50:00,2,2,2,4,0,3,3,4,3,0,0,4,0,7,0,7,0,41
2024-03-08 01:00:00,3,2,2,3,0,0,1,0,2,0,2,7,2,9,3,11,0,47
2024-03-08 01:10:00,8,3,4,7,0,0,4,0,4,0,1,5,1,6,0,11,0,54
2024-03-08 01:20:00,3,2,2,5,0,0,5,0,4,0,4,5,3,10,4,10,0,57
2024-03-08 01:30:00,0,3,0,3,0,0,2,0,2,0,3,8,3,8,4,12,0,48
2024-03-08 01:40:00,8,7,6,10,0,0,3,0,3,0,2,2,1,4,1,6,0,53
2024-03-08 01:50:00,7,5,5,5,0,1,1,0,1,0,1,5,2,7,3,10,0,53
2024-03-08 02:00:00,0,0,0,2,0,0,3,0,2,0,2,5,2,5,1,11,0,33
2024-03-08 02:10:00,0,0,0,0,0,1,0,1,0,0,2,6,2,6,2,14,0,34
2024-03-08 02:20:00,4,4,5,5,0,1,1,0,1,0,1,5,1,5,3,10,0,46
2024-03-08 02:30:00,3,5,3,3,0,0,0,0,0,0,1,1,1,1,0,1,0,19
2024-03-08 02:40:00,3,2,4,5,0,0,1,0,1,0,1,1,1,4,2,2,0,27
2024-03-08 02:50:00,3,3,4,1,0,0,0,0,0,0,1,3,1,5,1,7,0,29
2024-03-08 03:00:00,2,2,2,5,0,0,0,0,0,0,1,4,1,4,0,6,0,27
2024-03-08 03:10:00,3,2,2,4,0,0,2,0,2,0,0,4,0,5,0,7,0,31
2024-03-08 03:20:00,3,2,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,12
2024-03-08 03:30:00,3,2,2,1,0,0,0,0,0,0,1,5,1,5,2,8,0,30
2024-03-08 03:40:00,4,4,4,5,0,0,0,0,0,0,0,2,0,3,0,2,0,24
2024-03-08 03:50:00,3,3,3,5,0,0,1,0,1,0,0,3,0,4,0,3,0,26
2024-03-08 04:00:00,5,4,4,4,0,0,0,0,0,0,0,4,0,6,0,9,0,36
2024-03-08 04:10:00,8,8,11,9,0,0,2,0,2,0,2,8,2,13,3,10,0,78
2024-03-08 04:20:00,9,7,11,13,0,0,2,0,2,0,2,5,2,8,2,8,0,71
2024-03-08 04:30:00,7,4,10,12,0,0,5,0,5,0,2,3,2,4,3,8,0,65
2024-03-08 04:40:00,14,13,19,21,0,2,2,1,2,0,0,5,0,6,1,8,0,94
2024-03-08 04:50:00,19,20,34,39,0,1,8,0,8,0,1,4,1,11,1,7,0,154
2024-03-08 05:00:00,12,11,33,39,0,2,8,2,10,0,1,7,1,9,2,7,0,144
2024-03-08 05:10:00,19,17,46,55,0,0,11,0,9,0,3,8,3,11,4,14,0,200
2024-03-08 05:20:00,16,15,60,67,0,0,9,0,10,0,1,6,1,11,1,11,0,208
2024-03-08 05:30:00,9,14,89,93,0,0,10,0,11,0,5,13,7,26,7,16,0,300
2024-03-08 05:40:00,2,7,106,116,0,3,18,1,16,0,8,13,8,18,11,16,0,343
2024-03-08 05:50:00,1,9,110,110,0,1,15,0,15,0,7,13,8,22,9,18,0,338
2024-03-08 06:00:00,14,18,75,99,0,2,21,5,13,0,8,11,8,23,12,15,0,324
2024-03-08 06:10:00,8,14,96,109,0,7,18,5,18,0,14,20,14,38,15,22,0,398
2024-03-08 06:20:00,4,11,105,124,0,2,25,2,20,0,11,14,77,24,19,29,0,467
2024-03-08 06:30:00,7,15,110,135,0,5,25,2,12,0,10,24,11,52,14,22,0,444
2024-03-08 06:40:00,5,32,97,118,0,7,24,5,19,0,17,37,15,52,13,17,0,458
2024-03-08 06:50:00,12,44,99,135,0,8,35,4,15,0,11,33,13,41,12,22,0,484
2024-03-08 07:00:00,12,26,105,137,0,12,39,4,18,0,16,26,17,38,15,22,0,487
2024-03-08 07:10:00,6,37,101,130,0,12,31,8,21,0,14,28,22,52,15,29,0,506
2024-03-08 07:20:00,9,24,78,126,0,6,47,5,16,0,27,40,20,61,25,11,0,495
2024-03-08 07:30:00,8,41,112,142,1,15,35,10,12,0,27,47,42,61,22,22,0,597
2024-03-08 07:40:00,1,23,72,122,1,27,53,15,9,0,24,54,37,75,26,30,0,569
2024-03-08 07:50:00,7,15,81,133,3,20,54,20,17,0,22,59,25,72,21,26,0,575
2024-03-08 08:00:00,2,21,100,141,1,19,47,11,7,0,28,45,31,51,22,34,0,560
2024-03-08 08:10:00,3,37,94,122,1,13,36,7,12,0,30,45,33,63,24,27,0,547
2024-03-08 08:20:00,15,21,69,106,0,13,49,10,28,0,33,54,26,57,22,26,0,529
2024-03-08 08:30:00,17,16,81,117,0,9,39,6,15,0,28,41,26,50,24,34,0,503
2024-03-08 08:40:00,8,8,92,121,0,18,41,6,16,0,30,42,34,61,27,27,0,531
2024-03-08 08:50:00,9,29,64,97,0,21,38,3,14,0,21,45,19,57,17,31,0,465
2024-03-08 09:00:00,8,10,70,95,0,11,36,6,12,0,26,42,29,71,28,32,0,476
2024-03-08 09:10:00,4,21,81,95,0,6,26,3,15,0,27,44,23,65,17,45,0,472
2024-03-08 09:20:00,3,18,62,92,0,13,42,10,17,0,19,40,25,52,16,34,0,443
2024-03-08 09:30:00,7,20,68,99,1,11,33,6,15,0,18,45,19,63,15,40,0,460
2024-03-08 09:40:00,2,29,92,124,0,10,39,12,17,0,26,50,31,63,33,30,0,558
2024-03-08 09:50:00,1,35,79,117,0,10,38,11,14,0,26,45,30,58,23,29,0,516
2024-03-08 10:00:00,8,26,61,82,0,16,30,9,28,0,27,52,28,60,22,25,0,474
2024-03-08 10:10:00,11,32,56,80,0,12,33,3,20,0,30,45,29,63,22,23,0,459
2024-03-08 10:20:00,14,28,60,81,0,4,35,0,31,0,21,42,20,55,17,25,0,433
2024-03-08 10:30:00,10,29,78,98,3,33,31,0,19,0,37,62,43,87,25,18,0,573
2024-03-08 10:40:00,0,22,73,105,1,6,37,0,17,0,31,52,42,64,37,26,0,513
2024-03-08 10:50:00,0,35,75,107,3,14,39,0,20,0,23,47,30,109,24,31,0,557
2024-03-08 11:00:00,7,36,79,107,0,15,36,4,14,0,26,46,31,73,24,24,0,522
2024-03-08 11:10:00,20,24,64,96,0,9,40,9,19,0,26,50,31,68,30,45,0,531
2024-03-08 11:20:00,5,33,80,114,1,13,38,9,21,0,28,52,33,76,26,24,0,553
2024-03-08 11:30:00,7,22,54,93,0,15,41,7,17,0,29,58,23,76,21,11,0,474
2024-03-08 11:40:00,18,35,66,83,0,9,33,8,13,0,30,59,34,85,20,19,0,512
2024-03-08 11:50:00,20,39,71,95,0,48,33,15,13,0,31,56,34,105,25,20,0,605
2024-03-08 12:00:00,12,36,67,93,0,5,37,5,7,0,30,61,32,94,24,1,0,504
2024-03-08 12:10:00,13,44,73,103,0,11,44,10,16,0,23,51,26,90,19,10,0,533
2024-03-08 12:20:00,13,38,52,93,0,10,47,9,14,0,38,60,37,94,29,21,0,555
2024-03-08 12:30:00,18,42,83,134,0,183,54,2,6,0,25,70,31,94,22,7,0,771
2024-03-08 12:40:00,24,30,66,100,0,14,48,8,11,0,31,69,28,99,28,22,0,578
2024-03-08 12:50:00,20,39,87,115,0,16,39,12,19,0,31,72,29,88,25,26,0,618
2024-03-08 13:00:00,8,37,75,111,3,16,48,4,13,0,29,70,22,95,21,7,0,559
2024-03-08 13:10:00,2,19,53,89,2,12,48,10,5,0,31,68,26,94,20,5,0,484
2024-03-08 13:20:00,0,38,85,104,3,4,26,5,11,0,37,60,39,85,29,16,0,542
2024-03-08 13:30:00,2,37,86,123,0,6,37,4,16,0,29,72,31,93,17,11,0,564
2024-03-08 13:40:00,15,39,84,103,0,12,34,10,28,0,26,64,24,98,19,11,0,567
2024-03-08 13:50:00,14,40,85,125,0,7,42,7,11,0,28,67,33,94,27,18,0,598
2024-03-08 14:00:00,4,36,86,118,0,11,38,8,15,0,30,71,32,102,27,23,0,601
2024-03-08 14:10:00,16,22,65,83,0,10,36,15,20,0,25,79,27,103,20,13,0,534
2024-03-08 14:20:00,16,16,59,90,1,11,37,17,12,0,30,63,34,88,24,28,0,526
2024-03-08 14:30:00,13,24,72,101,0,10,29,13,16,0,24,94,28,120,19,17,0,580
2024-03-08 14:40:00,16,16,69,107,0,11,43,6,14,0,24,70,24,86,21,30,0,537
2024-03-08 14:50:00,17,21,82,120,0,16,48,12,10,0,25,71,39,104,22,16,0,603
2024-03-08 15:00:00,14,24,83,118,0,12,40,12,17,0,37,78,41,103,29,37,0,645
2024-03-08 15:10:00,4,23,79,122,1,11,51,8,10,0,36,71,34,89,26,27,0,592
2024-03-08 15:20:00,8,22,78,117,0,11,43,8,10,0,27,70,29,93,19,26,0,561
2024-03-08 15:30:00,7,30,101,142,0,17,48,13,16,0,26,70,32,101,23,18,0,644
2024-03-08 15:40:00,4,21,80,115,2,20,48,12,7,0,29,66,30,88,21,18,0,561
2024-03-08 15:50:00,16,30,84,116,0,25,39,8,16,0,33,69,30,99,25,20,0,610
2024-03-08 16:00:00,12,21,74,95,0,32,30,12,15,0,33,66,39,91,27,15,0,562
2024-03-08 16:10:00,21,21,67,98,0,14,34,11,18,0,34,59,33,91,28,28,0,557
2024-03-08 16:20:00,15,33,69,97,0,12,31,7,13,0,29,52,26,88,24,17,0,513
