datetime,D20Z,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,D54Z,V55Z,V56Z,D80Z,D81Z,D82Z,V83Z,V84Z,V85Z,D110Z,D111Z,D112Z,V113Z,V114Z,V115Z,V116Z,V117Z,V118Z,Total
2024-03-26 08:30:00,12,54,63,30,44,77,2,42,39,0,33,129,0,4,11,10,2,120,60,40,63,13,24,77,64,1013
2024-03-26 08:40:00,23,54,87,31,43,83,1,41,36,3,29,94,0,17,18,16,0,110,65,34,57,16,30,91,76,1055
2024-03-26 08:50:00,18,49,85,27,52,128,0,32,34,0,29,117,3,13,10,10,2,101,105,32,56,17,30,81,73,1104
2024-03-26 09:00:00,16,44,63,20,51,250,0,125,42,0,37,96,1,12,14,5,1,83,53,40,56,7,34,85,52,1187
2024-03-26 09:10:00,17,39,61,16,46,515,0,78,36,2,20,81,0,18,7,12,1,90,41,42,53,9,14,72,60,1330
2024-03-26 09:20:00,23,53,67,25,39,258,0,21,31,0,31,92,1,17,5,4,2,71,41,38,47,27,19,67,51,1030
2024-03-26 09:30:00,8,35,61,27,51,111,0,25,37,0,32,75,0,23,15,6,2,100,45,34,52,39,17,84,62,941
2024-03-26 09:40:00,16,37,59,17,40,49,0,24,32,0,23,80,4,16,13,6,1,84,48,31,69,29,17,77,65,837
2024-03-26 09:50:00,14,45,63,30,54,193,1,31,37,0,30,81,0,13,8,8,1,83,40,29,51,35,31,75,55,1008
2024-03-26 10:00:00,19,62,57,36,33,299,0,31,40,0,34,89,0,15,11,6,1,80,44,44,48,81,23,75,50,1178
2024-03-26 10:10:00,11,27,47,17,36,824,1,94,33,2,27,82,0,13,11,6,1,69,39,34,45,7,20,66,51,1563
2024-03-26 10:20:00,12,43,66,18,39,324,0,19,28,1,20,57,0,20,4,2,0,84,44,36,57,14,18,79,50,1035
2024-03-26 10:30:00,8,31,57,14,36,46,0,20,36,0,19,53,3,17,24,7,1,75,41,29,49,37,24,77,56,760
2024-03-26 10:40:00,24,64,47,38,45,58,0,25,40,0,23,66,0,18,14,9,0,94,36,43,56,13,18,86,41,858
2024-03-26 10:50:00,12,30,60,20,38,58,0,28,15,0,32,86,0,14,9,7,3,87,57,33,54,9,15,69,54,790
2024-03-26 11:00:00,11,40,53,25,40,34,0,14,27,0,25,72,0,16,9,13,0,70,38,31,48,22,20,65,59,732
2024-03-26 11:10:00,11,45,58,22,53,313,1,32,26,2,19,77,0,18,9,6,0,73,35,29,65,130,17,69,56,1166
2024-03-26 11:20:00,13,36,48,21,32,256,0,71,25,0,23,57,0,12,4,13,2,75,45,35,47,69,17,69,44,1014
2024-03-26 11:30:00,15,56,59,30,40,697,0,38,27,0,31,82,0,16,15,4,0,111,48,26,52,15,27,73,50,1512
2024-03-26 11:40:00,13,33,64,17,47,166,0,26,33,0,22,73,0,15,6,5,1,91,42,32,59,47,11,82,52,937
2024-03-26 11:50:00,15,42,42,31,32,287,0,31,37,0,18,56,1,12,3,3,0,99,37,36,56,139,13,87,40,1117
2024-03-26 12:00:00,16,51,57,25,40,50,0,21,35,0,18,60,1,20,5,5,2,98,45,32,54,51,23,73,54,836
2024-03-26 12:10:00,17,55,52,27,55,52,1,24,32,2,36,80,0,8,6,6,1,116,48,33,50,9,13,82,46,851
2024-03-26 12:20:00,17,42,53,17,40,44,0,22,32,0,29,77,0,17,6,6,1,115,53,30,56,14,9,73,54,807
2024-03-26 12:30:00,14,48,47,22,39,44,0,27,30,0,27,67,1,13,9,13,1,95,30,41,50,62,16,87,47,830
2024-03-26 12:40:00,7,38,58,11,31,93,0,37,41,0,21,70,0,17,8,4,1,105,38,55,78,113,13,87,54,980
2024-03-26 12:50:00,11,34,50,15,19,265,0,28,33,0,27,61,0,7,10,12,1,99,41,48,85,11,14,82,46,999
2024-03-26 13:00:00,13,53,46,15,26,576,0,46,37,0,25,61,1,17,11,7,5,117,50,46,70,13,23,80,46,1384
2024-03-26 13:10:00,17,46,55,18,38,164,0,31,34,0,20,78,0,18,6,10,2,89,41,44,65,11,26,96,53,962
2024-03-26 13:20:00,11,38,60,18,41,184,0,30,40,0,17,62,1,12,3,7,1,92,51,43,72,10,21,81,56,951
2024-03-26 13:30:00,13,48,53,14,53,51,0,36,27,0,24,61,0,11,11,8,2,100,38,40,64,11,18,81,60,824
2024-03-26 13:40:00,14,50,47,13,50,36,0,16,33,0,25,71,0,16,10,8,1,111,30,57,63,19,12,92,44,818
2024-03-26 13:50:00,19,54,61,40,41,49,0,28,35,0,18,72,1,15,8,6,1,118,43,42,64,11,22,100,61,909
2024-03-26 14:00:00,12,51,66,25,51,53,0,26,35,0,25,75,0,19,11,6,3,95,62,36,59,15,22,82,56,885
2024-03-26 14:10:00,13,49,56,21,43,60,0,30,30,0,33,90,0,19,14,13,5,99,49,66,72,11,13,91,51,928
2024-03-26 14:20:00,19,60,55,22,30,53,0,31,33,0,33,93,0,17,10,4,0,104,46,49,66,3,19,88,63,898
2024-03-26 14:30:00,17,62,69,23,40,49,0,29,33,0,21,80,1,13,9,9,4,119,52,48,72,6,27,95,57,935
2024-03-26 14:40:00,16,60,66,20,39,406,0,41,40,1,24,77,0,15,6,4,0,141,47,35,82,2,28,90,54,1294
2024-03-26 14:50:00,17,59,58,27,51,298,0,212,28,0,25,82,0,19,11,9,2,125,58,30,72,6,12,95,60,1356
2024-03-26 15:00:00,11,45,63,17,31,439,0,35,30,0,16,72,2,22,7,10,2,122,60,23,64,21,19,75,54,1240
2024-03-26 15:10:00,28,67,65,32,37,148,1,104,40,1,23,67,0,17,8,7,3,120,43,28,65,37,17,88,56,1102
2024-03-26 15:20:00,28,74,66,25,49,72,0,47,34,0,21,74,0,17,6,1,1,124,67,34,66,63,18,85,58,1030
2024-03-26 15:30:00,22,62,54,21,44,54,0,31,31,0,24,88,0,11,8,7,1,161,54,49,69,51,23,94,48,1007
2024-03-26 15:40:00,26,78,67,32,44,61,0,39,30,0,17,82,0,19,12,15,0,141,66,30,78,17,20,93,57,1024
2024-03-26 15:50:00,19,71,75,23,43,64,0,26,34,0,24,81,3,18,8,10,2,141,59,44,62,10,19,108,63,1007
2024-03-26 16:00:00,36,90,90,34,45,717,0,64,37,0,22,95,2,19,7,10,4,139,69,26,70,5,31,94,77,1783
2024-03-26 16:10:00,38,94,81,40,53,332,1,337,29,1,27,90,0,15,12,15,5,136,70,38,68,16,32,94,64,1688
2024-03-26 16:20:00,27,77,76,28,50,235,0,39,45,0,28,104,0,17,10,14,2,153,60,20,66,37,15,87,67,1257
2024-03-26 16:30:00,29,82,75,33,50,313,0,173,36,0,31,89,0,12,7,8,4,160,73,27,72,14,32,90,66,1476
2024-03-26 16:40:00,24,78,70,30,47,58,0,29,33,0,31,79,0,18,10,12,8,160,71,9,65,34,31,67,67,1031
2024-03-26 16:50:00,31,81,66,38,43,71,0,40,36,0,23,78,1,20,11,19,6,143,64,28,63,44,19,100,65,1090
2024-03-26 17:00:00,42,98,89,32,37,39,0,18,28,0,20,89,0,16,8,14,2,144,83,21,56,74,30,91,58,1089
2024-03-26 17:10:00,23,73,78,26,44,58,0,38,29,0,21,75,0,24,10,13,5,153,74,18,68,111,42,81,75,1139
2024-03-26 17:20:00,27,96,72,43,34,68,0,37,39,0,28,94,1,11,14,12,4,177,70,14,68,18,71,82,54,1134
2024-03-26 17:30:00,25,77,78,21,42,69,0,30,40,0,27,89,0,20,11,8,1,144,64,23,56,41,56,112,69,1103
2024-03-26 17:40:00,21,79,76,31,31,70,0,35,36,0,32,79,0,17,13,11,6,172,74,18,69,4,31,102,65,1072
2024-03-26 17:50:00,23,60,75,20,45,273,0,112,32,0,22,88,0,21,8,17,5,137,57,17,66,11,45,89,58,1281
2024-03-26 18:00:00,24,63,59,28,39,63,0,93,40,0,24,77,1,13,6,16,3,162,60,9,56,11,48,97,59,1051
2024-03-26 18:10:00,19,71,77,23,40,299,0,98,27,0,23,73,0,18,12,10,4,137,56,27,53,4,35,91,63,1260
2024-03-26 18:20:00,20,55,42,23,27,76,0,201,30,0,16,66,1,16,10,14,3,136,52,26,47,8,32,91,36,1028
2024-03-26 18:30:00,18,68,63,28,41,258,0,33,35,0,18,75,0,18,4,12,1,116,61,59,40,4,37,85,55,1129
2024-03-26 18:40:00,13,48,46,22,32,218,0,122,30,0,14,66,0,27,5,8,2,112,50,76,38,3,29,94,42,1097
2024-03-26 18:50:00,11,55,47,15,33,40,0,16,28,0,19,59,0,22,12,6,4,98,45,100,23,4,19,80,38,774
2024-03-26 19:00:00,8,32,39,16,33,32,0,17,22,0,16,47,1,15,19,23,4,89,46,91,27,6,12,71,45,711
2024-03-26 19:10:00,2,20,45,1,3,32,0,16,19,0,8,47,1,23,14,38,3,90,37,76,32,6,8,98,53,672
2024-03-26 19:20:00,6,25,41,2,3,27,0,14,21,0,11,32,0,20,5,42,1,103,53,70,22,9,14,102,46,669
2024-03-26 19:30:00,3,27,27,4,1,154,0,86,17,0,13,38,0,33,3,40,1,64,32,55,9,18,15,85,36,761
2024-03-26 19:40:00,11,41,41,1,2,59,0,11,21,0,11,26,0,24,5,51,2,86,42,80,15,6,17,86,45,683
2024-03-26 19:50:00,7,22,34,4,1,139,0,34,16,0,9,48,0,25,4,43,0,57,21,54,8,2,7,62,27,624
2024-03-26 20:00:00,6,20,32,3,2,38,0,28,17,0,7,28,0,25,1,38,2,63,22,71,6,24,9,78,36,556
2024-03-26 20:10:00,8,27,36,5,1,163,0,12,20,0,12,45,1,34,4,45,0,65,39,61,14,1,17,76,43,729
2024-03-26 20:20:00,1,16,25,0,2,163,0,15,18,0,9,37,0,25,1,37,2,51,18,54,4,8,7,62,26,581
2024-03-26 20:30:00,4,14,16,1,0,99,0,10,17,0,8,37,1,27,0,44,0,56,20,58,7,3,2,72,16,512
2024-03-26 20:40:00,7,13,24,0,0,153,0,18,24,0,7,33,0,40,6,31,1,47,20,54,7,0,4,67,27,583
2024-03-26 20:50:00,4,13,19,0,0,60,0,28,9,0,11,31,0,30,5,32,2,33,21,41,3,0,7,43,25,417
2024-03-26 21:00:00,8,17,23,1,0,13,0,7,11,0,5,25,1,24,7,26,1,42,15,41,3,0,5,57,19,351
2024-03-26 21:10:00,4,10,14,0,3,16,0,9,13,0,5,53,23,30,1,26,2,45,14,40,4,3,2,67,8,392
2024-03-26 21:20:00,2,18,27,7,2,10,0,2,9,0,6,35,1,25,2,27,1,35,20,39,6,2,6,50,29,361
2024-03-26 21:30:00,3,28,25,2,1,17,0,10,18,0,5,29,1,22,1,33,1,45,17,46,5,0,4,61,20,394
2024-03-26 21:40:00,4,9,22,0,0,11,0,4,10,0,7,19,0,19,2,37,0,39,30,38,9,0,3,49,26,338
2024-03-26 21:50:00,4,16,20,3,1,166,0,6,8,0,5,27,0,24,3,39,0,51,30,52,9,1,9,58,22,554
2024-03-26 22:00:00,5,16,22,1,2,196,0,38,11,0,9,26,0,30,1,23,2,39,15,42,11,2,6,39,20,556
2024-03-26 22:10:00,3,14,29,1,1,511,0,5,9,0,1,31,0,16,5,30,2,39,20,43,6,4,5,55,25,855
2024-03-26 22:20:00,8,20,22,1,0,413,0,12,15,0,5,38,0,29,5,36,0,35,23,30,10,0,8,37,24,771
2024-03-26 22:30:00,3,11,18,0,0,158,0,7,14,0,4,26,0,37,5,28,0,31,13,34,2,1,5,40,17,454
2024-03-26 22:40:00,0,5,15,0,0,63,0,12,8,0,8,29,0,19,0,32,0,37,22,43,10,0,5,45,11,364
2024-03-26 22:50:00,0,4,10,0,0,13,0,6,12,0,3,12,0,20,2,16,1,13,5,16,1,0,3,18,10,165
2024-03-26 23:00:00,0,6,17,0,0,10,0,5,10,0,6,14,0,19,3,22,0,24,15,23,4,0,2,31,21,232
2024-03-26 23:10:00,0,4,12,2,0,13,0,5,12,0,4,10,0,9,2,26,0,26,12,33,8,0,2,30,16,226
2024-03-26 23:20:00,2,9,17,1,0,9,0,6,10,0,1,9,1,16,3,20,0,26,10,30,5,0,0,27,18,220
2024-03-26 23:30:00,0,1,8,1,0,165,0,4,9,0,5,16,0,18,5,24,0,20,11,28,5,1,1,25,9,356
2024-03-26 23:40:00,1,6,8,2,0,208,0,6,7,0,0,5,0,4,1,17,0,25,7,32,7,0,2,30,8,376
2024-03-26 23:50:00,1,5,13,1,1,203,0,0,2,0,1,3,0,3,1,11,0,12,7,17,2,1,0,20,15,319
2024-03-27 00:00:00,0,3,8,0,0,853,0,47,5,0,1,7,0,13,1,17,0,24,22,26,8,0,2,34,8,1079
2024-03-27 00:10:00,1,1,9,0,0,436,0,14,6,0,2,7,1,8,1,11,0,16,8,23,5,3,1,23,6,582
2024-03-27 00:20:00,0,3,8,2,1,358,0,1,1,0,2,4,0,4,2,9,0,15,8,15,6,0,3,17,13,472
2024-03-27 00:30:00,0,2,11,0,4,2,0,0,1,0,0,2,0,4,0,7,0,10,11,11,8,1,0,20,16,110
2024-03-27 00:40:00,0,0,6,0,0,5,0,2,3,0,2,3,0,5,0,10,0,11,4,16,4,0,2,17,6,96
2024-03-27 00:50:00,1,4,6,3,0,1,0,1,1,0,1,3,0,4,0,4,0,9,6,11,8,2,2,12,9,88
2024-03-27 01:00:00,0,0,2,0,0,1,0,1,1,0,5,6,0,9,1,4,0,5,0,8,2,0,0,6,2,53
2024-03-27 01:10:00,0,0,6,0,0,209,0,22,2,0,1,3,0,4,0,9,0,7,5,8,5,1,0,11,9,302
2024-03-27 01:20:00,0,0,3,0,0,104,0,0,0,0,0,5,0,5,3,7,0,5,2,7,4,0,1,5,6,157
2024-03-27 01:30:00,0,0,6,1,0,157,0,0,0,0,2,3,0,5,1,3,0,3,2,6,1,0,0,6,8,204
2024-03-27 01:40:00,0,0,2,0,0,607,0,1,2,0,0,4,0,5,1,3,0,4,0,7,1,0,0,5,3,645
2024-03-27 01:50:00,0,0,2,0,0,72,0,2,3,0,1,2,0,3,0,4,0,4,2,4,3,0,0,4,2,108
2024-03-27 02:00:00,0,0,5,0,0,131,0,50,1,0,1,1,0,1,0,7,0,2,2,4,1,0,0,3,6,215
2024-03-27 02:10:00,0,0,5,0,0,1,0,1,1,0,1,2,0,2,0,5,0,3,3,4,1,0,0,8,5,42
2024-03-27 02:20:00,0,0,1,0,0,1,0,0,1,0,3,2,0,2,2,1,0,3,1,4,1,0,0,5,0,27
2024-03-27 02:30:00,0,41,8,0,0,1,0,1,1,0,0,2,0,2,1,5,0,7,5,7,4,0,1,8,2,96
2024-03-27 02:40:00,0,1,2,2,0,0,0,0,0,0,1,4,0,5,1,5,0,1,0,2,0,0,0,2,0,26
2024-03-27 02:50:00,0,0,2,0,2,782,0,0,0,0,1,4,0,2,0,4,0,4,4,6,1,0,0,4,2,818
2024-03-27 03:00:00,0,2,3,3,5,691,0,0,0,0,0,2,0,3,0,3,0,3,3,4,2,2,1,6,2,735
2024-03-27 03:10:00,0,0,1,0,0,1131,0,2,4,0,0,2,0,2,0,4,0,6,4,6,4,0,0,7,2,1175
2024-03-27 03:20:00,0,1,2,0,0,1369,0,2,2,0,1,3,0,5,1,4,0,3,4,3,3,1,2,6,4,1416
2024-03-27 03:30:00,0,1,3,0,1,925,0,1,1,0,2,6,0,11,2,4,0,0,1,0,0,0,0,2,2,962
2024-03-27 03:40:00,1,1,5,0,1,677,0,1,3,0,2,3,0,4,0,6,0,6,6,7,4,4,0,8,7,746
2024-03-27 03:50:00,0,0,4,0,0,1,0,1,1,0,1,2,0,6,0,4,0,4,3,6,1,1,0,6,4,45
2024-03-27 04:00:00,0,2,3,1,0,4,0,3,4,0,6,11,0,9,0,12,0,7,1,11,1,1,0,12,3,91
2024-03-27 04:10:00,0,1,4,1,0,2,0,0,2,0,0,9,0,14,1,5,0,7,2,4,1,0,0,6,3,62
2024-03-27 04:20:00,0,0,2,0,0,1,0,1,1,0,3,9,0,13,0,7,0,3,4,5,3,0,0,5,4,61
2024-03-27 04:30:00,0,0,3,0,0,26,0,1,4,0,4,10,0,14,3,9,1,4,5,5,2,0,0,6,5,102
2024-03-27 04:40:00,0,3,8,0,4,113,0,2,3,0,4,8,1,15,0,15,0,11,11,15,6,2,0,18,11,250
2024-03-27 04:50:00,1,2,5,0,1,134,0,44,5,0,1,11,0,16,0,10,0,4,4,6,1,2,0,5,4,256
2024-03-27 05:00:00,0,0,5,0,0,178,0,4,7,1,8,16,0,20,1,22,0,14,5,15,2,0,1,18,4,321
2024-03-27 05:10:00,1,5,6,0,3,261,0,9,12,0,2,17,1,17,2,18,0,13,7,13,6,1,1,21,6,422
2024-03-27 05:20:00,0,5,11,0,0,157,0,3,4,0,5,34,2,39,1,31,0,21,13,20,7,1,1,23,17,395
2024-03-27 05:30:00,1,3,16,0,5,150,0,13,16,1,8,41,0,26,1,47,0,39,18,56,6,4,0,43,19,513
2024-03-27 05:40:00,2,8,23,1,0,17,0,7,13,0,10,52,2,17,1,44,1,37,25,49,18,0,1,46,33,407
2024-03-27 05:50:00,2,7,33,3,4,20,0,13,19,0,25,69,0,33,3,46,0,38,31,51,20,5,1,50,41,514
2024-03-27 06:00:00,0,5,44,10,25,21,0,11,19,0,13,46,0,23,4,27,0,40,32,64,14,7,1,42,34,482
2024-03-27 06:10:00,3,11,24,2,20,23,0,13,19,0,22,87,0,13,8,6,0,60,33,62,18,3,8,51,27,513
2024-03-27 06:20:00,6,15,38,7,28,39,0,22,33,0,21,82,0,15,9,3,1,52,33,51,30,2,7,48,39,581
2024-03-27 06:30:00,4,18,53,15,24,168,0,19,19,0,26,74,0,18,8,2,2,74,44,51,26,3,10,51,51,760
2024-03-27 06:40:00,8,22,56,12,44,200,1,238,36,2,19,77,0,18,3,6,0,72,51,45,47,13,11,72,51,1104
2024-03-27 06:50:00,4,22,60,9,34,133,0,250,32,0,19,85,0,19,4,5,0,88,51,31,49,10,9,82,59,1055
2024-03-27 07:00:00,8,16,41,4,32,329,0,43,32,0,25,86,1,17,6,3,1,74,40,36,44,7,11,64,41,961
2024-03-27 07:10:00,8,28,69,14,54,180,0,50,36,0,20,97,0,17,8,4,1,87,43,39,50,8,16,74,51,954
2024-03-27 07:20:00,9,31,66,17,40,373,0,42,40,0,25,109,0,16,10,6,0,109,63,44,62,11,17,92,65,1247
2024-03-27 07:30:00,19,51,77,21,43,258,0,124,41,0,27,100,0,20,9,9,0,95,70,40,67,11,28,77,75,1262
2024-03-27 07:40:00,26,58,98,33,59,84,0,48,41,0,34,92,0,12,11,12,0,121,68,41,83,21,27,103,89,1161
2024-03-27 07:50:00,14,42,78,33,44,66,0,44,34,0,31,123,1,14,12,5,0,101,57,38,55,12,17,82,68,971
2024-03-27 08:00:00,20,50,76,24,45,71,0,43,40,0,34,99,1,10,13,5,0,88,51,35,60,7,26,77,66,941
2024-03-27 08:10:00,13,47,66,24,37,248,0,46,37,0,31,99,0,10,13,6,3,114,46,40,54,3,22,88,63,1110
2024-03-27 08:20:00,14,47,76,25,54,159,0,80,37,0,35,126,0,9,11,8,0,107,128,38,58,9,20,86,63,1190
2024-03-27 08:30:00,14,42,65,21,40,167,1,86,44,2,40,102,1,12,10,10,2,93,49,36,61,12,16,83,62,1071
2024-03-27 08:40:00,18,52,87,27,44,206,1,50,21,0,31,116,0,11,10,6,2,121,55,45,68,5,32,103,81,1192
2024-03-27 08:50:00,15,58,73,26,51,70,0,41,31,0,31,102,1,14,13,13,0,112,61,48,60,12,31,90,65,1018
2024-03-27 09:00:00,17,54,61,28,47,161,0,45,36,0,35,103,1,16,7,9,2,84,52,36,53,13,33,76,62,1031
2024-03-27 09:10:00,20,51,71,25,52,65,0,36,43,0,16,62,0,18,7,12,3,83,63,46,49,15,28,90,66,921
2024-03-27 09:20:00,19,52,70,28,46,66,0,34,34,0,25,92,1,14,9,16,7,90,52,33,63,32,13,72,66,934
2024-03-27 09:30:00,16,45,70,30,52,614,0,40,40,0,37,99,0,13,8,14,1,93,46,30,51,15,14,77,66,1471
2024-03-27 09:40:00,12,43,63,24,33,1071,0,23,23,0,40,89,0,19,9,9,0,96,44,30,50,14,24,75,50,1841
2024-03-27 09:50:00,17,40,54,15,39,135,0,183,33,0,26,79,0,17,6,6,0,77,33,35,42,8,24,74,51,994
2024-03-27 10:00:00,16,40,59,19,46,338,0,28,33,0,21,78,1,16,12,8,0,79,44,36,47,10,11,81,57,1080
2024-03-27 10:10:00,9,35,68,22,54,66,0,23,27,0,29,65,0,16,7,12,0,95,46,40,63,14,18,91,65,865
2024-03-27 10:20:00,17,43,58,21,44,46,1,27,32,0,30,91,0,12,7,10,1,87,47,39,54,11,28,81,52,839
2024-03-27 10:30:00,11,49,68,26,44,35,0,13,23,0,27,81,0,16,11,4,3,69,52,40,50,62,16,66,66,832
2024-03-27 10:40:00,16,48,70,27,42,47,0,30,25,0,27,79,0,18,6,45,2,84,43,46,71,32,17,84,62,921
2024-03-27 10:50:00,17,38,62,27,59,232,0,48,29,0,20,76,0,14,5,7,0,93,42,38,66,61,20,88,58,1100
2024-03-27 11:00:00,7,29,54,18,46,454,0,29,27,0,17,62,0,17,8,7,3,79,40,52,66,54,17,85,60,1231
2024-03-27 11:10:00,9,35,49,18,34,216,0,22,25,0,23,83,0,23,10,5,0,83,43,36,53,63,16,70,52,968
2024-03-27 11:20:00,10,44,53,26,37,361,0,22,27,0,21,50,0,16,6,8,1,84,47,39,64,29,14,79,64,1102
2024-03-27 11:30:00,15,40,57,16,55,42,0,25,29,0,20,66,1,17,7,5,1,73,47,43,63,43,25,78,49,817
2024-03-27 11:40:00,13,44,55,16,39,38,0,21,26,0,18,58,0,20,3,9,2,88,46,51,48,225,25,85,51,981
2024-03-27 11:50:00,13,39,60,26,53,54,0,25,28,0,21,62,0,18,10,7,2,104,42,41,60,346,14,88,61,1174
2024-03-27 12:00:00,17,53,56,32,53,59,0,27,27,0,30,90,0,14,15,14,3,84,43,35,54,375,19,85,53,1238
2024-03-27 12:10:00,15,47,55,21,33,229,0,141,35,0,22,84,0,15,8,7,2,98,37,45,54,294,20,74,55,1391
2024-03-27 12:20:00,20,48,54,19,38,467,0,149,23,0,28,69,1,18,15,7,1,78,35,42,53,214,18,75,49,1521
2024-03-27 12:30:00,13,38,48,19,40,208,0,89,38,0,21,78,0,13,12,3,1,109,43,39,51,339,18,80,42,1342
2024-03-27 12:40:00,15,46,60,31,45,808,0,38,29,0,17,66,1,10,9,5,0,113,47,37,57,520,18,97,59,2128
2024-03-27 12:50:00,13,47,49,23,45,44,0,23,28,0,21,78,0,11,9,10,0,109,54,32,55,433,17,71,56,1228
2024-03-27 13:00:00,6,32,47,18,36,54,1,25,36,0,17,61,0,15,6,11,2,95,49,37,51,496,21,75,42,1233
2024-03-27 13:10:00,15,48,59,17,46,50,0,27,37,0,22,76,1,16,19,5,0,114,48,35,58,520,24,97,63,1397
2024-03-27 13:20:00,12,40,53,25,40,55,0,31,30,0,27,67,1,23,6,8,0,109,47,31,46,303,18,87,51,1110
2024-03-27 13:30:00,15,46,58,15,45,68,0,35,43,0,18,63,0,14,3,6,0,94,53,27,57,398,21,66,63,1208
2024-03-27 13:40:00,18,46,57,26,55,368,0,37,36,0,18,68,0,16,11,8,1,109,42,22,56,272,17,90,42,1415
2024-03-27 13:50:00,13,48,70,35,56,172,0,67,34,0,22,64,0,18,4,7,1,102,45,30,52,324,22,86,64,1336
2024-03-27 14:00:00,12,46,48,28,31,115,0,31,27,0,28,68,4,14,9,7,1,101,41,31,42,267,32,69,49,1101
2024-03-27 14:10:00,17,46,65,23,47,391,0,130,27,0,29,86,0,16,8,3,1,117,37,31,56,213,18,91,53,1505
2024-03-27 14:20:00,24,67,67,36,41,263,0,29,26,0,31,91,0,16,9,12,2,123,49,27,57,254,24,83,60,1391
2024-03-27 14:30:00,25,66,59,40,46,70,0,42,34,0,23,71,0,12,11,10,0,125,42,31,53,409,19,103,63,1354
2024-03-27 14:40:00,19,60,67,32,36,59,0,40,32,0,24,80,0,16,4,10,4,143,67,19,55,273,21,96,55,1212
2024-03-27 14:50:00,11,46,45,20,30,43,0,26,29,0,31,95,1,13,35,8,8,98,54,34,47,241,23,81,53,1072
2024-03-27 15:00:00,35,82,68,37,48,47,0,24,28,0,23,83,2,13,13,6,2,117,57,30,60,331,35,87,60,1288
2024-03-27 15:10:00,21,59,70,27,46,60,0,33,28,0,27,82,1,19,6,1,2,114,60,32,41,334,28,87,67,1245
2024-03-27 15:20:00,15,60,74,28,48,266,0,233,29,0,27,89,0,14,9,5,2,129,50,25,56,432,21,100,56,1768
2024-03-27 15:30:00,22,69,82,36,47,350,0,42,25,0,29,77,0,17,5,7,3,137,72,33,55,334,31,79,71,1623
2024-03-27 15:40:00,26,88,80,37,50,771,0,203,32,0,22,74,0,21,8,7,1,147,74,24,58,430,37,85,67,2342
2024-03-27 15:50:00,19,84,78,34,54,251,1,30,28,1,22,82,0,22,16,12,7,156,67,16,66,398,36,102,75,1657
2024-03-27 16:00:00,23,80,76,45,65,61,0,39,31,0,30,97,1,17,24,5,1,149,67,26,49,327,39,98,77,1427
2024-03-27 16:10:00,24,78,81,33,59,158,0,43,26,0,44,114,0,10,11,8,2,151,65,24,58,322,28,97,64,1500
2024-03-27 16:20:00,28,77,64,34,53,229,0,30,5,0,26,94,4,16,11,4,1,154,65,22,60,370,37,99,60,1543
2024-03-27 16:30:00,16,63,72,39,54,126,0,29,16,0,22,83,0,15,9,8,5,158,82,48,56,353,27,112,70,1463
2024-03-27 16:40:00,28,82,68,35,43,57,0,32,31,0,32,83,0,14,10,12,3,157,69,58,40,444,42,104,62,1506
2024-03-27 16:50:00,22,77,83,45,61,150,0,38,23,0,28,86,0,16,9,20,4,159,62,46,37,261,44,101,86,1458
2024-03-27 17:00:00,16,80,80,45,66,118,0,41,10,0,29,88,1,20,11,30,4,157,77,57,59,415,33,99,69,1605
2024-03-27 17:10:00,28,82,86,51,61,455,0,76,2,0,32,90,0,15,6,60,4,148,97,20,53,342,35,80,79,1902
2024-03-27 17:20:00,22,81,97,55,59,332,0,50,18,0,24,80,1,14,7,47,7,159,88,11,55,167,50,91,75,1590
2024-03-27 17:30:00,20,79,65,55,58,168,0,146,3,0,37,96,0,12,9,58,6,164,67,5,66,146,49,75,51,1435
2024-03-27 17:40:00,19,68,71,49,45,75,0,56,5,0,36,98,0,5,6,60,6,152,94,15,53,198,38,85,71,1305
2024-03-27 17:50:00,24,83,74,54,59,49,0,29,8,0,26,77,0,16,5,62,1,148,79,47,54,212,42,84,61,1294
2024-03-27 18:00:00,28,76,73,53,55,63,0,39,15,5,30,75,0,17,9,65,6,132,78,47,54,309,42,98,67,1436
2024-03-27 18:10:00,10,56,57,51,41,63,0,36,11,28,30,71,0,13,7,60,1,136,52,46,58,343,34,87,49,1340
2024-03-27 18:20:00,12,46,72,34,47,54,0,23,18,35,30,79,0,14,9,45,3,130,56,60,45,192,24,98,68,1194
2024-03-27 18:30:00,19,53,61,41,58,45,0,28,15,24,31,65,0,14,7,43,1,128,66,63,43,305,27,88,63,1288
2024-03-27 18:40:00,13,51,56,38,45,53,0,28,19,27,14,43,0,17,12,38,2,139,63,59,39,251,28,83,66,1184
2024-03-27 18:50:00,12,42,54,19,35,45,0,29,19,25,16,56,0,12,25,42,0,112,49,66,44,29,10,107,70,918
2024-03-27 19:00:00,12,36,44,2,9,40,0,19,18,31,10,55,1,18,32,52,2,96,48,74,34,20,11,106,55,825
2024-03-27 19:10:00,6,26,38,0,1,31,0,21,11,21,11,54,0,26,35,42,2,100,45,72,35,18,11,121,44,771
2024-03-27 19:20:00,5,27,39,4,0,80,0,22,15,30,6,43,0,16,34,39,3,84,38,67,34,9,8,99,41,743
2024-03-27 19:30:00,6,24,30,3,1,200,0,25,14,22,5,45,0,20,37,52,2,64,27,48,18,21,7,95,40,806
