datetime,D21Z,D22Z,D23Z,V24Z,V25Z,V26Z,D81Z,V82Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-26 07:50:00,4,43,4,2,12,7,69,31,15,10,10,12,11,5,235
2024-03-26 08:00:00,2,48,8,2,10,6,46,29,19,14,10,9,14,0,217
2024-03-26 08:10:00,4,47,3,1,14,3,62,28,14,8,15,13,10,16,238
2024-03-26 08:20:00,5,50,1,7,16,6,71,33,15,13,13,10,17,16,273
2024-03-26 08:30:00,8,64,4,3,12,14,79,43,14,13,14,19,18,13,318
2024-03-26 08:40:00,4,45,4,3,15,4,70,27,18,16,17,24,15,16,278
2024-03-26 08:50:00,4,61,7,3,16,10,77,32,22,12,13,15,12,10,294
2024-03-26 09:00:00,3,48,4,2,13,7,55,29,10,8,16,19,10,12,236
2024-03-26 09:10:00,1,58,8,1,14,15,55,22,9,12,11,9,13,6,234
2024-03-26 09:20:00,4,57,5,2,17,9,74,32,14,12,11,12,16,8,273
2024-03-26 09:30:00,1,57,5,2,16,14,53,30,14,14,12,9,18,10,255
2024-03-26 09:40:00,3,53,6,1,18,10,58,27,16,12,13,17,12,14,260
2024-03-26 09:50:00,6,107,5,4,10,11,75,20,16,13,23,12,13,8,323
2024-03-26 10:00:00,3,53,4,1,16,4,63,25,21,11,14,20,18,15,268
2024-03-26 10:10:00,6,62,5,1,9,6,57,28,15,9,18,18,16,8,258
2024-03-26 10:20:00,5,51,9,3,16,9,59,24,15,9,8,12,12,16,248
2024-03-26 10:30:00,4,52,5,3,14,5,56,26,12,12,22,15,18,14,258
2024-03-26 10:40:00,2,56,7,1,12,5,69,22,16,7,16,11,17,12,253
2024-03-26 10:50:00,1,212,3,1,13,5,44,21,9,6,17,17,21,13,383
2024-03-26 11:00:00,0,69,5,0,17,6,61,32,15,13,16,18,20,15,287
2024-03-26 11:10:00,4,57,8,1,10,10,116,32,9,10,9,11,10,8,295
2024-03-26 11:20:00,4,69,11,2,11,10,52,28,15,13,20,16,14,13,278
2024-03-26 11:30:00,4,54,7,2,17,6,55,21,9,9,24,20,18,14,260
2024-03-26 11:40:00,9,76,3,1,16,9,46,29,10,8,32,15,13,15,282
2024-03-26 11:50:00,4,65,6,1,8,7,58,21,9,11,18,19,27,19,273
2024-03-26 12:00:00,3,83,9,1,14,10,56,25,13,10,23,19,16,12,294
2024-03-26 12:10:00,6,66,9,4,13,8,67,20,11,9,31,20,11,17,292
2024-03-26 12:20:00,8,62,7,2,21,7,67,25,10,11,24,16,19,12,291
2024-03-26 12:30:00,5,60,3,1,19,3,53,26,13,11,29,23,14,19,279
2024-03-26 12:40:00,2,77,9,0,9,12,57,19,13,15,20,13,13,18,277
2024-03-26 12:50:00,6,66,5,2,16,5,55,21,10,6,29,22,21,14,278
2024-03-26 13:00:00,4,59,11,4,20,12,44,25,11,8,18,22,16,10,264
2024-03-26 13:10:00,3,51,5,2,20,7,49,21,12,8,16,25,17,15,251
2024-03-26 13:20:00,5,50,10,5,16,13,50,20,14,7,18,13,13,12,246
2024-03-26 13:30:00,7,58,8,4,16,6,59,28,9,13,22,25,21,16,292
2024-03-26 13:40:00,7,67,3,1,12,5,53,26,14,13,21,20,12,12,266
2024-03-26 13:50:00,4,62,10,2,11,8,46,27,14,8,34,15,17,14,272
2024-03-26 14:00:00,3,56,4,2,18,7,55,29,8,7,28,16,20,11,264
2024-03-26 14:10:00,9,61,10,6,14,8,61,22,13,7,37,24,22,15,309
2024-03-26 14:20:00,7,68,7,4,16,5,61,25,12,8,26,27,16,14,296
2024-03-26 14:30:00,4,65,7,1,18,7,71,15,7,8,32,21,21,15,292
2024-03-26 14:40:00,9,83,12,3,17,9,57,25,13,13,23,19,14,17,314
2024-03-26 14:50:00,9,61,2,5,16,8,67,18,18,9,30,33,21,21,318
2024-03-26 15:00:00,3,76,5,1,23,6,63,27,10,10,28,48,11,20,331
2024-03-26 15:10:00,4,63,13,2,11,8,70,32,15,10,29,49,27,22,355
2024-03-26 15:20:00,7,78,8,2,26,10,59,19,11,10,37,41,23,17,348
2024-03-26 15:30:00,6,71,7,2,24,7,77,29,10,10,26,32,22,15,338
2024-03-26 15:40:00,4,83,6,3,11,6,51,26,10,7,34,34,13,17,305
2024-03-26 15:50:00,7,78,7,1,15,6,76,22,11,11,30,45,23,18,350
2024-03-26 16:00:00,7,94,11,5,13,14,74,33,20,12,23,32,15,14,367
2024-03-26 16:10:00,8,92,8,4,21,8,61,25,4,4,34,38,21,19,347
2024-03-26 16:20:00,7,93,3,8,14,4,75,25,11,16,45,37,21,11,370
2024-03-26 16:30:00,10,63,10,7,11,10,70,18,12,10,37,29,12,16,315
2024-03-26 16:40:00,5,80,6,6,15,7,69,23,12,8,40,28,15,13,327
2024-03-26 16:50:00,6,57,6,6,21,9,53,32,9,10,41,37,22,14,323
2024-03-26 17:00:00,6,76,8,6,15,7,65,21,10,9,33,25,18,14,313
2024-03-26 17:10:00,7,73,9,8,11,6,51,31,8,12,32,36,24,15,323
2024-03-26 17:20:00,6,88,8,8,15,8,49,31,10,8,33,42,20,14,340
2024-03-26 17:30:00,5,71,8,6,13,5,64,32,6,6,46,30,15,19,326
2024-03-26 17:40:00,11,71,11,12,10,9,71,35,7,5,44,40,25,20,371
2024-03-26 17:50:00,10,75,5,13,11,7,60,27,13,12,38,35,18,21,345
2024-03-26 18:00:00,8,76,6,6,11,7,55,24,6,7,37,23,19,17,302
2024-03-26 18:10:00,4,78,10,4,9,10,51,27,11,6,29,18,10,15,282
2024-03-26 18:20:00,6,77,7,5,17,8,48,24,8,7,33,20,16,12,288
2024-03-26 18:30:00,7,112,6,6,23,9,55,25,5,8,26,19,20,17,338
2024-03-26 18:40:00,5,66,14,3,15,8,44,27,11,12,26,17,15,12,275
2024-03-26 18:50:00,4,49,7,8,13,4,47,29,9,6,21,20,18,17,252
2024-03-26 19:00:00,3,41,3,5,19,4,43,27,10,8,15,18,19,15,230
2024-03-26 19:10:00,4,48,7,9,16,6,25,17,18,6,29,12,15,12,224
2024-03-26 19:20:00,7,47,4,6,15,5,42,27,6,6,26,16,18,10,235
2024-03-26 19:30:00,1,35,3,6,10,3,50,28,5,5,15,17,16,18,212
2024-03-26 19:40:00,2,39,7,3,13,6,35,25,7,8,14,16,14,10,199
2024-03-26 19:50:00,3,46,4,4,14,4,37,18,5,8,16,13,18,11,201
2024-03-26 20:00:00,0,43,7,2,15,7,35,24,6,5,7,14,12,13,190
2024-03-26 20:10:00,2,36,10,4,19,5,37,20,7,5,13,11,20,12,201
2024-03-26 20:20:00,4,24,7,6,10,9,35,16,6,6,15,11,16,11,176
2024-03-26 20:30:00,4,24,4,7,13,3,46,23,4,5,7,10,16,9,175
2024-03-26 20:40:00,3,35,5,3,15,5,29,20,2,1,10,11,15,12,166
2024-03-26 20:50:00,1,35,2,1,21,3,33,19,6,5,6,10,12,10,164
2024-03-26 21:00:00,1,29,5,2,15,7,21,17,3,4,7,4,8,4,127
2024-03-26 21:10:00,1,33,2,2,19,2,35,17,2,1,11,9,14,9,157
2024-03-26 21:20:00,3,31,7,3,22,8,97,17,3,2,11,8,17,12,241
2024-03-26 21:30:00,1,29,5,1,19,6,17,11,1,2,5,5,11,6,119
2024-03-26 21:40:00,2,33,4,2,17,2,24,18,1,0,6,8,13,6,136
2024-03-26 21:50:00,5,29,4,3,18,5,17,14,3,2,10,10,13,14,147
2024-03-26 22:00:00,2,25,1,1,17,2,15,13,1,1,4,5,9,6,102
2024-03-26 22:10:00,1,26,4,2,15,3,23,18,0,0,6,6,12,8,124
2024-03-26 22:20:00,4,25,1,4,17,2,23,12,2,1,5,16,14,14,140
2024-03-26 22:30:00,1,32,4,1,21,5,11,9,0,1,6,4,9,5,109
2024-03-26 22:40:00,0,23,2,2,13,0,14,12,4,3,0,9,8,7,97
2024-03-26 22:50:00,2,25,3,3,17,5,14,12,3,3,6,4,8,4,109
2024-03-26 23:00:00,2,21,3,5,17,4,9,10,1,0,3,4,6,5,90
2024-03-26 23:10:00,0,16,3,1,10,4,16,13,2,3,9,3,8,3,91
2024-03-26 23:20:00,3,13,4,3,10,3,14,13,6,4,5,3,9,5,95
2024-03-26 23:30:00,0,9,0,0,7,1,39,13,2,2,8,3,9,7,100
2024-03-26 23:40:00,0,13,3,1,11,2,5,4,1,2,4,1,5,1,53
2024-03-26 23:50:00,0,9,2,1,11,3,4,6,1,2,3,4,5,4,55
2024-03-27 00:00:00,1,8,2,1,7,2,5,5,2,2,4,5,2,4,50
2024-03-27 00:10:00,1,11,3,0,10,1,2,2,1,1,2,2,4,3,43
2024-03-27 00:20:00,1,7,3,0,6,3,6,6,0,0,1,5,6,6,50
2024-03-27 00:30:00,5,9,1,2,8,6,1,1,1,1,4,3,6,4,52
2024-03-27 00:40:00,2,3,0,1,5,0,6,5,1,1,2,3,6,4,39
2024-03-27 00:50:00,2,7,3,1,6,3,5,5,0,0,1,2,1,3,39
2024-03-27 01:00:00,0,7,0,0,6,4,15,7,3,5,1,3,2,3,56
2024-03-27 01:10:00,0,3,1,0,2,1,1,1,0,1,2,0,1,1,14
2024-03-27 01:20:00,0,3,0,0,3,1,1,1,0,0,2,2,2,4,19
2024-03-27 01:30:00,0,3,0,0,3,0,4,4,0,0,1,0,2,2,19
2024-03-27 01:40:00,0,3,0,0,3,0,3,3,2,1,2,1,2,1,21
2024-03-27 01:50:00,0,3,0,0,3,0,1,1,0,0,1,2,1,3,15
2024-03-27 02:00:00,0,3,0,0,3,0,1,1,1,1,0,1,1,1,13
2024-03-27 02:10:00,0,2,0,0,2,0,2,2,0,0,0,0,1,1,10
2024-03-27 02:20:00,0,2,0,0,2,0,1,1,0,0,0,3,1,3,13
2024-03-27 02:30:00,0,3,1,0,3,1,0,0,0,0,1,0,4,2,15
2024-03-27 02:40:00,0,3,0,0,3,0,1,1,0,0,0,0,1,0,9
2024-03-27 02:50:00,0,7,0,0,7,0,0,0,0,0,1,0,1,1,17
2024-03-27 03:00:00,0,3,0,0,3,0,1,1,0,0,0,0,0,0,8
2024-03-27 03:10:00,0,1,0,0,1,0,0,0,0,0,0,1,1,1,5
2024-03-27 03:20:00,0,1,0,0,1,0,1,1,0,0,0,0,0,0,4
2024-03-27 03:30:00,0,2,0,0,2,1,0,0,0,0,0,2,2,2,11
2024-03-27 03:40:00,0,3,0,1,3,0,1,1,0,0,0,0,0,0,9
2024-03-27 03:50:00,0,2,1,0,2,0,2,3,1,1,1,2,2,2,19
2024-03-27 04:00:00,0,2,0,0,2,0,0,0,0,0,0,2,1,2,9
2024-03-27 04:10:00,1,0,0,1,0,0,4,3,3,3,2,0,3,2,22
2024-03-27 04:20:00,0,2,1,1,2,2,6,7,5,3,0,1,4,4,38
2024-03-27 04:30:00,0,3,1,0,4,2,4,4,0,1,0,0,1,0,20
2024-03-27 04:40:00,2,7,1,2,5,1,8,7,4,2,2,1,1,0,43
2024-03-27 04:50:00,0,5,1,0,5,1,15,10,3,5,1,1,4,3,54
2024-03-27 05:00:00,0,3,4,0,3,0,18,10,0,2,0,2,0,2,44
2024-03-27 05:10:00,0,4,2,0,6,3,14,7,1,1,3,1,5,4,51
2024-03-27 05:20:00,1,6,2,1,5,2,13,9,1,2,2,3,5,5,57
2024-03-27 05:30:00,0,9,4,1,8,4,30,20,2,3,2,1,3,5,92
2024-03-27 05:40:00,2,11,1,4,10,4,62,25,4,4,4,6,7,7,151
2024-03-27 05:50:00,0,11,2,1,10,3,36,23,4,3,0,1,2,1,97
2024-03-27 06:00:00,0,10,1,0,7,2,39,19,5,4,4,4,9,7,111
2024-03-27 06:10:00,0,14,1,3,11,2,45,26,1,2,4,5,7,8,129
2024-03-27 06:20:00,1,24,1,0,12,4,85,21,4,4,6,5,7,5,179
2024-03-27 06:30:00,3,17,6,0,12,4,43,20,5,3,7,8,10,8,146
2024-03-27 06:40:00,2,29,4,2,13,5,65,29,6,6,2,8,9,9,189
2024-03-27 06:50:00,2,28,4,3,17,5,76,24,13,10,13,6,10,9,220
2024-03-27 07:00:00,4,36,3,4,14,7,67,31,9,9,5,13,12,10,224
2024-03-27 07:10:00,2,25,4,2,11,5,65,29,10,10,5,6,12,9,195
2024-03-27 07:20:00,6,44,2,3,14,8,51,24,10,11,6,8,10,8,205
2024-03-27 07:30:00,3,27,6,1,13,3,52,22,7,8,7,11,11,17,188
2024-03-27 07:40:00,5,50,3,3,15,6,76,32,11,14,21,11,11,11,269
2024-03-27 07:50:00,4,44,2,4,12,6,70,21,21,8,23,9,17,7,248
2024-03-27 08:00:00,6,49,2,6,13,3,57,33,15,11,8,15,16,15,249
2024-03-27 08:10:00,3,41,5,3,12,4,53,24,14,15,13,11,17,14,229
2024-03-27 08:20:00,6,53,6,2,16,10,101,33,15,12,14,16,14,12,310
2024-03-27 08:30:00,4,38,7,4,13,5,60,21,15,12,14,15,19,14,241
2024-03-27 08:40:00,4,45,4,2,11,4,91,24,16,14,11,13,21,15,275
2024-03-27 08:50:00,6,49,6,1,12,9,74,30,19,13,13,20,17,14,283
2024-03-27 09:00:00,5,46,6,4,15,6,45,26,8,9,13,22,23,16,244
2024-03-27 09:10:00,1,36,9,3,15,11,52,27,8,8,13,19,22,16,240
2024-03-27 09:20:00,2,58,7,1,16,14,67,36,11,13,12,10,17,12,276
2024-03-27 09:30:00,1,51,4,2,13,10,54,29,14,17,18,10,20,9,252
2024-03-27 09:40:00,3,53,2,2,15,7,86,26,17,8,15,12,17,11,274
2024-03-27 09:50:00,7,64,5,5,14,10,73,28,15,14,14,9,17,12,287
2024-03-27 10:00:00,4,55,7,3,22,6,66,30,25,13,19,15,12,13,290
2024-03-27 10:10:00,1,58,4,1,12,6,66,20,13,15,18,14,18,17,263
2024-03-27 10:20:00,3,55,3,2,13,7,61,26,20,18,18,23,18,12,279
2024-03-27 10:30:00,7,55,3,4,13,3,55,20,8,10,15,11,17,11,232
2024-03-27 10:40:00,5,64,8,4,13,8,73,24,13,13,13,17,16,21,292
2024-03-27 10:50:00,7,62,6,2,19,9,53,24,7,10,15,19,16,15,264
2024-03-27 11:00:00,5,54,7,1,13,10,63,24,16,12,14,23,22,19,283
2024-03-27 11:10:00,6,65,7,1,14,7,54,19,9,10,24,17,17,15,265
2024-03-27 11:20:00,3,75,6,0,10,9,42,28,15,14,19,19,21,15,276
2024-03-27 11:30:00,5,51,4,0,17,5,66,22,18,9,21,17,20,15,270
2024-03-27 11:40:00,3,55,9,0,14,7,60,21,11,11,20,14,19,14,258
2024-03-27 11:50:00,6,282,7,1,8,15,81,28,7,7,21,22,26,19,530
2024-03-27 12:00:00,2,60,7,0,8,8,118,23,16,15,24,16,28,16,341
2024-03-27 12:10:00,7,64,5,1,9,9,50,27,18,7,31,20,17,14,279
2024-03-27 12:20:00,2,55,5,0,20,6,66,24,14,6,26,17,15,10,266
2024-03-27 12:30:00,3,53,6,2,13,7,57,28,16,20,27,18,17,17,284
2024-03-27 12:40:00,3,57,3,2,13,6,62,32,13,16,20,15,19,13,274
2024-03-27 12:50:00,3,175,9,1,13,14,60,21,12,13,22,18,17,15,393
2024-03-27 13:00:00,3,49,8,0,20,13,106,23,13,11,18,15,18,16,313
2024-03-27 13:10:00,6,54,7,1,11,7,53,20,14,9,53,17,24,16,292
2024-03-27 13:20:00,4,190,4,2,10,3,53,23,11,12,25,15,13,13,378
2024-03-27 13:30:00,5,61,7,3,8,7,44,15,8,8,21,20,28,13,248
2024-03-27 13:40:00,5,43,2,4,12,5,48,25,14,11,27,19,21,16,252
2024-03-27 13:50:00,4,67,6,3,13,10,54,31,11,10,23,19,21,16,288
2024-03-27 14:00:00,2,62,8,3,23,9,61,33,13,14,21,15,18,15,297
2024-03-27 14:10:00,4,88,3,0,17,5,45,22,7,10,26,16,20,18,281
2024-03-27 14:20:00,5,81,7,3,18,7,81,21,8,8,31,22,15,12,319
2024-03-27 14:30:00,2,68,5,5,10,3,55,22,9,8,18,28,26,13,272
2024-03-27 14:40:00,6,52,5,5,14,5,64,34,16,16,13,22,21,20,293
2024-03-27 14:50:00,5,78,11,6,11,11,53,21,18,24,33,26,20,22,339
2024-03-27 15:00:00,4,72,8,4,25,6,60,29,13,26,28,29,17,14,335
2024-03-27 15:10:00,9,78,4,2,22,7,49,28,8,6,30,18,15,11,287
2024-03-27 15:20:00,6,62,8,5,16,5,62,21,6,6,37,31,20,21,306
2024-03-27 15:30:00,5,83,8,3,17,10,63,32,6,8,36,31,16,13,331
2024-03-27 15:40:00,7,60,7,4,8,7,47,22,16,8,38,38,10,9,281
2024-03-27 15:50:00,4,83,7,3,15,6,67,24,10,11,42,58,20,20,370
2024-03-27 16:00:00,6,91,8,6,9,12,53,21,8,8,47,37,18,19,343
2024-03-27 16:10:00,6,73,9,9,8,10,62,25,17,11,45,37,16,14,342
2024-03-27 16:20:00,1,78,5,2,4,7,78,29,12,10,41,25,18,21,331
2024-03-27 16:30:00,4,84,10,3,12,10,67,21,12,9,45,38,24,22,361
2024-03-27 16:40:00,7,83,3,5,11,4,50,26,16,10,27,31,21,16,310
2024-03-27 16:50:00,4,103,4,3,10,7,62,37,13,12,45,35,13,17,365
2024-03-27 17:00:00,5,88,11,0,8,12,52,18,11,13,36,33,16,16,319
2024-03-27 17:10:00,6,65,9,2,14,13,49,24,9,7,39,27,15,13,292
2024-03-27 17:20:00,6,69,5,5,16,6,52,20,7,7,38,29,25,19,304
2024-03-27 17:30:00,6,75,7,3,10,4,48,25,12,7,26,37,25,15,300
2024-03-27 17:40:00,6,71,8,8,9,9,55,28,8,8,36,31,23,15,315
2024-03-27 17:50:00,4,69,7,5,13,6,54,32,11,8,40,32,15,13,309
2024-03-27 18:00:00,4,73,7,6,15,7,48,27,11,11,31,31,24,15,310
2024-03-27 18:10:00,13,80,9,3,9,6,48,22,6,4,35,34,20,16,305
2024-03-27 18:20:00,4,75,7,7,12,7,64,32,9,9,27,27,21,18,319
2024-03-27 18:30:00,4,78,7,6,12,7,42,26,9,9,23,22,17,18,280
2024-03-27 18:40:00,2,54,13,2,12,11,42,30,10,8,38,23,20,16,281
2024-03-27 18:50:00,2,43,6,4,16,5,41,24,10,10,36,16,17,13,243
2024-03-27 19:00:00,3,43,5,0,9,3,46,28,7,5,26,23,23,20,241
2024-03-27 19:10:00,5,51,7,4,12,5,82,22,5,6,18,8,13,7,245
2024-03-27 19:20:00,3,50,10,2,14,8,48,30,9,5,22,13,18,14,246
2024-03-27 19:30:00,3,37,5,0,11,7,33,20,5,7,12,14,15,9,178
2024-03-27 19:40:00,5,46,5,4,15,6,52,25,3,3,13,16,13,9,215
2024-03-27 19:50:00,1,39,3,2,12,4,32,21,6,6,19,17,16,12,190
2024-03-27 20:00:00,3,34,6,2,13,7,37,29,7,8,11,7,10,9,183
2024-03-27 20:10:00,3,32,4,3,18,3,32,15,4,4,13,19,23,13,186
2024-03-27 20:20:00,4,31,8,0,14,6,154,27,6,6,12,5,14,5,292
2024-03-27 20:30:00,2,36,3,1,15,5,31,21,4,3,9,13,13,13,169
2024-03-27 20:40:00,4,39,30,4,16,8,27,11,5,4,14,12,22,14,210
2024-03-27 20:50:00,3,33,5,3,22,3,63,14,4,3,13,8,14,6,194
2024-03-27 21:00:00,1,30,3,2,18,5,21,16,4,6,12,7,12,10,147
2024-03-27 21:10:00,4,154,4,2,20,4,22,17,5,3,7,10,13,6,271
2024-03-27 21:20:00,1,28,2,4,17,3,14,10,3,3,20,7,9,8,129
2024-03-27 21:30:00,2,36,1,3,16,4,24,21,3,3,8,6,12,5,144
2024-03-27 21:40:00,2,34,4,1,17,2,9,9,2,3,13,5,12,4,117
2024-03-27 21:50:00,0,30,4,0,17,6,18,13,1,1,6,11,15,10,132
2024-03-27 22:00:00,3,26,6,3,16,4,23,20,7,5,11,10,13,11,158
2024-03-27 22:10:00,0,26,2,0,15,3,93,20,4,3,9,10,13,8,206
2024-03-27 22:20:00,5,29,4,3,21,6,47,14,0,1,7,11,15,10,173
2024-03-27 22:30:00,3,18,2,4,14,2,11,11,2,1,5,2,7,3,85
2024-03-27 22:40:00,2,18,1,1,11,2,25,23,1,1,1,4,4,6,100
2024-03-27 22:50:00,1,18,8,3,13,4,10,10,3,3,6,3,9,3,94
2024-03-27 23:00:00,2,22,2,2,14,3,12,10,0,0,7,3,9,6,92
2024-03-27 23:10:00,0,17,1,1,15,3,11,8,1,0,4,7,9,8,85
2024-03-27 23:20:00,1,22,3,3,14,5,9,8,2,2,8,7,10,7,101
2024-03-27 23:30:00,0,19,0,0,11,0,2,3,1,1,8,4,8,5,62
2024-03-27 23:40:00,0,12,0,1,11,1,9,9,1,1,7,3,8,4,67
2024-03-27 23:50:00,1,9,4,0,9,3,9,7,3,2,3,3,7,6,66
2024-03-28 00:00:00,1,8,1,2,8,1,11,7,0,0,1,2,2,2,46
2024-03-28 00:10:00,1,14,1,1,12,3,3,4,1,1,5,1,7,2,56
2024-03-28 00:20:00,1,7,2,0,7,2,8,6,1,1,2,3,4,3,47
2024-03-28 00:30:00,1,10,2,1,10,5,6,5,1,1,2,1,5,4,54
2024-03-28 00:40:00,0,8,1,0,9,2,3,4,2,1,3,2,5,2,42
2024-03-28 00:50:00,2,7,1,0,7,2,6,5,3,2,2,0,2,1,40
2024-03-28 01:00:00,2,5,1,0,4,1,6,6,0,0,1,0,1,1,28
2024-03-28 01:10:00,0,2,2,0,2,2,6,6,1,2,3,1,5,6,38
2024-03-28 01:20:00,0,4,0,0,4,1,6,6,2,2,1,0,0,1,27
2024-03-28 01:30:00,0,3,0,0,3,0,3,5,0,0,0,1,0,2,17
2024-03-28 01:40:00,0,2,0,0,2,0,3,3,1,1,2,3,5,4,26
2024-03-28 01:50:00,0,1,1,0,1,1,0,0,0,0,0,1,0,1,6
2024-03-28 02:00:00,0,3,0,0,3,0,2,4,1,0,4,0,4,5,26
2024-03-28 02:10:00,0,4,0,0,4,0,1,1,0,0,1,2,2,2,17
2024-03-28 02:20:00,0,3,0,0,2,0,2,2,0,0,0,0,3,2,14
2024-03-28 02:30:00,1,3,0,1,3,1,0,0,0,0,0,0,2,2,13
2024-03-28 02:40:00,0,0,0,0,2,1,1,1,0,0,2,1,5,6,19
2024-03-28 02:50:00,0,1,0,0,1,0,1,1,0,0,0,2,1,2,9
2024-03-28 03:00:00,0,2,1,1,2,1,0,0,0,0,0,0,2,2,11
2024-03-28 03:10:00,0,2,0,0,2,0,1,1,0,0,0,0,0,0,6
2024-03-28 03:20:00,0,1,1,0,1,1,4,4,2,1,0,1,1,1,18
2024-03-28 03:30:00,0,2,0,1,2,0,2,1,0,0,1,1,5,3,18
2024-03-28 03:40:00,0,3,1,0,3,0,3,3,0,0,0,1,5,5,24
2024-03-28 03:50:00,0,2,0,0,2,0,3,3,4,3,1,2,5,2,27
2024-03-28 04:00:00,0,2,0,0,2,0,3,3,1,0,0,0,0,0,11
2024-03-28 04:10:00,0,3,0,0,2,0,2,2,1,1,1,0,4,4,20
2024-03-28 04:20:00,0,5,0,0,4,2,7,5,4,3,0,0,2,2,34
2024-03-28 04:30:00,0,4,0,1,4,0,2,2,2,2,0,1,4,4,26
2024-03-28 04:40:00,0,6,3,1,6,1,9,8,0,3,1,0,4,4,46
2024-03-28 04:50:00,0,6,0,0,6,3,11,9,7,3,0,2,3,3,53
2024-03-28 05:00:00,0,5,1,0,4,1,15,9,7,4,0,0,4,4,54
2024-03-28 05:10:00,0,6,2,0,6,4,13,13,5,4,0,2,2,4,61
2024-03-28 05:20:00,1,5,0,1,5,1,14,11,1,0,3,2,4,3,51
2024-03-28 05:30:00,0,10,2,2,10,2,22,14,2,2,1,3,5,4,79
2024-03-28 05:40:00,1,14,3,1,10,2,40,17,5,4,3,3,8,8,119
2024-03-28 05:50:00,2,12,3,3,10,3,28,12,4,2,0,1,5,5,90
2024-03-28 06:00:00,0,8,1,0,5,2,40,21,2,2,5,6,8,6,106
2024-03-28 06:10:00,2,18,1,1,12,1,42,16,2,3,5,3,10,6,122
2024-03-28 06:20:00,4,18,2,2,7,2,43,17,5,4,5,9,6,7,131
2024-03-28 06:30:00,1,16,4,2,12,6,44,18,6,8,7,9,10,9,152
2024-03-28 06:40:00,2,23,2,3,12,3,55,18,8,11,6,7,14,7,171
2024-03-28 06:50:00,1,27,4,0,12,4,74,22,14,9,10,5,11,7,200
2024-03-28 07:00:00,4,16,2,5,14,5,47,29,11,11,4,5,9,6,168
2024-03-28 07:10:00,0,23,4,0,10,5,50,22,8,9,5,6,9,5,156
2024-03-28 07:20:00,3,27,28,2,14,7,56,22,11,9,8,5,7,5,204
2024-03-28 07:30:00,2,34,4,3,13,8,56,25,8,10,7,8,13,10,201
2024-03-28 07:40:00,1,33,1,1,17,2,54,26,10,13,11,10,19,12,210
2024-03-28 07:50:00,1,39,7,0,13,6,84,29,20,11,10,6,12,4,242
2024-03-28 08:00:00,7,44,1,3,10,7,53,31,12,13,13,10,18,13,235
2024-03-28 08:10:00,9,39,5,4,15,10,55,28,18,10,11,20,21,20,265
2024-03-28 08:20:00,3,47,6,0,18,7,62,23,20,14,6,13,6,19,244
2024-03-28 08:30:00,2,53,8,1,15,10,77,27,16,15,12,11,13,16,276
2024-03-28 08:40:00,2,177,6,1,17,5,53,33,15,10,21,13,22,21,396
2024-03-28 08:50:00,12,99,2,2,11,5,74,39,10,8,10,10,16,8,306
2024-03-28 09:00:00,0,53,1,0,10,5,48,23,16,12,8,12,10,7,205
2024-03-28 09:10:00,4,44,4,2,21,10,75,45,7,7,14,16,17,14,280
2024-03-28 09:20:00,1,50,6,1,14,8,56,35,10,8,11,13,13,11,237
2024-03-28 09:30:00,2,51,6,0,17,6,68,20,13,8,18,17,14,15,255
2024-03-28 09:40:00,5,76,8,4,16,8,62,29,12,11,7,14,14,12,278
2024-03-28 09:50:00,11,54,6,4,12,6,73,24,18,15,15,13,17,13,281
2024-03-28 10:00:00,3,50,5,2,17,6,50,26,22,11,11,7,8,6,224
2024-03-28 10:10:00,2,50,5,3,21,7,50,30,11,9,22,19,22,18,269
2024-03-28 10:20:00,4,50,4,1,12,5,65,28,12,7,12,10,20,13,243
2024-03-28 10:30:00,4,53,1,3,11,3,94,24,13,10,19,22,19,21,297
2024-03-28 10:40:00,3,75,9,2,15,14,60,23,14,12,15,24,15,13,294
2024-03-28 10:50:00,6,73,11,1,8,9,55,27,13,10,22,11,15,12,273
2024-03-28 11:00:00,3,78,7,0,10,5,74,29,15,11,18,19,19,13,301
2024-03-28 11:10:00,2,47,5,0,4,5,54,23,17,12,22,13,21,11,236
2024-03-28 11:20:00,4,80,5,1,12,9,59,28,13,13,18,20,21,11,294
2024-03-28 11:30:00,0,58,7,0,17,9,57,27,14,14,20,22,21,14,280
2024-03-28 11:40:00,5,72,16,1,10,10,64,33,13,8,19,17,16,13,297
2024-03-28 11:50:00,7,63,5,5,23,7,51,20,15,12,21,20,19,17,285
2024-03-28 12:00:00,7,64,7,1,12,10,52,28,9,7,31,21,10,14,273
2024-03-28 12:10:00,5,60,4,1,15,6,60,21,15,12,30,21,18,17,285
2024-03-28 12:20:00,4,77,7,3,17,8,66,17,8,8,20,27,20,19,301
2024-03-28 12:30:00,5,68,7,3,10,8,49,27,10,12,26,20,17,19,281
2024-03-28 12:40:00,13,89,7,4,13,12,54,25,15,10,24,17,19,13,315
2024-03-28 12:50:00,3,63,5,1,9,6,48,16,9,10,31,22,22,21,266
2024-03-28 13:00:00,4,77,3,2,15,7,51,20,16,14,24,21,16,19,289
2024-03-28 13:10:00,9,72,7,4,11,9,63,17,10,10,21,19,14,14,280
2024-03-28 13:20:00,5,62,5,3,10,7,48,22,9,7,29,27,16,17,267
2024-03-28 13:30:00,5,61,10,4,13,13,65,24,15,11,29,24,26,19,319
