datetime,D111Z,D21Z,D22Z,D51Z,D81Z,D82Z,D85Z,Total
2024-03-09 21:50:00,5,17,10,10,13,10,0,65
2024-03-09 22:00:00,6,8,5,7,13,11,0,50
2024-03-09 22:10:00,6,13,7,12,17,9,0,64
2024-03-09 22:20:00,5,17,7,8,17,15,0,69
2024-03-09 22:30:00,6,18,10,5,6,10,0,55
2024-03-09 22:40:00,5,16,6,9,9,13,0,58
2024-03-09 22:50:00,4,13,8,9,7,15,0,56
2024-03-09 23:00:00,7,24,8,9,15,9,0,72
2024-03-09 23:10:00,2,19,4,5,8,6,0,44
2024-03-09 23:20:00,3,19,3,11,13,11,0,60
2024-03-09 23:30:00,3,13,3,4,10,4,0,37
2024-03-09 23:40:00,6,10,2,7,13,15,0,53
2024-03-09 23:50:00,2,9,4,8,9,6,0,38
2024-03-10 00:00:00,3,7,4,3,7,14,0,38
2024-03-10 00:10:00,4,14,5,3,4,5,0,35
2024-03-10 00:20:00,4,14,39,3,8,6,0,74
2024-03-10 00:30:00,2,13,2,9,8,10,0,44
2024-03-10 00:40:00,2,11,4,3,5,8,0,33
2024-03-10 00:50:00,3,8,3,2,5,9,0,30
2024-03-10 01:00:00,4,10,5,6,12,11,0,48
2024-03-10 01:10:00,1,11,6,2,2,8,0,30
2024-03-10 01:20:00,4,7,2,3,2,2,0,20
2024-03-10 01:30:00,1,6,3,3,4,8,0,25
2024-03-10 01:40:00,3,7,1,1,4,5,0,21
2024-03-10 01:50:00,1,6,5,1,6,6,0,25
2024-03-10 02:00:00,0,3,2,3,6,2,0,16
2024-03-10 02:10:00,2,7,6,1,2,10,0,28
2024-03-10 02:20:00,2,3,2,1,3,3,0,14
2024-03-10 02:30:00,1,4,2,0,3,2,0,12
2024-03-10 02:40:00,0,3,1,2,4,3,0,13
2024-03-10 02:50:00,5,2,1,2,3,1,0,14
2024-03-10 03:00:00,0,6,3,0,1,4,0,14
2024-03-10 03:10:00,0,4,1,2,2,3,0,12
2024-03-10 03:20:00,1,3,1,4,5,7,0,21
2024-03-10 03:30:00,2,5,2,0,2,4,0,15
2024-03-10 03:40:00,0,9,6,2,8,7,0,32
2024-03-10 03:50:00,1,2,0,1,1,1,0,6
2024-03-10 04:00:00,0,9,2,2,5,1,0,19
2024-03-10 04:10:00,2,10,4,1,5,8,0,30
2024-03-10 04:20:00,2,4,3,3,6,4,0,22
2024-03-10 04:30:00,0,3,1,1,2,2,0,9
2024-03-10 04:40:00,0,5,3,1,2,3,0,14
2024-03-10 04:50:00,1,5,3,3,6,4,0,22
2024-03-10 05:00:00,0,1,1,2,7,3,0,14
2024-03-10 05:10:00,0,5,2,2,2,2,0,13
2024-03-10 05:20:00,0,8,5,1,3,5,0,22
2024-03-10 05:30:00,2,4,2,3,4,3,0,18
2024-03-10 05:40:00,2,8,1,2,3,2,0,18
2024-03-10 05:50:00,1,5,3,2,1,8,0,20
2024-03-10 06:00:00,1,4,2,2,5,6,0,20
2024-03-10 06:10:00,0,5,1,0,3,2,0,11
2024-03-10 06:20:00,1,1,3,2,6,5,0,18
2024-03-10 06:30:00,1,7,5,0,1,3,0,17
2024-03-10 06:40:00,1,4,1,1,4,1,0,12
2024-03-10 06:50:00,0,2,1,2,3,3,0,11
2024-03-10 07:00:00,2,7,2,2,2,5,0,20
2024-03-10 07:10:00,0,2,1,1,2,1,0,7
2024-03-10 07:20:00,0,2,1,2,1,2,0,8
2024-03-10 07:30:00,1,6,3,2,1,6,0,19
2024-03-10 07:40:00,1,6,2,0,0,0,0,9
2024-03-10 07:50:00,1,4,1,2,2,22,0,32
2024-03-10 08:00:00,1,3,1,0,2,3,0,10
2024-03-10 08:10:00,2,1,3,3,5,4,0,18
2024-03-10 08:20:00,0,7,0,2,0,0,0,9
2024-03-10 08:30:00,0,9,8,5,0,4,0,26
2024-03-10 08:40:00,1,6,0,4,4,4,0,19
2024-03-10 08:50:00,1,5,3,1,2,3,0,15
2024-03-10 09:00:00,2,11,4,2,10,5,0,34
2024-03-10 09:10:00,1,8,7,3,11,6,0,36
2024-03-10 09:20:00,4,11,9,6,16,6,0,52
2024-03-10 09:30:00,2,10,9,3,5,2,0,31
2024-03-10 09:40:00,6,8,11,6,8,16,0,55
2024-03-10 09:50:00,3,6,8,4,7,10,0,38
2024-03-10 10:00:00,0,17,6,3,9,8,0,43
2024-03-10 10:10:00,3,19,10,1,7,9,0,49
2024-03-10 10:20:00,5,12,7,5,13,9,0,51
2024-03-10 10:30:00,3,13,2,8,13,9,0,48
2024-03-10 10:40:00,2,8,3,4,7,5,0,29
2024-03-10 10:50:00,4,13,6,10,8,4,0,45
2024-03-10 11:00:00,3,16,13,6,6,5,0,49
2024-03-10 11:10:00,3,16,10,6,8,8,0,51
2024-03-10 11:20:00,3,21,11,4,12,13,0,64
2024-03-10 11:30:00,5,15,6,3,5,40,0,74
2024-03-10 11:40:00,5,10,7,7,18,10,0,57
2024-03-10 11:50:00,7,17,9,26,9,8,0,76
2024-03-10 12:00:00,5,22,18,8,14,13,0,80
2024-03-10 12:10:00,13,24,18,6,10,14,0,85
2024-03-10 12:20:00,7,29,14,13,17,8,0,88
2024-03-10 12:30:00,8,18,13,15,14,14,0,82
2024-03-10 12:40:00,1,21,7,7,15,12,0,63
2024-03-10 12:50:00,4,25,15,10,16,17,0,87
2024-03-10 13:00:00,4,19,10,10,16,14,0,73
2024-03-10 13:10:00,5,22,6,9,13,20,0,75
2024-03-10 13:20:00,6,16,9,11,8,8,0,58
2024-03-10 13:30:00,3,34,14,8,15,13,0,87
2024-03-10 13:40:00,7,26,6,9,16,10,0,74
2024-03-10 13:50:00,8,27,6,10,15,8,0,74
2024-03-10 14:00:00,8,20,21,13,21,11,0,94
2024-03-10 14:10:00,7,24,10,9,10,9,0,69
2024-03-10 14:20:00,7,20,9,8,13,7,0,64
2024-03-10 14:30:00,9,23,14,7,13,10,0,76
2024-03-10 14:40:00,9,19,17,12,18,19,0,94
2024-03-10 14:50:00,4,21,7,11,11,14,0,68
2024-03-10 15:00:00,6,31,10,9,21,21,0,98
2024-03-10 15:10:00,1,21,8,8,26,19,0,83
2024-03-10 15:20:00,4,16,8,8,15,10,0,61
2024-03-10 15:30:00,6,20,12,8,20,12,0,78
2024-03-10 15:40:00,5,22,9,7,23,17,0,83
2024-03-10 15:50:00,12,18,5,10,19,17,0,81
2024-03-10 16:00:00,5,17,12,12,14,14,0,74
2024-03-10 16:10:00,9,36,6,6,17,14,0,88
2024-03-10 16:20:00,11,31,10,7,13,13,0,85
2024-03-10 16:30:00,5,32,12,10,16,9,0,84
2024-03-10 16:40:00,5,24,6,9,16,12,0,72
2024-03-10 16:50:00,4,19,12,13,20,11,0,79
2024-03-10 17:00:00,2,16,11,14,22,8,0,73
2024-03-10 17:10:00,9,29,5,8,22,29,0,102
2024-03-10 17:20:00,6,25,15,10,22,19,0,97
2024-03-10 17:30:00,10,27,7,13,20,13,0,90
2024-03-10 17:40:00,4,16,7,7,20,19,0,73
2024-03-10 17:50:00,0,22,8,8,15,15,0,68
2024-03-10 18:00:00,6,26,9,15,23,12,0,91
2024-03-10 18:10:00,6,26,12,2,9,10,0,65
2024-03-10 18:20:00,7,20,14,12,13,14,0,80
2024-03-10 18:30:00,2,15,10,10,29,12,0,78
2024-03-10 18:40:00,2,34,12,12,19,16,0,95
2024-03-10 18:50:00,4,32,11,11,11,12,0,81
2024-03-10 19:00:00,8,19,11,12,17,15,0,82
2024-03-10 19:10:00,4,24,6,7,14,12,0,67
2024-03-10 19:20:00,10,29,13,4,14,15,0,85
2024-03-10 19:30:00,9,22,5,12,24,10,0,82
2024-03-10 19:40:00,6,26,7,10,22,23,0,94
2024-03-10 19:50:00,2,13,7,17,20,13,0,72
2024-03-10 20:00:00,9,38,7,11,18,9,0,92
2024-03-10 20:10:00,6,20,7,14,13,7,0,67
2024-03-10 20:20:00,11,24,5,7,19,9,0,75
2024-03-10 20:30:00,8,18,12,12,4,3,0,57
2024-03-10 20:40:00,4,17,7,7,16,9,0,60
2024-03-10 20:50:00,3,10,5,6,14,3,0,41
2024-03-10 21:00:00,4,21,10,9,15,12,0,71
2024-03-10 21:10:00,2,15,8,6,13,12,0,56
2024-03-10 21:20:00,2,35,8,1,7,9,0,62
2024-03-10 21:30:00,5,19,6,5,12,7,0,54
2024-03-10 21:40:00,6,23,9,6,7,9,0,60
2024-03-10 21:50:00,4,16,6,6,12,12,0,56
2024-03-10 22:00:00,1,12,4,9,12,10,0,48
2024-03-10 22:10:00,3,14,54,6,5,49,0,131
2024-03-10 22:20:00,5,12,6,7,7,1,0,38
2024-03-10 22:30:00,0,7,6,3,7,2,0,25
2024-03-10 22:40:00,2,6,2,1,6,8,0,25
2024-03-10 22:50:00,1,6,4,4,7,7,0,29
2024-03-10 23:00:00,2,3,0,4,2,3,0,14
2024-03-10 23:10:00,2,6,3,1,1,3,0,16
2024-03-10 23:20:00,0,4,3,4,3,5,0,19
2024-03-10 23:30:00,3,1,2,0,12,5,0,23
2024-03-10 23:40:00,1,5,3,2,8,8,0,27
2024-03-10 23:50:00,0,2,3,2,2,1,0,10
2024-03-11 00:00:00,0,6,5,2,5,4,0,22
2024-03-11 00:10:00,3,2,1,0,5,2,0,13
2024-03-11 00:20:00,1,6,2,4,5,6,0,24
2024-03-11 00:30:00,3,6,1,1,2,5,0,18
2024-03-11 00:40:00,3,3,4,0,2,2,0,14
2024-03-11 00:50:00,0,4,2,3,4,3,0,16
2024-03-11 01:00:00,0,2,2,1,1,3,0,9
2024-03-11 01:10:00,0,2,1,1,2,2,0,8
2024-03-11 01:20:00,1,2,2,0,3,3,0,11
2024-03-11 01:30:00,1,3,3,0,2,4,0,13
2024-03-11 01:40:00,1,3,1,0,2,2,0,9
2024-03-11 01:50:00,0,1,1,2,4,5,0,13
2024-03-11 02:00:00,1,2,1,1,2,1,0,8
2024-03-11 02:10:00,0,1,2,1,2,2,0,8
2024-03-11 02:20:00,0,3,0,0,2,0,0,5
2024-03-11 02:30:00,2,1,1,1,1,1,0,7
2024-03-11 02:40:00,0,3,2,0,0,3,0,8
2024-03-11 02:50:00,0,2,0,1,2,2,0,7
2024-03-11 03:00:00,1,3,1,0,1,0,0,6
2024-03-11 03:10:00,1,0,0,1,0,1,0,3
2024-03-11 03:20:00,0,1,3,1,2,2,0,9
2024-03-11 03:30:00,0,0,0,0,1,3,0,4
2024-03-11 03:40:00,0,2,3,1,1,5,0,12
2024-03-11 03:50:00,1,0,0,0,2,2,0,5
2024-03-11 04:00:00,0,6,5,4,3,6,0,24
2024-03-11 04:10:00,1,3,1,1,2,1,0,9
2024-03-11 04:20:00,5,1,6,0,3,1,0,16
2024-03-11 04:30:00,1,5,5,2,7,6,0,26
2024-03-11 04:40:00,0,5,2,2,4,5,0,18
2024-03-11 04:50:00,1,6,2,1,6,8,0,24
2024-03-11 05:00:00,3,11,5,7,7,5,0,38
2024-03-11 05:10:00,1,9,4,3,11,6,0,34
2024-03-11 05:20:00,3,11,5,6,9,7,0,41
2024-03-11 05:30:00,5,8,10,7,15,13,0,58
2024-03-11 05:40:00,5,31,9,8,13,11,0,77
2024-03-11 05:50:00,5,14,12,9,23,9,0,72
2024-03-11 06:00:00,5,20,15,12,20,13,0,85
2024-03-11 06:10:00,12,9,12,10,16,15,0,74
2024-03-11 06:20:00,5,19,15,6,21,20,0,86
2024-03-11 06:30:00,11,20,14,11,19,14,0,89
2024-03-11 06:40:00,15,14,17,15,26,23,0,110
2024-03-11 06:50:00,16,21,11,19,19,96,0,182
2024-03-11 07:00:00,25,34,19,25,28,17,0,148
2024-03-11 07:10:00,22,38,19,19,28,20,0,146
2024-03-11 07:20:00,33,39,16,21,41,25,0,175
2024-03-11 07:30:00,38,38,27,24,32,20,0,179
2024-03-11 07:40:00,47,46,27,23,26,16,0,185
2024-03-11 07:50:00,35,39,27,27,19,44,0,191
2024-03-11 08:00:00,27,42,31,16,16,33,0,165
2024-03-11 08:10:00,19,45,21,18,49,27,0,179
2024-03-11 08:20:00,27,60,35,22,30,21,0,195
2024-03-11 08:30:00,33,34,28,18,25,23,0,161
2024-03-11 08:40:00,25,67,35,18,33,32,0,210
2024-03-11 08:50:00,31,36,20,22,26,19,0,154
2024-03-11 09:00:00,19,46,34,15,21,29,0,164
2024-03-11 09:10:00,22,33,23,20,23,20,0,141
2024-03-11 09:20:00,15,35,23,14,22,20,0,129
2024-03-11 09:30:00,12,35,15,19,30,16,0,127
2024-03-11 09:40:00,16,36,18,28,20,22,0,140
2024-03-11 09:50:00,20,28,19,24,32,31,0,154
2024-03-11 10:00:00,15,35,11,16,25,23,0,125
2024-03-11 10:10:00,9,37,20,20,23,23,0,132
2024-03-11 10:20:00,9,29,24,19,29,29,0,139
2024-03-11 10:30:00,13,30,30,23,17,21,0,134
2024-03-11 10:40:00,13,21,19,19,28,24,0,124
2024-03-11 10:50:00,20,36,12,12,23,29,0,132
2024-03-11 11:00:00,11,40,12,24,25,16,0,128
2024-03-11 11:10:00,9,43,12,24,30,23,0,141
2024-03-11 11:20:00,17,32,21,16,18,17,0,121
2024-03-11 11:30:00,21,32,14,21,14,24,0,126
2024-03-11 11:40:00,14,41,14,52,69,19,0,209
2024-03-11 11:50:00,19,45,19,20,30,23,0,156
2024-03-11 12:00:00,14,47,15,21,34,27,0,158
2024-03-11 12:10:00,15,45,24,25,24,21,0,154
2024-03-11 12:20:00,19,39,18,17,26,17,0,136
2024-03-11 12:30:00,13,42,15,29,29,28,0,156
2024-03-11 12:40:00,11,41,12,38,27,25,0,154
2024-03-11 12:50:00,19,39,24,19,24,20,0,145
2024-03-11 13:00:00,11,30,24,22,33,25,0,145
2024-03-11 13:10:00,15,38,22,22,28,24,0,149
2024-03-11 13:20:00,15,32,16,21,20,20,0,124
2024-03-11 13:30:00,16,43,17,24,17,18,0,135
2024-03-11 13:40:00,25,53,19,21,37,28,0,183
2024-03-11 13:50:00,17,37,13,20,25,21,0,133
2024-03-11 14:00:00,16,46,19,19,16,20,0,136
2024-03-11 14:10:00,27,39,19,27,27,18,0,157
2024-03-11 14:20:00,17,42,22,28,31,38,0,178
2024-03-11 14:30:00,21,58,22,24,29,30,0,184
2024-03-11 14:40:00,17,44,18,34,33,21,0,167
2024-03-11 14:50:00,17,56,24,21,25,28,0,171
2024-03-11 15:00:00,15,51,17,21,25,19,0,148
2024-03-11 15:10:00,17,42,33,52,29,30,0,203
2024-03-11 15:20:00,28,51,26,29,28,24,0,186
2024-03-11 15:30:00,21,51,22,31,36,19,0,180
2024-03-11 15:40:00,16,53,19,23,29,32,0,172
2024-03-11 15:50:00,18,50,25,28,31,30,0,182
2024-03-11 16:00:00,32,57,27,35,23,28,0,202
2024-03-11 16:10:00,25,61,25,49,26,24,0,210
2024-03-11 16:20:00,35,44,14,38,27,18,0,176
2024-03-11 16:30:00,13,68,65,31,33,38,0,248
2024-03-11 16:40:00,20,59,36,24,37,29,0,205
2024-03-11 16:50:00,20,43,20,27,30,22,0,162
2024-03-11 17:00:00,27,47,20,35,21,25,0,175
2024-03-11 17:10:00,22,44,15,33,32,29,0,175
2024-03-11 17:20:00,28,42,24,24,29,42,0,189
2024-03-11 17:30:00,19,54,20,94,23,23,0,233
2024-03-11 17:40:00,23,43,27,33,21,19,0,166
2024-03-11 17:50:00,12,51,17,17,34,19,0,150
2024-03-11 18:00:00,24,34,17,27,37,24,0,163
2024-03-11 18:10:00,18,49,14,27,22,24,0,154
2024-03-11 18:20:00,17,43,27,30,17,18,0,152
2024-03-11 18:30:00,7,29,11,21,27,12,0,107
2024-03-11 18:40:00,9,28,23,14,24,24,0,122
2024-03-11 18:50:00,12,49,11,18,15,16,0,121
2024-03-11 19:00:00,16,34,17,16,22,20,0,125
2024-03-11 19:10:00,12,31,10,13,14,14,0,94
2024-03-11 19:20:00,12,29,10,10,9,14,0,84
2024-03-11 19:30:00,7,28,10,14,10,10,0,79
2024-03-11 19:40:00,14,33,18,17,19,18,0,119
2024-03-11 19:50:00,11,30,12,13,14,16,0,96
2024-03-11 20:00:00,9,13,8,16,21,17,0,84
2024-03-11 20:10:00,9,18,10,9,17,16,0,79
2024-03-11 20:20:00,3,20,14,13,15,15,0,80
2024-03-11 20:30:00,7,26,11,5,12,12,0,73
2024-03-11 20:40:00,7,18,6,11,12,16,0,70
2024-03-11 20:50:00,7,20,8,22,8,6,0,71
2024-03-11 21:00:00,9,28,3,8,10,9,0,67
2024-03-11 21:10:00,7,31,4,12,8,7,0,69
2024-03-11 21:20:00,3,26,13,20,15,11,0,88
2024-03-11 21:30:00,7,11,4,7,11,6,0,46
2024-03-11 21:40:00,8,15,9,10,15,16,0,73
2024-03-11 21:50:00,6,16,4,5,6,7,0,44
2024-03-11 22:00:00,5,17,4,7,9,13,0,55
2024-03-11 22:10:00,4,19,6,26,11,11,0,77
2024-03-11 22:20:00,3,8,3,5,10,6,0,35
2024-03-11 22:30:00,6,10,3,7,6,3,0,35
2024-03-11 22:40:00,4,9,8,5,6,8,0,40
2024-03-11 22:50:00,4,9,4,5,4,4,0,30
2024-03-11 23:00:00,1,12,8,4,8,12,0,45
2024-03-11 23:10:00,5,6,6,4,6,10,0,37
2024-03-11 23:20:00,1,9,1,2,2,5,0,20
2024-03-11 23:30:00,4,3,3,0,4,5,0,19
2024-03-11 23:40:00,8,9,5,3,3,7,0,35
2024-03-11 23:50:00,2,4,2,3,1,3,0,15
2024-03-12 00:00:00,4,4,4,4,5,2,0,23
2024-03-12 00:10:00,7,6,2,5,2,2,0,24
2024-03-12 00:20:00,2,5,1,1,2,1,0,12
2024-03-12 00:30:00,4,6,6,2,6,11,0,35
2024-03-12 00:40:00,1,3,2,1,0,1,0,8
2024-03-12 00:50:00,0,2,1,2,2,4,0,11
2024-03-12 01:00:00,0,3,3,1,1,3,0,11
2024-03-12 01:10:00,3,1,2,0,2,4,0,12
2024-03-12 01:20:00,2,2,4,3,4,5,0,20
2024-03-12 01:30:00,2,2,2,2,2,2,0,12
2024-03-12 01:40:00,2,3,0,3,0,2,0,10
2024-03-12 01:50:00,0,0,2,3,1,0,0,6
2024-03-12 02:00:00,1,0,0,0,2,5,0,8
2024-03-12 02:10:00,1,3,1,1,1,2,0,9
2024-03-12 02:20:00,3,4,2,3,3,8,0,23
2024-03-12 02:30:00,0,0,1,0,1,2,0,4
2024-03-12 02:40:00,0,4,2,0,0,3,0,9
2024-03-12 02:50:00,0,1,1,0,0,1,0,3
2024-03-12 03:00:00,3,5,1,2,0,0,0,11
2024-03-12 03:10:00,0,1,1,1,2,1,0,6
2024-03-12 03:20:00,0,2,4,1,1,2,0,10
2024-03-12 03:30:00,0,2,1,2,1,0,0,6
2024-03-12 03:40:00,0,1,0,1,2,1,0,5
2024-03-12 03:50:00,1,0,0,0,0,2,0,3
2024-03-12 04:00:00,2,0,2,3,0,0,0,7
2024-03-12 04:10:00,1,1,0,0,0,0,0,2
2024-03-12 04:20:00,2,5,2,0,1,4,0,14
2024-03-12 04:30:00,2,1,3,5,4,3,0,18
2024-03-12 04:40:00,0,3,1,0,3,3,0,10
2024-03-12 04:50:00,0,3,1,2,4,6,0,16
2024-03-12 05:00:00,0,5,4,3,7,6,0,25
2024-03-12 05:10:00,2,4,4,6,11,5,0,32
2024-03-12 05:20:00,3,11,7,5,7,8,0,41
2024-03-12 05:30:00,5,10,13,10,12,10,0,60
2024-03-12 05:40:00,2,21,8,7,16,7,0,61
2024-03-12 05:50:00,6,18,20,10,30,10,0,94
2024-03-12 06:00:00,8,15,12,13,21,5,0,74
2024-03-12 06:10:00,9,24,13,13,23,18,0,100
2024-03-12 06:20:00,10,20,12,10,22,23,0,97
2024-03-12 06:30:00,13,27,13,16,13,12,0,94
2024-03-12 06:40:00,27,18,13,15,29,12,0,114
2024-03-12 06:50:00,16,25,89,26,19,19,0,194
2024-03-12 07:00:00,16,36,32,18,22,15,0,139
2024-03-12 07:10:00,30,34,25,18,35,32,0,174
2024-03-12 07:20:00,26,29,17,27,38,29,0,166
2024-03-12 07:30:00,31,53,29,33,27,18,0,191
2024-03-12 07:40:00,47,46,22,18,25,21,0,179
2024-03-12 07:50:00,36,107,32,23,21,19,0,238
2024-03-12 08:00:00,30,41,16,23,27,27,0,164
2024-03-12 08:10:00,21,39,39,25,38,32,0,194
2024-03-12 08:20:00,44,31,17,18,26,20,0,156
2024-03-12 08:30:00,39,31,23,13,29,22,0,157
2024-03-12 08:40:00,34,42,30,21,31,21,0,179
2024-03-12 08:50:00,29,34,21,17,29,22,0,152
2024-03-12 09:00:00,23,32,9,15,21,16,0,116
2024-03-12 09:10:00,21,33,17,17,23,30,0,141
2024-03-12 09:20:00,28,36,24,14,26,16,0,144
2024-03-12 09:30:00,19,25,17,14,12,14,0,101
2024-03-12 09:40:00,18,31,10,11,12,17,0,99
2024-03-12 09:50:00,17,24,5,8,11,10,0,75
2024-03-12 10:00:00,8,29,7,11,21,21,0,97
2024-03-12 10:10:00,15,23,12,18,20,22,0,110
2024-03-12 10:20:00,17,41,24,18,17,16,0,133
2024-03-12 10:30:00,6,31,14,12,23,18,0,104
2024-03-12 10:40:00,22,46,21,30,27,12,0,158
2024-03-12 10:50:00,14,29,14,24,21,22,0,124
2024-03-12 11:00:00,11,30,20,14,26,24,0,125
2024-03-12 11:10:00,18,35,17,17,18,23,0,128
2024-03-12 11:20:00,19,27,10,17,27,24,0,124
2024-03-12 11:30:00,19,39,14,19,30,15,0,136
2024-03-12 11:40:00,17,33,45,23,26,17,0,161
2024-03-12 11:50:00,14,33,21,19,26,29,0,142
2024-03-12 12:00:00,13,31,20,25,27,16,0,132
2024-03-12 12:10:00,23,28,12,26,31,25,0,145
2024-03-12 12:20:00,15,34,23,17,18,21,0,128
2024-03-12 12:30:00,12,47,16,25,23,22,0,145
2024-03-12 12:40:00,17,49,12,21,30,22,0,151
2024-03-12 12:50:00,18,44,23,18,35,18,0,156
2024-03-12 13:00:00,15,37,21,26,29,30,0,158
2024-03-12 13:10:00,13,38,23,36,47,18,0,175
2024-03-12 13:20:00,19,32,18,21,27,22,0,139
2024-03-12 13:30:00,19,42,14,18,26,22,0,141
2024-03-12 13:40:00,23,41,22,23,21,29,0,159
2024-03-12 13:50:00,15,42,18,22,23,16,0,136
2024-03-12 14:00:00,12,35,22,22,27,32,0,150
2024-03-12 14:10:00,13,48,14,22,31,20,0,148
2024-03-12 14:20:00,23,44,17,27,28,30,0,169
2024-03-12 14:30:00,13,49,13,30,28,27,0,160
2024-03-12 14:40:00,23,50,20,30,30,33,0,186
2024-03-12 14:50:00,17,49,16,22,33,24,0,161
2024-03-12 15:00:00,27,45,60,26,20,23,0,201
2024-03-12 15:10:00,22,43,18,30,39,13,0,165
2024-03-12 15:20:00,26,45,25,38,32,27,0,193
2024-03-12 15:30:00,17,36,14,37,31,18,0,153
2024-03-12 15:40:00,29,49,25,27,40,28,0,198
2024-03-12 15:50:00,21,43,19,31,36,24,0,174
2024-03-12 16:00:00,26,47,20,22,23,30,0,168
2024-03-12 16:10:00,36,46,15,37,26,25,0,185
2024-03-12 16:20:00,23,43,16,47,34,19,0,182
2024-03-12 16:30:00,25,48,42,45,37,35,0,232
2024-03-12 16:40:00,37,47,28,48,68,29,0,257
2024-03-12 16:50:00,32,53,26,30,35,32,0,208
2024-03-12 17:00:00,30,43,20,35,19,29,0,176
2024-03-12 17:10:00,26,40,18,32,37,24,0,177
2024-03-12 17:20:00,21,40,23,36,36,22,0,178
2024-03-12 17:30:00,40,60,27,30,24,24,0,205
2024-03-12 17:40:00,29,46,30,86,28,14,0,233
2024-03-12 17:50:00,43,45,28,25,24,23,0,188
2024-03-12 18:00:00,16,47,25,26,31,22,0,167
2024-03-12 18:10:00,20,43,24,29,26,32,0,174
2024-03-12 18:20:00,19,41,23,20,27,26,0,156
2024-03-12 18:30:00,13,36,19,23,25,14,0,130
2024-03-12 18:40:00,15,31,13,14,18,18,0,109
2024-03-12 18:50:00,19,43,13,12,23,19,0,129
2024-03-12 19:00:00,6,38,28,13,22,12,0,119
2024-03-12 19:10:00,8,35,10,16,23,12,0,104
2024-03-12 19:20:00,4,26,17,13,11,9,0,80
2024-03-12 19:30:00,14,33,13,11,17,10,0,98
2024-03-12 19:40:00,11,32,20,14,19,22,0,118
2024-03-12 19:50:00,14,31,22,18,24,13,0,122
2024-03-12 20:00:00,12,19,7,9,17,14,0,78
2024-03-12 20:10:00,5,24,10,11,26,11,0,87
2024-03-12 20:20:00,5,25,14,11,10,9,0,74
2024-03-12 20:30:00,10,36,14,11,11,22,0,104
2024-03-12 20:40:00,10,20,11,7,11,16,0,75
2024-03-12 20:50:00,9,23,4,8,12,11,0,67
2024-03-12 21:00:00,6,14,9,8,9,4,0,50
2024-03-12 21:10:00,4,22,8,8,8,14,0,64
2024-03-12 21:20:00,6,30,12,13,14,22,0,97
2024-03-12 21:30:00,2,25,8,6,9,11,0,61
2024-03-12 21:40:00,5,12,9,8,13,7,0,54
2024-03-12 21:50:00,3,8,6,9,6,10,0,42
2024-03-12 22:00:00,7,12,10,10,11,8,0,58
2024-03-12 22:10:00,6,16,3,7,10,10,0,52
2024-03-12 22:20:00,4,16,7,17,9,16,0,69
2024-03-12 22:30:00,5,26,9,15,10,10,0,75
2024-03-12 22:40:00,5,12,5,3,7,7,0,39
2024-03-12 22:50:00,4,14,5,7,11,8,0,49
2024-03-12 23:00:00,3,9,6,6,5,8,0,37
2024-03-12 23:10:00,1,6,4,3,7,11,0,32
2024-03-12 23:20:00,0,13,6,4,5,2,0,30
2024-03-12 23:30:00,2,4,2,4,3,4,0,19
2024-03-12 23:40:00,2,4,0,1,7,6,0,20
2024-03-12 23:50:00,1,9,4,1,7,8,0,30
2024-03-13 00:00:00,1,11,7,0,2,7,0,28
2024-03-13 00:10:00,2,5,5,0,1,5,0,18
2024-03-13 00:20:00,2,4,4,1,1,5,0,17
2024-03-13 00:30:00,1,2,2,4,4,1,0,14
2024-03-13 00:40:00,1,3,1,1,1,3,0,10
2024-03-13 00:50:00,1,0,0,2,1,2,0,6
2024-03-13 01:00:00,1,2,2,1,2,1,0,9
2024-03-13 01:10:00,1,1,0,1,3,2,0,8
2024-03-13 01:20:00,1,2,2,2,2,1,0,10
2024-03-13 01:30:00,0,2,1,0,1,1,0,5
2024-03-13 01:40:00,2,6,0,0,0,1,0,9
2024-03-13 01:50:00,0,0,0,1,0,3,0,4
2024-03-13 02:00:00,0,2,3,1,2,4,0,12
2024-03-13 02:10:00,2,1,2,1,3,4,0,13
2024-03-13 02:20:00,3,2,2,2,1,3,0,13
2024-03-13 02:30:00,0,3,3,1,0,2,0,9
2024-03-13 02:40:00,0,2,2,0,0,2,0,6
2024-03-13 02:50:00,1,1,0,0,0,0,0,2
2024-03-13 03:00:00,3,3,1,3,1,1,0,12
2024-03-13 03:10:00,1,2,1,2,0,2,0,8
2024-03-13 03:20:00,0,2,6,2,1,2,0,13
2024-03-13 03:30:00,1,1,2,1,2,4,0,11
2024-03-13 03:40:00,2,1,1,1,4,4,0,13
2024-03-13 03:50:00,2,2,1,0,0,0,0,5
2024-03-13 04:00:00,1,1,3,2,1,1,0,9
2024-03-13 04:10:00,2,4,1,2,1,4,0,14
2024-03-13 04:20:00,0,5,11,1,4,5,0,26
2024-03-13 04:30:00,2,7,4,2,4,6,0,25
2024-03-13 04:40:00,1,5,6,1,5,8,0,26
2024-03-13 04:50:00,0,3,1,2,5,7,0,18
2024-03-13 05:00:00,2,10,8,1,4,4,0,29
2024-03-13 05:10:00,0,8,6,2,10,9,0,35
2024-03-13 05:20:00,5,6,2,5,12,5,0,35
2024-03-13 05:30:00,5,15,13,10,10,6,0,59
2024-03-13 05:40:00,6,14,6,9,18,14,0,67
2024-03-13 05:50:00,2,14,18,13,24,9,0,80
